"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
397540	176560	0	123703	484631	0	742966	0	0	0	0	1225321	193	26963		132942	645557	28196	613252	1197748	6011	417	0	0	0	122477	144874	8450	0	267300	50643	70067	6693	0	142859	127403	19354	0	120710	0	0		0		6446		0		6446	true	70726	281852	181134	464423	129335	47225	
397559	11415	0	14134	153967	0	155773	0	0	66802	0	512861	0	81206		109676	166749	15600	139411	356383	2228	75272	5622	54747	39804	69380	142661	39678	3850	212040	55502	18603	5022	0	145893	79127	99154	12054	74105	20525	0		0		78131		0		78131	true							
397755	19551	0	30184	131558	0	208391	0	0	188786	0	1376229	0	57171		162226	521307	29062	178180	1313054	27	6004	16853	188786	70100	153017	297638	117292	62554	410754	56896	122913	25061	0	468274	204870	246992	0	179809	6004	0		0		17708		0		0	true							
397858	10235	0	10731	23768	0	35802	0	0	0	0	45667	0	5698		5519	7629	2173	25071	39969	0	0	910	0	0	5069	18006	679	0	22393	1077	2971	0	0	18235	4048	0	0	4048	12907	0		0		0		0		0	true							
398051	15544	0	7306	25526	0	41580	0	0	2978	0	73417	2978	3858		12037	20357	2373	34274	66581	0	0	990	2978	0	8909	13346	1999	3156	22255	3681	6171	0	253	15374	10105	6993	0	9852	0	0		0		5903		0		5903	false							
398248	57628	0	12045	77287	0	116058	0	0	0	0	130493	0	1662		21832	32665	10200	104013	128831	0	0	4195	0	0	10279	16026	5686	2735	26305	2887	2061	526	0	12895	5474	0	0	4948	0	0		0		0		0		0	false							
398668	0	0	0	797	0	797	0	0	0	0	0	0	0		0	0	0	297	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
398837	27976	0	37759	86909	0	149480	0	0	0	0	129813	0	10977		29500	14207	9836	111721	118836	0	0	4971	0	0	14682	41256	2678	857	55938	4580	22716	584	277	29974	28157	0	0	27296	0	0		0		0		0		0	true							
399357	6759	0	2517	6057	0	9840	0	0	13426	0	55788	0	10118		6286	6276	1947	7323	36264	0	9406	0	13426	1990	5658	13597	10557	2233	19255	2121	5726	2605	255	25760	10707	0	0	7846	0	0		0		0		0		0	true							
399517	2152240	0	164653	550204	0	2166632	0	0	185001	0	3404554	0	528368		400504	502448	88247	2001979	2871478	0	4708	28045	185001	185001	194099	328326	79844	8202	522425	24279	102288	12828	0	209966	139395	887284	0	126567	0	0		0		849752		0		849752	true	194046	400017	0	502448	1162209	990030	
399731	17134	0	4660	38404	0	46509	0	0	0	0	44854	0	1763		9086	1075	3468	41849	43091	0	0	2189	0	0	7057	12657	939	223	19714	687	4457	625	0	11790	5769	0	0	5144	0	0		0		0		0		0	false							
399973	41534	0	444	35118	0	42321	0	0	4188	0	137913	0	20106		36353	11595	7622	41877	117807	0	0	2888	4188	0	10010	40782	17756	884	50792	5046	6561	2661	1084	33079	15352	0	0	11607	0	0		0		0		0		0	true							
400057	26642	4	6426	64965	0	83448	0	0	5743	0	128145	139	11848		32644	37853	3682	77018	116158	0	0	1175	5743	2000	11196	28486	7710	2007	39677	3240	10513	500	0	16755	14253	0	0	13753	0	0		0		0		0		0	true							
400141	87463	12	40741	295099	0	299869	0	0	3000	0	362348	0	18974		59019	113639	15494	257385	343014	1731	360	1042	3000	3000	27764	80975	5622	907	108695	10295	35685	0	0	56247	45980	50177	0	44938	0	0		0		41912		0		41912	true							
400365	24635	0	8060	188168	0	205540	0	0	0	0	260734	0	1378		15192	97953	2166	197480	259356	0	0	223	0	0	31804	18359	2640	0	50163	61575	22376	1392	0	37611	85343	0	0	83951	0	0		0		0		0		0	true							
400767	29836	0	9430	85629	0	100114	0	0	0	0	83542	0	10434		983	52296	2375	90035	73108	649	0	0	0	0	328	830	252	0	1158	0	0	0	0	428	0	0	0	0	0	0		0		0		0		0	false							
401072	13324	1	1007	1609	0	10955	0	0	5089	0	50419	0	7549		6452	6681	2192	9947	42870	0	0	587	5089	5089	3098	9534	2262	420	12632	4597	9774	729	0	8862	15100	0	0	14371	0	0		0		0		0		0	true							
401559	8053	0	7407	31074	0	48949	0	0	5588	0	57926	0	14727		4921	23814	482	41542	42449	0	750	0	5588	5588	6672	13080	738	492	19664	0	2676	2400	0	16061	5076	27340	0	2676	0	0		0		0		0		0	true							
401755	13512	0	5280	35744	0	53410	0	0	0	0	101200	0	10906		13203	18508	1297	48130	90294	0	0	590	0	0	15732	36092	2060	2	51824	3540	10993	761	0	40683	15294	16739	0	14533	0	0		0		0		0		0	true							
401906	137582	0	76335	252089	0	324779	0	0	0	0	381930	0	36748		79070	62214	30751	248444	345182	0	0	11926	0	0	61269	58903	10676	1472	120172	25341	24124	347	0	53251	49812	2309	0	49066	0	0		0		646		0		0	true							
401951	1516	0	792	18358	5953	18358	0	0	11370	0	46812	0	802		11618	17400	178	11613	29927	0	16083	0	11370	11370	3051	15251	593	0	18302	9000	0	0	0	7278	9000	0	0	9000	7932	0		0		0		0		0	true							
402846	5791	0	10940	11253	0	27899	0	0	0	0	54143	0	9341		14142	10599	4840	16959	44802	0	0	2423	0	0	4742	15818	5335	82	20560	2056	8917	802	0	11836	11775	0	0	8974	0	0		0		0		0		0	true							
402873	18382	0	0	3401	0	8798	0	0	0	0	38575	0	0		10634	116	6082	8798	38575	0	0	2709	0	0	8908	6312	1063	80	14255	3193	520	0	0	5730	3713	0	0	3407	0	0		0		0		0		0	false							
403067	3309	0	0	42854	0	46570	0	0	13858	0	94219	0	12729		1566	59606	117	46570	81242	0	248	0	13858	13858	12426	4791	277	1	9101	4928	8081	798	0	15929	13807	46005	0	13009	0	0		0		32316		0		0	true							
403151	171978	1	175152	306896	0	797270	0	0	342184	0	1525186	0	255670		267674	318201	53543	573550	1242271	48567	27245	11261	335097	302202	298616	492319	54693	1782	790935	55696	128623	3278	0	579736	187597	98746	5387	184319	21892	0		0		44043		0		44043	true	94947	238130	97960	220237	160348	11630	
403179	118061	0	27828	245412	0	508955	0	0	106927	247	1150103	0	130277		228703	474621	29067	481127	1019332	0	247	13486	106927	101897	133724	231376	18947	3613	365099	46925	100219	21587	1030	158956	169761	46427	0	147144	0	0		0		41774		0		41774	true							
403254	145	0	0	1735	0	3089	0	0	0	0	1629	0	0		0	45	0	3089	1629	0	0	0	0	0	694	745	0	0	1439	0	0	0	0	1439	0	0	0	0	1439	0		0		0		0		0	true							
403656	8735	0	19946	17540	0	39727	0	0	0	0	29809	0	7818		1449	7773	83	19781	21991	0	0	0	0	0	535	1655	623	0	2190	2489	8000	0	0	1363	10489	0	0	10489	0	0		0		0		0		0	false							
403870	61515	1	94666	109394	0	206329	0	0	33717	0	520868	0	93843		147218	148843	48693	111662	427025	0	0	20212	33717	9047	102254	112049	35294	557	211094	21841	37404	1111	0	102936	60356	0	0	58901	0	0		0		0		0		0	false							
403946	66338	0	21153	553025	0	553025	0	0	18849	0	633737	0	15155		50196	430228	5710	528157	617839	3715	743	1614	18849	16576	10761	63307	6522	1283	74068	0	53196	2102	0	31677	55298	119239	0	53196	0	0		0		108255		0		108255	true							
404653	4575	0	4847	102163	0	108804	0	0	20013	0	444588	0	3856		6438	291886	2636	103957	365997	0	74735	2161	20013	20013	30243	92587	1453	0	122830	3378	19523	942	0	117845	23843	5381	0	22901	97183	0		0		0		0		0	true							
404943	12232	0	409	20743	0	32479	0	0	0	0	47665	0	277		8774	8146	1047	32070	47388	0	0	597	0	0	3125	12200	1720	185	15325	2548	7236	273	0	8457	10057	0	0	7784	0	0		0		4686		0		4686	true							
406022	50421	0	4461	161689	0	205691	0	0	0	0	219250	0	11985		26972	92041	9194	200240	206770	990	495	3753	0	0	27839	25708	2271	1006	53547	10234	9731	0	0	29852	19965	38850	0	19965	0	0		0		27809		0		27809	false							
406059	54830	0	170	149858	0	158921	0	0	4995	0	311697	0	1397		14704	126071	10166	158751	310300	0	0	7828	4995	4995	7304	21916	2703	250	23989	35833	55477	6540	774	17469	98624	0	0	91310	0	0		0		0		0		0	true							
406666	22548	29	23178	93101	0	135548	0	0	30908	0	172949	0	9626		8201	35200	2674	112341	163323	0	0	1124	22408	22408	8092	50936	902	71	59028	16203	37407	1591	0	51799	55201	0	8500	53610	0	0		0		0		0		0	true							
406974	21077	0	41	624	0	624	0	0	10000	0	279895	0	0		13610	210472	878	583	279895	0	0	318	10000	10000	5385	16935	318	5	12059	14015	11688	0	0	9033	25703	2141	0	25703	0	0		0		0		0		0	true							
407168	4528	0	1087	29315	0	48514	0	0	37018	0	109180	0	14821		43081	13432	2228	47427	94359	0	0	1050	37018	17435	11043	32032	12566	8000	43067	6492	21087	0	0	20560	27579	1022	0	27579	0	0		0		990		0		990	true							
407506	520898	0	64008	884399	0	1054566	0	0	18452	0	1226161	0	87320		186614	328926	53224	990558	1128312	0	10529	14233	18452	18452	168452	125461	28767	4843	293913	30884	16369	1562	0	140909	48815	214400	0	47253	0	0		0		212844		0		212844	true							
407645	174333	4	27778	90548	0	213850	0	0	0	0	332974	0	46936		45263	8062	18475	185326	286038	742	0	8574	0	0	39713	41287	8037	2197	81000	16016	38268	5061	0	45971	59345	41452	0	54284	0	0		0		35085		0		40951	true							
407850	2423	0	571	3393	0	6991	0	0	0	0	9711	0	2606		1360	0	0	6420	7105	0	0	0	0	0	659	2855	1068	145	3514	400	1159	1002	0	3367	2561	0	0	1559	1992	0		0		0		0		0	true							
408307	26880	0	5676	79170	0	234417	0	0	0	0	324001	0	10269		72448	75545	30085	228741	313732	0	0	14302	0	0	70196	63113	4053	440	133309	38552	41539	2910	773	65354	83774	0	0	80091	0	0		0		0		0		0	true							
408642	10965	0	1379	335143	0	335143	0	0	222957	0	557074	0	8256		220624	301349	462	40555	247311	293209	301507	462	222957	43237	19371	70242	128836	26310	89613	0	0	0	0	24135	0	21802	0	0	0	0		0		11967		0		11967	false							
408875	13579	0	932	265412	0	271994	0	0	97685	0	427260	0	37921		100312	149694	13084	270568	387852	494	1487	8294	97685	92482	50613	130063	16057	749	180345	13635	45611	7002	258	97171	66506	53563	0	59246	12	0		0		52180		0		0	true							
409265	5677	0	3118	28240	0	28240	0	0	23073	0	80511	0	10902		4476	11265	926	25122	69059	0	550	662	23073	2555	4906	23093	3405	17518	27999	6496	8152	0	0	44446	14648	11487	0	14648	0	0		0		0		0		0	false							
410159	2488	0	2835	5106	0	10276	0	0	0	0	13251	0	8736		1512	4404	420	7441	4515	0	0	115	0	0	756	649	463	0	1340	1196	3295	0	0	356	4491	0	0	4491	0	0		0		0		0		0	false							
410560	185975	0	17700	18047	0	27746	0	0	0	0	280755	0	23833		11360	27372	5581	10046	256922	0	0	2892	0	0	16337	17440	0	0	33777	10826	22805	0	0	22416	33631	0	0	33631	0	0		0		0		0		0	false							
410748	35637	0	49982	62984	0	128669	0	0	0	0	191012	0	5530		50278	26563	17716	78687	185482	0	0	3280	0	0	24359	48616	22278	1957	72975	11143	11261	8145	1053	46932	31602	0	0	22394	0	0		0		0		0		0	true							
410917	84250	0	12460	215978	0	268784	0	0	0	0	284656	0	10070		33803	13907	15312	256324	274586	0	0	8551	0	0	31810	42510	7422	0	72617	49331	53484	1943	0	47939	104758	0	0	102815	0	0		0		0		0		0	true							
411062	28038	0	12231	88195	0	119622	0	0	0	0	90732	0	43889		2101	50283	139	107391	46843	0	0	0	0	0	3329	4037	44	0	7366	1130	3871	0	0	5309	5001	0	0	5001	0	0		0		0		0		0	true							
411174	5321	0	0	133	0	247	0	0	0	0	28060	0	0		11066	0	2502	247	28060	0	0	759	0	0	9205	9537	803	303	18741	1709	1182	0	0	8782	2891	0	0	2891	0	0		0		0		0		0	false							
411231	11858	0	6789	26512	0	43826	0	0	14879	0	68873	0	5971		22390	8142	2107	37037	62902	0	0	907	14879	14879	15402	19910	791	0	35222	8360	4410	0	0	13713	12770	0	0	12770	2831	0		0		0		0		0	true							
411240	12663	0	1503	13669	0	18958	0	0	0	0	54619	0	8250		19680	4124	3823	17455	46369	0	0	913	0	0	8441	15761	3718	5194	24201	1771	2947	0	0	13434	4718	0	0	4718	0	0		0		0		0		0	false							
411549	10768	0	2614	8699	0	21993	0	0	0	0	17402	0	218		2441	0	385	19376	17184	3	0	113	0	0	948	2254	482	0	3202	1026	1924	0	0	1244	2950	0	0	2950	0	0		0		0		0		0	true							
411576	10216	0	147	10503	0	15521	0	0	0	0	50837	0	781		9026	16508	3340	15374	50056	0	0	778	0	0	4449	8375	1415	359	12824	6780	2733	0	0	5572	9513	0	0	9513	0	0		0		0		0		0	true							
411624	43554	0	4218	49555	0	62745	0	0	0	0	186527	0	16678		41458	25379	15975	58527	169849	0	0	7912	0	0	25664	50635	10482	954	76299	5712	15069	9078	0	46277	29859	0	0	20781	0	0		0		0		0		0	true							
411651	19571	2	32585	31347	0	88571	0	0	15283	0	102440	28	15818		16753	13096	1544	55984	86594	0	0	275	15283	0	12641	20215	1733	213	32856	5930	13949	0	15092	18049	34971	1524	0	19879	0	0		0		0		0		0	true							
412153	21338	0	11300	73540	0	121557	0	0	0	0	104800	0	20775		16778	17461	2070	108027	83343	2230	682	0	0	0	10466	24386	5554	426	34852	13480	11423	0	267	24053	25170	39450	0	24903	0	0		0		27974		0		27974	true							
412452	15884	0	8040	19398	0	34605	0	0	0	0	28042	0	1025		2697	478	302	26565	27017	0	0	0	0	0	2861	4325	319	0	6374	1500	2675	0	0	4808	4175	0	0	4175	0	0		0		0		0		0	false							
412555	33054	0	25026	50501	0	78671	0	0	10000	0	118620	53	26155		30194	25186	4004	53645	92412	0	0	1939	10000	10000	13479	29958	3910	517	33437	6643	5520	0	353	17670	12516	0	0	12163	0	0		0		0		0		0	true							
412667	27284	0	1921	72444	0	109555	0	0	0	0	144635	0	13242		12477	18002	2478	107634	130908	0	485	1560	0	0	16743	46331	667	12	63074	13391	21640	564	0	51276	35595	36017	0	35031	0	0		0		8815		0		8815	true							
412751	1399088	0	291646	3379361	0	5390123	0	0	0	0	2941670	0	61011		295209	870050	41115	5098477	2880659	0	0	13107	0	0	190051	333462	8636	4369	523512	31798	103142	1075	0	241308	136015	714725	0	134940	0	0		0		662131		0		0	true	1175527	1822927	764950	105099	661038	738049	
412845	39760	367	31034	92425	0	162726	0	0	0	0	244858	0	50525		49834	71491	6487	127586	191530	3739	2803	705	0	0	38838	25873	16219	1770	57554	16566	29570	4770	0	32866	50906	0	0	42973	0	0		0		0		0		0	true							
412872	26854	0	0	10236	0	37237	0	0	7700	0	68701	0	7896		21065	0	861	37237	60805	0	0	861	7700	0	12944	11544	6734	2900	22495	2939	4262	0	523	13057	7724	0	0	7201	0	0		0		0		0		0	true							
413141	3924	0	0	106684	0	340546	0	0	1671726	0	3398694	0	16742		2205520	52093	86360	340546	3369785	0	12167	50142	1671726	171115	170155	534067	738439	1501243	704221	49550	119144	94011	136069	738383	398774	5163	0	168694	11929	0		0		0		0		0	false							
413208	30737703	135	203	37339945	7888661	54988757	683520	1	25159247	976678	76845791	0	66008		6117832	23641966	0	46130610	75803104	285628	0	0	20622313	17290165	882645	3456494	1682605	1765470	4339139	7715991	6853443	99101	10374	1669382	14678908	0	4536934	12069433	0	0	0	0	0	17423790	16359555	63996	35862	1782274	true	160964	16525620	40466	23436507	17048847	13391214	
413347	9439	0	19505	13132	0	38741	0	0	0	0	29999	0	3476		8654	0	843	19236	26523	0	0	0	0	0	4324	7133	5075	514	11457	578	1330	1605	0	8392	3513	0	0	1908	0	0		0		0		0		0	false							
413543	8975	0	11905	37710	0	56500	0	0	0	0	109262	0	5278		23635	42036	5960	44595	103984	0	0	1466	0	0	21719	20142	1637	526	40756	4356	9609	263	0	20389	14228	0	0	13965	0	0		0		0		0		0	false							
413646	53396	0	37351	102609	0	205589	0	0	11564	0	333534	0	62857		49419	130899	7559	168238	268728	0	1949	2714	500	0	30754	65089	5533	1831	95380	9203	24530	12299	0	53787	46032	1936	0	33733	993	0		0		1239		0		1239	true							
413673	26250	0	18716	45626	0	79008	0	0	0	0	87719	0	8108		19766	11656	3025	59769	79376	523	235	1442	0	0	14079	21573	5293	140	35652	2533	5938	257	0	21319	8728	15060	0	8471	0	0		0		7127		0		7127	true							
413758	23115	0	1258	25361	0	37531	0	0	7952	0	117304	2000	1859		22622	19815	3607	36273	108436	0	5009	1534	5455	2240	8297	30211	12462	2494	16413	2808	15371	1975	756	30842	20910	17017	2000	18179	0	0		0		11818		0		11818	false							
414102	97264	0	13165	113135	0	133923	0	0	0	0	239805	0	16375		44339	36441	15247	120758	223430	0	0	4772	0	0	26618	42972	3801	79	69590	5924	25617	1089	0	29131	32630	0	0	31541	0	0		0		0		0		0	true							
414652	11222	0	1035	34049	0	38237	0	0	0	0	105234	0	18148		9494	59672	7460	37202	87086	0	0	4238	0	0	9212	7285	1028	0	11505	11317	4445	1053	0	8031	16815	0	0	13294	0	0		0		0		0		0	false							
414764	39169	0	28377	188028	0	250267	0	0	10000	0	534749	0	11916		58162	206970	16475	221890	520642	0	2191	8878	10000	10000	78914	101478	11315	8258	180391	32259	51354	3480	1553	141802	88646	54515	0	83613	55760	0		0		0		0		0	true							
414858	27082	0	21950	59688	0	119478	0	0	0	0	103896	0	3081		10902	27248	2075	97528	100815	0	0	1166	0	0	9255	26558	3932	444	35813	2125	5067	984	1200	29288	9376	6601	0	7192	665	0		0		0		0		0	true							
416245	1957150	13	200801	2474204	0	2474204	0	0	353614	247	13472605	0	1152814		960274	8882999	194798	2251648	12312831	21742	6713	84849	353614	253352	821422	906126	66264	10882	1727543	375563	437612	14002	587	844419	827764	1345896	0	812734	15236	0		0		1338959		0		1238028	true	150371	106983	3006126	4932863	1868357	85954	
416272	27169	0	1231	41977	0	43208	0	0	4500	0	66793	0	85		13497	3557	7613	41977	66708	0	0	4746	0	0	7988	13161	4590	447	21149	1658	7660	564	0	12689	9882	0	4500	9318	0	0		0		0		0		0	true							
416339	12314	0	4993	23566	0	29501	0	0	0	0	82864	0	22505		16952	26000	2381	24508	60359	0	0	0	0	0	13139	16790	547	42	29929	8926	5104	0	0	13566	14030	4584	0	14030	0	0		0		0		0		0	true							
416357	8069	479	3381	17996	0	30310	0	0	8437	0	35519	534	9648		6619	400	232	26450	25337	0	0	0	747	0	4470	7800	723	498	12270	4766	2603	1940	4250	6872	13559	0	1500	7369	0	0		0		0		0		0	true							
416656	38945	0	54333	101723	0	193214	0	0	51759	0	171047	0	14976		21629	4940	6140	136651	155477	2230	594	3919	19259	19259	26571	42010	3715	207	68581	13824	33622	7213	0	50874	54659	90904	32500	47446	0	0		0		55598		0		55598	false							
416674	27178	0	8813	232923	0	232923	0	0	25257	0	429567	0	35872		41721	248644	12017	223863	393198	247	497	5609	25257	25257	48681	69505	914	186	92929	11361	23099	0	0	77565	34460	65456	0	34460	0	0		0		36130		0		36130	true							
417626	45664	0	48211	104991	0	238198	0	0	0	0	345635	0	36569		71813	0	37062	189987	309066	0	0	17810	0	0	72453	95334	6148	424	167787	40858	84390	364	0	102546	125612	0	0	125248	0	0		0		0		0		0	true							
417710	6336	0	2058	9981	0	11998	0	0	4296	0	31939	0	4965		10182	306	914	9940	26725	0	249	136	4296	3296	2195	10342	3865	390	12537	560	7397	547	0	6610	8504	0	0	7957	0	0		0		0		0		0	false							
418100	44116	0	0	79638	0	137383	0	0	0	0	274228	0	4879		38234	83309	10831	137383	269349	0	0	4844	0	0	37037	40950	4957	478	77986	33546	28605	1230	0	45188	63381	0	0	62150	0	0		0		0		0		0	true							
418249	91163	402	52344	655293	0	655293	0	0	0	0	639139	0	43753		107060	258263	21540	585207	595139	17340	247	6139	0	0	79631	94264	30522	869	173570	31226	49558	3643	0	98226	84427	57826	0	80784	0	0		0		0		0		0	true							
418436	4020	0	2861	4747	0	11574	0	0	0	0	8506	0	2144		1618	0	0	8713	6362	0	0	0	0	0	715	1891	217	0	1512	1162	500	0	0	1206	1662	0	0	1662	0	0		0		0		0		0	true							
419406	940599	0	282674	2362076	0	2878347	0	0	531989	248	3037459	0	352941		802206	961363	113569	2590103	2679844	5570	4426	32707	531989	500077	585697	385435	47677	13999	971069	23095	65325	9640	4629	230602	102689	749035	0	88420	0	0		0		690936		0		690936	true	461981	516255	357364	527108	874446	66153	
419675	103404	1	22591	109542	0	255007	0	0	239471	0	844708	0	73886		357367	201690	31100	232415	770116	0	706	14133	239471	155689	100089	262887	97578	5186	350384	15341	55073	2860	600	108373	73874	24503	0	70414	0	0		0		10631		0		10631	true							
419947	9852	0	4198	7442	0	19705	0	0	0	0	28518	0	1824		8057	2719	1695	15507	26694	0	0	481	0	0	4666	4810	1700	863	9476	1440	2468	0	0	3981	3908	0	0	3908	0	0		0		0		0		0	false							
420578	51001	0	18486	37421	0	72727	0	0	7025	0	115750	0	10532		17752	9437	8546	54241	105218	0	0	4014	1232	0	16027	18468	3391	530	32772	6342	10243	311	0	20664	16896	284	0	16306	0	0		0		284		0		284	false							
420644	49662	0	60125	74126	0	171560	0	0	0	0	153658	0	280		39143	18773	4479	109908	153378	1527	0	793	0	0	19433	43896	3800	180	62733	3955	13699	259	0	28167	17913	30339	0	17654	237	0		0		25593		0		25593	true							
420877	20336	0	8288	18374	0	60220	0	0	0	0	82944	0	4817		17039	10460	6941	51932	78127	0	0	3266	0	0	10249	22064	2328	558	32313	4975	11668	306	0	18160	16949	650	0	16643	0	0		0		650		0		650	true							
421445	35198	0	21562	47975	0	79122	0	0	0	0	88404	0	13777		16624	8385	4280	57560	74627	0	0	1237	0	0	8010	17385	3537	604	25395	9119	5576	590	0	12912	15285	0	0	14695	0	0		0		0		0		0	true							
421539	29263	0	978	38270	0	101152	0	0	9975	0	83530	0	9669		12086	12880	1774	100174	73861	0	0	0	9975	0	8376	15757	11830	0	24105	1626	3307	490	0	23878	5423	9681	0	4933	0	0		0		0		0		0	false							
422116	16858	5	2680	29961	0	35609	0	0	0	0	50675	0	1319		8717	3678	3627	32924	49356	0	0	2120	0	0	5918	12488	3491	842	17843	254	3940	2706	500	14022	7400	0	0	4194	0	0		0		0		0		0	true							
422433	247120	0	688275	1233663	0	1338141	0	0	718624	0	2146611	0	418631		855032	510500	56832	649866	1727979	0	1	27080	718624	323054	123612	571445	365250	136955	695057	43191	126830	6386	15322	342230	191729	624008	0	170021	32354	0		0		629309		0		559925	true	176756	123796	87291	57665	159254	87866	
422657	13934	0	25056	30332	0	71162	0	0	0	0	49718	0	4922		7945	2724	3433	46106	44796	0	0	1745	0	0	5660	9279	1514	41	14939	4435	11624	507	0	8550	16566	0	0	16059	0	0		0		0		0		0	false							
423159	29898	0	37704	94547	0	156480	0	0	0	0	152901	0	8419		22311	42734	5607	118776	144482	0	0	1430	0	0	11894	32744	4631	357	44638	8493	20989	1160	0	27315	30642	0	0	29482	0	0		0		0		0		0	false							
423449	82289	0	156743	233078	0	453991	0	0	60624	0	399000	0	52997		30364	125055	8318	297248	346003	0	0	2346	60624	60624	19986	41180	9711	499	61166	25466	70748	9943	14122	41012	120279	3049	0	96214	5219	0		0		0		0		0	true							
423636	8178	0	3912	26449	0	38114	0	0	0	0	106999	0	4696		7755	48357	3924	34202	102303	0	0	1585	0	0	11444	14688	1510	231	26132	5683	16630	0	278	20118	22591	10457	0	19788	0	0		0		0		0		0	true							
423739	55433	0	75786	370879	0	623160	0	0	10059	0	720546	0	137437		77492	348994	26801	547374	583109	0	0	13653	10059	10059	72038	114772	8468	2126	186810	42677	69942	4494	1601	119911	118714	18118	0	112619	0	0		0		1734		0		1734	true							
424156	22024	0	16754	29583	0	66762	0	0	5474	0	112830	0	18080		23335	14503	8611	50008	90791	0	3959	3748	5474	5474	17192	25987	680	0	40925	18003	14439	0	0	20525	32442	0	0	29570	0	0		0		0		0		0	true							
