"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
174572																																							186489	61625	1056949	0	120003	97096	0	688826	10734732	8197470	153812	9651413	0	64467	1300131	0	1083319	0	10734732	0	0	690214	0	0	517154	0	1501937	6695533			-29995	8179123	8114656	-94054	0	0	0	0	1083319	6928	402160	
175056																																							23114	4898	16585	0	2434	7772	0	14384	432331	392436	3716	396152	0	3204	0	0	36179	660	432331	0	0	24211	0	0	11292	0	91504	300932			0	366348	363144	16	0	0	0	0	36179	0	0	
175140																																							36167	9570	166493	0	7467	7415	98	22007	634835	544564	2976	579230	0	4445	22326	0	55605	375	634835	0	0	56625	0	0	11794	0	159967	384597			0	388820	384375	-13189	1243	0	0	9364	55605	0	0	
175458																																							3394	996	5034	0	0	118	0	674	37082	33211	130	33341	0	482	0	0	3741	100	37082	0	0	936	0	0	2800	0	6870	26341			0	17474	16992	-95	0	0	0	0	3741	0	9874	
175609																																							27826	3315	92847	0	2380	5477	0	4242	285023	249038	1845	250883	0	2390	0	0	34140	2400	285023	0	0	31968	0	0	520	0	122996	126042			0	134372	131982	-748	7706	0	0	0	34140	0	9248	
176101																																							156319	19269	410814	0	0	17615	0	103896	2597307	2284991	22826	2338817	0	28408	31000	0	258490	1000	2597307	0	0	212926	0	0	106000	0	695388	1589603			0	1917802	1889394	-61436	0	0	0	0	258490	0	0	
176325																																							441	3507	50561	0	0	3657	0	8222	340971	294150	1139	307589	0	4203	12300	0	33382	420	340971	0	0	36706	0	0	705	0	81344	212806			0	277240	273037	-4449	1449	0	0	0	33382	97	0	
176437																																							23181	1718	27078	0	0	345	0	3131	102196	94557	605	95162	0	523	0	0	7034	200	102196	0	0	5829	0	0	4200	0	33001	61556			0	47266	46743	-3195	0	0	0	0	7034	0	0	
176464																																							117699	24302	348990	2795	19319	13653	10519	33765	1343645	1173621	8871	1231062	0	8646	0	0	112583	2500	1343645	0	0	72652	0	0	81751	0	303998	869623			0	778569	769923	-44320	0	0	0	48570	112583	0	2680	
176642																																							25199	1665	15186	0	815	2907	27	3915	179758	160449	540	163989	0	1627	3000	0	15769	400	179758	0	0	15320	0	0	400	0	18766	141683			0	131671	130044	-351	0	0	0	0	15769	0	0	
177135																																							0	3545	0	0	0	59	0	274	32270	23474	9	23483	0	147	0	0	8787	500	32270	0	0	7687	0	0	600	0	13930	9544			0	11003	10856	0	82	0	0	0	8787	0	17454	
177443																																							4847	511	103382	0	1	15	0	6039	191882	169560	825	172290	0	897	0	0	19592	280	191882	0	0	24492	0	0	3670	0	27039	142521			0	75891	74994	-8850	2093	0	0	1905	19592	0	0	
177500																																							10669	2174	0	0	0	2154	0	623	87770	77256	565	77821	0	950	0	0	9949	50	87770	0	0	9849	0	0	50	0	18973	58283			0	73100	72150	0	0	0	0	0	9949	0	0	
177555																																							3745	1298	7901	0	0	253	0	1469	36521	32851	170	33821	0	214	800	0	2700	125	36521	0	0	2286	0	0	545	0	11140	21711			0	22069	21855	-256	0	0	0	0	2700	0	0	
177751																																							175857	13846	67011	0	136	277	0	16943	1307886	1098077	8838	1106915	0	13524	0	0	200971	2500	1307886	0	0	194838	0	0	6907	0	377046	721031			0	1047340	1033816	-3274	0	0	0	0	200971	0	0	
177920																																							32797	26348	161117	0	42894	20568	0	67034	1924201	1597741	17369	1707418	0	22335	92308	0	216783	8541	1924201	0	0	150670	0	0	80509	152	390371	1207370			0	1581925	1559590	-22937	13701	0	0	0	216783	0	0	
178150																																							20883	4391	92439	0	0	1757	0	9234	281189	259907	1070	260977	0	1892	0	0	20212	169	281189	0	0	24716	0	0	3702	0	47980	211927			0	152871	150979	-8375	1160	0	0	0	20212	0	346	
178244																																							21090	3655	26804	0	0	637	0	3788	172736	149467	876	150357	0	1618	14	0	22379	137	172736	0	0	22755	0	0	1350	0	31209	118258			0	118380	116762	-1863	0	0	0	0	22379	0	0	
178356																																							13801	3772	9538	0	0	2379	0	1811	152494	139730	495	140225	0	347	0	0	12269	50	152494	0	0	10356	0	0	5950	705	38271	101459			0	67623	67276	-4087	10225	0	0	0	12269	0	42987	
178851																																							8325	6674	247637	0	622	11357	0	13231	564417	517412	2520	519932	0	5326	0	0	44485	1701	564417	0	0	60869	0	0	3562	0	174880	342532			0	281855	276529	-21647	0	0	0	0	44485	42	0	
179148																																							9267	4860	33095	0	0	4774	0	7377	265159	226678	2520	234198	0	2021	5000	0	30961	760	265159	0	0	28958	0	0	2240	0	50956	175722			0	207807	205786	-997	0	0	0	0	30961	0	0	
179335																																							22521	5274	81718	0	0	2615	28	10517	214594	191275	1585	192860	0	1343	0	0	21734	560	214594	0	0	5867	0	0	24460	0	53818	137457			0	93114	91771	-9153	150	0	0	0	21734	0	0	
179700																																							5675	6007	145460	0	265	10097	2250	40653	744039	591159	3814	681831	0	7285	79548	0	62208	10	744039	0	0	79101	0	0	0	0	68847	522312			0	531798	524513	-16903	0	0	0	7310	62208	9119	0	
180144																																							1243	2530	39632	0	19	1004	0	4790	146818	134832	1259	136091	0	841	0	0	10727	1200	146818	0	0	7336	0	0	6025	0	38602	96230			0	87049	86208	-3834	9392	0	0	0	10727	0	2000	
180845																																							10204	1284	43958	0	4356	583	0	3677	169584	127536	647	147650	0	1021	16500	0	21934	300	169584	0	0	10326	0	0	16576	0	24605	102931			0	106543	105522	-5268	0	0	0	2967	21934	0	0	
181963																																							36848	3837	46925	0	0	3421	0	2247	237406	209025	1000	210025	0	1594	0	0	27381	800	237406	0	0	29907	0	0	828	0	67456	141569			0	145722	144128	-4154	0	0	0	0	27381	0	0	
182951																																							15020	4100	82649	0	0	12697	0	24681	678821	602636	7190	612826	0	6154	3000	0	65995	1	678821	0	0	61587	0	0	10706	0	130199	472437			0	543828	537674	-6299	2000	0	0	0	65995	0	0	
183668																																							83291	12456	119737	0	955	4885	0	24649	961127	843127	8500	851627	0	9742	0	0	109500	1044	961127	0	0	85427	0	0	28150	0	297013	546114			0	722255	712513	-5121	0	0	0	0	109500	2641	0	
183770																																							9401	4522	81058	0	27	18851	0	22943	830578	657211	8323	728275	0	5651	60444	0	102303	0	830578	2297	2297	106212	0	0	0	0	100518	556693			0	697130	691479	-3909	0	0	0	0	102303	0	0	
183958																																							186	6392	80713	0	0	3239	0	7654	301658	250624	1051	261675	0	4233	10000	0	39983	300	301658	0	0	42071	0	0	1750	0	62862	187762			0	207707	203474	-4138	0	0	0	0	39983	0	0	
184656																																							11100	3114	131147	0	0	1305	0	5269	213800	199406	1893	201299	0	632	0	0	12501	200	213800	0	0	27259	0	0	200	0	63740	135666			0	62282	61650	-15158	215	0	0	0	12501	0	0	
184759																																							5380	3311	0	0	0	125	98	1024	64824	56416	358	56774	0	657	0	0	8050	400	64824	0	0	6965	0	0	900	0	9048	47368			0	28379	27722	-215	5536	0	0	0	8050	2248	19380	
185251																																							3497	690	11889	0	0	38	0	1207	24305	22227	36	22263	0	235	0	0	2042	25	24305	0	0	1245	0	0	1025	0	3412	18815			0	4270	4035	-253	2949	0	0	0	2042	0	0	
185448																																							104	1952	38828	0	0	587	3007	1620	124873	85351	370	97643	0	712	11922	0	27230	100	124873	0	0	26952	0	0	2100	0	26047	59304			0	79485	78773	-1922	0	0	0	0	27230	2	0	
185859																																							45122	3942	22117	0	6061	29811	0	17711	926595	694152	5694	778081	0	15163	75000	0	148514	1286	926595	0	0	77196	0	0	73846	0	264496	429656			0	519377	504214	-3814	0	0	0	3235	148514	0	297617	
186221																																							81846	15698	209973	0	1771	28541	344	60580	1395312	1209873	4345	1256588	0	11941	40050	0	138724	1366	1395312	1004	1004	124428	0	0	28013	0	343735	866138			0	1006275	994334	-15083	1221	0	0	1316	138724	0	0	
186717																																							18398	14050	239971	0	0	24036	1585	35843	878785	729622	24886	754508	0	8886	0	0	124277	751	878785	0	0	132708	0	0	1251	0	235423	494199			0	553788	544902	-10433	0	0	0	0	124277	0	0	
186744																																							19995	15790	365528	0	2557	12927	0	57506	1826027	1625642	15942	1641584	0	18642	0	0	184443	4000	1826027	0	0	172413	0	0	32541	1366	161251	1464391			0	1369000	1350358	-24511	0	0	0	0	184443	0	0	
187648																																							8160	376	1584	0	0	675	140	2326	26797	19187	156	19843	0	707	500	0	6954	50	26797	0	0	1144	0	70	5985	0	7502	11685			0	14243	13536	-295	0	0	0	0	6954	0	0	
187947																																							53227	25328	376510	0	12509	31563	0	62235	2226416	1813391	25788	2052214	0	22616	206670	0	174202	540	2226416	0	0	153139	0	0	56165	2278	284351	1529040			0	1675906	1653290	-35642	3180	0	0	6365	174202	296	6000	
188056																																							137562	8792	112759	0	0	3130	0	3087	461451	411363	1544	413002	0	2776	95	0	48449	500	461451	0	0	13840	0	0	33500	0	47821	363542			0	198897	196121	609	0	0	0	0	48449	0	0	
188177																																							16384	608	1795	0	0	226	0	940	166681	121507	541	122048	0	417	0	0	44633	0	166681	0	0	44675	0	0	0	0	2692	118815			0	68397	67980	-42	0	0	0	0	44633	745	78003	
188430																																							104511	3394	18728	0	47	1253	0	21771	655184	585893	4605	590885	0	6130	387	0	64299	654	655184	0	0	-91236	0	0	155797	63458	351388	234505			0	448152	442022	-916	0	0	0	0	64299	0	0	
188449																																							20495	5393	105444	0	0	5798	0	4217	318393	291131	1556	292687	0	2027	0	0	25706	400	318393	0	0	30474	0	0	4350	0	43963	247168			0	175432	173405	-9518	3641	0	0	0	25706	0	0	
188720																																							8866	5179	90212	0	0	6727	0	19107	366137	321894	1836	331185	0	1400	5000	0	34952	2167	366137	0	0	41316	0	0	1000	0	69151	252743			0	237014	235614	-9531	432	0	0	2455	34952	0	0	
188739																																							2243	3123	164	0	0	4132	40	1525	82202	73168	562	73730	0	740	0	0	8472	90	82202	0	0	2640	0	0	5745	0	26368	46800			0	62715	61975	-3	9000	0	0	0	8472	0	0	
188917																																							22760	1068	40712	0	0	1200	0	8049	195948	178093	1102	179195	0	1124	0	0	16753	20	195948	0	0	19639	0	0	244	0	35011	143082			0	123283	122159	-3150	0	0	0	0	16753	0	0	
189129																																							68008	27000	110067	0	5359	13730	0	38505	1237818	1090017	3865	1117211	0	8251	965	0	120607	4000	1237818	0	0	111238	0	0	11709	0	283457	806560			0	788070	779819	-6340	282	0	0	22364	120607	0	195048	
189950																																							6179	4852	31868	0	274	2561	0	4283	138564	117924	1382	119306	0	969	0	0	19258	50	138564	0	0	9223	0	0	10450	0	19831	98093			0	73174	72205	-465	16342	0	0	0	19258	0	0	
190563																																							45227	5826	51313	0	3405	8362	29	8736	349880	314954	2163	317117	0	3021	0	0	32763	474	349880	0	0	10254	0	0	22618	0	109314	205640			0	211725	208704	-583	0	0	0	0	32763	0	18278	
190648																																							21221	6760	69327	0	176	2019	0	4162	279715	249087	1447	256002	0	2047	0	0	23713	1567	279715	0	0	21198	0	0	3426	0	22978	226109			0	178097	176050	-2478	0	0	0	5468	23713	0	0	
190947																																							12289	3216	42585	0	0	1321	0	1419	122229	107502	344	107846	0	965	0	0	14383	189	122229	0	0	12570	0	0	1650	0	43422	64080			0	61771	60806	-26	593	0	0	0	14383	0	0	
190956																																							3185	2224	50428	0	3103	2731	0	14037	220883	194271	1374	195645	0	2148	0	0	25238	360	220883	0	0	15298	0	0	13700	0	46194	148077			0	133693	131545	-4120	13609	0	0	0	25238	21	0	
191355																																							7943	1871	205136	0	0	1998	0	5145	411857	368528	1481	373009	0	3985	0	0	38848	900	411857	0	0	37971	0	0	7464	0	73240	295288			0	193749	189764	-7487	0	0	3000	0	38848	0	0	
191935																																							31850	8482	186029	0	0	9298	0	19459	1160607	1034671	8779	1058973	0	9350	0	0	101634	15	1160607	0	0	69450	0	0	53173	958	255662	779009			-687	819770	810420	-20317	0	0	0	15523	101634	0	94111	
192147																																							56651	9549	113614	0	477	5327	0	20567	541839	482254	2122	484376	0	4385	0	0	57463	400	541839	0	0	61886	0	0	2100	530	114517	367737			0	314087	309702	-6923	0	0	0	0	57463	2284	23138	
192558																																							12173	9373	163376	0	2389	11146	280	5947	573733	522112	3777	533889	0	5125	8000	0	39844	460	573733	0	0	42024	0	0	5540	622	104408	417704			0	373552	368427	-8180	0	0	0	0	39844	0	0	
192651																																							4723	548	9459	0	839	570	0	824	58725	52142	109	52251	0	524	0	0	6474	350	58725	0	0	1369	0	0	5600	0	12747	39395			0	41951	41427	-845	263	0	0	0	6474	72	0	
192857																																							21015	11135	111706	0	12786	4675	1001	12067	541024	435715	3435	465621	0	5438	0	0	75403	1000	541024	0	0	41112	0	0	40286	204	80625	355090			0	370808	365370	-6995	0	0	0	26471	75403	0	1065	
193162																																							13763	3811	0	0	27	3510	88	2295	143657	125578	1377	126955	0	1761	0	0	16702	1500	143657	0	0	7309	0	0	7893	224	27938	97640			0	114568	112807	0	2712	0	0	0	16702	0	4420	
193537																																							8046	2988	32609	0	0	1409	215	5680	164719	138285	1876	140161	0	1514	0	0	24558	480	164719	0	0	18627	0	0	9520	0	30946	107339			0	100892	99378	-4069	14394	0	0	0	24558	0	0	
193649																																							13411	2963	133265	0	0	1096	0	5698	315406	266960	940	267900	0	1787	0	0	47506	500	315406	0	0	46381	0	0	5400	0	26677	240283			0	160760	158973	-4775	0	0	0	0	47506	0	0	
193809																																							5958	17792	384226	0	3372	11346	6686	70554	2546031	1909026	48324	2278853	0	13335	321503	0	267178	0	2546031	0	0	274755	0	0	0	1871	250285	1658741			0	1984080	1970745	-7577	0	0	0	0	267178	73481	0	
194440																																							13664	3421	43701	0	0	4352	0	3792	311820	255538	1447	286460	0	2242	27400	0	25360	400	311820	0	0	22001	0	0	4287	0	43616	211922			0	244934	242692	-1328	48	0	0	2075	25360	150	0	
194570																																							7836	1403	5787	0	844	6358	0	5783	187301	156948	1335	168033	0	1300	9750	0	19268	8	187301	0	0	10987	0	0	9015	2076	18157	138791			0	152129	150829	-742	0	0	0	0	19268	0	6385	
194936																																							4112	585	35633	0	0	1366	0	1247	210410	168790	1080	169870	0	2815	0	0	40540	25	210410	0	0	30877	0	0	10000	0	25165	143625			0	170282	167467	-362	0	0	0	0	40540	0	0	
195111																																							69004	20618	141340	0	3781	21232	0	57204	1274046	1092031	29435	1148069	0	8231	26603	0	125977	0	1274046	0	0	82959	64	0	53915	935	240031	852000			0	968099	959868	-10897	0	0	0	0	125977	0	0	
195157																																							4497	986	10006	0	828	1194	0	576	55697	47653	368	48021	0	416	0	0	7676	800	55697	0	0	1872	0	0	4965	0	21664	25989			0	33547	33131	39	4349	0	0	0	7676	130	0	
195456																																							13582	3346	11000	0	0	3303	0	2050	102950	90056	570	92626	0	840	2000	0	10324	2300	102950	0	0	5764	0	0	2300	0	32482	57574			0	70509	69669	-40	0	0	0	0	10324	0	0	
196752																																							23009	794	0	0	0	4129	0	3832	191998	115592	748	171340	0	1563	55000	0	20658	50	191998	0	0	11990	0	0	8618	0	17874	97718			0	159837	158274	0	0	0	0	0	20658	0	1960	
196800																																							17083	13839	88680	203	1688	23264	0	46029	1314402	1057850	8217	1176567	0	8827	110500	0	137835	100	1314402	0	0	3356	0	0	144968	0	259307	798543			0	1132443	1123616	-10589	0	0	0	0	137835	0	0	
197142																																							762	5132	111631	0	0	1587	0	19272	447759	350404	8855	396515	0	3351	25646	0	51244	300	447759	0	0	34245	0	0	30000	0	77526	272878			0	308898	305547	-13301	0	0	0	11610	51244	0	3828	
197254																																							5799	2581	0	0	983	1899	0	784	55152	46981	291	47272	0	498	0	0	7880	60	55152	0	0	3258	0	0	4562	0	9713	37268			0	28656	28158	0	5600	0	0	0	7880	0	9348	
197302																																							17368	1557	65680	0	81	7051	0	38488	637827	553233	8689	572590	0	4525	10668	0	65237	0	637827	0	0	72231	0	0	0	0	100791	452442			0	511928	507403	-6994	0	0	0	0	65237	199	0	
197478	3793577	425789	12373913	367952	470176	161787	32224	1901259	77620355	1272448	69928326	0	760416	3503631	0	7692029	23775	77620355	0	0	5984570	536648	0	2146064	11873		0	54961184	54200768	-462380	425000	0	7692029	26407	2892982	3579005	580	3578425			11528236							61573242					3503544					0	0						15591842	45981400							0	425000	0	0		26407		
197759																																							3042	5726	77076	0	4520	6108	910	15564	436170	365798	1831	397629	0	4734	30000	0	38541	713	436170	0	0	14200	0	0	28763	0	74396	291402			0	326811	322077	-5135	1009	0	0	0	38541	138	0	
198073																																							3071	354	0	0	0	356	575	1129	116474	98295	276	103102	0	1011	4531	0	13372	1266	116474	0	0	10758	0	0	1348	0	1396	96899			0	93289	92278	0	0	18711	0	0	13372	0	0	
198149																																							39831	15138	141306	0	3263	12749	585	21410	659544	557081	1992	613573	0	4880	52000	0	45971	3000	659544	0	0	46638	0	0	10027	547	142884	414197			0	429218	424338	-13694	306	0	0	2500	45971	71	0	
198251																																							679	4569	32873	0	2513	4052	0	7702	307761	252482	2888	282370	0	3221	27000	0	25391	75	307761	0	0	8187	0	0	19925	731	75286	177196			0	240091	236870	-2796	17272	0	0	0	25391	0	500	
198961																																							7772	5512	21615	0	0	754	0	6610	173771	152255	504	152759	0	1778	0	0	21012	200	173771	0	0	20997	0	0	200	0	57391	94864			0	133286	131508	-385	0	0	0	0	21012	0	0	
199137																																							9408	5351	0	0	0	928	0	1181	169309	141053	73	141126	0	535	0	0	28183	434	169309	0	0	27544	0	0	205	0	36739	104314			0	56018	55483	0	0	0	0	0	28183	0	96958	
199351																																							6386	5571	18792	0	2948	5524	0	8396	245266	221591	804	223060	0	2248	450	0	22206	100	245266	0	0	4739	0	0	19947	0	33023	188568			0	192567	190319	-2580	6625	0	0	215	22206	0	705	
