"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
	PRINCIPAL AMOUNT OF 1-4 FAMILY RESID	QUARTER END AMOUNT OF 1-4 FAMILY RES	Retail originations during the quart	Wholesale originations and purchases	Repurchases and indemnification of 1	REP AND WARRNTY TO US GOVT AGCY	REP AND WARRNTY TO OTHR PARTIES	REP WARRNTY TO US GOVT AGCY TOTAL	Noninterest income for the quarter f	
783349	0	0	0	0	0	CONF	CONF	0	0	
783648	27647	1245	27684	0	0	CONF	CONF	0	1404	
783844	1618	937	2083	0	0	CONF	CONF	0	155	
783910						CONF	CONF			
784159						CONF	CONF			
784430						CONF	CONF			
785147						CONF	CONF			
785473	23496	42129	29547	0	0	CONF	CONF	143	713	
785857						CONF	CONF			
785923	29949	6026				CONF	CONF			
785950						CONF	CONF			
786210						CONF	CONF			
786256						CONF	CONF			
786555						CONF	CONF			
786612	32618	6101	31868	0	0	CONF	CONF	0	755	
786733						CONF	CONF			
786948						CONF	CONF			
787459						CONF	CONF			
787842						CONF	CONF			
788559						CONF	CONF			
788652						CONF	CONF			
788773						CONF	CONF			
789051						CONF	CONF			
790150						CONF	CONF			
790271						CONF	CONF			
790543						CONF	CONF			
790703						CONF	CONF			
790918						CONF	CONF			
791072						CONF	CONF			
791353						CONF	CONF			
791821						CONF	CONF			
791942						CONF	CONF			
792453						CONF	CONF			
792640						CONF	CONF			
792659						CONF	CONF			
794149						CONF	CONF			
794345						CONF	CONF			
794475						CONF	CONF			
794653						CONF	CONF			
795249	0	0	0	0	0	CONF	CONF	0	0	
795548						CONF	CONF			
795959						CONF	CONF			
795968	3392	973	2255	0	0	CONF	CONF	0	716	
796152						CONF	CONF			
796657						CONF	CONF			
797140						CONF	CONF			
797775						CONF	CONF			
798512						CONF	CONF			
799751						CONF	CONF			
799854						CONF	CONF			
799939						CONF	CONF			
799948						CONF	CONF			
800134						CONF	CONF			
800442						CONF	CONF			
800479						CONF	CONF			
800853						CONF	CONF			
801047						CONF	CONF			
801056						CONF	CONF			
801654						CONF	CONF			
803256						CONF	CONF			
803265						CONF	CONF			
803649						CONF	CONF			
803658						CONF	CONF			
803957						CONF	CONF			
804150						CONF	CONF			
804338						CONF	CONF			
804374						CONF	CONF			
804422						CONF	CONF			
804860	0	0	0	0	0	CONF	CONF	0	0	
805045						CONF	CONF			
805250						CONF	CONF			
805335						CONF	CONF			
805755	4279	677	4618	0	0	CONF	CONF	0	56	
805876						CONF	CONF			
806846	71946	8925				CONF	CONF			
806958	0	0	5795	0	0	CONF	CONF	0	45	
807348						CONF	CONF			
807432						CONF	CONF			
807656						CONF	CONF			
807955						CONF	CONF			
808260						CONF	CONF			
808345						CONF	CONF			
808653						CONF	CONF			
809070						CONF	CONF			
809276						CONF	CONF			
809379						CONF	CONF			
809650	160874	43275	172790	0	225	CONF	CONF	0	14326	
809771						CONF	CONF			
810544						CONF	CONF			
811046	22256	1961	21703	0	0	CONF	CONF	0	268	
811457						CONF	CONF			
811541						CONF	CONF			
811550						CONF	CONF			
811747						CONF	CONF			
812379	0	0	0	0	0	CONF	CONF	0	0	
812436						CONF	CONF			
812557						CONF	CONF			
812614						CONF	CONF			
813572	0	0	0	0	0	CONF	CONF	0	0	
813853						CONF	CONF			
814074	96770	23360	100012	0	232	CONF	CONF	54	3226	
814355						CONF	CONF			
814430	71993	33286	79124	0	0	CONF	CONF	576	2628	
814458						CONF	CONF			
814476						CONF	CONF			
814551						CONF	CONF			
814711	0	0	0	0	0	CONF	CONF	0	0	
815053						CONF	CONF			
815147						CONF	CONF			
815156	15279	1545				CONF	CONF			
815277	26086	10624	35625	0	0	CONF	CONF	0	683	
815754						CONF	CONF			
815772						CONF	CONF			
816256						CONF	CONF			
816304						CONF	CONF			
816603	112778	35681	126215	0	0	CONF	CONF	245	2812	
816751						CONF	CONF			
817477						CONF	CONF			
817824	2193359	705128	873407	1448557	25408	CONF	CONF	16830	57772	
818401						CONF	CONF			
818540						CONF	CONF			
818559						CONF	CONF			
818652						CONF	CONF			
819154						CONF	CONF			
819172						CONF	CONF			
819453						CONF	CONF			
819556						CONF	CONF			
819855						CONF	CONF			
820048	0	0	0	0	0	CONF	CONF	0	0	
820301						CONF	CONF			
820477						CONF	CONF			
820842						CONF	CONF			
820879						CONF	CONF			
821036						CONF	CONF			
821157						CONF	CONF			
821559						CONF	CONF			
821643	0	0	0	0	0	CONF	CONF	0	0	
822042						CONF	CONF			
822051						CONF	CONF			
822275						CONF	CONF			
822556						CONF	CONF			
822631						CONF	CONF			
823133						CONF	CONF			
823142	0	0	0	0	0	CONF	CONF	0	0	
823450						CONF	CONF			
823478						CONF	CONF			
823553						CONF	CONF			
823638						CONF	CONF			
823656						CONF	CONF			
824242						CONF	CONF			
824653						CONF	CONF			
824671						CONF	CONF			
824738						CONF	CONF			
825146	20514	3322	23092	0	0	CONF	CONF	0	706	
825454						CONF	CONF			
825548						CONF	CONF			
825753						CONF	CONF			
825847						CONF	CONF			
825940						CONF	CONF			
826451						CONF	CONF			
826648						CONF	CONF			
826956	15250	2716	17391	0	0	CONF	CONF	0	75	
827355						CONF	CONF			
827458						CONF	CONF			
827560	1535	0	1535	0	0	CONF	CONF	0	-9	
828110						CONF	CONF			
828174						CONF	CONF			
828473						CONF	CONF			
828651						CONF	CONF			
829032						CONF	CONF			
829041						CONF	CONF			
829050						CONF	CONF			
830113						CONF	CONF			
830252						CONF	CONF			
830355						CONF	CONF			
830542	11245	435				CONF	CONF			
830645						CONF	CONF			
830748						CONF	CONF			
831008						CONF	CONF			
831576						CONF	CONF			
831642						CONF	CONF			
831875						CONF	CONF			
831941						CONF	CONF			
832528						CONF	CONF			
832546						CONF	CONF			
833404	64435	23419	84358	0	0	CONF	CONF	0	1152	
833749						CONF	CONF			
833851						CONF	CONF			
834175						CONF	CONF			
835079						CONF	CONF			
835257						CONF	CONF			
835378						CONF	CONF			
835444						CONF	CONF			
835613						CONF	CONF			
835659						CONF	CONF			
835743						CONF	CONF			
835770						CONF	CONF			
836656						CONF	CONF			
836843	24341	6003	27548	0	0	CONF	CONF	0	753	
837046						CONF	CONF			
837149						CONF	CONF			
837158						CONF	CONF			
837354						CONF	CONF			
837448						CONF	CONF			
837541						CONF	CONF			
837608						CONF	CONF			
837653						CONF	CONF			
837840						CONF	CONF			
837952						CONF	CONF			
837970						CONF	CONF			
838155						CONF	CONF			
839068						CONF	CONF			
839246						CONF	CONF			
839255						CONF	CONF			
839572						CONF	CONF			
839817	0	0	0	0	0	CONF	CONF	0	0	
839974						CONF	CONF			
840019						CONF	CONF			
840251	10021	3772				CONF	CONF			
840354						CONF	CONF			
840363						CONF	CONF			
840747	11470	690				CONF	CONF			
841472						CONF	CONF			
841753						CONF	CONF			
841838	0	0	0	0	0	CONF	CONF	0	0	
842376						CONF	CONF			
842460	8052	2802	6973	0	0	CONF	CONF	100	239	
842853						CONF	CONF			
843476						CONF	CONF			
843953						CONF	CONF			
844053	0	0	0	0	0	CONF	CONF	0	0	
844138						CONF	CONF			
844455						CONF	CONF			
844567						CONF	CONF			
845247						CONF	CONF			
845573	0	0	0	0	0	CONF	CONF	0	0	
846132						CONF	CONF			
846945						CONF	CONF			
847157						CONF	CONF			
847979						CONF	CONF			
848248						CONF	CONF			
848453						CONF	CONF			
849076						CONF	CONF			
849348						CONF	CONF			
849357						CONF	CONF			
849432						CONF	CONF			
850036	24900	3500	17257	2544	0	CONF	CONF	0	877	
850054						CONF	CONF			
850456						CONF	CONF			
851060						CONF	CONF			
851172						CONF	CONF			
851239						CONF	CONF			
851631						CONF	CONF			
852218	12701000	17798000	6286000	10712000	24000	CONF	CONF	45000	435000	
852254						CONF	CONF			
852320	2482000	1093000	910000	1732000	10000	CONF	CONF	27000	115000	
852544						CONF	CONF			
852704	100839	28885				CONF	CONF			
852713						CONF	CONF			
852973						CONF	CONF			
853251						CONF	CONF			
853671						CONF	CONF			
853747						CONF	CONF			
853804	22020	5475				CONF	CONF			
853934						CONF	CONF			
853952	242358	21631	246177	0	0	CONF	CONF	0	9613	
854173						CONF	CONF			
854753						CONF	CONF			
854847						CONF	CONF			
855143						CONF	CONF			
855264						CONF	CONF			
855303						CONF	CONF			
855563	0	0	0	0	0	CONF	CONF	0	0	
855741						CONF	CONF			
855844						CONF	CONF			
855956						CONF	CONF			
856159						CONF	CONF			
856243	8444	6				CONF	CONF			
856346						CONF	CONF			
856458						CONF	CONF			
856542						CONF	CONF			
856748						CONF	CONF			
856869						CONF	CONF			
857259						CONF	CONF			
857455						CONF	CONF			
857745						CONF	CONF			
857811						CONF	CONF			
857941						CONF	CONF			
858153						CONF	CONF			
858443						CONF	CONF			
858452						CONF	CONF			
858528						CONF	CONF			
858818						CONF	CONF			
858854						CONF	CONF			
859002	25961	11035				CONF	CONF			
859141						CONF	CONF			
859552	0	0	0	0	0	CONF	CONF	0	0	
859655						CONF	CONF			
859712	0	0	0	0	0	CONF	CONF	0	2	
860053						CONF	CONF			
860147						CONF	CONF			
860231						CONF	CONF			
860259						CONF	CONF			
860334						CONF	CONF			
860352						CONF	CONF			
861153						CONF	CONF			
861658						CONF	CONF			
861854						CONF	CONF			
862057						CONF	CONF			
862141						CONF	CONF			
863362	29307	4524				CONF	CONF			
863607						CONF	CONF			
863652						CONF	CONF			
863746						CONF	CONF			
864378						CONF	CONF			
864471						CONF	CONF			
864846						CONF	CONF			
864855						CONF	CONF			
865142						CONF	CONF			
865151						CONF	CONF			
865450						CONF	CONF			
865544						CONF	CONF			
865759						CONF	CONF			
865852						CONF	CONF			
866000						CONF	CONF			
866121						CONF	CONF			
866251						CONF	CONF			
867070						CONF	CONF			
867632						CONF	CONF			
867650						CONF	CONF			
867856						CONF	CONF			
868059						CONF	CONF			
868572						CONF	CONF			
868956						CONF	CONF			
869346						CONF	CONF			
869551						CONF	CONF			
869663						CONF	CONF			
869953						CONF	CONF			
870539						CONF	CONF			
870650	1350	0				CONF	CONF			
870856						CONF	CONF			
870913						CONF	CONF			
871358						CONF	CONF			
871648						CONF	CONF			
871769						CONF	CONF			
871956						CONF	CONF			
872047						CONF	CONF			
872579						CONF	CONF			
873259						CONF	CONF			
874050	0	0	0	0	0	CONF	CONF	0	0	
874452						CONF	CONF			
874845	5581	1637	5923	0	0	CONF	CONF	0	309	
875048						CONF	CONF			
875057						CONF	CONF			
875132						CONF	CONF			
875655						CONF	CONF			
875758						CONF	CONF			
875879	20332	3132				CONF	CONF			
875936						CONF	CONF			
876157						CONF	CONF			
876634	135337	19181	123280	0	81	CONF	CONF	0	4251	
876700						CONF	CONF			
877350						CONF	CONF			
877752						CONF	CONF			
877958						CONF	CONF			
879439						CONF	CONF			
879457	0	0	0	0	0	CONF	CONF	0	0	
879550						CONF	CONF			
879644						CONF	CONF			
879747						CONF	CONF			
880332						CONF	CONF			
880855						CONF	CONF			
881012						CONF	CONF			
881441						CONF	CONF			
881478	0	0	0	0	0	CONF	CONF	0	0	
881852						CONF	CONF			
881900						CONF	CONF			
882242						CONF	CONF			
882541						CONF	CONF			
882701						CONF	CONF			
882952						CONF	CONF			
883351						CONF	CONF			
883959						CONF	CONF			
884303	2769	0	2769	0	0	CONF	CONF	0	87	
884358						CONF	CONF			
884376						CONF	CONF			
884442	8901	1284				CONF	CONF			
884648						CONF	CONF			
884657						CONF	CONF			
885252						CONF	CONF			
885430						CONF	CONF			
885579						CONF	CONF			
885869	19098	785				CONF	CONF			
886204						CONF	CONF			
886624						CONF	CONF			
887340	89733	22804				CONF	CONF			
887827						CONF	CONF			
887854						CONF	CONF			
888002	887	0	556	0	0	CONF	CONF	0	12	
888141						CONF	CONF			
888271						CONF	CONF			
888552						CONF	CONF			
888833						CONF	CONF			
890050						CONF	CONF			
890649						CONF	CONF			
890742						CONF	CONF			
890957						CONF	CONF			
891226						CONF	CONF			
891253						CONF	CONF			
892205	0	0	0	0	0	CONF	CONF	0	0	
892223						CONF	CONF			
893855						CONF	CONF			
894272						CONF	CONF			
894348						CONF	CONF			
894544						CONF	CONF			
894834						CONF	CONF			
895055						CONF	CONF			
895448						CONF	CONF			
895710						CONF	CONF			
896155						CONF	CONF			
897170	10608	1353				CONF	CONF			
897237						CONF	CONF			
897451						CONF	CONF			
897648						CONF	CONF			
897853						CONF	CONF			
898458						CONF	CONF			
898579						CONF	CONF			
898627						CONF	CONF			
898850	9612	1401				CONF	CONF			
899008						CONF	CONF			
899343	8672	2775	6398	3221	0	CONF	CONF	0	192	
899428						CONF	CONF			
899642						CONF	CONF			
899651						CONF	CONF			
900034						CONF	CONF			
900146						CONF	CONF			
900306						CONF	CONF			
900502						CONF	CONF			
900678						CONF	CONF			
901134						CONF	CONF			
901358						CONF	CONF			
901451						CONF	CONF			
901938						CONF	CONF			
901974						CONF	CONF			
902645						CONF	CONF			
902672						CONF	CONF			
903240						CONF	CONF			
903754						CONF	CONF			
903950						CONF	CONF			
904171						CONF	CONF			
904359						CONF	CONF			
904845						CONF	CONF			
905356						CONF	CONF			
905673						CONF	CONF			
906241						CONF	CONF			
906410						CONF	CONF			
907444						CONF	CONF			
907547						CONF	CONF			
908450						CONF	CONF			
908553	12350	2210				CONF	CONF			
908861						CONF	CONF			
909055						CONF	CONF			
909756						CONF	CONF			
910079						CONF	CONF			
910118						CONF	CONF			
910239						CONF	CONF			
911160						CONF	CONF			
911339						CONF	CONF			
911759						CONF	CONF			
911973	288950	116648				CONF	CONF			
912756						CONF	CONF			
913146						CONF	CONF			
913436						CONF	CONF			
913753	11863	1588	12527	0	0	CONF	CONF	62	222	
913856	80075	19945	94740	0	0	CONF	CONF	0	1324	
914545						CONF	CONF			
914648	37490	7779				CONF	CONF			
914853	0	0	0	0	0	CONF	CONF	0	0	
915056						CONF	CONF			
915065						CONF	CONF			
915878	29418	30977	22183	0	111	CONF	CONF	373	2203	
915935						CONF	CONF			
916343						CONF	CONF			
916745	2702	0	0	2619	0	CONF	CONF	0	0	
916857						CONF	CONF			
917050	0	0	0	0	0	CONF	CONF	0	0	
917500						CONF	CONF			
917555						CONF	CONF			
917630						CONF	CONF			
917742	131735	96804	183342	0	1317	CONF	CONF	565	3004	
917854						CONF	CONF			
918132						CONF	CONF			
918150						CONF	CONF			
918356						CONF	CONF			
918477						CONF	CONF			
918655						CONF	CONF			
918776						CONF	CONF			
918879	1223	393				CONF	CONF			
918918	0	0	0	0	0	CONF	CONF	0	0	
918954						CONF	CONF			
919344						CONF	CONF			
919456	15980	1277				CONF	CONF			
919568						CONF	CONF			
919773						CONF	CONF			
920210						CONF	CONF			
920359						CONF	CONF			
920733						CONF	CONF			
920854						CONF	CONF			
920975						CONF	CONF			
921039	11672	5341	11672	0	0	CONF	CONF	0	0	
921178						CONF	CONF			
921655						CONF	CONF			
921879						CONF	CONF			
921936						CONF	CONF			
922157						CONF	CONF			
922344						CONF	CONF			
922559						CONF	CONF			
922924						CONF	CONF			
923257						CONF	CONF			
923350						CONF	CONF			
923707						CONF	CONF			
923752						CONF	CONF			
923855						CONF	CONF			
923949						CONF	CONF			
924058						CONF	CONF			
924236						CONF	CONF			
924254						CONF	CONF			
924357						CONF	CONF			
924553						CONF	CONF			
924937						CONF	CONF			
925037	37249	9347				CONF	CONF			
925055						CONF	CONF			
925354						CONF	CONF			
925411						CONF	CONF			
925653						CONF	CONF			
926632						CONF	CONF			
926650						CONF	CONF			
926959						CONF	CONF			
927077						CONF	CONF			
927134						CONF	CONF			
927479						CONF	CONF			
928056						CONF	CONF			
928421	191685	43830				CONF	CONF			
928618						CONF	CONF			
929352	733750	340241	922883	0	1487	CONF	CONF	0	29706	
929932						CONF	CONF			
929978	13469	1305	12919	0	0	CONF	CONF	0	114	
930358						CONF	CONF			
930442	3950	14735				CONF	CONF			
930853						CONF	CONF			
930965						CONF	CONF			
931038						CONF	CONF			
931047						CONF	CONF			
931159						CONF	CONF			
931207						CONF	CONF			
931270						CONF	CONF			
931355						CONF	CONF			
931458						CONF	CONF			
931944						CONF	CONF			
932642						CONF	CONF			
932745						CONF	CONF			
932978	35290	10244	36422	0	0	CONF	CONF	0	1593	
933023	46859	34319	69163	0	415	CONF	CONF	22	1149	
933041						CONF	CONF			
933256	78954	18424	134634	0	0	CONF	CONF	0	3768	
933340						CONF	CONF			
933377	3750	1597	5037	0	0	CONF	CONF	0	62	
933621	7726	0	7935	0	0	CONF	CONF	0	63	
933966	0	0	0	0	0	CONF	CONF	0	0	
933975	56027	9821				CONF	CONF			
934271						CONF	CONF			
934329	0	0	0	0	0	CONF	CONF	0	0	
934673						CONF	CONF			
935250						CONF	CONF			
935308						CONF	CONF			
935559						CONF	CONF			
935577						CONF	CONF			
935719						CONF	CONF			
936136	22988	3235	22000	0	0	CONF	CONF	91	1021	
936426	0	0	0	0	0	CONF	CONF	0	238	
936462	1879	415	2066	0	0	CONF	CONF	123	0	
936583	23036	1748				CONF	CONF			
936640						CONF	CONF			
936837						CONF	CONF			
936855	26062	5738	26702	0	0	CONF	CONF	0	1222	
937339						CONF	CONF			
937553						CONF	CONF			
937740						CONF	CONF			
937759						CONF	CONF			
937834						CONF	CONF			
937843						CONF	CONF			
938354						CONF	CONF			
938550						CONF	CONF			
938859						CONF	CONF			
939070						CONF	CONF			
939249	6106	162	5802	0	0	CONF	CONF	0	241	
940021	0	0	0	0	0	CONF	CONF	0	0	
940311	13000	3000	8000	2000	1000	CONF	CONF	0	5000	
940674						CONF	CONF			
940731						CONF	CONF			
940852						CONF	CONF			
941541						CONF	CONF			
941804						CONF	CONF			
942454						CONF	CONF			
942539						CONF	CONF			
942847						CONF	CONF			
943143						CONF	CONF			
943152						CONF	CONF			
943273						CONF	CONF			
943675						CONF	CONF			
943853						CONF	CONF			
943974						CONF	CONF			
944047						CONF	CONF			
944337						CONF	CONF			
944355						CONF	CONF			
944627						CONF	CONF			
944739						CONF	CONF			
944748						CONF	CONF			
944935						CONF	CONF			
945026						CONF	CONF			
945053	13654	4174	16040	0	0	CONF	CONF	0	369	
945071						CONF	CONF			
945950						CONF	CONF			
946274						CONF	CONF			
946555						CONF	CONF			
947525						CONF	CONF			
947749						CONF	CONF			
947776						CONF	CONF			
948250						CONF	CONF			
948278						CONF	CONF			
948531						CONF	CONF			
949154						CONF	CONF			
949453						CONF	CONF			
950141	12780	4539	0	15080	0	CONF	CONF	0	382	
950178	10395	250				CONF	CONF			
950356						CONF	CONF			
950758						CONF	CONF			
951102						CONF	CONF			
952172						CONF	CONF			
952257						CONF	CONF			
952677						CONF	CONF			
952846						CONF	CONF			
953535	206629	34479				CONF	CONF			
953843						CONF	CONF			
953852						CONF	CONF			
954158						CONF	CONF			
954251						CONF	CONF			
954279						CONF	CONF			
954653						CONF	CONF			
954671						CONF	CONF			
955753						CONF	CONF			
955940						CONF	CONF			
955959						CONF	CONF			
955977						CONF	CONF			
956134						CONF	CONF			
956152						CONF	CONF			
956255						CONF	CONF			
956358						CONF	CONF			
956376						CONF	CONF			
956527						CONF	CONF			
956554						CONF	CONF			
956750						CONF	CONF			
956938	21839	5128				CONF	CONF			
956956						CONF	CONF			
957757						CONF	CONF			
958204						CONF	CONF			
958231						CONF	CONF			
958558						CONF	CONF			
958763						CONF	CONF			
959304	0	0	0	0	0	CONF	CONF	0	0	
959443						CONF	CONF			
959630						CONF	CONF			
959715						CONF	CONF			
960047						CONF	CONF			
960551						CONF	CONF			
960935	21734	8662	26940	0	0	CONF	CONF	0	0	
961259						CONF	CONF			
961343						CONF	CONF			
961400						CONF	CONF			
961446						CONF	CONF			
961576						CONF	CONF			
961624	12287	4459	12693	0	245	CONF	CONF	0	873	
961811						CONF	CONF			
962313						CONF	CONF			
962890	13868	2535				CONF	CONF			
962966	777297	375527	798882	0	0	CONF	CONF	4605	23511	
963002						CONF	CONF			
963730						CONF	CONF			
963945	77019	32865	10976	75907	0	CONF	CONF	1100	2867	
964157						CONF	CONF			
964250						CONF	CONF			
965051						CONF	CONF			
965789	31948	4653	34266	0	0	CONF	CONF	70	756	
966272						CONF	CONF			
966722						CONF	CONF			
966731						CONF	CONF			
966973						CONF	CONF			
967046						CONF	CONF			
967952						CONF	CONF			
968070						CONF	CONF			
968155						CONF	CONF			
968249						CONF	CONF			
968744						CONF	CONF			
969059						CONF	CONF			
969255						CONF	CONF			
969639						CONF	CONF			
969844						CONF	CONF			
969956						CONF	CONF			
970055						CONF	CONF			
971070						CONF	CONF			
971379						CONF	CONF			
971959	22894	2087	20940	2008	0	CONF	CONF	0	367	
972143						CONF	CONF			
972406	0	0	0	0	0	CONF	CONF	0	0	
972648	0	0	0	0	0	CONF	CONF	0	0	
972732						CONF	CONF			
972750						CONF	CONF			
972769						CONF	CONF			
972862						CONF	CONF			
973252						CONF	CONF			
974558						CONF	CONF			
974754						CONF	CONF			
975153						CONF	CONF			
975256						CONF	CONF			
975452						CONF	CONF			
975751						CONF	CONF			
975854						CONF	CONF			
976534						CONF	CONF			
976552	35207	6017				CONF	CONF			
976703						CONF	CONF			
976954						CONF	CONF			
977045						CONF	CONF			
977250						CONF	CONF			
977616						CONF	CONF			
977652						CONF	CONF			
977951	4024	0	4024	0	0	CONF	CONF	0	165	
978118	38271	15529	47520	0	0	CONF	CONF	0	796	
979133	70229	9090				CONF	CONF			
979151						CONF	CONF			
979629	5258	4913				CONF	CONF			
979759						CONF	CONF			
980438						CONF	CONF			
980531	3887	1866	0	5665	0	CONF	CONF	0	0	
980661						CONF	CONF			
980773						CONF	CONF			
980951						CONF	CONF			
980960						CONF	CONF			
981350						CONF	CONF			
981453						CONF	CONF			
982142						CONF	CONF			
982348						CONF	CONF			
982553						CONF	CONF			
983055						CONF	CONF			
983158						CONF	CONF			
983457	165658	35848				CONF	CONF			
983550						CONF	CONF			
984258						CONF	CONF			
984351						CONF	CONF			
984454						CONF	CONF			
984856						CONF	CONF			
985451						CONF	CONF			
985479						CONF	CONF			
986159						CONF	CONF			
986551	0	0	0	0	0	CONF	CONF	0	0	
986757	0	0	0	0	0	CONF	CONF	0	0	
986935						CONF	CONF			
987231						CONF	CONF			
987259						CONF	CONF			
987576						CONF	CONF			
987651						CONF	CONF			
987848						CONF	CONF			
988144						CONF	CONF			
988153						CONF	CONF			
988256						CONF	CONF			
988452						CONF	CONF			
989141						CONF	CONF			
989347						CONF	CONF			
989534						CONF	CONF			
989730						CONF	CONF			
989851						CONF	CONF			
990053						CONF	CONF			
990352						CONF	CONF			
990642						CONF	CONF			
991078						CONF	CONF			
991135						CONF	CONF			
991340	15873	4334	17902	0	0	CONF	CONF	41	997	
991359						CONF	CONF			
991555						CONF	CONF			
991621						CONF	CONF			
991854						CONF	CONF			
992851						CONF	CONF			
993250						CONF	CONF			
994435						CONF	CONF			
994770						CONF	CONF			
995076	35057	3297	36261	0	249	CONF	CONF	0	499	
995272						CONF	CONF			
995517						CONF	CONF			
995571						CONF	CONF			
995674						CONF	CONF			
995955						CONF	CONF			
996260	0	0	0	0	0	CONF	CONF	0	0	
997155						CONF	CONF			
997557						CONF	CONF			
997847						CONF	CONF			
998358						CONF	CONF			
998648						CONF	CONF			
998657						CONF	CONF			
998844						CONF	CONF			
999935	0	0	0	0	0	CONF	CONF	0	0	
1000052						CONF	CONF			
1000276						CONF	CONF			
1000641						CONF	CONF			
1000856						CONF	CONF			
1000959						CONF	CONF			
1001059						CONF	CONF			
1001152						CONF	CONF			
1001639	0	0	0	0	0	CONF	CONF	0	0	
1001648	38602	13781	44372	0	0	CONF	CONF	0	1066	
1001853						CONF	CONF			
1002373						CONF	CONF			
1002458						CONF	CONF			
1002878	29023	12726	37033	0	124	CONF	CONF	0	1812	
1002953						CONF	CONF			
1003455						CONF	CONF			
1003558						CONF	CONF			
1003839						CONF	CONF			
1003950						CONF	CONF			
1004256						CONF	CONF			
1004470						CONF	CONF			
1005075						CONF	CONF			
1005552						CONF	CONF			
1005655	0	0	0	0	0	CONF	CONF	0	0	
1005851	12753	2724				CONF	CONF			
1006148						CONF	CONF			
1006157						CONF	CONF			
1006513						CONF	CONF			
1006559						CONF	CONF			
1006652						CONF	CONF			
1007015	24456	6160	27540	0	0	CONF	CONF	0	421	
1007051						CONF	CONF			
1007154						CONF	CONF			
1007417						CONF	CONF			
1007734						CONF	CONF			
1007752						CONF	CONF			
1007819	19468	471				CONF	CONF			
1007873						CONF	CONF			
1007930						CONF	CONF			
1007958						CONF	CONF			
1008076						CONF	CONF			
1008151						CONF	CONF			
1008209						CONF	CONF			
1008450						CONF	CONF			
1008553						CONF	CONF			
1008674						CONF	CONF			
1008955						CONF	CONF			
1009242						CONF	CONF			
1009354	0	0	0	0	0	CONF	CONF	0	0	
1009756						CONF	CONF			
1009840						CONF	CONF			
1010015						CONF	CONF			
1010574						CONF	CONF			
1011432						CONF	CONF			
1011526	5363	1042	6115	0	0	CONF	CONF	0	0	
1011638						CONF	CONF			
1011656						CONF	CONF			
1011852						CONF	CONF			
1011955						CONF	CONF			
1012251						CONF	CONF			
1012457						CONF	CONF			
1013070						CONF	CONF			
1013650						CONF	CONF			
1013744						CONF	CONF			
1014059						CONF	CONF			
1014125	14031	5682				CONF	CONF			
1014246						CONF	CONF			
1014255						CONF	CONF			
1014376						CONF	CONF			
1014451						CONF	CONF			
1014554						CONF	CONF			
1014657						CONF	CONF			
1014853						CONF	CONF			
1015252						CONF	CONF			
1015270						CONF	CONF			
1015458						CONF	CONF			
1015560						CONF	CONF			
1015841						CONF	CONF			
1015850						CONF	CONF			
1016174						CONF	CONF			
1016231						CONF	CONF			
1016259						CONF	CONF			
1016558						CONF	CONF			
1016718						CONF	CONF			
1016848						CONF	CONF			
1016857	17548	3873				CONF	CONF			
1016941						CONF	CONF			
1017425						CONF	CONF			
1017555						CONF	CONF			
1017564						CONF	CONF			
1017854						CONF	CONF			
1017939	175256	37143	148115	0	396	CONF	CONF	1434	5353	
1017957						CONF	CONF			
1018927	127136	53630				CONF	CONF			
1157415						CONF	CONF			
1160509						CONF	CONF			
1162017						CONF	CONF			
1163283						CONF	CONF			
1169650						CONF	CONF			
1176881						CONF	CONF			
1176920						CONF	CONF			
1187001	5934	116	5791	0	0	CONF	CONF	0	0	
1187551						CONF	CONF			
1188772	827732	230003	410716	441826	8148	CONF	CONF	1105	6627	
1188987						CONF	CONF			
1190476						CONF	CONF			
1191352						CONF	CONF			
1216022	0	0	0	0	0	CONF	CONF	0	0	
1218446						CONF	CONF			
1222519						CONF	CONF			
1222948	7487	1631	8849	0	0	CONF	CONF	0	315	
1225752						CONF	CONF			
1225761	0	0	0	0	0	CONF	CONF	0	0	
1225798						CONF	CONF			
1228034						CONF	CONF			
1293078						CONF	CONF			
1356768						CONF	CONF			
1369870						CONF	CONF			
1386251	47311	10009	49036	0	0	CONF	CONF	0	831	
1387203	13433	3491				CONF	CONF			
1387605	58268	17069				CONF	CONF			
1391778						CONF	CONF			
1394621						CONF	CONF			
1394676						CONF	CONF			
1396764						CONF	CONF			
1397471	31839	7920				CONF	CONF			
1402384						CONF	CONF			
1404481						CONF	CONF			
1404883						CONF	CONF			
1414819						CONF	CONF			
1418255						CONF	CONF			
1429028						CONF	CONF			
1435092						CONF	CONF			
1436204	0	0	0	0	0	CONF	CONF	0	0	
1443266	0	0	0	0	0	CONF	CONF	0	0	
1444021						CONF	CONF			
1445943						CONF	CONF			
1447639						CONF	CONF			
1456501	1927000	2286000	0	1977000	0	CONF	CONF	0	0	
1458608	78474	19263	82382	0	13	CONF	CONF	0	2870	
1459717	23526	6443	27088	0	0	CONF	CONF	0	435	
1459735						CONF	CONF			
1459799						CONF	CONF			
1462986						CONF	CONF			
1469677						CONF	CONF			
1470150						CONF	CONF			
1474309						CONF	CONF			
1479470						CONF	CONF			
1481745						CONF	CONF			
1492817						CONF	CONF			
