"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
959715	0	0	0	0	0	0	47	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	47	0	0	0	0		0	0	0	0	
960047	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	0	0	
960551	0	0	0	0	0	0	11	6				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	3	
960935	6	0	0	0	0	0	44	32		0		0	802	550		0		0	0	0	0	0	0	0	0	0			0	0	6	0	0	0			0	0	0	3	0	3	0	0	0	0		0	0	246	0	
961259	0	0	0	0	0	0	77	24				53	118	27		83				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	0	
961343	0	0	0	0	0	0	4	0		0		0	28	7		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	21	4	
961400	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
961446	0	0	0	0	0	0	5	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	5	
961576	0	0	0	0	0	0	13	0		0		13	47	0		47		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
961624	0	0	0	0	0	0	1269	171		0		0	5740	938		0		0	0	0	0	0	0	0	0	19			2054	514	49	20	387	43			3	0	0	0	0	0	0	4	0	0		83	2	2232	490	
961811	0	0	0	0	0	0	164	139		0		0	151	0		0		0	0	0	0	0	0	0	61	0			0	0	21	0	51	0			0	0	0	0	0	0	0	0	0	0		19	0	20	4	
962313	0	0	0	0	0	0	19	0				7	31	0		17							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	9	12	3	
962890	0	0	0	0	0	0	147	46				8	156	87		0				0		8	0	0	0	0			0	0	84	0	0	0			0	0	0	0	0	0	51	0				7	2	11	7	
962966	0	0	0	0	0	0	1579	10		0		0	16137	39		0		0	0	0	0	0	0	0	0	0			16098	1569	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
963002	0	0	0	0	0	0	155	1				0	41	0		0				0		0	0	0	0	0			0	0	66	84	0	0			0	0	0	0	0	0	0	0				0	0	41	4	
963730	0	0	0	0	0	0	24	24		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	
963945	0	0	48703	0	0	0	28	4		0		0	56569	341		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	28	24	7497	0	0	0		0	0	0	0	
964157	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
964250	0	0	0	0	0	0	7	0				7	18	2		16				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
965051	0	0	0	0	0	0	47	46				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	1	
965789	0	0	0	0	0	0	3	1		0		0	5247	5214		0		0	0	0	0	0	0	0	0	0			0	0	0	0	24	0			0	0	0	0	0	0	0	0	0	0		7	0	2	2	
966272	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
966722	0	0	0	0	0	0	14	0				0	80	10		0				0		0	0	0	0	0			10	0	0	0	31	0			0	0	0	0	0	0	0	0				22	6	7	8	
966731	0	0	0	0	0	0	34	0				0	155	37		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				72	21	46	13	
966973	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
967046	0	0	0	0	0	0	18	1				0	20	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	5	0	0				0	1	20	10	
967952	0	0	0	0	0	0	1	0				1	0	0		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
968070	0	0	0	0	0	0	13	0		0		2	152	0		0		0	0	0	0	0	0	2	0	1			0	0	5	0	113	30			0	0	0	0	0	0	0	0	0	0		6	0	3	5	
968155	0	0	0	0	0	0	4	0				0	10	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	4	
968249	0	0	0	0	0	0	17	13				0	10	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	10	1	
968744	0	0	0	0	0	0	86	0				60	213	75		75				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	4	0	0	0	5				14	6	49	11	
969059	0	0	0	0	0	0	23	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	23	
969255	0	0	0	0	0	0	18	0				13	161	0		40				0		0	0	0	0	0			0	1	1	0	0	0			0	0	0	0	112	2	0	0				7	1	2	0	
969639	0	0	0	0	0	0	41	1				15	251	220		24							0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				5	25	0	0	
969844	0	0	0	0	0	0	7	4				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	3				0	0	0	0	
969956	0	0	0	0	0	0	6	5				0	13	10		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
970055	0	0	0	0	0	0	33	30				0	30	30		0				0		0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
971070	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
971379	0	0	0	0	0	0	0	0				0	9	0		0							0	0	0	0			0	0	0	0	9	0			0	0	0	0	0	0	0	0				0	0	0	0	
971959	0	0	0	0	0	0	752	47		0		11	2067	253		68		0	0	14	0	3	0	0	0	0			39	10	0	0	0	0			56	0	0	0	0	0	854	253	0	0		618	345	179	86	
972143	0	0	0	0	0	0	5	1				0	14	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				14	1	0	1	
972406	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
972648	8	0	0	0	0	0	396	8		0		71	397	23		205		0	0	152	0	27	0	0	0	2			0	0	164	12	0	0			0	0	0	1	1	0	0	99	0	0		8	11	152	28	
972732	0	0	0	0	0	0	67	6		0		2	828	617		23		0	0	23	0	2	0	0	99	0			0	0	4	0	0	0			0	0	0	0	0	5	0	31	0	0		75	9	14	10	
972750	0	0	0	0	0	0	0	0				0	84	84		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
972769	0	0	0	0	0	0	166	166				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
972862	0	0	2	1	22	11	258	246				0	258	221		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	13	0	
973252	0	0	0	0	0	0	32	16				0	40	21		0				0		0	0	0	0	0			0	0	8	0	8	0			0	0	0	0	0	0	0	0				0	0	11	8	
974558	0	4	0	0	0	0	11	0				0	40	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	7				18	0	22	0	
974754	0	0	0	0	0	0	1	0				0	22	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	22	1	
975153	11	0	0	0	0	0	72	5				24	189	18		111				19		1	0	0	13	42			0	0	0	0	4	0			0	0	1	0	7	0	0	0				24	1	0	0	
975256	0	0	0	0	0	0	49	5				6	171	15		2				2		6	0	0	0	0			0	0	1	0	0	0			0	0	0	1	0	0	0	0				0	0	154	36	
975452	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
975751	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
975854	0	0	0	0	0	0	208	79				2	327	31		15				15		0	0	0	0	0			0	0	42	14	1	0			0	0	0	23	0	0	280	48				0	0	0	0	
976534	0	0	0	0	0	0	1	0				0	12	12		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
976552	0	0	0	0	0	0	31	7				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	3	0	0				0	0	4	21	
976703	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
976954	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
977045	0	0	0	0	0	0	3	3				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
977250	0	0	0	0	0	0	35	0				21	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	14				0	0	0	0	
977616	0	0	0	0	0	0	72	0				5	1	0		1							0	0	0	0			0	0	67	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
977652	0	0	0	0	0	0	2	0				2	31	0		12							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	0	
977951	17	0	14	14	0	0	118	65		0		2	353	32		144		0	0	144	0	2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	49	2	0	18	0	0		23	5	74	12	
978118	0	0	0	0	0	0	54	21		0		10	781	444		17		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	40	0	0	0	0	0		0	0	280	23	
979133	0	0	0	0	0	0	36	27				0	12	0		0				0		0	0	0	0	0			3	6	0	0	0	0			0	0	0	0	0	0	0	0				1	1	8	2	
979151	0	0	0	0	0	0	1	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	4	1	
979629	0	0	0	0	0	0	111	5				0	146	0		0				0		0	0	0	0	1			0	0	4	3	3	0			0	0	0	1	0	0	0	0				110	86	33	11	
979759	0	0	0	0	0	0	18	8				0	63	8		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	54	0	0	0	0	0				0	0	1	10	
980438	0	0	0	0	0	0	29	0				0	165	50		0				0		0	0	0	0	0			0	0	0	0	78	0			0	0	0	0	0	0	0	0				21	25	16	4	
980531	0	16	0	0	0	0	131	27		0		0	127	25		0		0	0	0	0	0	0	0	0	0			0	0	32	0	0	0			14	0	0	3	0	5	0	0	0	0		25	27	63	21	
980661	0	0	0	0			4759		406	0	0	227	11827		0	1057	1418	0	0	0	0	0	0	0	30	96	0	0	4115	709	25	104	0	0		81	0	0	0	0	0	0	0	251	0	0	0	3698	2266	1428	675	
980773	0	0	0	0	0	0	17	0				0	86	0		0				0		0	0	0	0	0			0	0	15	0	0	0			0	0	0	1	0	0	0	0				2	0	84	1	
980951	0	0	0	0	0	0	40	6		0		0	131	52		0		0	0	0	0	0	0	0	0	0			0	0	0	4	0	0			0	0	0	0	0	0	0	0	0	0		0	0	79	30	
980960	0	0	0	0	24	0	65	0				0	61	36		0				0		0	0	0	0	0			0	0	65	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
981350	0	0	0	0	0	0	3	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	10	2	
981453	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
982142	0	0	0	0	0	0	105	14				2	696	175		0				0		0	0	0	0	0			96	29	1	0	30	28			184	0	0	0	0	9	0	22				102	8	81	20	
982348	0	0	0	0	0	0	15	3				2	84	31		10				0		0	0	0	0	0			24	10	0	0	15	4			0	0	0	0	0	0	0	0				0	0	0	0	
982553	0	0	0	0	0	0	11	2				0	9	8		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	9				0	0	1	0	
983055	0	0	0	0	0	0	2	0				2	0	0		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
983158	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
983457	0	0	0	0	0	0	548	0				206	2200	0		617				0		0	0	0	0	0			39	7	3	1	0	0			0	0	0	0	0	42	0	0				0	0	1544	289	
983550	0	0	0	0	0	0	0	0				0	63	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	63	0	
984258	0	0	0	0	0	0	31	13				0	156	39		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				54	0	63	18	
984351	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
984454	0	0	0	0	0	0	7	3				4	43	43		0				0		4	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
984856	0	0	0	0	0	0	12	4				3	9	0		4				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
985451	0	0	0	0	0	0	6	0				6	7	0		7							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
985479	0	0	0	0	0	0	152	16				0	170	144		0				0		0	0	0	5	0			0	0	109	1	0	0			0	0	0	0	0	22	0	0				12	0	9	4	
986159	0	0	0	0	0	0	34	0				0	31	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				23	25	8	9	
986551	0	0	0	0	0	0	9	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	5				0	4	0	0	
986757	0	0	0	0	0	0	5	5				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
986935	0	0	0	0	0	0	10	2				0	5	0		0				0		0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				2	1	3	1	
987231	0	0	0	0	0	0	385	10				0	8	0		7				7		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	374	0	0				1	0	0	0	
987259	0	0	0	0	0	0	3	0				3	2	0		0				0		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
987576	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
987651	0	0	0	0	0	0	10	6				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	4	0	0	0	0				0	0	0	0	
987848	0	0	0	0	0	0	5	0				4	6	0		3				0		0	0	0	0	0			0	0	1	0	3	0			0	0	0	0	0	0	0	0				0	0	0	0	
988144	0	0	0	0	0	0	0	0				0	6	0		0				0		0	0	0	0	0			6	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
988153	0	0	0	0	0	0	11	0		0		2	37	26		0		0	0	0	0	0	0	2	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	11	9	
988256	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
988452	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
989141	0	0	0	0	0	0	1	0				0	36	29		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	3	1	
989347	0	0	0	0	0	0	0	0				0	229	0		112				81		0	0	0	0	0			0	0	0	0	0	0			0	0	98	0	16	0	0	0				0	0	3	0	
989534	0	0	0	0	0	0	1	0				0	46	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	46	1	
989730	0	0	0	0	0	0	7	0				0	705	0		0				0		0	0	0	598	0			0	0	0	0	58	0			0	0	0	0	0	0	0	0				13	3	36	4	
989851	0	0	0	0	0	0	8	8				0	45	45		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
990053	0	0	0	0	0	0	5	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	5	0	0	0	0				0	0	1	0	
990352	0	0	0	0	0	0	2	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	2				0	0	1	0	
990642	730	0	0	0	0	0	50	1				0	1253	446		0				0		0	0	0	0	0			4	4	12	0	1	0			0	0	0	0	0	0	0	0				31	24	41	9	
991078	0	0	0	0	0	0	21	0				0	22	19		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	19	3	2	
991135	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
991340	2	0	0	0	0	296	2937	2471		415		105	4989	4174		288		0	0	20	0	0	0	0	30	10			0	0	8	0	5	0			0	0	0	0	0	17	5	0	0	0		77	6	408	24	
991359	0	0	0	0	0	0	12	7				4	105	4		2				0		0	0	0	94	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	0	0	
991555	0	0	0	0	0	0	10	0				7	5	0		5				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
991621	0	0	0	0	0	0	6	0		0		0	17	0		0		0	0	0	0	0	0	0	0	0			0	0	0	6	0	0			0	0	0	0	0	0	0	0	0	0		17	0	0	0	
991854	0	0	0	0	0	0	1	0				0	4	4		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
992851	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
993250	0	0	0	0	0	0	3	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	6	0	
994435	0	0	0	0	0	0	152	82				0	3640	27		1				0		0	0	0	0	0			25	0	5	0	0	0			0	0	3420	12	0	0	0	0				91	26	76	27	
994770	0	0	0	0	0	0	80	0				0	126	0		0							0	0	0	0			0	0	80	0	126	0			0	0	0	0	0	0	0	0				0	0	0	0	
995076	0	0	0	0	0	0	191	98		0		3	440	48		31		0	0	0	0	0	0	0	0	0			13	1	1	1	0	32			0	0	0	0	0	0	0	0	0	0		0	1	316	86	
995272	0	0	0	0	0	0	8	0				0	0	0		0				0		0	0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
995517	0	0	0	0	0	0	48	37				5	234	198		30				0		0	0	0	0	0			6	6	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
995571	0	0	0	0	0	0	39	0				0	39	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	39	39	
995674	0	0	0	0	0	0	8	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	8	0	0	
995955	0	0	0	0	0	0	1	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
996260	0	0	0	0	0	0	1	1		0		0	311	18		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	293	0	0	0		0	0	0	0	
997155	0	0	0	0	0	0	6	0				0	7	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	6	0	0	
997557	0	0	0	0	0	0	1	0				1	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
997847	0	0	0	0	0	0	0	0		0		0	66	64		1		0	0	0	0	0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
998358	0	0	0	0	0	0	4	0				0	26	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	4				23	0	0	0	
998648	0	0	0	0	0	0	10	0				0	2	0		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	0	5	
998657	0	0	0	0	0	0	5	0				3	2	0		0				0		3	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
998844	0	0	0	0	0	0	36	3				11	97	38		50				41		6	0	0	0	0			2	0	21	0	0	0			0	0	0	0	0	0	0	0				7	1	0	0	
999935	0	0	0	0	0	0	12	0		0		0	10	0		0		0	0	0	0	0	0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	10	4	
1000052	0	0	0	0	0	0	2	0				2	138	0		104				95		0	0	0	0	0			0	0	0	0	34	0			0	0	0	0	0	0	0	0				0	0	0	0	
1000276	0	0	0	0	0	0	56	0				6	62	16		33				0		0	0	0	13	0			0	0	50	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1000641	0	0	0	0	0	0	119	0				74	317	21		81				0		0	0	0	0	0			36	8	0	0	0	0			0	0	0	0	0	0	0	0				115	13	64	24	
1000856	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1000959	0	0	0	0	0	0	9	2				0	104	21		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	81	7	
1001059	0	0	0	0	0	0	7	3				4	1618	1600		0				0		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	18	0	
1001152	0	0	0	0	0	0	1190	523		0		448	1784	33		1470		0	0	0	0	0	0	0	0	0			0	0	3	112	49	202			0	0	0	0	0	100	0	0	0	0		0	0	30	4	
1001639	0	0	0	31	0	0	351	9		0		0	356	93		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	69	70	193	241	0	0		0	0	1	0	
1001648	0	0	0	0	0	0	60	20		0		7	3084	2985		43		0	0	0	0	0	0	0	0	0			0	0	33	0	56	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
1001853	0	0	0	0	0	0	22	6		0		0	3	0		0		0	0	0	0	0	0	0	0	10			0	0	3	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	3	3	
1002373	0	0	0	0	0	0	15	0				12	143	55		54				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				33	0	1	3	
1002458	0	0	0	0	0	0	4	0				0	15	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	1	2	3	
1002878	3	300	0	0	0	0	5888	833		0		334	13260	3876		1020		0	0	0	0	17	0	0	409	219			873	185	353	205	860	277			0	0	0	0	626	680	73	1466	0	0		3545	954	1698	359	
1002953	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1003455	0	0	0	0	0	0	30	17				8	46	0		19				19		8	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	27	5	
1003558	0	0	0	0	0	0	0	0				0	3	0		3							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1003839	0	0	0	0	0	0	69	0				0	53	0		0				0		0	0	0	0	0			0	0	53	0	40	0			0	0	4	0	0	0	0	0				0	0	9	16	
1003950	0	0	0	0	0	0	6	0				0	22622	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	22622	6	
1004256	0	0	0	0	0	0	2	0				0	1	0		0				0		0	0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				1	1	0	0	
1004470	0	0	0	0	0	0	74	0				0	18	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	70				0	0	18	4	
1005075	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1005552	0	0	0	0	0	0	26	3				5	107	2		18							0	0	0	0			0	0	0	0	51	0			0	0	0	0	0	0	0	0				26	14	10	4	
1005655	302	0	0	0	0	0	14	9				5	330	28		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1005851	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1006148	0	0	0	0	0	0	11	2				2	0	0		0				0		0	0	0	0	0			0	7	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1006157	0	0	0	0	0	0	9	9				0	0	0		0							0	9	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1006513	0	0	0	0	0	0	18	0				0	23	0		0				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	7	0	0				0	0	23	7	
1006559	0	0	0	0	0	0	3	0				3	10	0		5							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	0	0	
1006652	0	0	0	0	0	0	3	0				0	28	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				20	3	8	0	
1007015	0	0	0	0	0	0	814	23		0		0	1565	171		56		0	0	0	0	0	0	0	0	2			361	26	0	0	0	0			0	0	0	1	0	0	0	1	0	0		849	694	128	67	
1007051	0	0	0	0	0	0	10	0				0	11	0		0				0		0	0	0	0	0			0	0	10	0	11	0			0	0	0	0	0	0	0	0				0	0	0	0	
1007154	0	0	0	0	0	0	12	0				12	86	0		85				0		0	0	0	0	0			0	0	0	0	0	1			0	0	0	0	0	0	0	0				0	0	0	0	
1007417	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	2	1	0	0	0	0				0	0	0	0	
1007734	0	0	0	0	0	0	0	0		0		0	10	0		10		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	
1007752	0	0	0	0	0	0	0	0				0	43	43		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
1007819	0	0	0	0	0	0	143	13				0	589	353		0				0		0	0	0	0	0			0	0	37	7	18	0			0	0	0	0	0	0	0	0				128	45	90	41	
1007873	0	0	0	0	0	0	2	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	2	
1007930	0	0	0	0	0	0	8	0				0	33	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				26	3	7	0	
