"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
578741	0	0					2856	0	54872					40195	0	0			0	27132	0	0										0		
578862	0	7495					108	0	33219					0	0	0			0	2909	0	0										0		
579140	0	0					6004	8532	69526					38000	0	0			8532	54188	0	0										13		
579319	0	10089					295	0	14741					0	0	0			0	276	0	0										0		
579364	0	0					3995	3000	1054					59227	0	0			0	0	0	0										0		
579636	0	0					699	0	66640					0	0	0			0	10934	0	0										0		
580155	0	1871					2402	24434	33866					26000	0	0			24434	0	0	0										0		
580548	0	0					2845	0	121121					30000	0	0			0	25782	0	0										0		
580847	0	791					585	0	49873					0	0	0			0	8624	0	26955										0		
580874	7916	20891					1085	7916	20922					646	5	0			0	0	0	0										0		
581237	55627	0					0	55627	0					0	0	0			0	0	0	0										0		
581358	0	727					1138	0	70963					21500	0	0			0	27250	0	0										0		
582654	0	0					534	0	33165					6500	0	0			0	11432	0	0										0		
582878	0	0					63	600	0					0	0	0			0	0	0	0										0		
582953	0	13650					2157	6289	22638					19000	0	0			6289	180	0	878										0		
582971	0	0					5422	159999	139168					72000	0	0			61223	0	0	0										0		
583071	0	12802					772	0	13389					16000	0	0			0	240	0	0										0		
583268	0	5891					607	0	34065					0	0	0			0	0	0	0										0		
583352	0	83961					1235	0	142097					0	0	0			0	17495	0	0										0		
583754	0	0					2606	0	13144					30000	0	0			0	0	0	0										0		
583905	0	0					11814	0	138398					189902	0	0			0	7684	0	0										73367		
584377	0	37294					5649	29043	528995					118312	0	0			3145	234896	0	0										0		
584724	0	0					4029	0	227252					75000	0	0			0	190344	0	35600										0		
584920	0	9648					2792	18329	1026375					0	0	0			2115	101361	0	0										0		
585749	0	4488					1163	0	183577					12000	0	0			0	31038	0	0										736		
586027	0	0					1515	11745	26638					0	0	0			11745	11720	0	0										203		
586072	92124	0					683	96947	0					0	0	0			0	0	0	0										0		
586335	0	0					82	0	54563					0	0	0			0	11593	0	0										0		
586960	0	0					529	0	68848					9700	0	0			0	16240	0	0										0		
587677	0	8901					1285	0	129818					23900	0	0			0	72841	0	0										396		
587800	0	0					22395	1250	1096346					426745	0	0			0	33764	0	0										295167		
588245	0	0					1410	0	11945					8000	0	0			0	11845	0	0										0		
588348	0	0					621	0	63294					11000	0	0			0	28185	0	0										0		
589158	0	0					168	6383	26758					0	0	0			2785	9996	0	0										97		
589523	0	48249					1067	0	422753					0	0	0			0	155444	0	11051										0		
589943	0	13950					5588	0	292317					70000	0	0			0	137726	0	0										307		
590220	0	23705					1749	23753	340985					0	0	0			11753	79954	0	0										0		
590640	0	21296					3742	0	318521					30000	0	0			0	37197	0	0										0		
590976	0	0					8155	0	0					157173	0	0			0	0	0	0										0		
591209	0	6964					1894	0	109011					40000	0	0			0	14087	0	0										91		
591320	9699	0					4987	119642	26837					69000	0	0			0	0	0	5672										0		
591357	0	0					0	0	19594					0	0	0			0	0	0	0										0		
591366	0	0					1594	1	64997					4942	0	0			0	6893	0	0										0		
592448	0	117388					9556	27455	132332					125000	0	0			0	6228	0	0										0		
592550	0	5007					143	0	32879					2879	0	0			0	3740	0	0										0		
592644	0	79373					1084	25821	142135					10000	0	0			6935	23966	0	0										0		
593007	0	0					26880	509298	860217					365374	0	0			55659	5328	0	240367										0		
593052	0	1719					6165	0	81341					86000	0	0			0	27820	0	0										0		
593249	0	0					1527	64943	209534					5124	0	0			55764	96298	0	0										0		
593333	0	9924					713	0	25523					408	0	0			0	816	0	0										0		
593771	0	0					110	458	0					0	0	0			93	0	0	0										0		
593940	0	0					116	0	38136					1000	0	0			0	16586	0	0										0		
594433	0	0					17026	0	866043					220000	0	0			0	697305	0	2865										0		
594451	0	0					7670	18963	115680					105000	0	0			0	734	0	0										0		
594853	0	0					6163	0	311257					49312	0	0			0	57946	0	0										0		
594938	0	36155					2006	11694	174927					37671	0	0			11694	34710	0	30808										0		
594947	107459	0					21273	109854	166743					109915	0	0			2395	55362	0	0										144		
595270	0	193083					598594	100227	4735013					11703045	0	0			0	13729	0	0										0		
595337	0	0					105	0	50000					0	0	0			0	12017	0	0										65		
595430	0	0					8806	155663	148694					75640	1461	1460			7566	4025	0	0										865		
595869	0	768249	0	0	0	0	18789	0	1648433	128434	23181091	0	20340491	429652	0	0	0	7934	0	0	0	0	0	658432	0	23927	0	189891	0	0	0	8561	0	
595944	0	4373					584	0	13806					12227	0	0			0	8225	0	0										0		
596062	0	60230					2942	3000	268480					0	0	0			0	83183	0	0										0		
596156	0	0					255	0	74936					0	0	0			0	578	0	1242										0		
596277	0	0					50	0	0					0	0	0			0	0	0	0										10		
596455	0	0					525	81485	39117					8235	0	0			49203	9044	0	0										0		
596978	0	0					1329	484	5201					17132	0	0			0	449	0	0										0		
597041	0	2479					1101	2000	42418					23122	0	0			0	16970	0	0										0		
597313	0	6979					3919	11954	107295					11500	0	0			0	26901	0	0										0		
597452	0	0					877	0	4978					0	0	0			0	828	0	0										0		
597546	0	997					3149	0	95365					12000	0	0			0	14558	0	0										0		
597658	0	0					99	0	57275					0	0	0			0	27250	0	5504										0		
598002	0	9977					568	0	126380					425	0	0			0	3612	0	0										0		
598048	0	0					2442	25604	120974					22500	0	0			0	1804	0	6753										0		
598132	0	0					46	0	10012					0	0	0			0	2813	0	0										0		
598543	0	1484					61	235	22475					0	0	0			235	0	0	3196										73		
599643	0	2008					1703	0	30967					10000	0	0			0	8625	0	0										28		
599764	0	57560					38363	0	1845573					475000	0	0			0	590921	0	0										0		
600419	0	18214					12518	8501	155582					296175	2702	0			0	36357	0	0										2277		
601032	0	0					39	0	7348					0	0	0			0	2990	0	0										0		
601041	0	18408					97	0	18408					0	0	0			0	0	0	0										0		
601050	0	2597737					47899	0	8910310					50074	47124	15607			0	714958	850000	2470486										40098		
601153	0	245					762	0	23697					14500	0	0			0	4368	0	0										0		
601416	0	0					24474	92121	916149					151000	28375	28376			36084	0	0	0										0		
601443	0	0					528	125446	0					0	0	0			35921	0	0	897										0		
601658	0	0					2811	0	73550					0	0	0			0	7784	0	0										0		
602543	0	931					1009	0	81521					0	0	0			0	30585	0	8204										0		
602842	0	0					0	1363	0					1920	0	0			1113	0	0	0										0		
603232	241	0					379	40287	2546					0	0	0			1544	0	0	0										0		
603540	0	0					537	0	15807					9576	0	0			0	6414	0	0										0		
603559	0	784					447	0	14044					4280	0	0			0	7185	0	0										0		
603755	0	2546					335	0	26856					0	0	0			0	0	0	0										0		
604024	0	8551					2728	0	233738					884	0	0			0	77629	0	20954										64		
604033	249	0					9	2084	4990					0	0	0			927	4225	0	0										0		
604547	0	5646					1312	1552	28907					0	0	0			1552	7104	0	0										97		
604640	0	2962					190	0	9837					1745	0	0			0	1449	0	0										0		
605571	1750	0					147	54612	5961					0	0	0			7552	0	0	0										0		
605610	0	1863					1094	5750	32545					18000	1674	0			0	12653	0	0										0		
605656	0	9707					747	0	97983					0	0	0			0	40841	0	14173										0		
606046	0	0					263223	0	8837400					3068620	33366	42836			0	131335	0	21225										21965		
606176	0	14427					3062	10570	364421					111079	0	0			7427	0	0	0										879		
606653	0	1840					953	0	245870					4583	0	0			0	87510	0	1189										0		
607146	0	0					1777	2000	90864					32249	0	0			0	37294	0	0										0		
608358	0	781					0	0	11127					0	0	0			0	1980	0	0										40		
608844	0	95045					909	0	208580					0	0	0			0	26087	0	0										0		
609010	0	5843					462	0	23150					0	0	0			0	1464	0	0										0		
609467	0	1991					827	1702	11821					0	0	0			0	0	0	0										0		
609476	0	0					1862	239317	0					37724	0	0			0	0	0	0										0		
609609	0	0					3602	4277	81626					0	0	0			0	0	0	0										0		
609832	0	0					486	2072	104582					3750	0	0			2072	54823	0	0										73		
610128	5000	1998					5267	62598	222291					49200	0	0			48505	158148	0	0										0		
610164	0	31467					459	0	56329					0	0	0			0	1670	0	0										1447		
610539	0	0					55	0	26010					0	0	0			0	5061	0	0										0		
610557	0	0					999	0	24892					17700	0	0			0	8332	0	0										4		
610913	0	24577					459	0	92612					0	0	0			0	6051	0	615										0		
611031	0	20570					490	0	23785					0	0	0			0	738	0	0										0		
612159	0	70403					3084	0	148276					9687	0	0			0	44212	0	5349										0		
612878	0	7256					116	0	26051					2500	0	0			0	3935	0	0										0		
613008	100831	505703					21052	1382903	1286318					400500	78087	73279			0	197	0	0										21258		
613156	0	0					3675	140700	20706					61441	0	0			50	6859	0	0										0		
613343	0	0					5534	0	362972					77113	0	0			0	221470	0	41886										0		
613400	0	0					31305	0	535925					383215	0	0			0	123421	0	43436										0		
613558	0	1944					4935	0	20137					10261	0	0			0	94	0	0										0		
613679	0	0					5592	0	87115					60000	0	0			0	56429	0	0										1283		
613839	0	0					1280	134239	958					21000	0	0			82733	0	0	0										0		
613950	0	61731					9502	195233	1429261					0	0	0			65937	452448	0	68930										1101		
613978	0	0					183	655	16871					0	0	0			0	1249	0	0										114		
614256	0	0					656	1910	47188					11000	0	0			0	13048	0	0										0		
614313	0	0					5702	0	195458					35530	0	0			0	9430	0	15640										0		
614368	0	15181					1805	0	161954					0	0	0			0	24718	0	0										0		
614751	0	0					1015	0	64454					10000	0	0			0	25426	0	0										0		
614948	0	5602					1045	0	97573					16352	0	0			0	31633	0	0										72		
615217	4994	0					2078	60777	160293					0	0	0			27396	0	0	91201										3612		
615253	0	19064					476	0	90678					0	0	0			0	18336	0	0										72		
615851	0	7256					1593	1431	66203					0	0	0			1431	49887	0	0										0		
615879	0	0					300	0	0					5000	0	0			0	0	0	0										0		
615954	0	0					6810	45515	6552					135000	0	0			24859	792	0	0										0		
616036	81420	93311					1795	105049	140632					20000	0	0			6696	14900	0	0										0		
616540	0	2468					1192	0	38258					500	0	0			0	18801	0	1000										0		
617051	0	0					473	0	39367					0	0	0			0	39367	0	0										0		
617079	0	0					426	0	3126					8000	0	0			0	0	0	0										0		
617145	0	0					601	0	46912					400	0	0			0	16754	0	0										0		
617275	0	0					0	0	358					0	0	0			0	358	0	0										0		
617743	0	5418					1535	0	38706					15000	0	0			0	13513	0	0										0		
618647	0	1972					408	0	11308					5000	0	0			0	2990	0	0										0		
618740	0	0					7413	0	52695					684	0	0			0	51996	0	128										0		
618777	0	0					127	1017	0					0	0	0			1004	0	0	0										0		
618807	10083	9237					62448	1133509	413721					1445723	0	0			0	0	0	83611										172		
619701	0	11818					12123	16747	263337					260000	6105	6404			0	8099	0	0										1261		
619859	0	1427					1289	0	50434					14500	0	0			0	25534	0	0										0		
619877																																		
621151	0	1958					268	0	40871					3053	0	0			0	6692	0	0										0		
621357	4996	4995					298	5856	8391					0	0	0			860	0	0	0										0		
621441	0	1455					1435	0	82136					14130	0	0			0	8921	0	0										0		
622037	0	9605					1969	7147	44682					20000	0	0			7147	7885	0	0										0		
622774	0	374719					3691	0	561634					50000	0	0			0	11738	0	43467										3075		
623052	0	10037					230	0	298298					0	0	0			0	9223	0	0										0		
623454	0	12846					1033	0	123375					0	0	0			0	32366	0	0										0		
623548	0	4234					251	0	46028					0	0	0			0	12128	0	0										0		
623874	0	0					466	28161	17174					0	0	0			0	0	0	0										0		
624246	0	0					5047	0	15209					28500	0	0			0	5262	0	0										0		
624648	0	3417					1018	0	34845					16939	0	0			0	16034	0	0										0		
624778	0	0					636	0	184467					0	0	0			0	12612	0	0										1149		
624956	0	0					465	23121	0					0	0	0			4381	0	0	0										6		
625056	0	11704					0	0	42526					0	0	0			0	11500	0	0										0		
625065	0	8782					1738	2000	63278					3000	0	0			0	656	0	0										0		
625159	0	0					304	175	473876					0	0	0			0	0	0	159										2672		
625654	97382	5031					3961	482014	49286					0	2103	30			0	5314	0	42408										6965		
625757	0	12822					1440	0	95892					0	0	0			0	9719	0	0										0		
625850	0	0					2172	0	0					37000	0	0			0	0	0	0										0		
625953	0	443					1347	0	56094					0	0	0			0	31562	0	0										0		
626101	0	0					6830	0	122417					146318	0	0			0	861	0	0										3961		
627108	0	35871					1755	0	110939					29325	0	0			0	0	0	0										88861		
627854	0	0					2309	31535	0					35000	0	0			26308	0	0	0										0		
628039	0	294					94	39	45870					0	0	0			0	16971	0	0										0		
628123	0	0					869	0	104566					13019	0	0			0	30655	0	0										0		
628356	0	9510					676	76507	16404					1800	0	0			75507	1900	0	0										0		
628552	0	975					2113	0	41548					2000	0	0			0	24742	0	0										0		
629148	0	0					1830	0	36287					7916	0	0			0	5140	0	0										0		
629353	0	926					1968	0	254200					15000	0	0			0	72520	0	0										0		
629522	0	0					108	0	39100					0	0	0			0	22351	0	0										0		
629746	0	960					698	11999	42276					1500	0	0			5677	6693	0	0										0		
630041	0	2205					99	597	5055					0	0	0			597	1093	0	0										0		
630340	0	1450					0	0	20216					6000	0	0			0	14757	0	0										0		
630555	0	0					1042	12896	119032					10064	0	0			11283	17040	0	0										0		
630658	0	0					1284	0	210961					0	0	0			0	28732	0	0										0		
631039	4782	0					370	63794	2687					0	0	0			0	0	0	0										0		
631150	0	15761					779	0	34577					0	0	0			0	3718	0	0										0		
631178	0	5829					414	0	37850					0	0	0			0	5679	0	0										64		
631422	12398	44858					1386	444098	424061					0	0	0			42885	0	0	94324										0		
631570	0	0					9568	109399	1606					213073	0	0			0	0	0	0										730		
632410	0	0					1674	0	345812					16001	0	0			0	122755	0	0										0		
632607	0	0					2938	0	206811					47535	0	0			0	85292	0	0										0		
632858	0	0					1767	0	66121					39000	0	0			0	2867	0	0										2214		
633378	0	0					64413	120217	1012969					1279064	0	0			7553	0	0	0										0		
633640	0	0					463	0	67307					139	0	0			0	10031	0	0										0		
634544	0	491					662	0	2160					9600	0	0			0	1669	0	0										0		
634955	0	2888					971	0	97787					0	0	0			0	64641	0	0										0		
635840	0	0					613	0	151901					0	0	0			0	4269	0	0										0		
635907	0	0					5211	0	117425					104422	0	0			0	2373	0	0										22961		
636276	0	0					0	4384	90271					40800	0	0			0	21738	0	0										0		
636753	0	3411					337	0	20128					0	0	0			0	2711	0	0										0		
636771	0	0					18102	329435	509511					102000	0	0			152450	276746	0	0										0		
637170	0	1695					5837	0	74197					73465	0	0			0	0	0	0										71		
637451	0	4853					36483	771641	1376428					45818	86291	11660			78131	31206	45540	0										285		
637554	0	0					705	0	53277					0	0	0			0	34199	0	0										0		
638131	0	4814					378	0	92801					0	0	0			0	40326	0	0										0		
638355	7329	0					53	8089	0					0	0	0			760	0	0	0										0		
638850	0	71488					4602	0	82057					0	0	0			0	10128	0	0										0		
639549	0	44852					1903	0	235652					17332	0	0			0	117945	0	53612										61		
639567	0	0					1021	0	0					0	0	0			0	0	0	0										13820		
639633	0	0					389	0	51492					6000	0	0			0	4197	0	1745										0		
639857	0	0					92	0	4793					0	0	0			0	502	0	0										0		
640143	0	0					180	0	19623					0	0	0			0	8367	0	0										0		
640246	0	0					7211	0	199750					130000	0	0			0	127887	0	1053										0		
640442	0	0					625	0	16646					7828	0	0			0	16151	0	0										0		
640956	0	2829					574	0	80241					0	0	0			0	36577	0	0										70		
641449	0	0					189	0	91158					375	0	0			0	32102	0	1536										0		
641579	0	0					162	0	78976					0	0	0			0	0	0	6972										0		
642437	0	0					1144	0	78573					6000	0	0			0	34760	0	0										0		
643078	6541	0					1330	23918	0					22000	0	0			3161	0	0	0										0		
643274	0	0					738	0	14713					14400	0	0			0	835	0	0										0		
643340	22124	33906					1331	92925	137101					0	0	0			4392	43914	0	0										0		
643658	0	3980					356	0	17655					468	0	0			0	0	0	0										0		
644057	0	1501					0	0	5256					0	0	0			0	3755	0	0										0		
644141	0	0					508	5149	44871					0	0	0			4843	17649	0	0										0		
644646	0	5742					156	0	48379					0	0	0			0	35322	0	0										217		
644776	0	0					2283	15141	21162					43122	0	0			0	0	0	0										0		
644842	0	2949					1943	0	18209					10115	0	0			0	9118	0	0										0		
644954	0	0					0	6877	0					0	0	0			0	0	0	0										3875		
644963	0	13028					18	0	23211					0	0	0			0	8199	0	0										0		
645157	0	2446					1424	1295	22446					0	0	0			1295	16077	0	0										0		
645317	0	306359					1460	0	373391					0	0	0			0	14510	0	13613										0		
645465	9936	0					10113	45242	107462					10000	0	0			17052	39300	0	0										0		
645540	16250	73481					217	16250	103606					0	0	0			0	5095	0	0										111		
645577	0	0					841	0	1357					7900	0	0			0	1265	0	0										0		
645625	0	195512					167610	1137782	3222819					1783073	26955	0			1089173	81980	0	103666										2583		
646042	0	5323					154	0	35228					0	0	0			0	3383	0	0										0		
646145	0	3938					1247	0	179257					0	0	0			0	11445	0	100814										0		
646172	0	0					398	0	0					0	0	0			0	0	0	0										281		
646444	0	0					175	806	0					0	0	0			0	0	0	0										1832		
646471	0	0					10	0	0					0	0	0			0	0	0	0										0		
646556	0	0					3364	0	6210					7500	0	0			0	2802	15233	0										92		
646743	0	18981					3393	0	123782					67272	0	0			0	104801	0	16537										159		
646873	0	1417					2876	0	14194					44126	0	0			0	0	0	0										0		
647218	0	24994					1265	1209	115728					0	0	0			0	29130	0	0										0		
647245	0	0					2159	47845	81471					37580	0	0			47845	70107	0	2469										648		
647414	0	0					128	3821	65222					0	0	0			3821	18812	0	2977										0		
647759	0	0					534	0	47578					1012	0	0			0	23591	0	0										0		
647777	0	0					1211	649	27112					2000	0	0			545	13666	0	0										0		
647955	0	0					153	840	9780					2000	0	0			0	0	0	0										0		
648130	90241	0					5080	220962	37750					50000	0	0			40918	0	0	18075										3670		
648242	0	0					24928	1191480	251474					350000	0	0			524201	99647	0	0										0		
648251	0	7935					670	0	27994					0	0	0			0	18826	0	0										0		
648345	0	4793					404	7839	23778					1000	0	0			691	168	0	0										0		
648550	0	0					130	0	222					0	0	0			0	220	0	0										0		
649342	0	7438					3879	0	80482					53000	0	0			0	47355	0	255										0		
649632	0	0					0	0	10480					0	0	0			0	201	0	0										0		
651121	0	0					533	135067	102482					0	0	0			135067	0	0	5010										0		
651149	0	4161					161	0	10692					0	0	0			0	2652	0	0										38		
651158	0	0					505	0	67602					0	0	0			0	32038	0	0										0		
651354	0	0					315	0	36409					0	0	0			0	15299	0	0										0		
651448																																		
651541	0	10139					1540	0	37616					21336	0	0			0	970	0	0										0		
651859	0	0					22124	0	1589846					364700	0	0			0	163252	0	157545										110		
651952	0	0					1285	0	17353					4978	0	0			0	17353	0	0										0		
652043	0	0					2428	0	81401					14070	0	0			0	1388	0	0										150		
652070	0	0					78	2778	0					0	0	0			0	0	0	0										0		
652874	0	0					195815	0	2898219					2109343	0	0			0	40003	0	0										0		
652959	0	0					275	6300	0					1400	0	0			0	0	0	0										0		
653134	0	978					1123	0	132436					0	0	0			0	34453	0	0										0		
653433	0	4911					298	7986	54716					0	0	0			7986	9997	0	0										0		
653611	0	0					2580	0	47970					48000	0	0			0	5379	0	0										0		
653778	0	0					1076	0	109719					17000	0	0			0	79979	0	0										8		
653947	0	744					2321	0	44610					0	0	0			0	21579	0	0										0		
654047	0	0					204	0	6638					0	0	0			0	0	0	0										0		
654300	0	1519					2429	0	33444					36950	0	0			0	2207	0	0										0		
654579	0	0					450	0	0					8500	0	0			0	0	0	0										0		
655530	0	0					129	500	10349					0	0	0			0	0	0	0										0		
655839	0	1956					465	0	67363					0	0	0			0	17091	0	0										0		
656032	249	2217					1384	68877	101048					31872	0	0			39096	45692	0	1251										42		
656377	0	0					95899	512855	3387498					1939676	0	0			0	34886	0	0										0		
656470	0	191392					5511	0	557589					89000	0	0			0	88062	0	0										0		
656658	0	0					248	18964	40191					0	0	0			0	2673	0	0										0		
656779	0	0					455	917	4604					0	0	0			311	4359	0	0										9		
657178	0	0					461	3116	4697					7000	0	0			958	1375	0	0										0		
657271	0	58333					18383	3836	389698					45000	0	0			3836	19254	0	0										0		
657365	0	76666					23885	0	874939					127500	3283	3274			0	65077	0	0										0		
657459	0	17136					14715	0	292536					90000	3367	3367			0	29688	0	17237										0		
657758	0	9757					1329	0	33522					20000	0	0			0	9357	0	0										0		
657954	0	0					1327	0	54165					12800	0	0			0	20389	0	0										158		
658072	0	0					0	18662	0					0	0	0			300	0	0	0										0		
658474	19245	0					414	23420	0					0	0	0			0	0	0	0										0		
658924	0	0					88	9335	16462					0	0	0			8760	998	0	0										0		
659341	0	13485					650	0	145074					0	0	0			0	27059	0	0										0		
659556	0	1832					562	688	14140					0	0	0			688	4653	0	0										0		
659640	0	0					26	0	5101					0	0	0			0	0	0	0										0		
659855	99942	233929					118088	2570663	4742168					280369	29096	88593			174343	213318	0	509360										0		
660066	0	33845					74	0	79478					0	0	0			0	30583	0	0										0		
660253	0	0					1067	1826	0					16691	0	0			1826	0	0	0										29		
660271	0	18389					1130	5532	142133					0	0	0			5532	6911	0	45549										0		
660570	0	5927					2228	0	35600					45442	0	0			0	0	0	0										836		
660655	0	66491					12386	0	1020725					38587	0	0			0	216360	0	12801										3042		
660879	0	0					36	0	0					0	0	0			0	0	0	0										0		
660927	21738	0					499	100739	0					0	0	0			3534	0	0	0										0		
661072	0	0					1779	73	9593					11000	0	0			0	3216	0	0										0		
661223	0	4752					1855	0	107700					2000	0	0			0	6969	0	0										0		
661308	0	14827					6221	1565843	1891326					11712	0	0			1102532	178247	57040	0										0		
661474	0	0					67	14481	0					0	0	0			0	0	0	0										0		
662350	0	0					1747	6416	8870					11750	0	0			2922	2766	0	0										0		
662369	0	0					17062	298500	668834					114400	0	0			171673	39492	0	126509										0		
662949	0	0					382	0	124512					563	0	0			0	74513	10149	10571										0		
663245	0	400					168344	3594744	2405301					617801	0	0			1855816	807841	0	30906										20363		
663638	0	2441					104	0	41123					1972	0	0			0	18266	0	0										29		
663656	0	0					433	0	0					0	0	0			0	0	0	0										0		
663834	118429	33726					22042	180269	857338					364961	0	0			34423	496	0	0										1770		
663955	0	2301					591	0	44327					462	0	0			0	8589	0	0										0		
664206	0	63130					76418	39611	578423					450030	0	0			4786	26260	0	0										0		
664653	0	0					1534	0	51590					0	0	0			0	0	0	0										0		
664756	0	0					128543	10265995	342109					2900000	311	116			80190	0	0	183572										0		
665146	0	1942					2392	0	65713					28184	0	0			0	19268	0	0										71		
665258	0	9009					526	0	11850					0	0	0			0	1830	0	0										0		
665865	0	7058					482	5651	231793					0	0	0			0	67923	0	0										0		
666059	0	0					749	0	31822					0	0	0			0	0	0	0										0		
666358	0	12069					278	0	22570					132	0	0			0	250	0	8196										0		
666554	276963	0					655	325999	0					0	0	0			0	0	0	49590										0		
666844	0	0					513	0	66004					5000	0	0			0	65697	0	0										0		
666974	0	0					381	0	12860					369	0	0			0	0	0	0										0		
667029	0	0					754	0	177785					0	0	0			0	51686	0	1408										0		
667346	0	7472					1035	0	38275					10000	0	0			0	7015	0	0										0		
667524	0	5727					493	0	30324					5000	0	0			0	16953	0	0										0		
667551	0	720					185	0	44543					3160	0	0			0	18974	0	0										0		
667757	0	0					35011	11140	1126721					121057	19084	12866			11140	283590	0	6786										0		
668053	0	0					262	0	11					5000	0	0			0	0	0	0										0		
668147	0	1405					1524	0	41311					5000	0	0			0	25270	0	604										979		
669555	0	0					8999	0	194733					132695	0	0			0	139592	0	0										0		
670430	0	0					1058	0	51479					0	0	0			0	19400	0	0										0		
670467	0	0					8464	0	439676					0	0	0			0	87911	0	14940										0		
670560	0	3082					3239	0	14984					0	0	0			0	0	0	0										0		
670654	0	0					56	0	0					0	0	0			0	0	0	0										0		
670748	0	958					787	0	31731					500	0	0			0	3521	0	0										0		
670878	0	0					4813	0	51272					112893	0	0			0	2577	0	0										0		
671053	0	0					393	0	8133					0	0	0			0	3837	0	0										0		
671147	0	0					1167	0	47436					5000	0	0			0	16250	0	0										0		
671334	0	0					2863	18338	413609					35000	0	0			0	35470	0	0										0		
671464	0	0					19980	247246	2021643					29752	0	0			0	131805	0	0										50538		
671558	0	0					3227	0	146229					0	0	0			0	90434	0	0										1823		
672238	0	4840					85	2238	31607					1785	0	0			2238	12781	0	0										0		
672247	0	0					1505	0	42409					11000	0	0			0	10854	0	0										0		
672537	0	0					268	0	120378					0	0	0			0	41195	22615	2200										0		
672573	0	0					330	77590	4609					411	0	0			616	3867	0	0										0		
673244	0	0					332	0	33729					3500	0	0			0	2488	0	0										0		
673440	0	0					7929	0	3050582					5614	0	0			0	2040456	0	354603										0		
673477	0	2197					202	0	5881					2922	0	0			0	992	0	0										292		
673851	0	1264					457	0	5441					0	0	0			0	4177	0	0										0		
673909	0	0					67869	6494	0					1572000	0	0			0	0	0	0										123345		
674344	1149	0					981	6369	0					0	0	0			1820	0	0	0										0		
674849	0	0					8900	0	328187					129000	0	0			0	188869	0	0										0		
675042	0	0					79	7816	24609					0	0	0			7316	7379	0	0										147		
675079	0	0					331	3562	30824					0	0	0			3562	0	0	0										0		
675248	0	0					806	0	44339					10000	0	0			0	15648	0	0										0		
675341	0	0					0	0	18788					0	0	0			0	9507	0	0										0		
675659	0	1810					231	0	68635					2707	0	0			0	56695	0	0										70		
675855	0	8975					420	0	10466					0	0	0			0	0	0	0										0		
676049	0	458					1284	39134	36089					25000	0	0			39134	0	0	0										0		
676151	0	0					2370	0	106434					46000	0	0			0	47075	0	9164										220		
677176	0	0					6601	4836	336519					0	0	0			0	18	0	0										0		
677354	0	0					380	0	60619					1075	0	0			0	17955	0	0										2557		
677448	10373	7702					1279	23612	59934					8311	0	0			7802	25160	0	27679										34		
677644	0	0					12868	641	329397					119610	0	0			641	117562	0	8180										0		
677756	0	0					746	0	60001					22600	0	0			0	41851	0	0										75		
677970	0	486					1896	0	10392					0	0	0			0	6170	0	0										0		
678052	0	0					0	0	16568					0	0	0			0	0	0	0										0		
678070	0	0					955	7717	215267					18000	0	0			2112	15272	0	0										107		
678258	0	0					0	11480	4334					0	0	0			680	0	0	0										0		
678454	0	0					877	0	45445					0	0	0			0	8618	0	0										0		
678557	0	25332					439	0	25332					0	0	0			0	0	0	6268										0		
678744	0	0					2929	0	55535					43542	0	0			0	12141	0	0										16		
679451	0	0					1421	32406	24064					23549	0	0			26162	12806	0	0										182		
680130	0	21521					1075	0	264573					987	0	0			0	12493	0	0										0		
680457	336766	0					2653	426898	792					627	0	0			1016	0	0	40970										0		
680813	0	54473					26061	0	1269882					203000	0	0			0	485094	0	0										54		
681043	0	8718					88	0	12562					436	0	0			0	0	0	0										0		
681249	1750	0					573	12351	0					0	0	0			2651	0	0	0										0		
682143	9874	4009					3774	39652	79432					50000	0	0			11255	8437	0	0										389		
682563	0	2840939					43360	3486600	16569326					0	189276	141966			2324414	4878124	9650	4418379										0		
682648	0	3094					1235	0	91925					24000	0	0			0	39207	0	0										0		
683449	0	32210					1247	0	172756					9053	0	0			0	87446	0	18055										204		
683814	0	0					254	0	104311					0	0	0			0	64016	0	0										0		
684455	0	757					16447	0	195131					45000	0	0			0	34636	0	0										0		
685023	989	5544					580	1735	18080					6799	0	0			375	0	0	0										0		
685676	0	44422					11131	0	284313					119407	0	0			0	114286	0	0										245		
686459	0	0					2443	0	31672					0	0	0			0	18336	0	0										102		
686570	0	0					605	0	13462					13600	0	0			0	8886	0	0										0		
686758	0	0					0	52052	64869					0	0	0			52052	0	0	0										190		
687054	0	0					299	0	2518					0	0	0			0	1803	0	0										0		
687830	0	52345					90	4951	71537					0	0	0			3951	7797	0	0										0		
687951	0	1692					17082	14468	242814					105400	0	0			15	88431	0	803										218		
688079																																		
688453	0	8084					4	0	18492					0	0	0			0	7238	0	0										47		
688556	0	3244					78	40	42434					0	0	0			40	37685	0	0										0		
689209	0	0					13081	104065	227061					317772	0	0			2391	48347	0	0										0		
689357	0	0					537	0	203945					0	0	0			0	74958	0	0										0		
689759	0	21139					238	0	50718					0	0	0			0	0	0	0										0		
