"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
13103																																																																				0	778	226488	0	162	149235	0	149235	48212		0	2509054	0	0	225	930681	19336	250785	79159	35707	8902	41699	61218	220774	560603	353864	81414	300644	428624	250499	149358	0	0	0	0	48	0		14545	79022	343783	433563	0	0	0			1195	0	0	0	0	0	0	0	0	0	0	0	0	0		1184465				2068	1102	0	1102	0	256963	0	0	0	0	0	873	0	0	0	0	0	0	5136	873	2374	CONF	CONF										
13251																																																																				0	3503	0		3303			6361	592		0	55850	0	0	0	16798	4032	0	16350	789	2601	6417	5765	435	791	4215	8991	10175	14458	835	111				0	0			813	480	519	13417			0			462	0														0	0	0	0	529		0	0	0	2815	0	0	0	0	0			67	0	0	0	0	3217	0	0	CONF	CONF										
13457																																																																				0	11026	1342		10648			12244	670		0	92492	0	0	0	10208	395	6773	30712	3407	348	1244	5209	0	0	21097	19627	7419	26138	2301	1715				0	0			11466	13324	12603	5871			0			0	0													2672	0	0	0	0	0		0	26	0	632	0	0	0	0	0			0	0	0	0	0	2037	0	0	CONF	CONF									74	
14155																																																																				0	81372	4008		44437			15916	4639		70	374519	0	0	12582	117624	2977	103901	128206	5530	19665	20885	61002	4969	5573	31010	72708	65039	78811	7810	1304				0	1			31154	15158	28992	20159			0			0	0													0	253819	0	0	0	0		0	707	0	3262	0	0	0	0	0			0	0	0	0	0	4043	0	136	CONF	CONF									0	
14650																																																																				0	1377	103		662			29236	844		0	101209	0	0	0	41153	549	36344	20074	12713	18349	4642	3531	402	1515	18200	16802	7058	4725	13272	0				0	0			645	957	3770	11967			0			0	0														52183	0	0	0	0		0	998	0	700	0	0	0	0	0			0	0		0	0	8248	0	0	CONF	CONF										
14753																																																																				0	7112	0		17002			2854	0		237	31424	0	598	0	696	0	657	11739	30	14	53	509	90	0	2777	9456	4337	11241	2725	192				0	0			0	0	1087	695			0			0	0														0	0	0	0	0		0	1	0	889	0	0	0	0	0			0	0	0	0	0	253	0	0	CONF	CONF										
14865																																																																				0	160939	7668		206640			79850	689		6785	624979	0	0	0	23937	2298	10972	229295	1291	2493	6294	8248	3509	1920	212576	43955	65351	137752	69375	70042				1467	1218			9404	11144	63525	48420			0			0	0														9606	0	0	0	0		0	8	0	332	0	0	0	0	0			0	0	0	0	0	655	0	0	CONF	CONF										
14977																																																																				0	6047	0		14339			3839	0		0	45341	0	0	0	10581	46	6792	11407	1739	447	193	806	4831	2565	5173	9100	3730	6384	10114	260				0	0			0	0	5501	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	3542	0	0	0	0	0			0	0	0	0	0	1446	0	0	CONF	CONF										
16551																																																																				0	4706	22555		7300			36794	18868		538	345817	0	672	0	109713	4166	12920	49520	8988	4603	22481	32251	34851	6373	33061	23860	64288	45374	61858	5938				0	126			7689	79841	14076	29267			0			0	0													0	95976	0	0	0	210		0	0	0	2990	0	0	0	0	0			0	0	0	0	0	6516	210	0	CONF	CONF									0	
17110																																																																				0	0	0		0			17265	0		0	110966	0	0	0	0	0	0	39573	0	0	0	0	0	0	110966	0	0	0	0	0				0	0			0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		13461				0		0	13949	0	0	0	0	0	0	0			0	0		0	0	79752	0	0	CONF	CONF										
17147																																																																				0	163760	658160	0	101412	4440924	0	4440924	654691		1055723	13325542	0	0	0	2425877	19270	1357699	1907516	126794	87255	274716	467338	798803	649288	6835969	542657	926576	785930	904349	858508	0	0	0	0	39596	10054		133109	702924	1226797	1512932	0	0	0			1286	7559	0	0	0	0	0	0	0	0	0	0	0	0		2367713				57868	22533	66385	22533	0	52326	0	0	1742	0	50614	4226	0	0	0	0	0	0	49123	4226	48	CONF	CONF				16625	0	49760	0	0		
17259																																																																				0	4044	0		1031			1329	0		1169	50359	28	100	0	14494	164	2050	14530	1088	1309	4082	7143	741	131	11476	7470	10279	3867	887	1920				0	0			71	165	21299	2363			0			0	0														21131	0	0	0	0		0	7	0	1510	0	0	0	0	0			0	0		0	0	2641	0	0	CONF	CONF										
17950																																																																				0	84301	2249		49239			28196	11461		787	370704	0	1401	70	86994	3048	4745	67601	1635	8944	23230	27890	20205	5089	40270	61285	59591	73147	36355	8864				0	135			3403	13741	54603	16492			0			288	0													0	156043	0	0	0	288		0	194	0	5111	0	0	0	0	0			0	0	0	0	0	9349	0	0	CONF	CONF									0	
17978																																																																				0	599	4137		0			0	1338		0	163353	0	0	0	124539	4509	1080	6012	264	641	398	537	15513	107186	2823	2284	893	1303	5461	26050				0	4			15930	4574	3694	2670			0			0	0														124539	0	0	0	0		0	0	0	908	0	0	0	0	0			0	0	0	0	0	451	0	0	CONF	CONF										
18050																																																																				0	83321	9706		22375			28242	4332		3320	611557	0	0	0	149722	3252	146804	74521	12099	43751	72096	5731	11216	3374	101371	131910	123297	33786	34334	36048				0	0			8135	78113	66222	139397			0			0	0													0	592470	0	0	0	2		0	103	0	5621	0	0	0	0	0			2	0	0	0	2	9696	0	0	CONF	CONF									0	
18827																																																																				0	8137	342933		1079			166054	45024		57760	2161769	0	0	5255	554304	16003	179578	165836	12107	17285	51531	49533	158420	262824	623089	213460	259229	324078	128560	39639				0	1921			12372	136484	146096	443066			0			566	1321														859001	0	0	0	25632		17	3736	0	1031	0	8	8767	0	16291			0	0	0	0	0	225752	0	933	CONF	CONF										
18836																																																																				0	12891	0		341			2792	10940		794	159633	0	0	0	68620	1586	59073	8449	2775	5718	12553	14226	7387	25643	16223	6803	18529	20354	10396	17151				0	290			11737	12350	14128	9374			0			0	0													0	159633	0	0	0	0		0	0	0	2067	0	0	0	0	0			0	0		0	0	11723	0	0	CONF	CONF									0	
18854																																																																				0	54852	9469	0	23274	534949	0	534949	4047		0	1499897	2703	0	0	126510	2066	81134	569227	77914	10977	30884	5863	872	0	1106891	90826	90366	62892	19652	0	0	0	0	0	0	0		55587	137324	125019	420414	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519888				8110	0	0	0	0	3768	0	1323	0	0	2690	4097	0	0	0	0	0	0	5321	4097	0	CONF	CONF									0	
19356																																																																				0	502	1305		1394			21986	1593		0	122988	0	0	0	33893	2278	8258	33956	8172	3111	9605	8023	3695	1270	18193	21444	34969	6359	4005	3914				0	0			2192	14256	15404	22520			0			80	6														21835	0	0	0	80		0	117	0	3186	0	0	0	0	0			0	0		0	0	2362	0	0	CONF	CONF										
19936																																																																				0	37789	20462		20170			31658	2920		0	248344	0	0	0	35533	270	12945	50017	3026	1820	7600	12558	10448	0	49326	11057	54691	63345	31578	1137				0	218			739	1859	39560	48700			0			0	0														42926	0	0	0	52		0	2931	0	2326	0	0	0	0	0			8	0	0	0	0	3209	44	0	CONF	CONF										
19972																																																																				0	47	0		0			35	0		0	56801	0	0	0	48854	4318	0	0	48	10	327	593	5465	41104	24	3	65	124	1467	6240				0	0			3547	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF										
20053																																																																				0	28228	1970		4852			14008	8899		895	197031	0	0	0	43387	1076	1096	41714	1744	3930	18934	10900	1441	6088	19631	25882	78209	21786	5524	519				38	15			5757	1633	82394	959			0			0	0													0	11740	0	0	0	0		0	373	0	1605	0	0	0	0	0			0	0		0	0	942	0	0	CONF	CONF									0	
20633																																																																				0	4282	27355		0			5250	3416		98	259618	864	0	0	82687	861	73861	13478	1533	5527	28524	13572	8361	25170	12781	15021	27752	38285	8672	75176				0	0			1435	6239	17887	108708			0			0	0														250446	0	0	0	2914		0	435	0	40	0	0	0	454	2460			0	0	0	0	0	1789	0	887	CONF	CONF										
20857																																																																				0	118101	5946		138868			36877	6937		13376	425380	0	0	322	33185	2552	684	158785	667	1594	5837	18436	6422	230	48719	116396	76655	97909	48235	4271				0	71			5103	18789	28536	13439			0			0	0													0	89986	0	0	0	0		0	28	0	1613	0	0	0	0	0			0	0	0	0	0	1959	0	0	CONF	CONF									0	
21256																																																																				0	0	0		395			1309	0		0	5390	0	1328	0	1978	0	0	374	42	257	252	1247	180	0	1	76	365	876	1803	0				0	0			0	0	86	0			0			0	0														0	0	0	0	0		0	0	0	158	0	0	0	0	0			0	0	0	0	0	136	0	0	CONF	CONF										
21359																																																																				0	5992	0		9914			8155	0		0	42729	0	0	0	9985	386	0	9994	0	907	2569	4605	1905	0	3480	6683	7601	11336	3381	262				0	122			95	0	1632	1738			0			0	0														0	0	0	0	0		0	76	0	2489	0	0	0	0	0			0	0	0	0	0	2145	0	0	CONF	CONF										
21658																																																																				0	60577	0		16198			7074	1966		1819	182849	0	0	0	44657	2546	6657	57520	1855	4514	11867	22468	2512	1441	18926	32957	54602	24210	5763	1113				32	44			3219	1511	94	37286			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		79258				101		0	42	0	3195	101	0	0	0	0			0	0	0	0	0	2589	0	0	CONF	CONF										
22048																																																																				0	9600	9316		7095			57004	2638		34	256350	0	0	0	64636	4489	0	61767	3484	7602	30041	19745	3016	178	17080	44080	78786	41274	7046	198				0	134			5379	17771	45314	16564			0			1376	0													534	157347	0	0	0	1456		0	0	0	9831	0	0	0	0	0			80	78	0	0	2	6545	0	0	CONF	CONF									7	
22543																																																																				0	4004	6991		3161			24176	46632		0	294719	0	558	0	67944	5376	33084	52106	2085	13379	31407	17696	717	2238	75187	17522	51612	53510	23391	5162				0	24			11264	10839	72430	39758			0			0	0														66339	0	0	0	0		0	5	0	381	0	0	0	0	0			0	0	0	0	0	1176	0	0	CONF	CONF										
22552																																																																				0	46421	4179		26575			14193	0		0	124450	0	0	0	12585	308	0	38941	429	1672	3445	5104	1935	0	19835	17335	27937	34530	8265	3913				0	0			0	430	100	14922			0			0	0														26381	0	0	0	173		0	8	0	2741	0	0	0	0	125			48	48	0	0	0	1988	0	0	CONF	CONF										
22730																																																																				0	609	23832		21			12807	1833		0	139862	0	11268	0	18098	692	11695	2175	1664	2903	3513	298	2918	6760	12785	9586	25730	21893	40200	11517				0	0			350	1631	11700	26663			0			0	0														85408	0	0	0	0		0	190	0	740	0	0	0	0	0			0	0		0	0	29428	0	0	CONF	CONF										
23456																																																																				0	21432	4305		15375			22766	15515		161	293601	23	0	0	82509	12564	4829	67043	1435	9327	30791	32597	7406	954	34609	47428	62274	54287	9360	958				1307	28			19473	15933	41175	22416			0			0	0														48771	0	0	0	0		0	165	0	5505	0	0	0	0	0			0	0	0	0	0	12995	0	597	CONF	CONF										
23504																																																																				0	0	3693425	0	0	877536	0	877536	34045		23925	10884489	-842	0	192364	964743	0	829209	1600382	13186	95436	150547	318187	305457	81200	3703758	662486	3020613	1470701	977108	31754	0	0	0	0	368	0		6812	134943	1562851	3134091	0	0	0			993	0	0	0	0	0	0	0	0	0	0	0	0	0		3630205				72691	54969	395018	54969	0	0	0	0	22262	268	31110	18058	0	0	0	0	0	0	921	18058	7543	CONF	CONF				138910	190112	20220	0	45776		
23643																																																																				0	13083	4525		1997			63309	325		115	239888	0	0	0	48944	2080	29366	68417	2102	7400	18150	17692	872	0	15088	43827	71941	39791	13961	99				0	13			4631	12785	32637	29295			0			0	8														85191	0	0	0	2913		0	115	0	5250	0	1997	0	128	0			41	0	0	0	0	20784	747	0	CONF	CONF										
23755																																																																				0	797	6988		16			21152	16872		5804	209870	0	0	0	51825	878	41897	6033	0	1804	4638	2483	13737	28873	24949	14024	19955	40730	57563	776				0	102			2162	8835	62406	22383			0			36	0														154642	0	0	0	995		0	2505	0	1698	0	0	0	959	0			0	0	0	0	0	5447	0	0	CONF	CONF										
24006																																																																				0	0	211053		0			101993	27361		8821	1345388	0	120	0	240422	56	69991	106971	13730	9246	12365	26616	48528	129259	229639	102354	315655	302343	137216	15378				0	14			0	50155	122311	582796			0			0	0													0	460819	0	0	0	399		0	280	0	0	0	0	0	0	0			0	0	0	0	0	6	399	1909	CONF	CONF									0	
24378																																																																				0	0	103		0			4320	1895		0	56458	0	0	0	38046	183	1484	4981	83	1040	215	411	8348	27741	2905	953	1680	2860	9104	910				0	3			373	1315	1101	1674			0			95	0														37129	0	0	0	95		0	1	0	1254	0	0	0	0	0			0	0		0	0	6190	0	0	CONF	CONF										
24659																																																																				0	9780	3538		8422			7856	0		0	53454	0	0	0	11282	614	0	13103	285	1021	3077	4908	594	1278	13025	1741	9302	10896	6553	11				16	0			0	0	3264	4751			0			0	0													0	0	0	0	0	0		0	5	0	2354	0	0	0	0	0			0	0	0	0	0	1572	0	0	CONF	CONF									0	
24949																																																																				0	599	21908		69			11521	6639		6933	272375	0	0	0	37183	6295	22426	29454	1390	4348	18852	11076	1062	391	32901	28399	113559	50979	9354	0				188	66			1722	10550	46154	117509			0			0	0														81510	0	0	0	0		0	271	0	2400	0	0	0	0	0			0	0	0	0	0	2368	0	947	CONF	CONF										
25357																																																																				0	67871	9196		44958			12332	5231		6331	472242	0	20	0	97998	0	19932	120482	15948	17154	45339	8019	9327	1169	133980	63584	97307	24189	25877	10406				0	0			13313	48695	67808	87976			0			0	102													0	97134	0	0	0	0		0	249	0	5293	0	0	0	0	0			0	0	0	0	0	4971	0	0	CONF	CONF									0	
25647																																																																				0	23	35815	0	0	26028	0	26028	7550		0	276746	0	0	0	53850	2010	1361	74975	5644	7980	29552	9831	0	0	45510	30949	93855	34947	7234	0	0	0	0	0	2547	0		1909	19029	42576	81785	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230569				0	55	0	55	0	48	0	0	0	0	0	0	0	0	0	0	0	0	3521	0	0	CONF	CONF									0	
26765																																																																				0	42000	177754		361			951268	19883		458	3592332	0	0	99412	509827	2475	298796	2009502	29988	36648	45279	69065	171645	156659	1548072	394794	700641	249366	171615	13119				0	0			43425	439550	447360	877112			0			323	0													0	3510654	0	0	0	63632		41425	26132	0	692	0	10648	45823	0	5559			0	0	0	0	0	12610	1279	662	CONF	CONF									0	
27070																																																																				0	6925	88989		1447			36707	9339		5994	712164	-13	0	0	264061	8049	127087	77059	3762	7608	33667	38051	151550	28995	113563	40121	97085	147428	44923	3955				0	0			2488	50249	81619	141121			0			0	100														184365	0	0	0	706		0	35	0	786	0	0	0	0	0			0	0	0	0	0	14342	706	0	CONF	CONF										
27614																																																																				0	849	9700		0			5001	21497		29112	270238	0	9635	4375	143305	9203	19787	3782	4010	1618	6679	6891	74760	48899	24483	6271	22907	31725	29159	12309				0	706			1273	1529	29042	6460			0			148	172														0	0	0	0	364		0	128	0	1818	0	0	0	0	5			0	0	0	0	0	980	211	0	CONF	CONF										
27847																																																																				0	223896	33348		13071			44553	2500		5867	698838	0	383	0	151231	6254	125923	122787	5574	18258	53209	40466	13307	18909	24317	74638	167289	178318	76321	25173				0	0			8142	68541	96595	29959			0			1568	0														302708	0	0	0	3799		0	338	0	4179	0	21	0	0	0			2168	2142	12	0	14	9981	42	0	CONF	CONF										
28013																																																																				0	0	2483078	0	0	163464	0	163464	92535		0	3920613	0	0	0	191730	67163	71661	100985	3680	16039	32235	28539	25408	85829	210362	421667	1379590	1457484	204338	42581	0	0	0	0	0	0		5230	27070	385354	502982	0	0	0			198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2115844				2483	0	0	0	0	0	0	0	0	1733	0	552	0	0	0	0	0	0	2007	552	359	CONF	CONF									0	
28152																																																																				0	27762	11955		16114			18325	1494		1633	158165	0	0	0	45595	4726	3460	23217	1226	1623	12565	8242	21399	310	16679	11716	35846	29218	15358	2489				0	101			1290	74	13592	6201			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		26818				0		0	87	0	5338	0	0	0	0	0			0	0	0	0	0	3878	0	0	CONF	CONF										
28675																																																																				0	25829	2727		6365			10311	8502		2276	161508	0	0	0	59458	6136	0	30719	1399	7292	14574	27233	8959	0	9065	16568	23628	37350	11321	3351				0	2			6592	10386	14324	5728			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		69124				11		0	3	0	1027	0	11	0	0	0			0	0		0	0	1842	0	0	CONF	CONF										
28732																																																																				0	1513	310		526			8583	6160		0	108694	0	0	0	36669	721	200	43737	1851	6563	10414	12318	5279	0	12188	23135	18073	14899	1423	2297				0	34			13368	5442	11563	17659			0			0	0													0	36669	0	0	0	0		0	88	0	3073	0	0	0	0	0			0	0		0	0	2985	0	0	CONF	CONF									0	
29476																																																																				0	36569	225		31508			9241	0		0	119348	0	0	0	12589	498	1508	62763	2352	2222	3435	3910	670	0	12420	45769	17547	17759	6500	4843				0	0			1622	10652	9681	5371			0			0	0													0	44134	0	0	0	0		0	0	0	605	0	0	0	0	0			0	0	0	0	0	787	0	0	CONF	CONF									0	
29636																																																																				0	16957	38181		597			65718	20910		10633	817992	0	0	0	117295	2647	9165	181336	14641	7527	26653	37591	8263	21587	312700	108382	163153	92006	18463	1306				3866	0			32735	89026	110555	290174			0			0	0													0	347317	0	0	0	1888		0	3539	0	2770	0	0	0	0	1888			0	0	0	0	0	12389	0	0	CONF	CONF									0	
29878																																																																				0	0	409603		0			0	3648		0	1953752	0	0	0	889798	1237	160	90097	58	1476	6384	7661	157423	700829	75952	74910	253901	221396	426891	506				0	0			7365	31509	2825	607738			0			19843	4997														688809	0	0	0	21383		0	0	0	0	0	0	0	18	1522			0	0	0	0	0	29	0	0	CONF	CONF										
30052																																																																				0	370	0		0			1609	0		0	35388	0	0	0	4313	789	0	9184	1	470	1503	2106	11	221	13388	8181	4276	4021	1209	0				0	0			3170	7602	9578	6955			0			0	0													0	35324	0	0	0	0		0	7	0	64	0	0	0	0	0			0	0		0	0	931	0	0	CONF	CONF									0	
31134																																																																				0	6131	0		8820			12234	349		0	141514	0	0	0	67866	3277	61121	24363	2330	1214	13603	30810	6323	13586	6280	16017	13792	23415	12844	1120				376	2			3165	2258	12099	903			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		51604				0		0	813	0	10994	0	0	0	0	0			0	0	0	0	0	12227	0	0	CONF	CONF										
31255																																																																				0	907	7400	0	0	140314	0	140314	10698		58324	982854	1663	0	3206	235786	45432	220371	210719	7558	24865	35730	62869	96462	8247	356123	116637	101689	78249	77565	17514	0	0	0	0	0	0		45837	68554	112258	177026	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	7155	844212				0	4	55073	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	26892	0	0	CONF	CONF									0	
31657																																																																				0	11398	0		3986			9701	0		0	68751	0	0	0	28541	23	26535	9652	160	571	5361	12477	1834	8138	2144	6795	5167	15469	4494	6141				0	0			808	4394	3788	909			0			0	0														0	0	0	0	0		0	18	0	2563	0	0	0	0	0			0	0	0	0	0	2622	0	0	CONF	CONF										
31826																																																																				0	5897	20812	0	2665	22759	0	22759	7961		16656	385722	0	0	0	144641	489	3672	76259	7914	3502	15969	24949	34559	57748	58884	18856	57801	63520	37838	3739	0	0	0	0	0	0		10490	36949	65797	29454	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		142447				0	11845	0	11845	0	3970	0	0	0	0	0	0	0	0	0	0	0	0	5337	0	0	CONF	CONF										
31835																																																																				824	10342	0		62560			13289	61		436	104396	0	0	0	9949	28	9949	57726	787	719	1502	3327	3184	0	12690	46368	6887	7842	17347	1521				0	0			64	747	0	1369			0			0	0														80991	0	0	0	0		0	0	0	1841	0	0	0	0	0			0	0	0	0	0	2886	0	0	CONF	CONF										
32234																																																																				0	24875	1504		8342			17646	622		3078	122426	0	0	0	41304	267	354	21836	3192	9020	15764	9297	4031	0	9330	5664	29334	13162	17516	6116				0	0			1099	8716	8323	3826			0			0	0														114695	0	0	0	0		0	74	0	653	0	0	0	0	0			0	0	0	0	0	2097	0	0	CONF	CONF										
32766																																																																				0	0	5593		0			50902	4951		0	216063	0	0	0	45693	3694	21070	46623	4791	9528	2443	11320	12614	4996	63510	17120	32669	43419	12084	1568				0	1175			14703	8178	27908	49453			0			0	0														88261	0	0	0	0		0	3039	0	91	0	0	0	0	0			0	0	0	0	0	683	0	0	CONF	CONF										
32971																																																																				0	7936	14109		3152			13794	32919		4912	341574	204	0	0	155715	2636	154309	1631	1573	2785	3814	12955	22737	111008	37378	5727	25367	46442	35613	35247				0	0			12231	12322	43969	35402			0			406	59													0	159952	0	0	0	420		0	0	0	1454	0	0	0	0	0			1	1	0	0	0	1227	13	43	CONF	CONF									0	
33147																																																																				0	50237	3617		73101			68263	475		4126	466387	0	0	0	111564	6936	6455	226659	13874	17949	47944	26221	3097	864	81634	113203	83424	39679	11450	16917				0	0			14390	25431	54352	34558			0			568	646														413666	90973	92909	0	1416		0	2040	0	11762	142	0	0	0	0			302	302	0	0	0	5535	404	0	CONF	CONF										
