"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
2502825														75	0	40	0	0	0	0	0	0	35	0	0	0	0				
2505424														1825	0	221	0	0	0	0	0	438	1143	23	0	0	0				
2505451														1399	0	11	0	0	0	0	0	696	534	158	0	0	0				
2505460														6464	0	3974	0	0	0	0	0	866	1532	92	3911	0	0				
2508751														75535		6158	46898					1496	16603	4380			5808				
2515320														11974	0	6362	0	0	0	0	0	166	4995	451	0	0	4773				
2529176														1391	0	103	0	0	0	0	0	655	568	65	0	0	0				
2531562														247	0	3	0	0	0	0	0	90	154	0	0	0	0				
2531991	1573	0	1015	0	1004	0	0	0	558	0	0	0	0									0									
2533043														1280	0	536	0	44	0	0	0	636	108	0	0	0	463				
2536633														1237	0	0	0	0	0	0	0	254	910	73	0	0	0				
2539960														4210	0	609	0	1	0	0	0	2708	883	10	0	0	0	ESCROW RESERVE			
2562137														1029	0	54	0	0	0	0	0	370	600	5	0	0	0				
2562164														57196		6600	0					430	45563	4603			5476				
2567123														213000	0	68711	113737	0	58501	0	0	0	30552	0	0	0	0	Deferred fee income			
2568063														10416	0	974	0	0	486	486	0	16	9309	117	0	0	0	Other Liability Expense	Intercompany		
2576134														72807	0	46932	0	0	0	0	0	8916	15359	1600	17946	0	0				
2577739														1543	0	621	0	0	614	0	0	831	91	0	0	0	0	Accrued Salary			
2580243														11218		8303	0		660	5490		743	1601	571			2131	Post-retirement benefit liability	Due to Counterparty		
2587916														2704	0	1583	0	0	0	0	0	240	881	0	0	0	1480				
2594240														42922	0	34169	0	0	0	0	0	1231	5355	2167	0	14295	19874				
2594419														4684		1313	0		1232			136	2956	279				ASCT 842 Right of Use Liability			
2596646														20162	0	2626	0	0	0	0	0	2726	14695	115	0	0	2351				
2597223														5257	0	4918	0	0	1160	657	0	0	339	0	0	0	3101	Accrued Compensation Expense	Accrued Advisor Fees	Dividends Payable	
2597232														2531	0	2150	0	0	2066	0	0	0	381	0	0	0	0	Due to affiliates or subsidiaries			
2598396														1478		586	0	583				243	601	48							
2600039														150437	0	92254	0	0	35111	42829	0	0	58183	0	0	0	0	Intercompany Payable	Deferred Revenue		
2602828														1269	0	903	90	0	663	234	0	113	163	0	0	0	0	Accrued accounts payable to software provider Fiserv. Software contract breech.	Evanston branch lease liability.		
2605566														56083		46691	54		28131	15873		5722	3616	0				Dealer payables	Payables on behalf of dealers		
2607412														187	0	47	0	0	0	0	0	140	0	0	0	0	0				
2608754														62249		41858	0			35603		7752	11772	867					DEFERRED INCOME		
2610784														376	0	6	0	0	0	0	0	217	123	30	0	0	0				
2614344														3167	0	10	0	0	0	0	0	541	2297	319	0	0	0				
2615190														128815		42273	0	3628	11858	14718		10972	75140	430			9281	Unearned Annual Service Charge	cardholder rewards		
2615220														1950	0	1282	0	0	0	0	0	145	308	215	907	0	361				
2618780														407700		242229	0					6900	101940	56631			220728				
2619714														3700	0	1533	0	0	0	0	0	722	1445	0	1527	0	0				
2621285														1145	0	0	0	0	0	0	0	351	794	0	0	0	0				
2621940														1425	0	1177	0	0	0	0	0	114	134	0	1119	0	0				
2624400														23749		17872	0		7091	10696		2124	2233	1520				Trade Date Securities Payable	Commitments to Fund Low Income Housing Tax Credit		
2625724														11397	0	6483	0	0	3706	0	0	1477	2835	602	0	0	2189	DUE INVESTOR			
2631172														11618		4793	0					225	6140	460							
2631846														107995		105337	0		104819			1604	656	398				Payment Processing			
2634191														324746		194091	0				88740	26189	80130	24336						LIHTC Delayed Equity Contribution	
2634351														23924		7982	9100		6941			1339	3938	1565				Commitments to Fund Low Income Housing Tax Credit			
2641827														1354	0	927	0	927	0	0	0	0	427	0	0	0	0				
2642598														1623		229	0		18			535	733	126			196	Garnished or Levied Balances			
2643595														1650	95	1263	0	478	0	0	0	0	87	300	0	0	0				
2649177														34719	0	28978	0	0	18765	8680	0	855	4886	0	0	0	0	Payable to USPS	Pooled Meter Funding Float		
2651899														3022	814	2863	14	2049	0	0	0	0	145	0	0	0	0				
2652092														120250		75907	0					13433	25985	4925			37297				
2654911														149521		130398	0		96555	13435		564	18559	0				AFS securities purchased	Derivative Cash Collateral	A/P Securities Purchases AFS	
2661861														14282		10332	0					37	3209	704	4015		3765				
2666400														10802	0	994	0	0	0	327	0	5911	3897	0	0	0	0		RESERVE FOR UNFUNDED COMITMENTS		
2667920														716	0	16	6	0	0	0	0	0	694	0	0	0	0				
2667939														2951	0	2077	0	0	995	129	0	856	18	0	868	0	0	PSP LIABILITY	SAR LIABILITY	DEFERRED COMP PLAN	
2667957														2170		0	0					960	1160	50							
2668598														6396	0	418	0	0	0	0	192	1306	4560	112	0	0	0	CDARS INCOMING RBP	MAC SUSPENSE ACCOUNT	PC - ESCROW BAL	
2684552														2290		486	927					270	164	443		6					
2686211														10355		8791	0					666	848	50			8785				
2687133														4836		4071	0	36				10	538	217	4034						
2687487														18524	0	6206	0	0	3214	0	0	4774	7544	0	0	0	0	Lease Liability			
2693264														21149		10396	0					2106	5257	3390			6108				
2694681														39894	0	414	0	0	123	0	0	36250	2143	1087	0	0	0	APPRAISAL/ESA FEES			
2696180														439	0	340	0	0	0	0	0	47	52	0	201	0	0				
2697963														14140		7396	0					2020	4507	217							
2700984	257799	0	12392	0	0	0	12390	0	239408	0	0	0	0									5999							AP Clearing		
2702764														705	0	359	0	0	0	0	0	290	56	0	279	0	0				
2705112														548	0	146	0	50	0	0	0	309	93	0	0	0	0				
2705895														82099		59007	0					2640	18282	2170			50458				
2708122														10468	0	6913	0	0	0	0	0	1372	1858	325	0	0	6888				
2713920														8008	0	6800	0	4820	0	0	0	0	1208	0	0	0	0				
2716088														7031	0	3358	0	0	0	0	0	2337	1133	203	2002	0	855				
2718596														1426	0	264	0	0	0	0	0	798	330	34	0	0	0				
2719810														1828		474	110					0	1244	0							
2723376														1066	0	508	0	0	0	0	0	0	558	0	0	0	503				
2724766														189	0	0	0	0	0	0	0	93	74	22	0	0	0				
2726050														3115	0	2342	0	0	2229	0	0	255	484	34	0	0	0	RESERVE FOR LEGAL LIABILITY	PARTICIPATION PAYABLE		
2729677														15048	0	10277	0	0	9576	0	0	0	4771	0	0	0	0	Intercompany Payable			
2730431														3499	0	1165	0	0	1055	0	0	489	1788	57	0	0	0	Escrow liabilities			
2732565														2556	0	95	0	0	0	0	0	1659	802	0	0	0	0				
2733263														1572	0	194	0	0	0	0	0	702	663	13	0	0	0				
2734729														53430		31323	0					1346	20242	519	11579		17249				
2735137														2131	0	66	0	0	0	0	0	441	1624	0	0	0	0				
2735146														665852		272248	119358	118409			88844	15572	246359	12315						Low income housing tax credit investment payable	
2736219														20477	0	10158	0	0	0	0	0	2235	7876	208	6305	0	0	Due to Merchant/Processor			
2736291														120900		66167	0	23190				25192	24234	5307			37168				
2736451														9369		4286	0					1166	3421	496			3234				
2736714														19047	0	7294	0	0	0	0	0	101	11155	497	3684	0	2531				
2737980														49031		9448	3141		4319			16681	19431	330				DEFERRED LRA INCOME			
2743244														21911		10205	0					6242	4822	642	4535		2613				
2745426														10979		6273	0					1723	2358	625	3590		2622				
2745529														787	0	168	0	0	0	0	0	0	619	0	0	0	0				
2746245														1190	0	900	0	160	0	0	0	215	18	57	733	0	0	Adjustment in Other Liabilites			
2747279														416	0	115	0	0	115	0	0	117	106	78	0	0	0	Accumulated Post-Retirement Benefit Obligation			
2747466														1637	0	456	0	146	0	0	0	607	492	82	310	0	0				
2747587														24163	0	17781	0	0	4997	4470	0	184	4892	1306	0	0	5421	Accounts Payable	Recourse Liability		
2748502														13643	0	10172	0	0	0	0	0	883	2302	286	8885	0	0				
2753917														333	0	9	0	0	0	0	0	25	268	31	0	0	8				
2754222														1288	0	978	0	485	0	0	0	30	219	61	0	0	486				
2756730														3124	0	871	0	0	0	0	0	1031	1222	0	0	0	0				
2756909														5699	0	4549	0	0	0	0	0	0	1130	20	0	0	4463				
2757205														45999		40588	0					1684	2168	1559			26937				
2758613														11980		2544	0		1646			350	7089	1997				Unfunded commitments - investment fund partnerships			
2759629														3500	0	1494	0	0	0	0	0	1347	581	78	1494	0	0				
2764212														18212		9344	0					5455	2166	1247	6357						
2769570														2237	0	1	0	0	0	0	0	431	1804	1	0	0	0				
2769954														1508	0	624	0	0	0	0	0	452	252	180	505	0	0				
2771694														25171	0	17630	1957	2210	0	0	0	922	4108	554	309	0	13819				
2774707														576	0	0	238	0	0	0	0	24	314	0	0	0	0				
2775151														1365	0	158	0	0	0	0	0	44	713	450	158	0	0				
2775179														3149	0	460	0	137	0	0	0	325	2128	236	0	0	314				
2775692														496	0	0	89	0	0	0	0	100	247	60	0	0	0				
2785477														15450	0	9627	0	0	7771	0	0	4013	1685	125	0	0	1811	Loan Escrow and Other			
2785646														17415	0	9665	0	0	6183	0	0	5519	1031	1200	0	0	0	Interest Rate Swaps			
2787770														12790		9939	0					856	1317	678	5752		3640				
2791085														3522	0	1472	0	115	0	0	0	426	1624	0	0	0	1257				
2793593														4735		1497	0					2076	846	316			1490				
2794732														4659	0	1691	0	0	782	552	0	2415	502	51	0	0	0	CDARS Ratebridge Payments-Incoming	Lease Liability		
2796277														2225		1033	0		1030			75	1117	0				Right of use lease liabilities			
2797162														4819		357	0					273	4014	175		49					
2797210														457	0	0	0	0	0	0	0	0	457	0	0	0	0				
2797359														11293	0	7986	0	0	0	0	0	106	2798	403	0	0	7880				
2797724														263095		135443	0					20223	99163	8266			52174				
2800491														6006	0	4105	0	0	0	0	0	384	1288	229	3744	0	0				
2805535														2736	0	253	0	74	0	0	0	1125	1358	0	0	0	0				
2805928														1571		993	0					154	399	25	719						
2806635														4225	0	1288	0	0	284	0	0	1150	841	946	919	0	0	HEALTH BENEFIT PLAN LIABILITY			
2806840														3017		1807	0					1016	194	0	1593	147					
2806877														38402		18396	4973		1811			995	14038	0		1968	14335	Mortgage Recourse Reserve			
2807173														776	0	91	0	0	0	0	0	251	185	249	0	0	0				
2808602														35365		17388	0					8068	8717	1192			4525				
2809373														4161	0	2260	462	604	1029	373	0	0	1439	0	0	0	254	Intercompany Payable	Deferred Revenue	Loss Contingency-Legal Settlement	
2811086														210	0	0	0	0	0	0	0	116	81	13	0	0	0				
2815879														2036	0	132	209	0	0	0	0	671	1017	7	0	0	0	0	0	0	
2819167														25263	0	15509	0	0	0	0	0	1287	8447	20	8775	0	0				
2819242														3028	0	345	0	187	0	0	0	1877	806	0	0	0	0				
2820604														7595	0	4117	0	0	0	0	0	1610	1868	0	0	0	3921				
2823221														2801	0	0	0	0	0	0	0	1360	1376	65	0	0	0				
2826017														94492		84496	0					0	9996	0			57164				
2833882														7179	0	3937	0	0	0	0	0	975	1837	430	0	0	3516				
2834759														8487	0	2034	0	0	0	0	0	4028	2418	7	0	0	1917				
2835103														3923	0	1623	0	0	0	0	0	1461	736	103	1332	0	0				
2836306														859	0	203	0	0	188	0	0	137	403	116	0	0	0	MPP Lender Reserve	Misc Other Assets		
2838207														12310	0	7563	0	1980	0	0	0	3015	1141	591	0	0	5129				
2839790														13615	0	8820	0	0	0	0	0	1091	2779	925	2955	0	4617				
2845782														685		0	0		0	0	0	0	685	0							
2847085														808	0	0	0	0	0	0	0	100	708	0	0	0	0				
2847142														14125	0	3591	0	0	0	0	0	1357	8480	697	0	0	3455				
2849285														3060	0	349	0	0	0	0	0	1832	724	155	0	0	0				
2849463														9720	0	2016	0	0	0	0	0	3157	4114	433	0	0	1996	00	0		
2849801														24867		9228	0					9433	6206	0	7516	1590					
2850722														375129		229901	3954		227141			58806	82468	0				Payable to affiliate			
2855866														3624	0	91	0	0	0	0	0	1648	1657	228	0	0	0				
2857600														13735	0	11889	293	0	0	0	0	1020	446	87	8846	0	2266				
2858492														2025	0	0	0	0	0	0	0	894	997	134	0	0	0				
2858960														96120		45552	0	7607				1100	47693	1775			21127				
2860039														3752	0	2545	0	0	294	0	0	438	661	108	2201	0	0	Accrued Benefit Liability			
2860271														5368	0	3063	0	0	120	0	0	1949	356	0	1740	0	1203	FDIC Insurance			
2861317														3214	0	1729	0	0	32	0	0	439	758	288	923	0	0	FHLB AHP PROCEEDS			
2867337														34789		15292	0			5000		4356	14544	597	1097		7744		Due to-from bank-bankcorp		
2869162														5440	0	850	0	0	0	0	0	1485	1808	1297	313	0	265				
2871099														6793	0	3783	0	0	0	0	0	722	2192	96	2397	0	0				
2871558														13230	0	13169	0	0	0	0	0	58	0	3	0	0	9000				
2873598														4524	0	2483	0	0	0	0	0	52	1876	113	0	0	2344				
2877345														9582		2124	0		572	1165		4800	2281	377	370			PNC Swap Collateral	FHN Swaps held for trading		
2877484														883		869	0	20				14	0	0			805				
2877831														4466	0	3417	0	0	0	0	0	949	83	17	1835	0	0				
2877840														18715	0	11077	0	106	3624	0	0	6285	1353	0	0	0	7317	COMMITMENT FEE RESERVE			
2880019														21656	0	6842	0	1698	0	0	0	3746	10646	422	0	0	4955				
2881445														12573	0	4373	0	0	2050	0	0	0	8200	0	1600	0	0	Payable for securities purchased			
2882983														1882	0	932	0	0	567	0	0	627	281	42	268	0	0	LOAN CLOSING PAYABLES			
2889227														3841	0	2965	0	0	0	0	0	452	364	60	0	0	2458				
2891622														125046		93979	0	15916				3296	27424	347	14570	32898	16815				
2897633														1697	0	558	0	0	0	0	0	172	967	0	0	0	0				
2901558														223		71	13					37	102	0							
2903123														10025		6058	0					378	3223	366	2172		2486				
2905761														635	0	493	0	0	0	0	0	12	100	30	129	0	363				
2907019														3161	0	1057	0	0	692	0	0	1509	595	0	0	0	0	Serviced Lease Pymt Payable	Reserve for EPO EPD		
2907439														919		38	0					816	0	65							
2912750														1301	0	0	0	0	0	0	0	0	1301	0	0	0	0				
2913702														1803		180	0		171			346	1192	85				Deferred Revenue			
2914268														1985	0	563	0	0	563	0	0	11	1411	0	0	0	0	Payable to parent			
2914727														3043	0	94	0	1	0	0	0	1211	1115	623	0	0	0				
2915461														13247	0	8664	0	0	0	0	0	861	3597	125	2954	0	4040				
2916534														4485	0	1561	0	0	0	0	0	1591	1316	17	0	0	1433				
2916963														14983	0	9793	2804	0	9785	0	0	0	2386	0	0	0	0	Deferred fee income			
2917184														915	0	5	0	5	0	0	0	336	487	87	0	0	0	DEFERRED INCOME			
2917317														318231		76143	0					943	230348	10797		68498					
2919898														4579		831	0					1352	2111	285			204	AP ACH Processing - GL Suspense			
2920287														671	0	35	0	0	0	0	0	120	467	49	0	0	0				
2920773														4988	0	1786	0	0	0	0	0	322	1717	1163	0	0	1377				
2921622														294	0	0	0	0	0	0	0	128	166	0	0	0	0				
2921659														52308	0	44019	0	0	20889	0	0	0	8289	0	0	0	0	Deferred Revenue: Trustee Revenue	Payables		
2925620														1748	0	556	0	127	0	0	0	91	935	166	413	0	0	Income Tax Payable - Federal & State			
2925666														627987		442611	0					41939	130123	13314			382356				
2929392														8223	0	2747	0	821	0	0	0	406	4880	190	0	0	1484				
2938198														43361		27028	0		9397			3164	7818	5351			9590	Trade Date Securities Payable			
2938787														10799		5148	0	141				0	5651	0			5007				
2939001														684	0	155	0	4	151	0	0	34	495	0	0	0	0	Escrows			
2939391														2585	0	1775	0	0	160	0	0	294	271	245	220	0	1235	BOLI Payable			
2941068														56184		21913	0					7364	24107	2800	20831						
2943615														5218	0	3292	0	0	0	0	0	444	1482	0	2894	0	0				
2947556														15865	5000	7741	0	0	0	0	0	0	8124	0	0	0	0				
2948058														13933	0	11550	0	0	0	0	0	765	888	730	0	0	6989				
2948423														8849	0	7228	0	0	0	0	0	160	1436	25	7228	0	0				
2949970														2465	0	440	0	0	144	0	0	646	1379	0	0	147	0	Reserve Secondary Market			
2953418														8114		2711	0					2878	2388	137			2661				
2954059														22742		13732	0					2003	6320	687			12478				
2954497														9305	0	7297	0	0	0	0	0	347	1457	204	2558	1825	2096				
2958972														10164	0	6624	0	42	0	0	0	419	3121	0	0	0	0				
2960555														1044	0	0	0	0	0	0	0	286	758	0	0	0	0				
2960788														121	0	76	0	0	0	0	0	0	45	0	0	0	0				
2963266														34835		17778	0	9939				2642	11126	3289			7839				
2963275														1793	0	1189	0	0	95	698	0	290	264	50	0	0	0	1st Data Settlement Acct	Defective Sale Compensating Balance		
2963864														4123	0	2462	0	0	0	0	0	705	956	0	2462	0	0				
2970657														5465		232	0					1570	2296	1367							
2973041														933	0	874	0	0	267	0	0	0	59	0	0	0	0	Management Incentive			
2973386														16045	0	16020	0	15765	0	0	0	25	0	0	0	0	0				
2980209														1363000	0	960000	0	357000	397000	0	0	9000	393000	1000	0	0	0	Rewards			
2986407														11419		6661	0					316	3747	695	2591		3326				
2989006														2003	0	738	0	0	0	0	0	463	706	96	629	0	0				
2992547														22666	0	3027	0	0	0	0	0	0	19639	0	1746	0	1133				
2997216														2772	0	2217	0	0	0	0	0	147	225	183	1085	0	1096				
2997748														4387	0	606	0	41	0	0	0	151	3572	58	0	0	0	Other - Fees Payable	Other - Unearned safe deposit box rent		
2998576														184460	0	153675	11976	9692	0	0	0	3499	15310	0	0	0	0				
3005097														552	0	321	118	0	0	0	0	102	3	8	0	0	0				
3010363														1119	0	197	0	0	0	0	0	75	430	417	170	0	0				
3015939														7539	0	5311	0	0	0	0	0	990	968	270	3607	0	1399				
3016347														64962		48841	0					2536	12599	986			39432				
3017081														123012	0	23844	0	0	20182	0	0	657	98511	0	0	0	0	Unearned Revenue			
3019982														9669	0	5255	0	192	0	0	0	1725	2465	224	0	294	1695				
3020447														1124	0	164	0	0	0	0	0	523	367	70	0	0	164				
3022610														4281	0	2777	0	0	0	0	0	226	1095	183	0	0	2669				
3025929														529	0	37	0	0	0	0	0	130	362	0	0	0	0				
3027763														3029	0	33	0	0	0	0	0	2489	423	84	0	0	0				
3029253														1001	0	0	0	0	0	0	0	3	998	0	0	0	0				
3029589														231259		225501	0	8207				1669	1596	2493	37441	179634					
3032833														125	0	0	0	0	0	0	0	9	99	17	0	0	0				
3034257														7939	3048	5397	0	1718				2035	0	507							
3039636														13382	0	9124	0	0	0	0	0	239	3807	212	3108	0	5225				
3040418														10565		6391	0		2613			1346	2828	0				UNPROCESSED CARDILE CASH COLLATERAL			
3041358														285	0	39	0	0	0	0	0	200	46	0	0	0	0				
3042234														4717		1003	0	162				3142	472	100	786		31				
3045383														73348	0	43	0	0	0	0	0	0	73305	0	0	0	0				
3047659														24916	0	13253	0	6274	0	0	0	3888	5263	2512	0	0	0				
3048487														3485	0	1956	0	0	0	0	0	105	1369	55	1228	0	0				
3049635														387	0	229	0	0	0	0	0	158	0	0	0	0	0				
3052813														12452		8990	0					659	2598	205	6191		2751				
3066025	39277	0	1326	0	0	1326	0	0	37951	0	0	0	0									0						Deferred revenue			
3067929														430	0	0	0	0	0	0	0	130	202	98	0	0	0	FRB Deferred Stock Liability			
3068579														23270		14379	0					7428	1393	70	8645		5149				
3070545														3416	0	19	0	19	0	0	0	1085	2312	0	0	0	0				
3076220														44182		11629	0	8271				3981	9254	19318							
3076248														118720		86898	0	69302				4301	16010	11511			10440				
3076453														40304	0	16934	0	0	0	0	0	444	20412	2514	0	0	16714				
3076604														4318		128	0					984	2986	220							
3089752														1257	0	323	196	0	280	0	0	0	738	0	0	0	0	Payable to Affiliates			
3090833														1795	230	355	0	0	0	0	0	676	721	43	0	0	0				
3103591														486		203	0					112	135	36	109						
3109043														32863		15234	0		8252			10638	6390	601				Swap Counterparty Collateral			
3109146														56902		31746	0		18694			11893	11992	1271				Mark to Market Adjustment on Customer Derivatives			
3110197														49680	0	32547	0	0	0	0	0	12077	3289	1767	13606	0	10311				
3116519														3599	0	94	0	0	0	0	0	2782	714	9	0	0	0				
3120646														4164	0	2209	0	0	2208	0	0	1611	344	0	0	0	0	Accd Salary			
3120897														980		647	0					263	70	0			646				
3122994														2904	0	0	190	0	0	0	0	669	1904	141	0	0	0				
3125315														1176	0	518	0	0	0	0	0	223	408	27	0	0	0				
3125557														1190	0	8	0	0	0	0	0	490	624	68	0	0	0				
3128923														2685	0	1022	51	0	114	906	0	752	726	134	0	0	0	Misc Liabilities	ROU Lease Liabilities		
3134399														1084	0	602	0	0	0	0	0	200	195	87	0	0	504				
3134698														3683	0	2482	0	0	0	0	0	868	283	50	2052	0	0				
3138146														1128407	0	571524	0	0	229665	0	0	105463	412213	39207	0	0	159776	Unfunded investment in Low Income Housing Credits			
3139321														1332	0	940	0	116	0	0	0	384	4	4	824	0	0				
3140822														4638	0	314	2131	0	0	0	0	870	1218	105	0	0	0				
3141726														6416		908	0					694	4123	691			678				
3146150														23329	0	16985	0	0	0	0	0	2386	3242	716	0	0	0				
3148613														2987	0	2330	0	0	0	0	0	109	523	25	0	0	1892				
3150205														2808	0	1190	0	299	0	0	0	614	1002	2	0	0	745				
3150447	1889000	0	1303000	0	0	1104000	0	0	241000	1000	0	0	0									344000						Unfunded LIHTC Commitments			
3153233														1722	0	121	0	121	0	0	0	459	917	225	0	0	0				
3153297														11857	0	5862	0	0	0	0	0	3389	2046	560	1970	0	0				
3158546														29987	0	26156	0	0	0	0	0	756	2436	639	0	0	21268				
3160978														1821	0	550	0	0	337	0	0	314	957	0	211	0	0	ACCRUED INCENTIVES			
3165357														17110	0	12739	0	450	1850	1059	1096	1099	2584	688	1935	0	5708	Subsidiary Earnout Liability	FHLB LRA	Other Liabilities	
3166699														14471	0	12587	0	0	681	11768	0	416	1310	158	0	0	0	Intercompany Payable	Lease Liability		
3174920														5863	0	2210	0	0	0	0	0	1754	1489	410	1276	115	0				
3180136														232		137	0		66	71		0	95	0				Contingent Liability	Due to secondary market		
3184228														10317	0	3977	0	0	0	0	0	1682	4058	600	0	0	1365	EQUIPEMENT FINANCE PAYABLE			
3185579														3344	0	2458	0	0	618	1415	0	525	361	0	0	0	0	LEASEHOLD PROPERTY	SERP DEFERRED LIABILITY RESERVE		
3185896														3072	0	30	0	0	0	0	0	518	2244	280	0	0	0				
3187630														73233		33969	0		21574	8478		13308	22890	3066				Lease Liabilities	FHO Servicing		
3189063														33476	0	16814	0	0	0	0	0	3543	12312	807	0	0	11671				
3194692														10630		5165	0					1898	2945	622	3025						
3199811														6098	0	4748	0	0	0	0	0	820	193	337	2340	0	1859				
3202702														1901000		1752000	0		1614000			15000	81000	53000				Due to healthcare providers			
3212149	826939	0	123244	0	0	38902	48100	0	523918	5188	0	0	0									174589						Deferred Revenue	Intercompany Payable		
3212402														61069		29779	0					23796	6231	1263			19652				
3213333														2966	0	110	0	0	0	0	0	1150	1706	0	0	0	0				
3214059														17924		8227	0					375	7042	2280			7314				
3216017														25368		10417	0		6452			2688	9927	2336				Trade Date Securities Payable			
3216316														6303	0	5296	0	0	0	0	0	406	575	26	0	0	4077				
3217331														1919	0	326	0	0	175	0	0	917	669	7	0	0	0	Escrow Payable			
3217957														6477	0	2101	0	0	0	0	0	752	3624	0	0	0	1764				
3219269														6052		629	0	193				0	5423	0	434						
3220863														2695	0	829	0	0	0	0	0	633	1233	0	0	0	807				
3221468														134573		72943	0					19625	33102	8903		49658	20481				
3223305														2661	0	716	0	442	0	0	0	224	1495	226	13	0	0	Deferred Revenue from Paychecks Protection Program			
3223408														3219	0	44	0	3	41	0	0	1671	1436	68	0	0	0	Leases - Right to Use			
3223417														4213		2394	0					1274	445	100			2394				
3224302														4448	0	2600	0	0	0	0	0	540	1075	233	175	0	0				
3224375														7088	0	3498	0	0	0	3182	0	672	2303	615	0	0	0		Lease Liability		
3224478														798		53	0					403	256	86	53						
3224580														394698		358076	0			124259		9967	26655	0					Rewards Program Liability		
3228908														49142	0	16029	0	6189	0	0	0	3064	30049	0	0	0	0				
3229875														7346		435	1693	435				0	5218	0							
3232204														136843		110407	0		32043			5201	20046	1189			59600	Low Income Housing Tax Credit Payables			
3232370														1489	0	14	0	0	0	0	0	1221	140	114	0	0	0				
3235410														17636		13722	0	1090				1069	562	2283	5144		5552				
3243282														10189	0	6597	0	0	0	0	0	120	3466	6	2766	0	0				
3247589														4465	0	1120	0	0	0	0	0	168	3036	141	751	0	0				
3248849														30180		24787	0					2337	2784	272		14677	6188				
3253834														874		93	0					502	279	0							
3254297														216	0	0	0	0	0	0	0	166	50	0	0	0	0				
3262788														2004	0	337	0	0	337	0	0	508	1024	135	0	0	0	Escrow deposits received	Unamortized Fees on PPP Loans		
3267738														13712	0	10216	0	0	0	0	0	1301	1455	740	2898	0	4082	DEFERRED LOAN FEES			
3268173														20		20	0					0	0	0							
3268249														206	0	4	0	0	4	0	0	31	171	0	0	0	0	CDAR - Incoming Rate Bridge Payment			
3270046														2185		228	0					1275	641	41							
3271799														33139	0	21218	0	0	6933	0	0	6392	4033	1496	0	0	0	Lease liability			
3271986														2958	0	461	0	86	288	0	0	218	2000	279	0	0	0	Participation Payouts			
3272956														4670	0	404	0	0	0	0	0	2343	1619	304	0	0	374				
3274709														28517		13166	0		7940			8584	3268	3499			4875	COLLATERAL HELD FOR DERIVATIVE INSTRUMENTS			
3277241														2799	0	1491	0	427	1064	0	0	273	899	136	0	0	0	Escrow Holdbacks			
3280625														8399	0	201	0	0	80	0	0	1538	6431	229	0	0	0	CDARS Incoming RBP			
3281510														15204	0	6732	0	0	0	0	0	2107	5835	530	4860	0	0				
3282012														1566	0	405	0	0	351	0	0	665	385	111	0	0	0	ATM Suspense			
3284070	2781000	0	1671000	1000	0	958000	0	0	358000	4000	0	0	0									747000						LIHTC Commitments			
3284397														121632		5753	1558					69206	43658	1457			3149				
3284445														14392	0	9319	0	7470	0	0	0	1154	3708	211	0	0	0				
3284490														11651		4511	0					3114	3893	133	772		3640				
3285246														232		4	0					143	85	0							
3285778														811	0	90	0	0	89	0	0	66	503	152	0	0	0	Non Accrual Interest Paid Accounting Adjustment			
3286999														615	0	82	0	0	0	0	0	279	248	6	0	0	0				
3287660														116700		56596	0	38703				46089	13871	144							
3288452														12796	0	5960	0	0	0	0	0	3462	3274	100	0	0	5308				
3290240														10608		4913	0	1057	1780	1280		1255	3711	729		643		SWAP COUNTER PARTY CASH COLLATERAL	SWAP DEBT PURCHASE		
3293540														3861	0	971	0	0	0	0	0	165	2624	101	0	882	0				
3296859														4639	0	1900	0	0	920	0	0	249	2185	305	0	0	0	Loan Fees Payable			
3297490														8164	0	4658	0	0	2407	0	0	1938	1451	117	0	0	2247	Loan Fees Collected but Unearned			
3303298	3583107	0	2625306	0	0	1089468	0	0	652739	201196	0	0	1044253									103866						CRA Related Deferred Payments			
3303944														3242	0	2531	0	0	0	0	0	201	403	107	0	0	2152				
3306280														9611	0	2664	0	0	1043	1440	0	1623	3388	1936	0	0	0	FASB 91 Loan Fees	OPERATING LEASE LIABILITY		
3306598														1761	0	68	0	0	0	0	0	1461	232	0	0	0	0				
3308529														1354		581	0					542	65	166							
3308574														1249	0	782	0	263	0	0	0	181	251	35	0	0	513				
3309393														827	0	15	0	0	0	0	0	318	494	0	0	0	0				
3309571														3049		357	0					1220	1135	337	158		179				
3310287														3866		1738	0		0	0	0	0	2128	0			1729				
3314043														4349	0	2959	0	0	0	0	0	548	742	100	0	667	2077				
3314119														313	0	0	0	0	0	0	0	74	239	0	0	0	0				
3316739														858	0	61	0	60	0	0	0	360	382	55	0	0	0				
3317192														1110	0	0	0	0	0	0	0	494	597	19	0	0	0				
3317932														76711		38218	0					8012	27144	3337			38217				
3320781														3086	0	1801	0	315	0	0	0	671	73	541	610	0	638				
3322468														880	0	88	0	0	0	0	0	32	712	48	0	0	0				
3325759														34292		7166	0		2899			3480	22494	1152				Residential RE Escrow Reserve			
