"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
1494482																			0	29	0	3923	0	58	0	0	0	137	0	0	0	0	0	3699	0	0				
1494914																				2027	10231	21423	1327	4417	2643			4748		23			0	0	0	0	Prepaid Corporation Income Tax	Customer's Liability on Acceptance		
1629903																				1240	0	36443		35183	20272			20			10178		0	0	0	0	Net Pension Asset			
1718188		8343	337	51325		26106				12510	10068				0	2244	1785	0		8343																				
1718469																				42186	1777	72765	411	19921	429	13539		8881	328				0	0	0	0	Receivable for payments on securities	Loan servicing payments receivable		
1820979																				69	0	413	203	310	107			34					0	0	0	0	Right to use			
1836701																			0	3568	753	6111	293	293	0	0	0	1497	0	0	0	0	0	0	0	0				
1842065																				746742	121000	1304830		130111				236677	44870		37703		0	47056	23244	0				
1863097																				5185	11757	45536		11802	5926			4222					0	8983	0	3587	Low Income Housing Tax Credit			
1864197																				7061	18105	73850	954	1890				8648					0	37121	0	1025				
1867983																				4242	30727	64566	3182	4413				20504					0	4680	0	0				
1872941																			0	1646	0	7834	791	964	0	0	0	5224	0	0	0	0	0	0	0	0				
1879016																			0	1305	0	8883	179	734	0	0	0	1358	0	135	0	0	0	5486	0	0				
1883321																				15000	85377	176642	49781	53313				22952		927	2604		0	0	0	0				
1885932																			6435	1790	16757	62742		13981				16184					0	14030	0	0				
1890525																			0	19730	14662	114541	1725	41630	0	0	0	12411	246	0	39563	0	0	15146	10128	834				
1892154																			0	990	0	12949	416	748	0	0	0	2637	0	0	291	0	0	7390	0	1184				
1893049	0	77000	391000	538000	0	22000	10000	0	0	48000	0	0	6000	0	0	0	0	0																			Intercompany receivables			
1917301		41310	15453	335203		228984				39879					0	5753	0	3824		41310																				
1918344																				15074	46012	115895		12483	9744			31756					0	10570	0	0	Current Income Tax			
1929247																				268982	155397	2294735		279551				227556					82618	863198	46	417387				
1940747																			0	1231	0	4075	311	1130	0	0	0	1714	0	0	705	0	0	0	0	0				
1945247																			0	15	11	662	116	460	0	0	0	176	0	0	262	0	0	0	0	0				
2002222																			0	279	3942	16521	146	148	0	0	0	2650	0	0	0	0	0	5672	0	3830				
2006024																			0	2456	0	6819	953	1033	0	0	0	3330	0	0	0	0	0	0	0	0				
2007991																			0	553	4903	14947	162	498	127	155	0	2093	0	0	0	0	0	6900	0	0	ACCRUED STATE INCOME TAX (PAYABLE)/RECEIVABLE	FNMA RECEIVABLE		
2009605																				8338	0	28787	4185	7991				12458		139	3105		0	0	0	0				
2010722																			0	466	0	10888	898	992	0	0	0	1150	0	0	0	0	0	8280	0	0				
2037185																			0	271	270	9935	169	563	257	0	0	459	0	0	0	0	0	8247	0	125	Federal Income Tax Payable			
2044811																				16127	5373	128471		73348	22438	27004	19495	25612					0	8011	0	0	Operating Lease Equipment (not ROU)	Trade Date Securities Receivable	Non-equities investments	
2044820																			0	256	0	1281	258	273	0	0	0	752	0	0	0	0	0	0	0	0				
2051127																			0	1445	0	15915	614	1072	423	0	0	1220	0	0	0	0	0	12178	0	0	Loans Hold Over			
2059990																			0	498	0	1952	211	216	0	0	0	766	0	0	0	0	0	472	0	0				
2068107																			0	679	7541	45228	0	14888	0	0	0	11504	0	0	0	0	0	10616	0	0				
2107181																			0	0	2062	30810	2	28742	28740	0	0	6	0	0	0	0	0	0	0	0	RECEIVABLE FROM CITI			
2119773																				31800	963	129944		43111	18200	11776		31622					0	20171	0	2277	Operating Lease Equipment (not ROU)	Non-equities investments		
2121196																			0	61237	173020	1611852	316808	1167233	728257	0	0	210362	0	0	0	0	0	0	0	0	Credit Card Loss Share			
2122997																				60	0	1602		1542	1542			0					0	0	0	0	Receivable from Affiliate			
2123930																			0	98	201	2552	232	232	0	0	0	466	0	0	0	0	0	1555	0	0				
2132941																			0	4806	22663	83467	4053	8638	0	0	0	9890	0	126	1285	0	0	18618	6304	12548				
2140348																			0	890	0	8118	2662	4948	0	0	0	2280	0	0	915	0	0	0	0	0				
2142155																				3730	10591	84286		19873				12419			7263		0	36289	1384	0	Accrued Income Taxes			
2163477																			0	256	1227	12122	0	10639	0	4244	3795	0	0	0	0	0	0	0	0	0		Settlement Trust Fee Receivable	Tax Preparation Fee Receivable	
2182786	0	1595000	1528000	65101000	0	59509000	27504000	19463000	0	2469000	0	0	0	0	0	0	0	0		1594000																	Trade date receivable	Receivable from affiliates		
2193616	0	112918	253956	721156	0	79299	0	0	0	156355	0	0	47340	0	0	57696	60932	0		112918																	Collateral Receivable	Income Tax Receivables	SWAP Collateral Receivable	
2209553																				32564	22614	170027	4246	17469				15032					52	81029	0	1267				
2218443																			0	1364	440	5636	470	480	0	0	0	2409	0	0	0	0	0	943	0	0	Interest Rate Swap			
2232757																			0	489	0	5882	203	208	0	0	0	743	0	0	0	0	0	4442	0	0				
2233875																			0	1576	627	4090	0	896	0	0	0	991	0	0	0	0	0	0	0	0				
2236821																			0	3030	0	30027	0	21560	15330	0	0	4924	0	0	0	0	0	0	513	0	Restricted Cash	COLLATERAL FOR SWAPS	UNREALIZED GAINS CASH FLOW HEDGES	
2239288																				26755	4539	285821		153189	43153			52063	41200				0	18846	17283	13146	Operating Lease Equipment (not ROU)			
2262718																				1632	1336	11711		8743				0			6080		0	0	0	0				
2265456																			0	10692	10531	64391	0	43010	0	0	0	158	0	0	38763	0	0	0	0	0				
2297998																			0	4310	7087	27397	505	637	0	0	0	4168	0	0	0	0	0	0	11195	0				
2298995																				14461	1983	94659		55863	27004	17226		22352					0	0	0	0	Trade Date Securities Receivable	Operating Lease Equipment (not ROU)		
2304636																				2118	0	7319	214	378				646					0	3061	0	1116				
2305969																			0	554	3233	12859	0	949	0	0	0	1518	0	0	0	0	0	4734	0	1871				
2316714																			0	1450	0	15364	185	310	0	0	0	2513	0	0	0	0	0	11091	0	0				
2317672																			0	3857	857	7638	297	1718	669	181	0	1206	0	0	514	0	0	0	0	0	Accrued Fed Income Tax	Non Processed Debits	DDA Suspense	
2325882																			0	3140	2104	6992	0	1550	0	0	0	198	0	0	1454	0	0	0	0	0				
2328137																				2370	9195	52412	1523	3259				6207			1205		0	24755	0	6626				
2328285																			0	460	110	2527	120	1851	1647	0	0	106	0	0	0	0	0	0	0	0	Miscellaneous Receivable	Other Assets - Comp and Benefits		
2329200																				1490	2374	10093		1389	738	221		983					0	3857	0	0	Core flex credits receivable	Accounts Receivable		
2332910																			0	4044	4239	12428	621	1048	0	0	0	3097	0	0	0	0	0	0	0	0				
2333140																			0	1510	0	5256	128	348	0	0	0	625	0	0	172	0	0	2773	0	0				
2337335																			0	90	0	3053	0	2963	2963	0	0	0	0	0	0	0	0	0	0	0	Inter-company receivable			
2339599																			0	2266	1608	17855	452	4761	2919	0	0	1626	0	0	0	0	0	7594	0	0	INVESTMENT IN BROADWAY-MONONA LIHTC			
2339795																				14595	4222	87697		48424	20838	21003		17514					0	1764	0	1178	Operating Lease Equipment (not ROU)	Trade Date Securities Receivable		
2343167																			0	1060	2040	11873	479	1603	0	0	0	1863	909	0	0	0	0	2814	0	2493				
2344753																			0	5580	8040	40428	1911	6882	2450	0	0	8900	0	0	0	0	0	11026	0	0	Investment in 1995 Holdings LLC			
2353595																			0	12747	11706	119382	5042	12854	0	0	0	8787	0	0	0	0	0	35859	35623	1806				
2354985																				104182	9747	955117		438961	234059			101481					0	189301	0	111445	Leased equipment			
2356091																			0	1577	0	16191	722	788	0	0	0	2520	0	0	0	0	0	11306	0	0	ICS In Process			
2358769																			0	2386	4664	33277	1384	3815	0	0	0	4101	0	0	0	0	76	18235	0	0				
2362458	0	8152	0	42377	0	23931	22110	0	0	10294	0	0	0	0	0	0	0	0																			Current Income Tax Receivable			
2371816																			0	2596	956	18944	163	354	138	0	0	1292	0	0	0	0	0	13746	0	0	ST TAX CREDIT			
2390929																				9217	12632	132444	1917	16090	3807	8500		8951		1122			0	84012	0	1542	Low-Income Investments	Change Lending Preferred Stock Investment		
2391588																			0	1678	550	7268	232	247	0	0	0	1322	0	0	0	0	0	3471	0	0				
2396592																			25	3124	1497	13097	824	868	0	0	0	2021	0	0	0	0	0	5587	0	0	State Tax Receivable			
2396604																			0	612	0	8441	271	799	238	0	0	2096	0	0	0	0	0	4934	0	0	LOAN FUNDING			
2398701																			0	8493	6250	22737	0	5715	2755	0	0	2279	0	0	0	0	0	0	0	0	Income tax receivable			
2434113																			0	25202	13041	105187	0	9578	3000	2566	0	10895	0	0	0	0	0	31550	0	14921	INV IN REVOLVING FUND	OTHER INVESTMENT-LIHTC		
2451240																				4564	4404	148866		121090				3462	117992				0	14445	901	0				
2465881																			63	4235	1934	24612	2793	3090	0	0	0	9258	0	0	0	0	0	3205	0	2890				
2467670																			0	29	0	578	108	172	0	0	0	377	0	0	60	0	0	0	0	0				
2471239																				26686	13848	137727		59430	21637			37763					0	0	0	0	Arena Naming Rights			
2482824																			106	1179	0	49605	2213	5184	2515	0	0	15178	0	0	0	0	0	28064	0	0	Right of Use Asset ASC Topic 842			
2489805	0	565000	380000	2348000	0	563000	404000	0	0	840000	0	0	0	0	0	0	0	0																			RECEIVABLE FROM LOAN SERVICER			
2490285																			0	125	0	2205	338	774	0	0	0	1306	0	0	0	0	0	0	0	0				
2497181																			0	3370	12210	44158	1523	2928	1300	0	0	8888	0	0	0	0	0	11328	0	5434	EFT Settlement Deposit			
2502825																			0	68	0	141	0	26	0	0	0	47	0	0	0	0	0	0	0	0				
2505424																			0	953	1226	11931	1034	1076	0	0	0	1370	0	0	0	0	0	7306	0	0				
2505451																			0	391	2855	5960	513	534	0	0	0	2180	0	0	0	0	0	0	0	0				
2505460																			57	803	1178	8495	538	595	0	0	0	3326	0	0	0	0	0	2593	0	0				
2508751																				41515	0	150338		80800	21003			23736					0	3055	0	1232	Trade Date Securities Receivable			
2515320																			0	837	5146	44110	0	15417	10915	0	0	6485	0	0	0	0	0	16225	0	0	Internally Developed Software			
2529176																			0	752	1094	7918	101	107	0	0	0	737	0	0	0	0	0	5228	0	0				
2531562																			0	1090	0	5998	290	393	0	0	0	382	0	0	0	0	0	4133	0	0				
2531991	0	4603	4	6915	0	1459	925	0	0	849	0	0	534	0	0	0	0	0																			Current Income Tax Receivable			
2533043																			0	406	2033	2808	73	102	1	0	0	267	0	0	0	0	0	0	0	0	0			
2536633																			0	469	557	6300	350	350	0	0	0	1175	0	0	0	0	0	3749	0	0				
2539960																			0	4686	199	16884	37	110	0	0	0	10226	0	0	70	0	0	1663	0	0				
2562137																			0	123	91	2850	0	163	0	0	0	2473	0	0	0	0	0	0	0	0				
2562164																				9112	3916	254439	12756	206914	167779	12581		20849		182	11914		0	13648	0	0	Credit Enhancement	Internally Developed Computer Software		
2567123																			0	35155	764	172200	0	131651	0	0	0	4630	0	0	130808	0	0	0	0	0				
2568063																			0	454	0	11378	429	8305	1	0	0	2619	0	0	1	0	0	0	0	0	Mortgage Fee Accounts Receivable			
2576134																			0	4791	14350	140700	0	117903	101834	0	0	3656	0	0	0	0	0	0	0	0	Funds on deposit with partner			
2577739																			0	437	2027	5073	101	570	0	0	0	1133	0	0	0	0	0	0	0	906				
2580243																				4717	1296	38192	1013	2714				3283	1101				0	20909	0	5273				
2587916																			0	1212	7321	21119	594	637	0	0	0	2810	0	0	0	0	0	9139	0	0				
2594240																			0	22547	14919	156736	0	27142	20316	0	0	12379	0	0	0	0	0	74296	0	5453	Def Tax - AFS			
2594419																				1207	0	10253	627	1883	1189			1133					0	4212	1818	0	ASC 942 Right of Use Asset			
2596646																			0	15629	16586	66146	0	4779	0	0	0	15792	0	0	0	0	0	6562	0	6798				
2597223																			0	150	138	3432	65	2929	2758	0	0	215	0	0	106	0	0	0	0	0	Fiduciary Fees Receivable			
2597232																			0	464	48	1354	0	842	0	0	0	0	0	0	842	0	0	0	0	0				
2598396																				399	824	3218	427	1473	945			522					0	0	0	0	Capital Purchases In-Progress			
2600039																			0	27287	17541	150149	0	105321	0	0	0	0	0	0	78491	0	0	0	0	0				
2602828																			0	49	0	2818	0	418	258	146	0	358	0	0	0	0	0	1993	0	0	Prepaid salary for President. Prepaid insurance and maintenance contracts.	Fiserv flex credits waiting to be applied to invoices.		
2605566																				0	0	7262		3543	1199	1106		3719					0	0	0	0	Motorcycle processing fees receivable	Motorcycle loan intercompany receivable		
2607412																			0	344	0	1220	170	331	161	0	0	545	0	0	0	0	0	0	0	0	Loan Fees Receivable			
2608754																				21513	17146	217437		62792				20973	25590				0	78881	14761	1371			0	
2610784																			0	517	0	1032	105	107	0	0	0	408	0	0	0	0	0	0	0	0				
2614344																			0	362	1937	14584	607	850	242	0	0	1705	0	0	0	0	0	9730	0	0	ATM Transactions in Process			
2615190																			6140	0	269022	596372	24009	241111	98809			86239		280			0	0	0	0	Due from Visa - Merchant Sales Transactions			
2615220																			0	952	0	10238	244	620	355	0	0	1690	0	0	0	0	0	6976	0	0	Right of Use Lease			
2618780																				58728	137801	629305		168666				128520		58946			0	49430	21898	64262				
2619714																			0	6040	778	19297	241	309	0	0	0	2457	0	0	0	0	0	9713	0	0				
2621285																			0	436	1290	6596	0	927	0	0	0	736	0	0	0	0	0	3207	0	0				
2621940																			0	416	1421	5931	241	463	178	0	0	1054	0	0	0	0	0	600	855	1122	Cash Items not in the process of Collection			
2624400																				10651	4908	64557		36347	12002	12101		9427					0	2229	0	995	Trade Date Securities Receivable	Non-equities investments		
2625724																			0	2941	3179	27639	2402	6920	2132	0	0	4089	0	0	0	0	0	10510	0	0	ROU ASSETS			
2631172																				2226	0	21395		5547				1540					0	12082	0	0				
2631846																				9340	0	39247	1616	3124	893			4337					0	22446	0	0	Other Assets			
2634191																				92134	111613	591810	26105	88197	41707			108243					0	165160	6017	20446	Electronic Settlement Deposit			
2634351																				25149	0	129257		41696	27004	10410		6446					0	25421	30545	0	Trade Date Securities Receivable	Non-equities investments		
2641827																			0	74	49	1715	173	1565	0	0	0	27	0	0	1392	0	0	0	0	0				
2642598																				666	0	7072	985	4468	2599	117		1938		277	487		0	0	0	0	Investment Accruals	Fiserv EFT Deposit		
2643595																			0	1990	0	4072	410	468	0	0	0	1614	0	0	0	0	0	0	0	0				
2649177																			0	511	8737	39854	0	28689	10983	16000	0	1917	0	0	0	0	0	0	0	0	Shipping Prepaid Postage	COAD Deposit		
2651899																			0	138	0	1511	0	1373	0	0	0	0	0	0	1360	0	0	0	0	0				
2652092																				30711	80358	625251	9044	144953				44053		207			0	95017	208083	22076				
2654911																				7433	95556	189029		44580	10941			41460					0	0	0	0	Interest Options			
2661861																				579	5274	27773	833	1845				2560					0	16391	0	1124				
2666400																			0	3570	1064	433980	0	389393	374983	0	0	5077	0	0	0	0	0	34876	0	0	INVESTMENT IN MERCURY FUNDING			
2667920																			0	300	47	2263	0	1651	0	0	0	265	0	0	1651	0	0	0	0	0				
2667939																			0	6108	2357	29859	295	407	0	0	0	10068	0	0	0	0	0	10919	0	0				
2667957																				7307	673	27356	2026	3662				4382		182	9		0	11332	0	0				
2668598																			0	1142	3457	20232	533	702	0	0	0	2022	0	0	0	0	0	10610	0	2299	FEES RECEIVABLE			
2684552																			770	1361	0	13417	384	1857		1		2428	21		681		0	6361	0	1410	Deposit	Deposit		
2686211																				645	0	21044	243	3219				3451			2890		0	13729	0	0				
2687133																				1150	446	6404	313	694				1111					0	3003	0	0				
2687487																			0	633	3096	21301	0	15189	0	0	0	2383	0	0	0	0	0	0	0	0				
2693264																				22454	127	105692		36657	25830			28543					0	17911	0	0	Operating Lease Equipment (not ROU)			
2694681																			0	2624	7100	26370	0	8527	6073	0	0	8119	0	0	0	0	0	0	0	0	RETURNS IN PROCESS			
2696180																			0	1668	0	3604	81	123	0	0	0	1157	0	0	0	0	0	656	0	0				
2697963																				7304	4930	25051		4365				5109					0	0	0	3343				
2700984		55898	12151	287670		185558	52725	57841		34063					0	0	0	0		55898																	Excise tax receivable	FBO Wex Health Cash		
2702764																			0	456	318	3064	97	97	0	0	0	795	0	0	0	0	0	1398	0	0				
2705112																			0	352	128	2050	667	667	0	0	0	903	0	0	0	0	0	0	0	0		Accrued Federal Income Tax		
2705895																				26799	35562	125412		28415	6698			34636			13666		0	0	0	0	Taxes receivable			
2708122																			0	8056	14022	76329	2933	7322	0	0	0	6270	0	0	0	0	0	40659	0	0				
2713920																			0	2373	7359	20003	0	3675	0	0	0	6596	0	0	3663	0	0	0	0	0				
2716088																			0	3240	1063	9305	1168	2293	901	0	0	2709	0	0	0	0	0	0	0	0	Other Receivables			
2718596																			0	432	5095	13052	211	436	0	0	0	1682	0	0	0	0	0	5407	0	0				
2719810																				2948	0	7519		2855				130			2733		0	971	0	615				
2723376																			0	742	2341	5277	0	1240	819	0	0	954	0	0	0	0	0	0	0	0	Fee Income Receivable			
2724766																			0	32	0	573	74	74	0	0	0	467	0	0	0	0	0	0	0	0				
2726050																			0	343	271	2687	106	757	537	0	0	1316	0	0	0	0	0	0	0	0	reserve for inc tax			
2729677																			0	0	9042	28056	0	19014	6784	8313	0	0	0	0	0	0	0	0	0	0	Deferred Capitalized Software Costs	Trust Intercompany Suspense Settlement		
2730431																			0	2516	205	9000	0	4858	0	0	0	1421	0	0	2814	0	0	0	0	0				
2732565																			0	2179	10002	25649	823	1670	0	0	0	4150	0	0	0	0	0	6817	600	231				
2733263																			0	3110	6930	18690	406	406	0	0	0	2577	0	0	0	0	0	5667	0	0		0		
2734729																				16010	47720	116758	1970	6561	1505	1854		16143					0	25025	5299	0	A/R SECURITIES PAYMENT	CRA Investment in LIHTC		
2735137																			0	2420	118	3465	0	149	0	0	0	778	0	0	0	0	0	0	0	0				
2735146																				420420	0	868831		213705			85920	225672					0	9034	0	0			Equipment operating lease receivable	
2736219																			0	5196	13811	75689	5931	19335	0	0	0	11885	0	0	0	0	0	18936	0	6526				
2736291																				102948	228099	420524	9642	33717				55760			17953		0	0	0	0				
2736451																				2990	4368	19612	3406	8673	3234			3581					0	0	0	0	Right-of-use Asset - Operating Lease			
2736714																			0	8468	16568	63876	0	8545	4207	0	0	8084	0	0	0	0	0	19897	0	2314	Income tax receivable			
2737980																				69574	0	143080		49737	28816			23769					0	0	0	0	Lender Risk Account Receivable			
2743244																				2368	19222	67477	2963	5043				10027					0	26069	0	4748				
2745426																				1793	4943	37303	2264	3298	485			3325	432				0	23944	0	0	income tax receivable			
2745529																			0	0	139	894	0	734	0	0	0	21	0	0	692	0	0	0	0	0				
2746245																			0	688	0	5691	314	449	135	0	0	903	0	0	0	0	0	3651	0	0	Debit Card Clearing Account - Prefund	Insurance proceeds from ATM Damage-hold for repair		
2747279																			0	342	329	4190	142	149	0	0	0	438	0	0	0	0	0	2932	0	0				
2747466																			61	823	0	9157	154	408	0	0	0	2888	0	190	0	0	0	5038	0	0				
2747587																			0	5538	0	61471	0	17663	0	0	0	3503	0	0	12070	0	0	34767	0	0				
2748502																			0	2659	3750	30689	842	1227	0	0	0	6012	0	0	0	0	0	17041	0	0				
2753917																			0	121	2000	3466	414	623	0	146	0	722	0	0	0	0	0	0	0	0		Accounts Receivable		
2754222																			0	184	0	4784	185	2033	592	291	0	752	0	0	965	0	0	910	0	905	Excess collateral from bond on CRA SHCP loan	ERTC tax credit receivable		
2756730																			0	2476	0	9350	300	496	0	0	0	5888	0	0	0	0	0	490	0	0				
2756909																			0	2452	5069	10523	925	1518	470	0	0	1484	0	0	121	0	0	0	0	0	Def Loan Origination Cost			
2757205																				27129	10158	184483		85144	21513	23755		15339					0	36932	76	9705	Early ACH Pay Settlement	Income tax benefit		
2758613																				42779	9637	148710	6329	23106				31227			14912		0	35673	0	6288				
2759629																			0	667	0	11857	324	594	0	0	0	4033	0	171	0	0	0	6563	0	0				
2764212																				6691	9083	63515		8171	2088	3116		10166					0	29404	0	0	Right of Use Asset	Pre-Paid Federal Income tax		
2769570																			0	979	656	9060	0	156	0	0	0	1427	0	0	0	0	0	5842	0	0				
2769954																			0	831	3816	8310	283	478	184	0	0	1117	0	0	0	0	0	2068	0	0	Refundable Deposits			
2771694																			0	6551	0	59728	4416	16801	3059	0	0	9495	0	0	9019	0	0	26881	0	0	Current Income Taxes Receivable			
2774707																			0	0	0	311	0	127	0	0	0	184	0	0	0	0	0	0	0	0				
2775151																			0	206	753	2244	388	426	0	0	0	859	0	0	0	0	0	0	0	0				
2775179																			0	1696	0	16468	485	1015	0	0	0	2177	0	0	0	0	0	10813	0	767				
2775692																			0	357	0	2861	108	551	443	0	0	582	0	0	0	0	0	1371	0	0	Income Tax Receivabe			
2785477																			0	5534	1795	14728	810	1167	0	0	0	2886	0	0	0	0	0	3346	0	0				
2785646																			0	6360	5476	46963	0	14212	6701	3790	0	13085	0	0	0	0	0	6604	0	1226	Interest Rate Swaps	LINQs Annuity		
2787770																				4461	7547	40699	1752	2258				3148		10			0	20408	0	2877				
2791085																			0	857	594	10712	546	2183	1218	0	0	3315	0	47	327	0	0	3763	0	0	Operating lease			
2793593																				2637	39	5372	932	1308				1388					0	0	0	0				
2794732																			0	2205	661	8747	487	2070	1008	571	0	3811	0	0	0	0	0	0	0	0	Loan Part Inv Clearing	CDARS Ratebridge Payments-Outgoing		
2796277																				11	15	3278		3147	2982			105					0	0	0	0	Investment and trust advisory fees receivable			
2797162																				2554	4702	20257	6374	8091				4910					0	0	0	0				
2797210																			0	84	16	382	0	242	0	0	0	40	0	0	0	0	0	0	0	0				
2797359																			0	2179	3754	27873	955	1540	462	0	0	4976	0	0	0	0	0	8712	0	6712	Legal and Collection Fees Receivable			
2797724																				25190	81241	560282	27300	105568				52849			55935		0	264307	284	30843				
2800491																			0	1196	2708	16153	631	907	0	0	0	1798	0	0	0	0	0	4356	0	5188				
2805535																			0	1298	1819	10669	468	4678	0	0	0	2874	0	0	3866	0	0	0	0	0				
2805928																				126	2979	7746	458	492				930					0	3219	0	0				
2806635																			0	1149	0	5960	802	1281	429	0	0	3530	0	0	0	0	0	0	0	0	CARD SETTLEMENT DEPOSIT			
2806840																				651	0	7049	315	477				1820	147				0	2969	0	1132				
2806877																				15187	0	39981	2737	16527	1932			8267	1075		2342		0	0	0	0	Gain on Rate Lock/Hedge			
2807173																			0	226	387	3546	220	363	0	0	0	852	0	0	0	0	0	1718	0	0				
2808602																				7043	17250	110916	4746	28691				13211		1850	6257		0	44721	0	0				
2809373																			0	291	0	3990	393	3688	132	94	0	11	0	0	3069	0	0	0	0	0	Intercompany Receivable	Security Deposits		
2811086																			0	124	182	2400	0	59	0	0	0	348	0	0	0	0	0	1236	0	451				
2815879																			0	1573	0	6198	433	433	0	0	0	1410	0	0	0	0	0	2782	0	0				
2819167																			0	1927	8779	31282	2543	8033	0	0	0	4718	0	0	3374	0	0	7825	0	0				
2819242																			0	1138	0	12462	878	918	0	0	0	3124	0	0	17	0	0	6028	0	1254	0			
2820604																			0	467	566	3587	919	937	0	0	0	1617	0	0	0	0	0	0	0	0				
2823221																			10	771	0	15088	289	299	0	0	0	3328	0	0	0	0	0	10690	0	0				
2826017																				558	1456	53365		51271	17310			80			21004		0	0	0	0	Pension Plan Asset			
2833882																			0	1304	3862	13106	0	4727	3150	1577	0	3213	0	0	0	0	0	0	0	0	right-of-use assets	misc		
2834759																			0	1958	10040	38471	2097	6735	0	0	0	5822	0	0	3232	0	0	13916	0	0				
2835103																			55	957	0	18608	425	772	0	265	0	4969	0	0	0	0	0	11910	0	0	FSA Receivable	Software and other assets		
2836306																			0	1437	802	9073	1193	1617	0	0	0	653	0	0	0	0	0	4564	0	0				
2838207																			0	1239	4111	15537	1206	6377	0	0	0	3810	0	0	4317	0	0	0	0	0				
2839790																			0	2300	4537	39441	0	9542	0	0	0	4248	0	0	6619	0	0	14324	0	4490				
2845782																				90	168	678		368	226	142	0	52					0	0	0	0	Receivables	Current prepaid income taxes		
2847085																			0	698	1007	4648	99	99	0	0	0	1111	0	0	0	0	0	1733	0	0				
2847142																			0	1382	5473	20123	1483	4054	0	0	0	9214	0	0	0	0	0	0	0	0				
2849285																			0	2426	2880	8599	341	763	313	0	0	2530	0	0	0	0	0	0	0	0	Income Tax Accrual			
2849463																			0	7174	1710	38566	1534	5353	0	3290	0	3886	0	0	0	0	0	9929	0	10514		Partial Interest in Business Investments		
2849801																				14540	12971	102325	3360	7949				11979	566				0	45346	0	9540				
2850722																				0	0	61093		31812	22871			29281					0	0	0	0	Credit Enhancement - Indemnified Auto Loans			
2855866																			0	410	0	4439	926	2036	0	510	0	1993	0	0	0	0	0	0	0	0		ACH PREFUNDING		
2857600																			0	1507	4990	17863	773	1140	0	0	0	1489	0	0	0	0	0	8737	0	0				
2858492																			0	6553	0	13604	316	4505	41	845	2946	2546	0	0	0	0	0	0	0	0	DEALER ACCRUED	FEDERAL INCOME TAX DEPOSIT	FHLBI LRA RECEIVABLE	
2858960																			444	16250	12356	229640	13310	160427	26982			40607		4115	16285		0	0	0	0	Consumer Fintech Loan Credit Enhancement			
2860039																			0	187	2433	7479	174	186	0	0	0	568	0	0	0	0	0	0	4105	0				
2860271																			0	2536	3261	14308	372	669	256	0	0	1841	0	0	0	0	0	4903	0	1098	Investment -BankTech Ventures			
2861317																			0	330	473	10739	334	1359	950	0	0	1373	0	0	0	0	0	6850	0	354	Investment in Woodlands II			
2867337																				24149	13902	77773	3439	3797				12459					0	23466	0	0				
2869162																			0	1800	2558	15428	0	1590	0	678	0	2739	0	0	0	0	0	6741	0	0		CURRENT TAXES		
2871099																			0	4476	4644	24625	412	612	0	0	0	2636	0	0	0	0	0	10057	1018	1182				
2871558																			0	618	1850	9674	207	517	0	0	0	1117	0	0	138	0	0	4370	0	1202				
2873598																			0	116	1038	6943	560	1486	0	0	0	519	0	0	848	0	0	3784	0	0				
2877345																				10301	3963	36649		3578	1165			4146	704				0	14661	0	0	FHN Swaps held for trading			
2877484																				97	124	1611	207	1287	800			103					0	0	0	0	Right of Use Asset			
2877831																			0	581	1860	8500	559	576	0	0	0	979	0	0	0	0	0	4504	0	0	Prepaid Insurance	Prepaid Maintanence	Prepaid Expenses	
2877840																			0	7627	2221	16318	523	1976	252	0	0	4494	0	0	1200	0	0	0	0	0	MISC ASSETS			
2880019																			0	440	412	37285	0	34052	14274	0	0	2381	0	0	0	0	0	0	0	0	Operating Leases			
2881445																			0	0	551	7213	0	6482	0	0	0	180	0	0	5011	0	0	0	0	0	Receivable for securities sold or matured			
2882983																			1140	3392	260	8520	0	1428	0	0	0	3422	0	0	0	0	18	0	0	0				
2889227																			0	51	559	1413	258	280	0	0	0	523	0	0	0	0	0	0	0	0				
2891622																				1187	5168	106667	5573	91360	16665			7095	8035		16916		0	1857	0	0	Escrow & Servicing Advances			
2897633																			0	504	3225	11087	312	423	0	0	0	1071	0	0	0	0	0	5864	0	0				
2901558																				132	0	517	154	177				208					0	0	0	0				
2903123																				5102	1990	18468	953	1482				3582		240	240		0	0	0	6312				
2905761																			0	113	430	2318	166	179	0	0	0	231	0	0	0	0	0	1365	0	0				
2907019																			0	582	679	4321	193	742	0	0	0	2318	0	0	0	0	0	0	0	0	Other - Fiserv EFT Settlement Reserve			
2907439																				4702	723	7997	974	1291				1281					0	0	0	0				
2912750																			0	83	0	2166	0	158	0	0	0	1925	0	0	0	0	0	0	0	0				
2913702																				4795	1061	12702	439	551				1365					0	4930	0	0	TAX CREDITS RECEIVABLE			
2914268																			0	0	793	7634	0	6841	6607	0	0	0	0	0	0	0	0	0	0	0	Trust administration and service fees receivable			
