"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
19972																																																																																						25042	569	569	20.7340%	47.3590%	46.2829%	24473	52877	118033	0	0			39.3590%			0				24473	118033								0	0	0		0		0	46.2829%	1	0	24473	0	0	0	0	0	0	0		0	24473	0	0	24473	0	0	0	0	0	0	0	0	0	569	0	0	0			
20053																																																																																				229138	0				11.5068%			25879		224902	-190	0						0	0	0	0	19676	224902	0	0.0000%	29241	0	926	30167	13.1654%	0	0	0	0	1		6203		1	0	25689	0	0	0	-190	0	0	0		0	25879	0	0	25879	0	0	0	0	0	0						0	0	0		
20633																																																																																				359460	0				11.7876%			42991		364713	-4487	153						0	0	0	0	39069	364866	0	0.0000%	12268	0	0	12268	3.4129%	0	0	0	0	1		3922		1	0	38504	0	0	0	-4052	0	-435	0		0	42991	0	0	42991	0	0	0	0	0	0						0	0	1401		
20857																																																																																						54090	2491	2491	7.6434%	11.1833%	10.6683%	51599	483668	675075	-11449	0			3.1833%			0				10839	680409								0	0	0		0		46093	10.6683%	1	0	45483	5247	86	0	-6227	0	0	-5222		0	51599	0	0	51599	0	0	0	0	0	0	0	0	0	2491	0	5334	0			
21256																																																																																				9742	0				9.2335%			936		10137	-5	0						0	0	0	0	136	10137	0	0.0000%	0	0	3	3	0.0308%	0	0	0	0	1		800		1	0	931	0	0	0	-5	0	0	0		0	936	0	0	936	0	0	0	0	0	0						0	0	35		
21359																																																																																				84673	0				9.8843%			8233		83294	-1795	0						0	0	0	0	2833	83294	0	0.0000%	4414	0	0	4414	5.2130%	0	0	0	0	1		5400		1	0	6438	0	0	0	-1795	0	0	0		0	8233	0	0	8233	0	0	0	0	0	0						0	0	0		
21658																																																																																				236642	0				9.9329%			23155		233115	-1881	0						0	0	0	0	18898	233115	0	0.0000%	22538	0	70	22608	9.5537%	0	0	0	0	1		4257		1	0	21274	0	0	0	-1881	0	0	0		0	23155	0	0	23155	0	0	0	0	0	0						0	0	0		
22048																																																																																				324259	0				10.4094%			33511		321929	-6841	0						0	0	0	0	25861	321929	0	0.0000%	17679	0	850	18529	5.7143%	0	0	0	0	1		7650		1	0	26670	0	0	0	-6841	0	0	0		0	33511	0	0	33511	0	0	0	0	0	0						0	0	19953		
22543																																																																																				409460	0				9.1943%			35394		384954	-13	0						0	0	0	0	21240	384954	0	0.0000%	30789	0	4632	35421	8.6507%	0	0	0	0	1		14154		1	0	35381	0	0	0	-13	0	0	0		0	35394	0	0	35394	0	0	0	0	0	0						0	0	54237		
22552																																																																																						13064	1083	1083	8.3834%	10.7911%	9.8965%	11981	121063	142914	-1279	0			2.7911%			0				2981	142914								0	0	0		0		9000	9.8965%	1	0	10702	0	0	0	-1279	0	0	0		0	11981	0	0	11981	0	0	0	0	0	0	0	0	0	1083	0	0	0			
22730																																																																																						26763	1793	1793	8.1933%	14.9658%	13.9631%	24970	178828	304763	-10171	0			6.9658%			0				24420	304763								0	0	0		0		550	13.9631%	1	0	14799	0	0	0	-10171	0	0	0		0	24970	0	0	24970	0	0	0	0	0	0	0	0	0	1793	0	0	0			
23456																																																																																						37385	3238	3238	8.8927%	12.7357%	11.6326%	34147	293545	383988	-9541	0			4.7357%			0				35695	388174								0	0	0		0		2638	11.6326%	1	0	28792	2414	1772	0	-9541	0	0	0		0	34147	0	0	34147	0	0	0	0	0	0	0	0	0	3238	0	4186	0			
23504																																																																																						1598574	96412	96412	10.8161%	15.0611%	14.1527%	1502162	10613946	13888183	-37937	-4034			7.0611%			0				676016	14038179								0	0	0		0		980176	14.1527%	1	0	1618255	151668	2362	0	-21156	-117	-4034	-12630		0	1502162	0	0	1502162	0	0	0	0	0	0	0	0	0	96412	0	154030	0			
23643																																																																																				366408	0				10.9938%			40786		370991	-19568	0						0	0	0	0	35786	370991	0	0.0000%	8905	0	765	9670	2.6391%	0	0	0	0	1		5000		1	0	21218	0	0	0	-19568	0	0	0		0	40786	0	0	40786	0	0	0	0	0	0						0	0	7779		
23755																																																																																						31855	1965	1965	9.1351%	14.8012%	13.8882%	29890	215219	327198	-8865	0			6.8012%			0				25165	327198								0	0	0		0		4725	13.8882%	1	0	21025	0	0	0	-3585	0	0	-5280		0	29890	0	0	29890	0	0	0	0	0	0	0	0	0	1965	0	0	0			
24006																																																																																						220639	16740	16740	10.2105%	15.8007%	14.6019%	203899	1396388	1996949	-4782	0			7.8007%			0				185278	2087674								0	0	0		0		109346	14.6019%	1	0	289842	80794	9931	0	-4782	0	0	0		0	203899	0	0	203899	0	0	0	0	0	0	0	0	0	16740	0	90725	0			
24378																																																																																				78179	0				10.9322%			8520		77935	-147	0						0	0	0	0	8520	77935	0	0.0000%	4835	0	0	4835	6.1845%	0	0	0	0	1		0		1	0	8373	0	0	0	-147	0	0	0		0	8520	0	0	8520	0	0	0	0	0	0						0	0	0		
24659																																																																																						11498	598	598	10.1104%	22.6468%	21.4689%	10900	50771	107810	149	0			14.6468%			0				3829	108739								0	0	0		0		8000	21.4689%	1	0	11978	859	70	0	149	0	0	0		0	10900	0	0	10900	0	0	0	0	0	0	0	0	0	598	0	929	0			
24949																																																																																						65868	4092	4092	11.3768%	20.2002%	18.9453%	61776	326076	542998	-477	0			12.2002%			0				26753	542998								0	0	0		0		35023	18.9453%	1	0	61299	0	0	0	-477	0	0	0		0	61776	0	0	61776	0	0	0	0	0	0	0	0	0	4092	0	0	0			
25357																																																																																						68488	6039	6039	10.2143%	14.1914%	12.9401%	62449	482602	611390	-484	0			6.1914%			0				10934	611390								0	0	0		0		51515	12.9401%	1	0	61965	0	0	0	-484	0	0	0		0	62449	0	0	62449	0	0	0	0	0	0	0	0	0	6039	0	0	0			
25647																																																																																						41759	3358	3358	10.5195%	15.5510%	14.3005%	38401	268529	365045	-1145	0			7.5510%			0				8646	366131								0	0	0		0		30841	14.3005%	1	0	38342	0	0	1086	-1145	0	0	0		0	38401	0	0	38401	0	0	0	0	0	0	0	0	0	3358	0	1086	0			
26765																																																																																						460770	47605	47605	8.8918%	12.1073%	10.8564%	413165	3805724	4646563	-19147	0			4.1073%			1				104722	4650017								0	0	0		0		311896	10.8564%	1	0	397471	3454	0	0	-19148	0	0	0		0	413165	0	0	413165	0	0	0	0	0	0	0	0	0	47605	0	3454	0			
27070																																																																																				974180	0				12.6943%			123655		974095	-12405	0						0	0	0	0	139865	990305	0	0.0000%	29347	0	837	30184	3.0984%	0	0	0	0	1		0		1	0	127460	15394	816	0	-12405	0	0	0		0	123655	0	0	123655	0	0	0	0	0	0						16210	0	47940		
27614																																																																																						57787	1517	1517	9.2664%	22.2744%	21.6897%	56270	259432	607248	-29804	0			14.2744%			1				46270	609902								0	0	0		0		12654	21.6897%	1	0	29120	2654	0	0	-29804	0	0	0		0	56270	0	0	56270	0	0	0	0	0	0	0	0	0	1517	0	2654	0			
27847																																																																																						96686	7580	7580	9.9748%	14.9955%	13.8199%	89106	644767	893315	-18653	0			6.9955%			0				80694	893315								0	0	0		0		8412	13.8199%	1	0	70453	0	0	0	-18653	0	0	0		0	89106	0	0	89106	0	0	0	0	0	0	0	0	0	7580	0	0	0			
28013																																																																																				5678566	0				12.5641%			704242		5605209	-8391	-32						0	2717	0	0	300411	5646235	23126	0.4073%	350375	0	5080	355455	6.2596%	0	0	0	0	1		444887		1	0	736907	41012	45	0	-8360	0	-32	0		0	704242	0	0	704242	0	0	0	0	0	0						41058	0	0		
28152																																																																																						22317	1980	1980	8.7273%	14.1298%	12.8762%	20337	157943	233027	-3580	0			6.1298%			0				7730	233027								0	0	0		0		12605	12.8762%	1	0	16755	0	0	0	-2110	265	0	-1737		0	20337	0	0	20337	0	0	0	0	0	0	0	0	0	1980	0	0	0			
28675																																																																																						31732	1347	1347	9.8598%	17.2618%	16.5290%	30385	183828	308171	-2258	0			9.2618%			0				30385	308171								0	0	0		0		0	16.5290%	1	0	28127	0	0	0	-2258	0	0	0		0	30385	0	0	30385	0	0	0	0	0	0	0	0	0	1347	0	0	0			
28732																																																																																				167942	0				13.6649%			22495		164619	-974	0						0	0	0	0	21938	164619	0	0.0000%	23825	0	295	24120	14.3621%	0	0	0	0	1		557		1	0	21521	0	0	0	-974	0	0	0		0	22495	0	0	22495	0	0	0	0	0	0						0	0	897		
29476																																																																																				155960	0				12.2247%			18109		148135	-280	0						0	0	0	0	12282	148334	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		6026		1	0	18028	199	0	0	-280	0	0	0		0	18109	0	0	18109	0	0	0	0	0	0						199	0	17238		
29636																																																																																						134344	8888	8888	8.2472%	12.8543%	12.0039%	125456	1045128	1521193	-73713	0			4.8543%			1				13782	1534326								0	0	0		0		124807	12.0039%	1	0	64876	13030	103	0	-29154	-639	0	-43920		0	125456	0	0	125456	0	0	0	0	0	0	0	0	0	8888	0	13133	0			
29878																																																																																				2145384	0				34.8814%			756133		2167727	-5784	0						0	0	0	0	756133	2167727	0	0.0000%	42672	0	0	42672	1.9890%	0	0	0	0	1		0		1	0	750349	0	0	0	-1878	0	-3906	0		0	756133	0	0	756133	0	0	0	0	0	0						0	0	4582		
30052																																																																																				51284	0				14.6350%			7189		49122	-143	0						0	0	0	0	768	51841	0	0.0000%	4165	0	233	4398	8.5758%	0	0	0	0	1		9140		1	0	9765	1231	1488	0	-143	0	0	0		0	7189	0	0	7189	0	0	0	0	0	0						2719	0	0		
31134																																																																																						42429	1559	1559	17.9805%	34.1162%	32.8627%	40870	124366	227302	-1586	0			26.1162%			0				40420	227302								0	0	0		0		450	32.8627%	1	0	39284	0	0	0	-1586	0	0	0		0	40870	0	0	40870	0	0	0	0	0	0	0	0	0	1559	0	0	0			
31255																																																																																						133308	10348	10348	10.1696%	13.9909%	12.9049%	122960	952820	1209099	-9442	0			5.9909%			0				89593	1210032								0	0	0		0		34300	12.9049%	1	0	114451	933	0	0	-9442	0	0	0		0	122960	0	0	122960	0	0	0	0	0	0	0	0	0	10348	0	933	0			
31657																																																																																				181674	0				15.0678%			27661		183577	0	0						0	0	0	0	25391	183577	0	0.0000%	0	0	15	15	0.0083%	0	0	0	0	1		2270		1	0	27661	0	0	0	0	0	0	0		0	27661	0	0	27661	0	0	0	0	0	0						0	0	5223		
31826																																																																																						51519	4622	4622	9.6746%	13.9439%	12.6929%	46897	369473	484746	-1876	0			5.9439%			0				46162	485611								0	0	0		0		1600	12.6929%	1	0	45886	865	0	0	-1876	0	0	0		0	46897	0	0	46897	0	0	0	0	0	0	0	0	0	4622	0	865	0			
31835																																																																																				190672	0				13.4157%			27461		204693	-2879	0						0	0	0	0	7171	204693	0	0.0000%	23255	0	2025	25280	13.2584%	0	0	0	0	1		20011		1	0	24303	0	0	0	-1688	0	-1470	0		0	27461	0	0	27461	0	0	0	0	0	0						0	0	0		
32234																																																																																						28471	919	919	7.3977%	13.3719%	12.9403%	27552	212917	372438	-33707	0			5.3719%			0				5448	378727								0	0	0		0		28393	12.9403%	1	0	134	4472	512	1305	-33707	0	0	0		0	27552	0	0	27552	0	0	0	0	0	0	0	0	0	919	0	6289	0			
32766																																																																																				332583	0				15.9561%			50116		314087	0	0						0	0	0	0	12104	315785	0	0.0000%	20654	0	2005	22659	6.8130%	0	0	0	0	1		39709		1	0	51813	1062	635	0	0	0	0	0		0	50116	0	0	50116	0	0	0	0	0	0						1698	0	0		
32971																																																																																						45619	3256	3256	9.9596%	15.0028%	13.9320%	42363	304070	425347	-4401	0			7.0028%			0				42363	425347								0	0	0		0		0	13.9320%	1	0	37962	0	0	0	-4401	0	0	0		0	42363	0	0	42363	0	0	0	0	0	0	0	0	0	3256	0	0	0			
33147																																																																																						56233	5907	5907	8.7589%	11.9317%	10.6783%	50326	471292	574569	-6965	0			3.9317%			0				36716	574569								0	0	0		0		13610	10.6783%	1	0	43361	0	0	0	-6965	0	0	0		0	50326	0	0	50326	0	0	0	0	0	0	0	0	0	5907	0	0	0			
33259																																																																																						123630	10912	10912	10.3823%	14.1826%	12.9308%	112718	871700	1085671	-4897	0			6.1826%			0				45218	1085671								0	0	0		0		67500	12.9308%	1	0	107821	0	0	0	-4897	0	0	0		0	112718	0	0	112718	0	0	0	0	0	0	0	0	0	10912	0	0	0			
33370																																																																																				27782	0				10.7303%			2943		27427	0	0						0	0	0	0	3228	27712	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	3228	0	0	285	0	0	0	0		0	2943	0	0	2943	0	0	0	0	0	0						285	0	1622		
33839																																																																																				45158	0				12.0851%			5236		43326	-152	0						0	0	0	0	4486	43326	0	0.0000%	2379	0	27	2406	5.3280%	0	0	0	0	1		750		1	0	5084	0	0	0	-152	0	0	0		0	5236	0	0	5236	0	0	0	0	0	0						0	0	0		
33857																																																																																						142973	14686	14686	9.4249%	11.0964%	9.9566%	128287	1288467	1361146	-10133	0			3.0964%			0				62250	1376359								0	0	0		0		81250	9.9566%	1	0	133367	15213	0	0	-10133	0	0	0		0	128287	0	0	128287	0	0	0	0	0	0	0	0	0	14686	0	15213	0			
34434																																																																																						52134	3652	3652	10.0841%	15.0097%	13.9583%	48482	347335	480779	-3702	0			7.0097%			0				24685	481382								0	0	0		0		24400	13.9583%	1	0	45383	603	0	0	-3702	0	0	0		0	48482	0	0	48482	0	0	0	0	0	0	0	0	0	3652	0	603	0			
34537																																																																																						1717202	143609	143609	10.3627%	14.9472%	13.6972%	1573593	11488447	15185194	-118307	0			6.9472%			0				495974	15966443								0	0	0		0		1858864	13.6971%	1	0	2236531	736038	42455	2756	-118307	0	0	0		0	1573589	0	0	1573589	0	0	4	4	0	4	0	0	0	143609	0	781249	0			
34555																																																																																				382409	0				9.6445%			36793		381491	-2388	0						0	0	0	0	35257	382255	0	0.0000%	38364	0	711	39075	10.2181%	0	0	0	0	1		2300		1	0	35169	764	0	0	-2388	0	0	0		0	36793	0	0	36793	0	0	0	0	0	0						764	0	3421		
34742																																																																																						70329	5205	5205	8.9924%	12.7767%	11.8311%	65124	550447	724210	-2902	0			4.7767%			0				48167	724780								0	0	0		0		17527	11.8311%	1	0	62792	570	0	0	-2902	0	0	0		0	65124	0	0	65124	0	0	0	0	0	0	0	0	0	5205	0	570	0			
35057																																																																																						24365	2275	2275	8.8479%	13.4075%	12.1557%	22090	181726	249663	-588	0			5.4075%			0				15229	249663								0	0	0		0		6861	12.1557%	1	0	21502	0	0	0	-588	0	0	0		0	22090	0	0	22090	0	0	0	0	0	0	0	0	0	2275	0	0	0			
35301			21291000	192000	719000	6.0415%	15.7149%	15.1842%	20572000	135482820	340510000	-1100000	1000	287844000	7.1469%	7.7149%						16907000	349148000												13333000	15.1842%	0	29140000	7191000	987000	453000					-69000	6000					0	0	0	0	0	0	527000	0	0	719000	0	8637000	0		21099000	0	527000	18.5321%	18.0692%	113851000	2.5000%	18.0692%	0	20572000	0	0	0	0	0	0	20572000	527000																			0																	0				0																															
35646																																																																																						17655	650	650	13.9164%	21.6090%	20.8134%	17005	81702	122194	-1184	0			13.6090%			0				14855	122194								0	0	0		0		2150	20.8134%	1	0	15821	0	0	0	-1184	0	0	0		0	17005	0	0	17005	0	0	0	0	0	0	0	0	0	650	0	0	0			
35879																																																																																						19136	1334	1334	6.3496%	11.4032%	10.6083%	17802	167812	280365	-5868	0			3.4032%			0				16022	283019								0	0	0		0		4434	10.6083%	1	0	14588	0	0	2654	-2301	0	0	-3567		0	17802	0	0	17802	0	0	0	0	0	0	0	0	0	1334	0	2654	0			
36933																																																																																						50413	4750	4750	9.5265%	12.7378%	11.5376%	45663	395776	479326	-7180	0			4.7378%			0				30002	479326								0	0	0		0		15661	11.5376%	1	0	38483	0	0	0	-7180	0	0	0		0	45663	0	0	45663	0	0	0	0	0	0	0	0	0	4750	0	0	0			
37051																																																																																						12679	1179	1179	8.5025%	10.7128%	9.7166%	11500	118354	135255	-220	0			2.7128%			0				3945	139733								0	0	0		0		12033	9.7166%	1	0	15758	4207	271	0	-220	0	0	0		0	11500	0	0	11500	0	0	0	0	0	0	0	0	0	1179	0	4478	0			
37341																																																																																				81815	0				13.3443%			10578		79270	-303	0						0	0	0	0	9678	79270	0	0.0000%	2739	0	0	2739	3.3478%	0	0	0	0	1		900		1	0	10275	0	0	0	-303	0	0	0		0	10578	0	0	10578	0	0	0	0	0	0						0	0	0		
37435																																																																																						284582	13703	13703	12.5883%	26.1070%	24.8499%	270879	1090059	2151836	-20197	0			18.1070%			0				212792	2154777								0	0	0		0		61028	24.8499%	1	0	253623	2941	0	0	-20197	0	0	0		0	270879	0	0	270879	0	0	0	0	0	0	0	0	0	13703	0	2941	0			
37640																																																																																						930630	61059	61059	10.5109%	13.9310%	13.0169%	869571	6680305	8273075	-207195	0			5.9310%			0				360581	8679633								0	0	0		0		915548	13.0169%	1	0	1068934	375951	30607	0	-206681	0	-514	0		0	869571	0	0	869571	0	0	0	0	0	0	0	0	0	61059	0	406558	0			
37659																																																																																						7733	531	531	12.8929%	18.2086%	16.9583%	7202	42469	55860	0	0			10.2086%			0				6202	55860								0	0	0		0		1000	16.9583%	1	0	7202	0	0	0	0	0	0	0		0	7202	0	0	7202	0	0	0	0	0	0	0	0	0	531	0	0	0			
37949																																																																																				258542	0				11.0562%			29503		266845	-6323	0						0	0	0	0	21350	267288	0	0.0000%	24316	0	4040	28356	10.9677%	0	0	0	0	1		8596		1	0	23623	443	0	0	-6323	0	0	0		0	29503	0	0	29503	0	0	0	0	0	0						443	0	0		
38740																																																																																						36465	3263	3263	8.4563%	13.3699%	12.1735%	33202	272740	392631	-8992	0			5.3699%			1				18052	392631								0	0	0		0		15150	12.1735%	1	0	24210	0	0	0	-8992	0	0	0		0	33202	0	0	33202	0	0	0	0	0	0	0	0	0	3263	0	0	0			
