"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
	# OF LNS SECD BY NONFM NONRES PROPS	# OF C&I LNS TO U.S. ADDRESSEES	# PERMNT MTG LNS AMTS $100,000 OR LS	OTSTG BAL PRMT MTG LS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTD BAL > $250,000 THRU $1 MILLION	# NONMTG CML LNS AMTS $100,000 OR LS	OTSTG BAL NONMTGE LNS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTG BAL > $250,000 THRU $1 MILLION	NO OF LNS RPTD ON LINES: ITEM NO 260	# OF LS RPTD LINES: ITMS 300,303&306	# LS SCD PRIM BY FRMS $100,000 OR LS	OTST BL SCD PR BY FMS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	# LNS TO FIN AGR PRDT $100,000 OR LS	OTST BAL FIN AGR PRDT $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	AGRICLTRL LNS TO SMALL FARMS INDCTR	LOANS TO SMALL BUSINESSES INDICATOR	
37	9	40													11	3													true	true	
242	105	89													31	35													true	true	
1001152			47	2185	82	10602	131	61435	357	10559	176	20515	170	54448			10	399	12	1522	7	2086	14	313	2	262	5	1498	false	false	
1001639			9	543	45	4965	152	56132	92	2916	22	2710	73	32258															false	false	
1001648			152	6107	309	38385	485	193265	1076	30260	574	52856	737	200320			115	4102	189	11178	166	18326	283	6227	112	10740	66	14198	false	false	
1001853			25	933	36	3590	60	22332	96	2065	28	3106	30	6097			9	346	8	878	3	668	28	515	4	116	0	0	false	false	
1002373			15	655	43	7722	83	42499	490	6270	90	1771	38	8070															false	false	
1002458			23	696	14	1507	19	6759	91	1795	7	691	9	2393			20	575	5	439	0	0	1	29	0	0	1	225	false	false	
1002878			518	18822	781	88499	891	306889	4172	93623	873	70715	529	165695			121	4878	126	15746	111	28309	176	3823	14	1464	2	168	false	false	
1002953			7	293	6	617	12	3935	20	591	9	847	6	3210			14	561	30	3945	23	7557	16	227	2	306	4	1231	false	false	
1003455			41	1486	26	3017	20	5924	236	5774	52	4845	33	7875			81	3509	85	10461	52	15011	368	8681	87	9200	54	13276	false	false	
1003558			21	969	39	5172	43	12298	125	3480	36	2957	22	2869															false	false	
1003839			21	883	40	5306	70	31075	103	3522	69	7287	37	13867			0	0	0	0	1	44	0	0	0	0	0	0	false	false	
1003950			7	180	3	359	5	1343	22	779	4	328	0	0			12	441	8	959	5	1285	7	60	0	0	0	0	false	false	
1004256			3	71	4	505	4	2061	35	744	9	759	3	697			7	418	18	2490	12	3719	60	1631	27	2440	21	4230	false	false	
1004470			112	3557	105	17563	112	55018	151	4553	27	4262	24	11482			1	19	0	0	1	290	0	0	0	0	0	0	false	false	
1005075			1	18	13	1364	18	5671	0	0	0	0	0	0															false	false	
1005552			28	1044	45	5005	49	15057	153	3548	15	1597	7	3171			19	863	31	4090	10	2958	35	808	10	1005	0	0	false	false	
1005655			1	40	1	70	2	555	111	3618	65	7962	52	16031			13	551	13	1163	7	2079	29	937	16	1747	16	3116	false	false	
1005851			20	959	36	5693	27	12569	62	1469	23	2626	13	5899			6	160	10	1152	12	3668	57	1390	26	1840	23	5915	false	false	
1006148			46	1709	86	9666	143	56635	257	6764	79	6432	83	23376			43	2006	64	7582	92	37867	123	3277	61	6070	48	15455	false	false	
1006157			7	378	15	1667	18	8871	26	844	9	835	3	1584			0	0	1	80	0	0	0	0	0	0	0	0	false	false	
1006513			17	742	51	7067	77	31142	31	1131	28	2286	18	3546			0	0	1	236	1	445	0	0	0	0	0	0	false	false	
1006559			13	492	22	2495	50	16296	106	3139	23	2263	12	2471			0	0	1	137	1	72	1	9	1	105	0	0	false	false	
1006652			23	885	10	1227	2	872	218	4004	10	1046	7	2544			91	3301	47	6781	23	7356	119	3062	13	1353	23	5566	false	false	
1007015			56	2179	126	14891	228	81994	435	13387	157	15597	149	50986			9	374	26	2898	14	3887	13	313	5	562	2	238	false	false	
1007051			10	355	3	347	10	3702	63	1359	7	638	6	2009			31	1285	43	5343	26	8070	109	2463	29	2598	10	2482	false	false	
1007154			24	997	65	10415	123	52135	265	6311	103	10279	90	23396			32	1477	37	3880	21	5193	20	574	7	848	5	1226	false	false	
1007417			65	1399	66	6298	129	44509	31	1887	12	1155	5	1498															false	false	
1007734			16	970	57	7944	166	79563	109	3354	48	5243	46	14513			2	82	1	140	1	311	20	408	4	371	2	270	false	false	
1007752			56	2257	39	5111	55	17852	98	2303	34	3197	56	14673			25	565	41	3764	45	8710	127	3215	64	5941	45	8589	false	false	
1007819			154	6342	273	33452	400	147975	588	15831	180	18313	144	43272			1	38	1	51	1	448	0	0	0	0	0	0	false	false	
1007873			1	70	4	578	42	20362	0	0	0	0	0	0															false	false	
1007930			67	2185	19	2538	15	4989	89	2106	10	1299	7	1853			20	807	38	5292	33	9701	103	2389	45	4589	28	5180	false	false	
1007958	24	54															9	389	15	1954	15	4602	84	2374	21	1756	15	2813	false	true	
1008076			3	207	9	1309	19	7873	132	1121	3	323	22	11393			0	0	0	0	0	0	0	0	4	494	1	172	false	false	
1008151			9	301	9	1002	4	1350	126	2303	15	2066	5	924			21	924	38	4508	26	6374	214	5940	57	7960	28	6725	false	false	
1008209			1	52	6	782	29	11691	10	258	2	346	3	1025															false	false	
1008450			0	0	1	37	0	0	32	1232	10	1133	3	979			0	0	18	2116	13	2811	29	1254	9	1206	13	3144	false	false	
1008553			9	176	10	630	9	2902	36	747	11	879	8	1962			35	1482	54	6770	54	14520	106	2578	49	3952	43	7721	false	false	
1008674			7	217	31	4773	98	10058	142	7164	94	15020	49	17554															false	false	
1008955			11	697	15	1902	11	3986	299	9802	66	5798	10	2061			18	699	12	1629	14	4020	61	1860	15	1823	6	1378	false	false	
1009242			114	4172	71	9650	70	26020	496	12722	146	15441	78	24026			249	10031	255	31304	187	49369	749	16202	216	22816	119	27292	false	false	
1009354			23	793	46	4738	135	49195	171	5173	69	7760	78	27791			3	155	5	823	3	995	6	197	0	0	1	242	false	false	
1009756			40	1504	15	1740	6	2202	150	3409	44	4546	12	2996			54	2307	119	14803	83	23602	380	10677	155	13839	142	21839	false	false	
1009840	46	118															30	1319	17	2601	36	10788	121	3193	0	0	0	0	false	true	
1010015			31	1329	20	2371	32	12474	108	2459	34	3534	27	8408			1	14	2	205	3	671	18	471	2	265	0	0	false	false	
1010574			12	699	42	6206	92	42127	65	2020	50	6803	48	21097			1	51	1	222	2	837	0	0	0	0	0	0	false	false	
1011432			17	577	29	3445	34	12893	19	503	6	447	9	3237			1	28	2	257	0	0	0	0	0	0	0	0	false	false	
1011526			408	7937	376	44413	436	161911	940	17926	184	18690	175	49675			66	1859	54	6935	24	6720	91	1538	4	530	0	0	false	false	
1011638			125	4823	199	24910	235	89080	736	17129	136	13918	130	38656			43	1828	32	3659	20	5966	11	265	4	203	5	1157	false	false	
1011656			0	0	0	0	0	0	6841	110446	231	7361	0	0			0	0	0	0	0	0	4	63	2	334	0	0	false	false	
1011852	0	20															1	27	1	198	0	0	66	2876	14	2164	0	0	false	true	
1011955			39	1355	43	4520	42	16450	262	5983	84	7255	65	15823			81	2753	106	11422	76	21230	400	9474	233	22710	141	27276	false	false	
1012251			37	1498	38	4407	21	7429	197	4957	24	2218	6	1063	124	274													true	false	
1012457			5	154	2	156	4	217	78	1273	10	916	8	2809			7	353	11	1531	4	796	95	2395	37	4257	26	7130	false	false	
1013070			2	61	13	1706	64	29491	4	126	5	621	5	1976															false	false	
1013650			4	188	2	320	0	0	25	824	9	800	0	0			9	318	12	1660	11	3052	107	3037	51	7557	30	6959	false	false	
1013744			0	0	8	1248	25	13028	142	6671	66	9113	58	22501			1	78	0	0	2	693	1	25	1	27	0	0	false	false	
1014059			14	610	18	2214	15	5936	46	1061	8	1010	4	1288			9	366	11	1590	3	976	29	679	11	1530	10	2953	false	false	
1014125			8	282	33	4322	120	49955	90	2141	53	4978	63	17843			1	57	0	0	1	395	5	78	1	40	0	0	false	false	
1014246			16	665	19	2962	14	3928	77	2281	17	1760	9	1952			16	683	11	1630	12	3727	33	943	7	767	3	538	false	false	
1014255			11	330	3	363	0	0	27	862	9	1113	6	2016			4	151	5	417	4	1163	30	870	21	1856	14	3068	false	false	
1014376			72	3226	58	8054	47	16936	188	4373	15	1558	1	283			99	4860	54	7050	20	5021	19	490	3	367	0	0	false	false	
1014451			8	134	9	1000	10	5058	66	1232	12	951	16	5744			8	283	10	1095	14	3584	24	911	6	348	4	748	false	false	
1014554			15	752	17	2217	6	1698	68	1971	17	2211	7	1883			32	1489	30	4588	18	5370	103	2128	31	3206	12	2900	false	false	
1014657			66	2721	50	5993	39	11453	47	957	32	1429	17	2430			5	94	4	354	2	439	1	2	0	0	0	0	false	false	
1014853			22	759	26	2811	32	11283	132	2697	9	911	11	2018			104	3807	47	5782	31	8282	227	5033	39	2882	17	2240	false	false	
1015252			9	363	18	2389	24	10867	174	2550	66	6311	74	26561			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
1015270			11	523	29	3413	39	12835	27	713	10	948	17	3404			0	0	3	122	1	160	1	9	1	118	0	0	false	false	
1015458			24	894	9	1041	14	6787	41	913	4	830	4	1697			4	202	5	917	4	1298	29	1129	14	1690	19	5910	false	false	
1015560			0	0	0	0	15	8649	0	0	0	0	0	0															false	false	
1015841			23	1081	23	2772	33	12247	145	4365	45	4516	18	4581			23	863	29	4209	27	8410	129	3239	49	4800	14	3570	false	false	
1015850			17	696	54	7361	104	38835	261	6841	55	5112	57	18213			1	100	1	105	1	202	0	0	0	0	0	0	false	false	
1016174			2	31	12	1046	10	3085	0	0	0	0	0	0															false	false	
1016231			12	636	41	5609	151	68938	111	3283	63	5745	86	22587			1	31	3	407	7	2573	0	0	0	0	0	0	false	false	
1016259			78	2726	80	9566	104	39640	404	8855	64	6173	80	23234			511	6533	166	17259	90	23937	259	5349	39	3888	10	1121	false	false	
1016558			14	735	4	460	7	2299	53	1518	19	1890	11	2884			6	377	9	1042	3	948	45	1477	18	1703	7	1346	false	false	
1016718	31	90													298	59													true	true	
1016848			39	1602	10	1367	15	4811	152	3291	13	1222	13	3768			42	1319	31	3537	22	5278	57	829	11	685	4	265	false	false	
1016857			19	735	36	4505	96	35650	75	1588	49	4578	65	18079			3	152	1	144	1	200	4	119	0	0	0	0	false	false	
1016941			20	1016	58	7761	56	21390	121	3117	30	2748	15	4644			1	83	3	308	0	0	6	76	0	0	0	0	false	false	
1017425			22	1078	39	5046	99	39226	495	12960	146	11624	76	17471			12	493	51	6403	46	10627	78	1930	12	1292	1	500	false	false	
1017555			2	173	2	456	9	3125	14	228	11	1177	3	882			4	232	6	627	3	763	8	219	4	289	2	779	false	false	
1017564			7	423	12	1606	19	8558	71	2126	19	2287	9	3702			5	280	5	514	3	567	9	315	0	0	2	611	false	false	
1017854			6	75	1	65	5	2205	43	827	4	459	4	1046	191	252													true	false	
1017939			311	12643	984	120030	2762	1102547	29960	584401	7531	616282	3661	901828			35	1258	54	5230	26	6022	57	1079	5	529	2	314	false	false	
1017957			19	829	25	3233	38	14798	152	3918	38	3763	26	7453			6	221	15	1380	13	2949	66	1736	14	1204	5	740	false	false	
1018927			8	385	40	4851	121	51745	156	3895	66	6196	130	42205			0	0	5	696	10	3231	47	1153	22	2776	10	2426	false	false	
1157415			4	102	10	1720	112	55774	9	319	10	1621	7	2261															false	false	
1160509			33	1483	30	4441	43	18752	528	11152	56	6332	21	5801			32	942	12	1663	2	566	4	43	0	0	0	0	false	false	
1162017			3	42	1	209	37	21120	11	429	10	1672	26	13567			1	71	0	0	3	1220	0	0	6	504	3	1084	false	false	
1163283			18	665	14	1652	7	6440	119	2555	16	1887	8	3329			4	101	2	256	1	450	10	100	0	0	0	0	false	false	
1169650			7	365	11	1389	112	51411	12	262	13	654	14	3617			0	0	0	0	2	816	0	0	0	0	0	0	false	false	
1176881			0	0	2	0	1	6	1	0	0	0	4	1027															false	false	
1176920	33	187															10	413	6	529	3	996	74	1449	5	352	2	350	false	true	
1187001			129	4635	115	13260	170	60449	1318	26951	152	15530	114	37489			117	5116	109	13101	55	15423	911	18436	143	14230	56	9252	false	false	
1187551			0	0	0	0	9	5801	0	0	0	0	5	2743															false	false	
1188772			17	612	27	2170	27	10886	218	4689	39	3130	32	7887			14	678	12	913	6	1063	15	422	5	302	0	0	false	false	
1188987			42	1710	50	5904	64	23970	325	6795	44	3596	23	5828			18	785	11	1033	9	2267	103	1918	0	0	0	0	false	false	
1190476			94	4357	354	50360	1492	657954	2622	67819	486	53228	780	353878			3	61	8	984	12	3548	6	179	9	910	3	807	false	false	
1191352			17	647	20	2369	42	15418	77	1656	17	1598	10	3349			21	660	13	1227	7	1009	0	0	0	0	1	176	false	false	
1216022			0	0	0	0	0	0	1199918	1758000	755	30000	332	31000			0	0	0	0	0	0	0	0	0	0	0	0			
1218446			1	97	1	76	6	3612	3096	8405	82	2153	28	4313			4	58	0	0	6	1779	4	57	1	3	0	0	false	false	
1222519			70	3279	102	13915	110	44507	536	12012	87	8720	55	14954			16	748	14	1694	6	1741	48	1037	5	469	7	1332	false	false	
1222948			57	2195	112	13429	119	42423	398	7588	62	5175	53	14434			32	1371	65	7176	78	17875	68	1577	46	4973	27	6273	false	false	
1225752			8	201	21	2734	61	23264	261	9693	112	12276	72	16143			2	87	0	0	1	151	0	0	0	0	0	0	false	false	
1225761			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1225798			20	641	36	3319	61	30504	13	314	7	760	9	3182															false	false	
1228034			66	2734	70	8002	85	33718	670	12646	66	5363	24	5529			95	3916	47	6142	26	7237	150	2977	6	525	2	266	false	false	
1293078			21	1055	48	6674	51	19164	100	1823	12	953	10	1974			17	789	12	1401	15	3806	12	284	1	62	0	0	false	false	
1356768			133	7439	401	49873	907	368096	1714	45429	356	43171	262	79699															false	false	
1369870																													false	false	
1386251			622	26362	880	108143	1094	399685	6036	147243	917	84272	586	144514			706	30210	686	83487	280	75741	2533	51876	254	24927	108	21728	false	false	
1387203			1	43	3	312	1	293	3	68	0	0	0	0															false	false	
1387605			143	5963	188	25214	299	126756	982	33305	381	33214	305	89186			115	4891	206	25874	201	56214	868	29484	269	33248	162	38934	false	false	
1391778																													false	false	
1394621			96	4363	145	18141	117	43235	590	11382	73	7171	24	6879			42	1694	14	1662	12	3088	1	5	0	0	0	0	false	false	
1394676			0	0	0	0	0	0	4662528	39086485	55340	4537070	5909	2166953			0	0	0	0	0	0	0	0	0	0	0	0			
1396764			0	0	0	0	9	3899	11	25	2	2	2	574															false	false	
1397471			3	69	16	2301	19	8311	171	5179	43	4818	34	13230															false	false	
1402384			17	827	27	3576	40	14941	135	3123	7	826	2	257			11	637	15	1921	11	3942	36	1053	1	138	0	0	false	false	
1404481			27	1043	37	5263	67	30638	359	9909	111	11623	37	10610			13	396	7	753	4	1039	1	40	2	352	4	1319	false	false	
1404883			0	0	3	308	18	9970	38	845	25	2119	13	4576			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
1414819			0	0	4	231	10	7134	415	681	0	0	0	0															false	false	
1418255			0	0	2	284	14	7095	9	248	8	1079	7	1604															false	false	
1429028			5	151	4	661	40	20363	47	1369	47	4237	87	26908			4	175	7	788	1	500	6	55	5	333	2	625	false	false	
1435092			8	468	3	352	0	0	109	2831	16	2185	8	2231			8	331	18	2581	6	1823	55	1153	4	601	5	844	false	false	
1436204			7	205	49	5388	315	150307	1003	3209	68	3473	122	20718			0	0	0	0	3	556	1	50	4	401	8	1660	false	false	
1443266			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1444021			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1445943			106	5006	150	17088	212	84101	440	8739	55	5774	35	10961			136	5394	92	10681	36	9772	129	2195	11	1251	3	724	false	false	
1447639			11	392	31	3334	112	43447	160	3085	87	6133	106	19129			1	17	0	0	1	220	2	69	1	175	0	0	false	false	
1456501			0	0	12	2000	111	54000	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1458608			180	7802	424	53063	664	228953	2729	96674	1002	85112	747	176427			1	35	4	545	0	0	0	0	0	0	0	0	false	false	
1459717			94	4366	182	21041	201	70972	712	20003	128	12803	83	22315			30	1210	47	5220	30	7012	20	674	10	927	8	2209	false	false	
1459735			21	950	36	4704	95	36784	159	5184	85	9229	41	9772			2	63	8	1262	14	4426	2	22	1	21	0	0	false	false	
1459799			28	1080	56	7155	95	38294	215	5415	49	4389	44	11257			24	984	19	2977	26	7585	4	84	4	459	1	228	false	false	
1462986			4	216	2	340	33	14737	1	0	0	0	0	0															false	false	
1469677			61	5508	177	21975	245	84762	283	9146	444	22409	181	49278			6	228	15	1153	5	1238	1	19	1	1	0	0	false	false	
1470150			20	936	15	2371	18	9099	46	1094	17	2083	20	7354			5	296	6	583	14	3110	36	940	6	442	11	1906	false	false	
1474309			8	273	10	1242	10	5080	31	517	4	295	8	2510			1	39	1	139	0	0	2	73	1	126	0	0	false	false	
1479470			28	806	43	5117	88	28811	194	3695	60	4913	56	15478			8	443	8	1378	5	1529	6	192	0	0	0	0	false	false	
1481745			16	694	68	8906	104	57686	146	5274	38	3324	49	17360			6	240	6	694	4	559	0	0	0	0	0	0	false	false	
1492817			13	454	8	1072	6	2286	37	899	14	1111	7	855			21	812	23	2390	28	6144	34	680	12	1188	16	2153	false	false	
1493319			0	0	0	0	14	8682	0	0	0	0	3	556															false	false	
1494482			1	7	11	1790	20	8736	7	276	6	938	5	2158			1	50	1	93	1	226	0	0	1	164	0	0	false	false	
1494914			1	80	29	4376	178	82384	96	4661	55	6457	79	26264															false	false	
1629903																													false	false	
1718188			36	1516	146	19058	428	181759	344	13450	177	22507	156	63655			0	0	2	339	1	280	23	971	44	5311	30	7767			
1718469			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
1820979																													false	false	
1836701			2	182	9	1332	52	25116	41	1270	31	2514	49	17318			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
1842065			5	215	18	2580	137	63963	443	9765	160	13240	400	143567			0	0	0	0	0	0	0	0	1	245	0	0	false	false	
1863097			8	424	46	5891	112	42019	227	7951	116	12526	84	21213			0	0	1	118	0	0	0	0	0	0	0	0	false	false	
1864197			11	521	66	8468	242	105120	67	1555	68	4882	110	20684			2	47	10	1249	21	5516	12	155	6	699	13	1379	false	false	
1867983			20	443	47	5515	116	50985	148	3941	49	3636	54	12902			0	0	1	136	1	181	0	0	0	0	0	0	false	false	
1872941			15	761	19	2754	43	21534	87	2413	51	3967	81	21710			26	1112	37	5434	47	13893	64	1614	36	3419	49	11247	false	false	
1879016			11	384	17	2239	48	20807	81	2027	27	2531	17	5291			14	597	12	1386	7	1783	10	130	2	176	0	0	false	false	
1883321																													false	false	
1885932			2	119	4	681	12	5582	46	1802	40	5369	23	7873															false	false	
1890525			37	1613	148	19365	559	227871	47	1740	56	6467	91	28581	1	80													true	false	
1892154			19	1180	41	6066	68	25723	102	3122	27	2467	24	9051			29	861	19	2464	9	3000	0	0	0	0	0	0	false	false	
1893049			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1917301			17	958	35	4965	104	48612	11903	191852	1087	155587	1426	561997			0	0	0	0	0	0	8	307	1	106	0	0			
1918344			1	46	6	1010	71	38330	1048	35906	372	36135	127	49591															false	false	
1929247			781	28649	2175	269621	6023	2525084	10086	297558	3149	357292	2642	897116			60	2062	94	10701	77	17205	115	2346	30	3137	18	4384	false	false	
1940747			0	0	0	0	1	460	4	138	5	510	4	3300															false	false	
1945247			5	85	11	1179	30	8473	8	395	12	1288	17	2913															false	false	
2002222			16	617	33	5065	32	12635	313	5716	67	6080	25	7735			10	376	7	701	7	2296	81	1658	16	1695	4	1201	false	false	
2006024			7	444	34	4970	180	82127	4	113	5	923	20	7961			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2007991			16	703	38	4502	40	15156	110	2425	30	2977	21	5003			12	483	10	1068	7	2080	30	869	8	552	3	787	false	false	
2009605			32	1676	75	9940	165	54550	352	6424	261	13227	318	46214			32	1711	54	6335	69	13327	100	2005	88	3590	138	10056	false	false	
2010722			4	199	32	4707	78	33043	128	5027	48	4168	61	23094			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2037185			9	764	13	1831	26	8901	34	619	14	1238	14	2238			0	0	1	207	1	272	0	0	0	0	0	0	false	false	
2044811			4	213	43	5887	142	57211	16995	202885	1596	174063	900	262486			0	0	0	0	0	0	35	1649	5	859	0	0	false	false	
2044820			3	118	11	1428	47	22633	76	2684	32	2961	30	9385															false	false	
2051127			22	997	55	7799	72	32293	117	3150	52	4427	51	14968			1	74	0	0	0	0	0	0	0	0	0	0	false	false	
2059990			6	404	5	764	19	8824	54	1228	8	1185	3	1657			10	393	9	1254	2	806	9	138	1	92	0	0	false	false	
2068107			3	91	19	2384	113	55978	222	7557	98	12093	166	60729			0	0	0	0	0	0	1	50	1	97	1	479	false	false	
2107181	0	11																											false	true	
2119773			10	479	65	8319	184	88584	18294	219013	1487	157278	921	292094			0	0	0	0	0	0	85	2165	5	653	1	367	false	false	
2121196			0	0	0	0	1	688	0	0	0	0	1	12															false	false	
2122997																													false	false	
2123930			5	242	16	2261	11	5414	56	1132	13	857	7	1971			5	226	5	583	2	660	2	68	5	583	1	253	false	false	
2132941			3	143	17	2025	112	51503	99	2981	106	7773	193	44785			0	0	2	189	0	0	0	0	0	0	0	0	false	false	
2140348			15	550	10	1607	20	11348	18	640	10	1714	4	3450															false	false	
2142155			31	1429	49	6004	101	43786	2192	58777	1229	96768	356	113820			2	165	6	1082	5	1153	3	78	3	291	2	1000	false	false	
2163477																													false	false	
2182786			1	0	0	0	0	0	24200	170000	136	20000	3	0			0	0	0	0	0	0	2007	8000	4	0	0	0			
2193616			0	0	0	0	3	1504	154	7120	139	22472	77	36705			0	0	0	0	3	932	0	0	0	0	0	0			
2209553			2	43	36	3764	450	215676	230	5278	213	14193	453	72798			0	0	0	0	0	0	1	32	0	0	0	0	false	false	
2218443			9	329	21	2513	36	16376	49	1043	17	1660	15	3225			7	222	23	3125	22	5173	45	876	22	1251	14	3385	false	false	
2232757			52	2313	48	5840	64	19343	130	3434	30	2314	14	6462	5	1													true	false	
2233875			0	0	1	196	2	446	7	34	2	103	3	732			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2236821			1	78	6	588	52	21323	45	372	27	1594	54	13950			0	0	0	0	0	0	1	3	0	0	0	0	false	false	
2239288			11	622	62	8714	273	126729	11122	248775	1458	200146	655	248018			0	0	0	0	0	0	200	6230	36	5462	2	655	false	false	
2262718																													false	false	
2265456																													false	false	
2297998			0	0	2	233	29	15590	2	161	8	246	31	6710			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2298995			6	273	44	5201	156	67393	10643	100096	900	84880	831	255360															false	false	
2304636			10	646	17	1907	44	19320	77	1936	31	2957	26	5514			0	0	1	107	4	1085	0	0	0	0	0	0	false	false	
2305969			12	535	41	5368	86	55798	70	1605	5	640	12	6427			0	0	0	0	0	0	1	8	1	91	0	0	false	false	
2316714			3	126	14	1455	43	17236	19	318	10	976	20	5723															false	false	
2317672			0	0	6	829	38	20331	9	140	9	966	9	3529															false	false	
2325882																													false	false	
2328137			116	5505	255	32945	466	180739	458	11411	107	9106	82	19348			4	258	6	858	1	447	3	70	1	150	0	0	false	false	
2328285																													false	false	
2329200			20	961	19	3357	31	13914	226	8313	43	6021	11	5295															false	false	
2332910			0	0	0	0	32	16430	19	252	24	3450	48	12620															false	false	
2333140			4	274	4	764	44	27766	13	798	11	2125	20	9982															false	false	
2337335																													false	false	
2339599			7	315	19	3038	39	22857	58	2529	36	5742	33	14814															false	false	
2339795			16	967	77	9716	168	67092	13292	127667	958	86802	600	189111															false	false	
2343167			40	521	87	3983	204	42282	512	2374	245	1348	164	12410															false	false	
2344753			30	1217	94	11617	191	74320	251	6086	129	12053	186	57179			23	893	36	4210	28	7076	4	62	0	0	4	1086	false	false	
2353595			355	10161	560	51518	747	223959	1966	28469	431	29560	250	54379			41	950	43	2879	23	3809	146	2129	27	1486	12	1457	false	false	
2354985			50	1748	124	14684	248	96391	42508	500	1191	17005	783	100573			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2356091			50	2243	80	11251	101	38062	358	9238	85	9127	66	18117			21	814	34	4649	16	3919	26	735	0	0	0	0	false	false	
2358769			21	924	66	9138	165	70533	265	6768	163	16272	136	38210			7	268	13	1263	20	6420	102	2594	44	3364	13	3411	false	false	
2362458			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
2371816			171	9005	137	21411	72	31437	124	4922	66	10730	46	19521															false	false	
2390929			24	1594	105	14648	428	200875	179	9723	127	17996	215	96332			0	0	0	0	1	229	0	0	0	0	0	0	false	false	
2391588			8	216	18	2058	43	13497	88	2284	22	1868	37	11670			1	13	4	487	2	701	8	214	2	140	1	44	false	false	
2396592			51	2937	62	10134	76	36941	311	8224	31	4738	28	13153			4	167	3	378	3	1087	0	0	1	100	0	0	false	false	
2396604			12	682	35	6010	36	14242	328	10387	39	5477	14	5552			14	692	17	2706	4	1450	36	905	6	895	1	251	false	false	
2398701			0	0	0	0	1	976	1	5	6	462	15	4891															false	false	
2434113			16	718	100	12841	383	163364	695	10646	298	18958	477	119117															false	false	
2451240			0	0	0	0	3	2458	1	23	0	0	5	3818															false	false	
2465881			114	4485	110	12988	88	31879	437	10589	132	13091	112	32836			26	1078	67	8558	56	16660	199	4269	95	7941	81	15653	false	false	
2467670			1	14	1	222	11	3675	0	0	0	0	1	455															false	false	
2471239			1	37	7	560	46	21499	72	1691	84	7600	100	38162			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2482824			152	6698	155	19280	224	90735	930	24077	225	25545	186	57319			155	6314	168	20423	61	16523	701	15646	121	12021	48	10774	false	false	
2489805			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
2490285			10	610	2	128	8	2151	131	1984	7	731	7	2328			25	778	13	1657	4	1132	213	5107	36	2975	10	1870	false	false	
2497181			56	2508	80	10956	136	63146	232	9702	76	10446	76	32258			47	1995	68	8736	57	16050	84	2519	31	3101	14	3227	false	false	
2502825																													false	false	
2505424			34	1406	57	6318	123	49271	135	3324	37	3461	25	6331			11	350	7	717	8	2015	6	201	5	359	0	0	false	false	
2505451			13	618	36	3830	130	47192	142	3514	53	5422	36	8578			1	35	2	35	2	655	1	14	0	0	0	0	false	false	
2505460			40	1995	58	8020	47	17405	858	20277	108	11617	35	13170			16	753	17	2130	10	3066	178	5361	46	5502	20	5492	false	false	
2508751			7	476	35	5031	112	53010	17264	229931	1970	218202	1314	385721			0	0	0	0	0	0	157	5191	41	6293	12	3814	false	false	
2515320			1	60	1	114	37	23610	112	4019	27	3960	42	16318															false	false	
