"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
797775																																							36221	7986	273941	0	79	48945	0	56123	2151426	1521937	38820	1881689	0	13834	320932	0	269737	200	2151426	0	0	164580	0	0	140308	0	56125	1465812			-18482	1714915	1701081	-16869	0	0	0	0	269737	0	27050	
798512																																							576	1656	25839	0	0	467	0	1068	71080	61893	341	62955	0	442	0	0	8125	1000	71080	0	0	5434	0	0	2000	0	16576	45317			0	41916	41474	-309	0	0	721	0	8125	0	0	
799751																																							3815	4378	45749	0	3818	7806	340	3947	295606	242781	865	266646	0	2529	23000	0	28960	895	295606	0	0	16063	0	0	13701	0	37570	205211			0	228282	225753	-1699	0	0	0	0	28960	0	0	
799854																																							73468	11669	41666	0	6639	9906	115	7401	427308	372347	925	373272	0	4306	0	0	54036	250	427308	0	0	22805	0	0	30503	250	66670	305677			0	280500	276194	478	0	0	0	0	54036	0	0	
799939																																							1958	89	6856	0	0	41	0	647	16515	14939	88	15027	0	194	0	0	1488	600	16515	0	0	1033	0	0	440	0	6961	7978			0	6243	6049	-585	875	0	0	0	1488	0	0	
799948																																							9182	4799	120960	0	0	9915	0	11379	291376	265989	1577	267797	0	1315	231	0	23579	1000	291376	0	0	28868	0	0	1000	0	47295	218694			0	136377	135062	-7289	79	0	0	0	23579	0	0	
800134																																							2847	6646	105601	0	2225	4784	0	9412	324122	288202	1899	299101	0	1900	9000	0	25021	1170	324122	0	0	21617	0	0	8278	0	57284	230918			0	187933	186033	-6044	6574	0	0	0	25021	0	0	
800442																																							4083	1454	78757	0	0	2625	0	5801	138832	115509	6123	121632	0	748	0	0	17200	450	138832	0	0	11593	0	0	7302	0	26491	89018			0	46860	46112	-2145	0	0	0	0	17200	0	0	
800479																																							10614	424	0	0	0	3447	0	2534	57348	49853	109	50962	0	165	1000	0	6386	0	57348	0	0	6386	0	0	0	0	0	49853			0	40494	40329	0	0	0	0	0	6386	0	0	
800853																																							81073	1693	143625	0	0	1625	0	9736	430208	395114	4240	399354	0	1645	0	0	30854	318	430208	0	0	33565	0	0	4860	0	141667	253447			0	151924	150279	-7889	0	0	0	0	30854	0	42177	
801047																																							3933	5612	127020	0	2065	14122	0	19956	522903	435938	2733	475635	0	3673	36135	0	47268	200	522903	0	0	40864	0	0	14075	283	89048	346890			0	352301	348628	-7871	0	0	829	0	47268	0	1284	
801056																																							10821	716	59995	0	0	2982	30	5425	164367	147119	1042	152861	0	908	4700	0	11506	550	164367	0	0	14920	0	0	1250	0	36838	110281			0	85306	84398	-5214	0	0	0	0	11506	0	0	
801654																																							16050	1851	72703	0	0	1191	0	2927	145705	125773	672	126445	0	367	0	0	19260	800	145705	0	0	18922	0	0	5300	0	57853	67920			0	47475	47108	-5762	3875	0	0	0	19260	0	0	
803256																																							9558	2730	5322	0	108	603	44	1782	86816	74604	954	75558	0	819	0	0	11258	40	86816	0	0	5298	0	0	5960	0	30423	44181			0	56603	55784	-40	10885	0	0	0	11258	0	0	
803265																																							2955	972	23282	0	0	281	0	976	45078	39377	108	39485	0	288	0	0	5593	200	45078	0	0	4179	0	0	2400	0	12061	27316			0	16559	16271	-1186	341	0	0	0	5593	0	0	
803649																																							2526	6933	58524	2804	3058	7394	0	17189	735180	654940	5799	668301	0	8701	7562	0	66879	1300	735180	0	0	61114	0	0	6700	89	54915	600025			0	598040	589339	-2235	47240	0	0	0	66879	84	0	
803658																																							313	1029	23148	0	0	40	0	4479	73392	59702	1417	62119	0	520	0	0	11273	90	73392	0	0	6159	0	0	6910	0	13752	45950			0	44903	44383	-1886	0	0	1000	0	11273	0	0	
803957																																							21402	2988	45688	0	906	15919	0	14310	510095	436146	4765	455911	0	4475	15000	0	54184	850	510095	0	0	28941	0	0	25978	0	75943	360203			0	412694	408219	-1585	405	0	0	0	54184	258	0	
804150																																							9575	1022	10610	0	0	239	0	524	59061	50336	212	50548	0	414	0	0	8513	50	59061	0	0	3798	0	0	4700	0	14192	36144			0	31818	31404	-35	4000	0	0	0	8513	0	1687	
804338																																							103003	18291	22875	0	0	3994	5630	75524	2090794	1640105	11071	1903676	0	12713	242500	0	187118	1750	2090794	0	0	111069	0	0	75905	0	126120	1513985			0	1416579	1403866	-1606	0	0	10000	0	187118	31888	425723	
804374																																							14561	9405	37328	118	3805	17008	783	12093	623067	559302	4674	563976	0	4387	0	0	59091	15304	623067	0	0	45326	0	0	0	1316	129555	429747			0	468743	464356	-1539	2500	0	0	0	59091	0	59794	
804422																																							782	2034	0	0	0	1597	36	684	90660	74897	397	75294	0	710	0	0	15366	1050	90660	0	0	14086	0	0	230	0	20304	54593			0	57989	57279	0	192	0	0	0	15366	0	28056	
804860																																							5264	1849	28573	0	0	4476	0	1375	78762	68393	227	71370	0	391	2750	0	7392	3400	78762	0	0	3908	0	0	1617	0	14662	53731			0	37041	36650	-1533	0	0	0	0	7392	0	575	
805045																																							4206	1247	12136	0	0	349	0	3626	142615	104948	916	128114	0	984	21500	0	14501	170	142615	0	0	10472	0	0	4930	0	20960	83988			0	122035	121051	-1071	0	0	750	0	14501	0	0	
805250																																							3676	3620	50764	0	110	5671	0	6781	258928	215958	1398	234381	0	2736	17025	0	24547	2000	258928	0	0	18143	0	0	9423	0	49571	166387			0	187106	184370	-5019	0	0	0	0	24547	3936	0	
805335																																							15304	731	17767	0	0	764	123	3608	150884	128971	975	129946	0	1485	0	0	20938	173	150884	0	0	14826	0	0	6962	0	37270	91701			0	110502	109017	-1023	3570	0	0	0	20938	0	0	
805755																																							132157	8024	76933	0	2398	10427	0	5387	826474	723506	4822	728328	0	9307	0	0	98146	440	826474	0	0	91551	0	0	8160	411	138696	584810			0	600044	590737	-2005	0	0	0	0	98146	0	0	
805876																																							6736	3356	61713	0	241	2437	0	9511	235736	199525	683	206208	0	270	6000	0	29528	0	235736	0	0	33310	0	0	0	0	53353	146172			0	152012	151742	-3782	0	0	0	0	29528	0	0	
806846																																							251499	32510	257724	0	15795	30862	1604	52425	2631041	2214638	20190	2404828	0	10101	170000	0	226213	400	2631041	0	0	178838	0	0	61379	14503	238065	1976573			0	1963796	1953695	-14404	20424	0	0	0	226213	0	0	
806958																																							10696	4628	51939	0	229	5279	64	18093	846685	723899	6566	760490	0	6516	20000	0	86195	250	846685	0	0	29127	0	0	57250	1144	129251	594648			0	759232	752716	-432	0	0	10025	0	86195	1897	0	
807348																																							1833	3019	17309	0	43	2459	0	4835	180773	138744	1209	161453	0	1605	21500	0	19320	750	180773	0	0	12949	0	0	5812	0	24988	113756			0	149372	147767	-191	3471	0	0	0	19320	37	0	
807432																																							23194	4855	37944	0	399	3929	0	4827	195580	181269	1780	183049	0	1433	0	0	12531	300	195580	0	0	12757	0	0	6075	0	41368	139901			0	121865	120432	-6601	0	0	0	0	12531	0	0	
807656																																							14422	11898	68384	0	0	2185	0	6215	328489	282721	4751	296063	0	2142	0	0	32426	1650	328489	0	0	28690	0	0	2249	423	83758	198963			0	177737	175595	-163	8159	0	0	8591	32426	0	41208	
807955																																							152337	14765	397197	0	46289	38456	1651	74546	2579067	2306296	20874	2327170	0	19659	0	0	251897	3200	2579067	0	0	164137	0	0	124102	1679	647373	1658923			0	1871806	1852147	-39542	0	0	0	0	251897	0	0	
808260																																							102120	75789	869850	0	12479	53513	873	250203	5631419	4911000	87783	4998783	0	75963	0	0	632636	1	5631419	0	0	510942	0	0	128635	0	1607082	3303918			0	3608346	3532383	-6942	0	0	0	0	632636	31	734178	
808345																																							7492	1515	18837	0	0	2398	0	1793	60611	50238	108	50346	0	764	0	0	10265	3370	60611	0	0	-4559	0	0	11201	0	8630	41608			0	29340	28576	253	0	0	0	0	10265	0	0	
808653																																							4068	5060	88874	0	0	959	0	8494	330906	269315	2122	299437	0	3127	28000	0	31469	600	330906	0	0	28571	0	0	6400	0	58190	211125			0	224570	221443	-4102	1485	0	0	0	31469	0	523	
809070																																							2846	87	0	0	0	1463	0	480	36150	18801	96	18897	0	185	0	0	17253	0	36150	0	0	13805	0	0	3448	0	1709	17092			0	31459	31274	0	0	0	0	0	17253	0	0	
809276																																							108301	1509	2835	0	9154	18374	0	12612	507120	418661	19609	438270	0	8942	0	0	68850	910	507120	0	0	43328	1483	0	24800	30580	22786	395875			0	331214	322272	-188	0	0	0	0	68850	0	0	
809379																																							21274	1204	38774	0	1350	2448	0	3138	114269	103354	187	103541	0	599	0	0	10728	250	114269	0	0	1044	0	0	10988	0	11631	91723			0	46680	46081	-1554	0	0	0	0	10728	0	0	
809650																																							539	4714	7926	0	0	6516	100	7699	304076	254632	11100	277232	0	3276	11500	0	26844	64	304076	0	0	12417	0	0	14441	38368	63755	190877			0	240355	237079	-78	1135	0	0	0	26844	0	0	
809771																																							69267	23536	123008	0	0	12337	0	128349	2021986	1409055	18753	1484278	0	4855	56470	0	537708	0	2021986	0	0	550492	0	0	0	0	61990	1347065			0	894450	889595	-12784	0	0	0	0	537708	0	775894	
810544																																							12047	5790	56896	0	0	2899	0	8443	279081	253460	1437	254897	0	2251	0	0	24184	400	279081	0	0	21042	0	0	5564	287	50032	203428			0	192017	189766	-2822	0	0	0	0	24184	0	2953	
811046																																							51828	132137	1121762	0	0	94118	0	316830	7492735	5729775	170124	6803252	0	78721	362462	0	689483	38903	7492735	0	0	587822	0	6000	124343	712	1078524	4651251			0	5851168	5772447	-67585	0	0	38605	502286	689483	2901	0	
811457																																							6941	4824	0	0	0	98	0	254	27426	24741	16	24757	0	89	0	0	2669	25	27426	0	0	2219	0	0	425	0	13375	11366			0	7857	7768	0	2534	0	0	0	2669	0	5007	
811541																																							218	3242	16630	0	0	3109	0	3128	142068	127029	535	131564	0	809	3000	0	10504	200	142068	0	0	4883	0	0	7335	0	41178	85851			0	111363	110554	-1914	5187	0	0	1000	10504	0	0	
811550																																							5420	2514	6246	0	0	2523	0	4008	95046	80899	805	81704	0	865	0	0	13342	2025	95046	0	0	7777	0	0	3944	0	17673	63226			0	75156	74291	-404	44	0	0	0	13342	0	0	
811747																																							24148	12718	34029	0	4102	11770	0	12088	513153	453498	4702	458200	0	4569	0	0	54953	444	513153	0	0	23724	0	0	31637	0	71139	382359			0	412632	408063	-852	1548	0	0	0	54953	84	4603	
812379																																							4570	570	847	0	0	4397	0	3755	85517	67040	425	73465	0	826	6000	0	12052	0	85517	0	0	6676	0	0	5384	0	15130	51910			0	72204	71378	-8	0	0	0	0	12052	0	0	
812436																																							21375	6220	164554	0	0	14897	0	12315	756073	680409	4279	684688	0	7443	0	0	71385	639	756073	0	0	67827	0	0	10825	0	199481	480928			0	544155	536712	-7906	0	0	0	0	71385	0	0	
812557																																							76586	13312	46275	0	5305	35562	2025	21530	1052326	840592	9199	934791	0	6109	85000	0	117535	300	1052326	0	0	74395	0	0	45696	758	208684	631908			0	856881	850772	-2856	0	0	0	0	117535	201	0	
812614																																							953	11210	74387	0	0	2610	0	2502	240831	213957	974	214931	0	2096	0	0	25900	1000	240831	0	0	19980	0	0	7000	0	78764	135193			0	147846	145750	-2080	3419	0	0	0	25900	0	0	
813572																																							24784	800	20982	0	0	3179	0	12666	220027	189435	1194	190629	0	1726	0	0	29398	1075	220027	0	0	-42661	0	0	72290	0	32313	157122			0	159342	157616	-1306	0	0	0	0	29398	0	0	
813853																																							7998	2097	106815	1049	8426	10965	0	10825	540169	452848	3856	479204	0	5767	22500	0	60965	800	540169	0	0	14159	0	0	49200	1155	94150	358698			0	396595	390828	-3194	11	0	0	0	60965	0	0	
814074																																							11694	907	0	0	688	3421	0	12844	175018	115324	4966	161490	0	1372	41200	0	13528	3	175018	0	0	5669	0	0	7856	17837	7015	108309			0	128320	126948	0	0	0	0	0	13528	0	679	
814355																																							2223	510	22415	0	57	130	22	495	46375	38503	233	38736	0	367	0	0	7639	61	46375	0	0	5020	0	0	2439	0	7148	31355			0	20890	20523	119	0	0	0	0	7639	0	0	
814430																																							326051	149246	3779916	0	73134	68356	15197	1170173	27770671	21954583	280013	24954765	0	227672	2635396	0	2815906	14211	27770671	67718	42056	1470253	0	0	1636415	32691	4939136	17015447			0	19778223	19550551	-304973	0	0	0	42717	2815906	46817	2490821	
814458																																							15893	6424	99093	0	0	3265	0	1983	301457	274348	4360	278708	0	2626	0	0	22749	1232	301457	0	0	18371	0	0	14660	0	124089	150259			0	177425	174799	-11514	0	0	0	0	22749	0	0	
814476																																							22544	1895	51033	0	0	2093	0	5489	163339	143296	741	144037	0	1408	0	0	19302	0	163339	0	0	22599	0	0	0	0	21653	121643			0	70427	69019	-3297	0	0	0	0	19302	942	10324	
814551																																							31712	5366	111021	0	0	1311	0	2464	313798	278624	2653	281277	0	2564	0	0	32521	600	313798	0	0	33065	0	0	750	0	73165	205459			0	164488	161924	-1894	0	0	0	0	32521	0	0	
814711																																							16828	2918	37006	0	0	5310	1012	17909	353959	322893	3094	334987	0	2936	9000	0	18972	500	353959	0	0	-3543	0	0	33625	0	65976	256917			0	275912	272976	-11610	0	0	0	0	18972	0	0	
815053																																							20692	2289	31019	0	0	5896	0	6055	284936	243362	1365	255201	0	1900	10474	0	29735	514	284936	0	0	26098	0	0	3036	0	55633	187729			0	182877	180977	87	116	5036	0	0	29735	0	32856	
815147																																							13153	4261	0	0	639	9542	51	10973	431998	389174	2328	391502	0	4215	0	0	40496	750	431998	0	0	20496	0	0	19250	0	113008	276166			0	337447	333232	0	18039	0	0	0	40496	0	42108	
815156																																							101006	7533	437102	0	1076	7969	0	32059	1327971	1190243	12401	1224952	0	9670	8000	0	103019	170	1327971	0	0	98396	1145	0	17330	1613	109076	1081167			0	748138	738468	-12877	0	0	0	14308	103019	0	0	
815277																																							50246	3875	1071	0	1127	4842	0	15209	677994	559830	6287	611117	0	6492	45000	0	66877	0	677994	0	0	37296	0	0	29579	54508	64041	495789			0	553608	547116	2	0	0	0	0	66877	0	0	
815754																																							0	3902	23552	0	32	25340	0	17854	412453	339093	1200	365310	0	2188	25017	0	47143	150	412453	0	0	8016	0	0	40579	0	31754	307339			0	315135	312947	-1602	28826	0	0	0	47143	0	0	
815772																																							12788	988	30657	0	297	3501	0	6496	178836	148034	1318	151352	0	1183	2000	0	27484	1	178836	0	0	28336	0	0	0	0	20902	127132			0	125292	124109	-853	0	0	0	0	27484	0	0	
816256																																							94	1144	26369	0	0	2500	529	2702	91491	70707	594	77501	0	746	6200	0	13990	200	91491	0	0	14221	0	0	200	0	18123	52584			0	58899	58153	-631	0	0	0	0	13990	0	0	
816304																																							12851	2168	16478	0	110	1050	0	11631	254427	222652	5809	228461	0	1281	0	0	25966	0	254427	0	0	26010	0	0	0	0	39881	182771			0	211420	210139	-44	0	0	0	0	25966	0	0	
816603																																							143886	40770	962466	0	75296	60910	0	258492	6720251	5230054	123158	6173785	0	36576	791000	0	546466	3000	6720251	29388	29573	338356	18589	0	289938	31318	678239	4551815			0	5122871	5086295	-84828	0	0	0	0	546466	12841	0	
816751																																							6866	1245	3021	0	0	275	0	487	38440	34581	90	34671	0	177	0	0	3769	100	38440	0	0	2710	0	0	950	0	7540	27041			0	22438	22261	9	1490	0	0	0	3769	0	2795	
817477																																							4111	2223	49744	0	191	3993	29	2492	178610	163057	1923	164980	0	907	0	0	13630	100	178610	0	0	15922	0	0	900	0	18219	144838			0	113219	112312	-3292	3515	0	0	0	13630	0	0	
817824	33303710	5549260	68221788	0	14704514	6433084	28321	29408754	563953196	11154140	506032944	9819	4478167	46991311	2495020	57910433	240060	563953196	5044133	4169199	22578326	0	0	39161238	1103392		0	326636769	322158602	-4069191	3983932	1531490	57920252	708208	73225498	577277	326593	250684			68221788							439114507					46901080					5044111	4169198						97781941	341332566							80000	3983932	0	1531490		708208		
818401																																							19498	7476	246464	0	2988	10276	0	61064	1656354	1343939	34590	1482066	0	10117	103537	0	174288	0	1656354	0	0	196030	0	0	0	250	252397	1091542			0	1315883	1305766	-21742	1934	0	0	0	174288	638	0	
818540																																							11775	1370	26061	0	0	529	0	1151	79350	66406	642	67048	0	729	0	0	12302	75	79350	0	0	12451	0	0	150	0	7514	58892			0	39193	38464	-374	0	0	0	0	12302	0	0	
818559																																							9362	1426	35233	0	450	1939	0	616	84527	81583	197	81780	0	299	0	0	2747	100	84527	0	0	4130	0	0	4250	0	15470	66113			0	35800	35501	-5733	0	0	0	0	2747	0	0	
818652																																							19701	4261	57726	0	0	388	323	3846	114243	101597	167	101764	0	280	0	0	12479	275	114243	0	0	12676	0	0	0	0	37585	64012			0	28278	27998	-472	0	0	0	0	12479	0	0	
819154																																							16390	2947	77373	0	638	1540	0	3965	188557	167250	945	179195	0	748	11000	0	9362	200	188557	0	0	7257	0	0	6700	0	45448	121802			0	72033	71285	-4795	0	0	0	0	9362	0	14419	
819172																																							10793	3093	8474	0	0	1142	0	2575	177220	159058	1081	162410	0	1307	2271	0	14810	0	177220	0	0	16032	0	0	0	0	15576	143482			0	152450	151143	-1222	0	0	0	0	14810	0	0	
819453																																							80503	5472	46185	0	0	1767	427	11827	633905	532733	3476	546209	0	6279	10000	0	87696	3052	633905	0	0	82650	0	0	1900	0	62362	470371			0	447467	441188	94	7534	0	0	0	87696	0	39002	
819556																																							45491	8587	115277	1281	1397	12316	5438	12980	643112	561378	4505	579288	0	3735	0	0	63824	2500	643112	0	0	36617	0	0	36602	0	173924	387454			0	356066	352331	-11895	0	0	0	13405	63824	3205	84809	
819855																																							21285	21986	250712	0	2886	18687	0	37797	1154332	1036377	6908	1043285	0	6440	0	0	111047	1000	1154332	0	0	86994	0	0	34003	3441	275414	760963			0	767378	760938	-10950	36600	0	0	0	111047	0	0	
820048																																							29075	12143	315927	0	4481	12523	0	15641	1060426	914674	4138	959932	0	9227	16452	0	100494	3804	1060426	0	0	94308	0	0	12046	0	177875	736799			0	679863	670636	-9664	0	0	5500	19168	100494	0	0	
820301																																							30902	3436	19804	0	1813	6937	0	20348	476532	383423	3744	409353	0	3376	22186	0	67179	0	476532	0	0	67474	0	0	533	0	86327	297096			0	390973	387597	-828	0	0	0	0	67179	5653	42	
820477																																							19655	1143	3745	0	0	1797	0	1294	119986	107703	620	108323	0	267	0	0	11663	3	119986	0	0	3712	0	0	7981	0	17942	89761			0	40313	40046	-33	0	0	0	0	11663	5593	46713	
820842																																							1099	3947	97795	0	968	4679	0	2663	361502	331819	1409	333228	0	2830	0	0	28274	240	361502	0	0	31192	0	0	480	240	90821	240998			0	250651	247821	-3638	2290	0	0	0	28274	0	0	
820879																																							8656	2595	35555	0	0	7061	0	10052	190791	163624	2762	166386	0	249	0	0	24405	0	190791	0	0	26470	0	0	0	0	18098	145526			0	127121	126872	-2065	0	0	0	0	24405	0	0	
821036																																							33321	39601	109888	0	1824	3160	0	8257	357160	301733	747	335977	0	2101	10200	0	21183	617	357160	0	0	19852	0	0	7683	0	24128	277605			0	163210	161109	-6969	0	0	0	23297	21183	0	0	
821157																																							3103	6820	21210	0	0	3208	0	6547	178745	153637	1233	159870	0	1366	5000	0	18875	150	178745	0	0	11585	0	0	7850	0	36012	117625			0	133626	132260	-710	5597	0	0	0	18875	0	0	
821559																																							846	463	0	0	0	581	0	221	28059	23044	265	23878	0	409	569	0	4181	208	28059	0	0	1680	0	0	2293	0	235	22809			0	26007	25598	0	350	0	0	0	4181	0	0	
821643																																							780	946	15139	0	0	43	0	2685	53834	44030	523	47482	0	416	2929	0	6352	400	53834	0	0	5987	0	0	1600	0	4084	39946			0	33917	33501	-1635	723	0	0	0	6352	17	0	
822042																																							111693	15864	156020	0	14567	26348	0	56974	1664450	1401424	15078	1518652	0	14410	101042	0	145798	1439	1664450	0	0	70626	4098	0	85561	559	232161	1169263			0	1228785	1214375	-11828	250	0	0	1108	145798	0	63702	
822051																																							5285	1271	61997	0	0	861	0	4786	281100	246442	1852	248294	0	1817	0	0	32806	200	281100	0	0	17761	0	0	20000	0	58895	187547			0	157424	155607	-5155	0	0	0	0	32806	128	51165	
822275																																							12605	1587	14	0	169	5442	0	5851	414708	291418	4255	373673	0	1843	78000	0	41035	0	414708	0	0	41035	0	0	0	0	30290	261128			0	309406	307563	0	0	0	0	0	41035	0	81477	
822556																																							1131973	3415	877840	0	803	1744	0	295620	4637681	2727991	113852	4261446	0	15587	1310000	0	376235	2511	4637681	0	0	216516	0	0	146459	14027	23646	2704345			0	908112	892525	10749	0	1390084	0	109603	376235	29277	373	
822631																																							2715	439	19043	0	0	455	0	1120	65162	55437	193	55630	0	252	0	0	9532	350	65162	0	0	9708	0	0	700	0	10650	44787			0	41642	41390	-1226	0	0	0	0	9532	0	0	
823133																																							32510	6329	342147	0	6215	3365	0	12022	589814	522175	2947	534378	0	2950	9256	0	55436	1000	589814	0	0	47373	0	0	19594	0	57330	464845			0	180116	177166	-12531	0	0	0	0	55436	0	10060	
823142																																							1763	1323	75162	0	0	1387	0	1344	134369	123100	629	129467	0	663	5738	0	4902	1500	134369	0	0	12044	0	0	1835	0	26462	96638			0	46472	45809	-10477	7581	0	0	0	4902	0	0	
823450																																							18005	8110	198236	0	0	5926	0	12618	458373	431655	2006	433953	0	3787	292	0	24420	1000	458373	0	0	41059	0	0	7314	269	157629	274026			0	215496	211709	-24953	0	0	0	0	24420	0	3500	
823478																																							51516	11155	0	0	9	31406	545	48510	2050586	1526575	18119	1721801	0	4719	177107	0	328785	1	2050586	0	0	250285	0	0	83706	0	298429	1228146			-5436	1869617	1864898	229	724	0	0	0	328785	25515	16308	
823553																																							734	444	0	0	0	137	160	693	20044	16077	61	16138	0	86	0	0	3906	100	20044	0	0	3706	0	0	100	0	2955	13122			0	10850	10764	0	450	0	0	0	3906	0	6662	
823638																																							457	1695	146409	0	0	802	0	5535	218584	197656	1052	207318	0	927	8400	0	11266	300	218584	0	0	6346	0	0	12950	0	34335	163321			0	64613	63686	-8330	0	0	210	0	11266	0	0	
823656																																							2269	5273	145849	0	893	7156	0	14244	387420	328024	3298	361643	0	2904	4000	0	25777	1680	387420	0	0	23319	0	0	15300	612	54105	273919			0	212755	209851	-14522	1273	0	0	26321	25777	0	0	
824242																																							911	971	13296	0	0	189	0	1932	50210	37578	1414	42767	0	232	3500	0	7443	150	50210	0	0	6386	0	0	1350	0	7462	30116			0	33143	32911	-443	0	0	275	0	7443	0	0	
824653																																							41879	2411	5031	0	60	3088	223	23565	947223	817735	4476	859409	0	10554	37198	0	87814	280	947223	0	0	35428	0	0	52100	0	26184	791551			0	829434	818880	6	52086	0	0	0	87814	0	0	
824671																																							25881	2290	54536	0	28	12154	0	25534	635233	539169	2900	562069	0	5504	20000	0	73164	0	635233	0	0	78693	493	0	0	0	70787	468382			0	505099	499595	-5529	0	0	0	0	73164	0	14722	
824738																																							11555	887	18738	0	0	397	0	1860	100365	92418	310	92728	0	470	0	0	7637	228	100365	0	0	4990	0	0	2967	0	14447	77971			0	67398	66928	-548	0	0	0	0	7637	0	0	
825146																																							135590	49267	1446065	0	89099	49076	3782	86845	5385100	4612209	18499	4878833	0	41246	248125	0	506267	1514	5385100	0	0	287953	0	0	354866	1703	926831	3685378			0	3562575	3521329	-138066	2344	0	0	0	506267	0	0	
825454																																							26257	1192	0	0	0	10840	6	8779	271697	238185	1859	248044	0	3139	8000	0	23653	446	271697	0	0	21958	0	0	1249	0	15887	222298			0	227762	224623	0	0	0	0	0	23653	0	0	
825548																																							9005	2394	62797	0	0	3392	0	10336	319698	281940	1554	283494	0	1764	0	0	36204	440	319698	0	0	35370	0	0	660	445	50781	231159			0	233003	231239	-266	0	0	0	0	36204	90	0	
825753																																							5344	1095	91123	0	329	6577	0	6801	314295	258916	8253	283998	0	4376	16829	0	30297	600	314295	0	0	2019	0	0	35650	0	17819	241097			0	207402	203026	-7972	0	0	0	0	30297	0	0	
825847																																							328	4983	20816	0	761	5631	0	8625	348042	297266	1687	306953	0	5122	8000	0	41089	600	348042	0	0	28327	0	0	12150	0	57385	239881			0	311164	306042	12	526	0	0	0	41089	323	7	
825940																																							59	2014	31283	0	0	421	0	2715	130779	109226	817	119694	0	1165	9651	0	11085	26	130779	0	0	3788	0	0	7975	0	16621	92605			0	93004	91839	-704	2448	0	0	0	11085	0	0	
826451																																							2500	1981	50805	0	0	812	0	4484	94602	82777	1455	84232	0	1425	0	0	10370	350	94602	0	0	9580	0	0	1500	0	29210	53567			0	32672	31247	-1060	2773	0	0	0	10370	0	0	
826648																																							14762	6329	33889	0	1794	3838	0	7847	263942	227228	1260	237869	0	2165	9381	0	26073	295	263942	0	0	20128	0	0	7338	0	36473	190755			0	195436	193271	-1688	0	0	0	0	26073	0	2212	
826956																																							301320	36949	1956095	11815	60361	24288	1974	204196	5747684	5015579	47483	5088538	0	38271	15026	0	659146	100	5747684	75	0	361488	0	0	306943	1389	695152	4320427			0	3186274	3148003	-9385	0	0	10450	0	659146	1219	0	
827355																																							0	2282	54874	0	0	801	0	3171	120041	102890	1187	104077	0	869	0	0	15964	100	120041	0	0	17051	0	0	1100	0	26839	76051			0	53079	52210	-2287	6703	0	0	0	15964	0	0	
827458																																							8634	2565	100251	0	0	1454	0	15265	396661	342512	5632	358144	0	4928	8000	0	38517	600	396661	0	0	34793	0	0	9670	0	71999	270513			0	273355	268427	-6546	0	0	2000	0	38517	65	0	
827560	22382	3868	95855	0	66	41181	0	39057	714281	12331	636989	0	12212	70105	0	77292	891	714281	24675	0	67669	0	0	11002	400		-250	499009	486797	-2020	0	0	77292	0	0	0	0	0			95855							554553					70105					0	0						511	554042							0	0	0	0		0		
828110																																							43375	3048	115261	0	0	3711	0	3228	283710	255053	1716	256769	0	1213	0	0	26941	675	283710	0	0	24278	0	0	2402	0	48306	206747			0	116300	115087	-414	0	0	0	0	26941	0	0	
828174																																							8290	2634	1853	0	0	2460	71	14759	259750	189695	5018	226713	0	969	32000	0	33037	0	259750	0	0	33141	0	0	0	0	20601	169094			0	230652	229683	-104	0	0	0	0	33037	0	0	
828473																																							4330	1413	35423	0	0	3991	0	12409	348724	294399	1445	295844	0	997	0	0	52880	0	348724	0	0	53668	0	0	0	0	26451	267948			0	292020	291023	-788	0	0	0	0	52880	0	135	
828651																																							85753	29729	18971	0	0	163019	2169	26516	2920819	2636583	13669	2753210	0	16520	0	0	167609	2484	2920819	0	0	6313	0	0	244527	0	1034124	1602459			0	1893467	1876947	-85715	0	0	0	102958	167609	0	717715	
829032																																							8224	2014	33785	0	0	3803	0	8258	233085	208645	1048	209693	0	1600	0	0	23392	320	233085	0	0	23817	0	0	1000	0	37521	171124			0	178601	177001	-1745	0	0	0	0	23392	0	0	
829041																																							1906	6575	148865	0	780	1073	0	4526	364843	317152	2318	319470	0	3273	0	0	45373	210	364843	0	0	8361	0	0	39790	0	63871	253281			0	197987	194714	-2988	6404	0	0	0	45373	0	0	
