"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHARGE-OFFS ON LOANS TO FARMERS	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOVERIES ON LOANS TO FARMERS	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	UNCOLLBLE CRED CRD FEE&FIN CHGS	CHARGE-OFFS ALL OTHR LEASE FNC RECVB	1-4 FAM RES CNSTRTN LN CHARGE-OFFS	1-4 FAM RES CNSTRTN LN RECOVERIES	OTHR CNSTRCTN LN & LAND DEV CHARGE-O	OTHR CNSTRCTN LN & LAND DEV RECOVERI	LN SCD BY OWNER-OCCPD NONFARM CHARGE	LN SCD BY OWNER-OCCPD NONFARM RECOVE	LN SCD BY OTHR NONFARM NONRES CHARGE	LN SCD BY OTHR NONFARM NONRES RECOVE	CHG-OFF LEASE TO IND FOR HOME & FAM 	LEASE TO IND FOR HOUSE & OTHR EXP RE	RECOVERIES ALL OTHR LEASE FNC RCVBL	CHRG OFF AUTO LN	RCVRY AUTO LN	CHARGE-OFFS ALL OTHER	RECOVERIES ALL OTHER	
233554	0	0	0	0	249	51	1906	1850				0	7258	7003		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	5	
234355	0	22	0	0	0	0	444	23		0		18	256	0		47		0	0	47	0	18	0	0	0	4			0	0	3	0	0	0			0	0	0	1	124	61	0	244	0	0		48	41	37	27	
234506	0	0	0	0	0	0	206	3		0		0	211	0		0		0	0	0	0	0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0	0	0		202	201	9	0	
234739	15	0	0	0	0	0	236	104				0	280	14		0				0		0	0	0	0	0			104	21	39	5	0	0			0	0	0	0	0	47	0	0				51	6	96	14	
234841	0	0	0	0	0	0	1	0				0	11	0		9				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	1	0	0	
235174	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
235231	0	0	0	0	0	0	48	15				15	40	2		12							0	0	0	0			0	0	10	0	0	0			0	0	0	0	0	0	0	0				4	0	22	8	
235446	0	0	0	0	0	0	1	0				1	317	0		317				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
235530	0	0	0	0	0	0	64	24				29	54	0		51				0		0	0	0	0	0			0	0	0	10	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
235558	0	0	0	0	0	0	2	0				0	139	122		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				17	2	0	0	
235950	0	0	0	0	0	0	58	56				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
236153	0	1	0	20	0	0	586	39		0		51	2842	2315		0		0	0	0	0	51	0	0	0	0			253	127	12	0	0	0			0	0	0	0	0	32	0	106	0	0		24	22	250	176	
236256	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
236603	0	0	0	0	0	0	7	0				0	37	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	37	5	
236706	0	0	6725	0	0	0	115	72		0		43	20407	13648		30		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	4	0	
236957	0	0	0	0	0	0	265	0		0		0	42	9		0		0	0	0	0	0	0	0	0	0			0	0	0	0	23	0			0	0	0	0	0	265	0	0	0	0		10	0	0	0	
237066	0	0	0	0	0	0	66	28		0		0	3520	3323		0		0	0	0	0	0	0	0	0	0			0	0	21	0	2	0			0	0	77	0	0	0	0	0	0	0		0	0	118	17	
237619	0	0	0	0	0	0	99	24		0		6	188	27		54		0	0	0	0	0	0	0	0	0			0	0	45	0	27	0			0	0	0	0	69	0	0	0	0	0		0	0	11	24	
237954	0	0	0	0	0	0	285	16				9	1668	29		15							0	0	0	0			1	0	107	0	5	0			50	0	533	0	0	0	742	5				171	83	122	65	
238139	0	0	0	0	0	0	12	0				0	8	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				8	4	0	8	
238250	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
238737	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
239556	0	0	0	0	0	0	153	2				0	315	58		0				0		0	0	0	0	0			0	0	10	0	0	0			0	0	0	0	0	64	0	0				219	69	38	8	
239659	0	0	0	0	0	0	55	11				0	74	19		12				0		0	0	0	0	0			0	0	42	0	42	0			0	0	0	0	0	0	0	0				0	0	1	2	
240954	0	0	0	0	0	0	16	14				0	25	20		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	4	2	
241009	0	0	0	0	0	0	53	0				0	168	45		0							0	0	0	0			4	0	0	0	0	0			0	0	0	0	0	0	0	0				33	1	86	52	
241157	0	0	0	0	0	0	119	18		0		0	1094	187		66		0	0	59	0	0	0	0	0	0			0	0	21	0	110	56			586	53	0	0	0	0	12	2	0	0		8	16	69	9	
241559	0	91	0	0	0	0	97	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	1	
242257	0	0	0	0	0	0	53	2				33	181	0		136				56		2	0	0	0	0			0	0	1	0	5	0			0	0	0	0	0	0	0	11				15	5	25	1	
242444	0	0	0	0	0	0	43	0				0	123	119		0				0		0	0	0	0	0			0	0	19	20	0	4			0	0	0	0	0	4	0	0				0	0	0	0	
242949	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	3				0	0	0	0	
242958	0	0	0	0	0	0	4	0				0	29	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				19	1	10	3	
242976	0	0	0	0	0	0	70	0		0		0	8	0		0		0	0	0	0	0	0	0	0	3			0	0	63	0	0	0			0	0	0	2	0	0	0	0	0	0		0	0	8	2	
243375	0	0	0	0	0	0	80	0				0	18334	5		0				0		0	0	0	0	0			2691	80	0	0	0	0			0	0	0	0	0	0	0	0				0	0	15638	0	
243414	0	0	0	0	0	0	5	0				0	9	0		0							0	0	0	0			9	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	5	
243955	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
244037	0	0	0	0	0	0	89	1				0	108	7		61							0	0	0	15			0	0	0	0	6	0			0	0	0	0	0	0	5	56				11	12	18	5	
244149	0	0	0	0	0	0	9	2		0		0	32	0		0		0	0	0	0	0	0	0	0	0			0	0	2	2	0	14			0	0	0	0	0	0	0	0	0	0		0	0	18	3	
244158	0	0	0	0	0	0	3	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
244251	0	0	0	0	0	0	24	4				0	1127	6		138				138		0	0	0	0	0			10	0	2	2	0	0			440	0	0	0	518	0	0	0				1	0	14	16	
245016	0	0	0	0			206		11	0	0	0	292		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		0	0	0	0	0	292	194	0	0	0	0	0	0	0	0	0	
245276	0	0	0	0	0	28	28111	505		0		741	81474	8575		758		0	0	205	0	0	0	0	5	9			1434	370	1572	243	93	0			0	0	0	0	48	141	0	107	0	28		49818	22398	20743	1997	
245351	0	0	0	0	0	0	5	0				0	14	0		0				0		0	0	0	0	0			0	0	0	0	0	0			14	1	0	0	0	0	0	0				0	4	0	0	
245557	0	0	0	0	0	0	122	33				19	667	30		47				0		0	0	0	0	0			0	0	0	0	21	287			0	0	0	0	155	47	0	4				43	11	84	8	
246022	0	0	0	0	0	0	2	1		0		0	22	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	22	0	
246134	0	0	0	0	0	0	559	187		0		12	777	313		0		0	0	0	0	0	0	0	0	0			0	0	1	0	112	0			0	0	0	50	9	2	0	53	0	0		110	74	233	180	
246451	0	0	0	0	0	0	38	36				0	90	81		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	2	0	0	
246657	0	0	0	0	0	0	69	8		0		10	162	108		41		0	0	0	0	0	0	0	0	0			13	12	0	0	0	0			0	0	0	0	0	39	0	0	0	0		0	0	0	0	
246947	0	0	0	0	0	0	94	1				0	117	0		0							0	0	0	0			0	0	17	0	27	0			0	0	0	0	0	0	0	1				0	0	90	75	
246956	0	120	0	0	0	0	486	0				161	0	0		0				0		155	0	0	0	0			0	0	11	0	0	0			0	0	0	0	0	0	0	126				0	68	0	0	
247140	0	0	0	0	0	0	38	13				4	51	0		4				4		4	0	0	0	0			12	0	0	0	0	0			0	0	0	7	0	8	0	0				0	0	35	6	
247355	0	0	0	0	0	0	348	309				3	335	288		11				0		0	0	0	0	0			0	0	0	0	0	0			0	9	0	0	0	0	0	0				12	7	24	20	
247476	0	0	0	0	0	0	0	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	0	
247551	0	0	0	0	0	0	9	9				0	20	15		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
247908	0	0	0	0	0	0	9	3				0	100	100		0				0		0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
248240	0	0	0	0	0	0	177	145		0		26	1310	810		500		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0	0	0		0	1	0	4	
248352	0	0	0	0	0	0	7	7				0	51	46		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	1	0	
248455	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	2	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
248633	0	0	0	0	0	0	9	0				0	24	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	13	9	
248745	0	0	0	0	0	0	0	0				0	13	13		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
249416	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
249612	0	0	0	0	0	0	408	0		0		0	4404	0		0		0	0	0	0	0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	4404	405	
249658	0	0	0	0	0	0	19	4				15	98	0		98							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
250430	0	0	0	0	0	0	3	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	3	
250476	0	0	0	0	0	0	34	0				0	162	0		0							0	0	60	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	102	34	
250850	0	0	0	0	0	0	0	0				0	500	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	500	0	0	0				0	0	0	0	
251558	0	0	0	0	0	0	50	30				4	150	86		16				0		0	0	0	0	0			10	0	0	0	0	0			0	0	0	0	0	2	0	0				10	8	28	6	
251745	0	0	0	0	0	0	116	81				0	600	72		0				0		0	0	0	0	0			12	3	0	0	0	0			0	0	0	0	435	0	0	0				7	8	74	24	
251978	0	0	0	0	0	0	535	262				0	2146	1827		0				0		0	0	0	0	0			0	0	177	0	51	0			0	0	0	0	0	0	0	0				74	29	194	67	
252041	0	0	0	0	0	0	1154	24				0	10	7		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1130	2	0				0	0	1	0	
252452	0	0	0	0	0	0	1	0				0	10	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	1	4	0	
253356	0	0	0	0	0	0	0	0		0		0	50	32		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	18	0	
253468	0	0	0	0	0	0	36	35		0		0	40	40		0		0	0	0	0	0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
253646	0	0	0	0	0	0	13	4				7	232	0		0				0		7	0	0	0	0			22	1	0	0	26	6			0	0	0	0	0	0	175	0				3	0	0	1	
253730	3	2	0	0	0	0	92	9				9	105	26		22				0		0	0	0	0	0			0	0	0	0	10	0			0	0	0	0	0	0	0	0				0	9	44	63	
254317	0	0	0	0	0	0	12	6				0	60	51		0				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	2				0	0	9	0	
254504	0	0	0	0	0	0	14	4				0	158	138		0				0		0	0	0	0	1			0	0	2	0	17	0			0	0	0	0	0	0	0	0				3	7	0	0	
254849	0	0	10	0	0	0	76	11				0	335	48		0				0		0	0	0	0	0			0	0	17	2	209	0			0	0	0	6	0	0	0	0				19	40	49	0	
255350	0	0	0	0	0	0	0	0				0	110	0		0							0	0	0	0			0	0	0	0	0	0			99	0	0	0	0	0	0	0				0	0	11	0	
255556	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
255574	0	0	0	0	0	0	107	63				0	1346	643		0				0		0	0	0	178	0			111	27	0	0	272	0			0	0	3	9	0	0	0	0				0	0	139	8	
255659	0	0	0	0	0	0	248	60		0		16	540	21		0		0	0	0	0	16	0	0	4	6			91	25	5	1	1	0			37	42	0	0	0	7	5	0	0	0		11	9	370	77	
256058	0	0	0	0	0	0	63	13				0	407	142		0				0		0	0	0	0	0			2	6	0	0	0	0			180	0	0	0	0	0	0	0				23	4	60	40	
256076	0	0	0	0	0	0	0	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	0	0	
256179	0	0	0	0	0	0	526	505				0	1404	673		0				0		0	0	0	0	0			0	0	0	0	88	0			0	0	0	0	0	0	640	0				0	20	3	1	
256553	1155	110	150	0	0	0	585	99		0		264	2760	281		468		0	0	468	0	264	0	0	0	0			24	10	11	0	2	0			20	0	0	0	28	4	0	0	0	0		236	58	396	29	
257233	0	0	27	0	0	0	228	1				54	4617	3992		142				0		5	0	0	0	22			94	12	41	0	25	0			0	0	118	36	0	0	0	0				14	18	205	44	
257345	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
257578	0	0	0	0	0	0	0	0				0	79	0		0				0		0	0	0	0	0			0	0	0	0	79	0			0	0	0	0	0	0	0	0				0	0	0	0	
257653	0	0	0	0	0	0	6	0				0	30	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	30	2	
257756	0	9	0	0	0	0	474	6				0	1948	0		0							0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				6	0	1942	458	
258306	0	0	0	0	0	0	5	0				1	10	0		9				0		0	0	0	0	2			0	0	0	2	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
258379	0	0	0	0	0	0	3	3				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
258539	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
258874	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
259059	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
259330	0	0	0	0	0	0	349	16		0		0	3648	2215		0		0	0	0	0	0	0	0	0	0			0	0	21	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1433	312	
259442	0	0	0	0	0	0	18	0				17	28	0		26				0		12	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
259956	0	0	0	0	0	0	16	0				0	125	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	113	0				11	11	1	5	
260055	0	0	0	0	0	0	2464	195		0		1841	4864	747		3393		0	0	0	0	0	0	0	0	0			313	52	91	0	0	28			0	72	0	11	0	0	0	0	0	0		54	33	329	169	
260831	0	0	0	0	0	0	23	4				1	330	271		5							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	7	41	11	
261146	0	0	0	0	0	0	16	0		0		0	34	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		17	14	17	2	
261360	0	0	0	0	0	0	312	91				111	651	137		321				130		19	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				32	31	161	79	
261940	0	0	0	0	0	0	141	28				16	203	23		69				1		1	0	0	0	0			48	3	45	43	0	0			0	0	0	0	0	0	0	0				25	1	38	5	
262059	0	0	0	0	0	0	23	18				0	40	40		0				0		0	0	0	0	0			0	0	0	5	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
262237	0	0	0	0	0	0	17	1				0	121	20		4				4		0	0	0	0	0			0	0	1	0	0	0			0	0	0	6	97	9	0	0				0	0	0	0	
262358	0	0	0	0	0	0	266	249				0	1171	821		0				0		0	0	0	0	0			0	0	0	0	0	0			8	0	0	0	180	16	0	0				162	1	0	0	
262741	0	0	0	0	0	0	88	4				2	190	35		6				6		2	0	0	0	0			0	0	36	0	58	0			0	0	0	0	0	0	11	0				24	3	56	43	
262844	0	0	0	0	0	0	97	45				7	166	146		0				0		0	0	0	0	0			0	0	24	0	0	0			0	0	0	0	0	15	0	0				0	0	20	6	
262956	0	0	0	0	0	0	11	0				0	17	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	17	11	
263243	0	0	0	0	0	0	45	34		0		0	43	0		0		0	0	0	0	0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0	0	0		0	4	43	3	
263627	0	0	0	0	0	0	162	0				0	4	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	161	0	0				0	0	3	1	
264455	0	0	0	0	0	0	67	0				0	98	11		0				0		0	0	0	0	0			0	0	25	0	0	0			0	0	0	0	0	0	0	0				34	3	53	39	
264772	0	0	0	0	0	0	52471	761		0		0	164316	1144		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	36	7986	0	0	0		1702	1078	153484	50596	
265340	0	0	0	0	0	0	61	0				8	71	37		8				0		5	0	0	0	0			0	0	30	0	0	0			0	0	0	0	0	0	0	0				4	10	22	13	
265407	0	0	0	0	0	0	136	68				54	220	68		135				0		0	0	0	0	5			0	0	8	0	17	0			0	0	0	0	0	1	0	0				0	0	0	0	
265452	0	0	0	0	0	0	2	2				0	11	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	0	
265676	0	0	0	0	0	0	23	0				16	53	0		34							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	5	17	2	
266244	0	0	0	0	0	0	3	0				0	72	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	68	0				0	0	4	2	
266253	0	0	0	0	0	0	7	7				0	31	0		0				0		0	0	0	0	0			0	0	0	0	22	0			0	0	0	0	0	0	0	0				0	0	9	0	
266655	0	0	0	0	0	0	1	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
266851	0	0	0	0	58	35	47	3				0	114	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	32	0	0	0				2	0	22	9	
266945	0	3	0	0	0	0	185	18				66	392	151		89				0		0	0	0	10	7			33	10	63	1	75	0			0	0	0	0	0	4	0	0				17	4	17	9	
267652	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
268006	0	0	0	0	0	0	347	91		0		0	326	0		0		0	0	0	0	0	0	0	0	0			0	0	172	2	124	0			0	0	0	0	0	64	0	0	0	0		0	0	202	18	
268136	0	0	0	0	0	0	135	19				7	196	5		32				0		0	0	0	0	0			0	0	8	57	0	40			0	0	0	0	0	0	0	0				48	36	71	8	
268677	0	0	0	0	0	0	148	19		0		0	409	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	409	129	
268828	0	0	0	0	0	0	9	0		0		0	82	0		0		0	0	0	0	0	0	0	0	0			0	0	2	0	2	0			0	0	0	0	0	0	0	0	0	0		3	0	77	7	
268976	0	0	0	0	0	0	11	0				0	24	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	24	11	
269049	38	0	0	0	0	0	13	0				0	126	37		51				51		0	0	0	0	0			0	1	4	0	0	0			0	0	0	8	0	0	0	0				0	0	0	0	
269058	0	0	0	0	0	0	30	0				0	97	35		0				0		0	0	0	0	0			0	0	0	28	0	0			0	0	0	0	0	0	0	0				62	2	0	0	
269571	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
269759	0	0	0	0	0	0	9	0				9	17	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				16	0	0	0	
270148	0	0	0	0	0	0	88	0				0	498	0		0							0	0	0	0			0	0	5	0	43	0			0	0	0	0	0	0	0	0				320	19	135	64	
270353	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
270504	0	0	0	0	0	0	88	53				27	141	46		57				0		0	0	0	0	0			0	0	3	0	14	0			0	0	0	0	0	0	0	0				0	1	24	4	
270531	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
270652	0	0	0	0	0	0	0	0				0	2066	1338		728				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
271136	0	0	0	0	0	0	14	0				0	85	0		0							0	0	0	0			81	14	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
271275	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
271341	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
271529	0	0	0	0	0	0	35	1				0	1	0		0				0		0	0	0	0	0			0	0	17	0	0	0			0	8	0	5	0	0	0	2				0	0	1	2	
272030	0	0	0	0	0	0	35	8				1	225	78		2							0	0	0	0			0	0	0	0	51	0			0	0	5	3	0	0	0	0				3	0	86	23	
272058	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
272151	0	0	0	0	0	0	85	30				30	0	0		0				0		30	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	25	0	0				0	0	0	0	
272272	0	0	0	0	0	0	291	62				189	10416	1785		1382				1104		68	0	0	24	0			0	0	1	0	164	0			0	0	161	0	0	0	6675	0				90	11	135	28	
272302	0	0	0	0	0	0	0	0		0		0	16	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	16	0	
273336	0	0	0	0	0	0	766	583		0		0	274	98		0		0	0	0	0	0	0	0	0	19			30	25	1	61	0	0			0	0	0	0	0	53	0	0	0	0		0	0	146	24	
273550	0	0	0	0	0	0	15	0				0	8	0		0				0		0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0				0	4	8	4	
273653	15	0	0	0	0	0	1	0				0	21	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	1	0	0	
273662	0	0	0	0	0	0	181	157				0	563	457		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				41	18	65	6	
273840	0	0	0	0	0	0	5	0				5	30	20		10				1		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
273859	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274025	0	0	0	0	0	0	1	0				0	28	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	28	1	
274052	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274829	0	0	0	0	0	0	30	0		0		0	32	0		0		0	0	0	0	0	0	0	0	0			0	0	0	1	17	0			0	0	0	0	0	10	0	0	0	0		4	4	11	15	
274856	0	0	0	0	0	0	1	0				1	2	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
275255	0	0	0	0	0	0	11	0		0		5	23	0		0		0	0	0	0	5	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	4	23	2	
