"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
971070														1523		1273	0					75	170	5							
971379														41		39	0					2	0	0							
971959														21237		1806	0	543				11189	6127	2115	854		301				
972143														1144		80	61					766	237	0							
972406														41149		19760	676					0	20713	0			19760				
972648														12756		5285	0					4927	2258	286	4684						
972732														17056		8938	0					3849	3346	923	4356						
972750														580		46	0					144	390	0							
972769														10224		8042	0					1060	1072	50							
972862														4583		1770	0					328	1402	1083							
973252														144		0	0					91	53	0							
974558														1571		0	0					438	1133	0							
974754														2430		1206	0					742	457	25							
975153														2739		1484	0					587	565	103							
975256														1890		1240	0					528	0	122							
975452														366		258	0					108	0	0							
975751														131029		9421	46733	8287				14	74861	0							
975854														2254		25	0					635	1561	33							
976534														2155		1575	0					255	325	0							
976552														10150		3570	0					2607	3973	0							
976703														594411		399379	0					11212	183820	0							
976954														55		0	0					53	2	0							
977045														334		4	0					91	239	0							
977250														3742		2404	129					293	661	255							
977616														1151		0	0					386	273	492							
977652														338		12	0					82	204	40							
977951														12584		6567	0					2766	2903	348							
978118														35850		20747	0					2802	11235	1066	5930		9781				
979133														2345		675	0					543	1127	0							
979151														1201	0	604	0	0	0	0	0	401	130	66		0					
979629														5461		43	888					1182	3212	136							
979759														1966		1573	0					227	0	166							
980438														548		0	0					286	137	125							
980531														8449		4884	0		1607			1687	1718	160				ATM Settlement			
980661	607626	0	470659	0	191166	0	0	0	84427	36197	131740	0	0									16343									
980773														2969		458	0					183	2216	112							
980951														910		203	0			141		408	236	63					Reloadable card pooled balances		
980960														15738		7690	0					289	6749	1010							
981350														154		26	0	26				105	2	21							
981453														169		35	0					118	16	0							
982142														12025		4336	0					2132	4782	775							
982348														11975		5040	0					3188	3747	0							
982553														5770		1284	0					762	2419	1305							
983055														75		0	23					48	1	3							
983158														35		0	0					35	0	0							
983457														21575		17975	0					1937	1523	140							
983550														1597		904	0					569	124	0	475						
984258														2030		144	0					709	1177	0							
984351														640		191	0					245	178	26							
984454														235		148	0					66	0	21							
984856														1223		738	0					457	28	0							
985451														772		14	0					11	747	0							
985479														8903		3028	0					217	5194	464							
986159														1022		587	2					387	46	0							
986551														2052		1339	0					647	66	0	1030			Escrow Checks Payable			
986757														126		37	0					71	18	0							
986935														1729		1	0					963	765	0							
987231														1778		0	0					746	1032	0							
987259														1601		629	0					299	673	0							
987576														63		0	0					32	31	0							
987651														1316		436	226					372	72	210							
987848														1168		705	216		236			143	104	0				Deferred Revenue Inventive from Mastercard 10 yr. agreement			
988144														1186		59	0					684	423	20							
988153														3875		188	0					2840	697	150	184						
988256														198		1	0					165	32	0							
988452														2417		0	0					298	1967	152							
989141														1853		0	299					483	1071	0							
989347														6029		172	0					3138	2053	666							
989534														1044		526	0					421	97	0							
989730														6176		366	0					1024	4613	173							
989851														939		391	0					379	166	3							
990053														1687		0	0					547	1030	110							
990352														3017		368	0					1156	1493	0							
990642														4245		2792	0					564	824	65							
991078														400		196	0					25	179	0							
991135														364		29	0					81	210	44							
991340														161576		105785	0				65406	27533	19239	9019						Unfunded Commitments	
991359														1357		605	0		588			390	280	82				OTHER LIABILITIES-SUPPLEMENTAL EXECUTIVE RETIREMENT PLAN ACCRUAL			
991555														580		3	0					282	295	0							
991621														3275		1339	0					988	845	103	1149						
991854														9		0	0					9	0	0							
992851														1768		0	0					1768	0	0							
993250														1919		336	0					576	964	43							
994435														8364		1898	0					1469	4314	683							
994770														275		0	0					175	100	0							
995076														22606		18757	0	1260				3454	0	395	1979		14032				
995272														9156		8298	0					19	772	67							
995517														3982		2266	0					983	733	0							
995571														5030		3004	0					505	1427	94	2262						
995674														1601		930	0					291	269	111							
995955														272		0	0					183	43	46							
996260														52923		29465	0					5076	17024	1358			20822				
997155														366		85	21					236	0	24							
997557														919		522	0					240	112	45							
997847														3457		302	0					1744	1011	400	287				SBA FEES - PPP		
998358														209		0	0					104	105	0							
998648														2199		1684	0					160	355	0							
998657														817		632	0					118	67	0							
998844														9239		2585	0					4391	2263	0							
999935														8286	100	5427	0					872	1755	232	3696		1284				
1000052														3626		294	0					1217	2050	65							
1000276														2722		1755	0					1	923	43							
1000641														11315		2375	0					596	8243	101							
1000856														586		476	0					3	107	0	476						
1000959														1225		405	0					519	301	0	405						
1001059														4561		368	0					1749	2058	386							
1001152														113570		32025	3525		20045			13162	61868	2990				Inv Pay - LIHTC partnerships			
1001639														40272		1134	0	1134				25330	13099	709							
1001648														24841		17093	0					3794	3054	900			14759				
1001853														4378		2035	0					1772	501	70	1770						
1002373														7102		5650	0					0	1364	88							
1002458														680		108	0					155	417	0							
1002878														174198		101861	0					7616	54018	10703			50768				
1002953														609		62	0					514	0	33							
1003455														1140		180	0					474	438	48							
1003558														2923		1840	0					222	821	40	1669						
1003839														12374		10191	0					687	1496	0							
1003950														7990		192	79					63	7649	7							
1004256														338		152	0					83	103	0							
1004470														15831		11886	733					0	2701	511							
1005075														1693		1037	0					479	127	50							
1005552														2327		1646	0					236	438	7							
1005655														873		0	0					466	346	61							
1005851														434		205	0					157	0	72							
1006148														7749		4723	0					1277	1749	0							
1006157														729		0	0					293	411	25							
1006513														7013		5140	0					959	814	100							
1006559														1756		651	0					231	864	10							
1006652														2183		0	0					1342	793	48							
1007015														110655		95305	0					2239	10791	2320			68890		0		
1007051														850		0	140					233	451	26							
1007154														6243		4228	0					433	1553	29							
1007417														6090		4109	0					15	1617	349							
1007734														3055	0	1441	0	0	0	0	0	481	899	234	415	0	915				
1007752														525		12	0					209	299	5							
1007819														33131		20015	0					5856	6131	1129							
1007873														11181		10603	0					0	565	13							
1007930														1137		787	0					350	0	0							
1007958														278		70	0					116	92	0							
1008076														1748		309	0					594	699	146							
1008151														417		14	0					254	149	0							
1008209														445		6	0					38	333	68							
1008450														829		0	0					130	699	0							
1008553														1079		413	0					519	147	0							
1008674														22147		15864	0					1674	4430	179							
1008955														753		0	0					538	215	0							
1009242														5668		13	0					2650	3005	0							
1009354														23060		992	0					6121	8093	7854			766				
1009756														3148		2233	0					759	134	22							
1009840														368		15	0		15			284	69	0				RE Contract Payments			
1010015														1857		20	0					330	551	956							
1010574														2563		1247	0					9	998	309							
1011432														829		390	0					223	216	0							
1011526														78323		64474	0		35967			4813	9013	23				Loan Swap Liability			
1011638														6304		129	0					1965	3392	818							
1011656														14522		12423	2					1361	736	0							
1011852														17		0	0					12	5	0							
1011955														4893		901	0					2869	1080	43							
1012251														3957		2813	0					632	472	40							
1012457														320		88	0					187	32	13							
1013070														8200		5420	0					34	2258	488	5375		29				
1013650														582		0	0					546	36	0							
1013744														4296		700	1104					920	1503	69							
1014059														321		87	0					33	201	0							
1014125														5707		2117	0					827	2275	488							
1014246														12954		12596	18					118	222	0							
1014255														256		0	53					61	142	0							
1014376														1969		35	0					269	1665	0							
1014451														286		203	0					80	3	0							
1014554														963		305	0					389	269	0							
1014657														1686		781	0					543	242	120	781						
1014853														1387		29	0					479	828	51							
1015252														4532	0	2370	0	0	1490	0	0	545	1607	10	0	0	0	Directors' Deferred Compensation			
1015270														4620		2276	0					390	1884	70							
1015458														567		5	51					271	240	0							
1015560														160983		139517	0	1135	92532			12859	8474	133			45200	Syndication loan payable			
1015841														854		149	0					295	410	0							
1015850														3276		1168	0					1007	927	174							
1016174														2707		1255	386					38	867	161							
1016231														12804		6387	0		3140			2696	2713	1008				SERP			
1016259														5509		2137	0					1372	0	2000							
1016558														339		31	29					158	121	0							
1016718														488		0	0					106	382	0							
1016848														58		0	0					58	0	0							
1016857														9498		1529	0					366	6966	637							
1017425														4137		1063	0					307	2627	140							
1017555														279		0	0					116	163	0							
1017564														673		314	0					9	274	76							
1017854														187		0	0					124	63	0							
1017939														245124		166158	0					11296	55185	12485							
1017957														3608		2102	0					627	526	353							
1018927														30389		14624	0					298	13384	2083							
1157415														26663		4445	0					19605	1772	841							
1160509														2659		1045	0					712	902	0							
1162017														12827		7187	0					196	4381	1063							
1163283														595		133	0					317	99	46							
1169650														6442		428	0					5715	298	1							
1176881														29963		2447	4107	1307				17870	5539	0			1140				
1176920														120		87	0					33	0	0							
1187001														22687		9991	0					2945	6402	3349			6090				
1187551														736		63	0					22	589	62							
1188772														20102		3372	0		1190			1192	15166	372		335	1847	Mortgage loan repurchase reserve	0		
1188987														3992		2863	0	367				454	675	0	2496						
1190476														190192		84009	0	33123				7019	92824	6340			23235				
1191352														1595		889	0					233	413	60							
1216022	5383000	0	4578000	0	0	1412000	0	0	599000	45000	0	0	0									161000						Merchant Promo Deferred Revenue			
1218446														3898		1676	0					41	2104	77							
1222519														4930		0	0					3846	1084	0							
1222948														2052		81	0		1	80		435	1536	0				Due from FNMA	Reserve for Loans Sold		
1225752														3551		2419	0					277	800	55							
1225761	155060	0	1592	140856	0	0	0	0	12248	0	0	1491	0									364									
1225798														696		4	62					103	527	0							
1228034														5584		3922	0					460	242	960							
1293078														1346		44	0					374	899	29							
1369870														2476		0	2289					0	187	0							
1386251														157386		115385	0					16235	25278	488							
1387203														735		384	0					167	132	52							
1387605														33565		11700	0					11812	7072	2981							
1391778														242907		194271	0		93086			6833	41803	0				Tax Reserve			
1394621														7382		501	0					3837	2644	400							
1394676	9296926	0	6150578	0	0	1621440	3377803	0	2845181	0	0	0	0									301167						DUE TO AFFILIATES	DEFERRED FEE INCOME		
1396764														6051		2528	0					1314	2209	0							
1397471														1711		1150	0					215	96	250							
1402384														2852		87	743					686	1130	206							
1404481														3970		3279	0					266	0	425							
1404883														2499		1705	0					244	510	40							
1414819														10476		5823	0					1873	2715	65			5322				
1418255														721		401	28					10	250	32							
1429028														11876		8744	0					708	1890	534							
1435092														850		3	0					67	775	5							
1436204														42134		30222	0					1698	9320	894			19528				
1443266	78000	0	12000	0	5000	0	0	0	4000	0	0	0	0									62000									
1444021	913876	0	282009	396581	0	0	0	0	235286	0	88465	0	148485									0									
1445943														12541		6627	0					635	3338	1941							
1447639														21252		13053	0					452	4912	2835							
1456501	3629000	0	1870000	0	0	505000	0	0	807000	270000	0	0	0									682000						PAYABLE FOR PENDING TRADES			
1458608														51457		2596	0			2499		8720	39782	359				Derivatives with a negative fair value	Factoring Payable		
1459717														9277		1470	0		1355			5304	2503	0				ATM/DEBIT CARD SETTLEMENT ACCOUNT	PAYABLE TO TWAIN HTC FUND LLC		
1459735														18632		7112	0					2837	8489	194							
1459799														4290		2668	0					626	683	313							
1462986														575		104	0					461	10	0							
1469677														17875		8116	0					3831	4685	1243							
1470150														1132		315	0					391	355	71							
1474309														959		410	0					317	182	50							
1479470														4850		3574	0					532	640	104							
1481745														5150		551	0					2110	2234	255							
1492817														816		153	30		152			350	283	0				Deriv Liability			
1493319														2381		1781	0					110	484	6							
1494482														193		0	0					19	164	10							
1494914														59260		45896	0					8732	4397	235			40999				
1629903														20369		4387	3147					0	12835	0	4188						
1718188	58308	0	51314	375	0	13240	0	0	4380	1911	17516	0	0									328						Due to LIHTC Partnerships			
1718469														27291		17709	0	482	12804	1927		2804	6695	83	1641	63		Notes Payable - Invest in R/E Ventures	Notes Payable - Equity Investment		
1820979														892		397	0	308				0	495	0			89				
1836701														2577		0	0					816	1579	182							
1842065														1119899		618816	0		189606			43001	364829	93253		285511		Unfunded Commitments on CRA Investment Tax Credits			
1863097														13635		9056	0					890	3122	567			7717				
1864197														22254		6947	0					242	14260	805			6837				
1867983														41781		25009	0					9157	5180	2435			23640				
1872941														3315		960	0					564	1791	0							
1879016														6779		4957	0					907	535	380							
1883321														20903		9715	0	1204	6375			4751	6437	0	880		102	Payable Securities			
1885932														12723		3946	0					3719	5053	5			2402				
1890525														31471		17296	0					1348	12185	642							
1892154														6348		5075	0					405	718	150							
1893049	229000	0	222000	0	0	222000	0	0	6000	0	0	0	0									1000						Payable to affiliated companies			
1917301	142845	0	106843	0	35590	0	0	0	21967	7901	0	28884	0									6134									
1918344														107474		66240	0		24874			13123	26921	1190			31073	Commitments to Fund Affordable Housing Project			
1929247														1082240		774311	0					37470	201920	68539	65722		491604				
1940747														2246		1424	0					84	738	0							
1945247														296		62	0					32	202	0							
2002222														4495		2111	0					1271	1113	0							
2006024														5834		2040	0					1730	1464	600							
2007991														4602		0	0					742	3711	149							
2009605														15951		4843	0	8	3896			6111	3197	1800	247		534	LOAN PAYMENTS OWED TO PARTICIPATING BANKS			
2010722														2252		760	0					672	661	159							
2037185														2849		1749	0					358	569	173							
2044811														28383		16360	0		13568			3048	5090	3885				Commitments to Fund Low Income Housing Tax Credit			
2044820														459		0	0					263	168	28							
2051127														1682		605	0					298	779	0							
2059990														849		89	0					200	306	254							
2068107														11760		8910	0					1166	1469	215							
2107181														44718		0	0					0	44718	0							
2119773														49621		25455	5354		13662			4392	8167	6253				Commitments to Fund Low Income Housing Tax Credit			
2121196														261773	0	109871	0	0	109738	0	0	283	151369	250	0	0	0	Credit Card Revenue Share			
2122997														1007		1000	0		1000			7	0	0				Payable to Non-Affiliate			
2123930														857		434	0					314	109	0							
2132941														25926		1288	0					1301	23060	277							
2140348														196956		187906	220					525	7819	486							
2142155														35821		24797	0	5536				1864	7179	1981	9195	10066					
2163477														13748	0	11019	0	0	4883	0	0	0	2729	0	0	0	0	Accrued Compensation			
2182786	48160000	0	41446000	0	0	22040000	0	0	5254000	627000	0	0	0									833000						Trade date payable			
2193616	154099	0	47229	0	0	20301	0	0	85971	17833	22759	0	0									3066						Unsettled Loan Purchase Payable			
2209553														106637		67918	0		25071			6011	31986	722			29105	RETIREMENT LIABILITY			
2218443														1883		6	0					1045	832	0							
2232757														3245		2898	0					48	263	36							
2233875														3541		2485	0					404	221	431							
2236821														5414		2347	672					370	1971	54							
2239288														132196		94163	0		24930			1630	22337	14066				Commitments to Fund Low Income Housing Tax Credit			
2262718														5245		5102	0		3943			0	143	0				Reserve for Production Incentive			
2265456														110863	0	55722	0	0	35126	0	0	9	55132	0	0	0	20372	Defered Income			
2297998														20670		10071	0					3776	6254	569							
2298995														15753		3070	1042					3786	4607	3248			769	Commitments to Fund Low Income Housing Tax Credit			
2304636														617		152	91					84	236	54							
2305969														4310		1358	0					838	2071	43							
2316714														6426		3812	0					1022	1001	591							
2317672														1795		915	0					263	575	42							
2325882														13020	0	10416	0	9805	0	0	0	0	2604	0	0	0	0				
2328137														18840		8262	0					3943	6106	529	5598		2443				
2328285														1897		1204	0					0	693	0							
2329200														3739		2327	0	187	693			232	1071	109	396		609	Deferred revenues-CDFI Awards			
2332910														6794		4457	0					1179	991	167							
2333140														1312		542	0					151	540	79							
2337335														0		0	0					0	0	0							
2339599														6489		4080	0					525	1773	111							
2339795														15337		4276	1209		1734			4828	3234	1790			1871	Commitments to Fund Low Income Housing Tax Credit			
2343167														4947		879	0					14	3940	114							
2344753														11122		62	0					1735	4906	4419							
2353595														52493		13101	0					622	38451	319							
2354985														239844		141022	11779		55364			25181	54919	6943			40253	Low Income Housing Tax Credit Commitments			
2356091														4583		1106	6					983	2488	0							
2358769														4412		716	0					1382	2194	120							
2362458	142891	0	21	72041	0	0	0	0	70798	0	0	0	0									31									
2371816														4759		3445	0					602	712	0							
2390929														24512		9777	0	2321	500	745	6100	3563	8686	2486				Allowance for Potential Mortgage Repurchases	Low-Income Investments	Supplemental Executive Retirement Plan	
2391588														779		20	0					259	391	109							
2396592														5301		3596	0					1308	0	397				SBA Loss Claim			
2396604														2720		1424	0					615	657	24							
2398701														3095		1312	0					834	814	135							
2451240														341983		337031	0					6	4893	53		327945					
2465881														11697		3856	0					4112	2684	1045							
2467670														982		545	0					0	412	25							
2471239														95046		64957	0		22320			11304	15949	2836			39996	Arena Naming Rights Liability			
2482824														26685		5393	0					1900	18892	500							
2489805	1583000	0	579000	0	0	278000	194000	0	457000	11000	0	0	0									536000						UNFUNDED LIHTC	INTERCOMPANY PAYABLES		
2490285														357		9	0					46	282	20							
2497181														10557		1684	0					1197	5034	2642							
2502825														250		183	0					6	61	0							
2505424														2188		303	0					400	1454	31							
2505451														1625		20	0					734	713	158							
2505460														6907		4117	0					835	1857	98							
2508751														77156		5659	49210					2371	14907	5009			5541				
2515320														10566		5456	0					42	4500	568							
2529176														1672		150	0					690	767	65							
2531562														348		9	0					82	257	0							
2531991	1729	0	1031	0	1013	0	0	0	698	0	0	0	0									0									
2533043														1174		544	0					482	148	0							
2536633														1205		0	0					267	853	85							
2539960														4667		542	0					2953	1162	10							
2562137														1164		31	0					352	776	5							
2562164														56922		6765	767					442	46011	2937			5363				
2567123														222254	0	70288	114011	0	63250	0	0	0	37955	0	0	0	0	Deferred fee income			
2568063														10746		1353	0					20	9315	58							
2576134														96126		64770	0					10756	19182	1418							
2577739														1427		618	0					665	144	0							
2580243														11361		8184	0		677	4690		754	1934	489			2072	Post-retirement benefit liability	Due to Counterparty		
2587916														2728		1544	0					234	950	0							
2594240														34075		24361	0					1572	5975	2167							
2594419														4463		1158	0		1085			143	2965	197				ASCT 842 Right of Use Liability			
2596646														23436		2539	0					2697	18075	125							
2597223														6657		5995	0					0	662	0							
2597232														2265		2030	0					0	235	0							
2598396														1450		588	0	586				251	563	48							
2600039														188249		128216	0					0	60033	0							
2602828														1167		677	170					115	205	0							
2605566														53897		43763	39		27209	14444		5934	4161	0				Dealer payables	Payables on behalf of dealers		
2607412														266		55	0					211	0	0							
2608754														64160		39807	0			33786		8371	14859	1123					DEFERRED INCOME		
2610784														506		1	0					255	220	30							
2614344														3697		11	0					582	2770	334							
2615190														158868		43276	0	1770	13393	14689		11393	102320	1879			10272	Unearned Annual Service Charge	Cardholder rewards		
2615220														2032		1286	0					149	382	215							
2618780														446705		238698	0					1780	147714	58513			217821				
2619714														3720		1476	0					701	1543	0							
2621285														1249		0	0					235	1014	0							
2621940														1536		1204	0					118	182	32							
2624400														17853		10405	0		10349			3353	2559	1536				Commitments to Fund Low Income Housing Tax Credit			
2625724														8239		3145	0					1532	3098	464							
2631172														10560		4446	0					190	5407	517							
2631846														131970		129174	0		128552			1739	700	357				Payment Processing			
2634191														351964		196942	0				94565	25695	102527	26800						LIHTC Delayed Equity Contribution	
2634351														23837		8422	8399		6126			1263	3042	2711				Commitments to Fund Low Income Housing Tax Credit			
2641827														815		356	0					0	459	0							
2643595														1996		1633	0					0	88	275							
2649177														39874		34951	0					747	4176	0							
2651899														2346		2175	23					0	148	0							
2652092														114116		71680	0					11019	26531	4886			36278				
2654911														81683		61180	0		35167	6765		563	19940	0				AFS securities purchased	Derivative Cash Collateral	A/P Securities Purchases AFS	
2661861														14260		10199	0					43	3452	566	4081		3643				
2666400														11473		919	0					5417	5137	0							
2667920														1142	0	0	5	0	0	0	0	0	1137	0	0	0	0				
2667939														3113		2053	0					1050	0	10							
2667957														2529		0	0					960	1519	50							
2668598														7023		744	0					1324	4826	129							
2684552														2394		424	926					278	323	443		7					
2686211														10846		9536	0					319	948	43			9536				
2687133														4912		4176	0	33				9	510	217	4140						
2687487														17166		5832	0					4300	7034	0							
2693264														26831		9939	4424					3343	5225	3900			5838				
2694681														43219		627	0					39422	2083	1087							
2696180														364		241	0					55	68	0							
2697963														15571		8761	0					1994	4379	437							
2700984	235894	0	14232	0	0	0	14232	0	216284	0	0	0	0									5378							AP Clearing		
2702764														702		367	0					247	88	0							
2705112														563		165	0					339	59	0							
2705895														83924		58862	0					1462	21522	2078			49722				
2708122														10590		6622	0					1507	2058	403							
2713920														5844		4481	0					0	1363	0							
2716088														8097		4077	0					2249	1566	205							
2718596														1530		307	0					800	389	34							
2719810														2259		789	54					0	1416	0							
2723376														1225		513	0					0	712	0							
2724766														250		0	23					94	111	22							
2726050														3200		2319	0					249	623	9							
2729677														22524		18291	0					0	4233	0							
2730431														4069		2317	0					370	1320	62							
2732565														2146		352	0					993	801	0							
2733263														1973		373	0					660	924	16							
2734729														63613		31616	0					1191	30337	469	12129		17072				
2735137														2057		62	0					348	1647	0							
2735146														719057		274979	153113	129804			70506	9392	267317	14256						Low income housing tax credit investment payable	
2736219														20257		10165	0					2529	7343	220							
2736291														125690		74405	0	21583				18615	27408	5262			47332				
2736451														10053		4164	0					1225	4168	496			3117				
2736714														13666		7104	0					78	5987	497							
2737980														49360		10435	2651		4358			14351	21617	306	3716			DEFERRED LRA INCOME			
2743244														23928		9471	0					6681	7134	642	4687						
2745426														11844		6348	0					1795	3051	650	3729		2545				
2745529														965		163	0					0	802	0							
2746245														1259		992	0					192	18	57							
2747279														470		116	0					122	154	78							
2747466														1825		512	0					580	623	110							
2747587														22363		15032	0					100	5875	1356							
2748502														13608		9305	0					912	3087	304							
2753917														421		5	0					16	369	31							
2754222														1308		734	0					36	467	71							
2756730														3349		432	0					1222	1695	0							
2756909														7289		5547	0					0	1722	20							
2757205														57191		44006	0					1649	9759	1777			26521				
2758613														15324		1918	0		1171			395	10618	2393				Unfunded commitments - investment fund partnerships			
2759629														3697		1571	0					1255	793	78							
2764212														19155		9700	0					5006	2969	1480	6335						
2769570														2370		0	0					434	1935	1							
2769954														1479		635	0					432	262	150							
2771694														26708		16826	0					866	8285	731							
2774707														463		0	80					0	383	0							
2775151														1567		167	0					65	885	450							
2775179														3367		446	0					312	2410	199							
2775692														691		0	89					106	426	70							
2785477														15651		10589	0					3221	1716	125							
2785646														17455		9699	0					5554	1002	1200							
2787770														13866		10168	0					1292	1646	760	5978		3495				
2791085														9314		6363	0					477	2474	0							
2793593														5016		1488	0					1928	1262	338			1479				
2794732														5793		1643	0					3248	863	39							
2796277														2217		958	0		955			58	1201	0				Right of use lease liabilities			
2797162														5667		373	0					286	4856	152		53					
2797210														374		296	0					0	78	0							
2797359														12396		7587	0					123	4264	422							
2797724														288049		149578	0					17185	110768	10518			51043				
2805535														3425		693	0					1015	1717	0							
2805928														1636		989	0					137	485	25	737						
2806635														4593		1256	0					1188	1068	1081							
2806840														2783		1758	0					735	290	0	1597	129					
2806877														42135		20276	4997		1987			995	15867	0		1259	13590	Mortgage Recourse Reserve			
2807173														945		107	0					335	309	194							
2808602														45977		19000	0		11239			7830	17738	1409				LIHTC Remaining Commitment			
2809373														3447		2066	463					0	918	0							
2811086														236		93	0					105	10	28							
2815879														2162		43	209					608	1295	7							
2819167														24556		15765	0					1355	7416	20							
2819242														3297		250	0					2081	966	0							
2820604														7892		4007	0					1668	1967	250							
2823221														3164		0	0					1383	1716	65							
2826017														102945		91643	0		26752			0	11302	0			55919	Accrued Compensation			
2833882														7224		3673	0					884	2237	430							
2835103														4041		1677	0					1333	928	103							
2836306														863		194	0					142	432	95							
2838207														12919		6343	0					4227	1819	530							
2839790														14621		9287	0					1319	3248	767							
2845782														1841		0	0					0	1841	0							
2847085														789		0	0					94	695	0							
2847142														20297		8032	0					1255	10342	668							
2849285														3985		688	0					2317	825	155							
2849463														11674		1902	0					3349	5990	433							
2849801														27973		9445	0					10299	8229	0	7651	1672					
2850722														444807		271043	3176		268202			72369	98219	0				Payable to affiliate			
2855866														4195		73	0					1937	1957	228							
2857600														13950		11971	293					1121	464	101							
2858492														2046		0	0					849	1040	157							
2858960														62653		47325	0	9798				1039	13004	1285	2975		20551				
2860039														3744		2681	0					87	868	108							
2860271														5642		3450	0					1857	335	0							
2861317														3299		1476	0					447	1069	307							
2867337														41348		18450	0			5000		4984	17317	597			10431		Due to-from bank-bancorp		
2869162														6383		926	0					1618	2440	1399							
2871099														7377		4149	0					742	2416	70							
2871558														14238		14184	0					51	0	3							
2873598														5436		3086	0					49	2188	113							
2877345														11178		2964	0		1058			4952	2932	330				FHN Swaps held for trading			
2877484														858		840	0					18	0	0			767				
2877831														4534		3577	0					842	98	17							
2877840														21047		9874	0					7932	3241	0							
2880019														26266		7302	0					4518	13883	563							
2881445														10355		2821	0					0	7534	0							
2882983														2262		1166	0					727	328	41							
2889227														3106		2255	0					352	383	116							
2891622														122362		92294	0	18750				1146	28645	277	14590	28540	15547				
2897633														1947		561	0					139	1247	0							
2901558														277		56	64					48	109	0							
2903123														9357		5795	0					426	2760	376	2178		2412				
2905761														604		473	0					12	89	30							
2907019														2570		510	0					1342	718	0							
2907439														3466		3141	0		1617			260	0	65				Leased Property Payable			
2912750														1437		0	0					0	1437	0							
2913702														2053		175	0		161			348	1445	85				Deferred Revenue			
2914268														2154		530	0					16	1608	0							
2914727														3501		9	0					1361	1508	623							
2915461														15001		8411	0					811	5669	110							
2916534														4038		1422	0					1376	1231	9							
2916963														12171	0	6561	2835	0	6548	0	0	0	2775	0	0	0	0	Deferred fee income			
2917184														1078		10	0					286	687	95							
2917317														337988		93808	0					912	230501	12767		64619					
2919898														6002		635	0					1717	3395	255			201	AP ACH Processing - GL Suspense			
2920287														588		28	0					122	389	49							
2920773														5595		1562	0					222	2602	1209							
2921622														338		0	0					128	210	0							
2921659														50186		33575	0					0	16611	0							
2925620														2303		793	0					72	1263	175							
2925666														789756		568289	0					41276	164051	16140			378306				
2929392														11555		4914	0					412	6039	190							
2938198														34120		17269	0		5912			3462	7368	6021			9525	Commitments to Fund Low Income Housing Tax Credit			
2938787														12292		4990	0	218				0	7302	0			4772				
2939001														839		201	0					32	606	0							
2939391														2649		1845	0					322	217	265							
2941068														60981		24357	0					7585	26239	2800	22103						
2943615														5404		3247	0					456	1701	0							
2947556														15431		6469	0					0	8962	0							
2948058														14235		11522	0					812	1071	830							
2948423														9305		7561	0					291	1428	25							
2949970														2473		498	0					630	1345	0							
2953418														5963		2903	0					384	2416	260			2846				
2954059														22478		13080	0					1838	7080	480			11737				
2954497														9090		7199	0					308	1341	242							
2958972														13055		9358	0					413	3284	0							
2960555														1126		53	0					300	773	0							
2960788														143		95	0					0	48	0							
2963266														42185		23811	0	16189				3383	11742	3249			7621				
2963275														1883		1251	0					295	287	50							
2963864														5020		2615	0					740	1665	0							
2970657														7105		172	502					2145	2794	1492							
2973041														998		906	0					0	92	0							
2973386														17767		17761	0					6	0	0							
2980209														1270000	0	976000	0	381000	395000	0	0	9000	285000	0	0	0	0	Rewards			
2986407														13880		6763	0					322	6078	717	2976		3095				
2989006														2385		795	0					499	979	112							
2992547														43068		4115	0					0	38953	0							
2997216														2957		2403	0					106	265	183							
2997748														3498		629	0					180	2631	58							
2998576														107982		66687	14199					4726	22370	0							
3005097														647		416	123					100	0	8							
3010363														1476		353	0					77	612	434							
3015939														7545		5416	0					989	868	272							
3016347														61431		48670	0					2337	9438	986			38759				
3017081														132467		24135	0					1011	107321	0							
3019982														8796		5331	0					618	2673	174							
3020447														1974		641	0					775	488	70							
3022610														4638		2743	0					239	1482	174							
3025929														527		17	0					211	299	0							
3027763														2913		27	0					2193	609	84							
3029253														1073		0	0					3	1070	0							
3029589														256072		250318	0	8477				1415	1897	2442	38334	203507					
3032833														64		0	0					9	38	17							
3034257														9109	2954	5754	0	1962				2848	0	507							
3039636														14525		9648	0					355	4360	162							
3040418														13263		5752	0	1680	2613			1554	5957	0				UNPROCESSED CARDILE CASH COLLATERAL			
3041358														439		146	0					208	85	0							
3045383														79148		133	0					0	79015	0							
3047659														21839		9751	0					3096	6351	2641							
3048487														4123		1932	0					100	2036	55							
3049635														547		409	0					138	0	0							
3052813														12430		8826	0					730	2669	205	6180		2565				
3066025	46739	0	1113	0	0	1113	0	0	45626	0	0	0	0									0						Deferred revenue			
3067929														548		24	0					180	246	98							
3068579														22971		14169	0					7068	1673	61	8715		4954				
3070545														3483		13	0					895	2575	0							
3076220														50513		13367	0	9983				4465	12482	20199							
3076248														315709		281521	0	263962				4278	19773	10137			10198				
3076453														43277		19456	0					458	21085	2278							
3076604														4813		112	0					1137	3344	220							
