"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
1187001	326812	0	284358	2851978	0	2851978	0	0	321791	0	1695057	0	117925		80119	1082031	23304	2515055	1398211	52565	178921	8059	321791	29680	61285	136486	9268	1231	197771	27041	50595	306	0	128151	77942	1235735	0	77636	0	0	0	1132575	0	1132575	true	396971	1082865	304142	462411	313160	13651	
1187551	0	0	10900	71768	0	72288	0	0	15041	0	4748	0	0		0	0		19947	0	41441	4748	0	15041	15041	498	750	0	0	1248	0	3500	0	0	1248	3500	17043	0	3500	998													
1188772	44546	0	18926	129831	0	166406	0	0	175052	0	454626	0	34135		140582	69174	12357	145746	390266	1734	30225	6521	175052	168716	72517	161764	32178	263	234281	12337	43784	18062	0	126140	74183	36506	0	56121	23890	0	0	0	0	0	true							
1188987	138232	0	19523	94660	0	193012	0	0	3175	0	239483	0	21494		29709	1963	17952	173489	217989	0	0	7611	0	0	7573	25310	17888	5850	32883	3164	11504	18590	9407	26912	42665	0	0	14668	0	0	0	0	0	0	false							
1190476	525710	0	279635	7831698	0	7832079	0	0	1001599	248	5882001	0	142464		972804	3705121	54067	7541359	5546193	11085	193096	13959	1001599	913113	506786	691344	99750	2426	1198130	136459	205091	4193	5121	327502	350864	1418984	0	341550	0	0	0	623694	5008	394906	true	154304	1626338	677367	2720431	459151	65484	
1191352	11193	0	8758	81546	0	81546	0	0	0	0	139563	0	23410		9094	86512		72772	115658	16	495	1846	0	0	3468	13357	885	117	16825	6948	17084	0	0	8733	24032	26199	0	24032	0													
1216022	30150000	0	0	5067000	0	5067000	0	0	6181000	0	77502000	0	0		19233000	3093000	4284000	5067000	77502000	0	0	1945000	6181000	3794000	2653000	19973000	10269000	2774000	22626000	686000	5194000	2145000	565000	16436000	8590000	0	0	5880000	5975000	0	0	2585000	0	0	true	312000	2249000	3089000	4000	30150000	0	
1218446	0	0	0	82947	0	82947	0	0	19199	0	26075	0	0		19173	167		1138	141	81809	25934	0	19199	19199	1	21667	4240	0	21668	0	0	0	0	6735	0	0	0	0	6735													
1222519	76414	0	179781	137568	0	453187	0	0	0	0	430333	0	116629		68922	62586		271788	312153	1618	1551	7135	0	0	28760	103350	3797	2327	124957	11388	134801	6347	562	69312	153098	0	0	146189	0													
1222948	188834	0	72060	204515	0	362062	0	0	2	0	336934	0	41161		38597	31235	6164	289202	295773	800	0	1997	2	2	22841	38780	3435	480	61170	13700	30220	3925	3483	26939	51328	9707	0	43920	0	0	0	8099	0	8099	true							
1225752	14895	0	556	58033	0	114873	0	0	4190	0	130600	0	8583		23098	42375		114317	121773	0	244	3990	4190	4190	6349	33834	10485	953	40183	4312	12805	3567	1026	28523	21710	9230	0	17117	0													
1225761	0	0	0	7561395	0	7561395	0	0	0	0	1277	0	0		0	0	3279761	7561395	1277	0	0	0	0	0	0	0	0	0	0	1277	0	0	0	0	1277	0	0	0	0	7111096	114662	292237	4399	7522395	false							
1225798	3086	0	976	11483	0	23572	0	0	0	0	36045	0	0		5226	21167		22596	36045	0	0	5447	0	0	988	2585	2948	1238	3573	0	543	1031	2457	2533	4031	0	0	543	0							6622						
1228034	118348	6166	45965	296697	0	417117	0	0	0	0	394847	24	31344		44704	112295		364986	363479	0	0	6913	0	0	24335	52447	13043	535	76782	30764	29294	13501	285	45656	73844	0	0	60058	0													
1293078	15871	3	0	49560	0	61910	0	0	20016	0	96376	0	200		11857	24581		61907	96176	0	0	1464	20016	20016	17653	27238	715	116	44891	8288	1510	0	403	33865	10201	0	0	9798	0													
1369870	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
1386251	1242110	34	192392	3243211	0	3776751	0	0	0	0	6589040	0	19857		459758	3894631	164323	3578466	6568807	5859	376	77679	0	0	336405	503096	136019	41247	457788	138909	215998	69395	11230	557009	435532	0	0	354907	0	0	0	0	0	0	true	1286126	359444	2574405	1320226	1176341	65769	
1387203	73436	0	1349	57940	0	129526	0	0	0	0	118995	0	352		19509	11442		128177	118643	0	0	391	0	0	6245	21169	2658	183	27414	303	3559	0	0	10746	3862	0	0	3862	0													
1387605	393059	0	183690	1187670	0	1187670	0	0	26434	0	1326200	0	122071		273743	208060		999596	1201908	4384	2221	15959	24434	24434	169422	281313	65249	4709	450735	41077	124398	38333	580	246950	204388	253968	2000	165475	1732													
1391778	0	0	0	39397	0	39397	0	0	3581168	0	3583016	0	6964		0	1836848	923460	39397	3576052	0	0	0	3562482	2931232	195277	901923	648969	0	1097200	0	0	0	0	1746168	0	0	18685	0	0	0	0	0	0	0	true	0	0	715707	1113070	0	0	
1394621	89868	0	112514	263288	0	388583	0	0	0	0	591145	0	101164		102369	110101		276069	489981	0	0	28870	0	0	93690	95128	15048	14613	188817	71941	89296	4354	7107	116110	172698	0	0	161237	0													
1394676	113988135	0	286	21992269	0	23337777	0	0	27002516	0	144814385	0	0		13109263	14220426	4844041	23337491	144814385	0	0	10740	27002516	18158211	2085537	2668511	7601648	2628929	4754048	321059	723910	549418	26812	1875362	1621199	0	0	1044969	10270712	0	0	15565934	0	0	true	314216	2018873	14220426	0	113988135	0	
1396764	154958	0	0	98287	0	117078	0	0	0	0	321381	0	0		43012	76135		117078	321381	0	0	2305	0	0	26871	45870	1838	0	72741	5075	10633	0	0	31568	15708	0	0	15708	0													
1397471	5799	0	10	38974	0	135314	0	0	0	0	111999	0	8		24761	31087		135304	111991	0	0	1177	0	0	26179	26597	1594	18	52775	13350	7376	0	0	29626	20726	0	0	20726	0													
1402384	22471	0	7674	42006	0	60727	0	0	8100	0	97372	0	503		19278	8028		53053	91769	0	5100	445	8100	4000	11632	28712	6231	61	40344	4334	15902	0	0	27359	20236	0	0	19936	7386													
1404481	45415	0	2742	58756	0	114972	0	0	0	0	237728	0	14970		19666	129632		111983	222037	247	721	3523	0	0	14955	23013	2619	275	37968	13663	7246	910	0	21195	21819	35059	0	20909	0													
1404883	6310	0	0	89167	0	94424	0	0	25001	0	63388	0	0		418	25297		94424	63388	0	0	0	25001	14000	4391	10539	11032	0	14930	2374	2712	733	0	25544	5819	0	0	5086	0													
1414819	111949	0	0	439361	0	483065	0	0	0	0	541442	0	0		21091	88412	0	483065	541442	0	0	0	0	0	24447	25909	5559	0	50356	149955	132431	1731	1049	34824	285166	0	0	282366	0	0	0	0	0	0	true	68287	43704	37258	51154	67652	44297	
1418255	6364	0	0	12397	0	15419	0	0	0	0	48753	0	0		2667	21271		15419	46809	0	1944	847	0	0	3626	7564	87	38	11190	3226	6576	0	0	8649	9802	0	0	9802	1944													
1429028	3639	0	2751	207901	0	211809	0	0	87951	0	687085	19750	66931		9307	498124		209058	471713	0	128691	0	87951	87453	15805	57343	38890	157	73092	18127	41197	13542	262	102887	73128	36963	0	59324	50180													
1435092	13125	0	11134	48157	0	66433	0	0	0	0	62951	0	202		6401	28486		55299	62749	0	0	957	0	0	4504	8238	897	62	12742	6251	1387	0	0	7301	7638	0	0	7638	0													
1436204	1338968	0	74255	532011	0	555414	0	0	0	248	2853188	0	237007		30737	1297703	16289	481159	2611318	0	4615	6428	0	0	35045	66082	5730	1709	101127	27860	78597	1494	0	77828	107951	466315	0	106457	0	0	0	418344	0	418344	true	95479	58459	474206	615491	412083	903059	
1443266	9244000	0	0	28000	0	28000	0	0	2853000	0	12597000	0	4000		2853000	0	2044000	28000	12093000	0	500000	0	2853000	2853000	883000	1970000	0	0	2853000	0	500000	0	0	0	500000	0	0	500000	0	6398000	2875000	0	0	9273000	true	0	28000	0	0	9037000	203000	
1444021	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
1445943	269487	0	150814	607829	0	1037353	0	0	0	0	576162	0	59041		78593	70044	32789	884556	515961	1983	1160	9368	0	0	103364	99306	16482	6069	202669	3941	6572	566	333	146627	11412	194665	0	10513	0	0	0	62169	0	62169	true	200407	284977	45850	24194	241019	28468	
1447639	154309	8	71842	987509	0	1297803	0	0	9873	0	1455201	0	97299		35274	961065		1225953	1355920	0	1982	4543	9873	9873	48117	62503	3438	1062	110483	102625	118569	3513	0	79846	224707	135628	0	221194	0													
1456501	0	0	0	142046000	0	142046000	0	0	56419000	0	59556000	0	0		50821000	7875000	23298000	142046000	59556000	0	0	0	55559000	26646000	6476000	15432000	20403000	8510000	21908000	860000	0	0	0	0	860000	1500000	860000	860000	0	50801000	16934000	6250000	8000	69254000	false							
1458608	432449	5	284689	645763	0	1669759	0	0	44191	0	1377904	0	2737		188981	326839	43795	1385060	1316744	5	58423	24037	44191	7579	104730	175112	114573	37383	279842	64967	82190	29861	9800	242817	186818	515181	0	147157	58423	0	0	0	0	0	true	93900	291197	148079	178760	315378	117071	
1459717	217753	0	120924	297020	0	676998	0	0	0	0	1559111	0	59732		421917	433765	88579	556074	1499379	0	0	37992	0	0	266043	355195	53181	79129	621238	49580	83076	7925	13464	331631	154045	0	0	132656	0	0	0	0	0	0	true	98216	256747	360335	38336	214929	2316	
1459735	57119	0	2183	151301	0	275002	0	0	0	0	277725	0	1937		43109	63571		272819	275788	0	0	5185	0	0	26838	85911	4214	642	112748	6250	32865	315	0	74496	39430	0	0	39115	0													
1459799	20401	0	21531	44664	0	139918	0	0	15216	0	184877	0	7648		26730	92837		118363	174739	24	2490	1945	15216	15216	15350	34942	2958	1062	50292	5145	11628	555	0	27581	17328	21668	0	16773	0													
1462986	1465	0	0	5627	0	6982	0	0	0	0	39636	0	1111		7444	681		6982	38525	0	0	0	0	0	8368	20033	239	0	28401	5672	3178	0	0	21196	8850	0	0	8850	6686													
1469677	108791	0	298449	481384	0	972574	0	0	124914	0	747719	0	10091		243910	196911		670658	737155	3467	473	1415	124914	124914	46206	286029	37141	970	332235	14088	47946	8751	884	126436	71669	196345	0	62033	0													
1470150	24750	0	0	30669	0	30669	0	0	0	0	83383	0	534		8080	32641	2291	30669	82849	0	0	934	0	0	6081	9366	654	71	15447	3487	5565	270	500	8092	9822	4651	0	9052	0	0	0	0	0	0	true							
1474309	8447	0	7627	11443	0	26235	0	0	0	0	43680	2	3844		6482	13623		18607	38853	1	981	675	0	0	2401	11886	1304	546	14287	1628	2240	1050	556	9654	5474	0	0	3868	0													
1479470	132823	0	88150	151491	0	313642	0	0	0	0	257189	0	884		67233	0		225471	256056	21	249	4143	0	0	39588	57952	6579	2562	97521	8450	9236	0	0	39447	17686	0	0	17686	0													
1481745	42758	0	1043	137620	0	223747	0	0	5764	0	395440	0	14272		48151	221895		222704	380424	0	744	2485	5764	5764	28346	50053	4715	165	78399	19625	25875	2009	0	35128	47509	32564	0	45500	249													
1492817	24855	0	30731	120104	0	120104	0	0	0	0	137822	0	41805		13037	42449	4266	89373	96017	0	0	2099	0	0	7537	12457	2602	473	19994	16616	20579	4292	5962	10033	47449	0	0	37194	0	0	0	0	0	0	true							
1493319	5994	0	0	16190	0	16190	0	0	11964	0	191473	0	0		57840	13985		16190	191473	0	0	642	11964	1998	36457	65637	22867	897	102074	15448	20106	10082	0	68018	45636	0	0	35553	5000													
1494482	0	0	0	15375	0	24071	0	0	0	0	21861	0	0		684	5707		24071	21861	0	0	0	0	0	2343	729	122	0	3072	11249	1710	0	0	2511	12959	0	0	12959	0													
1494914	13050	0	0	730660	71663	730660	0	0	0	0	863430	0	0		85123	287784	5422	658997	863430	0	0	462	0	0	74443	173031	2181	0	247474	143674	169266	0	0	164533	312940	0	0	312940	0	0	0	0	0	0	true	144496	514501	8857	278927	9769	3281	
1629903	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
1718188	241497	1	183676	1441493	0	2065825	0	0	6191	0	844269	0	22413		103221	202491	17125	1873656	821133	8492	723	6184	6191	0	86539	86990	18141	1073	173529	87507	100094	18365	1572	89522	207538	591309	0	187601	0	0	0	507307	0	591699	true	623	330626	78291	124200	131408	110089	
1718469	740313	0	0	126470	0	126470	0	0	182862	0	1556794	0	0		301140	147515	0	126470	1514110	0	42684	0	182862	142862	97830	340210	68558	15238	438040	18371	109842	11842	7074	220697	147129	0	0	128212	12516	0	0	0	0	0	true	0	0	0	147515	61923	678390	
1820979	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
1836701	11312	0	0	57430	0	103889	0	0	12963	0	327413	0	0		32979	105764		103889	246113	0	81300	5971	12963	8963	26982	73206	36992	16135	100188	27769	18707	10046	500	120336	57022	0	0	46476	96944													
1842065	2509552	37	185845	11982527	0	12383196	0	200197	4525229	0	35920186	0	612314		1824007	28261473	104746	12014837	34428213	182477	679462	54152	4524565	3951439	488170	2048106	673315	5487	2536268	361023	1183554	187197	202309	1391071	1934083	1164129	656	1544577	0	276596	2389468	5058746	0	3956184	true	209472	365572	1475071	26041180	2490132	19420	
1863097	74135	0	50908	354509	0	390394	0	0	51432	0	459413	0	12027		87128	110227	13661	335029	370195	4457	77191	7983	51432	8773	56616	78152	44702	26431	134768	24321	39155	5424	250	118773	69150	188481	0	63476	36617	0	0	178058	0	178058	true							
1864197	118722	0	260229	1159806	0	1159806	0	0	0	0	615249	0	18494		32518	393151	6293	899577	596755	0	0	2147	0	0	22045	41640	1690	33	63685	12054	25584	328	0	32892	37966	3254	0	37638	0	0	0	2758	0	2758	true	47866	213383	215949	161373	97878	18692	
1867983	338302	0	770	14743	0	16046	0	0	0	0	3402179	0	36802		287784	2372985	36511	15276	3365377	0	0	16124	0	0	194359	376495	5553	1628	570854	39014	72562	1281	0	290251	112857	0	0	111576	0	0	0	0	0	0	true	13973	1303	1896355	476630	335392	2910	
1872941	34573	0	23640	146992	0	198895	0	0	16510	0	367342	0	50463		34038	218837		174758	312276	497	4603	2685	16510	16510	43769	44656	2046	591	88388	10327	11759	784	0	57024	22870	90089	0	22086	0													
1879016	12640	0	5120	19136	0	74237	0	0	0	0	215409	0	8517		44556	47592		69117	195697	0	11195	7696	0	0	47746	57463	15506	1935	105209	9893	19766	2306	562	78094	32527	26371	0	29659	10721													
1883321	1365812	0	0	698845	0	698845	0	0	0	0	6790087	0	0		186	5423132	0	698845	6790087	0	0	0	0	0	222	642	0	0	864	0	279	0	0	678	279	0	0	279	0	0	0	0	0	0	false							
1885932	18894	0	0	23668	0	30745	0	0	25139	0	840586	0	0		249790	5470	84643	30745	768016	0	72570	45321	25139	0	72014	209677	295396	62070	281691	29296	48233	91109	8427	389367	177065	0	0	77529	78805	0	0	0	0	0	true	15091	3198	4042	1428	17113	1781	
1890525	473488	0	240813	841020	0	841020	0	0	235122	0	1427051	0	208044		399368	64066		600207	1218579	0	428	19860	235122	200396	174058	365266	84079	1199	539324	77804	159040	28051	0	225234	264895	46293	0	236844	0													
1892154	17283	0	12168	118691	0	213486	0	0	0	0	228930	0	6779		17946	140085		201318	221903	0	248	1972	0	0	17556	23815	425	321	41370	9412	19770	264	0	24170	29446	17923	0	29182	0													
1893049	0	0	0	760000	0	760000	0	0	0	0	21982000	0	0		0	21982000	10212000	760000	21982000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21124000	1618000	0	0	22742000	false							
1917301	498461	0	121524	3054073	0	3355750	0	0	828178	0	3751639	0	315506		72534	2673870	244107	3087311	3436133	146915	0	10776	823740	822587	103226	145448	7396	506	248673	137006	179662	6064	0	184042	322732	1007179	4438	316668	0	211486	138794	1057294	0	949116	true	109615	204890	138628	2301461	302978	195483	
1918344	31087	7	127791	2054257	0	2054257	0	0	909628	0	4182385	0	363236		1055491	812267	11962	1877002	3798275	49457	20874	5514	909628	849169	531902	1043228	64144	0	1575130	747487	951279	991	0	583783	1699757	559539	0	1698766	0	0	0	499210	0	499210	true	77911	155775	83919	728348	19767	11320	
1929247	2853410	0	3624451	27449049	0	27449049	0	0	3872199	495	26737158	0	1612974		3886724	16252225	419130	23654832	24779630	169766	344059	160148	3832936	3832936	2615574	2919951	119303	34808	5535525	803396	1097003	37144	4344	1802913	1941887	3809570	39263	1900399	0	0	0	4908417	0	3456903	true	1610288	4525120	5361260	10890965	2547657	305753	
1940747	17595	0	0	211488	12820	211642	0	0	0	0	45732	0	0		2122	11764		192680	45732	6142	0	0	0	0	2705	6215	338	48	8920	2118	4949	0	0	7184	7067	0	0	7067	0													
1945247	9947	0	0	15190	0	17204	0	0	0	0	24527	0	152		1656	7220		17204	23363	0	1012	0	0	0	1312	2356	718	90	3668	1078	805	1000	0	2819	2883	0	0	1883	0													
2002222	44240	0	27213	46445	0	119851	0	0	0	0	188307	0	22970		25819	49612		92638	165337	0	0	1722	0	0	18607	36639	5799	0	55246	13553	18252	1605	0	35226	33410	0	0	31805	0													
2006024	13152	0	206	161889	84719	297917	0	0	105749	0	569891	4750	3441		159209	151888		212992	423909	0	137791	4488	105749	63761	74797	149737	81611	1793	219893	24566	63426	8920	0	148730	96912	0	0	87992	63036													
2007991	41314	1	30237	71119	0	105428	0	0	10000	0	321711	0	105185		63152	95881		74942	202737	248	13789	7939	10000	10000	29685	66422	25990	8363	96107	20186	21564	10871	1435	67308	54056	307	0	41750	13776													
2009605	107585	0	41216	250776	0	836637	0	0	15000	0	872279	0	196848		102087	340740	14135	795421	675431	0	0	5921	15000	10000	79305	101074	27521	1503	180379	122651	72574	19326	0	107316	214551	282768	0	195225	0	0	0	270930	0	270930	true	52042	133075	145212	123102	77541	20090	
2010722	27075	0	5534	91607	0	157574	0	0	514	0	204795	0	3272		20687	119162		152040	201523	0	0	1455	514	514	6698	37559	740	56	44257	2298	11207	0	0	24366	13505	0	0	13505	0													
2037185	27351	0	22584	45599	0	93180	0	0	0	0	83552	0	11243		14073	12576		70596	72067	0	242	980	0	0	12327	13364	1308	592	25691	2095	13940	0	0	13518	16035	759	0	16035	0													
2044811	329816	2	131999	1078682	0	1179174	0	0	315437	0	2383082	0	522090		177088	1586326	79003	1030990	1860992	16183	0	10729	315437	315182	154780	173886	8394	94	328666	56227	71893	1666	0	160066	129786	561642	0	128120	0	9451	0	472630	0	225173	true	82603	81499	50810	1072970	169608	160208	
2044820	24124	0	542	47365	0	66091	0	0	13500	0	112311	0	0		15454	23730		65549	112311	0	0	1658	0	0	6082	23878	3980	124	29959	6464	17343	6587	0	18609	30394	0	9500	23807	0													
2051127	8299	0	10793	64513	0	79059	0	0	148770	0	275895	0	1395		154137	67292		67294	257510	972	16990	1932	148770	61597	25877	55153	93310	6823	81030	5444	13697	0	0	27026	19141	24457	0	19141	16518													
2059990	3086	0	0	19983	0	26434	0	0	2818	0	105166	0	30243		9920	21128		25730	67453	704	7470	1926	2818	2818	12392	52440	1405	0	64832	5654	9060	0	0	56318	14714	17734	0	13714	747													
2068107	31252	0	7388	258200	0	283397	0	0	140099	0	846217	0	61420		69769	427616		275760	763343	249	21454	1099	112693	52733	49495	163655	11973	476	213150	32998	104842	22727	1183	155830	161750	257940	0	137840	18245													
2107181	0	0	0	0	0	0	0	0	0	0	7000	0	0		0	7000		0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
2119773	591688	0	49216	1069398	0	1333819	0	0	541115	0	3451571	0	426585		327547	1748340	93259	1275449	3024986	9154	0	27282	520333	517887	303879	406820	26012	2339	710699	162709	203092	5993	699	411503	372493	540733	20565	365801	0	12499	0	327410	0	101912	true	149353	234401	175200	1202627	341045	250643	
2121196	70	0	0	1302623	0	2587593	0	70	1306788	0	25877811	0	0		0	25877741	13562555	2587593	25877741	0	0	0	1059183	1059183	0	0	0	0	0	0	0	0	0	0	0	0	247605	0	0	221928	0	27277331	1283254	27475725	false							
2122997	0	0	0	0	0	0	0	0	0	0	500	0	0		0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	0	500	0	0	0	0	0	0	false							
2123930	6780	0	3184	27335	0	48052	0	0	0	0	56127	0	627		11086	9857		44621	55500	247	0	1642	0	0	13011	16142	1222	176	19153	6821	1842	276	0	19466	8939	11712	0	8663	0													
2132941	55589	0	29125	158671	0	358804	0	0	0	0	2340042	0	48163		26309	2149996		329679	2291879	0	0	6462	0	0	24550	37220	3017	1109	59777	28137	39006	263	1155	39587	68561	116511	0	66276	0													
2140348	10108	0	4801	504924	0	504924	0	0	0	0	167991	0	31544		5177	67862		52886	135205	447237	1242	1146	0	0	75970	8412	2060	1916	84382	0	0	1098	564	83181	1662	74486	0	0	0													
2142155	479340	10	165617	842098	0	842098	0	0	214091	0	1565283	0	301048		77775	839812	2938	581563	735085	94908	529150	544	214091	183870	34704	53955	15423	17243	88659	91677	33129	0	0	43550	124806	671407	0	124806	0	0	0	619595	0	619595	true	2570	20535	80020	214973	154642	152413	
2163477	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2182786	0	0	0	98719000	0	200781000	3683000	0	81257000	0	204426000	10000	199000		70671000	78196000	9659000	197098000	204217000	0	0	15000	77758000	66009000	20631000	60633000	11044000	4795000	81264000	9600000	18000000	1183000	344000	26432000	29127000	0	3402000	27600000	13096000	6393000	46562000	40005000	0	59688000	true	0	99068000	0	78084000	0	0	
2193616	1501	0	1208445	13683089	0	14918676	0	0	8700039	0	23979305	0	0		607953	22383766	9942039	13674372	23979305	35859	0	208958	8500910	8500910	347942	715832	195235	51073	1063774	78656	146967	45140	13193	702129	283955	13443588	199129	225623	0	20769966	2457044	12816177	0	27992161	true	5304	1248162	22024717	359049	1202	299	
2209553	1841821	0	96572	717749	0	795000	0	0	10822	248	3994265	0	153003		30239	1592941	6267	693472	3835159	4956	5855	4118	10822	10822	180266	135645	24082	262	299866	66103	121125	31735	283	310018	219246	990003	0	187227	0	0	0	990003	0	979271	false							
2218443	19213	0	9034	62663	0	112532	0	0	62910	0	204786	0	29874		97035	27298		101145	168007	2353	6905	101	62910	23037	27535	53460	40256	5246	80984	7684	24094	0	0	29462	31778	36853	0	31778	6756													
