"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
914853																																																																																				233313	0				10.2757%			24821		241550	-7119	0						0	0	0	0	6835	241564	0	0.0000%	2516	0	1174	3690	1.5816%	0	0	0	0	1		18000		1	0	17716	14	0	0	-7119	0	0	0		0	24821	0	0	24821	0	0	0	0	0	0						14	0	19704		
915056																																																																																				81784	0				10.5097%			8753		83285	-976	0						0	0	0	0	8163	83285	0	0.0000%	5185	0	0	5185	6.3399%	0	0	0	0	1		590		1	0	7777	0	0	0	-976	0	0	0		0	8753	0	0	8753	0	0	0	0	0	0						0	0	0		
915065																																																																																						98283	6660	6660	10.5473%	18.4843%	17.2317%	91623	531712	868685	-1053	0			10.4843%			0				72963	868685								0	0	0		0		18660	17.2317%	1	0	90570	0	0	0	-1053	0	0	0		0	91623	0	0	91623	0	0	0	0	0	0	0	0	0	6660	0	0	0			
915878																																																																																						1852378	92395	92395	10.1097%	17.3996%	16.5317%	1759983	10646107	17408847	-21160	0			9.3996%			2				1199332	17422622								0	0	0		0		574426	16.5317%	1	0	1752598	3830	9945	0	-16519	-1032	-3609	0		0	1759983	0	0	1759983	0	0	0	0	0	0	0	0	0	92395	0	13775	0			
915935																																																																																				32477	0				10.6415%			3359		31565	-160	0						0	0	0	0	2538	31565	0	0.0000%	347	0	0	347	1.0684%	0	0	0	0	1		821		1	0	3199	0	0	0	-160	0	0	0		0	3359	0	0	3359	0	0	0	0	0	0						0	0	0		
916343																																																																																				117486	0				15.8769%			18311		115331	-699	0						0	0	0	0	16811	115331	0	0.0000%	8522	0	8	8530	7.2604%	0	0	0	0	1		1500		1	0	17612	0	0	0	-699	0	0	0		0	18311	0	0	18311	0	0	0	0	0	0						0	0	0		
916745																																																																																						108319	6885	6885	12.5920%	19.5985%	18.3528%	101434	552690	805541	-10846	0			11.5985%			0				9894	805722								0	0	0		0		91721	18.3528%	1	0	90769	0	181	0	-10846	0	0	0		0	101434	0	0	101434	0	0	0	0	0	0	0	0	0	6885	0	181	0			
916857																																																																																				244586	0				9.9850%			24429		244656	-367	0						0	0	0	0	14223	246238	0	0.0000%	29051	0	1078	30129	12.3184%	0	0	0	0	1		11788		1	0	25644	1457	125	0	-367	0	0	0		0	24429	0	0	24429	0	0	0	0	0	0						1582	0	0		
917050																																																																																				402945	0				9.9379%			39283		395284	53	0						0	0	0	0	26357	395725	0	0.0000%	65716	0	680	66396	16.4777%	0	0	0	0	1		13367		1	0	39777	114	327	0	53	0	0	0		0	39283	0	0	39283	0	0	0	0	0	0						441	0	2567		
917500																																																																																				200957	0				14.8994%			29977		201196	-3164	0						0	0	0	0	29682	201501	0	0.0000%	4775	0	818	5593	2.7832%	0	0	0	0	1		600		1	0	27118	0	0	305	-3164	0	0	0		0	29977	0	0	29977	0	0	0	0	0	0						305	0	11605		
917555																																																																																				873808	0				10.0601%			82370		818782	-1748	0						0	0	0	0	43395	818782	0	0.0000%	42573	0	1312	43885	5.0223%	0	0	0	0	1		38975		1	0	80622	0	0	0	-1748	0	0	0		0	82370	0	0	82370	0	0	0	0	0	0						0	0	0		
917630																																																																																						24732	775	775	21.8873%	40.1878%	38.9285%	23957	61541	109456	-1478	0			32.1878%			0				1152	109456								0	0	0		0		22805	38.9285%	1	0	22479	0	0	0	-1478	0	0	0		0	23957	0	0	23957	0	0	0	0	0	0	0	0	0	775	0	0	0			
917742																																																																																						4266286	414566	664566	8.4115%	12.3236%	10.4040%	3601720	34618712	42819221	-15977	-5421			4.3236%			0				1491992	43933435								0	0	0		0		3229362	10.4040%	1	0	4705377	1072059	20697	2198	18182	13249	-20725	-26683		24680	3601720	0	0	3601720	0	0	0	0	0	0	250000	0	0	664566	0	1119635	0			
917854																																																																																						28924	2113	2113	11.3610%	15.3696%	14.2468%	26811	188190	235991	-3102	0			7.3696%			0				21349	235991								0	0	0		0		5462	14.2468%	1	0	23709	0	0	0	-3102	0	0	0		0	26811	0	0	26811	0	0	0	0	0	0	0	0	0	2113	0	0	0			
918132																																																																																				226963	0				10.3783%			23511		226541	-456	0						0	0	0	0	22724	226541	0	0.0000%	7226	0	90	7316	3.2234%	0	0	0	0	1		787		1	0	23055	0	0	0	-456	0	0	0		0	23511	0	0	23511	0	0	0	0	0	0						0	0	15857		
918150																																																																																				139630	0				14.9984%			20943		139635	0	0						0	0	0	0	20243	139635	0	0.0000%	14780	0	84	14864	10.6453%	0	0	0	0	1		700		1	0	20943	0	0	0	0	0	0	0		0	20943	0	0	20943	0	0	0	0	0	0						0	0	0		
918356																																																																																						7317	624	624	11.0743%	14.6598%	13.4096%	6693	49912	60437	-51	0			6.6598%			0				922	62170								0	0	0		0		7504	13.4096%	1	0	8375	1644	89	0	-51	0	0	0		0	6693	0	0	6693	0	0	0	0	0	0	0	0	0	624	0	1733	0			
918477																																																																																						95405	6866	6866	8.6906%	14.1086%	13.0933%	88539	676217	1018790	580	0			6.1086%			0				84039	1018790								0	0	0		0		4500	13.0933%	1	0	89119	0	0	0	36	0	544	0		0	88539	0	0	88539	0	0	0	0	0	0	0	0	0	6866	0	0	0			
918655																																																																																						8551	326	326	11.2660%	22.4991%	21.6413%	8225	38006	73007	-2531	0			14.4991%			0				4625	73007								0	0	0		0		3600	21.6413%	1	0	5694	0	0	0	-2531	0	0	0		0	8225	0	0	8225	0	0	0	0	0	0	0	0	0	326	0	0	0			
918776																																																																																				18199	0				14.9168%			2708		18154	23	0						0	0	0	0	2708	18154	0	0.0000%	472	0	0	472	2.5935%	0	0	0	0	1		0		1	0	2731	0	0	0	23	0	0	0		0	2708	0	0	2708	0	0	0	0	0	0						0	0	0		
918879																																																																																				270123	0				10.6477%			28387		266602	-6429	0						0	0	0	0	19621	266602	0	0.0000%	40080	0	0	40080	14.8377%	0	0	0	0	1		8766		1	0	21958	0	0	0	-6429	0	0	0		0	28387	0	0	28387	0	0	0	0	0	0						0	0	0		
918918			1104236	26618	26618	9.7171%	24.5443%	23.9526%	1077618	4498958	11089875	9119	0			16.5443%						954542	11347423								0	0	0		380624	23.9526%	0	1344285	1837	13530	0	9119	0	0	0		242181	1077618	0	0	1077618	0	0	0	0	0	0	0	0	0	26618	0	257548	0																																						0																	0				1																															
918954																																																																																						36925	2634	2634	9.2702%	14.1764%	13.1651%	34291	260468	369907	-3459	0			6.1764%			0				29991	369907								0	0	0		0		4300	13.1651%	1	0	30832	0	0	0	-3459	0	0	0		0	34291	0	0	34291	0	0	0	0	0	0	0	0	0	2634	0	0	0			
919344																																																																																				342345	0				9.0159%			31142		345412	-3538	0						0	0	0	0	18611	346106	0	0.0000%	14833	0	0	14833	4.3328%	0	0	0	0	1		13225		1	0	28298	694	0	0	-3538	0	0	0		0	31142	0	0	31142	0	0	0	0	0	0						694	0	0		
919456																																																																																						55947	4722	4722	9.7730%	13.5354%	12.3930%	51225	413338	524148	760	0			5.5354%			0				42470	524398								0	0	0		0		9005	12.3930%	1	0	52235	250	0	0	760	0	0	0		0	51225	0	0	51225	0	0	0	0	0	0	0	0	0	4722	0	250	0			
919568																																																																																						10766	994	994	9.4472%	13.5927%	12.3378%	9772	79204	103438	0	0			5.5927%			0				6672	103438								0	0	0		0		3100	12.3378%	1	0	9772	0	0	0	0	0	0	0		0	9772	0	0	9772	0	0	0	0	0	0	0	0	0	994	0	0	0			
919773																																																																																				145895	0				14.7019%			19801		134683	-1086	0						0	0	0	0	19832	134714	0	0.0000%	24683	0	0	24683	16.9183%	0	0	0	0	1		0		1	0	18746	0	0	31	-1086	0	0	0		0	19801	0	0	19801	0	0	0	0	0	0						31	0	0		
920210																																																																																						27143	1338	1338	10.0090%	21.8330%	20.7568%	25805	124321	257819	-4986	0			13.8330%			0				25095	258681								0	0	0		0		1572	20.7568%	1	0	21681	862	0	0	-4986	0	0	0		0	25805	0	0	25805	0	0	0	0	0	0	0	0	0	1338	0	862	0			
920359																																																																																						19444	1048	1048	14.0946%	23.1946%	21.9444%	18396	83830	130518	-835	0			15.1946%			0				16146	130518								0	0	0		0		2250	21.9444%	1	0	17561	0	0	0	-835	0	0	0		0	18396	0	0	18396	0	0	0	0	0	0	0	0	0	1048	0	0	0			
920733																																																																																				247931	0				10.9439%			26825		245114	-5642	0						0	0	0	0	22091	245965	0	0.0000%	1816	0	30906	32722	13.1980%	0	0	0	0	1		5585		1	0	22034	851	0	0	-5642	0	0	0		0	26825	0	0	26825	0	0	0	0	0	0						851	0	11253		
920854																																																																																						91241	6159	6159	10.1525%	14.1773%	13.2203%	85082	643571	838036	-11089	0			6.1773%			0				32616	848070								0	0	0		0		62500	13.2203%	1	0	84027	10034	0	0	-11089	0	0	0		0	85082	0	0	85082	0	0	0	0	0	0	0	0	0	6159	0	10034	0			
920975																																																																																						42140	3547	3547	9.5775%	13.1842%	12.0745%	38593	319624	402954	-145	0			5.1842%			0				35824	402954								0	0	0		0		2735	12.0745%	1	0	38414	0	0	0	-179	0	0	0		0	38593	0	0	38593	0	0	0	0	0	0	0	0	0	3547	0	0	0			
921039																																																																																						117825	7900	7900	12.7954%	18.6648%	17.4133%	109925	631270	859101	-766	0			10.6648%			0				76175	859101								0	0	0		0		33750	17.4133%	1	0	109159	0	0	0	-766	0	0	0		0	109925	0	0	109925	0	0	0	0	0	0	0	0	0	7900	0	0	0			
921178																																																																																						180261	13670	13670	11.2554%	16.5138%	15.2615%	166591	1091575	1480105	-10773	0			8.5138%			1				77186	1507305								0	0	0		0		116605	15.2615%	1	0	183018	27076	124	0	-10773	0	0	0		0	166591	0	0	166591	0	0	0	0	0	0	0	0	0	13670	0	27200	0			
921655																																																																																				38679	0				14.0978%			5617		39843	-1323	0						0	0	0	0	3635	39843	0	0.0000%	760	0	0	760	1.9649%	0	0	0	0	1		1982		1	0	4294	0	0	0	-1323	0	0	0		0	5617	0	0	5617	0	0	0	0	0	0						0	0	0		
921879																																																																																						20973	1046	1046	13.1604%	25.1198%	23.8670%	19927	83492	151416	-2842	0			17.1198%			0				19927	151416								0	0	0		0		0	23.8670%	1	0	17085	0	0	0	-2842	0	0	0		0	19927	0	0	19927	0	0	0	0	0	0	0	0	0	1046	0	0	0			
921936																																																																																						6075	493	493	7.9326%	14.2509%	13.0944%	5582	42629	70368	-3288	0			6.2509%			0				3749	70368								0	0	0		0		1833	13.0944%	1	0	2294	0	0	0	-3288	0	0	0		0	5582	0	0	5582	0	0	0	0	0	0	0	0	0	493	0	0	0			
922157																																																																																				278215	1712				9.3044%			27531		295891	-8871	0						0	0	0	0	20690	296450	0	0.0000%	0	0	1048	1048	0.3767%	0	0	0	0	1		7400		1	0	19219	559	0	0	-8871	0	0	0		0	27531	0	0	27531	0	0	0	0	0	0						559	0	47417		
922344																																																																																						58644	4428	4428	8.8108%	15.5699%	14.3943%	54216	376650	615335	-2022	0			7.5699%			0				19144	620346								0	0	0		0		40083	14.3943%	1	0	57205	2132	2879	0	-2022	0	0	0		0	54216	0	0	54216	0	0	0	0	0	0	0	0	0	4428	0	5011	0			
922559																																																																																				700401	0				10.7959%			74250		687759	-6728	0						0	0	0	0	26026	696305	0	0.0000%	82005	0	50	82055	11.7154%	0	0	0	0	1		56770		1	0	76068	7632	914	0	-6728	0	0	0		0	74250	0	0	74250	0	0	0	0	0	0						8546	0	0		
922924																																																																																						39436	1186	1186	12.4174%	33.6749%	32.6622%	38250	117108	308035	-352	0			25.6749%			0				33250	308035								0	0	0		0		5000	32.6622%	1	0	37898	0	0	0	-352	0	0	0		0	38250	0	0	38250	0	0	0	0	0	0	0	0	0	1186	0	0	0			
923257																																																																																						10001	770	770	10.8484%	16.2621%	15.0100%	9231	61499	85091	0	0			8.2621%			0				587	88822								0	0	0		0		12375	15.0100%	1	0	12962	1553	2178	0	0	0	0	0		0	9231	0	0	9231	0	0	0	0	0	0	0	0	0	770	0	3731	0			
923350																																																																																				60739	0				10.7040%			6384		59641	-2835	0						0	0	0	0	5070	59641	0	0.0000%	5474	0	9	5483	9.0271%	0	0	0	0	1		1314		1	0	3549	0	0	0	-2835	0	0	0		0	6384	0	0	6384	0	0	0	0	0	0						0	0	0		
923707																																																																																						243706	16214	16214	12.9459%	17.6344%	16.4612%	227492	1381992	1757246	-9373	0			9.6344%			0				227491	1757246								0	0	0		0		1	16.4612%	1	0	218119	0	0	0	-7974	0	-1399	0		0	227492	0	0	227492	0	0	0	0	0	0	0	0	0	16214	0	0	0			
923752																																																																																						232431	19431	19431	8.9032%	13.5888%	12.4528%	213000	1710463	2392388	-30500	0			5.5888%			0				116381	2417332								0	0	0		0		121563	12.4528%	1	0	207444	18521	6423	0	-30500	0	0	0		0	213000	0	0	213000	0	0	0	0	0	0	0	0	0	19431	0	24944	0			
923855																																																																																				126334	0				12.8234%			15717		122565	-869	0						0	0	0	0	7482	123310	0	0.0000%	7818	0	50	7868	6.2279%	0	0	0	0	1		8980		1	0	15593	745	0	0	-869	0	0	0		0	15717	0	0	15717	0	0	0	0	0	0						745	0	911		
923949																																																																																				76471	0				10.1558%			7843		77227	-525	0						0	0	0	0	6133	77227	0	0.0000%	1224	0	20	1244	1.6268%	0	0	0	0	1		1710		1	0	7318	0	0	0	-525	0	0	0		0	7843	0	0	7843	0	0	0	0	0	0						0	0	0		
924058																																																																																						35973	2052	2052	11.1601%	21.9578%	20.7053%	33921	163828	303949	-10310	0			13.9578%			0				33142	304270								0	0	0		0		1100	20.7053%	1	0	23932	321	0	0	-10310	0	0	0		0	33921	0	0	33921	0	0	0	0	0	0	0	0	0	2052	0	321	0			
924236																																																																																				928547	0				10.9064%			99873		915729	-17125	0						0	0	0	0	24105	924602	0	0.0000%	80147	0	1315	81462	8.7731%	0	0	0	0	1		84641		1	0	91621	8873	0	0	-17125	0	0	0		0	99873	0	0	99873	0	0	0	0	0	0						8873	0	0		
924254																																																																																				89087	0				10.7801%			9856		91428	-2333	0						1	0	0	0	6743	91501	0	0.0000%	5999	0	0	5999	6.7339%	0	0	0	0	1		3186		1	0	7596	73	0	0	-2333	0	0	0		0	9856	0	0	9856	0	0	0	0	0	0						73	0	0		
924357																																																																																						31153	1992	1992	10.3540%	18.8162%	17.6130%	29161	165565	281640	-1456	0			10.8162%			1				27271	281750								0	0	0		0		2000	17.6130%	1	0	27815	110	0	0	-1456	0	0	0		0	29161	0	0	29161	0	0	0	0	0	0	0	0	0	1992	0	110	0			
924553																																																																																				79186	0				27.0799%			21444		79188	-2033	0						0	0	0	0	18694	79188	0	0.0000%	2824	0	0	2824	3.5663%	0	0	0	0	1		2750		1	0	19411	0	0	0	-2033	0	0	0		0	21444	0	0	21444	0	0	0	0	0	0						0	0	0		
924937																																																																																						38810	2551	2551	8.7939%	14.4011%	13.4545%	36259	269494	412318	-8311	0			6.4011%			0				15465	418359								0	0	0		0		26835	13.4545%	1	0	33989	5987	54	0	-8311	0	0	0		0	36259	0	0	36259	0	0	0	0	0	0	0	0	0	2551	0	6041	0			
925037																																																																																						261005	20553	20553	9.6379%	12.9167%	11.8995%	240452	2020686	2494856	-4767	0			4.9167%			1				137380	2495037								0	0	0		0		103253	11.8995%	1	0	235866	131	50	0	-4767	0	0	0		0	240452	0	0	240452	0	0	0	0	0	0	0	0	0	20553	0	181	0			
925055																																																																																				249499	0				10.9668%			27007		246261	-4598	0						0	0	0	0	19007	246261	0	0.0000%	27736	0	75	27811	11.1467%	0	0	0	0	1		8000		1	0	22409	0	0	0	-4598	0	0	0		0	27007	0	0	27007	0	0	0	0	0	0						0	0	0		
925354																																																																																				289870	0				9.6310%			28013		290862	-670	0						0	0	0	0	9273	291414	0	0.0000%	11438	0	3570	15008	5.1775%	0	0	0	0	1		19400		1	0	28003	0	552	0	-562	0	0	0		0	28013	0	0	28013	0	0	0	0	0	0						552	0	0		
925411																																																																																						532300	0	0	13.1876%	36.6353%	36.6353%	532300	1452969	4036359	0	0			28.6353%			0				332300	4036359								0	0	0		0		200000	36.6353%	1	0	532300	0	0	0	0	0	0	0		0	532300	0	0	532300	0	0	0	0	0	0	0	0	0	0	0	0	0			
925653																																																																																						71719	5753	5753	12.4789%	15.3510%	14.1196%	65966	467193	528619	1	0			7.3510%			0				38318	528876								0	0	0		0		27905	14.1196%	1	0	66224	257	0	0	1	0	0	0		0	65966	0	0	65966	0	0	0	0	0	0	0	0	0	5753	0	257	0			
926632																																																																																						30157	3120	3120	8.3248%	11.7813%	10.5624%	27037	255973	324777	-2234	0			3.7813%			0				23277	324777								0	0	0		0		3760	10.5624%	1	0	24803	0	0	0	-2234	0	0	0		0	27037	0	0	27037	0	0	0	0	0	0	0	0	0	3120	0	0	0			
926650																																																																																						12874	476	476	20.4358%	34.0510%	32.7920%	12398	37808	60668	0	0			26.0510%			0				11498	60668								0	0	0		0		900	32.7920%	1	0	12398	0	0	0	0	0	0	0		0	12398	0	0	12398	0	0	0	0	0	0	0	0	0	476	0	0	0			
926959																																																																																						31541	2038	2038	9.5860%	14.9033%	13.9403%	29503	211638	307772	-3680	0			6.9033%			0				17503	307772								0	0	0		0		12000	13.9403%	1	0	25823	0	0	0	-3680	0	0	0		0	29503	0	0	29503	0	0	0	0	0	0	0	0	0	2038	0	0	0			
927077																																																																																						16164	826	826	13.8518%	24.5013%	23.2493%	15338	65972	110729	-86	0			16.5013%			0				15338	110729								0	0	0		0		0	23.2493%	1	0	15252	0	0	0	-86	0	0	0		0	15338	0	0	15338	0	0	0	0	0	0	0	0	0	826	0	0	0			
927134																																																																																						46804	2508	2508	8.9976%	13.9096%	13.1643%	44296	336486	492307	-26472	0			5.9096%			0				4523	502014								0	0	0		0		49480	13.1643%	1	0	27531	8389	1318	0	-26472	0	0	0		0	44296	0	0	44296	0	0	0	0	0	0	0	0	0	2508	0	9707	0			
927479																																																																																				923723	0				14.1154%			131376		930726	-1926	0						0	0	0	0	90735	930844	0	0.0000%	79631	0	0	79631	8.6207%	0	0	0	0	1		40759		1	0	129568	0	118	0	-1860	-66	0	0		0	131376	0	0	131376	0	0	0	0	0	0						118	0	6631		
928056																																																																																				981248	0				12.1790%			120127		986345	-8011	0						0	0	0	0	92244	997758	0	0.0000%	0	0	3817	3817	0.3890%	0	0	0	0	1		39296		1	0	123529	11413	0	0	-8011	0	0	0		0	120127	0	0	120127	0	0	0	0	0	0						11413	0	150767		
928421																																																																																						326424	27382	27382	11.1872%	14.9953%	13.7374%	299042	2176842	2673066	-14741	-2288			6.9953%			0				220908	2693805								0	0	0		0		101161	13.7374%	1	0	307328	22280	747	0	-12931	0	-1810	0		0	299042	0	0	299042	0	0	0	0	0	0	0	0	0	27382	0	23027	0			
928618																																																																																						148252	14713	14713	9.2598%	12.5961%	11.3460%	133539	1176972	1442138	-10107	0			4.5961%			0				75185	1455810								0	0	0		0		72026	11.3460%	1	0	137104	13611	61	0	-8365	-126	-1616	0		0	133539	0	0	133539	0	0	0	0	0	0	0	0	0	14713	0	13672	0			
929352																																																																																						1540849	128706	128706	9.9839%	12.9754%	11.8916%	1412143	11875160	14144232	-4138	0			4.9754%			0				972930	14156241								0	0	0		0		451222	11.8916%	1	0	1420014	12009	0	0	-4138	0	0	0		0	1412143	0	0	1412143	0	0	0	0	0	0	0	0	0	128706	0	12009	0			
929932																																																																																						73937	7027	7027	9.0072%	13.1698%	11.9182%	66910	561412	742850	-7422	0			5.1698%			0				55160	742850								0	0	0		0		11750	11.9182%	1	0	59488	0	0	0	-7422	0	0	0		0	66910	0	0	66910	0	0	0	0	0	0	0	0	0	7027	0	0	0			
929978																																																																																						435867	34557	34357	11.7990%	15.2389%	14.0377%	401510	2860217	3402928	-19891	0			7.2389%			0				391965	3487142								0	0	0		0		93759	14.0377%	1	0	465833	81517	2697	0	-19891	0	0	0		0	401510	0	0	401510	0	0	0	0	0	0	0	0	0	34557	200	84214	0			
930358																																																																																						153717	11257	11257	13.2321%	17.1085%	15.8556%	142460	898485	1076626	-4525	0			9.1085%			0				61600	1076626								0	0	0		0		80860	15.8556%	1	0	137935	0	0	0	-4525	0	0	0		0	142460	0	0	142460	0	0	0	0	0	0	0	0	0	11257	0	0	0			
930442																																																																																						121459	9520	9520	9.9105%	14.3290%	13.2059%	111939	847644	1129498	-9412	0			6.3290%			0				91796	1156509								0	0	0		0		47154	13.2059%	1	0	129538	22783	4228	0	-8108	0	-1304	0		0	111939	0	0	111939	0	0	0	0	0	0	0	0	0	9520	0	27011	0			
930853																																																																																				322360	0				11.5942%			37252		321298	-1985	0						0	0	0	0	25093	321298	0	0.0000%	30245	0	809	31054	9.6333%	0	0	0	0	1		12159		1	0	35267	0	0	0	-1985	0	0	0		0	37252	0	0	37252	0	0	0	0	0	0						0	0	0		
930965																																																																																						975997	64334	64334	13.1287%	19.5691%	18.2792%	911663	4987443	6944036	3590	0			11.5691%			0				-167911	6973939								0	0	0		0		1109477	18.2792%	1	0	945156	0	8758	21145	3357	0	233	0		0	911663	0	0	911663	0	0	0	0	0	0	0	0	0	64334	0	29903	0			
931038																																																																																				1410715	0				10.5463%			149427		1416871	-15023	0						0	0	0	0	121121	1426341	0	0.0000%	186409	0	12330	198739	14.0878%	0	0	0	0	1		37776		1	0	143874	9017	453	0	-15023	0	0	0		0	149427	0	0	149427	0	0	0	0	0	0						9470	0	0		
931047																																																																																				256008	0				12.4019%			31178		251396	-421	0						0	0	0	0	28628	251396	0	0.0000%	12752	0	5	12757	4.9830%	0	0	0	0	1		2550		1	0	30757	0	0	0	-421	0	0	0		0	31178	0	0	31178	0	0	0	0	0	0						0	0	0		
931159																																																																																						11238	645	645	9.3262%	17.3990%	16.4004%	10593	64590	113583	-3592	0			9.3990%			0				6593	113583								0	0	0		0		4000	16.4004%	1	0	7001	0	0	0	-3592	0	0	0		0	10593	0	0	10593	0	0	0	0	0	0	0	0	0	645	0	0	0			
931207																																																																																				15586	0				64.9899%			9651		14850	23	0						0	0	0	0	2147	14850	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		7504		1	0	9674	0	0	0	23	0	0	0		0	9651	0	0	9651	0	0	0	0	0	0						0	0	0		
931270																																																																																						24098	463	463	28.3625%	65.0050%	63.7560%	23635	37071	83332	1502	0			57.0050%			0				23635	83332								0	0	0		0		0	63.7560%	1	0	25137	0	0	0	1502	0	0	0		0	23635	0	0	23635	0	0	0	0	0	0	0	0	0	463	0	0	0			
931355																																																																																				108157	0				17.2934%			18033		104277	-337	0						0	0	0	0	10033	104277	0	0.0000%	3412	0	50	3462	3.2009%	0	0	0	0	1		8000		1	0	17696	0	0	0	-337	0	0	0		0	18033	0	0	18033	0	0	0	0	0	0						0	0	0		
931458																																																																																				51088	0				18.3206%			8845		48279	-2	0						0	0	0	0	-169	48331	0	0.0000%	3321	0	0	3321	6.5005%	0	0	0	0	1		9068		1	0	8897	0	0	52	0	0	0	0		0	8845	0	0	8845	0	0	0	0	0	0						52	0	0		
931944																																																																																						24006	1420	1420	11.6633%	16.7364%	15.7464%	22586	143436	193650	-2580	0			8.7364%			1				12655	194369								0	0	0		0		10650	15.7464%	1	0	20725	499	220	0	-2580	0	0	0		0	22586	0	0	22586	0	0	0	0	0	0	0	0	0	1420	0	719	0			
932642																																																																																						20729	782	782	16.6271%	30.8490%	29.6852%	19947	67195	119967	-899	0			22.8490%			0				19347	119967								0	0	0		0		600	29.6852%	1	0	19048	0	0	0	-899	0	0	0		0	19947	0	0	19947	0	0	0	0	0	0	0	0	0	782	0	0	0			
932745																																																																																						44884	3960	3960	9.8921%	13.4660%	12.2779%	40924	333313	413703	-449	0			5.4660%			0				18924	413703								0	0	0		0		22000	12.2779%	1	0	40475	0	0	0	-449	0	0	0		0	40924	0	0	40924	0	0	0	0	0	0	0	0	0	3960	0	0	0			
932978																																																																																						697675	64445	64445	11.5986%	13.5695%	12.3161%	633230	5141486	5459515	-32473	-32473			5.5695%			0				515513	5429587								0	0	0		0		120262	12.3161%	1	0	603302	0	2545	0	-32473	0	0	0		0	633230	0	0	633230	0	0	0	0	0	0	0	0	0	64445	0	2545	0			
933023																																																																																						620034	60822	60822	9.4145%	12.7451%	11.4949%	559212	4864871	5939890	-4759	0			4.7451%			0				198587	6025107								0	0	0		0		445842	11.4949%	1	0	639670	61176	24041	0	-4759	0	0	0		0	559212	0	0	559212	0	0	0	0	0	0	0	0	0	60822	0	85217	0			
933041																																																																																				884764	0				14.7135%			134861		916581	-12810	0						0	0	0	0	131861	916581	0	0.0000%	90689	0	1496	92185	10.4192%	0	0	0	0	1		3000		1	0	122051	0	0	0	-12810	0	0	0		0	134861	0	0	134861	0	0	0	0	0	0						0	0	0		
933256																																																																																						544024	55647	55647	9.3128%	12.2486%	10.9957%	488377	4441509	5244164	-54338	0			4.2486%			0				317902	5361377								0	0	0		0		287688	10.9957%	1	0	551252	81461	35753	0	-54083	-116	0	-140		0	488377	0	0	488377	0	0	0	0	0	0	0	0	0	55647	0	117213	0			
933340																																																																																						48296	3258	3258	11.8630%	18.6641%	17.4050%	45038	258764	379650	0	0			10.6641%			0				42718	379650								0	0	0		0		2320	17.4050%	1	0	45038	0	0	0	0	0	0	0		0	45038	0	0	45038	0	0	0	0	0	0	0	0	0	3258	0	0	0			
933377																																																																																				1440316	0				8.5627%			127712		1491500	-496	0						0	0	0	0	85373	1530212	0	0.0000%	210163	0	1614	211777	14.7035%	0	0	0	0	1		26051		1	0	110928	24032	13550	1130	127	-623	0	0		0	72712	0	0	72712	55000	0	0	55000	0	55000						38712	0	0		
933621																																																																																						960208	70799	70799	11.3964%	15.2031%	14.0821%	889409	6315870	7804290	-68454	0			7.2031%			0				465586	7874323								0	0	0		0		493857	14.0821%	1	0	890989	34149	35884	0	-63798	-53	-4602	0		0	889409	0	0	889409	0	0	0	0	0	0	0	0	0	70799	0	70033	0			
