"IDRSSD"	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ459	RCONPV10	RCONPV11	RCONPV12	RCONPV13	RCONPV14	RCONPV15	RCONPV16	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
729011								4953	16582																																	15628	4740	0	0													
729057								1597	5611																																	1783	4218	0	0													
729178								2	5814																																	5765	948	0	0													
729310								3470	38663																																	127371	19322	300	0													
729842								27	0																																	3186	13167	0	0													
729945								0	0																																	1704	13614	0	0													
731050								274	40																																	4865	17441	0	0													
731247	0	0	0	0	0	0	0	39233	141180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																209944	108141	0	0													
731957								0	184																																	40	746	0	0													
732178								81945	37303																																	22872	5077	0	0													
732253								1610	2720																																	11069	12244	0	0													
732637	0	0	0	0	0	0	0	440	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	1174	0	0													
732758								15794	31930																																	26314	35231	1	55842													
732954								960	0																																	36	974	0	0													
733540								11607	1767																																	2619	58	0	0													
733559								685	3712																																	29699	40192	0	0													
733661								0	0																																	0	0	0	0													
733755								1597	2605																																	883	2754	0	0													
733951								115	1949																																	1152	12861	0	0													
734248								1820	226																																	8953	44733	0	0													
734350								4761	39749																																	8181	13601	0	0													
734538								1654	26567																																	7663	12614	0	89437													
734613								2630	799																																	4773	11485	0	0													
735067								5939	21895																																	17857	37701	0	0													
735414								924	0																																	62	193	0	0													
735441								18704	6087																																	142171	148261	0	0													
735973								3544	0																																	0	528	0	0													
736158								509	150																																	590	4175	0	0													
736550								3470	10619																																	7393	16517	0	0													
737548								2829	25256																																	65340	41510	0	0													
738013							18200	5205	52869																																	62700	45773	0	0													
738040	0	0	0	0	0	0	10000	342	2228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																39463	184428	0	0													
738143								541	9662																																	59816	12373	0	0													
738255	0	0	0	0	0	0	0	1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7197	33570	0	0													
738303	0	0	0	0	0	0	0	17967	38672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22322	18021	0	0													
738657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	991	0	0													
738769								16282	106465																																	112580	10220	300	0													
739346								2070	2984																																	3020	8703	0	0													
739355	0	0	0	0	0	0	0	8510	15825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19224	5708	0	0													
739560	0	0	0	0	0	0	0	27974	105108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																286756	41196	0	0													
739832								2187	7776																																	3305	7106	0	0													
740249								0	2386																																	43532	16164	0	0													
741068								3728	2038																																	2413	595	0	0													
741152								0	0																																	111	577	0	0													
741330	0	0	0	0	0	0	0	19342	75286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16159	8389	0	0													
741358								0	0																																	0	1201	0	0													
741844								556	2396																																	1111	3040	0	0													
741956								419	557																																	1084	4704	0	0													
741974								10866	253																																	0	0	0	12													
742056								1704	1889																																	3146	2001	0	0													
742542								5391	11091																																	1519	0	0	0													
742944	0	0	0	0	0	0	0	4332	4756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7945	16956	0	0													
743679								4107	3579																																	27483	34478	0	0													
743950								1465	0																																	938	922	0	0													
744854								3972	38089																																	7909	36	0	0													
745347	0	0	0	0	0	0	0	3560	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5331	6984	0	0													
746157								4376	18996																																	19449	1065	0	0													
746755								1722	7511																																	2548	21768	0	0													
746942								60	49																																	2714	6341	0	0													
746979								1626	18																																	486	274	0	0													
747051	0	0	0	0	0	0	6500	1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																273	6933	0	0													
747257								7145	1126																																	1682	12559	0	0													
748254								1508	1323																																	32618	1438	0	0													
748357								719	13795																																	1303	0	0	15187													
748441								220	8072																																	200	0	0	0													
748964								8518	27423																																	13049	89	0	0													
749242	0	0	0	0	271024	35590	0	330354	1089068	0	0	271024	0	35590	0	0	0	48364	198464	24196	0	0	0	0	21455	14135	69	33537	0	0	0	0	0	0	0	0	0	0				1242352	1207232	0	0	0	0	0	0	0								
749635								8506	13759																																	28221	3925	0	0													
749840								0	0																																	18	368	0	5													
749943								21	3822																																	17372	0	0	0													
750051								0	1420																																	40776	536	0	0													
750127								2223	782																																	15270	6554	0	0													
750341								291	0																																	19646	5041	0	0													
750444								2779	137																																	6541	3032	0	0													
750846								0	0																																	0	9172	0	0													
751254								0	1020																																	2104	8696	0	0													
751656	0	0	0	0	0	0	1500	37097	49997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																206991	79271	6000	0													
751852								0	13738																																	72820	47	0	0													
752831								26793	10370																																	7713	13346	0	0													
753052								726	0																																	85	2514	0	0													
753324								10303	106533																																	91431	2486	0	0													
753641								655	841																																	245	65	0	0													
753856								0	75																																	137	559	0	0													
754068								0	29647																																	25183	770	0	0													
754246								27	0																																	805	6049	0	0													
754536								685	0																																	6680	48	107	16													
754826								24323	26474																																	23759	1445	0	0													
754853								6914	24298																																	129740	13410	0	0													
754929	0	0	0	0	0	0	0	17461	40564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																65985	27071	0	0													
755252								10362	13576																																	17823	20484	0	0													
755421								590	0																																	478	1518	0	0													
755458								6845	3031																																	13661	34127	0	0													
756343								465	6570																																	5284	5526	0	0													
756848								741	1134																																	6737	17709	0	0													
757377								0	1723																																	0	10542	0	0													
757452	0	0	0	0	0	0	42700	8990	4015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1674	16343	0	0													
757779								837	8015																																	2313	4436	0	0													
758703	0	0	0	0	29920	161639	0	10412	224735	0	0	29920	0	161639	0	20805	9115	0	0	0	11096	96101	54442	0	0	0																628696	136329	0	0													
758842								1219	388																																	3131	8937	0	0													
758851								1214	46275																																	57712	252	0	0													
759045								37640	4792																																	7731	9497	0	0													
759625								18043	32957																																	15597	0	600	25615													
760210								798	258																																	1487	331	0	0													
760331								49722	15835																																	1951	1967	0	0													
760340								296	2421																																	1301	2560	0	0													
760434	0	0	0	0	0	0	19300	704	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4381	8299	0	0													
760649								738	580																																	4000	20465	0	0													
760854								7631	24411																																	24165	8118	0	0													
760939								2997	0																																	536	0	0	0													
760957								943	3604																																	1343	449	0	0													
761244								5921	3643																																	4648	6671	0	0													
761459								1869	1451																																	13567	0	0	12900													
761543								12339	5818																																	30744	24953	0	0													
761806	0	0	0	0	953654	301046	0	36462	1385566	0	0	953654	301046	0	178818	741403	33433	0	0	0	20081	237596	43369	0	0	0	88729	81805	94910	0	0	0	0	0	0	0	94910	0				5548018	371387	0	3491275	85004	419367	2749419	52663	184822								
761833	0	0	0	0	0	0	0	14	6703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18751	50	0	0													
761851								2263	6955																																	8809	55795	0	0													
761954								13157	697																																	1709	7859	0	0													
762045								14926	20121																																	15817	10422	0	0													
762447	0	0	0	0	0	0	0	16044	320198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																718076	251199	0	12232													
762474								95729	71846																																	170910	6594	0	0										Allowance for credit losses (off-balance-sheet)			
762773								0	0																																	24	0	0	0													
763211								1727	9053																																	991	2834	0	0													
763677								20562	46624																																	12287	4088	0	0													
763930								8073	49140																																	5755	4258	0	0													
764030	0	0	0	0	26096	0	1325000	420110	1136028	0	0	26096	0	0	0	0	0	0	26096	0	0	0	0	0	0	0	1542	10564	1720	8971	0	0	0	0	0	0	1720	8971				739013	640603	0	832405	826014	6391	0	0	0								
764058								5444	16418																																	78887	1800	0	0													
764067								1081	3319																																	1678	1139	0	0													
764142								2468	0																																	6934	6629	0	0													
764151								707	31																																	0	83	0	0													
764816								6016	2553																																	4656	1855	0	0													
765318								2237	8216																																	5181	709	0	0						Letter of Credit issued by FHLB on behalf of Breathitt Co Fiscal Court to secure their deposits							
765354	0	0	0	0	0	0	0	366	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1134	3649	0	0													
765505	0	0	0	0	0	0	0	13015	46085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																63134	10770	0	0													
765662								2342	514																																	187	776	0	0													
765877								671	103																																	1434	3394	0	1178													
766052								68	2030																																	268	3967	0	0													
766164	0	0	0	0	0	0	0	36606	123174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																355415	34676	0	625792													
767152								0	0																																	0	101	0	0													
767246								0	0																																	0	1948	0	0													
767255								2196	12818																																	12644	10366	400	0													
767554								3673	175																																	1459	865	0	0													
767572								327	0																																	0	527	0	0													
767611	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2913	3289	0	0													
767732								2251	10549																																	8153	49978	0	0													
767974								16203	181203																																	127691	4643	0	0													
768458	0	0	0	0	0	0	0	580	4206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																857	1988	0	0													
768476								1103	0																																	0	96	0	0													
768953								288	0																																	2485	4130	0	0													
769334								1319	61																																	5732	10112	0	0													
770451								0	0																																	3922	18195	0	0													
770545								128	0																																	0	1732	0	0													
770639								309	10042																																	25931	448	0	0													
770657								22434	53937																																	106801	61900	0	0													
770853								11149	21929																																	44112	21937	0	0													
771047								0	0																																	2144	8435	0	0													
771140	0	0	0	0	0	0	0	8039	12196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																56765	40908	0	0													
771458								7719	32827																																	72419	47508	0	0													
771609								43094	63831																																	188560	53783	0	0													
771748								18	2899																																	22951	6982	0	0													
771878								4768	7217																																	0	0	0	0													
772008								295	125782																																	17110	133295	0	0													
772446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
772754								0	2180																																	1036	4002	0	0													
773032	0	0	0	0	0	0	0	2943	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																517	854	0	0													
773171								89	3																																	322	540	0	0													
773247	0	0	0	0	0	7712	230	30285	221244	0	0	0	0	7712	0	0	0	0	0	0	0	0	0	0	7712	0																367646	34038	32270	0													
773443	0	0	0	0	0	0	0	0	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																29508	7415	0	0													
773470								0	0																																	10281	321	0	0													
773742								3564	7018																																	14423	10067	0	0													
774132								63863	28947																																	44003	12409	0	0													
774235								1417	730																																	1342	7505	0	0						0	0						
774253								194	583																																	3238	767	0	0													
774347								0	0																																	0	20215	0	0													
775054								13959	2776																																	8400	55528	0	0													
775241	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																655	4186	0	0													
775456								8902	100877																																	202480	71633	0	10000													
775773								2186	0																																	436	6070	0	0													
776369								6483	8012																																	2866	3898	0	0													
776547	0	0	0	0	0	0	0	12643	21991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2159	2181	0	0													
777254								715	2																																	3000	0	0	1683													
777366																																																										
777441								1238	0																																	1713	0	0	0													
777870								2979	4061																																	3422	6391	0	0													
778738								69545	103845																																	54032	22713	0	0													
779016								10791	14673																																	69340	65065	0	0													
779351	0	0	0	0	0	0	0	25056	9456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																177388	219558	0	0													
779641								0	0																																	1667	0	0	0													
779650								3195	3603																																	10299	4570	0	34160													
779968								0	1439																																	51425	0	0	7500													
780049								2860	4778																																	9173	2343	0	0													
780218								2461	52528																																	88451	23837	3084	0													
780263								895	5874																																	10058	2796	0	0													
780722	0	0	0	0	0	0	0	7359	58656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																37034	1630	0	0													
780955								1378	0																																	5082	6329	240	1271													
782016								1549	603																																	110	3080	0	0													
782306	0	0	0	0	169155	648328	0	7487	689980	0	0	169155	648328	0	0	0	0	5081	94190	69884	0	0	0	47231	298288	302809	48958	0	0	0	0	0	0	0	0	0	0	0				2029458	213433	0	0													
782548								0	0																																	6223	3	0	0													
783161								4772	13299																																	60611	21274	0	0													
783246								248	28139																																	12034	8979	0	0													
783349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																298	349	0	0													
783648	0	0	0	0	18735	24360	0	91557	310340	0	0	18735	0	24360	0	0	0	0	18735	0	0	0	0	0	14477	9883																340963	135539	0	0													
783844	0	0	0	0	5550	0	47386	25373	22859	0	0	5550	0	0	0	0	0	0	5550	0	0	0	0	0	0	0																38146	670	0	0													
783910								6280	5295																																	9971	7020	0	0													
784159								9551	27678																																	5236	6643	0	0													
784430								160	252																																	1244	124	0	0													
785147								13275	17891																																	26261	46033	1000	0													
785473	0	0	0	0	0	0	4865	14045	75602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																89855	14399	0	2012													
785857								3777	5895																																	3233	32	0	0													
785923								0	0																																	31131	131657	0	0													
785950								38855	34810																																	24502	35325	0	0													
786210								53053	178651																																	61763	59533	0	0													
786256	0	0	0	0	0	0	0	5423	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1583	2677	0	0													
786555								3724	11897																																	13420	14439	0	0													
786612	0	0	0	0	0	0	0	97175	704703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																510533	25455	5000	0						FHLB Pittsburgh Letters of Credit							
786733								16703	1946																																	5507	11436	0	0													
786948								0	2111																																	6006	6675	0	0													
787459								946	1203																																	5722	9095	0	0													
787842								2242	1524																																	0	26249	0	0													
788559								695	0																																	3278	18542	0	0													
788652								3330	4395																																	3734	0	0	0													
788773								9069	19676																																	30272	21076	0	0													
789051								0	20																																	96	2064	0	0													
790150								634	534																																	127	734	0	0													
790271								10041	1																																	17379	4165	0	0													
790543	0	0	0	0	0	0	0	54532	151813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																132913	18461	0	0													
790703								7495	22434																																	12328	2467	0	0													
790918								1047	1509																																	43284	54275	0	0													
791072								7370	5304																																	19562	401	0	0													
791353	0	0	0	0	0	0	0	1351	4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8221	3896	0	0													
791821								36854	15153																																	33385	411	0	0													
791942								6494	4711																																	5619	2569	0	0													
792453								5547	420																																	2435	1604	0	0													
792640								747	0																																	6839	10090	0	0													
792659								2916	4172																																	1748	493	0	0													
794149	0	0	0	0	0	0	0	7692	952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8729	6215	0	0													
794345								224	1601																																	5975	4406	0	0													
794475								176	0																																	0	0	0	0													
794653								161	56																																	78	1628	0	0													
795249	0	0	0	0	0	0	0	159	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4465	4862	0	0													
795548								2255	2273																																	11098	38940	0	0													
795959								8	280																																	196	1681	0	0													
795968																																																										
796152								9988	33409																																	18381	1791	0	0													
796657								195	3105																																	4185	4357	0	0						Commitments to purchase when-issued securities							
797140								12112	23732																																	22456	19049	0	0													
797775	0	0	0	0	0	0	0	0	78061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6196	25422	0	0													
798512								647	0																																	33	85	0	0													
799751	0	0	0	0	0	0	0	2150	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13224	5333	0	0													
799854								3622	389																																	7718	9433	0	0													
799939								0	0																																	0	1320	0	0													
799948								3327	1666																																	3461	14519	0	0													
800134								3249	4904																																	1768	753	0	0													
800442								520	832																																	191	1121	0	0													
800479								808	0																																	0	1202	0	0													
800853								8135	2329																																	1775	3330	0	0													
801047								4451	22583																																	17181	20824	0	0													
801056								933	362																																	1714	5733	0	0													
801654								0	419																																	3522	2987	0	0													
803256								0	853																																	1281	10381	0	0													
803265								0	0																																	101	180	0	0													
803649								344	19199																																	46323	73169	0	0													
803658								0	0																																	1090	10423	0	0													
803957								4039	6025																																	36362	33328	0	0													
804150								2361	167																																	412	473	0	0													
804338								8477	212247																																	225952	1888	0	0													
804374								4456	25488																																	18827	4870	0	0													
804422								3622	2180																																	588	0	0	0													
804860	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69	488	0	0													
805045								441	600																																	3447	8966	0	0													
805250	0	0	0	0	0	0	0	0	1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3441	35935	0	0													
805335	0	0	0	0	0	0	0	9225	5581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1365	6218	0	0													
805755	0	0	0	0	0	0	0	15721	9520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13347	7639	0	0													
805876								3001	0																																	0	5864	0	0													
806846								20639	197552																																	40467	7886	0	0													
806958	0	0	0	0	0	0	44855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																96408	62951	0	0													
807348								2461	2914																																	8344	4235	0	0													
807432								2019	5512																																	4848	8520	0	0													
807656								3892	85																																	9983	5614	0	0						Bond Issue Purchase Commitment							
807955								93532	101684																																	294426	35899	0	0													
808260	0	0	0	0	0	0	0	35222	114459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																586259	240603	0	0													
808345								95	260																																	565	11	0	0													
808653								1171	263																																	2663	14040	0	0													
809070								854	0																																	0	0	0	0													
809276								0	15599																																	28540	0	0	0													
809379								153	528																																	267	0	0	0													
809650	0	0	0	0	0	0	0	3256	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18173	15517	0	0													
809771								12964	10030																																	0	311	0	0													
810544								0	0																																	1434	23122	0	0													
811046	0	0	0	0	0	0	0	16054	466918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1216142	311074	0	269098													
811457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	56	0	0													
811541								7135	146																																	794	0	0	3592													
811550								249	0																																	1242	434	0	0													
811747								912	4313																																	0	96815	0	0													
812379	0	0	0	0	0	0	0	398	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																233	8	0	0													
812436								8388	10506																																	91635	828	0	0													
812557								11662	22398																																	23126	82947	0	0													
812614	0	0	0	0	0	0	0	841	4178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1237	4768	0	0													
813572	0	0	0	0	0	0	0	0	1508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1961	2180	0	0													
813853								8506	20227																																	29564	14399	0	0													
814074	0	0	0	0	0	0	0	167	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																79	169	0	0													
814355								0	0																																	179	1914	0	0													
814430	0	0	0	0	0	0	0	230061	934134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88796	23249	0	0	0	0	0	0	0	0	0	0				991074	409211	0	1045408	760805	3979	162995	3001	114628								
814458								9702	6636																																	25556	659	0	1425													
814476	0	0	0	0	0	0	0	497	5011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	566	0	0													
814551								12166	5197																																	5629	7503	0	0													
814711	0	0	0	0	0	0	44850	3532	5297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11487	616	0	0													
815053								2377	4714																																	4085	6676	0	0													
815147								16488	14821																																	20927	7584	0	0													
815156								5747	16833																																	68874	98251	0	0													
815277	0	0	0	0	0	0	0	15755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																29349	106	0	0													
815754								4780	11481																																	4736	3036	0	0													
815772								7620	2291																																	7494	3799	0	0													
816256								772	442																																	1436	1955	0	0													
816304								0	4169																																	11949	4736	0	0													
816603	0	0	0	0	245596	59997	66000	11151	193379	0	0	245596	59997	0	39472	120764	85360	0	0	0	11428	15930	32639	0	0	0																226792	63746	0	0													
816751								0	0																																	653	913	0	0													
817477								0	4317																																	2072	6420	0	0													
817824																																																										
818401								34682	37968																																	63511	4484	0	0													
818540	0	0	0	0	0	0	0	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1739	4567	0	0													
818559								0	0																																	11	1566	0	0													
818652	0	0	0	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1572	614	0	0													
819154								1695	242																																	1333	3082	0	0													
819172								2223	2220																																	700	562	0	0													
819453	0	0	0	0	0	0	0	13005	6263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10334	5304	0	0													
819556								0	29724																																	17259	15266	0	0													
819855								24255	34315																																	22438	72675	0	0													
820048	0	0	0	0	0	0	0	24680	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17737	4124	0	25068													
820301	0	0	0	0	0	0	0	894	10987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26163	7513	0	0													
820477								0	0																																	592	0	0	0													
820842								12174	3424																																	30397	0	0	5508													
820879								1146	0																																	0	0	0	0													
821036								231	2580																																	11691	12447	0	0													
821157								101	207																																	3629	11163	0	0													
821559								0	0																																	0	0	0	0													
821643	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1211	8540	0	0													
822042	0	0	0	0	0	0	0	7779	81523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																125243	35314	0	0													
822051								1069	1532																																	2239	6721	0	0													
822275								13859	0																																	0	4278	0	0													
822556	492154	598713	0	0	0	0	0	0	45113	0	0	492154	598713	0	0	0	475590	16564	0	0	0	0	598713	0	0	0																0	3611	0	0													
822631								254	260																																	1015	2103	0	0													
823133								31	9279																																	4935	21638	0	0													
823142	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																501	0	0	0													
823450								6108	4026																																	5237	10836	0	0													
823478								100249	448560																																	65736	0	0	0													
823553								0	0																																	0	391	0	0													
823638								746	957																																	644	239	0	0													
823656								1156	2870																																	7832	27809	0	0													
824242								100	9																																	548	2066	0	0													
824653								5361	12654																																	34708	12981	0	0													
824671								0	2522																																	3472	7960	0	0													
824738								226	2113																																	2038	4448	0	0													
825146	0	0	0	0	0	0	0	9054	183601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																306024	143180	0	0													
825454	0	0	0	0	0	0	10910	4468	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5286	13411	0	0													
825548								3378	163																																	15799	17087	0	0													
825753	0	0	0	0	0	0	0	90	3462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15654	11474	0	0													
825847								386	440																																	1916	34194	0	0													
825940								945	0																																	0	108	0	0													
826451								532	0																																	152	0	0	0													
826648								0	0																																	22369	16088	0	0													
826956	0	0	0	0	0	0	0	53837	98199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																224822	116704	0	0													
827355								0	0																																	1560	4652	0	0													
827458								157	778																																	9748	33512	0	0													
827560																																																										
828110								2204	3000																																	3106	2211	0	0													
828174								5016	0																																	0	462	0	0													
828473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	910	0	0													
828651	0	0	0	0	0	0	0	48983	61630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																48134	37638	0	0													
829032								3919	9406																																	2111	89	0	0													
829041								3849	6065																																	1328	1475	0	0													
829050								8801	13751																																	2585	2629	0	0													
830113								6275	9984																																	9489	4417	0	0													
830252								100	520																																	245	218	0	0													
830355								1484	13287																																	5091	5966	0	0													
830542								8650	12289																																	61445	58953	100	0													
830645								1442	2859																																	11640	12747	0	0													
830748								5773	1870																																	4555	9022	0	0													
831008								21113	63183																																	34978	5691	0	0						0							
831576								18381	15692																																	16927	10272	0	0													
831642								4462	24557																																	14758	6769	0	0													
831875								104	30																																	0	267	0	0													
831941								2871	2345																																	11297	708	0	0													
832528								340	0																																	412	582	0	0													
832546	0	0	0	0	0	0	0	4893	24692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12587	79277	0	0													
833404	0	0	0	0	572	0	0	11500	73753	0	0	572	0	0	0	0	0	572	0	0	0	0	0	0	0	0																59443	69862	0	0													
833749								2522	11976																																	91936	0	0	0													
833851								0	1217																																	387	490	29	0													
834175								1279	0																																	0	0	0	0													
835079								381	0																																	26	0	0	0													
835257								1748	10005																																	19049	10089	0	0													
835378								125	0																																	0	0	0	392													
835444								1574	5492																																	9271	387	0	0													
835613								0	112																																	288	145	0	0													
835659								0	0																																	208	3781	0	0													
835743								3727	5362																																	3587	6976	0	0													
835770								1388	22131																																	669	2663	0	0													
836656								0	128																																	155	142	0	0													
836843	0	0	0	0	29000	55444	0	48548	272058	0	0	29000	55444	0	0	0	0	0	24224	4776	0	0	0	5338	11000	39106																516917	217532	0	825													
837046								0	703																																	8737	0	0	0													
837149								4298	5447																																	0	28687	0	0													
837158								686	892																																	3298	26726	0	0													
837354								1287	1683																																	6561	4705	0	0													
837448								2143	3268																																	19042	1577	0	0													
837541								1554	143																																	1733	2901	0	0													
837608								580	8418																																	30523	1951	0	0													
837653								0	0																																	172	7329	0	0													
837840								1172	132																																	2449	1984	0	0													
837952								458	2																																	1009	3542	0	0													
837970	0	0	0	0	0	0	0	5256	3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	1370	0	0													
838155								60	0																																	0	2346	0	0													
839068								1315	78414																																	5622	16170	0	0													
839246								3015	798																																	4640	3584	0	0													
839255	0	0	0	0	0	0	0	8925	13018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11558	201	0	0													
839572								0	0																																	0	41	0	0													
839817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1052	1857	0	0													
839974								1086	0																																	163	0	0	0													
840019								6481	4790																																	4191	4233	250	0													
840251								950	273																																	163	2214	0	0													
840354								0	15																																	2975	6781	0	0													
840363								13892	67516																																	209962	73106	0	12859													
840747								8566	46152																																	98945	46646	0	0													
841472								5515	26845																																	13346	1571	0	0													
841753								2431	182																																	5253	11535	0	0													
841838	0	0	0	0	0	0	0	50	6459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4578	3630	0	0													
842376								5277	3284																																	0	888	0	0													
842460	0	0	0	0	0	0	0	40503	162034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																66518	15195	0	0													
842853								1118	83																																	1235	421	0	0													
843476								369	0																																	181	28	0	0													
843953								0	0																																	3672	12903	0	0													
844053	0	0	0	0	0	0	0	16350	81425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																194005	27666	0	0													
844138								1534	2662																																	4731	4803	0	0						0							
844455								0	2																																	1702	1458	0	0													
844567								14257	36845																																	6983	31191	0	0													
845247								49426	12719																																	31325	19447	0	0													
845573	0	0	0	0	0	0	425000	0	61987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16084	6716	0	0													
846132								0	0																																	1849	831	0	0													
