"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
277277																																																																				0	0	7882	0	0	45430	0	45430	19346		0	274699	0	0	0	106217	11363	35664	30580	805	646	7550	16616	18220	61379	36217	15601	40688	37851	24675	11486	0	0	0	239	15	0		15065	0	19954	38012	0	0				1462	0														19000				3882	281	0	281	0	10441	0	0	0	0	0	2420	0	0	0	0	0	0	454	2420	707	CONF	CONF										
277736																																																																				0	3336	5740		0			4526	7565		0	190713	0	0	0	61023	4299		87792	4934	11220	31479	10800	1357	0	22158	50907	50846	3429	2253	0				0	30			10139	27328	17343	45491							0													0	90275				0		0	0		702													3191			CONF	CONF									0	
277820																																																																				0	14549	993		180			31319	11355		3475	222752	0	0	1200	54496	1719		40535	4298	4342	9593	23235	9965	2847	11152	20787	40033	50562	45382	0				768	81			5043	22962	37452	28639							32														71207				149		0	45		1686													7990			CONF	CONF										
278256																																																																				0	45364	145		64582			30150	164		0	255039	0	4289	0	3975	21		80737	1070	453	140	61	552	1501	56185	29126	54959	37530	43119	30123				0	17			0	4418	45206	51684							0														147050				0		0	442		3530													1052			CONF	CONF										
278555																																																																				0	108900	21603		122334			248164	0		375	3453084	0	0	6646	348292	2672		374717	201324	26542	31329	35894	7783	44568	2109349	129037	328203	419154	88269	15166				1708447	27579		0	22123	57595	109331	667221							0													0	395395				18406		0	3519		763													4166			CONF	CONF									0	
278733																																																																				0	1515	9663		537			6655	328		413	165083	0	0	0	66182	1369		61750	3583	14789	31813	13894	982	316	20419	35158	28203	12321	2444	0				0	0			17668	21591	12682	17838							0													0	63752				0		0	50		1894													6698			CONF	CONF									0	
278751																																																																				0	0	1140		0			375	189		0	12310	0	0	0	2867	2		3501	33	272	1239	1001	81	241	1329	2410	2946	2262	498	0				0	0			0	98	2735	3836							0														6652				0		0	6		317													745			CONF	CONF										
278818																																																																				0	10741	412916	0	900	690853	0	690853	168307		194199	4017183	25	10337	0	628434	9402	247828	424115	25832	27470	65032	86766	209470	212063	1025344	193740	641509	656552	725981	133063	0	0	0	0	586	0		30962	232469	597828	830487	0	10337				372	680													0	2741851				457	87077	0	87077	0	100298	0	0	0	0	0	85	0	0	0	0	0	0	11412	85	34494	CONF	CONF									0	
279105																																																																				0	0	56010	0	0	35996	0	35996	60580		0	1218576	0	0	0	673398	17890	143567	14571	3545	11361	27548	40181	180379	408680	87510	21222	82770	171498	147168	33582	0	0	0	0	141	0		4757	21389	77717	270534	0	0				0	490														617927				0	164	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3266	CONF	CONF										
279842																																																																				0	30584	346716		1049			7026	1424		23460	839277	0	0	0	87833	3637		245640	7115	27909	39770	8828	3908	0	85715	172971	308124	101211	81695	6				0	47			10449	69886	79973	176709							0													0	649065				934		0	10		129													345			CONF	CONF									0	
279954																																																																				0	137952	42453	0	141745	123613	0	123613	9290		4561	978240	1441	0	0	122003	12014	7319	261678	3556	7648	35775	30523	37792	6540	100727	171972	292121	148218	103903	39645	0	0	0	1452	94	0		25691	76383	111995	147474	0	0				0	0													0	331890				27	0	14910	0	0	2048	0	0	0	0	0	0	0	27	27	0	0	0	6003	0	0	CONF	CONF									0	
280110		89402	5489645	15938	560523	33657056	334292	3110891	0	2595356	107115648	0	3482502	21524750	297042	21637321	46276311	7702020	13170296	8271466	7538088	2090295	0	0	0	0	1539	933256	292909	67621	35592	628	2816867	2761889	5842223	0	2332823													70904679	331303	1550762	18205204	0	68982	42597	0	24353	0	0	0	4633671	576265	8644308	3934763	16431	5033437		89402	5489645	15938	560523	33657056	334292		3110891	0	2595356	107115648	0	2332823		21524750	297042	9102131		16248	210307	1276900	3108040	6331768	10463529							0	0	1539	933256	292909			628	2816867	2761889	5842223						1517	65737													0						1550762	18205204			68982	0	34273	70754	9366	148443				0				4633671		280702	CONF	CONF				576265	8644308	3934763	16431	5033437	0	
280138																																																																				0	354	363		0			4864	4673		0	80189	146	0	0	38593	856		20835	2135	5709	16577	8310	5862	0	12613	5024	14303	8146	1466	189				374	0			1476	3816	6745	12958							0														59576				0		0	104		2330													2829			CONF	CONF										
280352																																																																				0	5739	6562		6206			10781	0		229	59466	0	196	0	10975	24		33025	1984	1620	2972	3922	477	0	18316	11105	13781	4477	812	0				0	0			669	556	5279	7775							0														9388				0		0	87		2687													1701			CONF	CONF										
280558																																																																				0	10450	1868		3352			19351	3740		0	91925	0	0	0	24978	4312		20468	1113	1204	8875	9220	4566	0	6626	11587	18412	29251	744	14				0	10			2891	3367	10700	3586							0														68286				0		0	0		2092													1228			CONF	CONF										
282075																																																																				0	0	86009		0			55575	22543		5137	1090562	0	0	0	491534	47617		87117	6333	3889	11135	37777	54984	376734	211577	37415	110010	129530	71457	31818				0	1578			24906	88841	44728	207245							202														906270				17944		0	12996		1032													821			CONF	CONF										
282226																																																																				0	3322	208		122			4855	3991		0	127357	268	0	0	22347	173		19392	2081	5394	9179	4965	230	0	21752	17277	29424	31694	4860	0				0	214			3117	36416	23031	22987							222														0				701		0	263		2056													4523			CONF	CONF										
282824																																																																				0	49031	7317		10485			80047	4101		2560	358387	34	0	0	63341	5185		25091	372	2025	11389	22953	13742	12860	56805	6238	41002	113630	41074	33568				0	114			1251	137	74411	56470							0														315724				2657		0	5		1844													2122			CONF	CONF										
283438																																																																				0	0	32176	0	0	84842	0	84842	3440		0	621361	0	37620	0	211091	6397	33964	189354	27292	23815	21531	21766	29886	82729	93904	66841	111981	78691	41178	17245	0	0	0	6812	464	0		5858	6120	104247	110983	0	37620				2172	835														256459				3925	0	0	0	0	4376	0	331	0	1422	0	0	0	0	0	0	0	0	6935	0	0	CONF	CONF										
283652																																																																				0	1712	1185		0			27856	15985		0	157868	0	0	0	43727	5223		28913	10136	4940	5439	8464	7587	7158	46594	9323	20188	19893	5394	12340				0	0			6117	2940	23422	24328							0														17173				0		0	50		1592													3731			CONF	CONF										
283737																																																																				0	18024	58483		2002			76507	42529		0	717098	1335	0	1027	206774	12874		137641	8310	14505	37861	63311	82305	0	101497	78615	137025	124842	66875	2075				0	759			32816	38410	59164	145782							35														206774				2032		46	170		9669													14424			CONF	CONF										
283867																																																																				0	2780	806		111			152653	11945		0	1086960	0	0	0	9478	415		242335	6160	924	1944	450	0	0	856590	54855	76008	69161	16270	0				296	72			20528	177495	357232	350072							0													19164	473202				21811		0	260		109													2708			CONF	CONF									0	
284154																																																																				0	1594	9431		0			21668	1080		0	132082	0	0	0	18115	63		81349	2715	4877	7448	3052	23	0	66458	25955	9039	11477	564	0				0	0			30806	12965	22182	13553							0													0	41255				0		0	0		215													410			CONF	CONF									0	
284239																																																																				0	12096	970		621			10699	784		364	196750	0	0	0	93369	5841		53782	2124	8517	7227	25835	44257	5101	9780	33361	15093	22530	20941	1102				0	0			7023	66	20490	11251							0														20871				143		0	0		7930													25246			CONF	CONF										
284556																																																																				0	63748	50028		106800			15256	0		665	484871	0	0	0	38563	697		124160	5576	1631	9724	7974	9187	4465	161104	33523	83107	50696	113175	4350				0	0			17593	2479	80524	107575							0														290361				0		0	29		263													651			CONF	CONF										
284752																																																																				0	0	2569		0			3551	3152		86	77700	304	0	0	27661	555		7075	22	2247	7253	9414	8388	337	3971	10750	20695	12016	2598	0				0	52			1508	3452	29909	3917							0													0	37747				12		0	118		562													912			CONF	CONF									0	
284958																																																																				0	12035	0		12274			2336	0		0	32247	0	0	0	3188	0		9307	0	7	644	628	1909	0	9301	1916	4534	4929	6253	2117				0	0			0	0	0	1907							0														0				0		0	118		338													51			CONF	CONF										
285151																																																																				0	8248	19122		9687			20310	1171		0	191819	0	0	0	21391	1681	12043	63794	324	1418	9278	2761	1527	6083	44161	36219	49389	22734	4386	13209				442	36			1112	13895	78719	13198						396	0														91941				420		0	111	0	955	0	0	0	0	0			24	0	19	5	0	1741	0	0	CONF	CONF										
285348																																																																				0	4463	6634		8413			26776	8312		111	162962	0	0	0	35497	167		34227	1288	4162	9241	11868	2458	5245	30542	19025	40295	19700	14677	2029				0	787			528	3884	37715	29365							0														147035				199		0	0		34													276			CONF	CONF										
285544																																																																				0	0	7803		0			12076	2542		0	135965	0	0	40	5610	3068	0	27561	139	481	747	4241	0	0	28764	14896	48158	34551	3970	0				0	8			0	6235	41311	57200						0	0														12261				138		0	21	0	73	0	0	0	0	138			0	0		0	0	18	0	0	CONF	CONF										
285553																																																																				0	3179	0		9777			3925	0		0	18488	0	0	0	0	0	0	12554	0	0	0	0	0	0	9947	2607	3202	1603	1129	0				460	0			0	0	0	251						0	0														0				0		0	0	0	344	0	0	0	0	0			0	0	0	0	0	552	0	0	CONF	CONF										
285740																																																																				0	25794	18231	0	0	165060	0	165060	27001		5609	770981	0	0	0	184169	7442	82843	161371	13737	14664	38952	32195	71313	13309	192950	44939	169961	124720	52584	1525	0	0	0	0	934	0		8394	47390	124261	153392	0	0				367	62														282011				481	0	0	0	0	359	0	0	0	81	0	33	0	0	0	0	0	0	2945	33	0	CONF	CONF										
285852																																																																				0	19183	1213		4314			25781	18316		0	456665	0	5932	17544	198201	1383		52987	1948	8750	8757	6339	30498	141909	70389	30407	72136	49149	20388	13373				935	0			24084	41326	29539	67947							0														196102				0		0	92		9786													8633			CONF	CONF										
285928																																																																				0	4958	6544		43			4878	14228		1453	264195	0	0	0	85917	14		30766	7547	3008	8553	12916	33425	20468	26852	12380	48406	59361	31279	0				0	343			6990	15752	46668	72100							0														93687				23		0	57		1552													2698			CONF	CONF										
286251																																																																				0	363	661		1313			5953	0		0	15602	0	0	0	128	0		3980	74	12	32	11	0	0	907	2988	6408	3312	1176	0				0	0			39	288	0	2731							0														0				0		0	8		2035													2083			CONF	CONF										
286457																																																																				0	0	30038		0			161377	14725		26220	862997	0	0	3507	298580	7061		102046	8660	15270	49298	63118	138718	22925	137086	69560	151026	111695	89856	1469				1744	1374			7446	41535	108377	150657							348														580739				0		0	9111		1377													3375			CONF	CONF										
286840																																																																				0	17684	0		29108			12311	0		0	62140	0	0	0	0	0		41982	0	0	0	0	0	0	39399	8089	12492	1068	770	0				0	0			0	0	1345	1240							0														0				0		0	0		204													248			CONF	CONF										
287007																																																																				0	538	19380		0			230	0		0	119894	0	0	0	50131	514		549	0	368	94	37	5797	43241	174	7	3	66	21096	47766				0	0			749	45	20953	27066							0														0				2110		0	0		43													245			CONF	CONF										
287342																																																																				0	21714	0		29098			14627	0		56	99702	0	0	0	30361	533	0	20130	852	1562	4329	9909	13486	223	14039	3677	10855	20867	14855	3751				0	0			0	182	0	14						0	0														52075				0		0	0	0	1206	0	0	0	0	0			0	0	0	0	0	1911	0	0	CONF	CONF										
