"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
967046																				3531	6651	34404		6538				3251					0	14433	0	0				
967952																				794	279	7840		165				2093					0	3669	0	840				
968070																				90662	23227	297448	3155	12195				32160	926	3950			0	11357	63990	63857				
968155																				531	545	5421		202				919					0	1689	0	1535				
968249																				5229	551	10374		360				4234					0	0	0	0				
968744																				1474	3416	20840		2271				2579					0	8824	0	2276				
969059																				42	0	1232		18				519					0	369	0	284				
969255																				2456	0	4261		320				1485					0	0	0	0				
969639																				633	1675	10717		718				939					0	6752	0	0				
969844																				2110	256	11116		396				3025					0	3341	0	1988				
969956																				44	520	993		252				177					0	0	0	0				
970055																				1461	3871	22064		803				1095					0	14834	0	0				
971070																				1482	517	5883		588				505					0	2791	0	0				
971379																				12	62	235		53				108					0	0	0	0				
971959																				7702	9957	90453	14575	16218				33070					0	23034	0	472				
972143																				2281	0	6162		388				3493					0	0	0	0				
972406																				0	0	16992		16926				66			16048		0	0	0	0				
972648																			1	8194	9822	71378	5382	11295	114			10505		431	1204		0	30303	0	1259	Rouses NMTC			
972732																				1337	13452	44136	986	3512	2351			4914					0	12399	0	8522	Investment in SBIC			
972750																				556	876	3285		459				1394					0	0	0	0				
972769																				3245	3235	9361		1258				1623					0	0	0	0				
972862																				623	3491	9287		2090				3083					0	0	0	0				
973252																				499	11	1386		37				839					0	0	0	0				
974558																				64	618	3402		74				2646					0	0	0	0				
974754																				1602	0	14045		819				3808					0	7502	0	314				
975153																				480	0	3772		509				2783					0	0	0	0				
975256																				1374	0	13285		503				6537					0	4871	0	0				
975452																				450	51	2278		272				280					0	1225	0	0				
975751																				5112	0	70049		64937				0	23237		41269		0	0	0	0				
975854																				4360	0	9883		1541				3982					0	0	0	0				
976534																				897	757	7537		284				2116					0	3483	0	0				
976552																				5790	1913	34090		3381				4463					0	18543	0	0				
976703																				2425	22009	146341		111034				10873					0	0	0	0				
976954																				0	1	180		40				139					0	0	0	0				
977045																				532	0	1687	93	121				460					0	504	0	70				
977250																				947	0	14294		1422				5297					0	5314	0	1314				
977616																				224	1008	2250		317				701					0	0	0	0				
977652																				200	0	696		126				370					0	0	0	0				
977951																				3633	0	33566	820	2515				9067			1264		0	18351	0	0	0			
978118																				19213	12469	109854	7688	15628				11412	6697				0	46653	0	4479				
979133																				895	0	6676		1969				2819					0	0	0	993				
979151																				366	2168	11067		342				3024					0	4397	0	770				
979629																				1648	0	27922		2955				2972					0	17280	0	3067				
979759																				812	3964	8226		1499				645					0	1306	0	0				
980438																				1544	7	5324		117				3187					0	469	0	0				
980531																				4053	8937	45479	2226	6411				4733					0	13592	2265	5488				
980661		10105	202022	1126486	127995	328531				77878					0	101589	406361	0		10105																				
980773																				3911	2787	29324		2980				2052					0	11089	0	6505				
980951																				1289	4127	8411	592	1545	392		25	1086					0	364	0	0	Trans-Fiserv Settlement: Network clearing Reserve		Deferred Loan Origination	
980960																				1457	0	28664		1782				4267					0	21158	0	0				
981350																				235	9	398	17	17				137					0	0	0	0				
981453																				71	0	562		28				463					0	0	0	0				
982142																				6444	7542	44888		1216				7488					0	22198	0	0				
982348																				19079	8955	58903		3672				18009					0	9188	0	0				
982553																				535	1685	19644		2447				4722					0	10255	0	0				
983055																				283	0	494		23				188					0	0	0	0				
983158																				0	0	927		0				927					0	0	0	0				
983457																				3832	9403	25943		8013				4695					0	0	0	0				
983550																			97	621	0	5735	247	521				1108			1		0	2845	0	640				
984258																				1778	0	27463		5487				3210					0	12485	0	4503				
984351																				1308	101	5870		112				2078					0	2271	0	0				
984454																				80	0	3735		136				841					0	2678	0	0				
984856																				676	0	7975		320				2018					0	4602	0	359				
985451																				1013	0	1866		72				781					0	0	0	0				
985479																				2740	9385	45759		4737				6716					0	22181	0	0				
986159																				174	0	2460		35				984					0	1267	0	0				
986551																				618	0	7094		81				2457					0	3938	0	0				
986757																				292	31	640		82				235					0	0	0	0				
986935																				167	2391	4957		642				1757					0	0	0	0				
987231																				315	0	4741		661				2819					0	946	0	0				
987259																				514	0	8008		800				6694					0	0	0	0				
987576																				0	20	169		49				100					0	0	0	0				
987651																				3769	0	8696		78				960					0	3889	0	0				
987848																				282	1466	6359	227	261				1911					0	546	0	1893				
988144																				2415	0	4218		85				1718					0	0	0	0				
988153																				581	477	11722	487	877				9336			343		0	451	0	0				
988256																				6	0	443		0				437					0	0	0	0				
988452																				1651	0	11440		1824				936					0	7029	0	0				
989141																				1683	0	4159		74				1374					0	1028	0	0				
989347																				1931	1210	11283		926				7216					0	0	0	0				
989534																				137	0	921		155				629					0	0	0	0				
989730																				1949	314	12378		823				1580					0	7712	0	0				
989851																				53	0	1630		107				505					0	965	0	0				
990053																				132	0	842		26				684					0	0	0	0				
990352																				6625	522	39850		2942				12302					0	14841	0	2618				
990642																				1664	3033	19163		816				4538					0	9112	0	0				
991078																				926	46	2943		158				454					0	1359	0	0				
991135																				240	0	1863		428				331					0	864	0	0				
991340																				114721	54222	347499		58496				32138					0	74406	0	13516				
991359																				176	0	9763		1848	1599			3143					0	4596	0	0	OTHER INVESTMENT-SUPPLEMENTAL EXECUTIVE RETIREMENT PLAN			
991555																				685	2729	5682		418				1850					0	0	0	0				
991621																				642	1970	24613	690	712				2519					0	18770	0	0				
991854																				21	0	235		64				150					0	0	0	0				
992851																				253	0	5737		30				5454					0	0	0	0				
993250																				1403	1097	12385		593				3727					0	5565	0	0				
994435																				2176	11455	53600		4535				9885					0	22005	465	3079				
994770																				74	66	435		172				123					0	0	0	0				
995076																				1973	3508	36111	3250	13359				17271					0	0	0	0				
995272																				366	2480	37802		1176				1251					0	26188	447	5894				
995517																				579	2932	19917		772				5792					0	9833	9	0				
995571																				160	0	4699	203	743				1172					0	1175	0	1449				
995674																				2585	185	4484		580				1134					0	0	0	0				
995955																				6	0	904		60				838					0	0	0	0				
996260																				15000	31233	201706		36438	22020			26421					0	91357	0	1257	CRA - INVESTMENT			
997155																				238	0	1783		80				597					0	868	0	0				
997557																				3	0	2583		24				937					0	1619	0	0				
997847																				2195	3503	12036	492	573				3133		77			0	2632	0	0				
998358																				201	0	1123		68				854					0	0	0	0				
998648																				448	885	3185		199				997					0	656	0	0				
998657																				342	95	1733		472				824					0	0	0	0				
998844																				2945	171	23778		899				16200					0	3563	0	0				
999935																				816	2374	16821	273	301				2182		24			0	7122	0	4026				
1000052																				657	3086	22634		299				8590					0	10002	0	0				
1000276																				2310	4036	26895		1158				1315					0	18076	0	0				
1000641																				2237	2235	24036		6708				3631					0	9225	0	0				
1000856																			4	363	2	2322	36	40				83					0	1834	0	0				
1000959																				272	0	4764	109	109				1876					0	2507	0	0				
1001059																				840	0	13675		636				7895					0	4304	0	0				
1001152																				4510	0	391359		178846	138226			34201					0	94042	27393	52367	Inv in LIHTC partnerships			
1001639																				21645	10860	49511	2331	2392	38	14		14614			9		0	0	0	0	Other Assets-Inventory Supplies	Non-Post Debits		
1001648																				2999	9002	37893	1825	3253				15036					0	7603	0	0				
1001853																				717	1035	11246	790	1863	790			1180					0	6451	0	0	DDA Non-Post			
1002373																				6248	5057	31341		3175				2334					0	8219	0	6308				
1002458																				839	0	1450		90				521					0	0	0	0				
1002878																				62539	58698	628250		148361	68771	45780		55537					0	269740	14958	18417	Pension Asset	Accounts receivable		
1002953																				638	0	5433		156				1132					0	3507	0	0				
1003455																				4246	6732	17887		1059				5121					0	729	0	0				
1003558																				668	0	10758		455				753					0	8882	0	0				
1003839																				5809	1447	17210		711				1554					0	7689	0	0				
1003950																				83	0	31513		13990				17440					0	0	0	0				
1004256																				422	0	2744		278				999					0	662	383	0				
1004470																				8016	0	46210		1302				4715					0	27171	760	4246				
1005075																				1618	507	4502		1397				980					0	0	0	0				
1005552																				446	579	2241		275				941					0	0	0	0				
1005655																				0	0	1874	192	193				1673					8	0	0	0				
1005851																				447	0	4386		272				2397					0	1270	0	0				
1006148																				3083	586	20849		545				6266					0	10369	0	0				
1006157																				594	0	4816		32				702					0	2627	0	861				
1006513																				826	2924	12003		3028				1113					0	4112	0	0				
1006559																				535	641	2205		337				692					0	0	0	0				
1006652																				1267	0	4803	174	187				3349					0	0	0	0				
1007015																				5581	15114	42811	6754	10543				11573					0	0	0	0	0			
1007051																				1437	0	5151		171				1083					0	2460	0	0				
1007154																				1722	3066	20658		1501				2865					0	4245	0	7259				
1007417																				2325	9132	52095		17153				3161					0	17407	0	2917				
1007734																			0	1870	2192	18053	839	1474	387	0	0	2597	0	128	0	0	0	9920	0	0	FORCED PLACE INSURANCE			
1007752																				880	0	8281		180				3057					0	4164	0	0				
1007819																				4301	11848	92720		7401				10175					0	52692	0	6303				
1007873																				527	1882	19952		1386				2470					0	11703	0	1984				
1007930																				0	0	6668		199				2696					0	3773	0	0				
1007958																				259	145	1902		70				1428					0	0	0	0				
1008076																				1798	3959	20184		2962				1556					0	7978	0	1931				
1008151																				327	6	2662		119				2210					0	0	0	0				
1008209																				754	0	2201		418				1029					0	0	0	0				
1008450																				197	105	1103		59				742					0	0	0	0				
1008553																				636	0	6037		24				3162					0	2215	0	0				
1008674																				6226	14012	55268		9731				3917					0	18746	0	2636				
1008955																				78	0	1295		80				1137					0	0	0	0				
1009242																				10943	2839	50283		2528				22884					0	11089	0	0				
1009354																				5714	46688	96825	1824	4900				15108	1968				0	24415	0	0				
1009756																				1550	2341	14895		118				6182					0	4323	0	381				
1009840																				367	168	1677		90				1052					0	0	0	0				
1010015																				683	2746	14085		375				1475					0	8806	0	0				
1010574																				2634	445	8056		242				1577					0	3158	0	0				
1011432																				143	588	2821		1393				697					0	0	0	0				
1011526																				23894	31570	303157		98123	37122	41208		21780					0	107318	0	20472	Loan Swap Asset	Tax Credit - Housing		
1011638																				3552	8038	24929		1949				6422					0	4968	0	0				
1011656																				3059	0	4358		359				940					0	0	0	0				
1011852																				0	0	315		27				288					0	0	0	0				
1011955																				2270	0	25065		2384				10593					0	9818	0	0				
1012251																				1264	5495	29956		1094				2239					0	19864	0	0				
1012457																				0	0	1844		35				1210					0	599	0	0				
1013070																				2598	6439	35924	835	1304				3407		155			0	20688	0	1488				
1013650																				162	237	2632		16				2054					0	163	0	0				
1013744																				417	513	10623		6198				3495					0	0	0	0				
1014059																				319	252	1037		13				453					0	0	0	0				
1014125																				1932	2860	26712		5053				2592					0	13470	0	805				
1014246																				527	0	2092		121				1444					0	0	0	0				
1014255																				47	0	787		30				710					0	0	0	0				
1014376																				1504	2063	9812		737				1116					0	1529	926	1937				
1014451																				483	0	1419		45				891					0	0	0	0				
1014554																				652	0	6153		174				2705					0	2622	0	0				
1014657																				399	0	11889	425	429				2044					0	9017	0	0				
1014853																				4234	0	14364		573				3248					0	4218	1013	1078				
1015252																			0	1114	0	12790	635	1747	0	0	0	3415	0	0	951	0	0	5346	0	1168				
1015270																				2528	4906	22437		1850				1613					0	6493	0	5047				
1015458																				103	0	1849		469				1277					0	0	0	0				
1015560																				15450	9679	36662	1791	3240	1123			8293			282		0	0	0	0	Prepaid Taxes			
1015841																				454	364	9422		240				2490					0	4534	0	1340				
1015850																				1369	0	8736		591				1528					0	5248	0	0				
1016174																				5389	0	19268		4706				1169					0	8004	0	0				
1016231																				3710	6946	32820		6239	2032			5567					0	10358	0	0	Derivative Swap Collateral			
1016259																				3728	0	25061		1495				8565					0	11273	0	0				
1016558																				726	0	2173		65				660					0	359	0	363				
1016718																				153	94	1354		155				952					0	0	0	0				
1016848																				93	0	1146	104	134				919					0	0	0	0		Fiserv Deposit		
1016857																				673	0	21129		2048				4016					0	14392	0	0				
1017425																				5700	3579	30314		1421				2644					0	16970	0	0				
1017555																				946	0	1360		33				381					0	0	0	0				
1017564																				107	0	3546		109				668					0	2662	0	0				
1017854																				0	106	1172		45				1021					0	0	0	0				
1017939																				108028	80005	768604		137771	54858			80192					0	258732	32865	71011	Cash Collateral Held by Derivative Counterparty			
1017957																				2343	0	4802		1370				1089					0	0	0	0				
1018927																				7975	6767	103326		34931				15122					0	30105	0	8426				
1157415																				4627	0	45880		2584				14102					0	24567	0	0				
1160509																				257	159	6232		793				414					0	4609	0	0				
1162017																				13168	13254	58325		3337				7474					0	21092	0	0				
1163283																				92	808	2288		205				571					0	612	0	0				
1169650																				1782	2613	10233		1961				3877					0	0	0	0				
1176881																				43648	0	314183		265109				5426	222033				0	0	0	0				
1176920																				439	0	2436		257				445					0	1295	0	0				
1187001																				15109	0	52241	3967	8260				28872					0	0	0	0				
1187551																				300	0	1643		341				1002					0	0	0	0				
1188772																				678	6431	64244		42280	8009			2216	2881				0	10495	2144	0	Annuities			
1188987																				0	198	20991		320				2286					0	9398	0	8789				
1190476																				78384	62774	584173		138944				81606					0	142023	37285	43157				
1191352																				297	0	4631		181				904					0	2394	0	855				
1216022	0	27000	2515000	3704000	0	1121000	584000	0	0	41000	0	0	0	0	0	0	0	0																			Contract costs related to retailer partner agreements			
1218446																				482	895	12939		2116				1528					0	7918	0	0				
1222519																				688	7069	11918		669				3492					0	0	0	0				
1222948																				1035	0	7139	521	648				5456					0	0	0	0				
1225752																				693	3610	11185		1021				830					0	5031	0	0				
1225761	0	35376	2975	297152	0	231947	0	0	0	26854	0	0	231803	0	0	0	0	0																						
1225798																				796	0	1704		428				480					0	0	0	0				
1228034																				688	0	9114		1637				4160					0	2629	0	0				
1293078																				93	0	3569		462				553					0	2461	0	0				
1369870																				461	0	1528		557				78					0	432	0	0				
1386251																				7440	9020	311817		163154				46522					0	81180	3887	614				
1387203																				892	0	2023		362				769					0	0	0	0				
1387605																				8517	8977	93378		7956				18948					0	44022	0	4958				
1391778																				0	218526	520544		135649	122032			166369					0	0	0	0	Contractual Payments			
1394621																				988	3639	11355		978				5750					0	0	0	0				
1394676	0	136927	1780378	2797035	0	648000	0	262453	0	76457	0	0	260261	0	0	0	155273	0																				OTHER INVESTMENTS		
1396764																				283	5204	8286		846				1953					0	0	0	0				
1397471																				798	4148	6602		475				978					0	203	0	0				
1402384																				267	0	4323		263				952					0	2841	0	0				
1404481																				1194	2533	6110		682				1701					0	0	0	0				
1404883																				406	31	1514		230				847					0	0	0	0				
1414819																				714	12883	17307	1449	1859				1851					0	0	0	0				
1418255																				210	0	726		264				252					0	0	0	0				
1429028																				5451	2197	12491		1103				3740					0	0	0	0				
1435092																				1015	0	5699		124				716					0	3844	0	0				
1436204																				16743	13484	132521	4500	20767	15221			10661					0	50598	3631	16637	Tax Benefit Recvble			
1443266	0	18000	6000	71000	0	8000	2000	2000	1000	39000	0	0	3000	0	0	0	0	0																			Fees Receivable	Advances Taxes and Insurance	Current Federal Tax	
1444021		93944	6177	404101		302437				1543			264475		0	0	0	0		93944																				
1445943																				4483	25628	68682	1751	5410	2245			7122					0	26039	0	0	FISERV RESERVE FOR DEBIT CARD TRANSACTION			
1447639																				6480	0	39343		6491				8838					0	1384	16150	0				
1456501	0	449000	687000	4381000	0	1993000	1315000	0	0	1252000	0	0	0	0	0	0	0	0																			BROKER RECEIVABLES			
1458608																				8943	24887	65473	3568	13264	4893			18379			3436		0	0	0	0	Collateral Deposits			
1459717																				5483	111	20064		3604	1042	1000		10866					0	0	0	0	INVESTMENT IN ST. LOUIS EQUITY FUND LLC	ATM/DEBIT CARD VENDOR RESERVE ACCOUNT	INCOME TAXES RECEIVABLE	
1459735																				283	4052	29652		1952				1778					0	20433	0	1154				
1459799																				1040	1989	9863		594				1357					0	3470	0	1413				
1462986																				431	24	3576		79				198					0	2844	0	0				
1469677																				14951	17714	76892		5425				7072					0	25705	0	6025				
1470150																				221	286	2174		571	40			1096					0	0	0	0	FISERV SETTLEMENT DEPOSIT			
1474309																				0	0	840		565				275					0	0	0	0				
1479470																				1248	4092	26285		5950				1957					0	11118	0	1920				
1481745																				519	0	4062		958				2585					0	0	0	0				
1492817																				534	0	2615	121	540	163			1541					0	0	0	0	Principal Receivables			
1493319																				2061	0	6660		491				1157					0	2951	0	0				
1494482																				28	0	3972		30				149					0	3765	0	0				
1494914																				2027	9817	21398	856	4061	2878			5493		6			0	0	0	0	Prepaid Corporate Income Tax			
1629903																				1240	0	38373		37106	20894			27			10935		0	0	0	0	Net Pension Asset			
1718188		6437	0	46683		23406				12808	9725				0	2185	1847	0		6437																				
1718469																				44398	1578	70652	727	15328	198	11480		9348	1598				0	0	0	0	Receivable for payments on securities	Loan servicing payments receivable		
1820979																				69	0	296	98	187	89			40					0	0	0	0	Right to use			
1836701																				3615	720	6363		251				1777					0	0	0	0				
1842065																				769676	125177	1373423		156984				250837	65806				0	47429	23320	0				
1863097																				5185	11117	44010		10718	5678			4352					0	9038	0	3600	Low Income Housing Tax Credit			
1864197																				7061	14701	69727	1446	2237				8945					0	36208	0	575				
1867983																				4242	23674	56546	2696	3914				20010					0	4706	0	0				
1872941																				2099	0	10053		936				7018					0	0	0	0				
1879016																				1320	0	9162		931				1390					0	5521	0	0				
1883321																				15000	72842	147728	34124	38387				21499		859	3403		0	0	0	0				
1885932																			6735	1803	14947	60418		15129				14437					0	14102	0	0				
1890525																				13218	15008	76024		8191				13288					0	15235	10081	1003				
1892154																				990	0	13027		766				2623					0	7456	0	1192				
1893049	0	74000	354000	492000	0	10000	5000	0	0	54000	0	0	4000	0	0	0	0	0																			Deposits with Clearing Organizations			
1917301		41663	12263	429708		326796	92029			39425					0	5746	0	3815		41663																	Trade Date Securities Receivable			
1918344																				15074	43711	115038		9164	5190			36449					0	10640	0	0	Current Income Tax			
1929247																				268995	123773	2256093		250935				235522					91335	866443	48	419042				
1940747																				1231	0	4410		1497				1682					0	0	0	0				
1945247																				15	3	911		723				170					0	0	0	0				
2002222																				279	3351	16213		197				2825					0	5712	0	3849				
2006024																				2456	0	6798		986				3356					0	0	0	0				
2007991																				675	4501	15269		519				2667					0	6907	0	0				
2009605																				5593	0	26488	5040	7329				13566	95	102	1564		0	0	0	0				
2010722																				1186	0	11525		874				1118					0	8347	0	0				
2037185																				271	240	10269		909				408					0	8316	0	125				
2044811																				16289	3556	143191		91707	46149			23577					0	8062	0	0	Trade Date Securities Receivable			
2044820																				281	0	1293		230				782					0	0	0	0				
2051127																				1625	0	15746		589				1250					0	12282	0	0				
2059990																				505	0	2022		298				691					0	528	0	0				
2068107																				679	7541	51085		18959				13219					0	10687	0	0				
2107181																				0	2062	8567		6498				7					0	0	0	0				
2119773																				31931	0	223020		135450	85714			33102					0	20263	0	2274	Trade Date Securities Receivable			
2121196																			0	61237	158576	1601095	315020	1162572	705858	0	0	218710	0	0	0	0	0	0	0	0	Credit Card Loss Share			
2122997																				60	0	2054		1994	1994			0					0	0	0	0	Receivable from Affiliate			
2123930																				98	154	3947		175				444					0	3076	0	0				
2132941																				4806	21081	83379		9828				9923					0	18792	6321	12628				
2140348																				3499	0	10539		4541				2499					0	0	0	0				
2142155																				3725	9913	83012		15934				15386	4413		5500		0	36599	1455	0	Accrued Income Taxes			
2163477																			0	256	1336	13260	0	11668	4838	4243	0	0	0	0	0	0	0	0	0	0	Trust Fee Receivable	Settlement Trust Fee Receivable		
2182786	0	1595000	1444000	62616000	0	56907000	28090000	16894000	0	2669000	0	0	0	0	1000	0	0	0		1595000																	Trade date receivable	Receivable from affiliates		
2193616	0	111388	237044	691053	0	60703	0	0	0	162197	0	18290	29351	0	0	57906	61815	0		111388																				
2209553																				32566	24056	170138	5906	14361				16245					49	81587	0	1274				
2218443																				845	362	5489		396				2942					0	944	0	0				
2232757																				489	0	5964		246				752					0	4477	0	0				
2233875																				1576	598	4181		981				1026					0	0	0	0				
2236821																				3131	0	35653		27752				4257					0	0	513	0				
2239288																				26971	2244	280480		150195	57888			51168	42178				0	18867	17902	13133	Operating Lease Equipment (not ROU)			
2262718																				1640	1296	12027		9091				0			6210		0	0	0	0				
2265456																			0	10736	13841	69328	0	44422	0	0	0	329	0	0	38061	0	0	0	0	0				
2297998																				4310	6754	27194		748				4166					0	0	11216	0				
2298995																				14768	0	160110		121692	92163			23650					0	0	0	0	Trade Date Securities Receivable			
2304636																				2161	0	7251	165	213				674					0	3081	0	1122				
2305969																				591	2798	12485		1014				1433					0	4766	0	1883				
2316714																				1450	0	16285		316				3339					0	11180	0	0				
2317672																				3088	810	6625		1368				1359					0	0	0	0				
2325882																			0	3140	2203	6755	0	1179	0	0	0	233	0	0	1178	0	0	0	0	0				
2328137																				2370	8746	52049	1441	3008				6335			1199		0	24929	0	6661				
2328285																				462	110	3242		2578				92					0	0	0	0				
2329200																				1490	1710	9283		1240	558	213		967					0	3876	0	0	Core flex credits receivable	Accounts Receivable		
2332910																				4044	4216	12438		814				3364					0	0	0	0				
2333140																				1545	2803	8109		309				665					0	2787	0	0				
2337335																				90	0	3054		2963				1					0	0	0	0				
2339599																				2331	1422	20548		7493				1643					0	7659	0	0				
2339795																				15064	0	157690		124212	92163			15475					0	1763	0	1176	Trade Date Securities Receivable			
2343167																				1060	2290	12139		1391				2048					0	2839	0	2511				
2344753																				6419	8026	40633		6126				8939					0	11123	0	0				
2353595																				12747	11855	124051		16576				9121					0	36138	35800	1814				
2354985																				107586	9311	995913		469424	259383			106379					0	190950	0	112263	Leased equipment			
2356091																				1802	0	16671		768				2716					0	11385	0	0				
2358769																				2386	4382	34157		4581				4444					0	18364	0	0				
2362458	0	8176	0	54216	0	34935	16267	0	0	11105	0	0	18606	0	0	0	0	0																			Current Income Tax Receivable			
2371816																				2596	956	18893		182				1300					0	13859	0	0				
2390929																				9217	12341	135075	2311	18349	3807	8500		8713		1005			0	84903	0	1552	Low-Income Investments	Change Lending Preferred Stock Investment		
2391588																				2018	364	7444		252				1305					0	3505	0	0				
2396592																				3041	1681	13438		868				2213					0	5635	0	0				
2396604																				428	0	8381		703				2278					0	4972	0	0				
2398701																				8085	7953	22392		4088				2266					0	0	0	0				
2451240																				4567	4308	142680		111984				6348	108527				0	14571	902	0				
2465881																				4183	1838	26886		3122				11619					0	3224	0	2900				
2467670																				29	0	794		218				547					0	0	0	0				
2471239																				27537	13620	129845		56194	21159			32494					0	0	0	0	Arena Naming Rights			
2482824																				1179	0	49014		4487				15096					0	28252	0	0				
2489805	0	434000	350000	2257000	0	552000	425000	0	0	921000	0	0	0	0	0	0	0	0																			RECEIVABLE FROM LOAN SERVICER			
2490285																				137	0	1989		584				1268					0	0	0	0				
2497181																				2837	10778	42467		2779				9199					0	11408	0	5466				
2502825																				68	0	278		177				33					0	0	0	0				
2505424																				971	1109	11964		1018				1501					0	7365	0	0				
2505451																				391	2392	5515		518				2214					0	0	0	0				
2505460																				812	1134	8764		682				3532					0	2604	0	0				
2508751																				42119	0	181738		109291	46149			26040				3639	0	3055	0	1233	Trade Date Securities Receivable			
2515320																				2182	3707	47148		18123				6729					0	16407	0	0				
2529176																				887	968	7921		45				752					0	5269	0	0				
2531562																				1090	0	6001		371				367					0	4173	0	0				
2531991	0	4603	4	6739	0	1224	0	0	0	908	0	0	979	0	0	0	0	0																						
2533043																				406	2033	2814		83				292					0	0	0	0				
2536633																				424	402	6382		353				1409					0	3794	0	0				
2539960																				4793	138	19041		225				12210					0	1675	0	0				
2562137																				123	0	3568		129				3316					0	0	0	0				
2562164																				9171	0	269752		226311	177741			20493					0	13777	0	0	Credit Enhancement			
2567123																			0	35155	687	162279	0	120815	0	0	0	5622	0	0	120108	0	0	0	0	0				
2568063																				459	0	12293		9214				2620					0	0	0	0				
2576134																				4832	14464	125590		101759				4535					0	0	0	0				
2577739																				437	1731	4248		104				1067					0	0	0	909				
2580243																				4140	1197	37570	966	2149				3725	1027				0	21065	0	5294				
2587916																				1057	6354	19978		655				2700					0	9212	0	0				
2594240																				17884	14919	151062		25857				11897					0	75017	0	5488				
2594419																				1207	0	10340	715	1826	1045			1242					0	4247	1818	0	ASC 942 Right of Use Asset			
2596646																				15815	15427	64914		4256				15979					0	6599	0	6838				
2597223																				150	100	3903		3409				244					0	0	0	0				
2597232																				469	54	1456		933				0					0	0	0	0				
2598396																				399	726	2163	431	529				509					0	0	0	0				
2600039																				27287	18324	133807		88196				0					0	0	0	0				
2602828																				49	0	2718		286				375					0	2008	0	0				
2605566																				0	0	8447		4579	1228	1449		3868					0	0	0	0	Motorcycle processing fees receivable	Motorcycle loan intercompany receivable		
2607412																				344	0	1189		308				537					0	0	0	0				
2608754																				21513	15218	227271		73584				22108	24772		21684		0	78682	14784	1382			0	
2610784																				67	0	588		86				435					0	0	0	0				
2614344																				383	1467	14006		785				1559					0	9812	0	0				
2615190																			6708	0	314325	634876	23237	230351	90457			90200		259			0	0	0	0	Due from Visa - Merchant Sales Transactions			
2615220																				952	0	10238		596				1664					0	7026	0	0				
2618780																				39610	129428	619485		178849				136739		53905			0	49384	22029	63446				
2619714																				6139	657	20977		509				3881					0	9791	0	0				
2621285																				376	1114	6329		873				735					0	3231	0	0				
2621940																				418	1222	6083		502				1356					0	588	868	1129				
2624400																				10678	4202	123849		96525	69156			9222					0	2226	0	996	Trade Date Securities Receivable			
2625724																				2957	3006	28608		7767				4291					0	10587	0	0				
2631172																				2231	0	22775		6704				1658					0	12182	0	0				
2631846																				8763	0	40128	1476	4512				4238			2179		0	22615	0	0				
2634191																				76500	96676	567990	23632	82606	43607			120212					0	165416	6045	20535	Electronic Settlement Deposit			
2634351																				25154	0	265192		166436	149908			17249					0	25703	30650	0	Trade Date Securities Receivable			
2641827																				74	49	1727		134				1470					0	0	0	0				
2643595																				2260	0	4198		443				1495					0	0	0	0				
2649177																				511	8261	40731		30485				1474					0	0	0	0				
2651899																				138	0	1520		1382				0					0	0	0	0				
2652092																				28404	76995	642347	7859	160964				45558					0	95927	212315	22184				
2654911																				7505	87334	173028		37815	5858			40374					0	0	0	0	Interest Options			
2661861																				579	4895	26998	799	1236				2593					0	16567	0	1128				
2666400																				3686	1064	347375		302635				4833					0	35157	0	0				
2667920																			0	300	45	2292	0	1683	0	0	0	264	0	0	1683	0	0	0	0	0				
2667939																				6103	1962	31642		460				12101					0	11016	0	0				
2667957																				7424	441	28111	1864	3603				5212		227	9		0	11431	0	0				
2668598																				1130	2959	19198		510				2241					0	10046	0	2312				
2684552																			502	1350	0	12210	254	764		1		2250	7				0	6429	0	1417	Deposit	Deposit		
2686211																				645	0	21498	358	3377				3623			2914		0	13853	0	0				
2687133																				1218	428	6519	328	704				1141					0	3028	0	0				
2687487																				1053	2304	19834		13952				2525					0	0	0	0				
2693264																				22557	0	175213		105040	62707			29577					0	18039	0	0	Trade Date Securities Receivable			
2694681																				2638	6884	25049		7176				8351					0	0	0	0				
2696180																				1668	0	3950		117				1504					0	661	0	0				
2697963																				9591	4414	47014		3956				5649					0	0	0	23404				
2700984		54323	11561	255006		155309	55372	42035		33813					0	0	0	0		54323																	Excise tax receivable	Deferred Contracts		
2702764																				546	213	3099		100				827					0	1413	0	0				
2705112																				352	104	2347		713				1178					0	0	0	0				
2705895																				26832	34020	134767		37338	13547			36577			14627		0	0	0	0	Taxes receivable			
2708122																				6584	13035	73092		6479				6017					0	40977	0	0				
2713920																				2373	6307	16651		2312				5659					0	0	0	0				
2716088																				1983	837	8835		3332				2683					0	0	0	0				
2718596																				432	3844	12024		454				1841					0	5453	0	0				
2719810																				2952	0	7300		2622				143			2389		0	970	0	613				
2723376																				742	1830	4728		1285				871					0	0	0	0				
2724766																				32	0	716		88				596					0	0	0	0				
2726050																				343	254	2925		685				1643					0	0	0	0				
