"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
382854	13247	10541	1454	0	0	369	0	0	10541	0	0	1621	
384018	523117	484052	36884	0	0	0	0	0	484052	0	0	2181	
384278	445530	368846	23723	0	0	5000	0	2514	371360	0	0	55447	
384353	1808	1743	65	0	0	0	0	0	1743	0	0	0	
384652	138675	126358	10093	0	0	0	0	0	126358	1161	0	1063	
384830	18957	16539	1724	0	0	300	0	0	16539	0	0	994	
385350	18726	16871	4031	0	0	2176	0	0	16871	0	0	0	
385471	90621	86368	6580	0	0	2951	0	0	86368	44	0	580	
385547	28394	25486	4213	0	0	2000	0	0	25486	0	0	695	
385686	59203	56730	1447	0	0	0	0	0	56730	0	0	1026	
386432	25573	22389	3370	0	0	1045	0	0	22389	0	0	859	
386450	56707	53341	3366	0	0	0	0	0	53341	0	0	0	
386731	21566	13740	2655	0	1275	1237	0	0	13740	0	0	5133	
386825	11224	8333	1188	0	0	495	0	0	8333	0	0	2198	
387055	25985	22395	3088	0	0	297	0	0	22395	0	0	799	
387671	64622	59654	2653	0	0	0	0	0	59654	0	0	2315	
388155	21602	19481	2156	0	0	2000	0	0	19481	0	0	1965	
388258	5172	4600	151	0	0	10	0	0	4600	0	0	431	
388557	54561	51151	9613	0	0	6552	0	-260	50891	0	0	609	
388744	38655	34131	4903	0	0	1638	0	0	34131	0	0	1259	
388753	5217	4956	201	0	34	42	0	0	4956	0	0	68	
388874	13162	12994	8	0	0	0	0	0	12994	0	0	160	
389358	43683	38523	6938	0	0	1778	0	0	38523	0	0	0	
389376	11143	10576	84	0	0	0	0	0	10576	0	0	483	
390372	65103	62707	544	0	0	0	0	0	62707	0	0	1852	
390840	31876	28029	2384	0	0	0	0	0	28029	0	0	1463	
391418	16703	14520	-1421	0	0	0	0	259	14779	0	0	3345	
391557	5772	5653	1119	0	0	1000	0	0	5653	0	0	0	
391575	648770	597145	-5641	0	36127	0	0	0	597145	0	0	21139	
391959	11132	10697	731	0	0	300	0	0	10697	0	0	4	
391977	91757	79697	6043	0	-500	0	0	0	79697	0	0	6517	
392152	10781	9467	1964	0	0	650	0	0	9467	0	0	0	
392255	8449	7191	1221	0	0	820	0	0	7191	0	0	857	
392778	60857	45826	4227	0	0	0	0	0	45826	0	0	10804	
393252	19122	17202	3863	0	0	2127	0	0	17202	0	0	184	
393355	19088	16240	2578	0	0	1000	0	0	16240	0	0	1270	
393953	90610	75836	8260	0	0	5233	0	0	75836	0	0	11747	
394156	15000	13356	1580	0	0	240	0	0	13356	0	0	304	
394259	51231	40875	8237	0	0	2165	0	0	40875	0	0	4284	
395238	5825211	5177551	840057	0	0	550000	0	0	5177551	15099	0	342504	
396057	8508	7438	1005	0	0	300	0	0	7438	0	0	365	
396244	47929	40476	4106	0	0	0	0	0	40476	0	0	3347	
396253	154143	122821	9805	0	0	2105	0	0	122821	21000	0	2622	
396954	28669	23979	5403	0	0	3918	0	0	23979	0	0	3205	
397456	15030	12218	1561	0	0	1153	0	0	12218	0	0	2404	
397531	134506	122250	13293	0	0	1975	0	0	122250	0	0	938	
397540	282107	277055	41920	0	0	42000	0	0	277055	0	0	5132	
397559	74561	59725	15456	0	3600	6560	0	0	59725	0	0	2340	
397755	235892	202864	32918	0	0	0	0	0	202864	0	0	110	
397858	14437	14001	111	0	0	0	0	0	14001	0	0	325	
398051	13698	10756	1534	0	1500	373	0	0	10756	0	0	281	
398248	35419	31307	2165	0	0	1432	0	0	31307	0	0	3379	
398668	1081671	1036900	223737	0	0	180000	0	0	1036900	1038	0	-4	
398837	37616	33934	3015	0	0	884	0	0	33934	0	0	1551	
399357	10435	9381	1130	0	0	142	0	0	9381	0	0	66	
399517	932937	585725	73449	197793	85000	21937	0	0	585725	0	0	12907	
399731	14326	13074	729	0	0	328	0	0	13074	0	0	851	
399973	24887	21432	2470	0	0	0	0	0	21432	0	0	985	
400057	18358	16028	3112	0	0	1950	0	0	16028	0	0	1168	
400141	59678	49302	6974	0	0	1200	0	0	49302	0	0	4602	
400365	55876	49943	7029	0	0	3500	0	0	49943	0	0	2404	
400767	21563	16968	1895	0	0	220	0	0	16968	0	0	2920	
401072	10807	9746	-921	0	0	0	0	-317	9429	0	0	2299	
401559	8137	6179	1581	0	200	859	0	0	6179	0	0	1036	
401755	21914	21522	4192	0	0	3800	0	0	21522	0	0	0	
401906	117820	102611	8992	0	0	0	0	0	102611	0	0	6217	
401951	7953	7764	103	0	75	125	0	0	7764	0	0	136	
402846	33748	31164	1924	0	0	0	0	0	31164	0	0	660	
402873	12011	11756	506	0	0	376	0	0	11756	0	0	125	
403067	17363	15292	400	0	0	0	0	0	15292	0	0	1671	
403151	243166	208288	31119	0	0	12000	0	0	208288	0	0	15759	
403179	179586	178693	-2100	0	0	6000	0	0	178693	1218	0	7775	
403254	1060	1089	-51	0	0	0	0	0	1089	0	0	22	
403656	8720	7148	940	0	0	238	0	0	7148	0	0	870	
403870	81650	68835	5219	0	0	0	0	0	68835	713	0	6883	
403946	151024	138181	8468	0	0	0	0	0	138181	0	0	4375	
404653	68520	62886	5516	0	0	0	0	0	62886	0	0	118	
404943	4841	5672	-742	0	0	12	0	0	5672	0	0	-77	
406022	31946	24082	4394	0	0	163	0	0	24082	-39	0	3672	
406059	61597	53660	6516	0	0	0	0	0	53660	1153	0	268	
406666	42273	34714	8189	0	526	2860	0	0	34714	0	0	1704	
406974	31800	28615	5968	0	-95	4880	0	0	28615	0	0	2192	
407168	22583	20377	3064	0	0	919	0	0	20377	0	0	61	
407506	329905	214361	19923	0	109046	20904	0	0	214361	0	0	7479	
407645	49599	37332	3553	0	0	2058	0	0	37332	70	0	10702	
408307	67545	64496	-1921	0	0	0	0	0	64496	0	0	4970	
408642	188638	156362	11534	0	15000	0	0	0	156362	0	0	5742	
408875	90024	91774	-2752	0	0	0	0	0	91774	0	0	1002	
409265	8791	6818	353	0	0	0	0	0	6818	0	0	1620	
410159	3739	3352	361	0	0	35	0	0	3352	0	0	61	
410560	43111	35480	8353	0	0	3811	0	0	35480	0	0	3089	
410748	49563	48189	4665	0	0	3291	0	0	48189	0	0	0	
410917	41005	25485	10717	0	0	6355	0	0	25485	0	0	11158	
411062	21330	11062	3419	0	0	760	0	0	11062	0	0	7609	
411174	10540	10298	95	0	0	0	0	0	10298	0	0	147	
411231	10105	8886	707	0	0	430	0	0	8886	0	0	942	
411240	7637	5589	789	0	0	372	0	0	5589	0	0	1631	
411549	5963	5522	512	0	0	468	0	0	5522	0	0	397	
411576	10444	9443	747	0	0	0	0	0	9443	0	0	254	
411624	21690	19641	1609	0	0	640	0	0	19641	0	0	1080	
411651	20406	18685	3520	0	0	1995	0	0	18685	0	0	196	
412153	33540	29212	4971	0	0	2430	0	0	29212	0	0	1787	
412452	7611	6844	862	0	0	578	0	0	6844	0	-26	509	
412555	26767	22175	2833	0	0	400	0	56	22231	0	0	2103	
412667	33528	28476	6234	0	0	1182	0	0	28476	0	0	0	
412751	756563	676515	139953	0	0	103250	0	0	676515	0	0	43345	
412845	47801	42193	4004	0	0	1997	0	0	42193	0	0	3601	
412872	5551	4280	-308	0	0	0	0	0	4280	0	0	1579	
413141	536580	507263	190217	0	0	161800	0	0	507263	0	0	900	
413208	16200640	15733589	1520010	0	-28340	1300000	126372	0	15733589	0	0	401753	
413347	9329	8078	864	0	0	200	0	0	8078	0	0	587	
413543	23294	20523	2667	0	0	1225	0	0	20523	0	0	1329	
413646	75663	66935	8069	0	-121	1079	0	0	66935	428	0	1431	
413673	16588	13536	1348	0	0	223	0	0	13536	0	0	1927	
413758	16050	15599	1671	0	0	1315	0	0	15599	0	0	95	
414102	67797	63508	5067	0	0	1549	0	0	63508	0	0	771	
414652	21370	18274	2249	0	0	540	0	0	18274	0	0	1387	
414764	96320	85663	10329	0	0	2950	0	0	85663	0	0	3278	
414858	23263	18854	3687	0	0	850	0	0	18854	0	0	1572	
416245	2483450	1584264	172762	803859	0	160000	0	0	1584264	0	0	82565	
416272	11808	10056	1125	0	0	0	0	0	10056	0	0	627	
416339	16371	14858	1432	0	0	308	0	0	14858	0	0	389	
416357	20642	19457	1585	0	0	400	0	0	19457	0	0	0	
416656	41103	37845	6094	0	0	4712	0	0	37845	0	0	1876	
416674	65816	55499	9910	0	0	1972	0	0	55499	0	0	2379	
417626	81156	73664	5817	0	0	1620	0	0	73664	0	0	3295	
417710	9808	9334	496	0	0	211	0	0	9334	0	0	189	
418100	57822	54234	2477	0	0	0	0	0	54234	0	0	1111	
418249	200067	180782	25805	0	0	16000	0	0	180782	0	0	9480	
418436	3044	3032	132	0	0	120	0	0	3032	0	0	0	
419406	527457	430160	28528	0	0	0	0	0	430160	0	0	68769	
419675	136124	119821	12572	0	482	8000	0	0	119821	0	0	11249	
420578	73026	74226	2202	0	0	5000	0	0	74226	609	0	989	
420644	45574	39789	4894	0	122	2500	0	0	39789	0	0	3269	
420877	15192	12845	1534	0	0	0	0	0	12845	0	0	813	
421445	13524	9268	1999	0	0	1140	0	0	9268	0	0	3397	
421539	21264	17763	1558	0	759	662	0	0	17763	0	0	1846	
422116	9326	9024	881	0	0	660	0	0	9024	0	0	81	
422433	263878	310558	-52240	0	0	0	0	0	310558	0	0	5560	
422657	13123	12940	3381	0	0	3200	0	0	12940	0	0	2	
423159	58750	53014	5014	0	0	0	0	0	53014	0	0	722	
423449	95499	80079	10444	0	0	1820	0	0	80079	0	0	6796	
423636	23405	21658	2014	0	0	600	0	0	21658	0	0	333	
423739	204494	191753	28636	0	0	12000	0	-3392	188361	0	0	-503	
424156	28284	17543	2831	6668	0	1700	0	0	17543	0	0	2942	
424240	37625	32200	6722	0	0	2000	0	0	32200	0	0	703	
424352	9878	1014	2082	0	1000	721	0	0	1014	0	0	6503	
424437	3022	2848	233	0	0	30	0	0	2848	0	-29	0	
425050	3474	2698	341	0	0	42	0	0	2698	0	0	477	
425108	43259	39926	674	0	0	0	0	0	39926	0	0	2659	
425818	49335	43679	8139	0	0	5600	0	0	43679	0	0	3117	
425845	51559	43596	11454	0	0	3509	0	0	43596	0	0	18	
425911	198640	166696	23967	0	55	4085	0	0	166696	0	0	12007	
426057	9936	3764	665	0	0	0	0	0	3764	4871	0	636	
426141	5328	4925	423	0	0	285	0	0	4925	0	0	265	
426534	654269	618914	84346	0	0	72500	0	0	618914	0	0	23509	
426758	11927	10075	1187	0	0	400	0	0	10075	0	0	1065	
426945	18194	14732	3177	0	0	1491	0	0	14732	0	0	1776	
427241	40380	33278	3785	0	0	2735	0	0	33278	0	0	6052	
427353	127696	121316	24986	0	0	20700	0	0	121316	0	0	2094	
427858	16683	14387	1523	0	0	200	0	0	14387	0	0	973	
427960	21243	18542	4935	0	0	2339	0	0	18542	0	0	105	
428060	129372	112825	28146	0	0	17100	0	0	112825	0	0	5501	
428462	35417	29543	3160	0	0	1010	0	0	29543	0	0	3724	
428547	347402	293680	44930	0	0	0	0	0	293680	535	0	8257	
428855	19587	15623	1794	0	0	750	0	0	15623	0	0	2920	
429021	73606	65952	5686	0	0	3241	0	0	65952	0	0	5209	
429487	116197	114534	8363	0	0	7200	0	0	114534	302	0	198	
430036	48019	41709	9181	0	0	5998	0	0	41709	0	0	3127	
430054	28190	25907	5791	0	0	4455	0	0	25907	0	0	947	
430344	44141	39009	4158	0	0	1242	0	0	39009	0	0	2216	
431323	23017	19353	2503	0	0	627	0	0	19353	0	0	1788	
431350	6785	4858	744	0	0	480	0	0	4858	0	0	1663	
432058	37415	35664	4359	0	0	2631	0	0	35664	0	0	23	
432432	8800	-720	2982	0	0	954	0	40	-680	0	0	7452	
433505	216373	189574	15301	0	0	0	0	0	189574	0	0	11498	
433608	791954	644041	32320	0	0	36486	0	0	644041	53231	0	98848	
433859	19095	17799	1371	0	0	75	0	0	17799	0	0	0	
433943	42951	40224	7832	0	0	3194	0	0	40224	0	0	-1911	
434203	60652	52746	4738	0	0	624	0	0	52746	0	0	3792	
434539	31885	26319	2140	0	0	800	0	0	26319	0	0	4226	
435059	33133	25435	5161	0	1000	2852	0	0	25435	0	0	4389	
435077	891754	790223	193609	0	0	148000	0	0	790223	0	0	55922	
435255	28041	26297	2518	0	0	1370	0	0	26297	0	0	596	
435666	20252	18752	1747	0	0	274	0	0	18752	0	0	27	
435750	153281	105187	21189	0	0	4154	0	0	105187	0	0	31059	
436159	1975296	1527292	128622	436707	0	201574	0	0	1527292	15117	0	69132	
436542	42607	39913	7451	0	0	5250	0	0	39913	0	0	493	
436739	29295	28883	4536	0	0	4855	0	0	28883	0	0	731	
436953	113494	105260	14178	0	0	7087	0	0	105260	0	0	1143	
437044	11103	9500	280	0	0	260	0	0	9500	0	0	1583	
437914	2678024	2516819	297875	0	0	316000	0	0	2516819	0	0	179330	
439132	41261	34562	6012	0	0	2576	0	0	34562	0	0	3263	
439338	402792	349437	50205	0	0	11600	0	0	349437	0	0	14750	
439356	145968	126488	16153	0	0	3200	0	0	126488	0	0	6527	
439404	254234	223532	35467	0	0	15900	0	0	223532	0	0	11135	
439730	18070	16244	1197	0	0	450	0	0	16244	0	0	1079	
440857	5543	4912	931	0	0	300	0	0	4912	0	0	0	
440978	5315	5328	-218	0	0	0	0	31	5359	0	0	174	
441050	91504	83428	12076	0	0	4000	0	0	83428	0	0	0	
441078	29471	24726	1261	0	0	0	0	0	24726	0	0	3484	
441135	3799	2648	58	0	0	0	0	0	2648	0	0	1093	
441256	307916	267939	42384	0	0	13649	0	0	267939	0	0	11242	
441359	78470	67483	6379	0	0	3045	0	0	67483	0	0	7653	
441470	2727	2669	58	0	0	0	0	0	2669	0	0	0	
441630	11169	8173	4366	0	-394	3538	0	0	8173	0	0	2562	
442011	31536	32837	-4318	0	1250	0	0	0	32837	0	0	1767	
442057	7092	6740	1588	0	0	1240	0	0	6740	0	0	4	
442244	50825	44667	4917	0	0	3355	0	0	44667	0	0	4596	
442655	7711	7655	1485	0	0	1652	0	0	7655	0	-4	227	
443148	49126	42272	9321	0	0	3853	0	0	42272	0	0	1386	
443205	312625	267964	19502	0	0	0	0	0	267964	0	0	25159	
443353	52355	61671	-6606	0	0	3700	0	0	61671	0	0	990	
443625	18978	17842	1288	0	0	812	0	0	17842	0	0	660	
443634	23426	19290	1908	0	0	1125	0	0	19290	0	0	3353	
444350	143739	138013	20261	0	0	16200	0	0	138013	0	0	1665	
444556	68628	56175	10600	0	0	9500	0	0	56175	0	0	11353	
444677	5156	5217	-61	0	0	0	0	0	5217	0	0	0	
445674	18475	18354	-176	0	0	0	0	25	18379	0	0	272	
445955	53162	46663	6554	0	0	4082	0	0	46663	0	0	4027	
446130	20808	14331	3004	0	0	971	0	0	14331	0	0	4444	
446149	14850	13781	962	0	51	354	0	0	13781	0	0	410	
446176	18882	16977	-42	0	0	0	0	0	16977	0	0	1947	
447070	122828	77374	1617	7473	0	0	0	0	77374	31360	0	5004	
447100	159645	153420	8349	0	-5298	0	0	0	153420	0	0	3174	
447557	80399	69368	17360	0	0	6242	0	0	69368	0	0	-87	
448040	111825	99820	11361	0	506	2120	0	0	99820	0	0	2258	
448554	78171	72244	9097	0	0	5518	0	0	72244	0	0	2348	
449038	24724	23145	1575	0	0	0	0	0	23145	0	0	4	
449430	35940	29828	5288	0	0	0	0	0	29828	0	0	824	
449832	22346	18028	-219	0	0	244	0	0	18028	0	0	4781	
449935	31422	30210	8682	0	0	8500	0	0	30210	0	0	1030	
450632	95376	86381	12576	0	0	4056	0	0	86381	0	0	475	
450669	8029	5022	1187	0	0	816	0	0	5022	0	0	2636	
450856	955607	862631	141821	0	0	40500	45	0	862631	0	0	-8300	
450959	96571	80924	13849	0	0	6618	0	0	80924	0	0	8416	
451068	72194	53878	10740	0	0	4482	0	0	53878	16	0	12042	
451246	19584	16765	1973	0	0	773	0	0	16765	0	0	1619	
451273	99005	98739	243	0	0	0	0	0	98739	0	0	23	
451965	173751000	166189000	24639000	0	0	22400000	0	0	166189000	0	0	5323000	
452159	48610	43998	3386	0	0	450	0	0	43998	0	0	1676	
452739	35276	32966	1034	0	308	0	0	0	32966	0	0	968	
452841	26062	23642	1238	0	0	914	0	0	23642	0	0	2096	
453147	16962	15291	1	310	1350	0	0	0	15291	0	0	10	
453446	66168	57301	3389	0	0	628	0	0	57301	0	0	6106	
454546	45679	38890	5232	0	0	2175	0	0	38890	0	0	3732	
454658	21900	18482	2232	0	0	2776	0	0	18482	0	0	3962	
454676	167019	159810	9136	0	0	2500	0	0	159810	0	0	573	
454975	29271	27615	1656	0	0	0	0	0	27615	0	0	0	
455150	36301	31375	5208	0	0	2800	0	0	31375	0	0	2518	
455253	65461	59899	4597	0	0	0	0	22	59921	0	0	943	
455459	47985	34378	7122	0	4200	0	0	0	34378	0	0	2285	
455552	83999	70883	8618	0	0	4000	0	0	70883	0	0	8498	
455945	25265	24110	3995	0	0	2891	0	0	24110	0	0	51	
455972	314011	300823	24480	0	0	14476	0	0	300823	0	0	3184	
456045	3997010	3778737	484902	0	1545	358396	0	0	3778737	0	0	90222	
456054	37473	35362	2957	0	0	642	0	0	35362	-2000	0	1796	
456344	7425	7673	524	0	0	800	0	28	7701	0	0	0	
456755	35295	29463	5742	0	0	2941	0	0	29463	0	0	3031	
457060	38514	35086	3696	0	0	430	0	0	35086	0	0	162	
457426	29697	15378	11368	0	0	0	0	0	15378	0	0	2951	
457752	38314	41233	-6393	0	0	0	0	0	41233	0	0	3474	
458142	33785	31637	2430	0	0	980	0	95	31732	0	0	603	
458544	76808	66660	7892	0	3000	1730	0	0	66660	0	0	986	
458665	61934	51148	10808	0	0	5854	0	0	51148	0	0	5832	
458946	14870	13688	1467	0	0	953	0	0	13688	0	0	668	
459130	66767	56447	6965	0	0	1188	0	0	56447	0	0	4543	
459372	82074	78015	4059	0	0	0	0	0	78015	0	0	0	
459644	8719	6311	1327	0	0	822	0	0	6311	0	0	1903	
459671	314993	281756	27945	0	0	0	0	0	281756	0	0	5292	
460033	413982	365143	43198	0	0	23000	0	0	365143	459	0	28182	
460275	7120	6655	383	0	0	0	0	0	6655	0	0	82	
460332	53119	56956	10166	0	0	14003	0	0	56956	0	0	0	
460350	9234	8765	725	0	0	732	0	0	8765	0	0	476	
460556	7159	8401	-1315	0	0	0	0	0	8401	0	0	73	
460770	17218	18214	1004	0	0	2000	0	0	18214	0	0	0	
461058	17450	14876	3115	0	0	2044	0	0	14876	0	0	1503	
463605	42335	37830	4143	0	0	656	0	0	37830	-644	0	1662	
463650	179608	161677	16106	0	0	0	0	0	161677	0	0	1825	
463735	4341452	3994927	496683	0	0	380000	0	0	3994927	0	0	229842	
464853	5594	5354	957	0	0	717	0	0	5354	0	0	0	
465038	52009	45810	6200	0	0	0	0	0	45810	0	0	-1	
465243	38607	34665	5825	0	0	3447	0	0	34665	0	0	1564	
465524	15248	13450	1607	0	0	869	0	0	13450	0	0	1060	
465618	148546	132447	16601	0	0	4500	0	0	132447	0	0	3998	
465672	26371	23189	2295	0	0	0	0	0	23189	0	0	887	
466044	28127	24863	2488	0	0	2000	0	0	24863	0	0	2776	
466240	102983	83203	10448	0	0	400	0	0	83203	0	0	9732	
466754	100577	91175	10551	0	0	3100	0	0	91175	9	0	1942	
466932	20042	18090	2286	0	0	800	0	0	18090	0	0	466	
467144	10642	9601	634	0	0	400	0	0	9601	0	0	807	
467470	19008	18348	-55	0	0	0	0	0	18348	0	0	715	
467658	94139	77784	14008	0	0	9710	0	0	77784	0	0	12057	
467733	10804	6657	1581	0	0	0	0	38	6695	0	0	2528	
468673	43322	38306	7751	0	0	3000	0	0	38306	108	0	157	
468806	536018	444101	87178	0	1902	341	0	0	444101	3188	0	-10	
469250	2464	2403	61	0	0	0	0	0	2403	0	0	0	
469559	35259	25586	5806	0	0	2300	0	0	25586	0	0	6167	
469737	39271	31302	12697	0	0	8619	0	0	31302	0	0	3891	
470032	17878	14507	3562	0	0	2044	0	0	14507	0	0	1853	
470050	1741248	1468089	238001	0	95	120400	0	0	1468089	1841	0	153622	
470434	17892	15036	-80	0	3183	0	0	0	15036	-346	0	99	
470452	205799	177409	31540	0	0	1144	0	0	177409	0	0	-2006	
471057	8671	7831	313	0	0	268	0	0	7831	0	0	795	
472018	17218	14030	2487	0	0	660	0	0	14030	0	0	1361	
472045	13984	13073	874	0	0	963	0	124	13197	0	0	876	
472148	4154	3263	256	0	0	103	0	0	3263	0	0	738	
472250	3549	3301	274	0	0	26	0	0	3301	0	0	0	
472531	17972	15398	2154	0	0	882	0	0	15398	0	0	1302	
472616	66293	58468	5040	0	0	1446	0	0	58468	0	0	4231	
472951	10388	9108	1430	0	0	150	0	0	9108	0	0	0	
472979	59571	52641	3168	0	0	0	0	0	52641	0	0	3762	
473042	194364	170023	25252	0	0	8000	0	0	170023	0	0	7089	
473257	18326	15251	2630	0	0	2084	0	0	15251	0	0	2529	
473266	240828	206336	34389	0	0	14000	0	0	206336	0	0	14103	
473930	74298	63257	8552	0	0	1042	0	0	63257	0	0	3531	
474058	15679	10728	1751	0	0	800	0	0	10728	0	0	4000	
474245	10383	9953	1223	0	0	793	0	0	9953	0	0	0	
474254	474474	384847	77986	0	0	52316	0	0	384847	0	0	63957	
474357	17618	16064	1117	0	0	200	0	0	16064	0	0	637	
474450	31332	26099	4482	0	0	1300	0	0	26099	0	0	2051	
474544	7727	7009	1030	0	0	312	0	0	7009	0	0	0	
474656	13709	12005	1482	0	40	0	0	0	12005	0	0	182	
474759	1111067	996789	107112	0	0	7600	0	0	996789	3004	0	11762	
474919	3530379	3309357	424948	0	0	300000	0	0	3309357	9340	0	86734	
475345	25360	22201	2139	0	0	1403	0	0	22201	0	0	2423	
475354	53894	39367	7061	0	0	2145	0	0	39367	0	0	9611	
475653	57438	52398	4945	0	0	1600	0	0	52398	0	0	1695	
475756	24658	23909	4383	0	0	3725	0	0	23909	0	0	91	
476445	13152	11249	1057	0	835	725	0	0	11249	0	0	736	
476472	36061	32519	3428	0	0	0	0	0	32519	0	0	114	
476539	32126	22774	662	0	0	525	0	0	22774	0	0	9215	
476810	176530000	170939000	15178000	0	735000	12744000	126000	0	170939000	-282000	0	2830000	
477321	86311	68873	9778	0	0	1600	0	0	68873	0	0	9260	
477349	54129	43338	11751	0	0	3249	0	0	43338	0	0	2289	
477648	50776	46907	6319	0	0	3625	0	0	46907	0	0	1175	
478140	20321	15336	41	0	4150	706	0	0	15336	0	0	1500	
478195	50482	47446	3822	0	61	1574	0	0	47446	0	0	727	
479071	30487	28410	5006	0	0	2956	0	0	28410	0	0	27	
479268	880031	761515	108512	0	0	17500	0	0	761515	0	0	27504	
479370	47837	41060	4948	0	3000	2650	0	0	41060	0	0	1479	
479446	30688	26440	3048	0	0	1100	0	0	26440	0	0	2300	
479567	6093	4216	913	0	0	669	0	0	4216	0	0	1633	
479754	23958	21234	4062	0	0	1592	0	0	21234	0	0	254	
479839	84047	74502	11320	0	0	8247	0	0	74502	0	0	6472	
480059	16283	14057	2015	0	0	473	0	0	14057	0	0	684	
480228	246250000	245482000	30380000	0	487000	33600000	0	-1511000	243971000	0	0	5012000	
480246	6322	4652	466	0	0	250	0	0	4652	0	0	1454	
480330	1298	3315	-2009	0	0	0	0	0	3315	0	0	-8	
480433	35871	29043	5080	0	0	1605	0	0	29043	0	0	3353	
480723	22892	20850	1766	0	0	0	0	0	20850	0	0	276	
480853	29321	25843	4357	0	0	1500	0	0	25843	0	0	621	
481159	42633	38769	10146	0	0	6275	0	0	38769	0	0	-7	
481177	180229	158080	19099	0	359	7450	0	0	158080	0	0	10141	
481579	13950	13253	1098	0	0	965	0	0	13253	0	0	564	
481627	72953	64090	10870	0	0	4005	0	0	64090	0	0	1998	
481748	4798	3140	983	0	0	671	0	0	3140	0	0	1346	
481944	29091	27835	1268	0	0	359	0	0	27835	0	0	347	
482053	55047	50597	7285	0	0	2624	0	0	50597	0	0	-211	
482156	231288	205014	22004	0	0	4479	0	0	205014	0	0	8749	
482370	5002	4558	85	0	0	0	0	0	4558	0	0	359	
482446	20620	17392	1325	0	0	696	0	0	17392	0	0	2599	
483274	117496	117322	174	0	0	0	0	0	117322	0	0	0	
483537	13362	11826	1978	0	0	1519	0	0	11826	0	0	1077	
483751	68412	60395	5280	0	0	70	0	0	60395	0	0	2807	
484057	16730	12612	2220	0	0	999	0	0	12612	0	0	2897	
484776	36604	34749	4405	0	0	3074	0	0	34749	0	0	524	
485054	12368	11272	1765	0	0	1207	0	0	11272	0	0	538	
485139	13017	12153	1594	0	0	2160	0	0	12153	0	0	1430	
485214	28306	25143	2550	0	0	65	0	0	25143	0	0	678	
485456	39551	35382	4121	0	0	500	0	0	35382	0	0	548	
485559	9188421	8781595	1108723	0	0	1005000	16204	0	8781595	0	0	319307	
487142	22870	20909	935	0	0	305	0	0	20909	0	0	1331	
487357	76649	63361	14425	0	0	8386	0	0	63361	0	0	7249	
488318	99094	94968	13888	0	98	10000	0	0	94968	0	0	140	
488420	10987	8824	821	0	0	1070	0	0	8824	0	0	2412	
488653	30898	28905	8074	0	0	7495	0	0	28905	0	0	1414	
488756	25437	21833	2796	0	0	1200	0	0	21833	0	0	2008	
489155	13290	13153	911	0	-774	0	0	0	13153	0	0	0	
489249	10247	8813	1721	0	0	625	0	0	8813	0	0	338	
489548	69053	63518	10577	0	0	9600	0	0	63518	0	0	4558	
489623	1181597	1081444	186683	0	0	120000	0	0	1081444	0	0	33470	
490348	13702	13491	1188	0	0	960	0	-25	13466	0	0	8	
490450	183482	171157	8611	0	0	1027	0	0	171157	0	0	4741	
490843	13498	10640	663	0	0	526	0	0	10640	0	0	2721	
490955	2723	2810	-139	0	0	0	0	0	2810	0	0	52	
491224	23371000	21932000	2291000	0	300000	1680000	0	0	21932000	0	0	528000	
491402	77776	65761	6798	0	-100	0	0	0	65761	0	0	5317	
491653	10298	8873	1694	0	0	1156	0	0	8873	0	0	887	
491934	397645	303120	29984	64465	0	12999	0	0	303120	0	0	13075	
492650	170367	142504	27981	0	0	6000	0	0	142504	0	0	5882	
492810	9063	7484	927	0	0	100	0	0	7484	0	0	752	
493077	10712	9255	295	0	0	0	0	0	9255	0	0	1162	
493152	29240	24027	4771	0	0	2300	0	0	24027	0	0	2742	
493741	45016	37743	9763	0	0	7586	0	0	37743	0	0	5096	
493844	102587	94238	10670	0	0	2467	0	0	94238	0	0	146	
494261	3862210	3918674	265551	0	0	430000	0	0	3918674	22466	0	85519	
494654	73203	62260	10418	0	0	0	0	0	62260	0	0	525	
495419	89202	77504	6322	0	0	3200	0	0	77504	0	0	8576	
495558	19633	16972	2600	0	0	0	0	0	16972	0	0	61	
496434	13299	12351	548	0	0	288	0	0	12351	0	0	688	
496845	66566	56535	6972	0	0	1200	0	0	56535	0	0	4259	
496957	4222	3644	327	0	0	25	0	0	3644	0	0	276	
497039	240934	238198	39646	0	0	37800	0	0	238198	0	0	890	
497404	49728084	46598514	1932703	0	-23	1465000	0	0	46598514	0	0	2661890	
497655	25794	23881	1913	0	0	0	0	0	23881	0	0	0	
497851	21835	19385	1217	0	0	800	0	0	19385	0	0	2033	
497954	110607	89153	14438	8903	0	5000	0	0	89153	0	0	3113	
498148	103372	94980	13470	0	0	7950	0	0	94980	0	0	2872	
498317	162559	144207	15737	0	0	6000	0	0	144207	0	0	8615	
498362	247683	228116	21195	0	0	4200	0	0	228116	0	0	2572	
498456	8872	8779	77	0	0	0	0	0	8779	0	0	16	
498531	134248	126942	11840	0	0	3619	0	0	126942	-1771	0	856	
498625	20706	18478	1975	0	0	583	0	0	18478	0	0	836	
498942	11674	9318	1356	0	0	919	0	0	9318	0	0	1919	
499154	15718	11915	1459	0	0	0	141	-18	11897	0	0	2503	
