"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
919456			15	747	32	4633	49	17639	54	1435	11	1032	9	1896			20	1048	38	4667	19	5298	7	186	1	125	1	455	false	false	
919568			19	725	26	2794	7	2098	192	5000	22	2653	6	2248			22	1094	28	3451	18	5997	194	4862	35	4414	11	3141	false	false	
919773			2	91	8	987	13	5275	0	0	0	0	0	0															false	false	
920210			145	3480	117	14515	80	28777	36	257	1	104	7	1483															false	false	
920359			13	461	16	2190	7	3160	51	1253	19	2205	11	2247			4	195	10	1510	10	3049	32	865	13	1755	9	1881	false	false	
920733			14	603	14	2051	26	9556	207	6688	59	7720	25	9005			5	159	5	608	6	1518	59	1577	21	1618	16	4863	false	false	
920854			46	2038	39	6049	62	26536	132	3599	50	5125	46	13703			26	1187	41	5141	45	12126	64	2119	37	3537	36	7466	false	false	
920975			44	1351	50	5899	65	26022	176	4786	40	3414	16	4476			2	57	4	529	4	1116	0	0	0	0	0	0	false	false	
921039			15	596	35	4226	83	31163	99	2230	46	3749	36	5599			0	0	4	496	0	0	1	3	3	386	1	317	false	false	
921178			3	53	30	4554	114	51753	167	4962	157	15243	102	21242			0	0	1	123	1	308	10	643	35	5894	33	10443	false	false	
921655			2	153	1	57	0	0	14	119	5	612	2	483			2	78	5	783	0	0	25	416	3	210	1	140	false	false	
921879			7	242	17	1887	9	3250	15	332	5	284	1	614			9	393	10	1167	5	1590	5	233	0	0	0	0	false	false	
921936			2	81	10	1362	9	5490	29	830	9	875	1	321			10	430	12	1730	9	2253	45	1056	17	1811	3	763	false	false	
922157			9	444	14	1890	21	10479	137	4031	60	5489	34	10529			10	486	33	5088	25	6787	194	6273	69	7303	54	10935	false	false	
922344			51	1869	26	3094	35	15547	178	5544	81	8049	112	34674			36	1462	81	8145	90	35800	169	6127	65	8868	51	23136	false	false	
922559			29	1254	37	5528	66	28389	257	7632	74	7982	78	26310			49	2115	115	14331	69	21292	268	7825	169	16191	94	20709	false	false	
922924			25	1055	39	4131	53	22111	245	4760	27	2498	14	3688			7	292	4	296	8	1444	0	0	0	0	0	0	false	false	
923257			26	679	13	1712	19	9069	124	3061	23	2798	18	6163			3	59	0	0	0	0	0	0	0	0	0	0	false	false	
923350	18	46															6	220	8	1038	10	3020	63	1221	16	2005	12	1817	false	true	
923707			17	803	51	6894	178	74914	184	2090	56	3067	52	9616															false	false	
923752			272	11176	221	29390	284	114029	1533	36152	262	27916	213	72591			491	18951	467	50607	201	46345	1207	28468	254	23551	106	25119	false	false	
923855			6	232	13	1441	12	4972	138	3095	31	2172	15	2685			22	443	24	2790	6	1803	99	1853	8	733	3	692	false	false	
923949			11	391	2	299	5	2082	27	676	1	127	0	0			2	97	4	581	2	515	5	129	0	0	0	0	false	false	
924058			14	780	15	1733	30	12282	191	4890	32	2907	13	4206			27	1319	38	4928	17	4641	112	2453	14	1289	4	418	false	false	
924236	1786	605													801	98													true	true	
924254			13	616	8	1141	13	5504	190	4522	20	2497	4	1399			23	837	13	1708	7	2187	113	2275	13	1518	0	0	false	false	
924357			19	796	46	5754	42	14159	359	9928	73	6870	40	10282			40	1145	32	3780	24	5588	247	5893	30	3669	10	2996	false	false	
924553	0	46													447	202													true	true	
924937			39	1511	51	6523	35	13127	223	6379	68	7453	23	4996			65	2872	75	9381	46	12313	206	5493	68	7115	36	7910	false	false	
925037			48	2057	65	8346	109	81663	201	6084	102	10048	115	33340			13	530	21	2215	14	4761	16	582	7	793	6	1606	false	false	
925055			9	233	5	753	2	637	69	1917	28	2845	18	5870			13	695	24	2819	28	7854	80	1989	45	4047	36	7798	false	false	
925354			39	1566	24	3143	33	15646	132	2838	12	1346	10	3463			87	3368	33	4247	17	4896	50	1388	27	2868	30	5948	false	false	
925411																													false	false	
925653			0	0	14	1606	79	36664	53	2177	86	10057	108	36480			1	40	2	324	2	357	7	265	2	271	3	416	false	false	
926632			5	265	39	4394	131	42601	37	1362	18	2222	16	6777			1	86	0	0	1	400	0	0	0	0	0	0	false	false	
926650			6	276	4	583	2	828	38	694	7	730	0	0			16	548	19	1853	9	2827	70	4540	15	2066	4	1355	false	false	
926959			16	717	19	3292	38	16024	148	3191	10	1043	5	1194			14	598	8	516	5	1062	4	94	0	0	0	0	false	false	
927077			3	166	10	838	16	4146	2	4	8	565	1	361															false	false	
927134			24	1203	22	2663	28	10468	114	2715	30	2977	14	3783			14	510	27	3677	24	5341	68	1768	29	2135	26	4226	false	false	
927479			0	0	12	2500	21	15000	32	1750	0	0	1	708															false	false	
928056			69	2498	45	5137	46	19800	407	10170	96	10639	79	22652			100	3474	137	14961	94	20952	384	10153	159	17889	109	24728	false	false	
928421			18	855	91	12040	185	75269	289	7574	99	8888	63	13614			6	40	3	338	0	0	1	28	0	0	0	0	false	false	
928618			42	1357	60	6969	132	58106	335	8311	101	8058	92	32201			0	0	0	0	0	0	2	28	0	0	0	0	false	false	
929352			79	3559	187	23310	501	212946	1755	56281	1114	107787	944	256613			66	2986	166	20267	143	38625	326	10128	157	14618	71	15864	false	false	
929932			24	951	55	6863	86	30600	186	3716	84	5710	63	15408			7	231	8	871	4	1052	9	130	1	3	3	858	false	false	
929978			90	8712	232	33595	564	240490	2208	50184	286	37232	303	111584			6	283	13	1553	10	2192	34	1134	9	824	12	2513	false	false	
930358			1	35	8	1329	67	36053	1249	3890	51	3633	24	4978			0	0	1	175	2	396	0	0	0	0	2	308	false	false	
930442			55	2921	79	10309	113	47218	143	3482	69	7033	64	15805			39	1687	104	12864	89	22932	82	2067	57	4466	51	10497	false	false	
930853			118	5484	74	10593	44	17402	260	5347	31	3603	22	6638			4	93	2	304	0	0	107	2159	27	3190	10	1825	false	false	
930965			1	61	4	803	51	33126	56	2540	104	15402	132	68617															false	false	
931038			142	6124	140	18070	124	46901	434	11613	121	12095	56	16238			91	3535	130	16538	117	30133	305	8208	119	11631	82	17601	false	false	
931047			40	1414	27	3609	21	6395	589	11464	45	4297	7	2583			178	6976	60	7570	22	5727	306	6819	39	4325	6	1684	false	false	
931159			5	181	4	364	4	1693	42	1413	13	1842	3	1111			7	363	22	2385	14	3376	114	3231	54	6195	22	4841	false	false	
931207																													false	false	
931270			0	0	0	0	3	1293	0	0	0	0	0	0															false	false	
931355			32	1293	22	2863	14	5409	204	5082	64	6721	27	7926			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
931458			3	29	3	292	3	336	18	265	9	1269	14	4886			4	192	0	0	1	389	20	921	1	108	0	0	false	false	
931944			10	355	14	1605	26	10944	33	1022	26	2964	12	4449			7	296	15	1752	8	1392	29	627	10	714	6	607	false	false	
932642	78	197													64	195													true	true	
932745			35	1386	85	10397	181	75851	138	3148	70	5077	68	16335			0	0	1	151	0	0	0	0	0	0	0	0	false	false	
932978			364	23150	1110	163993	941	375714	1115	12107	183	14260	308	80616															false	false	
933023			60	2266	191	23285	628	245494	882	10798	220	15515	254	55652			43	1468	49	4400	49	9190	32	312	2	159	1	320	false	false	
933041			52	2450	21	2945	25	8066	247	6123	54	5788	35	7387			113	4884	157	19056	336	134048	853	24177	328	35333	210	68751	false	false	
933256			46	2072	114	14549	308	123694	827	22721	556	46298	476	123585			5	306	29	4015	50	14528	181	5463	85	7276	53	10380	false	false	
933340			58	2670	61	8576	66	39673	107	3123	45	4935	23	9290			12	521	8	1141	10	2661	50	1535	10	716	13	3153	false	false	
933377			8	465	38	4817	70	26171	452	15680	246	23605	248	77015			0	0	0	0	1	143	0	0	0	0	0	0	false	false	
933621			99	5235	335	36757	622	219722	687	15135	441	29986	231	46854			21	1053	44	4352	35	6928	81	1548	24	1742	10	1769	false	false	
933966			23	1212	117	15548	1059	490388	623	21602	483	45945	528	150647			2	30	19	2562	45	12546	6	181	4	540	10	1797	false	false	
933975			11	494	33	4892	200	90637	148	4974	81	8279	79	28527			1	21	0	0	3	727	1	7	1	58	0	0	false	false	
934271																													false	false	
934329			0	0	0	0	1	1000	1	0	2	0	17	10000			0	0	0	0	0	0	0	0	0	0	0	0			
934673			9	360	29	3924	65	27397	149	4287	49	4598	32	8228			1	23	0	0	5	787	14	365	1	119	0	0	false	false	
935250			11	813	17	1827	44	18505	650	22203	73	7476	45	12733			1	6	1	218	2	622	1	70	0	0	0	0	false	false	
935308			1	54	1	115	5	1348	0	0	0	0	0	0															false	false	
935559			81	3341	65	8320	74	25752	295	6303	52	5089	25	9593			99	3780	32	3671	12	315	7	177	2	130	0	0	false	false	
935577			33	1419	15	1782	7	2478	88	2843	33	3943	11	3635			11	495	27	4272	24	7828	53	2259	26	3475	18	5110	false	false	
935719			29	1118	40	4666	34	15141	141	3812	27	2688	14	6111			7	219	5	337	2	673	0	0	0	0	0	0	false	false	
936136			57	1948	163	19137	484	174931	241	4323	311	18044	547	106180			0	0	2	176	6	1044	2	15	6	604	4	677	false	false	
936426			278	10250	512	58395	922	361643	2939	49063	630	48611	738	122787			17	673	28	3402	12	2530	9	132	1	71	2	50	false	false	
936462			4	156	60	7244	356	143619	1064	24892	385	26965	306	60429			1	37	4	377	7	1235	16	208	11	889	2	71	false	false	
936583			0	0	8	915	27	8417	511	4463	33	2639	20	5420															false	false	
936640			24	865	32	3720	35	12799	135	2998	46	4480	34	10219			22	954	40	5633	32	8150	85	1972	32	2999	22	3919	false	false	
936837			42	2143	68	8654	71	24717	207	5718	51	5621	59	22541			6	217	6	680	12	4164	25	681	9	821	5	864	false	false	
936855			228	8908	564	65718	1680	693076	2103	59535	1242	94731	1835	438007			124	4382	249	26397	226	52493	406	10357	189	17352	170	33896			
937339			16	596	20	2658	14	4249	40	893	13	1236	9	3225			24	927	34	3498	36	8471	68	1735	35	2588	29	5092	false	false	
937553			84	2979	22	3383	15	4663	212	3984	13	1403	7	1650			73	3314	60	8327	26	6836	257	5171	33	3464	10	2516	false	false	
937740			67	3446	105	14186	120	50555	191	5867	51	6146	44	15522			0	0	1	180	0	0	1	22	0	0	0	0	false	false	
937759			11	415	10	1178	3	908	33	908	6	579	2	208			15	577	11	1447	11	2172	21	706	7	661	4	1105	false	false	
937834			15	678	10	1045	34	14797	28	563	16	1500	11	397			8	232	3	226	9	4018	0	0	0	0	0	0	false	false	
937843			6	256	4	542	4	1582	50	1377	25	2400	13	3566			8	374	20	2591	19	5707	48	753	14	1174	4	1619	false	false	
938354			1	53	0	0	0	0	11	230	2	308	1	284			5	201	8	1246	1	392	44	1027	6	872	5	1706	false	false	
938550			10	392	21	2603	17	7495	107	2193	27	2791	9	2998			18	614	12	1266	8	1895	36	773	8	616	2	219	false	false	
938859			42	3418	70	8704	89	40277	454	12317	105	12513	70	21960			56	2459	74	8774	28	7579	190	5646	52	5565	20	3658	false	false	
939249			160	6969	176	21636	169	63954	615	15537	245	23059	175	52148			96	3195	274	32372	251	61185	590	13605	339	31247	220	46161	false	false	
940021			5	232	17	2584	21	8455	93	2578	15	1541	7	1789			0	0	0	0	1	219	0	0	0	0	0	0	false	false	
940311			223	9000	778	74000	972	271000	3538	99000	859	101000	650	216000			0	0	0	0	3	1000	0	0	0	0	5	1000			
940674			42	3645	44	5669	82	32600	122	3058	46	3127	30	9391			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
940731			23	1025	19	2317	10	3885	169	3839	19	1667	17	4224			46	2181	69	8847	64	19517	293	7885	95	9814	55	13536	false	false	
940852			11	266	6	927	4	1495	51	203	12	1449	7	2300			9	518	13	1781	6	1573	53	1679	21	1723	19	3179	false	false	
941541			7	484	10	1488	7	3196	96	3141	15	2370	11	358			22	1003	30	5299	19	5613	222	5717	5	966	3	906	false	false	
941804			5	346	7	792	23	11555	40	881	14	1034	6	1396			0	0	1	175	0	0	0	0	0	0	0	0	false	false	
942454	27	78													52	252													true	true	
942539			30	1526	40	5207	34	12162	993	22503	79	8162	37	11691			29	1119	32	4061	11	1853	289	5474	24	2616	2	376	false	false	
942847			18	708	22	3101	36	13612	343	8977	70	8170	48	15044			6	248	14	1499	4	1028	47	1097	7	500	2	262	false	false	
943143			2	47	2	209	4	1958	11	224	2	309	6	2594			6	238	9	918	6	1625	18	213	14	1357	12	2797	false	false	
943152			2	73	2	281	2	357	28	416	4	644	0	0			4	152	16	1921	4	822	26	562	8	1043	3	296	false	false	
943273			29	1227	24	3045	14	5295	23	649	5	643	0	0			9	436	17	1914	10	2747	0	0	0	0	0	0	false	false	
943675			32	1531	43	6066	49	19962	61	2128	15	1624	9	4033			4	210	9	1116	20	6925	28	739	2	313	4	1577	false	false	
943974			7	189	18	2687	43	18028	59	2296	19	1928	10	3236			1	91	1	129	0	0	3	51	0	0	0	0	false	false	
944047			50	2593	78	10362	50	17112	433	10934	72	6595	34	7834			58	2179	107	14140	88	32909	214	5511	57	5479	32	11026	false	false	
944337			19	942	30	3764	35	14263	82	1361	8	793	8	2813			2	77	1	9	3	899	1	10	0	0	0	0	false	false	
944355			23	1210	35	4763	65	28561	91	2667	29	2415	23	7826			24	950	69	7197	76	17937	205	4840	98	9034	49	11556	false	false	
944627			15	513	42	5862	77	25703	264	6848	36	2801	23	6778			1	80	0	0	2	632	0	0	0	0	0	0	false	false	
944739			19	798	17	2225	16	5397	73	2231	17	2054	6	1881			1	20	0	0	1	222	0	0	0	0	0	0	false	false	
944748			3	43	3	394	3	811	21	536	5	544	2	645			1	3	3	462	10	3081	23	637	9	844	21	5606	false	false	
944935	19	89															10	484	14	2492	9	3136	138	4262	15	2130	5	1625	false	true	
945026			26	534	26	2824	24	4661	115	872	13	880	20	3357															false	false	
945053			158	6014	203	24800	330	113613	638	15214	166	14645	104	26437			93	3578	132	15744	72	19165	271	6758	80	7815	40	6439	false	false	
945071			19	649	36	4122	24	7827	70	1864	6	1014	5	2317			7	439	6	707	2	756	3	89	2	278	2	432	false	false	
945950			20	988	32	4561	46	22198	73	2368	25	2609	9	2347			0	0	0	0	0	0	0	0	0	0	1	465	false	false	
946274			27	1196	51	5914	42	16222	42	1226	13	1086	13	4187			1	18	2	264	2	210	1	39	0	0	0	0	false	false	
946555			35	1602	41	5158	29	9821	169	3597	13	1175	4	926			61	3084	40	5308	11	3004	94	2039	8	481	4	260	false	false	
947525			47	1750	57	6345	81	30551	301	7256	110	10606	65	14481			2	98	3	377	5	1096	16	227	1	26	0	0	false	false	
947749			45	1982	81	10625	140	50168	180	4657	75	7151	57	13143			24	1125	63	7617	46	12557	99	2167	26	2432	26	5150	false	false	
947776			3	96	27	3944	66	25693	43	1151	37	4168	8	2358			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
948250			40	1599	40	4393	40	13098	140	2624	10	1352	3	200			71	2465	23	2899	17	4383	14	264	4	370	1	306	false	false	
948278			0	0	0	0	3	856	2	57	0	0	0	0															false	false	
948531			21	954	40	6091	47	19036	148	3785	27	2463	10	2065			41	1437	24	3235	12	3348	22	712	8	813	3	774	false	false	
949154			46	2121	124	14539	357	153150	775	23558	190	21222	195	70752			18	639	30	3844	20	5514	53	1108	4	289	1	270	false	false	
950141			73	3134	103	12445	133	51746	292	6377	55	4627	35	9812			197	7158	209	25655	79	19791	457	9698	48	4486	22	4022	false	false	
950178			0	0	2	368	1	480	93	5082	148	19974	30	7796															false	false	
950356			19	765	38	4249	45	15666	157	3907	81	5287	60	10441															false	false	
950758			15	643	34	4434	58	19091	188	4629	60	5164	32	7634			4	116	6	414	4	1141	32	804	8	735	4	867	false	false	
951102			13	795	48	6294	99	41768	210	4868	78	6395	66	14759															false	false	
952172			48	290	24	2845	107	49344	135	469	13	722	10	1575															false	false	
952257			6	262	9	861	6	2124	127	3160	12	834	3	674			19	477	25	2508	18	3955	71	925	10	700	3	710	false	false	
952846			8	472	13	2041	14	5609	64	2046	49	6105	42	16317			11	411	8	1008	8	1993	35	569	8	1015	7	1138	false	false	
953535			200	9621	138	20033	137	55616	255	7138	92	8561	96	27367			48	1770	77	8791	75	19193	204	5499	71	6088	26	5029	false	false	
953843			14	643	18	2414	61	24671	128	3346	48	4997	34	12473			4	178	9	1141	11	4508	6	201	7	1075	18	5366	false	false	
953852			9	363	13	1540	31	12295	151	4400	12	1549	6	2184			0	0	1	130	0	0	10	344	0	0	1	200	false	false	
954158			12	499	13	1416	7	1758	81	1844	18	1239	10	2749			21	1041	26	2442	30	7668	143	3476	47	4099	33	7717	false	false	
954251			47	2065	43	5927	22	10298	377	7881	58	5567	11	2450			25	1090	48	5857	48	13766	403	7885	24	1812	2	313	false	false	
954279			7	325	20	2564	116	52663	156	3640	100	10068	118	31887			0	0	0	0	0	0	0	0	0	0	1	381	false	false	
954653			2	98	21	2998	41	15640	25	856	4	459	2	811			0	0	2	121	1	46	5	88	0	0	0	0	false	false	
954671			35	1608	38	5223	39	15551	175	3539	20	1806	18	5119			196	7294	59	7558	10	3096	0	0	0	0	0	0	false	false	
955753			2	60	9	1240	11	3361	52	1065	8	602	3	460			2	99	3	324	2	460	5	90	0	0	0	0	false	false	
955940			16	876	30	4108	40	14850	381	6526	35	3321	15	4132			61	2345	81	10384	39	11083	270	5755	34	3698	6	756	false	false	
955959			25	912	38	4722	65	20270	188	5688	77	7876	34	10513			9	360	11	1322	15	4405	26	406	21	1812	7	1660	false	false	
955977			6	233	56	7479	165	74838	91	2166	62	5026	110	29511			1	55	1	62	0	0	0	0	0	0	0	0	false	false	
956134			14	575	13	1280	18	7185	19	460	6	633	4	1115			1	59	4	397	5	1241	1	26	2	143	0	0	false	false	
956152			25	1004	23	2923	17	6882	114	2985	35	3963	20	7009			13	528	25	2857	8	2353	140	3052	24	2429	15	3021	false	false	
956255			21	1025	34	3697	46	15928	88	2565	36	4239	21	6134			2	47	4	426	3	670	4	125	5	336	3	184	false	false	
956358			36	1284	26	2776	34	16248	231	7462	61	5841	21	3535			37	1113	42	3675	25	9185	78	1665	13	1078	2	500	false	false	
956376			0	0	4	487	6	2683	11	145	1	83	0	0															false	false	
956527			4	207	24	3020	30	11379	68	2069	42	4571	51	14306															false	false	
956554			5	232	10	967	22	7635	38	1171	17	1004	25	5451			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
956750			160	9850	174	28805	186	92297	492	13794	55	9274	62	31961			64	3740	55	8947	15	5377	11	623	0	0	1	389	false	false	
956938			78	2956	96	11547	172	67770	805	19458	130	12316	62	15642			207	7217	82	8059	25	5814	15	384	3	374	0	0	false	false	
956956			15	787	16	2305	25	8139	127	2187	18	1785	5	1375			8	239	8	923	3	875	40	643	2	260	2	526	false	false	
957757			14	435	19	1981	11	4665	90	2195	40	4122	14	5250			35	1509	44	4982	26	7122	86	2379	57	7745	38	12698	false	false	
958204			24	1368	34	6003	142	79062	77	3636	57	8675	61	24834															false	false	
958231			0	0	0	0	0	0	11	289	3	453	2	461			1	72	2	229	5	1173	4	123	2	228	6	1602	false	false	
958558			44	1483	27	4056	14	4772	332	8578	49	4390	9	2801			13	626	11	1279	2	314	135	2659	18	1639	7	1500	false	false	
958763			23	1372	18	2517	19	6701	23	634	0	0	1	183			7	266	6	1006	7	3149	90	1547	0	0	0	0	false	false	
959304			4	93	21	2348	335	177865	93	4063	101	11571	289	102085															false	false	
959443			31	1158	43	4254	30	11748	405	8414	51	5267	33	7622			59	2128	68	8293	41	10978	18	587	18	1766	8	1754	false	false	
959630			1	4	0	0	3	847	27	343	0	0	1	224			10	83	4	516	5	1322	4	49	0	0	0	0	false	false	
959715			0	0	1	59	30	10005	0	0	3	317	28	12123			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
960047	98	36															25	1276	30	3609	8	2746	24	548	4	725	0	0	false	true	
960551			17	663	13	1585	13	5075	134	3187	25	3088	3	561			11	299	29	3803	18	4980	76	1961	27	3244	26	5322	false	false	
960935			86	3098	210	22995	370	134206	903	20624	281	23690	166	36302			110	3929	112	12027	74	16307	125	2814	62	6098	45	7930	false	false	
961259			11	627	41	449	42	15676	137	3451	71	4069	46	12502			1	8	1	89	1	301	1	8	0	0	0	0	false	false	
961343			48	1948	83	10873	99	36037	63	1500	32	2903	14	4989			9	446	5	589	11	2536	10	228	7	431	9	1638	false	false	
961400			4	209	24	2713	78	26163	60	1601	23	2167	22	8538			0	0	0	0	0	0	0	0	0	0	1	117	false	false	
961446			32	1088	27	3415	29	10440	129	2626	50	4968	14	3978			50	1973	62	7000	40	12304	82	2618	46	5422	23	5829	false	false	
961576			5	182	10	932	2	677	0	0	0	0	0	0															false	false	
961624			85	2710	214	22434	468	133082	2487	17360	305	16970	390	67866			1	68	0	0	0	0	0	0	0	0	0	0	false	false	
962313			29	1131	17	2183	22	11051	64	1832	16	2012	15	5443			121	4998	57	9705	23	8685	29	348	0	0	0	0	false	false	
962890			78	3608	132	17771	198	84554	249	7993	103	12283	88	32043			56	2075	51	5716	51	10940	106	3595	38	5797	28	8436	false	false	
962966			1	77	4	597	24	6446	10	296	4	143	9	2176			0	0	0	0	4	250	0	0	0	0	0	0	false	false	
963002			88	759	23	2750	69	27013	330	2087	34	2785	30	8872			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
963730			6	210	33	4232	187	81284	40	1506	57	6806	66	23163			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
963945			73	2559	30	3738	82	26282	59	1724	64	5338	188	37272			106	3926	125	12353	76	14327	194	5124	42	3497	18	4921	false	false	
964157			6	389	14	1624	29	10798	24	814	13	1921	8	2362			1	56	2	209	0	0	0	0	0	0	0	0	false	false	
964250			15	522	9	1100	7	2435	70	1558	15	1478	8	2734			15	409	17	2441	14	3301	51	1064	16	1344	10	2678	false	false	
965051			28	324	4	368	6	2458	134	1422	15	1554	4	1493			8	386	10	1691	4	1029	42	976	16	2178	13	3355	false	false	
965789			7	259	22	2931	115	56233	56	1293	60	4857	137	38067			1	34	0	0	2	400	0	0	0	0	0	0	false	false	
966272			5	258	17	2122	13	5119	58	1338	16	1596	22	7795			4	178	5	634	10	2468	6	113	0	0	1	396	false	false	
966722			21	826	61	7178	62	24265	235	5188	69	6688	46	12025			15	834	27	2669	37	8854	310	7494	135	12941	73	18006	false	false	
966731			26	1137	58	7230	51	16960	230	5091	34	3399	6	1795			10	343	7	807	0	0	0	0	0	0	0	0	false	false	
966973			71	3301	17	2618	14	6350	26	825	0	0	0	0	4	45													true	false	
967046			31	1276	66	7546	211	68289	294	7245	133	11813	149	35873			9	478	12	1292	15	3630	40	994	8	548	4	818	false	false	
967952			16	541	8	878	11	4793	100	2464	22	2572	19	5314			22	596	23	2492	21	6044	176	3578	37	3046	21	3360	false	false	
968070			16	692	54	6013	107	37438	252	7610	77	8529	95	26350			0	0	2	348	5	1393	0	0	0	0	1	278	false	false	
968155			12	615	22	3882	25	12098	83	2359	13	1920	1	443			14	807	13	1964	6	1959	78	2130	13	2053	5	1792	false	false	
968249			18	626	23	3197	35	16808	82	1716	27	1961	14	3828			31	1412	48	6649	44	12001	178	3386	44	4168	28	6653	false	false	
968744			62	2374	44	5675	37	9906	323	6604	37	3643	9	1799			46	1952	34	4450	9	2877	72	1262	5	600	2	463	false	false	
969059			1	14	5	538	16	7054	11	297	7	773	7	1700			1	46	3	236	0	0	7	25	2	41	1	295	false	false	
969255			59	2095	59	7801	96	90757	170	3433	19	2024	10	3274			75	2635	17	2270	3	758	26	668	4	284	6	1137	false	false	
969639			44	2108	63	8237	63	22193	129	2990	37	3141	10	2717			15	622	8	663	9	2179	26	443	3	197	1	282	false	false	
969844			52	4711	31	2730	12	4767	95	1999	15	1212	17	5535			23	993	36	4406	31	8960	137	2848	34	3050	26	4775	false	false	
969956	14	34													0	6													true	true	
970055			2	123	22	3131	41	20303	141	4132	44	4239	35	9748			2	141	2	222	3	1192	0	0	1	130	0	0	false	false	
971070			17	762	23	2851	8	2291	24	446	1	100	1	88			2	77	0	0	1	470	0	0	0	0	1	314	false	false	
971379			2	35	2	56	0	0	0	0	0	0	0	0			0	0	1	91	0	0	0	0	0	0	0	0	false	false	
971959			76	3677	152	18859	268	107005	522	14155	251	22506	289	83262			77	3345	151	19036	131	37738	306	7188	155	13058	181	35590	false	false	
972143			12	641	15	1886	10	2641	287	8736	74	8736	45	15895			8	254	20	1859	21	4128	192	5538	80	8460	36	8252	false	false	
972406	0	3																											false	true	
972648			210	9053	157	20090	202	82537	883	18578	172	16850	118	41408			60	2346	44	5169	22	4691	155	4187	55	4277	30	5414	false	false	
972732			53	2296	113	15028	237	91082	524	10774	111	9642	72	18111			43	1864	51	6119	58	15667	186	3474	17	2032	9	1682	false	false	
972750			7	378	11	1856	13	6415	42	1265	50	3543	12	4408			10	511	22	3346	16	4181	74	2209	37	3788	15	3513	false	false	
972769			0	0	11	1650	148	62746	7	54	23	1312	98	11569															false	false	
972862			4	197	14	2143	77	32588	59	2030	39	3466	64	18979			0	0	5	842	2	672	11	264	1	135	6	1165	false	false	
973252			16	620	7	787	4	754	57	1087	9	990	9	3428			11	581	18	2235	14	4168	88	2448	30	3551	18	4823	false	false	
974558	10	137															52	1956	52	6302	45	10317	226	6040	60	7092	34	6714	false	true	
974754			30	1226	36	4673	61	27267	239	6414	39	4248	24	6738			7	308	1	120	1	274	7	257	1	141	0	0	false	false	
975153			45	1836	54	6882	59	21899	270	7078	54	5103	35	12184			13	515	19	2289	16	4238	47	994	6	563	3	154	false	false	
975256			81	3317	62	8262	72	26115	390	8118	103	11975	36	13590			56	1699	51	6431	35	10113	94	2948	56	5003	50	7878	false	false	
975452			27	1124	17	2190	7	2135	40	1261	7	744	7	2321			1	36	0	0	0	0	0	0	0	0	0	0	false	false	
975751																													false	false	
975854			11	555	46	5433	67	27825	180	3686	67	6012	43	9552			7	333	36	4322	28	8168	37	915	28	2600	8	2074	false	false	
976534			46	1692	31	3815	25	16274	192	5235	34	3930	25	6731			17	738	37	5277	31	12352	74	1856	14	1546	23	6602	false	false	
976552			5	195	16	2099	63	27330	85	1763	75	6287	115	32858			1	49	0	0	3	542	0	0	0	0	0	0	false	false	
976703			0	0	0	0	0	0	0	0	0	0	2	787															false	false	
976954			0	0	0	0	0	0	4	185	4	568	2	752			1	8	5	719	0	0	4	130	9	1388	2	535	false	false	
977045			1	78	5	600	6	2157	24	860	11	1167	11	3253			1	26	0	0	0	0	3	30	0	0	0	0	false	false	
977250			0	0	1	146	5	2252	1	94	0	0	0	0			1	52	1	114	3	772	3	129	2	93	0	0	false	false	
977616			6	76	13	1758	39	13168	7	231	6	452	2	521			4	217	3	556	9	1741	0	0	0	0	0	0	false	false	
977652			7	210	18	2534	16	5699	103	2608	11	1367	2	289			3	150	3	522	2	150	39	784	1	142	0	0	false	false	
977951			107	4553	144	18033	148	53463	340	8544	142	14209	101	29278			92	3768	103	11631	59	15466	221	5453	72	7354	44	10230	false	false	
978118			142	5400	179	21657	318	125740	307	9599	97	9451	83	28964			209	7890	194	22890	221	57489	219	6631	51	5112	21	4737	false	false	
979133			16	631	23	3054	26	10486	56	1528	19	1742	8	2980			18	630	55	3796	42	9229	188	5172	78	8086	55	12681	false	false	
979151			13	556	4	492	4	1153	63	1168	9	1300	0	0			12	618	36	5694	24	7108	125	2809	22	3018	21	5442	false	false	
979629			436	43414	145	18001	176	64549	616	36353	121	12177	74	20890			7	190	5	593	3	884	1	5	0	0	0	0	false	false	
979759			6	238	10	1406	33	16134	55	1411	39	4810	38	10077			4	92	5	679	7	1752	12	424	3	475	1	188	false	false	
980438			66	2736	45	5722	48	18702	331	9612	70	7171	54	15170			41	1415	52	6897	52	12820	83	2573	40	4288	18	3823	false	false	
980531			342	15049	230	30580	210	90672	641	9054	88	7331	67	14241			27	1140	14	1410	10	2405	47	692	8	1079	7	914	false	false	
