"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
987576																																							4105	184	0	0	0	96	0	172	27870	21007	44	21051	0	69	0	0	6819	0	27870	0	0	6819	0	0	0	0	0	21007			0	10168	10099	0	0	0	0	0	6819	0	13214	
987651																																							24808	3195	69563	0	209	1122	0	8836	176163	147883	1420	149303	0	673	0	0	26860	960	176163	0	0	25687	0	0	960	0	29984	117899			0	58581	57908	-747	10522	0	0	0	26860	0	0	
987848																																							1340	4922	59103	0	440	1653	0	6008	173118	157728	1218	158946	0	1223	0	0	14172	100	173118	0	0	15424	0	0	2250	0	19874	137854			0	87142	85919	-3602	10810	0	0	0	14172	0	2923	
988144																																							13242	4189	112922	0	175	960	0	4474	349308	289716	1112	319378	0	819	28550	0	29930	1500	349308	0	0	34602	0	0	3500	0	58987	230729			0	171954	171135	-9672	2849	0	0	0	29930	66	39296	
988153																																							27656	7008	243116	0	48	5448	0	11668	825383	739507	3858	743385	0	12235	0	0	81998	338	825383	0	0	83394	0	0	2338	152	169713	569794			0	542492	530257	-4072	0	0	10	10	81998	30	0	
988256																																							7219	664	20442	0	0	116	0	344	43860	34440	124	34564	0	300	0	0	9296	39	43860	0	0	8949	0	0	150	0	8930	25510			0	15375	15075	158	0	0	0	0	9296	0	0	
988452																																							3181	3693	88895	0	0	1959	0	11517	291332	248963	2754	274001	0	1785	1900	0	17331	1400	291332	0	0	24454	0	0	2740	0	49707	199256			0	183872	182087	-11263	0	0	0	20384	17331	0	0	
989141																																							69	1976	82433	0	13816	1433	0	4058	202257	160701	1968	171219	0	1091	8550	0	31038	200	202257	0	0	2516	0	0	27700	0	26923	133778			0	99563	98472	622	0	0	0	0	31038	0	0	
989347																																							7800	10769	265	0	2840	7229	128	11422	567622	479406	4377	508922	0	7696	25139	0	58700	100	567622	0	0	53706	0	0	4900	0	88167	391239			0	451098	443402	-6	0	0	0	0	58700	132	83635	
989534																																							56712	12289	0	0	0	462	0	819	170005	146134	1028	147162	0	1431	0	0	22843	300	170005	0	0	14966	0	0	7575	0	42474	103660			0	96980	95549	2	0	0	0	0	22843	0	4174	
989730																																							18976	4901	41200	0	1585	11585	1599	12574	382391	336893	5043	341936	581	2988	0	0	39874	20885	382391	0	0	18862	0	0	0	0	53729	283164			0	292959	289971	127	0	0	0	0	40455	0	0	
989851																																							61	1134	39093	0	0	272	0	1735	85096	74474	1123	75597	0	577	0	0	9499	500	85096	0	0	4536	0	0	6500	0	22879	51595			0	41428	40851	-2037	1950	0	0	0	9499	0	0	
990053																																							26199	5720	25977	0	0	889	0	901	232117	205760	905	206665	0	2314	0	0	25452	150	232117	0	0	10490	0	0	14850	0	62251	143509			0	174745	172431	-38	0	0	0	0	25452	0	0	
990352																																							378	12713	161426	0	10152	11218	911	38183	905625	713113	3276	803348	0	8527	71971	0	102277	20000	905625	0	0	57255	0	0	29400	0	136672	576441			0	677880	669353	-4378	1291	0	0	14988	102277	0	0	
990642																																							49167	4770	81694	0	507	3979	0	19170	434309	383072	4337	397454	0	2469	10045	0	36855	450	434309	0	0	35387	0	0	4745	0	71130	311942			0	277491	275022	-3727	0	0	0	0	36855	0	0	
991078																																							6334	347	0	0	0	384	0	2958	69242	51323	357	63104	0	510	11424	0	6138	0	69242	0	0	6138	0	0	0	0	4385	46937			0	50153	49643	0	0	0	0	0	6138	0	9576	
991135																																							17213	847	22668	0	0	1576	524	1983	122180	106049	443	109492	0	1567	3000	0	12688	930	122180	0	0	11116	0	0	2070	0	33313	72736			0	78936	77369	-1428	0	0	0	0	12688	0	0	
991340																																							51549	69249	1522486	0	86496	79663	0	336447	9052654	7226078	154008	7791003	43119	161846	136409	0	1218532	2818	9052654	17035	17347	976677	0	0	273814	4866	1600498	5625580			0	7046669	6884823	-34777	40	0	50000	207161	1261651	0	0	
991359																																							7649	2694	3413	0	0	2472	0	9499	210887	190269	1329	191598	0	3546	0	0	19289	525	210887	0	0	9069	0	0	9684	0	54087	136182			0	188706	185160	11	0	0	0	0	19289	0	0	
991555																																							141	4688	105839	0	0	1128	0	5495	224248	199715	378	206725	0	1686	5941	0	17523	1200	224248	0	0	16579	0	0	6782	0	37608	162107			0	108643	106957	-7038	0	0	691	0	17523	0	0	
991621																																							528	5442	212628	0	0	7748	254	25485	578364	487621	3086	498780	0	3584	0	0	79584	1224	578364	0	0	84635	0	0	193	0	113063	374558			0	280012	276428	-6468	49851	0	0	8073	79584	0	0	
991854																																							693	882	1249	0	0	106	0	187	13643	11870	10	11880	0	80	0	0	1763	156	13643	0	0	666	0	0	941	0	4756	7114			0	9856	9776	0	750	0	0	0	1763	0	0	
992851																																							18262	2588	145418	0	318	1924	0	5795	331900	299460	1826	302573	0	1091	0	0	29327	200	331900	0	0	18259	0	0	19408	0	62371	237089			0	158686	157595	-8540	0	0	0	1287	29327	0	0	
993250																																							2009	10639	38621	1062	3744	7123	0	12582	336800	296197	1956	304284	0	3255	6131	0	32516	150	336800	0	0	17034	0	0	16500	155	57278	238919			0	254449	251194	-1168	9671	0	0	0	32516	0	0	
994435																																							92284	62242	294939	0	6891	16354	1272	53876	1446151	1194745	10651	1233112	0	11766	27716	0	213039	778	1446151	0	0	154035	0	0	75968	0	525346	669399			0	894241	882475	-17742	8275	25088	0	0	213039	0	2455	
994770																																							8461	141	0	0	0	20	0	450	27383	23868	190	24058	0	273	0	0	3325	0	27383	0	0	3325	0	0	0	0	0	23868			0	18580	18307	0	0	0	0	0	3325	0	4	
995076																																							695521	23534	106228	19700	20	76931	1869	36799	3526937	3159938	23311	3183249	0	33931	0	0	343688	6582	3526937	0	0	311097	0	0	25920	6846	698965	2460973			0	2555073	2521142	89	7834	0	0	0	343688	0	30513	
995272																																							23285	590	41581	0	0	7485	0	38043	585529	434905	8848	443753	0	3312	0	0	141776	0	585529	0	0	142851	0	0	0	0	16755	418150			0	477857	474545	-1075	0	0	0	0	141776	0	0	
995517																																							48173	8237	59177	0	611	7275	0	19621	542312	467208	3862	480467	0	10341	0	0	61845	800	542312	0	0	57704	0	0	4200	0	46748	420460			0	409059	398718	-859	500	0	0	9397	61845	0	0	
995571																																							52288	4293	53510	0	0	3652	0	4717	256134	228101	4928	233029	0	3411	0	0	23105	1012	256134	0	0	15987	0	0	10559	0	68750	159351			0	141085	137674	-4453	0	0	0	0	23105	0	0	
995674																																							21464	1398	0	0	0	7841	0	4343	282545	260060	2083	262143	0	2333	0	0	20402	37	282545	0	0	14805	0	0	5560	0	19542	240518			0	249832	247499	0	0	0	0	0	20402	0	0	
995955																																							22034	1089	20907	0	0	62	0	924	60243	53742	279	54021	0	369	0	0	6222	100	60243	0	0	6084	0	0	100	0	15170	38572			0	15596	15227	-62	0	0	0	0	6222	0	0	
996260																																							719629	10621	264036	0	1044	28129	4920	196516	5583080	4765537	57312	4822849	0	46916	0	0	760231	271	5583080	0	0	367625	39	500	404471	29187	693509	4072028			0	4276536	4229620	-12636	0	0	0	0	760231	0	99339	
997155																																							8244	3265	44293	0	0	261	0	1836	105839	92558	346	94404	0	640	1500	0	11435	1200	105839	0	0	8871	0	0	1200	0	23522	69036			0	48580	47940	164	0	0	0	0	11435	0	0	
997557																																							200	982	46510	0	8	650	0	2605	94771	86105	801	86906	0	400	0	0	7865	400	94771	0	0	6244	0	0	3386	0	23475	62630			0	36440	36040	-2165	3780	0	0	0	7865	0	3996	
997847																																							153003	7623	208505	0	1241	1614	0	11260	760487	660466	3247	666713	0	5377	3000	0	93774	1280	760487	0	0	92411	0	0	8361	253	96655	563811			0	381238	375861	-8278	1022	0	0	0	93774	105	0	
998358																																							6705	3104	24082	0	0	272	0	1312	85888	78946	174	79120	0	676	0	0	6768	100	85888	0	0	7627	0	0	1350	0	50495	28451			0	51055	50379	-2309	0	0	0	0	6768	34	0	
998648																																							28164	4263	20055	0	0	2407	0	3153	193044	162600	3161	169861	0	821	0	0	23183	50	193044	0	0	21447	0	0	3200	0	43705	118895			0	86122	85301	-1514	2819	0	0	4100	23183	0	46882	
998657																																							2622	1109	4279	0	0	1020	0	1744	115364	100464	931	101395	0	1232	0	0	13969	140	115364	0	0	-2082	0	0	16135	0	25888	74576			0	100432	99200	-224	5390	0	0	0	13969	0	0	
998844																																							9630	11597	115316	0	7898	20451	0	20603	1177250	1000470	9983	1048122	0	13414	35710	0	129128	284	1177250	0	0	102139	0	0	28030	1893	147447	853023			0	1003130	989716	-1325	0	0	1959	0	129128	146	0	
999935																																							26267	7835	1490	0	0	10419	0	17613	761338	681982	9593	691575	0	7041	0	0	69763	100	761338	0	0	66577	0	0	3100	0	125855	556127			0	669831	662790	-14	34924	0	0	0	69763	0	0	
1000052																																							1104	11510	77636	0	1039	5523	0	22588	629309	517918	3419	551754	0	6003	10000	0	77555	1938	629309	0	0	77198	0	0	3462	1351	105632	412286			0	512040	506037	-5043	0	0	1900	18517	77555	16	2505	
1000276																																							11277	4790	69789	0	0	4751	0	22064	432006	314178	2897	376662	0	2347	59587	0	55344	0	432006	0	0	56421	0	0	3871	0	72524	241654			0	321682	319335	-4948	0	0	0	0	55344	0	0	
1000641																																							27546	13610	71556	0	0	14008	0	21726	890538	775438	5448	800886	0	7307	20000	0	89652	1800	890538	0	0	87093	0	0	4005	448	141548	633890			-1472	561643	554336	-1774	0	0	0	0	89652	177	187131	
1000856																																							1023	518	5154	0	0	234	47	2330	23968	18100	1020	19120	0	209	0	0	4848	100	23968	0	0	2233	0	0	2513	0	8327	9773			0	13020	12811	2	1851	0	0	0	4848	0	0	
1000959																																							10955	3336	64942	0	368	1198	0	4633	223617	185636	1074	192510	0	2440	0	0	31107	50	223617	0	0	10971	0	0	20950	0	41684	143952			0	140625	138185	-864	0	0	5800	0	31107	0	0	
1001059																																							29119	17794	277356	0	3624	11383	0	13480	1286708	1161514	2550	1164064	0	8432	0	0	122644	100	1286708	0	0	44067	0	0	74168	0	159326	1002188			0	846072	837640	4309	2004	0	0	0	122644	0	94308	
1001152																																							157287	99159	1783775	0	226519	231254	1709	458693	9753348	6545019	118286	7782121	0	112213	0	0	1971227	6967	9753348	0	0	1556791	14562	0	499583	1093	2514495	4030524			0	6860635	6748422	-92114	26750	0	774975	343841	1971227	0	4125	
1001639																																							403745	15798	179379	0	10357	33740	4742	46699	3620138	2734715	41115	3208452	0	32828	419000	13622	411686	2250	3620138	0	0	281141	0	0	131686	0	402950	2331765			0	2918160	2885332	-3391	0	0	0	0	411686	0	40346	
1001648																																							545841	24205	251106	0	2247	68835	0	41433	3810105	3490782	26713	3517495	0	36611	0	0	292610	717	3810105	0	0	211643	0	0	86402	10475	585329	2905453			0	2888893	2852282	-6152	4582	0	0	0	292610	9099	0	
1001853																																							7886	6254	7071	0	0	1516	0	10946	350183	300436	3827	304263	0	5152	0	0	45920	100	350183	0	0	38480	0	0	7394	0	72209	228227			0	318173	313021	-54	3489	0	0	0	45920	0	0	
1002373																																							5592	4323	119998	0	188	14402	246	31310	790358	554620	6711	711017	0	8185	149686	0	79341	0	790358	0	0	1325	0	0	86893	0	86003	468617			0	616757	608572	-8877	0	0	0	0	79341	5396	331	
1002458																																							13628	1312	3842	0	0	1141	0	1420	91983	71281	418	80651	0	701	8952	0	11332	172	91983	0	0	3450	0	0	7828	0	9264	62017			0	71341	70640	-118	0	0	0	0	11332	0	0	
1002878																																							130739	126146	1586382	0	481951	180442	76	692705	16771847	14162843	186684	14809647	0	150212	438052	0	1962200	4680	16771847	10496	13836	588452	0	105	1439654	22437	3184847	10977996			0	13007316	12857104	-70691	0	0	0	8232	1962200	0	683369	
1002953																																							39730	4944	40339	0	0	3363	0	5491	194737	176856	646	177502	0	1483	0	0	17235	500	194737	0	0	6240	0	0	11226	0	21415	155441			0	95924	94441	-731	6393	0	0	0	17235	36	0	
1003455																																							278	10847	161057	0	1929	11189	0	16335	435860	384557	1837	416469	0	2409	30075	0	19391	50	435860	0	0	18375	0	0	26728	1039	56425	328132			0	227513	225104	-25762	7783	0	0	0	19391	79	220	
1003558																																							41169	4600	46721	0	382	3356	1700	11194	252810	227186	2911	230097	0	954	0	0	22713	1000	252810	0	0	6783	0	0	16500	0	59490	167696			0	144642	143688	-1570	0	0	0	0	22713	0	0	
1003839																																							85087	6515	37972	0	1235	20900	0	17385	478103	382718	14872	397590	0	4990	0	0	80513	400	478103	0	0	70190	0	0	13600	0	85344	297374			0	313409	308419	-3677	0	0	0	0	80513	0	590	
1003950																																							13679	1873	17804	0	484	1254	0	29463	209289	179713	7574	187287	0	9121	0	0	22002	319	209289	0	0	4828	0	0	17217	0	48932	130781			0	153853	144732	-362	0	0	0	0	22002	0	0	
1004256																																							130	1383	17194	0	0	809	0	2611	57936	47706	311	52092	0	392	4075	0	5844	300	57936	0	0	855	0	0	5300	0	10052	37654			0	36135	35743	-611	0	0	0	0	5844	66	0	
1004470																																							45419	13625	168454	0	11955	12427	0	47837	1568009	1332673	14456	1381439	0	16912	34310	0	186570	0	1568009	0	0	17800	0	0	170140	0	241351	1091322			0	1285204	1268292	-1370	0	0	0	0	186570	0	0	
1005075																																							20073	1269	27666	0	0	5063	0	4303	288514	183206	2171	211377	0	1625	26000	0	77137	0	288514	0	0	77228	0	0	0	0	14826	168380			0	201505	199880	-91	0	0	0	0	77137	0	30260	
1005552																																							6958	2988	70269	0	0	2525	0	2040	195229	166313	2177	172425	0	1114	3935	0	22804	50	195229	0	0	23108	0	0	1450	0	27728	138585			0	111563	110449	-1804	0	0	0	0	22804	0	0	
1005655																																							0	1779	3317	0	310	706	0	1394	120360	103203	686	103889	0	1194	0	0	16471	100	120360	0	0	9474	0	0	6900	0	31128	72075			0	104916	103722	-3	9132	0	0	0	16471	0	0	
1005851																																							2003	376	17336	0	0	2982	0	4796	175105	156214	353	158567	0	979	2000	0	16538	100	175105	0	0	2427	0	0	13900	2267	14385	141829			0	144085	143106	111	0	0	0	0	16538	0	2239	
1006148																																							22343	6599	208981	0	534	8328	0	20963	1110296	911491	7912	959423	0	9580	24000	0	150873	1162	1110296	0	0	149579	0	0	4838	0	166804	744687			0	846573	836993	-4706	0	0	0	16020	150873	0	5555	
1006157																																							19619	1594	103840	0	0	881	0	4923	200247	179127	735	187362	0	970	7500	0	12885	100	200247	0	0	5129	0	0	13400	0	48843	130284			0	68072	67102	-5744	800	0	0	0	12885	0	1488	
1006513																																							4791	5669	65706	0	0	1437	0	11863	393088	332849	5233	357126	0	5274	8000	0	35962	400	393088	0	0	20163	0	0	21845	0	67386	265463			0	308896	303622	-6446	0	0	11044	0	35962	0	0	
1006559																																							26	5201	33442	0	1557	3991	0	2394	193808	176259	964	177223	0	1763	0	0	16585	556	193808	0	0	10546	0	0	6652	0	36785	139474			0	144794	143031	-1169	0	0	0	0	16585	0	4166	
1006652																																							63552	5857	27659	0	0	2596	150	4498	234652	211786	1616	213402	0	1810	0	0	21250	600	234652	0	0	8747	0	0	11400	0	55896	155890			0	108618	106808	503	0	0	0	0	21250	0	23532	
1007015																																							361000	52038	476287	14254	14483	87578	0	41856	3943327	3073285	106202	3461013	0	29475	55000	0	482314	3500	3943327	0	0	417374	0	0	69627	3035	1074843	1998442			0	2918645	2889170	-8187	0	0	500	226026	482314	0	3626	
1007051																																							4019	3996	35490	0	0	1562	0	5264	117735	98768	893	102980	0	784	3319	0	14755	70	117735	0	0	15607	0	0	1000	0	24700	74068			0	68188	67404	-1922	0	0	0	0	14755	0	0	
1007154																																							83730	9524	40604	0	0	16920	0	22248	767955	687098	8302	698283	0	7484	2883	0	69672	790	767955	0	0	47247	0	0	25407	0	214803	472295			0	597169	589685	-3772	0	0	0	0	69672	0	5244	
1007417																																							13087	7058	549734	0	0	14077	0	57115	1142322	956773	6212	1037295	0	3657	40000	0	105027	1350	1142322	0	0	141045	0	0	950	0	491432	465341			0	504908	501251	-38318	0	0	0	34310	105027	0	0	
1007734																																							30546	5445	41382	0	0	16657	316	19850	728215	590415	3516	666412	0	6138	72481	0	61803	16832	728215	0	0	7875	0	0	37754	0	141686	448729			0	617756	611618	-658	2401	0	0	0	61803	0	0	
1007752																																							50	2016	39204	0	1718	3135	0	7719	236982	200356	966	208822	0	2154	7500	0	28160	200	236982	0	0	6435	0	0	22800	148	41368	158988			0	183329	181175	-1275	1817	0	0	0	28160	0	0	
1007819																																							125646	22414	296607	0	21387	60126	324	102126	2747949	2467780	34451	2509186	0	20168	6808	0	238763	1410	2747949	147	147	182419	0	0	95630	573	561406	1906374			0	1911428	1891260	-40696	0	0	0	0	238763	0	227339	
1007873																																							50377	4941	24512	0	0	22521	0	22264	529925	452247	10924	463171	0	2032	0	0	66754	0	529925	0	0	66903	0	0	0	0	86391	365856			0	402047	400015	-149	0	0	0	0	66754	0	5295	
1007930																																							3442	1271	50191	0	0	1876	27	6377	168081	150030	1130	153439	0	440	0	0	14642	80	168081	0	0	8406	0	0	6181	0	31954	118076			0	105330	104890	-25	7	0	2279	0	14642	0	0	
1007958																																							1523	809	30458	0	0	110	0	2366	78510	60875	184	70584	0	893	9525	0	7926	400	78510	0	0	6292	0	0	1948	0	13963	46912			0	44137	43244	-714	0	0	0	0	7926	0	0	
1008076																																							16837	1776	105254	0	0	1514	0	20954	407178	350335	1633	382468	0	1373	30500	0	24710	0	407178	0	0	34610	0	0	0	0	426	349909			0	253444	252071	-9900	0	0	0	0	24710	1	8771	
1008151																																							734	2918	38859	0	704	736	160	3447	130916	110639	383	118592	0	857	1700	0	12324	75	130916	0	0	9577	0	0	3625	0	33467	77172			0	84215	83358	-953	0	0	5870	0	12324	0	0	
1008209																																							3270	25860	27260	0	0	627	0	2576	335321	289695	434	309945	0	1226	19816	0	25376	200	335321	0	0	13960	0	0	12196	0	37889	251806			0	260729	259503	-980	164	0	0	0	25376	0	16061	
1008553																																							1216	3007	27291	0	0	582	0	5315	138281	112881	893	120474	0	1114	3652	0	17807	100	138281	0	0	17750	0	0	2450	0	8929	103952			-1812	101984	100870	-681	0	0	0	3048	17807	0	0	
1008674																																							1459	9452	139544	0	7230	11946	0	59735	1242761	1114066	29439	1168505	0	5327	25000	0	74256	0	1242761	0	0	0	0	0	88011	0	188714	925352			0	940331	935004	-13755	78391	0	0	0	74256	0	0	
1008955																																							1825	1783	42378	0	0	674	0	1224	147317	134037	554	134591	0	783	0	0	12726	200	147317	0	0	8277	0	0	7300	0	30901	103136			0	88016	87233	-3051	12134	0	0	0	12726	66	0	
1009242																																							20834	21798	165190	0	10781	38795	16	52387	1559375	1157921	5925	1391196	0	13144	227350	0	168179	1200	1559375	0	0	102369	0	0	73996	0	277218	880703			0	1252807	1239663	-9386	9711	0	0	0	168179	125	75	
1009354																																							96626	39831	1367921	0	71927	48190	0	90817	3779399	3127741	25100	3344549	0	31590	0	0	434850	5771	3779399	0	0	412001	0	0	135010	0	868331	2259410			0	2095677	2064087	-117932	0	0	0	191708	434850	0	0	
1009756																																							3169	1096	100590	0	66	1225	0	14768	390435	329609	3207	351655	0	3009	18839	0	38780	600	390435	0	0	37819	0	0	6500	0	64673	264936			0	272330	269321	-6139	134	0	0	0	38780	66	0	
1009840																																							0	700	54273	0	0	533	440	1407	110766	90570	314	97609	0	945	6725	0	13157	290	110766	0	0	15576	0	0	1100	0	16243	74327			0	49382	48437	-3809	3181	0	0	0	13157	0	1795	
1010015																																							2272	5190	88704	0	0	3250	0	14038	331106	289092	2302	291394	0	5551	0	0	39712	1288	331106	0	0	41664	0	0	1487	0	69411	219681			0	191170	185619	-4727	3630	0	0	0	39712	0	28403	
1010574																																							28912	2648	27059	0	663	8991	1051	8357	380875	342994	3990	346984	0	3413	0	0	33891	11	380875	0	0	25798	0	0	8725	480	51460	291534			0	306127	302714	-643	0	0	0	0	33891	0	0	
1011432																																							16190	2332	54011	0	0	1468	289	2814	199013	173319	888	174207	0	1509	0	0	24806	600	199013	0	0	25420	0	0	609	0	53771	119548			0	123418	121909	-1823	0	0	0	0	24806	0	0	
1011526																																							37725	152007	1492342	0	157871	69120	482	305340	6703029	5449610	79244	6046528	0	19862	150000	0	656501	619	6703029	0	0	270389	0	0	461763	543	1562243	3887367			0	4506119	4486257	-76270	0	0	0	367674	656501	1342	0	
1011638																																							87497	20991	124292	0	1568	11105	227	23992	1467071	1261007	3910	1305917	0	17597	41000	0	161154	962	1467071	0	0	107988	0	0	60552	1216	290942	970065			0	1213072	1195475	-8348	708	0	0	0	161154	0	0	
1011656																																							180269	6015	67335	0	0	2087	0	10799	747739	531541	33543	565084	0	252	0	0	182655	75	747739	0	0	3657	0	0	178914	0	4422	527119			0	387814	387562	9	0	0	0	0	182655	0	93672	
1011955																																							2498	17505	133842	66	11834	6610	644	25531	723672	620742	4907	648545	0	7035	22896	0	75127	600	723672	0	0	36816	0	0	47038	0	131314	489428			0	532110	525075	-9327	0	0	0	0	75127	67	0	
1012251																																							24290	5833	237317	0	0	3221	0	29956	541904	483442	3814	487256	0	1716	0	0	54648	2400	541904	0	0	67310	0	0	11600	0	85226	398216			0	181209	179493	-26662	101	0	0	0	54648	0	61693	
1012457																																							0	4299	4031	0	0	441	0	1484	49247	43985	289	44274	0	374	0	0	4973	100	49247	0	0	2954	0	0	1900	0	10485	33500			0	34866	34492	19	3500	0	0	0	4973	0	1000	
1013070																																							2605	2691	97968	0	4564	6128	0	36014	1031209	830956	8630	889586	0	8196	50000	0	141623	0	1031209	0	0	122535	0	0	20100	0	79205	751751			0	889435	881239	-1012	0	0	0	0	141623	0	0	
1013650																																							0	2896	42760	0	0	87	0	2680	122703	101512	445	101957	0	961	0	0	20746	100	122703	0	0	21406	0	0	150	0	38054	63458			0	71784	70823	-910	3457	0	0	0	20746	0	0	
1013744																																							4745	11088	469851	0	5346	9231	0	18176	978096	883204	5799	907503	0	4636	18500	0	70593	82	978096	0	0	2059	0	0	68000	0	74912	808292			0	464295	459659	452	0	0	0	0	70593	0	0	
1014059																																							17392	1602	8453	0	0	409	0	1051	78737	67522	31	67553	0	822	0	0	11184	250	78737	0	0	11124	0	0	250	0	20045	47477			0	49537	48715	-440	1115	0	0	0	11184	0	0	
1014125																																							76046	3579	80905	0	0	9603	0	26295	943040	813138	6669	852130	0	7796	29872	0	90910	3000	943040	0	0	70487	0	0	21175	2804	183570	629568			0	751604	743808	-3752	0	0	0	2451	90910	0	0	
1014246																																							1474	730	4140	0	0	534	0	1962	121368	109322	283	110555	0	833	0	0	10813	90	121368	0	0	7824	0	0	2910	0	20620	88702			0	113066	112233	-11	229	0	950	0	10813	66	0	
1014255																																							0	800	0	0	0	12	0	748	37682	32337	306	32643	0	255	0	0	5039	100	37682	0	0	1039	0	0	3900	0	11034	21303			0	20002	19747	0	4500	0	0	0	5039	64	11811	
1014376																																							6158	4484	46220	0	0	3842	702	9771	318533	273971	1609	275580	0	7022	0	0	42953	0	318533	0	0	45637	0	0	0	0	58693	215278			0	254378	247356	-2684	0	0	0	0	42953	0	0	
1014451																																							0	2308	15592	0	0	59	0	1653	69712	56464	276	63765	0	694	6850	0	5947	100	69712	0	0	371	0	0	5900	0	14941	41523			0	50794	50100	-424	0	0	0	175	5947	0	0	
1014554																																							203	4131	1039	0	0	3149	0	5682	119525	100423	931	109354	0	1672	8000	0	10171	200	119525	0	0	7600	0	0	2370	0	25748	74675			0	98993	97321	1	8000	0	0	0	10171	0	0	
1014657																																							32028	9477	119722	0	3547	3463	0	11914	438645	374308	1760	376068	0	3785	0	0	62577	200	438645	0	0	61624	0	0	800	230	14305	360003			0	255459	251674	-47	6590	0	0	0	62577	0	0	
1014853																																							18463	9719	222497	0	14631	7364	157	14336	527592	478137	666	493812	0	2562	15009	0	33780	400	527592	0	0	28753	0	0	31795	289	103077	375060			0	242294	239732	-27168	404	0	0	0	33780	0	0	
1015252																																							23024	11745	426098	0	206	4432	0	19893	708018	637578	4385	652772	0	2800	0	0	55246	2431	708018	0	0	53429	0	0	12069	690	192382	445196			0	224730	221930	-12683	0	0	0	10809	55246	0	0	
1015270																																							28901	2932	109755	0	373	13998	0	22268	433469	360851	4499	395350	0	2868	30000	0	38119	0	433469	0	0	55142	0	0	0	0	85298	275553			0	258110	255242	-17023	0	0	0	0	38119	0	0	
1015458																																							2940	40272	146	0	0	340	0	2223	118469	109190	646	109836	0	540	0	0	8633	200	118469	0	0	917	0	0	7519	0	29541	79649			0	58097	57557	-3	14925	0	0	0	8633	66	0	
1015560																																							93532	4042	0	0	0	39895	0	38169	2902760	2211889	81911	2413800	0	20849	120000	0	488960	5	2902760	0	0	120164	0	0	368791	0	379922	1831967			0	2740535	2719686	0	0	0	0	0	488960	0	7436	
1015841																																							21167	3051	86236	0	4983	6089	0	9387	319052	296426	1039	297495	0	2685	30	0	21557	1775	319052	0	0	14737	0	0	13954	0	63968	232458			0	190757	188072	-8909	0	0	0	0	21557	67	0	
1015850																																							62901	2287	43106	0	0	8672	865	8971	531361	466270	3667	474141	0	5483	0	0	57220	100	531361	0	0	23972	0	0	34900	283	121966	344304			0	409759	404276	-1752	0	0	0	4204	57220	0	0	
1016174																																							12744	3200	13869	0	708	5376	0	19717	306272	221978	2387	266365	0	2310	42000	0	39907	0	306272	0	0	41234	0	0	0	0	13876	208102			0	246671	244361	-1327	6073	0	0	0	39907	0	224	
1016231																																							65201	14725	109113	0	42	60018	6865	32276	1769768	1553790	12010	1615800	0	11626	50000	0	153968	338	1769768	0	0	73394	0	0	91435	0	244085	1309705			0	1490359	1478733	-11199	0	0	0	0	153968	2795	0	
1016259																																							57599	11946	293299	0	7566	6905	0	25674	1254344	1067567	4761	1129521	0	17486	16000	0	124823	3900	1254344	0	0	127334	0	0	3900	0	192584	874983			0	821762	804276	-10311	12000	35079	0	41193	124823	0	0	
1016558																																							582	429	11181	0	492	366	0	2699	62228	48494	347	56327	0	645	7486	0	5901	100	62228	0	0	1876	0	0	4395	0	11074	37420			0	47124	46479	-470	0	0	0	0	5901	0	0	
1016718																																							13848	4822	77833	0	0	1072	11	1212	175162	114118	345	126377	0	1990	0	0	48785	1200	175162	0	0	40525	0	0	6800	0	43908	70210			0	74882	72892	260	0	0	0	11914	48785	0	3472	
1016848																																							3196	2430	26388	0	909	2274	0	1598	133598	115167	58	122725	0	1231	7500	0	10873	250	133598	0	0	5463	0	0	5950	0	38593	76574			0	98034	96803	-790	0	0	0	0	10873	0	0	
1016857																																							28434	11422	272645	0	0	13839	0	21684	1145757	1024830	8974	1033804	0	11300	0	0	111953	1111	1145757	0	0	98678	0	0	16900	3078	326608	698222			0	805955	794655	-4736	0	0	0	0	111953	0	0	
1017425																																							8361	14506	196299	530	1764	15183	0	29299	914550	774884	4268	837402	0	5054	58250	0	77148	2700	914550	0	0	75960	0	0	8947	0	143920	630964			0	575850	570796	-10459	11791	0	0	0	77148	0	66021	
