"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
1009840																				367	153	1407	72	72				815					0	0	0	0				
1010015																			0	521	2701	14038	114	145	0	0	0	1794	0	0	0	0	0	8877	0	0				
1010574																			0	2634	581	8357	309	358	0	0	0	1611	0	0	0	0	0	3173	0	0				
1011432																			0	143	528	2814	1307	1407	0	0	0	736	0	0	0	0	0	0	0	0				
1011526																				23906	29332	305340		102801	35093	40024		20631					0	108020	0	20650	Loan Swap Asset	Tax Credit - Housing		
1011638																			0	2888	7206	23992	822	1794	0	0	0	7100	0	0	0	0	0	5004	0	0				
1011656																			0	5477	0	10799	2899	2928	0	0	0	2394	0	0	0	0	0	0	0	0				
1011955																			0	1471	0	25531	0	2715	1767	0	0	11443	0	0	0	0	0	9902	0	0	MC ANNUITIES			
1012251																			0	1290	5270	29956	334	731	0	0	0	2640	0	0	0	0	0	20025	0	0				
1012457																			0	0	0	1484	0	13	0	0	0	868	0	0	0	0	0	603	0	0				
1013070																				2598	6194	36014	796	1601				3296		136			0	20837	0	1488				
1013650																			0	163	201	2680	0	16	0	0	0	2138	0	0	0	0	0	162	0	0				
1013744																			0	1122	1005	18176	0	4248	0	0	0	3785	1385	0	1979	0	0	8016	0	0				
1014059																			0	320	244	1051	0	30	0	0	0	457	0	0	0	0	0	0	0	0				
1014125																			0	1932	2666	26295	1082	5010	0	0	0	2309	0	0	0	0	0	13570	0	808	Net Pension Receivable			
1014246																			0	306	0	1962	601	601	0	0	0	1055	0	0	0	0	0	0	0	0				
1014255																			0	30	0	748	0	50	0	0	0	668	0	0	0	0	0	0	0	0				
1014376																			0	1442	1994	9771	245	745	454	0	0	1183	0	0	0	0	0	1501	938	1968	Loan Late Fees Receivable			
1014451																			0	619	0	1653	100	110	0	0	0	924	0	0	0	0	0	0	0	0				
1014554																			0	427	0	5682	164	188	0	0	0	2422	0	0	0	0	0	2645	0	0				
1014657																				399	0	11914	350	359				2067					0	9089	0	0				
1014853																			0	4433	0	14336	416	555	0	0	0	2997	0	0	0	0	0	4250	1017	1084				
1015252																			0	1122	0	19893	564	1987	0	0	0	4199	0	0	1262	0	0	11447	0	1138				
1015270																			0	2528	4522	22268	663	1894	580	0	0	1698	0	0	427	0	0	6541	0	5085	Accrued Federal Income Tax			
1015458																			0	103	0	2223	0	570	0	0	0	1550	0	0	0	0	0	0	0	0	MSB and Fintech Processing Fees			
1015560																				17025	10234	38169	1593	3238	1014			7672			566		0	0	0	0	Prepaid Taxes			
1015841																			0	392	362	9387	149	158	0	0	0	2572	0	0	0	0	0	4562	0	1341	Secondary market recievable			
1015850																			0	1580	0	8971	324	461	0	0	0	1646	0	0	0	0	0	5284	0	0				
1016174																			0	5853	0	19717	4471	4677	0	0	0	1144	0	0	0	0	0	8043	0	0			0	
1016231																				3646	6896	32276		5937	2053	1546		5383					0	10414	0	0	Derivative Swap Collateral	Other Investments		
1016259																			0	3880	0	25674	0	1639	677	0	0	8788	0	0	0	0	0	11367	0	0	DDA UNPOSTABLE DEBITS			
1016558																			0	838	0	2699	182	285	0	0	0	849	0	0	0	0	0	361	0	366				
1016718																			0	153	25	1212	0	99	0	0	0	935	0	0	0	0	0	0	0	0				
1016848																				430	0	1598	104	140				1028					0	0	0	0				
1016857																			0	685	0	21684	1052	2063	538	0	0	4210	0	0	0	0	0	14726	0	0	Operating lease (ROU) Asset			
1017425																			0	5700	2963	29299	1007	1083	0	0	0	2450	0	0	0	0	0	17103	0	0				
1017555																			0	962	0	1387	0	0	0	0	0	425	0	0	0	0	0	0	0	0				
1017564																			0	107	0	3726	0	87	0	0	0	851	0	0	0	0	0	2681	0	0				
1017854																			0	0	0	1009	45	45	0	0	0	964	0	0	0	0	0	0	0	0				
1017939																				108028	69106	764229		139487	50013			83424					0	260362	32821	71001	Cash Collateral Held by Derivative Counterparty			
1017957																			0	2329	0	3737	219	267	0	0	0	1141	0	0	0	0	0	0	0	0	ATM IN PROCESS			
1018927																			0	7971	6993	103350	0	37523	20995	0	0	14614	0	0	0	0	0	28639	0	7610	Federal Income Tax Receivable			
1157415																			0	5570	0	44292	664	1016	0	0	0	13284	0	0	0	0	0	24422	0	0				
1160509																			0	257	169	7020	746	926	0	0	0	1018	0	0	0	0	0	4650	0	0				
1162017																			0	13174	11937	57083	1828	3559	0	0	0	7160	0	0	0	0	0	21253	0	0	Suspense resources			
1163283																			30	92	795	2215	133	168	0	0	0	571	0	0	0	0	0	589	0	0				
1169650																			0	882	2610	10178	1090	2560	591	0	0	4126	0	0	707	0	0	0	0	0	Security deposits			
1176881																				43648	0	280353		232813				3892	221364				0	0	0	0				
1176920																			0	340	0	2460	0	291	219	0	0	534	0	0	0	0	0	1295	0	0	Unposted Debits			
1187001																				15115	0	49699	3766	8535	2426			26049					0	0	0	0	Other Assets			
1187551																			0	300	0	1210	230	235	0	0	0	675	0	0	0	0	0	0	0	0				
1188772																				713	5496	58251		37131	7977			2197	2408				0	10560	2154	0	Annuities			
1188987																				0	208	20691		336				1838					0	9476	0	8833				
1190476																				66852	53967	588447		160311				83990			48617		0	142546	36617	44164				
1191352																			0	297	0	4660	50	145	0	0	0	947	0	0	0	0	0	2411	0	860				
1216022	0	30000	2520000	3582000	0	1005000	562000	0	0	27000	0	0	0	0	0	0	0	0																			Contract costs related to retailer partner agreements			
1218446																			0	486	1077	12259	0	1793	769	0	0	1004	0	0	0	0	0	7899	0	0	VISA Settlement Account	0	0	
1222519																			0	688	6629	11368	537	640	0	0	0	3411	0	0	0	0	0	0	0	0				
1222948																				1035	0	7226	443	564				5627					0	0	0	0				
1225752																			0	915	3287	11409	1200	1208	0	0	0	929	0	0	8	0	0	5070	0	0				
1225761	0	35376	2968	339166	0	279416	0	0	0	21406	0	0	263996	0	0	0	0	0																						
1225798																			0	717	0	1786	0	516	327	0	0	553	0	0	0	0	0	0	0	0	Accd FIT			
1228034																			0	687	0	8952	830	1101	0	0	0	4506	0	0	0	0	0	2658	0	0				
1293078																			0	104	0	3562	0	437	297	0	0	543	0	0	0	0	0	2478	0	0	Deposit Rec Fiserv			
1369870																			0	471	0	1483	130	502	350	0	0	75	0	0	0	0	0	435	0	0	Accrued Trust Income			
1386251																				7465	6310	320292		176779				43495					0	81708	3912	623				
1387203																			0	892	0	2065	250	356	0	0	0	817	0	0	0	0	0	0	0	0				
1387605																			0	3847	9019	86975	1885	7961	0	0	0	16780	1966	0	0	0	0	44378	0	4990	Prefunding Security Deposits			
1391778																				0	222932	516688		129548	115132			164208					0	0	0	0	Contractual Payments			
1394621																			0	988	3594	10932	580	814	0	0	0	5536	0	0	0	0	0	0	0	0				
1394676	0	186847	1784151	2787819	0	632663	0	0	0	28140	0	0	396241	0	0	0	156018	0																						
1396764																			0	283	4907	8252	898	1410	0	0	0	1652	0	0	511	0	0	0	0	0		Security Payments Receivable		
1397471																			0	848	4420	7404	0	771	0	0	0	1152	0	0	0	0	0	213	0	0				
1402384																			0	267	0	4300	248	285	0	0	0	885	0	0	0	0	0	2863	0	0				
1404481																			0	1669	2076	6666	682	1165	0	0	0	1756	0	0	0	0	0	0	0	0				
1404883																			0	360	31	1594	239	285	0	0	0	918	0	0	46	0	0	0	0	0				
1414819																				714	12155	16598	1508	1892				1837					0	0	0	0				
1418255																			75	210	0	794	0	310	0	0	0	274	0	0	0	0	0	0	0	0				
1429028																			0	5195	2167	12710	755	1719	0	0	0	3629	0	0	0	0	0	0	0	0				
1435092																			0	1031	0	6103	0	171	0	0	0	1025	0	0	0	0	0	3876	0	0				
1436204																				16743	42885	154036	4212	11541	6456			11561					0	50947	3647	16712	Tax Benefit Recvble			
1443266	0	18000	7000	64000	0	5000	2000	3000	0	34000	0	0	0	0	0	0	0	0																			Fees Receivable	Advances Taxes and Insurance		
1444021		86809	7673	689817		595306	244979			29			345261		0	0	0	0		86809																	Due from related Parties			
1445943																				4483	21538	67586	2068	8358	2245	2510		6898					0	26309	0	0	FISERV RESERVE FOR DEBIT CARD TRANSACTION	INCOME TAX RECEIVABLE		
1447639																			0	6499	0	39769	2329	5988	0	0	0	9577	0	0	0	0	0	1430	16275	0				
1456501	0	450000	616000	3958000	0	1679000	809000	0	0	1213000	0	0	0	0	0	0	0	0																			BROKER DEALER RECEIVABLES			
1458608																				9093	21827	69394		20993				17481			8941		0	0	0	0	Collateral Deposits			
1459717																				5483	91	20895		4292	1079	1000	1400	11029					0	0	0	0	INVESTMENT IN ST. LOUIS EQUITY FUND LLC	ATM/DEBIT CARD VENDOR RESERVE ACCOUNT	INCOME TAXES RECEIVABLE	
1459735																			0	283	4395	30897	1186	2531	812	310	0	1955	0	186	37	0	0	20581	0	1152	Right of Use Asset	Payroll Suspense		
1459799																			0	565	2058	14700	582	627	0	0	0	1541	0	0	0	0	0	8509	0	1400				
1462986																			0	431	24	3607	0	88	0	0	0	196	0	0	0	0	0	2868	0	0				
1469677																			0	14195	17074	76219	1950	5177	0	0	0	7804	2280	0	0	0	0	25906	0	6063				
1470150																				221	267	1345		62				795					0	0	0	0				
1474309																			0	0	0	811	424	507	0	0	0	304	0	0	0	0	0	0	0	0				
1479470																			0	1248	3840	26218	4066	6053	1507	0	0	1952	0	0	0	0	0	11196	0	1929	CRA Limited Partnership			
1481745																			0	519	0	4815	1155	1530	0	0	0	2766	0	0	0	0	0	0	0	0				
1492817																				540	0	2444	134	503	154			1401					0	0	0	0	Principal Receivables			
1493319																			0	2061	0	6871	681	681	0	0	0	1162	0	0	0	0	0	2967	0	0				
1494482																			0	29	0	4045	0	60	0	0	0	151	0	0	0	0	0	3805	0	0				
1494914																				2027	10474	19828	1129	2156	692			5171		2			0	0	0	0	Prepaid Corporate Income Tax			
1629903																				1245	0	42692		41428	21516			19			12669		0	0	0	0	Net Pension Asset			
1718188		6764	187	46280		22794				12485	8922				0	2202	1848	0		6764																				
1718469																				55059	0	83157	715	18813	552	12865		9285	178				0	0	0	0	Receivable for payments on securities	Loan servicing payments receivable		
1820979																				69	0	419	198	310	112			40					0	0	0	0	Right to use			
1836701																			0	3708	684	6461	157	160	0	0	0	1909	0	0	0	0	0	0	0	0				
1842065																				791847	78382	1343507		152429				249650	44344	51873	51095		0	47805	23394	0				
1863097																				5066	10533	44705		11953	5430			4449					0	9092	0	3612	Low Income Housing Tax Credit			
1864197																				7061	13578	68584	1461	2166				8879					0	36323	0	577				
1872941																			0	2709	0	10785	632	817	0	0	0	7259	0	0	0	0	0	0	0	0				
1879016																			0	1334	0	9078	304	786	0	0	0	1402	0	115	0	0	0	5556	0	0				
1883321																				15000	67776	148901	20540	40530				25595		764	19226		0	0	0	0				
1885932																			6548	1816	18976	58489		9436				13582					0	14679	0	0				
1890525																			0	14314	15117	87620	1568	18745	0	0	0	12896	157	0	15460	0	0	15325	10027	1196				
1892154																			0	990	0	13242	470	775	0	0	0	2755	0	0	285	0	0	7522	0	1200				
1893049	0	72000	330000	484000	0	18000	15000	0	0	64000	0	0	0	0	0	0	0	0																			Intercompany receivables			
1917301		42125	11124	407207		307357	85516			37007					0	5702	0	3892		42125																	Trade Date Securities Receivable			
1918344																				15074	41976	109791		7797	3884			34232					0	10712	0	0	Current Income Tax			
1929247																				268843	102117	2454534		478036				233266	222885				78698	865354	48	428172	0			
1940747																			0	1199	0	4614	495	1710	0	0	0	1705	0	0	1077	0	0	0	0	0				
1945247																			0	15	0	652	159	485	0	0	0	152	0	0	257	0	0	0	0	0				
2002222																			0	279	3377	16160	0	156	0	0	0	2728	0	0	0	0	0	5752	0	3868				
2006024																			0	2456	0	6677	1022	1129	0	0	0	3092	0	0	0	0	0	0	0	0				
2007991																			0	675	4307	14802	271	712	217	0	0	2195	0	0	0	0	0	6913	0	0	ACCRUED FEDERAL INCOME TAX (PAYABLE)/RECEIVABLE			
2009605																				5368	0	23722	3958	4855				13499	117	84			0	0	0	0				
2010722																			0	1411	0	11936	793	850	0	0	0	1261	0	0	0	0	0	8414	0	0				
2044811																				16307	1326	167580		117797	67618			24037					0	8113	0	0	Trade Date Securities Receivable			
2044820																			0	296	0	1242	161	165	0	0	0	781	0	0	0	0	0	0	0	0				
2051127																			0	1444	0	16202	503	1042	507	0	0	1324	0	0	0	0	0	12392	0	0	Loans Hold Over			
2059990																			0	511	0	2085	224	295	0	0	0	751	0	0	0	0	0	528	0	0				
2068107																			0	679	11524	53823	0	17322	6443	0	0	13537	0	0	0	0	0	10761	0	0	OPPLOANS SUSPENSE			
2119773																				33912	0	245069		158443	79550	41752		30036					0	20356	0	2322	Trade Date Securities Receivable	Operating Lease Equipment (not ROU)		
2121196																			0	61237	123542	1558370	311864	1146584	707772	0	0	227007	0	0	0	0	0	0	0	0	Credit Card Loss Share			
2122997																				60	0	2428		2368	2368			0					0	0	0	0	Receivable from Affiliate			
2123930																			0	98	148	3874	157	157	0	0	0	369	0	0	0	0	0	3102	0	0				
2132941																			0	4806	20205	80452	5001	8039	0	0	0	9389	0	89	520	0	0	18968	6338	12707				
2140348																			0	3414	0	10850	2129	4669	0	0	0	2767	0	0	1181	0	0	0	0	0				
2142155																				3730	8152	87046		25010				11788	4418		13519		0	36894	1472	0	Accrued Income Taxes			
2163477																			0	256	1336	11903	0	10311	3707	3459	2564	0	0	0	0	0	0	0	0	0	Trust Fee Receivable	Settlement Trust Fee Receivable	Tax Preparation Fee Receivable	
2182786	0	1617000	1173000	52455000	0	46990000	17939000	17862000	0	2674000	0	0	0	0	1000	0	0	0		1616000																	Receivable from affiliates	Trade date receivable		
2193616	0	112908	223677	681236	0	67957	0	0	0	156219	0	0	42082	0	0	58119	62356	0		112908																	Collateral Receivable	Income Tax Receivables	SWAP Collateral Receivable	
2209553																				32568	27208	172083	4988	12471				16379					33	82142	0	1282				
2218443																			0	1129	333	5257	310	320	0	0	0	2532	0	0	0	0	0	943	0	0				
2232757																			0	489	0	6145	266	272	0	0	0	872	0	0	0	0	0	4512	0	0				
2233875																			0	1196	593	2747	215	778	282	0	0	180	0	0	0	0	0	0	0	0	CBA ATM COLLATERAL			
2236821																			0	3640	0	38129	0	29112	20736	0	0	4864	0	0	0	0	0	0	513	0	Restricted Cash	COLLATERAL FOR SWAPS	UNREALIZED GAINS CASH FLOW HEDGES	
2239288																				27248	12742	288372		154304	56578			44860	38904				0	17687	18112	13419	Operating Lease Equipment (not ROU)			
2262718																				1649	1100	10606		7857				0			6069		0	0	0	0				
2265456																			0	10767	14037	70506	0	45560	0	0	0	142	0	0	39455	0	0	0	0	0				
2297998																			0	4310	6642	27526	957	1081	0	0	0	4255	0	0	0	0	0	0	11238	0				
2298995																				17283	0	134107		96839	42758	34348		19985					0	0	0	0	Trade Date Securities Receivable	Operating Lease Equipment (not ROU)		
2304636																				2455	0	7603	153	216				700					0	3104	0	1128				
2305969																			0	636	2595	12371	0	897	0	0	0	1549	0	0	0	0	0	4799	0	1895				
2316714																			0	1450	0	15713	273	336	0	0	0	2360	0	0	0	0	0	11567	0	0				
2317672																			0	3002	1232	6209	303	850	245	0	0	1125	0	0	287	0	0	0	0	0	Accrued Fed Income Tax	Non Processed Debits	DDA Suspense	
2325882																			0	3140	2447	7009	0	1393	0	0	0	29	0	0	1299	0	0	0	0	0				
2328137																				2370	8275	52549	1586	3826				6277			1152		0	25105	0	6696				
2328285																			0	465	62	3064	195	2429	2111	0	0	108	0	0	0	0	0	0	0	0	Miscellaneous Receivable			
2329200																				1531	1480	9067		1093	377	280		1061					0	3902	0	0	Core flex credits receivable	Accounts Receivable		
2332910																			0	4044	3631	12363	648	1256	439	0	0	3432	0	0	0	0	0	0	0	0	Prepaid Tax			
2333140																			0	1643	2784	8231	102	336	0	0	0	667	0	0	173	0	0	2801	0	0				
2337335																			0	90	0	3055	0	2965	2965	0	0	0	0	0	0	0	0	0	0	0	Inter-company receivable			
2339599																			0	2673	1343	20850	573	7263	5295	0	0	1843	0	0	0	0	0	7728	0	0	INVESTMENT IN BROADWAY-MONONA LIHTC			
2339795																				15056	0	153670		119088	85516			16575					0	1751	0	1200	Trade Date Securities Receivable			
2343167																			0	1060	2076	12045	0	1529	0	0	0	1991	810	0	0	0	0	2860	0	2529				
2344753																			0	5469	9347	40964	1483	5846	2385	0	0	9082	0	0	0	0	0	11220	0	0	Investment in 1995 Holdings LLC			
2353595																			0	12747	11183	124510	4977	18344	0	0	0	8720	0	0	0	0	0	35938	35757	1821				
2354985																				126246	8028	1093207		549805	303375			103626					0	192417	0	113085	Leased equipment			
2356091																			13	1330	0	16372	743	822	0	0	0	2755	0	0	0	0	0	11465	0	0	ICS In Process			
2358769																			0	2386	4724	34146	1476	4146	0	0	0	4395	0	0	0	0	0	18495	0	0				
2362458	0	8200	0	55761	0	41162	24382	0	0	6399	0	0	16780	0	0	0	0	0																			Current Income Tax Receivable			
2371816																			0	2596	1169	19177	0	92	0	0	0	1348	0	0	0	0	0	13972	0	0				
2390929																				9217	14242	136258	2000	16013	3643	5500		9421		908			0	85802	0	1563	Low-Income Investments	Change Lending Preferred Stock Investment		
2391588																			0	1207	478	6401	116	227	0	0	0	950	0	0	0	0	0	3539	0	0				
2396592																			0	3978	1579	14026	726	735	0	0	0	2049	0	0	0	0	0	5685	0	0	State Tax Receivable			
2396604																			0	430	0	11482	284	3895	3208	0	0	2147	0	0	0	0	0	5010	0	0	BRANCH CLEARINGS			
2398701																			0	7922	6886	19829	0	2543	807	0	0	2478	0	1231	0	0	0	0	0	0	Income tax receivable			
2451240																				4572	4734	157579		128801				3867	108638				0	14701	904	0				
2465881																			66	4142	1753	30540	4839	6618	0	0	0	11873	0	0	0	0	0	3245	0	2909				
2467670																			0	29	0	977	137	555	0	0	0	393	0	0	415	0	0	0	0	0				
2471239																				27712	6782	137543		69292	20692			33757					0	0	0	0	Arena Naming Rights			
2482824																			78	1179	0	51485	2491	5403	2675	0	0	16250	0	0	0	0	0	28653	0	0	Right of Use Asset ASC Topic 842			
2489805	0	436000	323000	2393000	0	661000	476000	0	0	973000	0	0	0	0	0	0	0	0																			RECEIVABLE FROM LOAN SERVICES			
2490285																			0	137	0	2003	0	251	0	0	0	1615	0	0	0	0	0	0	0	0				
2497181																			0	2223	9971	41821	1715	3570	1300	0	0	9070	0	0	0	0	0	11490	0	5497	EFT Settlement Deposit			
2502825																			0	68	0	268	0	154	0	0	0	46	0	0	0	0	0	0	0	0				
2505424																			0	1473	1090	12943	1084	1401	0	0	0	1555	0	0	0	0	0	7424	0	0				
2505451																			0	391	2366	5625	559	563	0	0	0	2305	0	0	0	0	0	0	0	0				
2505460																			98	822	1107	8407	400	499	0	0	0	3364	0	0	0	0	0	2615	0	0				
2508751																				42709	0	130559		63528	22231			20019			16320	2547	0	3040	0	1263	OPerating Lease Equipment (not ROU)			
2515320																			0	7868	2734	52473	0	18972	12792	0	0	6310	0	0	0	0	0	16589	0	0	Internally Developed Software			
2529176																			0	887	731	7917	72	187	0	0	0	806	0	0	115	0	0	5306	0	0				
2531562																			0	1244	0	6231	256	353	0	0	0	384	0	0	0	0	0	4250	0	0				
2531991	0	4603	0	6576	0	1211	731	0	0	762	0	0	480	0	0	0	0	0																			Current Income Tax Receivable			
2533043																			0	367	2033	2831	58	98	28	0	0	333	0	0	0	0	0	0	0	0	Security Deposits			
2536633																			0	460	419	3334	322	322	0	0	0	1229	0	0	0	0	0	904	0	0				
2539960																			0	4862	97	16161	4	246	0	0	0	9270	0	0	57	0	0	1686	0	0				
2562137																			0	123	76	2908	0	161	0	0	0	2548	0	0	0	0	0	0	0	0				
2562164																				9166	0	276034		234345	177657			18613					0	13910	0	0	Credit Enhancement			
2567123																			0	35155	498	173370	0	131924	0	0	0	5793	0	0	131303	0	0	0	0	0				
2568063																			0	464	0	12479	382	9464	10	0	0	2551	0	0	11	0	0	0	0	0	Mortgage Fee Accounts Receivable			
2576134																			0	4763	13037	199339	0	177242	157727	0	0	4297	0	0	0	0	0	0	0	0	Funds on deposit with partner			
2577739																			0	437	1376	3924	65	187	0	0	0	1007	0	0	0	0	0	0	0	917				
2580243																				4098	1129	40256	776	2463				4012	990				0	23239	0	5315				
2587916																			0	1627	5694	19730	481	512	0	0	0	2611	0	0	0	0	0	9286	0	0				
2594240																			0	18478	14919	149195	0	22016	14738	0	0	12515	0	0	0	0	0	75744	0	5523	Def Tax - AFS	FRB Stock		
2594419																				1207	0	10231	791	1756	901			1169					0	3997	2102	0	ASC 942 Right of Use Asset			
2596646																			0	16745	15072	65876	1902	3772	0	0	0	16738	0	0	0	0	0	6673	0	6876				
2597223																			0	150	465	3864	164	2738	2524	0	0	511	0	0	50	0	0	0	0	0	Fiduciary Fees Receivable			
2597232																			0	468	77	1347	0	802	0	0	0	0	0	0	762	0	0	0	0	0				
2598396																				401	546	1960	368	471				542			87		0	0	0	0				
2600039																			0	27287	17447	137153	0	92419	0	0	0	0	0	0	78570	0	0	0	0	0				
2602828																			0	49	0	2744	0	257	157	0	0	415	0	0	0	0	0	2023	0	0	Prepaid salary for President. Prepaid insurance and maintenance contracts.			
2605566																				0	0	9222		5360	1580	2184		3862					0	0	0	0	Motorcycle processing fees receivable	Motorcycle loan intercompany receivable		
2607412																			0	344	0	1118	100	278	178	0	0	496	0	0	0	0	0	0	0	0	Loan Fees Receivable			
2608754																				21513	13562	230127		80019				20721	22840		28844		0	78343	14680	1289			0	
2610784																			0	67	0	536	0	73	0	0	0	396	0	0	0	0	0	0	0	0				
2614344																			0	383	1330	14167	522	885	362	0	0	1675	0	0	0	0	0	9894	0	0	ATM Transactions in Process			
2615190																			7192	0	330184	688728	29645	266649	105047			91895		587			0	0	0	0	Due from Visa - Merchant Sales Transactions			
2615220																			0	952	0	10437	0	563	349	0	0	1844	0	0	0	0	0	7078	0	0	Right of Use Lease			
2618780																				52064	108259	616702		187937				132794		50590			0	48913	22169	64566				
2619714																			0	5874	964	21248	297	367	0	0	0	4173	0	0	0	0	0	9870	0	0				
2621285																			0	756	1159	6952	0	974	0	0	0	808	0	0	0	0	0	3255	0	0				
2621940																			0	419	1102	5932	207	505	178	0	0	1312	0	0	0	0	0	583	875	1136	Cash Items not in the process of Collection			
2624400																				10685	2824	101635		75769	42758			9114					0	2224	0	1019	Trade Date Securities Receivable			
2625724																			0	2972	2849	31361	0	10585	0	0	0	4289	0	0	0	0	0	10666	0	0				
2631172																				2691	0	21691		4997				1716					0	12287	0	0				
2631846																				9263	0	48338		11568				4722			9367		0	22785	0	0				
2634191																				70019	100396	619262	25851	93708	49207			120049					0	208394	6072	20624	Electronic Settlement Deposit			
2634351																				25160	0	316771		217349	181971			18038					0	25468	30756	0	Trade Date Securities Receivable			
2641827																			0	74	49	1773	0	1621	1534	0	0	29	0	0	0	0	0	0	0	0	Accrued fees			
2643595																			0	2260	0	4224	400	427	0	0	0	1537	0	0	0	0	0	0	0	0				
2649177																			0	511	7887	44144	0	34199	14048	16000	0	1547	0	0	0	0	0	0	0	0	Shipping Prepaid Postage	COAD Deposit		
2651899																			0	138	0	1467	0	1329	0	0	0	0	0	0	1324	0	0	0	0	0				
2652092																				28425	129888	695979	8956	160717	70071			41771		158			0	93165	222741	19272	Income Tax Receivables			
2654911																				7796	81835	170079		36856	3774			43592					0	0	0	0	Interest Options			
2661861																				579	4611	27131	1075	1611				2484					0	16713	0	1133				
2666400																			0	4775	638	358128	0	312780	297863	0	0	4842	0	0	0	0	0	35093	0	0	INVESTMENT IN MERCURY FUNDING			
2667920																			0	300	47	2541	0	1916	0	0	0	278	0	0	1916	0	0	0	0	0				
2667939																			0	6089	2119	33274	368	471	0	0	0	12474	0	0	0	0	0	12121	0	0				
2667957																				7382	86	28652	2743	4485				5169		208			0	11530	0	0				
2668598																			0	1130	2905	19187	342	478	0	0	0	2219	0	0	0	0	0	10131	0	2324	FEES RECEIVABLE			
2684552																			488	946	0	11691	157	762	112	1		2065	2		2		0	6495	0	1423	Late Charge Receivable	Deposit		
2686211																				648	0	21873	726	3677				3557			2887		0	13991	0	0				
2687133																				1173	414	6457	318	715				1102					0	3053	0	0				
2687487																			0	1053	2820	19247	0	12744	0	0	0	2630	0	0	0	0	0	0	0	0				
2693264																				22517	0	189922		123050	58668	34496		26181					0	18174	0	0	Trade Date Securities Receivable	Operating Lease Equipment (not ROU)		
2694681																			0	2652	6806	27820	4487	10336	5248	0	0	8026	0	0	0	0	0	0	0	0	RETURNS IN PROCESS			
2696180																			0	1668	0	4198	68	106	0	0	0	1759	0	0	0	0	0	665	0	0				
2697963																				7960	3274	50385		9489				5999					0	0	0	23663				
2700984		54097	15527	295449		189438	72337			36387					0	0	0	0		54097																	Excise tax receivable			
2702764																			0	549	208	3100	0	77	0	0	0	840	0	0	0	0	0	1426	0	0				
2705112																			0	127	94	1363	109	112	0	0	0	1030	0	0	0	0	0	0	0	0		Accrued Federal Income Tax		
2705895																				20134	33116	114169		24509				36410			14919		0	0	0	0				
2708122																			0	6109	12072	71530	0	5834	2576	0	0	6213	0	0	0	0	0	41302	0	0	Low Income Housing Tax Credits			
2713920																			0	2373	5181	16959	0	3419	0	0	0	5986	0	0	3369	0	0	0	0	0				
2716088																			0	1941	678	8592	1009	3146	1902	0	0	2827	0	0	0	0	0	0	0	0	Other Receivables			
2718596																			0	432	3519	11772	193	368	0	0	0	1955	0	0	0	0	0	5498	0	0				
2719810																				2955	13	7367		2729				82			2543		0	964	0	624				
2723376																			0	742	1507	4613	0	1407	979	0	0	957	0	0	0	0	0	0	0	0	FEE INCOME RECEIVABLE			
2724766																			0	32	0	785	103	103	0	0	0	650	0	0	0	0	0	0	0	0				
2726050																			0	343	58	2585	0	676	525	0	0	1508	0	0	0	0	0	0	0	0	reserve for inc tax			
2729677																			0	0	6007	24970	0	18963	4906	10096	0	0	0	0	0	0	0	0	0	0	Deferred Capitalized Software Costs	Trust Intercompany Suspense Settlement		
2730431																			0	2516	576	9388	0	5037	0	0	0	1259	0	0	3459	0	0	0	0	0				
2732565																			0	3166	9205	25607	818	835	0	0	0	4640	0	0	0	0	0	6923	605	233				
2733263																			0	3242	6596	18799	510	651	0	0	0	2546	0	0	0	0	0	5764	0	0		0		
2734729																				16010	41641	112569	2666	7064	1516	1764		16826					0	25353	5675	0	A/R SECURITIES PAYMENT	CRA Investment in LIHTC		
2735137																			0	2616	118	3939	0	186	0	0	0	1019	0	0	0	0	0	0	0	0				
2735146																				382791	0	836414		212223			100079	232256					0	9144	0	0			Equipment operating lease receivable	
2736219																			0	6628	9468	72958	5345	19633	0	0	0	11363	0	0	0	0	0	19253	0	6613				
2736291																				106492	213311	419236		38184				61249			24794		0	0	0	0				
2736451																				2609	3741	18546	2600	8757	2998			3439		256	155		0	0	0	0	Right-of-use Asset - Operating Lease			
2736714																			0	7851	15299	58792	1323	4501	1134	0	0	8607	0	0	0	0	0	20211	0	2323	Due from counterparty			
2737980																				80109	0	151295		42833	30446			28353					0	0	0	0	Lender Risk Account Receivable			
2743244																				2407	15180	65261	2848	5276				11131					0	26480	0	4787				
2745426																				1434	4519	36597	2267	2711				3560	257		32		0	24373	0	0				
2745529																			0	0	109	875	0	745	0	0	0	21	0	0	712	0	0	0	0	0				
2746245																			0	695	0	5899	305	527	221	0	0	977	0	0	0	0	0	3700	0	0	Debit Card Clearing Account - Prefund	Insurance proceeds from ATM Damage-hold for repair		
2747279																			0	342	285	4281	198	200	0	0	0	484	0	0	0	0	0	2970	0	0				
