"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
931458														86	0	0	0	0	0	0	0	49	31	6	0	0	0	eft settlement			
931944														873	0	245	0	112	0	0	0	381	166	81	0	0	0				
932642														255	0	0	8	0	0	0	0	59	188	0	0	0	0				
932745														2171	0	1210	0	0	0	0	0	86	725	150	0	0	1210				
932978														119388		81765	0		3090			5326	30900	1397	31248	12882	12869	Counterparty Collateral			
933023														46100		32834	0					2138	9083	2045	13895		11027				
933041														7247		2393	0					1437	3230	187	2391						
933256														100221		65946	0		7942			6117	24272	3886			36282	Income Taxes Payable			
933340														999	0	0	0	0	0	0	0	832	167	0	0	0	0	Unamortized loan commitment fees/cost			
933377														21278		14418	0					334	5932	594	7112	4886					
933621														112300		83010	0		41440			4050	22044	3196	23869			Commitment to Fund			
933966														245354		197088	0		77499			1284	38732	8250				EQUITY INVESTMENTS - UNFUNDED COMMITMENTS			
933975														53287	0	37808	0	0	0	0	0	6452	7027	2000	0	0	11139				
934271														177104		130698	0		38338	47420		0	46406	0				Accounts payable to subservicing clients	Guarantee fees payable on behalf of clients		
934329	305000	0	82000	7000	29000	0	0	0	157000	1000	0	0	40000									58000									
934673														7241	0	5066	0	0	0	0	0	245	1666	264	4919	0	0				
935250														6810	0	2269	0	0	0	0	0	1022	2512	1007	0	0	0				
935308														5071		79	0					2011	2975	6							
935559														2612	0	695	0	0	682	0	0	1506	411	0	0	0	0	Deferred fee liability- MASTERCARD			
935577														2194	0	209	0	113	0	0	0	1298	642	45	0	0	0				
935719														701	0	523	0	0	0	0	0	99	79	0	483	0	0	Accrued SERP Liabilities			
936136														79774		37680	0					4847	35156	2091			12782				
936426														191363		148069	0					19851	17031	6412			44838				
936462														255961		101744	0					6832	140270	7115			86794				
936583														20649	0	12708	0	4654	0	0	0	3242	4593	106	5957	0	0				
936640														2120	0	110	0	110	0	0	0	982	1028	0	0	0	0				
936837														921	0	47	0	0	0	0	0	532	324	18	0	0	0				
936855	870061	0	544876	0	0	0	0	0	239848	5721	0	0	0									79616									
937339														2326		1283	474	114	562			402	167	0				BOLI Reserve			
937553														1132	0	304	0	0	198	0	0	532	285	11	106	0	0	Deferred Income			
937740														10709	0	6803	0	93	0	0	0	495	3000	411	6325	0	334				
937759														1208	600	665	30	0	0	0	0	344	168	1	0	0	0				
937834														2627	0	2222	0	0	0	0	0	344	45	16	0	0	2153				
937843														181	0	0	0	0	0	0	0	49	132	0	0	0	0				
938354														50	0	0	0	0	0	0	0	50	0	0	0	0	0				
938550														234	0	0	0	0	0	0	0	115	20	99	0	0	0				
938859														9545	0	4636	0	0	0	0	0	142	3790	977	3389	641	0				
939249														15643		1705	0					7312	4876	1750	1389						
940021														1238		791	0					28	315	104	791			escrow reserve			
940311	1104000	0	835000	0	0	0	596000	0	224000	11000	0	0	0									34000							SECURITIES TRADES PAYABLE		
940674														2643	0	2194	0	0	0	0	0	102	340	7	2006	0	0				
940731														1894	0	1264	53	0	0	0	0	68	509	0	1073	0	0				
940852														183		0	0					144	39	0							
941541														924	0	263	0	0	0	0	0	384	175	102	263	0	0				
941804														905	0	903	0	315	0	0	0	2	0	0	0	0	0	Deferred Loan Fees	Lease liability		
942454														4888	0	4763	0	0	0	0	0	125	0	0	4528	0	0				
942539														5562	0	90	0	0	0	0	0	4757	715	0	0	0	0				
942847														518	0	0	0	0	0	0	0	360	59	99	0	0	0				
943143														246	0	16	0	0	0	0	0	112	89	29	0	0	0				
943152														125	0	0	0	0	0	0	0	104	12	9	0	0	0				
943273														429	0	113	0	0	0	0	0	198	118	0	0	0	0				
943675														4439	0	3302	0	3151	0	0	0	64	964	109	0	0	0				
943974														1209	0	442	0	287	0	0	0	57	539	171	0	0	155				
944047														3937	0	477	0	0	0	0	0	1699	1531	230	271	0	0				
944337														2153	0	1381	0	0	0	0	0	380	96	296	627	0	0				
944355														6735		3887	0					1240	1389	219							
944627														9543	0	5568	0	0	0	0	0	518	3005	452	3651	0	1917				
944739														1508	0	227	0	0	142	0	0	789	492	0	0	0	0	TRANSACTION CLEARING ACCOUNT			
944748														356	0	6	40	0	0	0	0	303	7	0	0	0	0				
944935														334	0	162	0	0	0	0	0	158	0	14	162	0	0				
945026														2690	903	1997	0					8	685	0	823		269				
945053														25895		14100	0	7611				1202	10003	590	4011						
945071														4734	0	4366	0	2807	0	0	0	7	160	201	1557	0	0				
945950														420	0	0	0	0	0	0	0	356	64	0	0	0	0				
946274														1357	0	1201	0	533	0	0	0	10	88	58	668	0	0				
946555														1051	0	409	0	0	0	0	0	436	206	0	408	0	0				
947525														1590	0	752	0	0	0	0	0	377	398	63	752	0	0				
947749														8591	0	2864	0	0	0	0	0	755	4706	266	1541	0	0				
947776														2289	0	1318	0	0	0	0	0	0	850	121	1274	0	0				
948250														943	0	216	0	0	216	0	0	180	483	64	0	0	0	Deferred Income - M/C & Pulse Incentives			
948278														664	0	179	0	0	0	0	0	386	79	20	0	0	0	Deferred prepaid interest			
948531														2363	0	1050	0	0	0	0	0	587	131	595	1050	0	0				
949154														32007		11107	0					5715	11633	3552			10319				
950141														4584		2854	529	2854				1007	6	188							
950178														13166	0	8494	0	0	0	0	0	1097	2432	1143	0	0	5826				
950356														966	0	148	0	0	0	0	0	136	682	0	148	0	0				
950758														822		85	0					261	476	0							
951102														8870	0	7496	0	0	0	0	0	14	1360	0	4399	0	1750				
952172														16419		10617	0					1149	3942	711	6764						
952257														337	0	0	0	0	0	0	0	282	55	0	0	0	0				
952846														1898	0	0	0	0	0	0	0	359	1477	62	0	0	0				
953535														16726	0	9526	0	0	0	0	0	1708	5430	62	0	0	3728				
953843														1962	0	0	0	0	0	0	0	398	1349	215	0	0	0				
953852														1216	0	0	0	0	0	0	0	1100	0	116	0	0	0				
954158														324	0	0	0	0	0	0	0	324	0	0	0	0	0				
954251														3051		1764	0					711	386	190	1764						
954279														3998	0	1877	0	0	0	0	0	65	1747	309	782	811	0				
954653														142	0	0	0	0	0	0	0	39	7	96	0	0	0				
954671														865	0	334	0	0	209	0	0	363	168	0	0	0	0	Accrued Payroll			
955753														550	0	0	0	0	0	0	0	183	244	123	0	0	0				
955940														1857	0	296	0	0	0	0	0	1127	175	259	0	0	232				
955959														5131	0	3756	0	0	10	0	0	468	907	0	3629	0	85	CDARs incoming ratebridge payment			
955977														12693	0	5902	0	0	0	0	0	759	5572	460	1794	0	3402				
956134														579	0	34	0	0	0	0	0	300	205	40	0	0	0				
956152														280	0	0	0	0	0	0	0	207	68	5	0	0	0				
956255														2963	0	404	0	0	189	176	0	450	1751	358	0	0	0	Debit Card Settlement	Debit Card Deferred Income		
956358														307	0	0	0	0	0	0	0	237	37	33	0	0	0				
956376														935	0	432	0	0	0	0	0	0	478	25	401	0	0				
956527														1928	0	1153	0	0	0	0	0	646	129	0	0	0	0				
956554														162	0	0	0	0	0	0	0	82	30	50	0	0	0				
956750														4371	0	2084	0	0	387	0	0	700	517	1070	0	0	1278	MEDICAL BENEFITS RESERVE	CONTRACT INCENTIVES		
956938														12761	0	6942	0	2310	0	0	0	3744	727	1348	3111	0	1485				
956956														972	0	565	0	0	357	0	0	336	71	0	0	0	0	Score Card Liability			
957757														3881	0	2608	0	0	975	1093	0	588	565	120	0	0	0	ATM Check Card Settlement	Deferred Flex Credit		
958204														55813		49938	0					886	4783	206	23166		20742				
958231														395	0	40	142	0	0	0	0	90	123	0	0	0	0				
958558														3897	1200	3330	0	0	0	0	0	515	52	0	1745	0	0				
958763														326	0	12	0	0	0	0	0	185	104	25	0	0	0				
959304														192984		154346	0					6494	30411	1733	39452		53842				
959443														1947	0	0	0	0	0	0	0	1278	669	0	0	0	0				
959630														339	0	328	0	0	0	0	0	6	0	5	326	0	0				
959715														17772		12589	0	310				636	3749	798	5617		3367				
960047														474	0	0	262	0	0	0	0	202	10	0	0	0	0				
960551														427	0	84	0	0	0	0	0	330	13	0	84	0	0				
960935														18382	3225	9264	0					3366	4012	1740		309					
961259														2539	0	185	0	0	0	0	0	342	1641	371	0	0	182				
961343														2177		1224	0					129	641	183	668						
961400														9297	0	2367	1630	58	0	0	0	0	5100	200	1531	0	733				
961446														623	0	6	0	0	0	0	0	435	169	13	0	0	0	FHLBI Grant Program			
961576														10884		9049	0					31	1645	159			4766				
961624														218220		129794	0					27813	54743	5870			78350				
962313														370	0	0	0	0	0	0	0	106	264	0	0	0	0				
962890														16837	0	7113	0	4299	0	0	0	3081	6153	490	0	0	0				
962966														830964	0	249142	51723	90734	132068	0	0	21798	508301	0	0	0	0	Credit default swap liabilities			
963002														6347	0	2843	0	0	0	0	0	1	3215	288	0	0	2843				
963730														791	0	221	0	0	0	0	0	211	350	9	0	0	0				
963945														283207		154216	34031	134562				20700	63975	10285		7893	7264				
964157														3749	0	783	0	0	736	0	0	401	2319	246	0	0	0	Future Lease Obligations			
964250														225	0	20	0	0	0	0	0	134	55	16	0	0	0				
965051														444	0	240	0	0	0	0	0	196	8	0	240	0	0		CD INTEREST CHECKS		
965789														25225		20098	0		6435			1111	1837	2179			10006	Variable Compensation Accrual			
966272														652	0	72	0	0	0	0	0	316	254	10	0	0	0				
966722														4647	0	4048	0	0	0	0	0	343	169	87	2370	0	0				
966731														4269	0	1565	0	0	0	882	0	2103	584	17	683	0	0		Death Benefit Plan-Keyman		
966973														182	0	119	0	21	2	0	0	16	17	30	84	0	0	Unearned Profit on Real Estate Owned			
967046														9876	0	6274	0	0	0	0	0	733	2716	153	6274	0	0				
967952														1883	0	1570	0	0	0	0	0	229	84	0	1570	0	0				
968070														120104		92789	2228		70154			3079	16008	6000				Low Income Housing Partnership			
968155														1214	0	1	0	0	0	0	0	332	836	45	0	0	0				
968249														2127	0	89	0	0	0	0	0	1021	996	21	0	0	0	part pymnt			
968744														5341	106	2167	0	0	0	0	0	2168	796	210	1795	0	0				
969059														91	0	4	0	0	0	0	0	79	0	8	0	0	0				
969255														2178	0	8	0	0	0	0	0	2147	23	0	0	0	0				
969639														2423	0	1565	0	0	0	0	0	330	528	0	1238	0	0				
969844														1849	0	821	0	0	0	0	0	253	738	37	730	0	0				
969956														531	400	401	0	0	1	0	0	82	45	3	0	0	0	Income Tax Payable			
970055														10084	0	8319	0	0	6352	0	0	270	1334	161	0	0	0	Operating Lease Liabilities			
971070														1464	0	1281	0	0	0	0	0	87	91	5	1217	0	0				
971379														26	0	24	0	0	0	0	0	2	0	0	0	0	0				
971959														27316		2282	0	846				13278	9607	2149	855						
972143														1410	0	76	53	0	0	0	0	1111	170	0	0	0	0				
972406														23626		19288	587					0	3751	0			19288				
972648														9776		5433	0					3321	776	246	4798						
972732														16216		7620	0					4395	3313	888	4389						
972750														482	0	13	0	0	0	0	0	228	241	0	0	0	0				
972769														10076	0	8025	0	0	0	0	0	995	1006	50	3943	0	3681				
972862														4428	0	924	0	0	0	0	0	402	2169	933	0	0	855				
973252														119	0	0	0	0	0	0	0	52	67	0	0	0	0				
974558														1198	0	0	0	0	0	0	0	451	747	0	0	0	0				
974754														1910	0	1196	0	0	311	0	0	689	0	25	0	0	0	Lease Liability	Reserve for Accured Salaries	MasterCard Incentive	
975153														2138	0	982	0	0	317	402	0	628	425	103	0	0	0	DEFERRED INTEREST	FISERV EFT SETTLEMENT		
975256														1871	0	1	0	0	0	0	0	564	1153	153	0	0	0				
975452														382	0	271	0	36	0	0	0	111	0	0	235	0	0				
975751														121083		13366	48339	11991				2	59376	0							
975854														1968	0	96	0	0	0	0	0	674	1165	33	0	0	0				
976534														2379	0	1658	0	0	0	0	0	287	434	0	1490	0	0				
976552														11404	0	3397	0	0	0	0	0	2728	5279	0	1245	963	1133				
976703														559086		394712	5		393412	0	0	14517	149852	0				Operating Lease Liability			
976954														82	0	0	0	0	0	0	0	77	5	0	0	0	0				
977045														341		5	103					95	138	0							
977250														14293	0	13275	149	0	11113	0	0	284	359	226	1139	0	0	CASH LETTER IN PROCESS			
977616														1152	0	0	0	0	0	0	0	509	174	469	0	0	0				
977652														165	0	18	0	0	0	0	0	85	31	31	0	0	0				
977951														11781		5366	0					2580	3487	348	1435	49	1302				
978118														36661		21909	0					2708	10882	1162	6052		10777				
979133														2952	0	1100	0	0	557	0	0	557	1295	0	0	0	0	Escrow Payable			
979151														1148	0	600	0	0	0	0	0	409	64	75	587	0	0				
979629														4371	0	43	139	43	0	0	0	1274	2777	138	0	0	0				
979759														1370	0	1003	0	0	703	0	0	201	0	166	0	0	0	PENSION BENEFITS LIABILITY			
980438														543	0	0	0	0	0	0	0	248	170	125	0	0	0				
980531														9209		4811	0		1909			1642	2563	193				ATM Settlement			
980661	642720	0	500753	0	214142	0	0	0	87725	35697	135707	0	0									18545									
980773														2345	0	476	0	79	376	0	0	300	1468	101	0	0	0	UNEARNED INCOME			
980951														771		263	0			156		278	171	59					Reloadable card pooled balances		
980960														9732	0	7231	0	0	0	0	0	278	772	1451	0	0	7027				
981350														130		22	0	22				70	3	35							
981453														158	0	12	0	3	0	0	0	123	23	0	0	0	0				
982142														9410	0	4056	0	2809	0	0	0	2162	2452	740	0	0	1247				
982348														9530	0	4631	0	0	0	0	0	2006	2893	0	0	1451	0				
982553														4437	0	1250	0	0	0	0	0	793	1067	1327	0	0	1250				
983158														34	0	0	0	0	0	0	0	34	0	0	0	0	0				
983457														21202	0	17363	0	0	0	0	0	1798	1901	140	0	0	10452				
983550														1669		948	0					565	156	0	488						
984258														2384	0	172	0	0	169	0	0	836	1376	0	0	0	0	ATM/Debit Card Clearing			
984351														518	0	189	0	0	0	0	0	253	53	23	188	0	0	securities purchased not settled			
984454														260	0	109	0	0	0	0	0	62	68	21	0	0	0				
984856														1205	0	689	0	0	0	0	0	487	29	0	597	0	0				
985451														553		4	0					11	538	0							
985479														8529	0	3008	0	169	0	607	0	215	4825	481	0	0	2232		OCCH		
986159														890	0	603	2	0	0	12	0	263	22	0	591	0	0		Fees Collected Unearned		
986551														1963		1187	0					726	50	0	930			Escrow Checks Payable			
986757														186		28	64					74	20	0							
986935														1665	0	0	0	0	0	0	0	1119	546	0	0	0	0				
987231														1592	0	7	0	0	0	0	0	740	845	0	0	0	0				
987259														1605	0	612	0	0	0	0	0	262	731	0	0	0	478				
987576														44	0	1	0	0	0	0	0	41	2	0	0	0	0				
987651														1420	0	479	287	0	0	0	0	403	41	210	0	0	0				
987848														1218		733	228		228			221	36	0				Deferred Revenue Inventive from Mastercard 10 yr. agreement			
988144														1112	0	56	0	0	0	0	0	727	299	30	0	0	0				
988153														3858		161	0					3476	71	150	155						
988256														124	0	2	0	0	0	0	0	112	0	10	0	0	0				
988452														2754	0	0	0	0	0	0	0	279	2246	229	0	0	0				
989141														1968	0	117	517	0	117	0	0	483	851	0	0	0	0	Accrued Bonus			
989347														4377	0	250	0	0	250	0	0	2552	695	880	0	0	0	ATM Debit Card Clearings Suspense Outstanding			
989534														1028	0	469	0	0	150	0	0	475	84	0	0	0	319	Allowance for Unfunded Commitments			
989730														5043	0	256	0	3	0	0	0	913	3686	188	0	250	0				
989851														1123	300	700	0	0	0	0	0	370	50	3	400	0	0				
990053														905	0	0	0	0	0	0	0	702	93	110	0	0	0				
990352														3276	0	368	0	0	0	0	0	1040	1868	0	0	314	0				
990642														4337	0	2898	0	0	888	0	0	578	796	65	2009	0	0	Due to Bank Holding Company			
991078														357	0	195	0	0	0	0	0	23	139	0	194	0	0				
991135														443	0	32	0	0	0	0	0	85	282	44	0	0	0				
991340														154008		102863	0				57419	24353	17757	9035	26723					Unfunded Commitments	
991359														1329		625	0		625			331	291	82				OTHER LIABILITIES-SUPPLEMENTAL EXECUTIVE RETIREMENT PLAN ACCRUAL			
991555														378	0	24	0	0	0	0	0	268	86	0	0	0	0				
991621														3086		1780	0					1064	139	103	1182						
991854														10	0	0	0	0	0	0	0	10	0	0	0	0	0				
992851														1826	0	36	0	0	36	0	0	1790	0	0	0	0	0	Debit card/ATM settlement			
993250														1956	0	209	0	0	0	0	0	717	987	43	0	0	0		Dividends Payable		
994435														10651	0	2231	0	499	0	0	0	1475	6262	683	1732	0	0				
994770														190	0	0	0	0	0	0	0	154	36	0	0	0	0				
995076														23311		19474	0	1256				3428	14	395	1815		14843				
995272														8848	0	8356	0	0	0	0	0	19	427	46	6974	0	0				
995517														3862	0	2237	0	0	1068	0	0	1040	585	0	0	0	0	Deferred Comp/BOLI			
995571														4928		3043	0					418	1373	94	2180						
995674														2083	0	1559	0	0	1208	0	0	217	213	94	0	0	0	Checks in Process			
995955														279	0	0	0	0	0	0	0	233	0	46	0	0	0				
996260														57312		33225	0					4546	18070	1471			22249				
997155														346	0	83	11	0	0	0	0	228	0	24	83	0	0				
997557														801	0	531	0	0	0	0	0	225	0	45	520	0	0				
997847														3247		624	0		220	108		1631	592	400	287			LPL RETENTION BONUS	ICS CLEARING		
998358														174	0	0	0	0	0	0	0	102	72	0	0	0	0				
998648														3161	0	2395	0	0	0	0	0	159	576	31	1302	0	0				
998657														931	0	638	0	1	0	0	0	184	109	0	0	0	370				
998844														9983	0	2455	0	9	0	0	0	4633	2895	0	2445	0	0				
999935														9593		7808	0					755	678	352	3689		2886				
1000052														3419	0	384	0	229	0	0	0	1213	1755	67	0	0	0				
1000276														2897	0	1915	0	0	88	0	0	1	938	43	60	0	1205	Payments in Process - CML Loans			
1000641														5448	0	2274	0	0	0	0	0	383	2690	101	1468	0	805				
1000856														1020		867	0					2	151	0	867						
1000959														1074		407	0					473	194	0	407						
1001059														2550	0	351	0	0	0	0	0	1745	156	298	106	0	206				
1001152														118286		37074	4557		25045			12759	61015	2881				Inv Pay - LIHTC partnerships			
1001639														41115		864	0	864				26193	13407	651							
1001648														26713		17565	0					3581	4667	900			14459				
1001853														3827		2098	0					1525	142	62	1808						
1002373														6711	0	5480	0	0	0	0	0	0	1159	72	2286	0	2627				
1002458														418	0	154	0	0	92	0	0	157	107	0	0	0	0	Deferred Income from Mastercard Contract Incentive			
1002878														186684		103447	0					4222	66331	12684			50452				
1002953														646	0	134	0	0	11	0	0	478	0	34	112	0	0	Escrows			
1003455														1837	0	163	0	0	0	0	0	527	1099	48	0	0	0				
1003558														2911		1858	0					221	801	31	1655						
1003839														14872	0	12929	0	0	395	11399	352	585	1199	159	742	0	0	Directors Death Benefits	Lease Liability	Deferred Fees Reserve	
1003950														7574	0	270	108	0	0	0	0	146	7043	7	0	0	0				
1004256														311	0	154	0	0	0	0	0	79	78	0	132	0	0				
1004470														14456	0	12384	890	121	5068	0	0	0	671	511	1208	0	0	Reserves			
1005075														2171	0	1596	0	7	350	0	0	406	119	50	1238	0	0	Other Liabilities			
1005552														2177	0	1626	0	0	0	0	0	272	272	7	0	0	1625				
1005655														686		0	0					495	145	46							
1005851														353	0	109	0	109	0	0	0	176	0	68	0	0	0				
1006148														7912	0	4094	0	0	0	0	0	1203	2392	223	3926	0	0	Insurance Reserves	Deferred PPP Loan Fees		
1006157														735	0	0	0	0	0	0	0	298	412	25	0	0	0				
1006513														5233	0	3773	0	0	89	0	0	1141	194	125	3477	0	0	Reserve sick time accrual			
1006559														964	0	626	0	0	0	0	0	255	74	9	0	0	502				
1006652														1616		0	0					1246	322	48							
1007015														106202		90344	0					2774	10081	3003			68127		0		
1007051														893	0	0	140	0	0	0	0	382	345	26	0	0	0				
1007154														8302	0	4245	0	59	0	0	0	465	3563	29	4181	0	0				
1007417														6212	0	4020	0	0	565	0	0	14	1789	389	0	0	0	FISERVE RECON ADJUSTMENT			
1007734														3516	0	1717	0	0	0	0	0	474	1077	248	527	0	1120				
1007752														966	400	409	0	0	0	0	0	212	340	5	0	0	0				
1007819														34451	0	21158	0	0	0	0	0	5661	6333	1299	0	0	10059				
1007873														10924	0	10666	0	0	0	0	0	0	246	12	8198	0	0				
1007930														1130	0	701	0	0	0	0	0	429	0	0	350	0	0				
1007958														184	0	0	0	0	0	0	0	111	73	0	0	0	0				
1008076														1633	0	299	0	4	0	0	0	487	751	96	295	0	0				
1008151														383	0	14	31	0	14	0	0	232	106	0	0	0	0	deferred loan fees			
1008209														434	0	24	0	0	0	0	0	48	289	73	0	0	0				
1008553														893	0	391	0	0	0	0	0	474	28	0	389	0	0				
1008674														29439	0	21883	0	0	0	332	0	1969	5351	236	7530	0	7702		ACCRUED SERP		
1008955														554	0	0	0	0	0	0	0	520	24	10	0	0	0				
1009242														5925	0	3	0	0	0	0	0	2714	3208	0	0	0	0				
1009354														25100		1343	0					7692	8211	7854			1244				
1009756														3207	0	2321	0	0	0	0	0	827	36	23	2272	0	0				
1009840														314		16	0		16			268	30	0				RE Contract Payments			
1010015														2302	0	1	0	0	0	0	0	343	890	1068	0	0	0				
1010574														3990	0	2953	0	1986	0	0	0	8	684	345	961	0	0				
1011432														888	0	484	0	0	472	0	0	234	170	0	0	0	0	Pension PBO Liability			
1011526														79244		61498	0		34373			4793	12949	4				Loan Swap Liability			
1011638														3910	0	175	0	0	0	0	0	1857	1060	818	0	0	0	i			
1011656														33543	0	29513	4	0	25745	2981	0	2401	1625	0	520	0	260	Holdback Payable for Purchase Receivable	Intercompany Payable		
1011955														4907	0	987	0	0	0	0	0	2933	944	43	708	0	0				
1012251														3814	0	2858	0	0	0	0	0	512	404	40	2858	0	0				
1012457														289	0	92	0	0	0	0	0	178	2	17	0	0	0				
1013070														8630		5586	0					40	2479	525	5567		12				
1013650														445	0	0	0	0	0	0	0	445	0	0	0	0	0				
1013744														5799	0	889	320	232	0	0	0	1164	3178	248	0	0	251				
1014059														31	0	0	0	0	0	0	0	31	0	0	0	0	0				
1014125														6669	0	2570	0	0	1569	0	0	842	2827	430	0	0	0	Escrow Payable			
1014246														283	0	0	18	0	0	0	0	188	77	0	0	0	0				
1014255														306	0	0	203	0	0	0	0	103	0	0	0	0	0				
1014376														1609	0	194	0	0	0	0	0	277	1138	0	0	0	0				
1014451														276	0	200	0	0	0	0	0	72	4	0	200	0	0				
1014554														931	0	311	0	0	0	0	0	448	172	0	311	0	0				
1014657														1760		762	20					540	318	120	762						
1014853														666	0	30	0	0	0	0	0	467	125	44	0	0	0				
1015252														4385	0	3233	0	0	1481	0	0	433	669	50	1473	0	0	Directors' Deferred Compensation			
1015270														4499	0	2204	0	177	0	0	0	277	1948	70	319	0	0				
1015458														646	0	24	51	0	0	0	0	287	284	0	0	0	0	MN Ag Loan Fund			
1015560														81911		60038	0	1056	15000			13907	7833	133			43137	Syndication loan payable			
1015841														1039	0	199	0	0	199	0	0	430	410	0	0	0	0	ACCRUED PROFIT SHARING			
1015850														3667	0	1164	0	0	0	0	0	1115	1161	227	1161	0	0				
1016174														2387	0	1053	408	308	0	0	0	18	747	161	745	0	0				
1016231														12010		6260	0		3155	1652		2295	2121	1334				SERP	Derivative Liabilities		
1016259														4761	0	1252	0	0	0	0	0	1509	0	2000	0	0	976				
1016558														347	0	1	80	0	0	0	0	200	66	0	0	0	0				
1016718														345	0	0	0	0	0	0	0	114	231	0	0	0	0				
1016848														58		0	0					58	0	0							
1016857														8974	0	1284	0	689	0	0	0	433	6625	632	0	0	563				
1017425														4268	0	1051	0	0	0	0	0	334	2653	230	0	0	1051				
1017555														319	0	0	0	0	0	0	0	128	191	0	0	0	0				
1017564														415	0	305	0	0	0	0	0	9	25	76	201	0	0				
1017854														98	0	0	0	0	0	0	0	98	0	0	0	0	0				
1017939														272092		174458	0					9925	72618	15091							
1017957														3499	0	2085	0	0	0	0	0	509	520	385	1564	0	505				
1018927														25980	0	13155	0	0	0	0	0	252	10805	1768	0	0	5889				
1157415														23052	0	5196	0	1764	0	0	0	16276	996	584	3424	0	0				
1160509														1551	0	1030	0	0	0	0	0	511	10	0	852	0	0				
1162017														12484	0	7836	0	0	0	0	0	114	3076	1458	4435	0	3355				
1163283														536	0	98	0	0	0	0	0	334	58	46	98	0	0				
1169650														11871	5894	6406	0	331	112	0	0	5221	243	1	0	0	0	Loan fee in processing			
1176881														19630		2665	7448	1639				4322	5123	72			1026				
1176920														20	0	6	0	0	0	0	0	14	0	0	0	0	0				
1187001														21054		10039	0					2482	5184	3349			5961				
1187551														811	0	121	0	0	0	0	0	20	597	73	0	0	0				
1188772														20825		3628	0		1204			1047	15648	502		720	1704	Mortgage loan repurchase reserve	0		
1188987														3787		2652	0	126				452	683	0	2526						
1190476														169375		104766	0	28960				8180	50472	5957			27140				
1191352														1653	0	866	0	0	0	0	0	217	510	60	822	0	0				
1216022	5574000	0	4672000	0	0	1416000	0	0	691000	48000	0	0	0									163000						Merchant Promo Deferred Revenue			
1218446														3633	0	1765	0	0	0	0	0	78	1708	82	1765	0	0	0	0	0	
1222519														5439	0	0	0	0	0	0	0	5125	314	0	0	0	0				
1222948														3372		596	0		516	80		333	2443	0				Due to Others	Reserve for Loans Sold		
1225752														3382	0	2460	0	0	0	0	0	311	556	55	2436	0	0				
1225761	148242	0	84	141827	0	0	0	0	6043	0	0	0	0									288									
1225798														2523	0	33	73	0	0	0	0	71	2346	0	0	0	0				
1228034														5384	0	3959	0	2143	0	0	0	435	30	960	931	0	0				
1293078														1191	0	45	0	0	0	0	0	287	846	13	0	0	0				
1369870														2601	0	0	2430	0	0	0	0	0	171	0	0	0	0				
1386251														162693		125343	0					17467	19161	722							
1387203														668	0	330	0	0	0	293	0	184	102	52	0	0	0		LEASE LIABILITY		
1387605														33819	0	11983	0	344	0	0	0	10237	8618	2981	7793	1966	0				
1391778														258414		207440	0		94548			6796	44178	0				Tax Reserve			
1394621														6488	0	406	0	0	234	0	0	3740	1992	350	0	0	0	Escrow Control			
1394676	9953834	0	7325049	0	0	2752820	3443281	0	2348731	0	0	0	0									280054						DUE TO AFFILIATES	DEFERRED FEE INCOME		
1396764														5879	0	2327	0	73	0	0	0	1080	2472	0	2041	0	213				
1397471														1806	0	1202	0	0	0	0	0	213	141	250	0	0	1049	FR BTF			
1402384														1926	0	80	791	0	0	0	0	663	176	216	0	0	0				
1404481														3619	0	2824	0	713	0	0	0	268	102	425	0	920	1186				
1404883														1931	0	1607	0	0	0	0	0	242	42	40	0	0	1607				
1414819														9477		5467	0					2299	1646	65			4914				
1418255														568	0	356	32	87	0	0	0	8	140	32	267	0	0				
1429028														9821	0	8049	0	0	0	0	0	751	570	451	0	0	7780				
1435092														786	0	4	0	0	0	0	0	64	713	5	0	0	0				
1436204														49067		35236	0					2072	10680	1079	10147		24747				
1443266	80000	0	13000	0	6000	0	0	0	5000	0	0	0	0									62000									
1444021	1138619	0	355829	388435	0	0	0	0	394355	0	102593	0	144316									0									
1445943														10184		5662	0					584	2427	1511			1417				
1447639														36289	0	28037	0	0	0	0	0	460	5202	2590	10260	0	0				
1456501	3286000	0	1659000	0	0	431000	0	0	746000	270000	0	0	0									611000						CRA INVESTMENTS UNFUNDED			
1458608														54074		1172	0			1078		6481	45862	559				Derivatives with a negative fair value	Factoring Payable		
1459717														7337		1675	0		1498			3999	1663	0				ATM/DEBIT CARD SETTLEMENT ACCOUNT	PAYABLE TO TWAIN HTC FUND LLC		
1459735														19666	773	7577	0	1733	844	0	0	3107	8791	191	4163	0	0	Lease Liability			
1459799														4014	0	2952	0	0	788	0	0	713	36	313	1679	0	0	Other Miscellaneous			
1462986														476	0	56	0	0	0	0	0	420	0	0	0	0	46				
1469677														19349	0	10471	0	0	0	0	0	5520	1946	1412	5815	2280	0				
1470150														967		302	0					342	274	49							
1474309														952	0	379	0	0	0	0	0	323	200	50	0	0	0				
1479470														4938	0	3592	0	0	0	0	0	511	731	104	2661	0	0				
