"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Not fully insured, affiliate sweep d	Fully insured, non-affiliate sweep d	Not fully insured, non-affiliate swe	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
1014255	8477	0	721	11010	0	14545	0	0	0	0	17792	0	212	800	3897	0	0	13824	17580	0	0	0	0	0	3291	3823	191	0	7114	868	1142	0	0	3408	2010	0	0	2010	0	0	0	0	0	0	false							
1014376	37029	0	3278	57938	0	75739	0	0	0	0	198232	0	3258	2892	61185	4265	26086	72461	194974	0	0	14546	0	0	25962	56181	20326	16203	82143	4626	19703	8116	5821	57487	38266	0	0	24329	0	0	0	0	0	0	true							
1014451	20590	0	1194	14847	0	20243	0	0	0	0	36221	411	892	1573	5440	1502	5503	19049	34918	0	0	657	0	0	2888	5331	1336	569	8219	2055	1949	0	0	4685	4004	0	0	3347	0	0	0	0	0	0	false							
1014554	21977	0	1232	25747	0	36711	0	0	5617	0	63712	0	6754	694	15032	0	0	35479	56958	0	0	0	5617	0	5661	12396	5666	4259	18057	2820	10033	900	0	12950	13753	0	0	12853	0	0	0	0	0	0	true							
1014657	191379	0	12764	14305	0	46699	0	0	0	0	327609	0	26222	37730	47822	28270	14304	33935	301387	0	0	6490	0	0	27137	50277	5129	568	77414	4125	19630	1094	0	35289	24849	0	0	23755	0	0	0	0	0	0	true							
1014853	57164	0	13589	103077	0	212151	0	0	0	0	265986	0	49962	31617	31261	109645	6113	198562	214114	0	1910	2636	0	0	32356	45631	3294	1182	77987	4784	10743	1187	0	51202	16714	56968	0	15527	0	0	0	0	0	0	true							
1015252	46380	0	127969	342288	0	481463	0	0	51282	0	156115	0	27417	141597	38577	37227	8013	353494	128672	0	26	1351	51282	23665	1268	7576	33393	3736	8844	9680	9710	558	6587	7396	26535	154220	0	19390	0	0	0	0	0	0	true							
1015270	32092	0	18426	34331	0	174603	0	0	0	0	186247	0	16995	0	25992	75152	9261	156177	169252	0	0	3091	0	0	23739	20811	2278	2018	44550	15267	14097	274	518	22855	30156	0	0	28916	0	0	0	0	0	0	true							
1015458	6325	0	2505	29541	0	43777	0	0	8430	0	65413	0	2788	2496	5538	4865	0	41272	62625	0	0	0	8430	0	7968	18387	243	0	26355	19066	8559	0	0	21060	27625	0	0	27625	19468	0	0	0	0	0	true							
1015560	48222	0	0	379913	0	417080	0	0	555471	0	1794809	0	0	0	238670	313625	33221	413531	1794809	3549	0	3435	555471	555471	630587	389112	3874	53	1019699	240115	168221	1000	0	784956	409336	0	0	408336	0	0	0	0	0	0	true	168066	36557	127995	185630	48222	0	
1015841	50237	0	26905	98420	0	119351	0	0	4000	0	177075	0	40460	62133	30628	22138	9343	92446	136615	0	0	3508	0	0	11021	26075	11151	305	26075	22825	28530	4793	0	17924	56148	0	4000	51355	0	0	0	0	0	0	true							
1015850	29325	0	7274	121966	0	203745	0	0	0	0	262525	0	5745	12085	41766	131684	15846	196471	256780	0	0	6785	0	0	25427	41692	6211	1640	67118	9187	16200	1159	0	33204	26546	0	0	25387	0	0	0	0	0	0	true							
1016174	22988	0	362	13876	0	43916	0	0	0	0	178062	0	9195	7219	65619	13449	10997	43554	159325	0	9542	3147	0	0	33161	73627	698	11386	106788	5110	15676	1967	0	53253	22753	0	0	20786	9538	0	0	0	0	0	true							
1016231	128469	10	24754	286965	0	383627	0	0	183113	248	1170163	0	19392	9717	72279	405926	19123	345303	888478	13560	262045	11681	0	0	100938	152054	36446	244	252991	137835	151056	57195	0	217403	346086	95101	138912	288891	76951	0	0	88925	0	88925	false							
1016259	333504	0	39553	51049	0	271758	0	0	22001	0	795809	0	102351	91300	86270	248321	19513	228453	692511	3752	947	6136	22001	7001	43472	88365	33690	10253	131600	9416	22102	6165	523	89509	38205	195045	0	31518	0	0	0	0	0	0	true	13051	100582	88034	96146	190471	24437	
1016558	2135	0	1415	11074	0	14984	0	0	3989	0	33511	0	3220	3046	10082	7683	469	13569	30291	0	0	103	3989	1000	4245	11428	3600	1277	11428	775	1684	684	0	10468	3143	0	0	2459	3735	0	0	0	0	0	false							
1016718	15392	19	24221	43499	0	70414	0	0	0	0	43704	0	1327	23611	11629	2413	6580	46174	42377	0	0	3324	0	0	5653	9959	2466	1533	15565	700	2037	1088	2464	7981	6289	0	0	2737	0	0	0	0	0	0	true							
1016848	12461	0	2380	38593	0	56765	0	0	0	0	58402	0	4789	7169	20885	12768	670	54385	53613	0	0	0	0	0	10774	10828	703	446	21548	4181	6242	0	0	1866	10423	0	0	10423	0	0	0	0	0	0	true							
1016857	98261	0	43128	327028	0	446066	0	0	0	248	578764	0	70578	112747	14054	443013	7238	402938	507207	0	731	2297	0	0	7064	11136	6587	2624	18199	2516	5650	1595	320	13356	10081	30071	0	8166	0	0	0	28066	0	28066	true	97337	79934	195087	189027	90540	5180	
1017425	150666	0	5090	143920	0	340816	0	0	6956	0	434069	0	45180	50270	72736	87242	14181	335726	388889	0	0	3830	6956	553	28240	81171	18003	4041	109411	11560	50422	2724	0	58719	64706	0	0	61982	0	0	0	0	0	0	true							
1017555	17710	0	3259	18048	0	30099	0	0	0	0	48982	0	14698	17957	8706	10303	1308	26840	34284	0	0	331	0	0	5125	5536	1667	276	9732	2622	5328	413	0	3898	8363	0	0	7950	0	0	0	0	0	0	true							
1017564	14718	0	20290	63545	0	76014	0	0	0	0	31780	0	4953	21657	1537	13131	405	55724	26827	0	0	0	0	0	1064	2246	121	0	3310	0	500	0	0	1894	500	0	0	500	0	0	0	0	0	0	true							
1017854	6972	8	2203	13547	0	17569	0	0	0	0	28426	0	2006	1823	7787	1518	0	15176	26420	182	0	0	0	0	4087	6887	2844	1103	10974	1529	2689	798	0	7133	5016	0	0	4218	0	0	0	0	0	0	true							
1017939	1072920	0	2863880	8999404	0	12296164	0	0	175265	0	11840121	0	551655	3044147	1239308	7096770	336975	9420937	11287145	11347	1321	143078	175265	124672	1013657	1356432	122941	21353	2318618	486654	607887	56495	5012	1275074	1156048	1409620	0	1094541	249	0	0	1342744	0	1342744	true	2443171	1312795	3798992	2853224	997739	72785	
1017957	14055	0	5165	101017	0	103558	0	0	0	0	101897	0	20366	20889	18676	37137	5031	98393	81292	0	239	2236	0	0	13193	15350	1598	275	28543	14187	5711	392	0	11739	20290	983	0	19898	0	0	0	983	0	983	true							
1018927	164040	0	81949	815260	0	1011312	0	0	362541	0	1680071	0	7963	36276	512808	385636	59574	927382	1667944	1981	4164	25327	360939	350949	271872	638377	43351	11873	910249	36752	116138	10818	1215	452665	164923	124172	0	152890	3423	0	0	279202	0	124172	true	272544	53412	240411	124391	132085	31955	
1157415	7174	6	70	110419	0	114448	0	0	154254	0	2123107	5990	195097	151410	157212	844062	68	114372	1646186	0	275834	0	154254	104366	210905	621416	49888	0	832321	99270	290392	0	0	724997	389662	0	0	389662	258660	0	0	0	0	0	true	13910	2449	386842	400387	4978	2196	
1160509	41610	0	82222	91652	0	199707	0	0	0	0	144370	0	0	82222	17190	54859	7836	117485	144370	0	0	4348	0	0	10757	18159	7390	202	28916	5116	4768	509	1000	19319	11393	0	0	9884	0	0	0	0	0	0	false							
1162017	117933	0	59565	568963	0	659006	0	0	75188	0	433002	0	33169	43942	14045	238289	5183	596470	399343	2971	490	1828	75188	75188	33212	9653	728	208	42865	30930	2047	0	0	29756	32977	109961	0	32977	0	0	0	166172	0	93125	true	137324	351406	190381	20659	86878	31055	
1163283	29924	0	6526	29428	0	55225	0	0	0	0	59274	0	714	6113	15133	1761	6143	48699	58560	0	0	2252	0	0	7288	14328	2539	1278	21616	0	1733	423	0	10300	2156	0	0	1733	0	0	0	0	0	0	false							
1169650	17725	0	0	160929	0	179407	0	0	25894	0	652414	4750	0	0	182313	44486	11785	179407	640962	0	6702	2760	398	0	201861	161918	1283	3389	363779	105174	95833	0	20746	186138	221753	0	4750	201007	743	0	0	0	0	0	true							
1176881	10684	0	0	109063	0	109063	0	0	528645	0	1016354	0	0	0	612138	92410	30338	66552	984560	42511	31794	15856	528645	180735	257022	159244	255847	132621	416266	42390	57762	7337	1039	192595	108528	0	0	100152	29304	0	0	5000	0	0	false							
1176920	18646	0	6892	24926	0	35493	0	0	250	247	37293	0	1944	5669	3197	10449	0	28601	35102	0	0	0	250	250	1976	3564	383	73	5540	785	1417	0	0	2799	2202	4807	0	2202	0	0	0	4562	0	4312	true							
1187001	295928	0	342886	3097310	0	3097310	0	0	577714	248	1718549	0	143721	151712	76290	1148010	22554	2698931	1467685	55493	106895	8038	577714	27236	54904	132360	9180	1358	187264	20981	55211	616	0	121513	76808	1545097	0	76191	0	0	0	1457627	0	1457627	true	408141	1101083	324647	380635	285118	10808	
1187551	0	0	9166	71299	0	71359	0	0	8020	0	4250	0	0	0	0	0	0	20160	0	42033	4250	0	8020	8020	750	0	0	0	750	3000	500	0	0	750	3500	22048	0	3500	500	0	0	28086	0	20314	false							
1188772	45045	0	19064	132511	0	166151	0	0	199130	0	473881	0	24546	22981	117422	129220	12808	145850	351688	1237	97647	6953	199130	197844	61332	137090	25124	347	198422	10850	48974	15898	0	106472	75722	40309	0	59824	20504	0	0	0	0	0	true							
1188987	138736	0	17813	91310	0	190332	0	0	3175	0	241739	0	30414	29807	29877	2523	17893	172519	211325	0	0	7729	0	0	9946	23236	18780	5354	33182	4828	12307	18431	7599	27438	43165	0	0	17135	0	0	0	0	0	0	false							
1190476	537400	0	347724	8557935	0	8563042	0	0	986569	248	6201104	0	164453	209556	950296	3994321	58100	8204236	5801935	11082	234468	14854	986569	831536	505039	621983	166192	2024	1127022	178721	184746	5594	5084	344942	374145	1389552	0	363467	0	0	0	608447	5013	354151	true	169767	1659019	760747	2879224	474655	61582	
1191352	11505	0	12232	90417	0	90417	0	0	0	0	126076	0	22096	27250	8580	73635	3580	78183	103484	2	496	1846	0	0	5967	10121	740	117	16088	8429	13029	2533	0	8365	23991	10805	0	21458	0	0	0	10062	0	10062	true							
1216022	29818000	0	0	4698000	0	4698000	0	0	5905000	0	78678000	0	0	0	19592000	3115000	4283000	4698000	78678000	0	0	1948000	5905000	3748000	5998000	21226000	6567000	2821000	27224000	1600000	5652000	1257000	624000	17020000	9133000	0	0	7252000	5968000	0	0	2589000	0	0	true	333000	2311000	3112000	3000	29818000	0	
1218446	0	0	0	87922	0	87922	0	0	39201	0	46078	0	0	0	39172	171	0	1063	142	86859	45936	0	39201	39201	36086	9321	500	0	45407	0	0	0	0	6735	0	0	0	0	6735	0	0	0	0	0	false							
1222519	75758	0	144958	135601	0	421590	0	0	0	0	471798	0	147583	278560	68602	97521	16481	274892	323189	1740	1026	7231	0	0	46222	85942	5095	2044	125408	51958	100728	5969	562	70700	159217	0	0	152686	0	0	0	0	0	0	true							
1222948	192671	0	65101	201386	0	360907	0	0	2	0	340496	0	38947	87302	40046	30966	6097	295466	301549	340	0	2108	2	2	25891	38200	3159	454	63808	14181	29307	3253	2414	27659	49155	2928	0	43488	0	0	0	2927	0	2927	true							
1225752	13789	0	545	59203	0	115439	0	0	2753	0	127379	0	7602	4231	22916	41638	8646	114894	119533	0	244	2856	2753	2753	17870	20729	10019	804	38599	3624	15072	3104	730	26506	22530	9266	0	18696	0	0	0	0	0	0	true							
1225761	0	0	0	7253406	0	7253406	0	0	0	0	0	0	0	0	0	0	2493657	7253406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7220406	0	0	0	7220406	false							
1225798	3398	0	975	10409	0	24830	0	0	0	0	34854	0	0	0	5379	19934	7654	23855	34854	0	0	6142	0	0	1052	2476	2788	1498	3528	0	554	677	2477	2435	3708	0	0	554	0	0	0	4625	0	4625	false							
1228034	118397	6210	43139	287355	0	406043	0	0	0	0	394008	24	28898	68949	43376	112113	15096	356694	365086	0	0	6744	0	0	28204	47447	11713	501	75651	19100	54304	1944	285	44489	75633	-90	0	73404	0	0	0	0	0	0	false							
1293078	16471	2	0	49553	0	62303	0	0	12038	0	98783	0	200	0	11349	28631	3423	62301	98583	0	0	1998	12038	12038	13578	29797	392	44	43375	3638	5826	0	406	32462	9870	0	0	9464	0	0	0	0	0	0	true							
1369870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
1386251	1284051	47	189596	3335135	0	3890552	0	0	0	0	6689592	0	22097	143514	465898	3890594	164327	3687842	6667116	13067	379	79345	0	0	371640	468856	143354	39634	452984	226148	179982	73098	12235	557586	491463	0	0	406129	0	0	0	0	0	0	true	1357865	379337	2587890	1302704	1216823	67228	
1387203	75277	0	1062	57093	0	131394	0	0	0	0	123833	0	323	593	21455	11511	4620	130332	123510	0	0	393	0	0	8845	19539	4382	162	28384	615	3237	266	0	11473	4118	0	0	3852	0	0	0	0	0	0	false							
1387605	415573	5	187594	1269481	0	1269481	0	0	2000	0	1325220	0	114742	223694	267697	212850	50556	1077177	1208346	4705	2132	15470	0	0	72006	365069	47335	5089	437075	32974	151425	22637	259	221803	207295	271233	2000	184398	2132	0	0	256449	0	256449	true	153118	340205	137978	74872	287882	127691	
1391778	0	0	0	37933	0	37933	0	0	3703582	0	3705448	0	6466	0	0	1836867	906283	37933	3698982	0	0	0	3679157	2965182	285618	846918	736046	0	1132536	0	0	0	0	1868582	0	0	24425	0	0	0	0	0	0	0	true	0	0	724773	1103226	0	0	
1394621	92335	0	123127	269926	0	408747	0	0	0	0	598422	0	105755	111884	103080	105982	48627	285620	492667	0	0	28902	0	0	85735	104795	14342	15073	190521	78054	91518	4393	6197	116865	180162	0	0	169571	0	0	0	0	0	0	true	120113	10419	58203	47779	83556	8779	
1394676	116864611	0	106	19330949	0	20657946	0	0	25614195	0	147130508	0	0	0	11748643	14368529	4909747	20657840	147130508	0	0	0	25614195	17588756	1193770	3152979	7127291	2518237	4346749	356711	828895	689521	29967	2243632	1905094	0	0	1185606	10394282	0	0	15695526	0	0	true	389028	2102599	14368529	0	116864611	0	
1396764	117220	0	0	96281	0	116428	0	0	0	0	287804	0	0	0	40210	86088	8923	116428	287804	0	0	2344	0	0	29834	37464	1723	0	67298	10654	4470	352	0	28811	15476	0	0	15124	0	0	0	0	0	0	true							
1397471	5974	0	47	36421	0	135054	0	0	0	0	109470	0	9	0	23268	32487	2992	135007	109461	0	0	998	0	0	24348	26062	1538	17	50410	8913	10131	0	0	28698	19044	0	0	19044	0	0	0	0	0	0	true							
1402384	22359	0	7820	39060	0	57902	0	0	8025	0	94490	0	503	6295	19754	7980	2508	50082	88962	0	5025	270	8025	4025	12606	24901	5515	134	37507	4810	16187	0	0	23402	20997	0	0	20693	3473	0	0	0	0	0	false							
1404481	46480	0	3357	60270	0	113441	0	0	0	0	234021	0	11567	5300	19272	128706	7225	109837	221848	247	606	3410	0	0	15587	20892	2240	630	36479	4976	12906	1604	0	20077	19486	33414	0	16847	0	0	0	28453	0	28453	true							
1404883	6635	0	0	75155	0	84354	0	0	24001	0	82573	0	0	0	474	45268	346	84354	82573	0	0	0	24001	12500	5250	8038	11531	0	13288	451	4941	460	0	24345	5851	0	0	5392	0	0	0	0	0	0	true							
1414819	126186	0	0	405139	0	450475	0	0	0	0	571431	0	0	0	22100	90273	0	450475	571431	0	0	0	0	0	28014	25851	5424	0	53865	214375	78946	1313	1050	37189	295684	0	0	293321	0	0	0	0	0	0	true	67953	45335	36269	54004	68859	57327	
1418255	7997	0	0	12540	0	16603	0	0	0	0	52048	0	0	0	2437	22166	1711	16603	50352	0	1696	850	0	0	3494	7953	12	37	11446	3654	6736	0	0	9058	10390	0	0	10390	1696	0	0	0	0	0	true							
1429028	3322	0	1598	221728	0	225125	0	0	83667	248	639729	19750	70035	56490	10665	456272	371	223280	459498	247	90198	0	83667	83169	14970	58969	34070	158	73699	27801	28852	15052	265	97501	71970	44451	0	56652	48422	0	0	29487	0	29487	true							
1435092	13574	0	11935	46291	0	64949	0	0	0	0	63736	0	203	9457	6592	29263	2583	53014	63533	0	0	963	0	0	3691	8678	801	24	12368	7130	577	0	0	6600	7707	0	0	7706	0	0	0	0	0	0	true							
1436204	1332046	8	78129	587028	0	607357	0	0	0	496	2843582	0	255642	251889	30764	1305849	62768	529220	2584257	0	3187	5801	0	0	43432	52643	4562	1734	96075	50982	51123	1210	0	71608	103315	457167	0	102105	0	0	0	423088	0	423088	true	106016	54931	474845	605521	423100	884397	
1443266	10006000	0	0	21000	0	21000	0	0	2563000	0	13068000	0	4000	0	2562000	0	2108000	21000	12564000	0	500000	0	2563000	2563000	786000	1776000	0	0	2562000	500000	0	0	0	0	500000	0	0	500000	0	6778000	3249000	0	0	10027000	true	0	21000	0	0	9729000	272000	
1444021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
1445943	265872	0	140264	610040	0	1031246	0	0	0	0	567563	0	61036	130605	78575	71409	31934	888753	504086	2229	2441	8949	0	0	114728	81145	14554	5786	194217	5884	7284	565	333	137639	14066	185954	0	13168	0	0	0	67456	0	67456	true	204977	284279	44605	26804	238273	27599	
1447639	146741	4	85232	969935	0	1284115	0	0	0	248	1417993	0	84716	120029	25594	953929	9786	1198879	1330799	0	2230	4366	0	0	54881	45635	3886	762	100507	119491	89848	2820	0	79570	212159	123501	0	209339	0	0	0	112076	0	112076	true	86463	221280	335732	547644	112373	33668	
1456501	0	0	0	143713000	0	143713000	0	0	57298000	0	61432000	0	0	0	50757000	9767000	24093000	143713000	61432000	0	0	0	56390000	26019000	5479000	14907000	20489000	9882000	20386000	908000	0	0	0	0	908000	1500000	908000	908000	0	52827000	17609000	7165000	9000	71976000	false							
1458608	403191	3	346513	619484	0	1724084	0	0	64228	0	1427806	0	2704	13060	214560	338474	43170	1377564	1353754	4	71348	23318	64228	8792	64446	195849	157867	60436	260295	29674	84930	82321	10618	264038	207543	599594	0	114604	71348	0	0	0	0	0	true	85001	286752	151560	186914	305305	97886	
1459717	225475	0	46353	299102	0	623464	0	0	0	0	1584005	0	64971	100612	415098	459269	87730	577111	1519034	0	0	37638	0	0	190180	388147	80782	86417	578327	46503	75696	15261	16275	330428	153735	0	0	122199	0	0	0	0	0	0	true	107595	273897	385303	37287	222353	2619	
1459735	55560	0	1341	136534	0	260036	0	0	0	0	293328	0	1656	0	45189	61646	12096	258695	291672	0	0	5721	0	0	36672	88346	3795	632	125017	13223	33455	0	0	84255	46678	0	0	46678	0	0	0	0	0	0	true							
1459799	20297	0	79905	197763	0	201536	0	0	5000	0	181512	0	7730	87005	21861	94769	4207	121606	171291	25	2491	1817	5000	5000	20660	26526	2856	1146	47186	6170	8517	571	0	29327	15258	24650	0	14687	0	0	0	24650	0	24650	true							
1462986	1211	0	0	5580	0	7077	0	0	0	0	38717	0	1684	0	6893	671	0	7077	37033	0	0	0	0	0	8491	21011	0	0	29502	3390	3943	0	0	22609	7333	0	0	7333	7780	0	0	0	0	0	false							
1469677	108326	0	394065	596155	0	1171199	0	0	124888	0	761054	0	5817	215315	251176	186109	33081	772230	754764	4904	473	1365	124888	124888	106029	247370	31464	845	353399	21339	50411	8253	907	134532	80910	275208	0	71749	0	0	0	0	0	0	true	371627	204387	103576	80055	87242	20985	
1470150	24872	0	0	31880	0	31880	0	0	0	0	90105	0	534	250	1635	39196	2304	31837	89571	43	0	837	0	0	6519	9045	846	72	15564	1523	7264	270	500	14847	9557	4651	0	8787	0	0	0	0	0	0	true							
1474309	7691	0	9524	11751	0	27845	0	0	0	0	46662	2	3958	9622	7235	14929	1449	18320	42454	1	248	460	0	0	7115	9039	1167	535	16154	1020	4612	0	556	10620	6188	0	0	5632	0	0	0	0	0	0	false							
1479470	133893	0	74725	149952	0	301911	0	0	0	0	251718	0	951	70443	65304	0	12392	227160	250525	26	242	3778	0	0	30797	59697	9225	2276	90494	5209	10370	251	0	36691	15830	0	0	15579	0	0	0	0	0	0	true							
1481745	43719	0	1253	159376	0	250063	0	0	3690	248	376451	0	10566	2293	45117	212109	5790	248810	363909	0	1728	1312	3690	3690	26387	49959	3671	158	76346	11402	28591	454	0	35059	40447	26946	0	39993	499	0	0	24147	0	24147	true							
1492817	24771	0	33061	123404	0	123404	0	0	9956	0	158368	0	63871	91056	12903	68032	3618	90343	94497	0	0	1553	0	0	7816	12356	2476	312	20172	23108	10738	2796	5964	10057	42606	0	0	33846	0	0	0	0	0	0	true							
1493319	6171	0	0	16435	0	16435	0	0	11968	0	186595	0	0	0	54963	21299	1698	16435	186595	0	0	881	11968	1998	39489	53627	24555	956	93116	9791	19250	11205	252	63664	40498	6767	0	29041	5000	0	0	0	0	0	true							
1494482	0	0	0	13971	0	22074	0	0	0	0	17866	0	0	0	796	4454	0	22074	17866	0	0	0	0	0	1685	1018	123	0	2703	8121	2464	0	0	2030	10585	0	0	10585	0	0	0	0	0	0	false							
1494914	14907	0	0	665938	59304	665938	0	0	10000	0	921451	0	0	0	93496	297438	5326	606634	921451	0	0	476	10000	10000	82649	166953	1787	0	249602	170561	186455	700	0	157893	357716	0	0	357016	0	0	0	0	0	0	true	137678	468956	10120	287318	11360	3547	
1629903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
1718188	251773	5	199961	1348409	0	1977206	0	0	57719	0	850326	0	28246	76724	104505	195793	17357	1768199	820998	9041	1082	6001	57719	0	74220	105616	13998	989	179836	46663	142696	16905	1672	90318	207936	639447	0	189359	0	0	0	589455	0	589455	true	431	335895	81314	114479	136537	115236	
1718469	430560	0	0	90418	0	90418	0	0	224263	0	1304647	0	0	0	344905	151075	0	90418	1263156	0	41491	0	224263	194263	152236	339850	64172	13591	492086	50130	84016	12969	6047	224944	153162	0	0	134146	11021	0	0	0	0	0	true	0	0	0	151075	71591	358968	
1820979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
1836701	10744	0	2984	91983	0	138412	0	0	12963	0	322592	0	0	0	31650	109603	17950	135428	238928	0	83664	5793	12963	12963	25787	81695	30689	14924	107482	12104	26963	9332	751	121445	49150	30063	0	39067	98731	0	0	30063	0	30063	true							
1842065	2481763	32	193526	13039443	0	13455708	0	200204	4973618	0	37318076	0	591374	56579	1686777	29290164	102077	13086001	35857787	176149	668711	52660	4972832	3873697	962091	1653805	738059	6634	2615896	637506	1017699	193181	337177	1673811	2185563	1173176	786	1655205	0	298591	2441547	5227435	0	4055432	true	218717	382610	1440536	27127239	2464520	17243	
1863097	72622	0	60704	399603	0	436710	0	0	69871	0	445893	0	9994	0	86310	111760	13511	372043	359794	3963	76105	7810	69871	28090	43708	84087	56598	10098	127794	19773	41478	5770	0	108180	67021	220022	0	61251	35774	0	0	212662	0	189347	true							
1864197	115121	0	236021	1181183	0	1181183	0	0	0	0	612009	0	8802	237763	34524	383819	6388	945162	603207	0	0	1940	0	0	35394	31783	1964	32	67177	24063	19505	328	0	34648	43896	3361	0	43568	0	0	0	3113	0	3113	true	50722	242290	221299	156087	98032	14832	
1872941	35467	0	20628	154272	0	207525	0	0	20547	0	351418	0	46487	18904	32924	217955	7483	186403	300708	494	4223	2584	20547	20547	36684	36015	2456	619	72631	9459	12505	258	0	42851	22222	74647	0	21964	0	0	0	74150	0	59881	true							
1879016	11980	0	5338	22612	0	84128	0	0	0	0	216947	0	10322	4931	43866	44658	13528	78790	193358	0	13267	7665	0	0	32739	76349	15947	2124	109088	13576	16987	1518	1068	83293	33149	27697	0	30563	13408	0	0	11598	0	11598	true							
1883321	1404895	0	0	1260928	0	1260928	0	0	0	0	4982922	0	0	0	186	3576884	0	1260928	4982922	0	0	0	0	0	256	609	0	0	865	0	279	0	0	678	279	0	0	279	0	0	0	0	0	0	false							
1885932	18820	0	0	34587	0	42159	0	0	25139	0	802833	0	0	0	240153	5957	81826	42159	734677	0	68156	43456	25139	0	53453	207106	304087	52193	260559	11392	48420	93452	7954	376686	161218	0	0	59812	74459	0	0	0	0	0	true	26934	3556	4495	1462	16870	1950	
1890525	480278	1	249998	867415	0	867415	0	0	274203	0	1457043	0	194861	432438	400058	88481	45774	617416	1261754	0	428	19819	274203	215093	189658	404336	36514	1079	593994	93723	160045	2929	0	231529	256697	37461	0	253768	0	0	0	102024	0	35049	true	102804	59871	28383	30096	220229	210470	
1892154	16695	0	13221	118470	0	233124	0	0	0	0	232322	0	8516	13465	17529	144366	5481	219903	223064	0	742	1867	0	0	14423	25440	183	323	39863	14767	16125	0	0	22840	30892	21729	0	30892	0	0	0	19748	0	19748	true							
1893049	0	0	0	807000	0	807000	0	0	0	0	24198000	0	0	0	0	24198000	10979000	807000	24198000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23140000	1865000	0	0	25005000	false							
