"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
682563	0	2456517					42428	3431679	15928168					0	148630	109263			2316705	5349858	9650	4525855										0		
682648	0	6202					1190	0	102860					23000	0	0			0	40534	0	0										0		
683449	0	38556					1283	0	177061					9043	0	0			0	91501	0	21899										185		
683814	0	0					259	0	116920					0	0	0			0	78777	0	0										0		
684455	0	739					16135	0	190925					25000	0	0			0	36699	0	0										0		
685023	0	7080					580	114	20474					8634	0	0			114	225	0	0										0		
685676	0	44308					6781	0	281004					22917	0	0			0	117787	0	0										225		
686459	0	0					2747	0	33817					0	0	0			0	18985	0	0										105		
686570	0	0					637	0	12453					12800	0	0			0	7369	0	0										0		
686758	0	0					0	50787	71186					0	0	0			50787	0	0	0										185		
687054	0	0					391	0	2434					4500	0	0			0	1738	0	0										0		
687830	0	48429					90	6456	64125					0	0	0			4456	8354	0	0										0		
687951	0	1720					17544	14457	247052					109700	0	0			0	91332	0	1750										198		
688079																																		
688453	0	6177					4	0	18610					0	0	0			0	9209	0	0										44		
688556	0	3304					78	20	47017					0	0	0			20	42211	0	0										0		
689209	0	0					8773	108088	227917					206090	0	0			2385	50044	0	0										0		
689357	0	0					2135	0	206101					35300	0	0			0	77172	0	0										0		
689759	0	19945					238	0	58776					0	0	0			0	0	0	0										0		
691042	0	3934					285	0	27223					0	0	0			0	6058	0	0										0		
691743	7738	0					0	46045	0					0	0	0			21685	0	0	0										0		
691958	0	24010					1855	0	45869					20000	0	0			0	125	35494	0										0		
692450	13937	5093					134	19855	6040					0	0	0			4693	757	0	0										0		
692704	0	0					356	0	0					38999	0	0			0	0	0	0										0		
692946	0	0					565	0	86375					0	0	0			0	22739	0	0										0		
693073	0	0					63	3987	0					0	0	0			0	0	0	0										0		
693224	0	88946					191286	884386	4191272					660895	108911	163254			793331	487885	0	75432										0		
693345	0	0					18536	0	1149526					175708	0	0			0	376463	0	34643										0		
693952	0	2958					165	0	18930					0	0	0			0	2745	0	6248										133		
694146	0	0					14	0	10282					0	0	0			0	1676	0	0										0		
694771	20937	0					0	20937	0					0	0	0			0	0	0	0										0		
694847	0	6172					1384	13395	121353					5000	0	0			13395	0	0	0										0		
694904																																		
695349	0	29087					1382	75	99440					10000	0	0			75	34126	0	0										0		
695947	0	26054					406	900	30708					500	0	0			0	1409	0	0										0		
696047	0	2642					534	0	25963					4429	0	0			0	13790	0	0										0		
696168	0	0					0	0	0					0	0	0			0	0	0	0										0		
696430	0	0					1781	0	169285					0	0	0			0	44246	0	0										0		
696645	0	10542					1201	0	37479					0	0	0			0	6304	0	0										0		
697035	0	0					200	0	13353					0	0	0			0	7965	0	0										0		
697147	0	0					5020	0	119526					31000	0	0			0	40240	0	0										0		
697156	0	0					4441	3857	32346					37255	0	0			3857	7115	0	0										13		
697231	40038	0					426	123237	0					0	0	0			0	0	0	0										0		
697763	0	0					14227	819575	3468734					0	0	0			33597	45722	0	403253										0		
697950	0	4116					366	0	8092					348	0	0			0	1582	0	0										0		
698144	0	0					4766	10355	273137					20000	0	0			8855	163422	0	0										175		
698546	0	1491					228	0	31450					0	0	0			0	15097	0	0										0		
698649	0	13816					3012	37663	160224					0	0	0			37663	54326	0	0										0		
699105	0	0					11232	0	282235					182206	0	0			0	41522	0	0										0		
699253	0	2486					62	0	7216					0	0	0			0	1971	0	0										0		
700140	0	972					31	0	10422					0	0	0			0	4975	0	0										0		
700252	0	12634					109	0	33968					0	0	0			0	3090	0	0										0		
700430	0	0					3172	0	98502					7000	0	0			0	20049	0	0										0		
700458	0	33409					242	235	43530					2007	0	0			235	0	0	0										15		
701062	0	61291					25836	562391	748212					25000	0	0			41926	117041	0	0										0		
701222	0	4898					5659	41570	132175					50000	0	0			0	1913	0	5890										0		
701839	0	46206					1024	0	482793					0	0	0			0	34805	0	5253										0		
701857	0	1992					177	0	12870					0	0	0			0	994	0	0										0		
702117	0	76822					44575	762756	1862838					43176	0	0			266382	86727	0	148069										11360		
702612	0	254434					3130	0	257873					0	0	0			0	0	0	1187										34213		
702836	0	300					175	10169	3569					0	0	0			4990	534	0	0										0		
702911	0	6728					4886	0	346344					19000	0	0			0	83873	0	0										0		
703039	0	1597					3168	0	30182					0	0	0			0	5383	0	0										0		
703552	0	47005					11806	356285	196670					50000	0	0			145438	38189	0	0										0		
703767	0	9508					12170	287558	469410					73000	0	0			192309	165962	0	0										6797		
705378	0	1024					1295	0	9967					10890	0	0			0	0	0	0										27		
705556	0	2494					1117	0	94105					15069	0	0			0	32720	0	12374										0		
706030	0	0					452	237	35743					6000	0	0			237	13082	0	0										0		
706058	0	0					2053	0	24393					3936	0	0			0	16712	0	0										0		
706236	0	0					0	0	13948					2427	0	0			0	334	0	0										0		
706254	0	6938					649	0	64757					0	0	0			0	33423	0	0										0		
706450	0	736					71	0	8309					0	0	0			0	527	0	0										0		
706656	0	0					175	290	102320					0	0	0			290	27628	0	0										31		
707354	0	25256					14263	0	562629					148880	0	0			0	110861	0	0										0		
708379	0	5899					685	5704	58637					463	0	0			5704	20648	0	0										0		
709143	0	0					4116	0	211147					63000	0	0			0	89641	0	41214										0		
709451	0	0					1187	0	8447					2000	0	0			0	8447	0	0										0		
709554	0	0					825	24306	40291					0	0	0			24306	20806	0	0										0		
709602	0	118016					6580	44590	467723					84500	1946	1946			26400	0	0	256287										0		
709639	0	1966					730	0	211531					54	0	0			0	107377	0	0										0		
709956	0	0					794	0	8179					7056	0	0			0	6948	0	0										0		
710176	0	4345					2546	0	37667					19500	0	0			0	12446	0	0										24		
710859	0	0					323	0	129830					0	0	0			0	18160	0	18774										0		
711472	0	0	0	0	0	0	1540	309407	426516	0	2868791	601944	2043195	0			281318	130126	0	0	0	0	28089	296390	0	0	0	0	0	0		0	0	
711520	0	0					127	0	18072					0	0	0			0	2005	0	0										0		
711548	0	7732					1039	0	85187					11	0	0			0	48049	0	0										600		
711753	0	4406					185	0	10974					0	0	0			0	1538	0	0										66		
711801	0	26230					1735	0	157336					20500	0	0			0	56006	0	0										21634		
712059	0	5662					2607	0	97090					39096	0	0			0	40911	0	0										346		
712648	0	2425					1853	0	12621					30841	0	0			0	10196	0	0										0		
712956	0	0					107	101149	0					0	0	0			62923	0	0	0										0		
713252	0	3118					300	0	39623					4500	0	0			0	28305	0	0										70		
713476	0	0					6076	0	96099					116355	0	0			0	13993	0	0										5276		
713926	0	14334					2119	0	345339					0	0	0			0	25958	0	0										0		
714165	0	0					78	16470	37304					0	0	0			16470	0	0	0										0		
714437	0	0					1753	0	25122					30000	0	0			0	918	0	0										0		
714839	992	0					618	17982	39971					225	0	0			5300	5376	0	0										0		
714978	0	4633					1720	0	47224					37100	0	0			0	23728	0	0										0		
715032	0	5482					130	0	13197					0	0	0			0	1119	0	0										0		
715050	0	4978					1581	0	34847					15000	0	0			0	3966	0	0										0		
715144	0	42184					682	0	42184					0	0	0			0	0	0	0										0		
715340	0	0					6820	1652	83569					28000	719	719			1652	10812	0	0										923		
715470	0	0					534	1	0					11000	0	0			0	0	0	0										0		
715630	0	0					395	0	130086					0	0	0			0	72278	0	0										0		
715872	0	0					790	0	108219					0	0	0			0	43177	0	0										67		
715975	0	0					495	2122	6425					0	0	0			122	1957	0	0										0		
716374	0	2461					1836	7000	417190					0	0	0			0	147662	0	0										0		
716833	0	18698					9471	1018	461378					31000	0	0			1018	26525	0	142211										0		
716851	0	0					453	1235	186405					0	0	0			1235	42264	0	0										0		
716954	0	0					2524	0	64551					28000	0	0			0	31511	0	0										66		
717232	0	0					80	49844	18970					0	0	0			25838	2914	0	0										0		
717670	0	0					207	0	5988					2635	0	0			0	1854	0	0										0		
717737	0	0					2387	0	413602					0	242	242			0	58650	0	0										0		
717924	0	0					6542	0	1253574					30000	0	0			0	192314	0	24250										71897		
718145	0	0					2851	98396	181017					38000	0	0			45323	87449	0	0										0		
718275	0	106169					0	0	112549					0	0	0			0	0	0	0										1139		
718538	0	1979					2013	0	48770					8843	0	0			0	12258	0	0										0		
719030	0	0					13	7786	20354					0	0	0			988	5992	0	0										0		
719610	0	5484					219	0	36588					0	0	0			0	19176	0	0										0		
719656	0	25113					2229	0	76420					5890	0	0			0	16530	0	28703										88		
719964	0	0					101	22993	30730					0	0	0			22993	0	0	0										0		
720157	0	21726					0	0	21960					0	0	0			0	0	0	0										0		
720344	0	0					1185	0	41849					11485	0	0			0	17026	0	0										0		
720746	0	19424					3830	0	292301					53897	0	0			0	74562	0	0										0		
720858	0	1417					384	0	37312					1000	0	0			0	18368	0	0										0		
721350	0	0					3323	394	25534					61989	0	0			394	18346	0	0										199		
721752	0	0					262	0	38859					0	0	0			0	11029	0	0										264		
721949	0	48375					2244	0	146398					0	0	0			0	82168	0	18134										0		
722227	0	0					2096	0	13458					25000	0	0			0	6499	0	0										0		
722432	0	2375					2274	214	65434					26629	0	0			214	20993	0	0										0		
722544	0	19963					4967	0	1050810					7942	0	0			0	273329	0	27329										0		
722777	2080033	0	93034	0	0	1305	1742296	12721482	6621332	1244496	96154043	0	83227737	3705121	1220053	554711	26349	633133	0	0	0	234940	1376374	348057	7253566	4229884	978807	1096789	913319	312164	637352	813	742048	
722816	0	14212					2216	4324	355513					15521	0	0			3835	31646	0	0										0		
723112	2438000	1575000	0	0	0	2833000	1100000	11366000	35485000	350000	213235000	0	188937000	6784000	3303000	2257000	0	0	0	0	0	311000	8928000	12780000	0	11550000	0	6745000	0	2000	0	26000	764000	
723158	0	5955					82	0	19069					0	0	0			0	1619	0	0										0		
723550	0	3687					131	0	50864					0	0	0			0	19218	0	0										0		
723653	0	16511					399	95392	115411					577	0	0			86093	1509	0	0										0		
724744	0	37945					6234	0	117108					48120	0	0			0	41640	0	2844										0		
724904	0	0					1073	0	15450					18000	0	0			0	4038	0	0										0		
724940	0	0					0	5900	0					0	0	0			0	0	0	0										0		
725077	0	0					1619	0	16002					16038	0	0			0	2037	0	0										0		
725732	0	0	0	0	0	0	12096	70103	333258	0	5466642	0	4890411	191850			0	0	32462	0	0	0	21481	30891	16160	27050	0	142491	0	132826		3687		
726458	0	491					932	0	11047					7850	0	0			0	7771	0	0										0		
726953	0	0					14046	74630	118119					101081	0	0			0	8631	0	0										0		
727174	0	0					12707	0	0					0	0	0			0	0	0	0										0		
728948	0	3817					2036	0	182535					18861	759	0			0	87988	0	0										0		
728957	0	0					234	0	102420					0	0	0			0	36921	0	0										0		
729011	0	15077					3096	8541	91321					0	0	0			8541	2713	0	0										0		
729057	0	40184					288	0	58051					0	0	0			0	14595	0	0										49		
729178	0	0					1364	41200	27658					14325	0	0			20960	6572	0	0										0		
729310	0	0					2766	130499	276611					75768	0	0			14595	33919	0	0										0		
729842	0	0					1208	0	118054					15000	0	0			0	59016	0	0										88		
729945	1493	0					498	9431	0					163	0	0			1629	0	0	0										0		
731050	0	1981					310	3167	24132					400	0	0			3167	0	0	0										16		
731247	0	255527					32063	0	955584					64333	0	0			0	382645	0	0										0		
731957	0	0					5	0	11171					0	0	0			0	0	0	0										0		
732178	0	4398					1007	259	89280					0	0	0			259	23932	0	0										0		
732253	0	1976					642	1388	9181					0	0	0			1388	7074	0	0										0		
732637	0	0					375	0	48356					1500	0	0			0	17527	0	0										0		
732758	0	4136					1803	10	16658					6200	0	0			0	1388	0	0										0		
732954	0	0					0	0	50917					0	0	0			0	34229	0	0										0		
733540	0	0					1102	357	0					0	0	0			306	0	0	0										0		
733559	0	11158					1022	20998	15032					21000	0	0			2530	0	0	0										70		
733661	0	0					190	0	32070					75048	0	0			0	19377	0	0										21		
733755	0	5415					244	0	8670					3000	0	0			0	300	0	0										88		
733951	0	0					2690	0	82225					42500	0	0			0	2532	0	0										0		
734248	0	0					2358	0	125785					38000	0	0			0	54571	0	9817										399		
734350	0	21414					2750	544	97687					20000	0	0			0	26994	0	0										0		
734538	0	0					5862	0	68538					0	1235	0			0	175	20408	20318										0		
734613	0	0					552	0	108373					0	0	0			0	11070	0	0										157		
735067	0	0					4101	992	0					47688	0	0			0	0	0	0										0		
735414	10966	0					238	17984	0					0	0	0			1559	0	0	0										0		
735441	0	5932					3594	0	22304					45000	0	0			0	6370	0	0										0		
735973	0	0					455	0	19948					1100	0	0			0	4712	0	0										223		
736158	0	2287					180	0	17237					229	0	0			0	6807	0	0										0		
736550	0	11930					3292	0	87352					23400	0	0			0	55809	0	0										508		
737548	0	22251					765	0	90991					4286	0	0			0	52014	0	19270										12		
738013	0	0					8333	0	174912					167924	0	0			0	61469	0	0										0		
738040	0	17885					20029	175930	476544					265000	0	0			175930	6114	0	33007										172		
738143	0	2006					2283	3757	179063					32500	0	0			3757	0	0	26659										0		
738255	0	0					1275	0	64202					19304	0	0			0	26705	0	0										0		
738303	0	1499					12000	40484	87878					154544	0	0			3895	0	0	0										0		
738657	0	1665					123	1378	7257					0	0	0			1378	3859	0	0										0		
738769	0	0					6423	0	142358					50000	0	0			0	5500	0	0										0		
739346	0	0					658	0	48177					10000	0	0			0	47554	0	0										35		
739355	0	0					1106	0	20829					0	0	0			0	0	0	0										0		
739560	0	491					15000	0	315663					100000	0	0			0	29774	0	0										11617		
739832	0	0					3101	0	61006					19972	0	0			0	39332	0	0										0		
740249	0	0					1881	0	119644					17000	0	0			0	117745	0	0										67		
741068	0	0					331	0	0					5443	0	0			0	0	0	0										0		
741152	0	754					63	0	49319					0	0	0			0	17949	0	0										0		
741330	0	5323					1783	0	147760					4807	0	0			0	45508	0	0										5130		
741358	0	0					0	250	0					1200	0	0			250	0	0	0										0		
741844	0	0					130	0	28584					1000	0	0			0	8600	0	0										36		
741956	0	0					419	729	11029					0	0	0			0	1261	0	0										0		
741974	0	0					3214	93	8765					43448	0	0			0	0	0	0										0		
742056	0	5858					578	0	63210					0	0	0			0	16649	0	0										0		
742542	0	490					553	0	29102					500	0	0			0	11218	0	0										0		
742944	0	1515					1096	19939	21926					15975	0	0			1832	0	0	0										0		
743679	0	936					2856	0	109640					24379	0	0			0	31988	0	31060										0		
743950	0	4586					88	0	44996					0	0	0			0	17790	0	0										0		
744854	0	0					442	158	62759					0	0	0			0	4392	0	0										0		
745347	0	7659					110	0	76829					0	0	0			0	30807	0	0										0		
746157	0	16589					2224	0	64933					13000	0	0			0	650	0	0										0		
746755	0	6385					2071	0	145820					13960	0	0			0	34104	0	0										0		
746942	0	4671					488	0	42857					2055	0	0			0	29430	0	0										34		
746979	0	0					104	71140	9511					0	0	0			7421	0	0	0										0		
747051	0	1451					163	0	6442					1000	0	0			0	303	0	0										0		
747257	0	20376					2329	0	20376					0	0	0			0	0	0	0										98		
748254	0	24447					1717	0	93952					33000	0	0			0	6195	0	0										0		
748357	0	0					498	0	4648					0	0	0			0	792	0	0										0		
748441	0	222					1346	0	41973					2989	0	0			0	5437	0	0										0		
748964	0	0					1657	0	102035					15000	0	0			0	46813	0	0										0		
749242	0	0					81897	1030105	2560818					550000	0	0			279430	271373	5756	5774										0		
749635	0	0					1360	0	233259					157	0	0			0	17548	0	0										0		
749840	10727	0					103	11793	0					0	0	0			966	0	0	0										0		
749943	0	3209					0	0	47208					0	0	0			0	14380	0	0										0		
750051	0	0					252	0	88286					0	0	0			0	44363	0	0										0		
750341	0	0					1512	0	55516					7000	0	0			0	33828	0	0										0		
750444	0	0					164	0	0					2200	0	0			0	0	0	0										18		
750846	0	1977					73	0	19791					0	0	0			0	364	0	0										0		
751254	0	19252					2678	2	307393					54000	0	0			0	52487	0	0										67		
751656	0	0					26118	0	728280					83443	0	0			0	199232	0	21541										319		
751852	0	3986					651	0	9157					7500	0	0			0	0	0	0										0		
752831	0	1003					284	13312	62587					0	0	0			13312	13051	0	0										0		
753052	0	1507					0	0	19496					0	0	0			0	17989	0	0										35		
753324	0	10001					3786	0	119543					40000	0	0			0	0	0	0										0		
753641	0	2183					1700	0	11217					954	0	0			0	6846	0	0										0		
753856	0	0					0	25616	0					0	0	0			2238	0	0	0										0		
754068	0	0					5097	26759	5715					8025	0	0			0	0	0	0										0		
754246	0	0					55	0	668					0	0	0			0	668	0	0										13		
754536	0	12328					502	0	35448					0	0	0			0	4429	0	0										0		
754826	9999	0					3302	187498	130351					0	0	0			19942	73735	0	13510										0		
754853	0	0					6647	0	163778					30500	0	0			0	59106	0	0										266		
754929	0	0					2009	0	654377					0	0	0			0	153717	0	0										0		
755252	3980	0					2822	67542	91408					28598	0	0			0	75649	0	10957										0		
755421	502	0					55	13651	0					0	0	0			4716	0	0	0										0		
755458	0	5004					4613	2809	61106					27597	0	0			2809	31349	0	0										141		
756343	0	0					1169	124	0					22000	0	0			124	0	0	0										132		
756848	0	4848					280	0	19821					0	0	0			0	366	0	0										0		
757377	0	86903					2628	0	271559					0	0	0			0	0	0	0										0		
757452	0	0					2627	7685	49752					9000	0	0			7685	0	0	0										0		
757779	0	2379					868	0	10595					6202	0	0			0	3393	0	0										0		
758703	0	29909					24966	130265	593438					545724	0	0			125265	65830	0	0										17277		
758842	3669	16471					450	44419	30226					0	0	0			36766	11337	0	1909										88		
758851	0	0					8023	1531	6049					145500	0	0			1531	1981	0	0										0		
759045	0	0					2241	0	131268					37216	0	0			0	96489	0	0										0		
759625	0	0					682	9200	69962					0	0	0			0	17651	0	0										0		
760210	0	5320					166	0	37487					0	0	0			0	9797	0	0										0		
760331	0	69807					674	0	335268					0	0	0			0	9230	0	0										0		
760340	0	3475					1164	0	8723					0	0	0			0	426	0	0										0		
760434	0	11573					464	32135	11573					22000	0	0			9082	0	0	0										0		
760649	0	14336					338	0	14652					4524	0	0			0	0	0	0										0		
760854	0	23288					755	0	457936					1046	0	0			0	138190	0	51502										0		
760939	0	0					52	0	10742					0	0	0			0	0	0	0										0		
760957	0	0					250	0	27602					0	0	0			0	10175	0	0										0		
761244	0	0					1161	11971	68673					0	0	0			8966	21338	0	0										0		
761459	0	4913					833	185	108552					0	0	0			185	12137	0	0										87		
761543	0	27357					761	0	80789					11014	0	0			0	28495	0	2971										55		
761806	0	0					412492	7969672	10009500					3231587	80874	146598			824734	109619	0	596738										0		
761833	0	0					0	0	23430					0	0	0			0	1486	0	0										0		
761851	0	9401					4027	83249	59978					43600	0	0			83249	20588	0	0										66		
761954	0	1013					522	0	70500					0	0	0			0	15273	0	0										0		
762045	0	0					2098	34	0					42922	0	0			34	0	0	0										271		
762447	0	0					37068	1385	1075636					270000	0	0			0	280632	0	196716										4588		
762474	0	260421					37581	13278	307831					403349	16885	0			0	0	0	0										0		
762773	0	0					609	0	0					0	0	0			0	0	0	0										0		
763211	0	0					900	14780	95371					8000	0	0			14780	43686	0	21948										0		
763677	0	0					1082	91405	630474					0	0	0			984	73590	0	25262										0		
763930	0	0					1467	0	104464					20000	0	0			0	14333	0	0										0		
764030	0	660625					46357	203242	2206173					558039	7359	7599			33414	19061	0	0										0		
764058	0	5619					4548	0	190628					36000	0	0			0	91562	0	0										0		
764067	0	0					382	0	43174					0	0	0			0	19321	0	0										0		
764142	0	2956					1417	0	53742					1230	0	0			0	17879	0	5356										0		
764151	0	0					99	0	8695					0	0	0			0	2792	0	0										0		
764816	0	0					927	0	8561					11500	0	0			0	1706	0	0										0		
765318	0	16324					437	0	23449					0	0	0			0	0	0	0										0		
765354	0	11125					258	0	62887					0	0	0			0	11780	0	0										0		
765505	0	37194					6658	0	213726					140867	0	0			0	49774	0	0										0		
765662	0	0					1182	46167	83850					9000	0	0			30799	10475	0	0										0		
765877	0	980					421	0	31462					3500	0	0			0	3899	0	0										0		
766052	0	3878					77	0	18811					0	0	0			0	5108	20273	0										0		
766164	0	0					85985	0	364276					280000	0	0			0	2589	0	0										4588		
767152	0	3008					70	0	11441					0	0	0			0	2565	0	0										0		
767246	0	0					0	0	627					0	0	0			0	224	0	0										0		
767255	0	0					1093	0	34116					15000	0	0			0	0	0	0										0		
767554	0	0					474	2545	63849					5827	0	0			2545	27182	0	0										0		
767572	0	24					446	0	3542					4044	0	0			0	0	0	0										0		
767611	0	0					123	658	76166					0	0	0			658	33443	0	0										0		
767732	0	0					408	0	100175					0	0	0			0	37660	0	0										0		
767974	0	1000					8354	0	17496					63878	0	0			0	0	0	0										0		
768458	0	50308					510	0	111133					0	0	0			0	5780	0	0										0		
768476	0	0					187	7220	0					8090	0	0			0	0	0	0										0		
768953	2604	0					7819	129626	101664					0	0	0			91827	42537	0	0										0		
769334	0	0					281	0	36065					91	0	0			0	19025	0	2860										0		
770451	0	23977					555	0	27379					5881	0	0			0	466	0	0										143		
770545	0	1501					116	0	4750					1300	0	0			0	0	0	0										0		
770639	0	52385					722	0	124968					6500	0	0			0	35149	0	0										0		
770657	0	7253					2042	0	395159					25000	826	863			0	35506	0	52076										8		
770853	0	3940					6094	0	54616					66432	0	0			0	11636	0	0										86		
771047	0	0					227	0	21290					0	0	0			0	16244	0	0										0		
771140	0	0					9274	0	364774					70810	0	0			0	82733	0	27786										0		
771458	0	4872					1680	54381	526150					224	0	0			45381	41705	0	52103										0		
771609	0	229312					6322	0	342292					108320	0	0			0	32691	0	0										2188		
771748	0	0					115	0	101148					0	0	0			0	77287	0	0										2		
771878	0	0					2429	101	76091					47437	0	0			0	0	0	0										0		
772008	0	49482					3440	0	548029					36280	0	0			0	61322	0	0										0		
772446	0	1974					252	0	1974					0	0	0			0	0	0	0										0		
772754	0	4010					92	0	19579					0	0	0			0	2569	0	0										66		
773032	0	0					129	0	47603					0	0	0			0	27794	0	0										0		
773171	0	8335					687	3122	10797					0	0	0			3121	0	0	0										0		
773247	0	0					32598	0	1520708					365000	0	0			0	73458	0	10181										4235		
773443	0	44452					651	0	140184					0	0	0			0	40682	0	11515										0		
773470	0	0					9204	0	0					250000	0	0			0	0	0	0										0		
773742	0	21829					3509	5402	167189					0	0	0			5402	4641	0	0										0		
774132	0	0					1390	0	141879					13284	0	0			0	14913	0	0										0		
774235	0	0					286	0	30786					0	0	0			0	8729	0	0										0		
774253	0	3459					273	0	16876					0	0	0			0	3530	0	0										0		
774347	0	30					472	30381	43398					7176	0	0			22666	28054	0	0										133		
775054	0	0					2649	15000	94967					29000	0	0			0	45069	0	0										0		
775241	0	1007					108	0	12989					0	0	0			0	258	0	0										0		
775456	0	4938					10565	0	355886					130595	0	0			0	104655	0	7987										0		
775773	0	7085					675	0	78719					3691	0	0			0	12146	0	0										0		
776369	0	62253					0	0	62253					0	0	0			0	0	0	0										0		
776547	0	0					2644	0	40780					33574	0	0			0	16586	0	0										0		
777254	0	0					1322	522	11307					5000	0	0			522	7895	0	0										0		
777366	0	0	0	0	0	0	6835	499	33043	0	1121934	8079	981039	8000			0	1909	0	0	0	0	0	13093	0	18041	499	0	0	0		0	0	
777441	0	0					295	0	34615					0	0	0			0	21407	0	0										0		
777870	0	0					396	501	93561					0	0	0			501	35637	0	0										0		
778738	0	0					1916	64206	145860					19036	0	0			64206	35296	21158	2990										2147		
779016	0	6001					2717	0	220182					5500	0	0			0	118103	0	1589										0		
779351	0	0					5067	37534	400820					626	0	0			266	41	0	15043										0		
779641	0	15589					148	0	15589					267	0	0			0	0	0	0										0		
779650	121865	0					1984	123737	0					44084	0	0			1284	0	0	68000										0		
779968	0	18580					5991	14473	106157					4000	0	0			0	2441	0	0										457		
780049	0	0					1218	63884	39441					8144	0	0			0	29174	0	0										0		
780218	0	0					3078	0	224815					456	0	0			0	110148	0	0										904		
780263	0	34120					2366	16231	120367					17500	0	0			16231	38933	0	0										0		
780722	0	3900					1015	0	75152					6395	0	0			0	6423	0	0										5345		
780955	0	10732					1997	0	50279					9500	0	0			0	19304	0	0										33		
782016	0	0					308	0	60276					2142	0	0			0	28897	0	0										0		
782306	0	412037					87437	0	1688768					589788	102512	116195			0	240216	0	0										0		
782548	0	0					141	0	17401					0	0	0			0	12078	0	0										0		
783161	0	87556					10871	0	617243					5795	0	0			0	75003	0	0										0		
783246	0	0					4065	0	88637					83746	0	0			0	31983	0	19539										0		
783349	0	0					0	718	0					0	0	0			718	0	0	0										0		
783648	0	0					66708	0	1381347					640000	0	0			0	271948	0	0										0		
783844	0	7720					1086	0	292208					28187	0	0			0	67945	0	0										0		
783910	0	7473					1362	0	46312					3500	0	0			0	14065	0	0										0		
784159	0	425					560	39440	117196					0	0	0			34495	111768	15251	0										0		
784430	0	3347					95	0	70347					0	0	0			0	40670	0	0										0		
785147	0	0					1472	0	144793					0	0	0			0	82605	0	0										0		
785473	0	26793					26797	741	253147					439757	0	0			720	164194	0	0										756		
785857	0	16076					222	8163	141851					0	0	0			4846	48846	0	30621										0		
785923	0	50458					30782	16091	232271					95000	0	0			16091	35159	0	0										1694		
785950	0	18710					2470	0	115229					35000	0	0			0	62243	0	0										0		
786210	0	7528					3344	0	646325					4108	0	0			0	292436	0	38348										0		
786256	0	0					56	0	5828					0	0	0			0	1506	0	0										0		
786555	0	16602					1636	0	98468					6809	0	0			0	29213	0	0										0		
786612	0	0					7576	347285	416290					23139	0	0			67441	3809	0	0										5443		
786733	0	0					448	49253	54999					2083	0	0			49226	10759	0	0										0		
786948	0	4441					629	0	25141					0	0	0			0	11392	0	851										62		
787459	0	14229					426	0	15197					0	0	0			0	968	0	0										0		
787842	0	944					865	0	82601					0	0	0			0	39275	0	1151										0		
788559	0	967					2318	0	82035					17171	0	0			0	21471	0	5120										0		
788652	0	6242					769	5045	11715					8000	0	0			5045	0	0	0										0		
788773	0	8861					8365	0	157207					22559	0	0			0	16349	0	0										177		
789051	0	0					208	0	22337					0	0	0			0	10399	0	0										0		
790150	0	0					275	0	15964					0	0	0			0	9383	0	0										0		
790271	0	0					1125	0	174225					11000	0	0			0	46875	0	451										0		
790543	0	0					9537	234474	49669					155149	0	0			227469	34090	0	0										985		
790703	0	17041					1620	0	93393					33572	0	0			0	15327	0	0										0		
790918	0	7536					8944	0	394226					206033	0	0			0	74925	0	36845										0		
791072	0	0					882	0	74272					22	0	0			0	44792	0	0										0		
791353	0	23664					190	0	94619					0	0	0			0	30003	0	0										0		
791821	0	0					864	57941	57307					0	0	0			12660	11677	0	0										0		
791942	1233	5349					915	19032	23846					0	0	0			13685	13577	0	0										0		
792453	0	9432					598	50	9479					1000	0	0			50	47	0	0										211		
792640	0	0					114	0	0					3268	0	0			0	0	0	0										0		
792659	0	0					1306	0	84311					21661	0	0			0	30118	0	0										0		
794149	0	0					217	0	70526					0	0	0			0	0	0	0										0		
794345	0	1990					542	1450	86315					8500	0	0			1420	17490	0	0										0		
794475	0	0					341	0	2370					7500	0	0			0	0	0	0										0		
794653	0	1009					94	0	2374					0	0	0			0	895	0	0										92		
795249	0	22283					73	0	46951					0	0	0			0	8579	0	2951										0		
795548	0	0					1055	98935	123257					13000	5045	0			98935	73323	0	0										0		
795959	0	0					336	0	32786					1100	160	0			0	11144	0	0										0		
795968	124496	116702	0	0	0	60645	65520	4245681	3508131	0	23574001	835010	20987327	558176	0	0	0	99897	0	66312	0	50000	1708198	610714	2402769	1818218	10218	636924	0	98719	0	0	4369	
796152	0	0					247	2996	43571					0	0	0			2996	17047	0	0										0		
796657	0	8803					708	0	51257					10000	0	0			0	24517	0	0										0		
797140	0	0					7128	0	129655					89124	0	0			0	49296	0	3849										27		
797775	0	95785					15843	27107	301227					320256	0	0			0	6115	0	0										0		
798512	0	14952					367	0	25374					0	0	0			0	0	0	0										0		
799751	0	1739					1668	0	42857					15000	0	0			0	17833	0	0										0		
799854	0	0					1264	0	35978					0	0	0			0	35702	0	0										0		
799939	0	0					0	0	6931					0	0	0			0	0	0	0										0		
799948	0	26743					740	0	115182					213	0	0			0	34110	0	0										0		
