"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
233246																																																																				0	37766	1055		6943			3255	0		0	77745	0	0	3297	11996	0	0	16625	100	1736	2263	2713	5183	0	3748	11041	18225	18064	13665	0				0	0			0	0	12863	491			0			0	0														11679	0	0	0	0		0	42	0	1336	0	0	0	0	0			0	0	0	0	0	1998	0	0	CONF	CONF	0	0	0							
233358																																																																				0	14705	90		3956			20547	0		8238	102887	103	0	0	26535	324	18402	19521	2622	2266	3768	1487	5922	10009	27492	11966	13524	13175	4605	5348				0	0			4645	2445	8346	8024			0			0	0													0	0	0	0	0	8		0	15	0	3006	0	0	0	0	0			8	0	0	7	1	2114	0	0	CONF	CONF	0	0	0						0	
233442																																																																				0	12071	0		12011			47338	559		15	118074	0	0	0	10096	131	8457	42004	988	1543	4152	1470	42	815	24460	32110	24033	14116	3483	4733				0	0			200	1569	17226	3198			0			0	0														111948	0	0	0	0		0	0	0	10844	0	0	0	0	0			0	0	0	0	0	2816	0	0	CONF	CONF	0	0	0							
233527																																																																				0	4580	216571		30			259628	54201		12705	1880486	0	0	0	579222	3320	321792	183508	24760	29228	110844	46783	29550	331377	321445	93387	370469	209538	162043	130457				5061	234			31772	51738	178270	441466			0			236	2886													0	767857	0	0	0	3006		0	0	0	24647	0	0	105	33	362			0	0	0	0	0	17041	2270	0	CONF	CONF	0	0	0						0	
233554																																																																				0	17734	146030		35259			1196576	16870		3591	2208216	0	36351	0	171664	8296	43539	677504	12645	24413	46281	39042	1971	47312	179486	460960	760271	458988	142082	2092				0	557			25363	136892	145733	257437			0			0	0														662272	0	0	0	147		0	141	0	2713	0	0	0	0	147			0	0	0	0	0	7009	0	2338	CONF	CONF	0	0	0							
234355																																																																				0	176058	26380	0	45546	37254	0	37254	28875		13882	784276	1907	1657	476	71628	271	64585	124718	3501	2383	14084	26388	3021	22252	137123	63004	174167	196385	73696	70181	0	0	0	0	1198	0		6564	50503	142869	168282	0	1657	0			0	113	0	0	0	0	0	0	0	0	0	0	0	0		187408				7262	1177	0	1177	0	8404	0	7204	0	0	0	0	0	58	58	0	0	0	5635	0	2120	CONF	CONF	0	0	0							
234506																																																																				0	278	27630	0	0	7083	0	7083	5585		0	366355	154	0	0	222684	2217	0	6886	0	146	15988	9266	50170	145867	22025	6738	45092	39874	29014	1015	0	0	0	0	222	0		1123	3943	32968	58466	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		236779				0	0	0	0	0	3214	0	0	0	0	0	0	0	0	0	0	0	0	1096	0	462	CONF	CONF	0	0	0							
234739																																																																				0	15434	54705		272			117001	92181		0	1563219	4504	0	0	222761	10912	75304	477914	35135	38066	81404	31669	25977	8686	573884	153739	368645	114299	116363	12506				2430	923			70797	204485	354213	401168			0			252	0													0	666260	291675	298269	6594	319		0	0	0	10163	0	67	0	0	0			0	0	0	0	0	10278	0	0	CONF	CONF	0	0	0						0	
234841																																																																				0	36872	0		11054			6124	0		275	115788	0	0	0	49157	1682	0	14370	2	962	1558	5176	25118	16341	4906	8500	7581	15074	15606	14964				0	0			1583	571	2900	1490			0			0	0														0	0	0	0	0		0	39	0	2941	0	0	0	0	0			0	0	0	0	0	1100	0	0	CONF	CONF	0	0	0							
235174																																																																				0	0	12933		0			0	3015		0	86299	0	0	0	67071	737	57599	3579	916	10049	24684	15160	8925	6202	3448	2957	8384	2809	1534	39				0	0			0	0	1511	1032			0			412	861													0	71586	0	0	0	412		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0						0	
235231																																																																				0	5044	5985		629			5656	1270		146	95336	164	0	5656	44076	2024	1956	26100	1020	3083	9713	18858	3573	7446	11021	12868	6825	16271	4055	0				0	0			7856	8415	6266	3007			0			0	0														0	0	0	0	0		0	52	0	1083	0	0	0	0	0			0	0		0	0	3991	0	0	CONF	CONF	0	0	0							
235446																																																																				0	85215	0		39264			22629	6033		3692	251676	0	0	467	52883	172	0	25485	703	7876	15266	15610	13154	274	13994	14509	99037	52592	12040	5783				0	448			9948	1189	17993	7447			0			0	0														114557	0	0	0	0		0	0	0	2762	0	0	0	0	0			0	0	0	0	0	2001	0	0	CONF	CONF	0	0	0							
235530																																																																				0	36671	49166		37523			49887	22848		3136	535354	0	0	6008	121276	6596	70806	97081	3248	16787	31203	40766	17581	11113	56062	98503	111770	95431	28722	13074				0	169			8895	26078	67946	97728			0			0	134														397522	0	0	0	1580		0	2181	0	1067	0	0	0	1576	0			4	0	0	0	0	4187	0	0	CONF	CONF	0	0	0							
235558																																																																				0	8812	0		16745			2249	0		0	30732	0	0	0	129	0	0	15802	0	0	39	90	0	0	23592	2014	3208	1565	200	24				0	0			0	0	14	1223			0			0	0														8345	0	0	0	0		0	0	0	802	0	0	0	0	0			0	0	0	0	0	758	0	0	CONF	CONF	0	0	0							
235950																																																																				0	16185	0		2696			4721	348		0	34894	0	826	0	4723	135	3560	7971	155	1298	1562	1543	121	0	5949	3462	4946	12748	2421	644				0	1			0	0	84	4122			0			0	0														0	0	0	0	0		0	5	0	630	0	0	0	0	0			0	0	0	0	0	418	0	0	CONF	CONF	0	0	0							
236153																																																																				0	277942	386830	0	258043	1053840	0	1053840	107903		57012	4729502	0	0	0	714648	30644	107944	988328	20644	43448	256094	220372	67536	103532	1147750	532589	902958	1047614	293870	5844	0	0	0	15472	999	0		220958	209894	597837	747692	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1813917				12800	1952	0	1952	0	23090	0	0	5558	0	0	7242	0	0	0	0	0	0	24746	7242	0	CONF	CONF	0	0	0						0	
236256																																																																				0	7872	0		6835			1302	0		0	23384	0	0	0	5025	0	3696	6544	1046	2719	772	488	0	0	5089	9609	2533	898	230	0				0	0			428	45	0	803			0			0	0													0	0	0	0	0	0		0	38	0	756	0	0	0	0	0			0	0	0	0	0	280	0	0	CONF	CONF	0	0	0						0	
236603																																																																				0	69125	3037		990			9675	12830		0	261627	0	0	0	133071	4837	9387	817	441	766	4500	2410	19732	103629	20444	1855	4936	4329	27258	69988				711	78			437	0	10736	13712			0			0	199														79451	0	0	0	0		0	15	0	419	0	0	0	0	0			0	0	0	0	0	1954	0	0	CONF	CONF	0	0	0							
236706																																																																				0	7733	1862592	0	0	1818776	0	1818776	59305		2329	6258623	0	265930	148946	630491	2115	347354	796719	22192	62665	84141	103021	127510	228389	1855789	440907	935491	1026842	1293306	10127	0	0	0	0	43386	0		19395	5495	289801	1101694	0	265930	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		3870311				95266	3080	5663	3080	0	0	0	0	83040	0	0	12226	0	0	0	0	0	0	140838	12226	2479	CONF	CONF	0	0	0							
236957																																																																				0	392	17064	0	0	13704	0	13704	15124		868	293029	0	0	0	76806	4025	0	71730	3333	10007	26350	32412	4477	227	38463	37087	59760	67965	8783	0	0	0	0	76	34	0		8356	11165	64471	70784	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		70006				0	28	0	28	0	5084	0	0	0	0	0	0	0	0	0	0	0	0	5048	0	0	CONF	CONF	0	0	0							
237066																																																																				0	55681	47021	0	92611	532286	0	532286	0		0	1544842	0	0	0	317396	3491	12336	323230	9707	5394	7321	5450	42359	245670	807762	76186	119197	127103	62879	16671	0	0	0	0	47	0		41767	159111	105594	184104	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1393098				0	0	0	0	0	1264	0	0	0	0	0	0	0	0	0	0	0	0	4469	0	0	CONF	CONF	0	0	0							
237619																																																																				0	0	127923	0	0	122384	0	122384	59780		2511	1671560	0	0	32298	822024	9482	340420	174406	122	10787	33814	82182	267440	423800	438172	49019	113549	171052	66228	4151	0	0	0	0	7675	0		33066	136658	101665	236861	0	0	0			0	377	0	0	0	0	0	0	0	0	0	0	0	0		851104				0	2588	0	2587	0	715	0	0	0	0	0	0	0	0	0	0	0	0	8229	0	0	CONF	CONF	0	0	0							
237954																																																																				0	7329	0		620			4238	0		408	170277	0	0	0	26911	678	252	8189	895	1460	3957	5115	14059	766	17721	44175	53851	8866	1830	1245				0	2			453	27139	14028	81176			0			0	0													0	43867	0	0	0	0		0	91	0	3565	0	0	0	0	0			0	0		0	0	3639	0	0	CONF	CONF	0	0	0						0	
238139																																																																				0	9050	13881		2502			4862	9559		2267	144014	0	0	0	46370	3405	769	30303	1066	1933	7080	7385	16711	12199	24203	10386	30775	23795	8277	209				0	0			9729	8889	16710	14676			0			0	30														30785	0	0	0	0		0	34	0	1336	0	0	0	0	0			0	0		0	0	744	0	0	CONF	CONF	0	0	0							
238250																																																																				0	15553	0		21779			4142	0		0	43456	0	0	0	10	0	0	22029	0	0	10	0	0	0	3876	18153	5410	11643	4109	255				0	0			0	0	0	1215			0			0	0														0	0	0	0	0		0	0	0	514	0	0	0	0	0			0	0	0	0	0	243	0	0	CONF	CONF	0	0	0							
238737																																																																				0	0	87944		0			30249	1202		0	567017	0	0	0	192393	0	183351	63990	7741	22021	5458	6659	23703	126643	36582	30826	25526	41261	240407	0				1501	14			10906	8537	40074	194103			0			0	168														274052	0	0	0	0		0	46	0	0	0	0	0	0	0			0	0	0	0	0	48	0	0	CONF	CONF	0	0	0							
239556																																																																				0	574	1755		87			74301	13685		1276	445830	215	0	0	108974	6558	0	118237	10998	13432	42102	34124	3847	3750	57275	50145	135553	64665	28407	1				0	206			9373	18296	128903	35504			0			0	39														91674	0	0	0	0		0	201	0	33676	0	0	0	0	0			0	0	0	0	0	12676	0	0	CONF	CONF	0	0	0							
239659																																																																				0	24378	14220		3335			58417	2717		286	567752	0	0	0	186841	7806	115627	173634	53991	38136	38667	25309	3868	26688	141715	62289	95341	52077	16769	7335				0	0			28017	72078	69077	97821			0			0	0													0	242272	0	0	0	0		0	95	0	1196	0	0	0	0	0			0	0	0	0	0	1468	0	0	CONF	CONF	0	0	0						0	
240954																																																																				0	1638	2015		0			6433	4149		0	102316	0	0	0	9282	384	9282	12082	6482	1863	853	0	0	84	65601	6629	7593	5619	6480	1109				0	0			0	5614	54015	15219			0			0	0														0	0	0	0	0		0	5	0	3021	0	0	0	0	0			0	0		0	0	541	0	0	CONF	CONF	0	0	0							
241009																																																																				0	274	4240		666			12611	1322		0	100368	0	0	0	52628	768	0	4449	628	23	166	540	12232	38651	6407	810	6897	14642	16180	2668				401	114			2747	0	6133	456			0			0	97														0	0	0	0	0		0	89	0	8872	0	0	0	0	0			0	0		0	0	9047	0	0	CONF	CONF	0	0	0							
241157																																																																				0	61727	33268	1390	5784	55695	0	55695	27833		464	705277	0	7007	2640	265344	6645	152044	97762	15195	44021	69846	49307	75239	6254	85559	104401	98558	85622	37039	16075	0	0	0	0	35	0		22357	18398	34425	126620	0	7007	0			206	2471	0	0	0	0	0	0	0	0	0	0	0	0	0	165215				206	811	0	2201	0	19347	0	0	0	0	0	0	0	0	0	0	0	0	18127	0	2095	CONF	CONF	0	0	0						0	
241559																																																																				0	49986	308		48420			26842	4928		1873	223878	0	0	0	24966	227	3190	97628	623	1600	9389	10250	2939	165	79781	15624	41618	39673	19941	2275				0	0			6114	10003	21733	26180			0			0	0														66201	0	0	0	113		0	64	0	802	0	0	0	0	0			0	0	0	0	0	1432	113	0	CONF	CONF	0	0	0							
242257																																																																				0	79929	23410		17321			64494	16696		1622	647181	0	0	0	171353	1689	121104	140458	6144	21671	81157	21709	15289	24961	118013	69572	170524	59223	19050	38559				0	0			17506	47983	146158	40734			0			327	0														389348	49316	50299	249	327		6753	191	0	4803	0	0	0	0	0			0	0	0	0	0	6539	0	0	CONF	CONF	0	0	0							
242444																																																																				0	0	259334		0			15425	39359		1200	1166918	0	0	0	163100	4765	104042	203138	10078	26133	35203	52916	34457	3610	224022	129179	370354	268517	6907	233				0	151			38742	24731	151346	459842			0			671	0														415820	0	0	0	8945		0	0	0	8286	0	0	0	8274	0			0	0	0	0	0	637	0	1229	CONF	CONF	0	0	0							
242949																																																																				0	7570	1176		3239			13468	229		468	68859	0	0	0	12107	205	12107	16324	109	1270	2339	7242	840	307	8779	6166	22573	14532	3871	831				0	19			1018	1844	9437	17276			0			0	0														0	0	0	0	0		0	30	0	256	0	0	0	0	0			0	0	0	0	0	517	0	0	CONF	CONF	0	0	0							
242958																																																																				0	0	3126		125			23567	5896		0	129060	0	0	0	41516	1655	0	18379	679	1121	17003	18110	3033	1472	13318	9277	23873	29553	9571	1046				30	71			1778	7313	18618	5874			0			0	0														0	0	0	0	0		0	93	0	9381	0	0	0	0	0			0	0		0	0	10017	0	0	CONF	CONF	0	0	0							
242976																																																																				0	9393	24475	0	352	15830	0	15830	14563		0	754575	0	0	0	242039	1646	75351	77286	12974	16621	36376	31982	35156	108062	93091	54526	139752	130152	65246	28386	0	0	0	0	98	0		4015	36537	79254	293861	0	0	0			1119	294	0	0	0	0	0	0	0	0	0	0	0	0		269008				1119	0	17732	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	14558	0	2141	CONF	CONF	0	0	0							
243375																																																																				0	0	4674		0			81959	0		0	118512	0	0	0	395	81	0	94681	0	0	0	380	0	0	14754	79927	9735	1554	9733	579				10615	12901			0	0	196	2387			0			0	0														0	0	0	0	0		0	4192	0	46	0	0	0	0	0			0	0	0	0	0	1066	0	0	CONF	CONF	0	0	0							
243414																																																																				1393	6649	9953		1883			19648	17397		0	173990	0	0	0	30033	123	25949	13919	998	6146	10291	7527	2452	2476	34729	11244	47426	38616	6736	2284				704	0			210	427	57230	25615			0			0	132														56361	0	0	0	0		0	135	0	1761	0	0	0	0	0			0	0		0	0	829	0	0	CONF	CONF	0	0	0							
243955																																																																				0	1289	0		4183			5318	0		41	32270	0	0	0	312	7	0	3221	35	59	112	105	0	0	22862	591	542	3753	839	277				0	7			0	0	19037	1913			0			0	0														11351	21359	21717	319	0		0	0	0	129	0	0	0	0	0			0	0	0	0	0	34	0	0	CONF	CONF	0	0	0							
244037																																																																				0	6923	3158		3259			11231	1280		3819	138326	0	0	97	49940	1774	31246	29048	2444	5320	6019	12954	8378	14697	35406	5638	20584	16356	7906	1573				0	2			3060	15645	22428	11614			0			0	0														37512	0	0	0	0		1000	0	0	1019	0	0	0	0	0			0	0		0	0	2174	0	0	CONF	CONF	0	0	0							
244149																																																																				0	8901	1679	0	18182	7478	0	7478	0		0	99841	1	0	0	30077	1096	10542	22426	1064	8015	443	1816	3851	11880	8467	7114	9130	25196	8900	10455	0	0	0	0	0	0		1308	1787	2722	23808	0	0	0			283	1412	0	0	0	0	0	0	0	0	0	0	0	0		45023				2015	0	0	0	0	536	0	0	85	0	275	462	0	910	0	910	0	0	2268	462	0	CONF	CONF	0	0	0							
244158																																																																				0	45740	9595		40261			23468	2271		2829	282555	148	0	1770	18387	921	9674	112225	1569	3908	3954	5487	3466	0	86548	20200	64072	63365	26195	2170				0	4			6432	40194	51389	35409			0			0	0														25729	0	0	0	4862		0	0	0	4405	0	2115	0	6	1744			997	0	7	0	0	1398	0	0	CONF	CONF	0	0	0							
244251																																																																				0	32844	14941		42130			69207	1083		1822	296939	0	0	0	29430	1809	5863	59569	685	1994	14060	10467	2035	0	21219	49572	88788	64073	27091	13527				924	52			2608	1348	45257	33622			0			294	0														0	0	0	0	1128		0	607	0	11348	0	0	0	0	0			0	0	0	0	0	7907	834	264	CONF	CONF	0	0	0							
245016	1754604			0	0	37091	0		0	0	1852080	2915	0			541408	176420	295665	495644	661151	0	0	0	0	0	0	58735	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	682273	0	0	0	0	0	0	0	0	0	0	0	4565							0	281977	0	0	37091	0		0	0	0	1793743	2915	0		205204	168	56673		32701	36623	72419	63461	0	0							0	0	398	0	0			0	0	199227	1068028			0			0	0													0						0	0			0	0	0	0	0	0				0				4565		0	CONF	CONF	0	0	0						0	
245276																																																																				0	5053	46169	75466	361	1773055	0	1773055	13821		77296	8216587	0	0	0	1391743	8613	21949	1018935	739	4610	18848	22970	607049	719171	1280620	500439	1011612	2033990	1782006	100384	0	0	0	34302	10845	0		82	36942	469135	774107	0	0	0			1435	33639	0	0	0	0	0	0	0	0	0	0	0	0		4408821				3525	68753	176185	144219	0	2616797	0	0	0	0	0	1653	0	437	0	0	375	62	637862	1653	12261	CONF	CONF	0	0	0	115628	10001	9540	41016	0		
245351																																																																				0	19779	0		28603			23929	237		441	197982	0	0	0	17302	59	9949	44232	1277	3810	7039	2215	2849	112	12767	26378	76719	39118	19838	5669				0	25			2396	13454	37694	46972			0			0	0													0	97163	0	0	0	1242		0	29	0	437	0	0	0	0	0			1242	1242	0	0	0	6625	0	0	CONF	CONF	0	0	0						0	
245557																																																																				0	159	31584		193			69708	29471		10309	658616	862	0	2527	245213	4153	217671	106555	8934	59133	85962	45977	21071	22870	121916	96979	81381	74691	28562	8796				0	185			11122	37267	86723	84651			0			76	132														211037	0	0	0	2184		0	2703	0	27355	0	0	0	305	0			34	0	0	0	0	18682	1769	1873	CONF	CONF	0	0	0							
246022																																																																				0	248	8647	0	0	53699	0	53699	66816		0	362690	0	0	4089	96542	4214	8252	124531	13519	13571	17548	10003	0	41900	141859	33288	48236	41861	129	0	0	0	0	0	376	0		9269	41394	42550	36182	0	0	0			40	0	0	0	0	0	0	0	0	0	0	0	0	0		67533				376	44	0	44	0	67	0	0	0	0	0	336	0	0	0	0	0	0	2642	336	0	CONF	CONF	0	0	0							
246134																																																																				0	13632	11175	1467	12667	46551	0	46551	8062		4766	485703	0	0	0	152871	5395	6880	136361	15369	20459	51774	61479	3299	445	70670	58066	80342	88908	32230	2616	0	0	0	0	16	0		20648	27087	62021	85295	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0	289	0	1756	0	13066	0	0	0	0	0	0	0	0	0	0	0	0	20695	0	0	CONF	CONF	0	0	0							
246451																																																																				0	4594	3918		1346			10772	2997		0	92308	0	0	0	27856	5318	19875	22586	2312	9383	5480	1543	2083	6757	14350	29479	11147	2647	545	6169				0	0			4368	7373	11819	9118			0			0	0													0	25968	0	0	0	0		0	127	0	1645	0	0	0	0	0			0	0		0	0	1057	0	0	CONF	CONF	0	0	0						0	
246657																																																																				0	0	36150	0	0	123210	0	123210	7371		0	359344	267	0	0	14106	0	1047	70711	120	1047	899	293	8169	3484	98565	83705	43212	76033	25817	6655	0	0	0	258	0	0		0	35357	100633	41229	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144793				0	132	0	132	0	1008	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	CONF	CONF	0	0	0						0	
246947																																																																				0	1438	1909		423			7228	91		2141	47921	0	0	0	17968	677	17140	4855	3131	11957	1706	373	242	463	4429	6384	8595	5690	3885	967				0	2			1304	0	172	1464			0			186	0														17677	0	0	0	186		0	0	0	5762	0	0	0	0	0			0	0		0	0	7342	0	0	CONF	CONF	0	0	0							
246956																																																																				0	43050	166		130806			27710	0		827	330937	0	3919	0	4806	0	3293	171670	1297	2319	6	148	337	347	175603	122479	9977	4299	12072	1266				0	0			0	14310	10572	92651			0			0	0														75100	0	0	0	2632		0	27	0	850	0	0	0	0	155			2477	1036	957	0	0	1243	0	0	CONF	CONF	0	0	0							
