"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
967952																																																																																				137183	0				15.4948%			20944		135168	-645	0						0	0	0	0	5187	135411	0	0.0000%	0	0	80	80	0.0583%	0	0	0	0	1		16000		1	0	20542	243	0	0	-645	0	0	0		0	20944	0	0	20944	0	0	0	0	0	0						243	0	25956		
968070																																																																																				9796570	0				9.5344%			932561		9781059	16206	0						0	0	0	0	-90727	9826835	0	0.0000%	515061	0	18664	533725	5.4481%	0	0	0	0	1		1069064		1	0	994543	9324	121	36331	15626	580	0	0		0	932561	0	0	932561	0	0	0	0	0	0						45776	0	232140		
968155																																																																																						17331	1271	1271	10.5516%	17.0458%	15.7957%	16060	101673	152205	-1148	0			9.0458%			0				14060	152205								0	0	0		0		2000	15.7957%	1	0	14912	0	0	0	-1148	0	0	0		0	16060	0	0	16060	0	0	0	0	0	0	0	0	0	1271	0	0	0			
968249																																																																																						42898	2745	2745	8.3404%	11.6057%	10.8631%	40153	369629	481429	-11536	0			3.6057%			0				12111	494974								0	0	0		0		41587	10.8631%	1	0	42162	13406	139	0	-11536	0	0	0		0	40153	0	0	40153	0	0	0	0	0	0	0	0	0	2745	0	13545	0			
968744																																																																																				515750	0				10.2305%			51834		506661	-7309	0						0	0	0	0	31001	507158	0	0.0000%	64902	0	514	65416	12.6837%	0	0	0	0	1		21330		1	0	45022	497	0	0	-7232	0	-77	0		0	51834	0	0	51834	0	0	0	0	0	0						497	0	0		
969059																																																																																						9638	174	174	13.5266%	37.0906%	36.4210%	9464	25985	69966	-1137	0			29.0906%			0				4774	69966								0	0	0		0		4690	36.4210%	1	0	8327	0	0	0	-1137	0	0	0		0	9464	0	0	9464	0	0	0	0	0	0	0	0	0	174	0	0	0			
969255																																																																																						39146	1796	1796	8.2295%	14.9403%	14.2548%	37350	262017	453854	-59	0			6.9403%			0				25950	453854								0	0	0		0		11400	14.2548%	1	0	37291	0	0	0	-59	0	0	0		0	37350	0	0	37350	0	0	0	0	0	0	0	0	0	1796	0	0	0			
969639																																																																																				273991	0				10.2438%			28091		274224	-3267	0						0	0	0	0	27325	274224	0	0.0000%	11700	0	0	11700	4.2702%	0	0	0	0	1		766		1	0	24824	0	0	0	-3267	0	0	0		0	28091	0	0	28091	0	0	0	0	0	0						0	0	0		
969844																																																																																						36104	2059	2059	12.0650%	17.9852%	16.9595%	34045	200743	282181	-7245	0			9.9852%			0				17754	282181								0	0	0		0		16291	16.9595%	1	0	26800	0	0	0	-7245	0	0	0		0	34045	0	0	34045	0	0	0	0	0	0	0	0	0	2059	0	0	0			
969956																																																																																						11743	109	109	14.6493%	58.0274%	57.4888%	11634	20237	79417	-2596	0			50.0274%			0				7334	79417								0	0	0		0		4300	57.4888%	1	0	9038	0	0	0	-2596	0	0	0		0	11634	0	0	11634	0	0	0	0	0	0	0	0	0	109	0	0	0			
970055																																																																																				363871	0				10.6828%			38847		363641	-8213	0						0	0	0	0	5847	363641	0	0.0000%	51922	0	959	52881	14.5329%	0	0	0	0	1		33000		1	0	30634	0	0	0	-8213	0	0	0		0	38847	0	0	38847	0	0	0	0	0	0						0	0	930		
971070																																																																																						14552	225	225	11.1656%	25.3590%	24.9669%	14327	57384	128314	-1803	0			17.3590%			0				5571	128314								0	0	0		0		8756	24.9669%	1	0	12524	0	0	0	-1341	0	-462	0		0	14327	0	0	14327	0	0	0	0	0	0	0	0	0	225	0	0	0			
971379																																																																																				19429	0				11.2177%			2210		19701	0	0						0	0	0	0	2210	19701	0	0.0000%	1925	0	0	1925	9.9079%	0	0	0	0	1		0		1	0	2210	0	0	0	0	0	0	0		0	2210	0	0	2210	0	0	0	0	0	0						0	0	0		
971959																																																																																						396348	32600	32600	9.6858%	12.6085%	11.5715%	363748	3143487	3755485	-20461	0			4.6085%			0				226754	3807162								0	0	0		0		188333	11.5715%	1	0	394626	41539	10138	0	-20799	0	0	0		0	363748	0	0	363748	0	0	0	0	0	0	0	0	0	32600	0	51677	0			
972143																																																																																						21359	1680	1680	7.7458%	11.4987%	10.5943%	19679	185751	254059	-275	0			3.4987%			0				9432	254825								0	0	0		0		11013	10.5943%	1	0	20170	766	0	0	-275	0	0	0		0	19679	0	0	19679	0	0	0	0	0	0	0	0	0	1680	0	766	0			
972406																																																																																						36546	4	4	55.0306%	87.9779%	87.9682%	36542	41540	66403	0	0			79.9779%			0				31422	94333								0	0	0		0		33050	87.9682%	0	0	64472	27930	0	0					0	0	36542	0	0	36542	0	0	0	0	0	0	0	0	0	4	0	27930	0			
972648																																																																																						235591	14229	14229	10.8456%	16.2142%	15.2349%	221362	1452991	2041032	-17829	0			8.2142%			0				57490	2065416								0	0	0		0		188256	15.2349%	1	0	227917	23320	340	724	-17829	0	0	0		0	221362	0	0	221362	0	0	0	0	0	0	0	0	0	14229	0	24384	0			
972732																																																																																				1501598	0				10.9320%			163062		1491607	-20940	0						0	0	0	0	159232	1491607	0	0.0000%	187987	0	8886	196873	13.1109%	0	0	0	0	1		3830		1	0	142122	0	0	0	-20940	0	0	0		0	163062	0	0	163062	0	0	0	0	0	0						0	0	12070		
972750																																																																																						11376	1122	1122	7.9323%	12.7172%	11.4629%	10254	89454	129269	-1211	0			4.7172%			0				4437	129700								0	0	0		0		6248	11.4629%	1	0	9474	71	0	360	-1211	0	0	0		0	10254	0	0	10254	0	0	0	0	0	0	0	0	0	1122	0	431	0			
972769																																																																																				681085	0				15.0661%			102936		683231	-888	0						0	0	0	0	87932	684674	0	0.0000%	24793	0	2463	27256	4.0018%	0	0	0	0	1		16447		1	0	103491	1177	266	0	-888	0	0	0		0	102936	0	0	102936	0	0	0	0	0	0						1443	0	0		
972862																																																																																				882402	0				17.7954%			156366		878688	-3670	0						0	0	0	0	113675	880290	0	0.0000%	115164	0	746	115910	13.1357%	0	0	0	0	1		44293		1	0	154298	1602	0	0	-3670	0	0	0		0	156366	0	0	156366	0	0	0	0	0	0						1602	0	0		
973252																																																																																						7953	454	454	13.5837%	18.9533%	17.8714%	7499	41961	55206	-548	0			10.9533%			0				7037	55206								0	0	0		0		462	17.8714%	1	0	6951	0	0	0	-548	0	0	0		0	7499	0	0	7499	0	0	0	0	0	0	0	0	0	454	0	0	0			
974558																																																																																				163641	0				14.1387%			23391		165440	-788	0						0	0	0	0	21391	165440	0	0.0000%	22727	0	2412	25139	15.3623%	0	0	0	0	1		2000		1	0	22603	0	0	0	-788	0	0	0		0	23391	0	0	23391	0	0	0	0	0	0						0	0	0		
974754																																																																																				879593	0				9.6992%			82933		855048	-30738	0						0	0	0	0	35233	855048	0	0.0000%	41933	0	408	42341	4.8137%	0	0	0	0	1		47700		1	0	52195	0	0	0	-31752	0	0	1014		0	82933	0	0	82933	0	0	0	0	0	0						0	0	0		
975153																																																																																						48224	4474	4474	8.6145%	12.4977%	11.3382%	43750	385864	507865	-2462	0			4.4977%			0				33720	509816								0	0	0		0		11981	11.3382%	1	0	43239	1838	113	0	-2462	0	0	0		0	43750	0	0	43750	0	0	0	0	0	0	0	0	0	4474	0	1951	0			
975256																																																																																				601620	0				10.0895%			60430		598940	-38	0						0	0	0	0	30096	599025	0	0.0000%	73939	0	75500	149439	24.8394%	0	0	0	0	1		30419		1	0	60477	38	47	0	-38	0	0	0		0	60430	0	0	60430	0	0	0	0	0	0						85	0	0		
975452																																																																																						6569	590	590	7.0360%	13.9540%	12.7007%	5979	47076	84977	29	0			5.9540%			0				4750	84977								0	0	0		0		1229	12.7007%	1	0	6008	0	0	0	29	0	0	0		0	5979	0	0	5979	0	0	0	0	0	0	0	0	0	590	0	0	0			
975751																																																																																						172093	103	103	61.0508%	198.6644%	198.5455%	171990	86625	281716	0	0			190.6644%			0				104246	384367								0	0	0		0		170395	198.5455%	1	0	274641	100624	2027	0	0	0	0	0		0	171990	0	0	171990	0	0	0	0	0	0	0	0	0	103	0	102651	0			
975854																																																																																						60625	5903	5903	9.7473%	12.1143%	10.9348%	54722	500440	561407	-190	0			4.1143%			0				19722	561407								0	0	0		0		35000	10.9348%	1	0	54532	0	0	0	-190	0	0	0		0	54722	0	0	54722	0	0	0	0	0	0	0	0	0	5903	0	0	0			
976534																																																																																						26827	1666	1666	10.6113%	14.3433%	13.4526%	25161	187035	237115	-2491	0			6.3433%			0				21948	237115								0	0	0		0		3213	13.4526%	1	0	22670	0	0	0	-2491	0	0	0		0	25161	0	0	25161	0	0	0	0	0	0	0	0	0	1666	0	0	0			
976552																																																																																						111929	10911	10911	9.3006%	12.8374%	11.5860%	101018	871896	1086147	-1988	0			4.8374%			1				49514	1086147								0	0	0		0		51504	11.5860%	1	0	99030	0	0	0	-1849	-139	0	0		0	101018	0	0	101018	0	0	0	0	0	0	0	0	0	10911	0	0	0			
976703																																																																																						327681	0	0	6.5473%	22.3494%	22.3494%	327681	1466175	5004804	61	0			14.3494%			0				306647	5061598								0	0	0		0		77828	22.3494%	1	0	384536	56720	74	0	61	0	0	0		0	327681	0	0	327681	0	0	0	0	0	0	0	0	0	0	0	56794	0			
976954																																																																																				20501	0				9.5978%			1990		20734	0	0						0	0	0	0	1790	20734	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		200		1	0	1990	0	0	0	0	0	0	0		0	1990	0	0	1990	0	0	0	0	0	0						0	0	0		
977045																																																																																						8143	100	100	11.4224%	16.5751%	16.3715%	8043	49128	70414	-1	0			8.5751%			0				620	73791								0	0	0		0		10800	16.3715%	1	0	11419	2779	598	0	-1	0	0	0		0	8043	0	0	8043	0	0	0	0	0	0	0	0	0	100	0	3377	0			
977250																																																																																						52952	4102	4102	14.1111%	16.1723%	14.9195%	48850	327424	346181	-228	96			8.1723%			0				23950	346277								0	0	0		0		24900	14.9195%	1	0	48622	0	0	0	-324	0	96	0		0	48850	0	0	48850	0	0	0	0	0	0	0	0	0	4102	0	0	0			
977616																																																																																				222411	0				16.3616%			36413		222551	-767	0						1	0	0	0	35513	222551	0	0.0000%	24839	0	339	25178	11.3205%	0	0	0	0	1		900		1	0	35646	0	0	0	-767	0	0	0		0	36413	0	0	36413	0	0	0	0	0	0						0	0	0		
977652																																																																																				139859	0				13.2088%			18519		140202	-754	0						0	0	0	0	9919	140202	0	0.0000%	2255	0	33	2288	1.6359%	0	0	0	0	1		8600		1	0	17765	0	0	0	-754	0	0	0		0	18519	0	0	18519	0	0	0	0	0	0						0	0	0		
977951																																																																																						104660	11640	11640	8.8460%	11.2512%	9.9998%	93020	930214	1051545	-7056	0			3.2512%			0				35356	1058531								0	0	0		0		64650	9.9998%	1	0	92950	5875	1111	0	-7205	149	0	0		0	93020	0	0	93020	0	0	0	0	0	0	0	0	0	11640	0	6986	0			
978118																																																																																				3059673	0				9.5441%			284692		2982897	-12616	0						0	224	0	0	225859	3068822	0	0.0000%	385752	0	11612	397364	12.9871%	0	0	0	0	1		144758		1	0	358001	83367	1652	906	-14044	1725	-297	0		0	284692	0	0	284692	0	0	0	0	0	0						85925	0	130424		
979133																																																																																						30078	1772	1772	8.7825%	12.6636%	11.9175%	28306	237516	322299	-8653	0			4.6636%			0				26195	322588								0	0	0		0		2400	11.9175%	1	0	19942	289	0	0	-8653	0	0	0		0	28306	0	0	28306	0	0	0	0	0	0	0	0	0	1772	0	289	0			
979151																																																																																				255476	0				14.6496%			39261		268000	-8210	0						0	0	0	0	36499	268000	0	0.0000%	10451	0	0	10451	4.0907%	0	0	0	0	1		2762		1	0	31051	0	0	0	-8210	0	0	0		0	39261	0	0	39261	0	0	0	0	0	0						0	0	0		
979629																																																																																						98300	5373	5373	8.8938%	13.1848%	12.4641%	92927	745557	1044856	-7100	0			5.1848%			0				64247	1046168								0	0	0		0		29991	12.4641%	1	0	87138	539	773	0	-5958	0	-1143	0		0	92927	0	0	92927	0	0	0	0	0	0	0	0	0	5373	0	1312	0			
979759																																																																																						65741	3282	3282	11.2442%	21.8688%	20.7770%	62459	300616	555479	-11951	0			13.8688%			0				51709	555479								0	0	0		0		10750	20.7770%	1	0	50508	0	0	0	-11396	0	-555	0		0	62459	0	0	62459	0	0	0	0	0	0	0	0	0	3282	0	0	0			
980438																																																																																						32219	2582	2582	8.9691%	12.1456%	11.1723%	29637	265272	330433	-400	0			4.1456%			0				23012	330433								0	0	0		0		6625	11.1723%	1	0	29237	0	0	0	-400	0	0	0		0	29637	0	0	29637	0	0	0	0	0	0	0	0	0	2582	0	0	0			
980531																																																																																						156262	9087	9087	11.9206%	17.4778%	16.4614%	147175	894060	1234625	-25121	0			9.4778%			0				93998	1238448								0	0	0		0		57000	16.4614%	1	0	125877	3823	0	0	-25121	0	0	0		0	147175	0	0	147175	0	0	0	0	0	0	0	0	0	9087	0	3823	0			
980661			2333149	203294	203294	9.2176%	14.3467%	13.0966%	2129855	16262626	23106510	-368142	6970			6.3467%						1390018	24108972								0	0	0		1735329	13.0966%	0	2757205	995492	0	0	-125007	-543	-4292	-238300		0	2129855	0	0	2129855	0	0	0	0	0	0	0	0	0	203294	0	995492	0																																						0																	0				1																															
980773																																																																																				523765	0				13.0868%			67041		512281	-2755	0						0	0	0	0	67054	512394	0	0.0000%	37235	0	3829	41064	7.8402%	0	0	0	0	1		100		1	0	64399	15	98	0	-2755	0	0	0		0	67041	0	0	67041	0	0	0	0	0	0						113	0	3829		
980951																																																																																						38602	2014	2014	11.0209%	23.9722%	22.7215%	36588	161028	331986	-8383	0			15.9722%			0				30017	334271								0	0	0		0		8856	22.7215%	1	0	30490	2285	0	0	-8383	0	0	0		0	36588	0	0	36588	0	0	0	0	0	0	0	0	0	2014	0	2285	0			
980960																																																																																						128076	11235	11235	7.6673%	11.7996%	10.7645%	116841	1085430	1523879	0	0			3.7996%			0				86892	1523879								0	0	0		0		29949	10.7645%	1	0	116841	0	0	0	0	0	0	0		0	116841	0	0	116841	0	0	0	0	0	0	0	0	0	11235	0	0	0			
981350																																																																																				20900	0				13.9149%			2932		21071	0	0						0	0	0	0	2100	21080	0	0.0000%	1670	0	0	1670	7.9904%	0	0	0	0	1		841		1	0	2941	0	0	9	0	0	0	0		0	2932	0	0	2932	0	0	0	0	0	0						9	0	0		
981453																																																																																				34514	0				13.7119%			4841		35305	-969	0						0	0	0	0	2341	35305	0	0.0000%	1859	0	0	1859	5.3862%	0	0	0	0	1		2500		1	0	3872	0	0	0	-969	0	0	0		0	4841	0	0	4841	0	0	0	0	0	0						0	0	0		
982142																																																																																				1561197	0				11.1081%			174428		1570275	-16222	0						0	0	0	0	45964	1575311	0	0.0000%	80426	0	2701	83127	5.3246%	0	0	0	0	1		133500		1	0	163242	5026	10	0	-16222	0	0	0		0	174428	0	0	174428	0	0	0	0	0	0						5036	0	113330		
982348																																																																																				1263445	0				11.1423%			142034		1274728	-19470	0						0	0	0	0	126940	1281298	0	0.0000%	202226	0	2751	204977	16.2237%	0	0	0	0	1		21664		1	0	129134	6513	57	0	-19470	0	0	0		0	142034	0	0	142034	0	0	0	0	0	0						6570	0	0		
982553																																																																																						71132	6278	6278	11.3400%	14.2472%	12.9898%	64854	499269	571905	-298	0			6.2472%			0				42942	573336								0	0	0		0		23343	12.9898%	1	0	65987	1431	0	0	-298	0	0	0		0	64854	0	0	64854	0	0	0	0	0	0	0	0	0	6278	0	1431	0			
983158																																																																																				46972	0				13.8079%			6320		45771	0	0						0	0	0	0	4320	45771	0	0.0000%	3795	0	75	3870	8.2390%	0	0	0	0	1		2000		1	0	6320	0	0	0	0	0	0	0		0	6320	0	0	6320	0	0	0	0	0	0						0	0	0		
983457																																																																																						196552	10397	10397	13.4341%	23.6831%	22.4303%	186155	829925	1385691	-21371	0			15.6831%			0				95233	1399804								0	0	0		0		105035	22.4303%	1	0	178897	13965	0	148	-21371	0	0	0		0	186155	0	0	186155	0	0	0	0	0	0	0	0	0	10397	0	14113	0			
983550																																																																																						27252	1369	1369	11.6268%	16.3180%	15.4982%	25883	167006	222615	-9500	0			8.3180%			0				13001	222615								0	0	0		0		12882	15.4982%	1	0	16383	0	0	0	-9500	0	0	0		0	25883	0	0	25883	0	0	0	0	0	0	0	0	0	1369	0	0	0			
984258																																																																																				672343	0				9.9841%			66874		669802	-2827	0						0	0	0	0	57262	674408	0	0.0000%	10693	0	2332	13025	1.9373%	0	0	0	0	1		14218		1	0	68653	4606	0	0	-6242	0	3415	0		0	66874	0	0	66874	0	0	0	0	0	0						4606	0	82113		
984351																																																																																				167780	0				9.0490%			14898		164637	-3324	0						0	0	0	0	11898	164637	0	0.0000%	10713	0	389	11102	6.6170%	0	0	0	0	1		3000		1	0	11574	0	0	0	-3324	0	0	0		0	14898	0	0	14898	0	0	0	0	0	0						0	0	0		
984454																																																																																						9749	562	562	13.1815%	17.6462%	16.6290%	9187	55247	69696	-317	0			9.6462%			0				2937	69696								0	0	0		0		6250	16.6290%	1	0	8870	0	0	0	-317	0	0	0		0	9187	0	0	9187	0	0	0	0	0	0	0	0	0	562	0	0	0			
984856																																																																																				189958	0				10.8020%			20993		194343	-2737	0						0	0	0	0	20475	194343	0	0.0000%	3497	0	548	4045	2.1294%	0	0	0	0	1		518		1	0	18256	0	0	0	-2737	0	0	0		0	20993	0	0	20993	0	0	0	0	0	0						0	0	9820		
985451																																																																																				188549	0				12.7649%			23520		184255	-4589	0						0	0	0	0	10122	184255	0	0.0000%	10212	0	0	10212	5.4161%	0	0	0	0	1		13398		1	0	18931	0	0	0	3	0	0	-4592		0	23520	0	0	23520	0	0	0	0	0	0						0	0	0		
985479																																																																																						146431	13611	13611	9.0191%	12.5337%	11.3687%	132820	1168295	1472646	-6054	-7			4.5337%			0				47677	1488877								0	0	0		0		101381	11.3687%	1	0	143004	5315	8706	2218	-6048	0	-7	0		0	132820	0	0	132820	0	0	0	0	0	0	0	0	0	13611	0	16238	0			
986159																																																																																						13053	941	941	10.6328%	13.8758%	12.8755%	12112	94070	113912	-162	0			5.8758%			0				5012	113912								0	0	0		0		7100	12.8755%	1	0	11950	0	0	0	-162	0	0	0		0	12112	0	0	12112	0	0	0	0	0	0	0	0	0	941	0	0	0			
986551																																																																																				178319	0				8.4542%			15414		182323	-459	0						0	0	0	0	15164	182323	0	0.0000%	19612	0	441	20053	11.2456%	0	0	0	0	1		250		1	0	14955	0	0	0	-459	0	0	0		0	15414	0	0	15414	0	0	0	0	0	0						0	0	282		
986757																																																																																						9912	392	392	19.2207%	23.4876%	22.5587%	9520	42201	49530	53	0			15.4876%			0				1448	49530								0	0	0		0		8072	22.5587%	1	0	9573	0	0	0	53	0	0	0		0	9520	0	0	9520	0	0	0	0	0	0	0	0	0	392	0	0	0			
986935																																																																																						26449	1614	1614	10.0560%	20.6917%	19.4291%	24835	127824	246966	-5983	0			12.6917%			0				21835	246966								0	0	0		0		3000	19.4291%	1	0	18852	0	0	0	-5983	0	0	0		0	24835	0	0	24835	0	0	0	0	0	0	0	0	0	1614	0	0	0			
987231																																																																																				387961	0				10.1872%			38542		378336	-628	0						0	0	0	0	22899	380638	0	0.0000%	47748	0	2285	50033	12.8964%	0	0	0	0	1		17945		1	0	40216	1365	937	0	-628	0	0	0		0	38542	0	0	38542	0	0	0	0	0	0						2302	0	0		
987259																																																																																						33518	2949	2949	8.0682%	11.7870%	10.7500%	30569	284363	378882	-4303	0			3.7870%			0				6810	386193								0	0	0		0		31070	10.7500%	1	0	33577	7295	16	0	-4303	0	0	0		0	30569	0	0	30569	0	0	0	0	0	0	0	0	0	2949	0	7311	0			
987576																																																																																				27870	0				24.0165%			6819		28393	0	0						0	0	0	0	6819	28393	0	0.0000%	216	0	0	216	0.7750%	0	0	0	0	1		0		1	0	6819	0	0	0	0	0	0	0		0	6819	0	0	6819	0	0	0	0	0	0						0	0	0		
987651																																																																																						28281	883	883	15.4921%	24.8081%	24.0335%	27398	113999	176851	-747	0			16.8081%			0				25687	177060								0	0	0		0		1920	24.0335%	1	0	26860	209	0	0	-747	0	0	0		0	27398	0	0	27398	0	0	0	0	0	0	0	0	0	883	0	209	0			
987848																																																																																						18557	1223	1223	10.1732%	18.6865%	17.4550%	17334	99307	170389	-3602	0			10.6865%			0				15424	170829								0	0	0		0		2350	17.4550%	1	0	14172	440	0	0	-3602	0	0	0		0	17334	0	0	17334	0	0	0	0	0	0	0	0	0	1223	0	440	0			
988144																																																																																						40276	849	849	11.5323%	25.0017%	24.4747%	39427	161093	341884	-9672	0			17.0017%			0				34602	342059								0	0	0		0		5000	24.4747%	1	0	29930	175	0	0	-6867	0	0	-2805		0	39427	0	0	39427	0	0	0	0	0	0	0	0	0	849	0	175	0			
988153																																																																																						93985	7963	7963	10.5897%	14.8550%	13.5964%	86022	632684	812320	-4072	0			6.8550%			0				83394	812368								0	0	0		0		2676	13.5964%	1	0	81998	0	48	0	-4072	0	0	0		0	86022	0	0	86022	0	0	0	0	0	0	0	0	0	7963	0	48	0			
988256																																																																																						9307	169	169	21.4547%	69.5435%	68.2807%	9138	13383	42592	158	0			61.5435%			0				8949	42592								0	0	0		0		189	68.2807%	1	0	9296	0	0	0	158	0	0	0		0	9138	0	0	9138	0	0	0	0	0	0	0	0	0	169	0	0	0			
988452																																																																																				291332	0				9.0964%			28594		314343	-11263	0						0	0	0	0	24454	314343	0	0.0000%	31810	0	125	31935	10.9617%	0	0	0	0	1		4140		1	0	17331	0	0	0	-11263	0	0	0		0	28594	0	0	28594	0	0	0	0	0	0						0	0	0		
989141																																																																																						17691	1091	1091	8.7797%	13.4361%	12.6075%	16600	131668	189073	622	0			5.4361%			0				2516	202889								0	0	0		0		27900	12.6075%	1	0	31038	12633	1183	0	622	0	0	0		0	16600	0	0	16600	0	0	0	0	0	0	0	0	0	1091	0	13816	0			
989347																																																																																				567622	0				9.8014%			55866		569979	-6	0						0	0	0	0	53706	572819	0	0.0000%	60242	0	230	60472	10.6536%	0	0	0	0	1		5000		1	0	58700	2466	374	0	-6	0	0	0		0	55866	0	0	55866	0	0	0	0	0	0						2840	0	21536		
989534																																																																																				170005	0				13.9055%			22889		164604	2	0						0	0	0	0	14966	164604	0	0.0000%	12217	0	466	12683	7.4604%	0	0	0	0	1		7875		1	0	22843	0	0	0	0	0	0	-46		0	22889	0	0	22889	0	0	0	0	0	0						0	0	0		
989730																																																																																				382391	0				9.7429%			38162		391691	127	0						0	0	0	0	18862	393276	0	0.0000%	38082	0	1613	39695	10.3807%	0	0	0	0	1		20885		1	0	39874	0	1585	0	127	0	0	0		0	38162	0	0	38162	0	0	0	0	0	0						1585	0	0		
989851																																																																																						12041	505	505	13.5507%	29.8251%	28.5743%	11536	40372	85132	-2037	0			21.8251%			0				4536	85132								0	0	0		0		7000	28.5743%	1	0	9499	0	0	0	-2037	0	0	0		0	11536	0	0	11536	0	0	0	0	0	0	0	0	0	505	0	0	0			
990053																																																																																						27524	2034	2034	10.9797%	16.9544%	15.7015%	25490	162341	232155	-38	0			8.9544%			0				10490	232155								0	0	0		0		15000	15.7015%	1	0	25452	0	0	0	-38	0	0	0		0	25490	0	0	25490	0	0	0	0	0	0	0	0	0	2034	0	0	0			
990352																																																																																				905625	0				11.2714%			99780		885251	-4378	0						0	0	0	0	57255	892126	0	0.0000%	614	0	48795	49409	5.4558%	0	0	0	0	1		49400		1	0	102277	6263	612	0	-4378	0	0	0		0	99780	0	0	99780	0	0	0	0	0	0						6875	0	128721		
990642																																																																																				434309	0				9.2301%			39812		431329	-3727	0						1	0	0	0	35427	432139	0	0.0000%	31907	0	6332	38239	8.8046%	0	0	0	0	1		5195		1	0	36895	502	5	303	-3727	0	0	0		0	39812	0	0	39812	0	0	0	0	0	0						810	0	6503		
991078																																																																																						6633	495	495	8.8556%	16.7420%	15.4926%	6138	39619	69312	0	0			8.7420%			0				6138	69312								0	0	0		0		0	15.4926%	1	0	6138	0	0	0	0	0	0	0		0	6138	0	0	6138	0	0	0	0	0	0	0	0	0	495	0	0	0			
991135																																																																																						15115	999	999	11.4363%	19.0625%	17.8026%	14116	79292	123432	-1428	0			11.0625%			0				11116	123432								0	0	0		0		3000	17.8026%	1	0	12688	0	0	0	-1428	0	0	0		0	14116	0	0	14116	0	0	0	0	0	0	0	0	0	999	0	0	0			
991340																																																																																						1317649	99985	99985	13.4498%	16.6204%	15.3592%	1217664	7927924	9053366	-34777	0			8.6204%			0				976677	9132130								0	0	0		0		276632	14.8153%	1	0	1218532	78764	0	0	-34777	0	0	0		0	1174545	0	0	1174545	0	0	43119	43119	0	43119	0	0	0	99985	0	78764	0			
991359																																																																																						21416	2138	2138	8.5544%	12.6314%	11.3704%	19278	169546	225359	10	0			4.6314%			0				9069	225359								0	0	0		0		10209	11.3704%	1	0	19288	0	0	0	10	0	0	0		0	19278	0	0	19278	0	0	0	0	0	0	0	0	0	2138	0	0	0			
991555																																																																																						26195	1634	1634	10.6474%	20.0389%	18.7889%	24561	130721	230677	-7038	0			12.0389%			0				16579	230677								0	0	0		0		7982	18.7889%	1	0	17523	0	0	0	-7038	0	0	0		0	24561	0	0	24561	0	0	0	0	0	0	0	0	0	1634	0	0	0			
991621																																																																																				578364	0				14.8281%			86052		580329	-6468	0						0	0	0	0	84635	580329	0	0.0000%	32482	0	823	33305	5.7585%	0	0	0	0	1		1417		1	0	79584	0	0	0	-5520	0	-948	0		0	86052	0	0	86052	0	0	0	0	0	0						0	0	17104		
991854																																																																																				13643	0				13.0140%			1763		13547	0	0						0	0	0	0	666	13547	0	0.0000%	1142	0	0	1142	8.3706%	0	0	0	0	1		1097		1	0	1763	0	0	0	0	0	0	0		0	1763	0	0	1763	0	0	0	0	0	0						0	0	0		
