rssd_id,total_equity_capital,total_equity_capital_usd,bank_name,quarter_end
1016848,10873.0,10873000.0,COUNTY BANK,2025-12-31
1016848,10806.0,10806000.0,COUNTY BANK,2026-03-31
1016857,106527.0,106527000.0,CITIZENS BANK OF LAS CRUCES,2025-06-30
1016857,110468.0,110468000.0,CITIZENS BANK OF LAS CRUCES,2025-09-30
1016857,111953.0,111953000.0,CITIZENS BANK OF LAS CRUCES,2025-12-31
1016857,114813.0,114813000.0,CITIZENS BANK OF LAS CRUCES,2026-03-31
1016941,60156.0,60156000.0,INTERCITY STATE BANK,2025-06-30
101738,23913.0,23913000.0,GREAT SOUTHERN BANK,2025-06-30
101738,25812.0,25812000.0,GREAT SOUTHERN BANK,2025-09-30
101738,26468.0,26468000.0,GREAT SOUTHERN BANK,2025-12-31
101738,26179.0,26179000.0,GREAT SOUTHERN BANK,2026-03-31
1017425,70686.0,70686000.0,"KILLBUCK SAVINGS BANK COMPANY, THE",2025-06-30
1017425,74597.0,74597000.0,"KILLBUCK SAVINGS BANK COMPANY, THE",2025-09-30
1017425,77148.0,77148000.0,"KILLBUCK SAVINGS BANK COMPANY, THE",2025-12-31
1017425,78604.0,78604000.0,"KILLBUCK SAVINGS BANK COMPANY, THE",2026-03-31
1017555,6627.0,6627000.0,FIRST COMMUNITY BANK,2025-06-30
1017555,10055.0,10055000.0,FIRST COMMUNITY BANK,2025-09-30
1017555,10553.0,10553000.0,FIRST COMMUNITY BANK,2025-12-31
1017564,10873.0,10873000.0,COMMERCIAL STATE BANK,2025-06-30
1017564,12247.0,12247000.0,COMMERCIAL STATE BANK,2025-09-30
1017564,12148.0,12148000.0,COMMERCIAL STATE BANK,2025-12-31
1017564,12388.0,12388000.0,COMMERCIAL STATE BANK,2026-03-31
1017854,8591.0,8591000.0,"FARMERS STATE BANK OF BLUE MOUND, THE",2025-06-30
1017854,4368.0,4368000.0,"FARMERS STATE BANK OF BLUE MOUND, THE",2025-09-30
1017854,6631.0,6631000.0,"FARMERS STATE BANK OF BLUE MOUND, THE",2025-12-31
1017854,6772.0,6772000.0,"FARMERS STATE BANK OF BLUE MOUND, THE",2026-03-31
1017939,3358442.0,3358442000.0,UNITED COMMUNITY BANK,2025-06-30
1017939,3381511.0,3381511000.0,UNITED COMMUNITY BANK,2025-09-30
1017939,3391455.0,3391455000.0,UNITED COMMUNITY BANK,2025-12-31
1017939,3386971.0,3386971000.0,UNITED COMMUNITY BANK,2026-03-31
1017957,22639.0,22639000.0,CENTER NATIONAL BANK,2025-06-30
1017957,23389.0,23389000.0,CENTER NATIONAL BANK,2025-09-30
1017957,23788.0,23788000.0,CENTER NATIONAL BANK,2025-12-31
1017957,23646.0,23646000.0,CENTER NATIONAL BANK,2026-03-31
1018927,344920.0,344920000.0,1ST SECURITY BANK OF WASHINGTON,2025-06-30
1018927,347213.0,347213000.0,1ST SECURITY BANK OF WASHINGTON,2025-09-30
1018927,349514.0,349514000.0,1ST SECURITY BANK OF WASHINGTON,2025-12-31
1018927,354984.0,354984000.0,1ST SECURITY BANK OF WASHINGTON,2026-03-31
101952,11344.0,11344000.0,"BRADY NATIONAL BANK, THE",2025-06-30
101952,12850.0,12850000.0,"BRADY NATIONAL BANK, THE",2025-09-30
101952,13099.0,13099000.0,"BRADY NATIONAL BANK, THE",2025-12-31
101952,13453.0,13453000.0,"BRADY NATIONAL BANK, THE",2026-03-31
102333,5222.0,5222000.0,APEX BANKING COMPANY OF GEORGIA,2025-06-30
102333,5585.0,5585000.0,APEX BANKING COMPANY OF GEORGIA,2025-09-30
102333,5816.0,5816000.0,APEX BANKING COMPANY OF GEORGIA,2025-12-31
102333,5775.0,5775000.0,APEX BANKING COMPANY OF GEORGIA,2026-03-31
102342,41838.0,41838000.0,RACCOON VALLEY BANK,2025-06-30
102342,43577.0,43577000.0,RACCOON VALLEY BANK,2025-09-30
102342,43590.0,43590000.0,RACCOON VALLEY BANK,2025-12-31
102342,44490.0,44490000.0,RACCOON VALLEY BANK,2026-03-31
10250,42766.0,42766000.0,"BANK OF ELK RIVER, THE",2025-06-30
10250,46148.0,46148000.0,"BANK OF ELK RIVER, THE",2025-09-30
10250,49538.0,49538000.0,"BANK OF ELK RIVER, THE",2025-12-31
10250,46319.0,46319000.0,"BANK OF ELK RIVER, THE",2026-03-31
102557,18827.0,18827000.0,FOUNDATION ONE BANK,2025-06-30
102557,19145.0,19145000.0,FOUNDATION ONE BANK,2025-09-30
102557,19074.0,19074000.0,FOUNDATION ONE BANK,2025-12-31
102557,19384.0,19384000.0,FOUNDATION ONE BANK,2026-03-31
102874,31251.0,31251000.0,"PAPER CITY SAVINGS BANK, S.A.",2025-06-30
102874,31954.0,31954000.0,"PAPER CITY SAVINGS BANK, S.A.",2025-09-30
102874,32543.0,32543000.0,"PAPER CITY SAVINGS BANK, S.A.",2025-12-31
102874,33014.0,33014000.0,"PAPER CITY SAVINGS BANK, S.A.",2026-03-31
103134,7864.0,7864000.0,"BANK OF COMMERCE, THE",2025-06-30
103134,8067.0,8067000.0,"BANK OF COMMERCE, THE",2025-09-30
103134,8064.0,8064000.0,"BANK OF COMMERCE, THE",2025-12-31
103134,8188.0,8188000.0,"BANK OF COMMERCE, THE",2026-03-31
104234,12044.0,12044000.0,"HARRISON COUNTY BANK, THE",2025-06-30
104234,13449.0,13449000.0,"HARRISON COUNTY BANK, THE",2025-09-30
104234,13859.0,13859000.0,"HARRISON COUNTY BANK, THE",2025-12-31
104234,14142.0,14142000.0,"HARRISON COUNTY BANK, THE",2026-03-31
104542,3250.0,3250000.0,MARSEILLES BANK,2025-06-30
104542,3873.0,3873000.0,MARSEILLES BANK,2025-09-30
104542,4204.0,4204000.0,MARSEILLES BANK,2025-12-31
104542,4214.0,4214000.0,MARSEILLES BANK,2026-03-31
104971,7059.0,7059000.0,MARTINSVILLE FIRST SAVINGS BANK,2025-06-30
104971,7086.0,7086000.0,MARTINSVILLE FIRST SAVINGS BANK,2025-09-30
104971,7148.0,7148000.0,MARTINSVILLE FIRST SAVINGS BANK,2025-12-31
104971,7141.0,7141000.0,MARTINSVILLE FIRST SAVINGS BANK,2026-03-31
105026,59798.0,59798000.0,"FARMERS BANK OF WILLARDS, THE",2025-06-30
105026,61621.0,61621000.0,"FARMERS BANK OF WILLARDS, THE",2025-09-30
105026,61373.0,61373000.0,"FARMERS BANK OF WILLARDS, THE",2025-12-31
105026,62899.0,62899000.0,"FARMERS BANK OF WILLARDS, THE",2026-03-31
105473,453235.0,453235000.0,HOME FEDERAL BANK OF TENNESSEE,2025-06-30
105473,455254.0,455254000.0,HOME FEDERAL BANK OF TENNESSEE,2025-09-30
105473,455089.0,455089000.0,HOME FEDERAL BANK OF TENNESSEE,2025-12-31
105473,456613.0,456613000.0,HOME FEDERAL BANK OF TENNESSEE,2026-03-31
105530,20180.0,20180000.0,FARMERS STATE BANK,2025-06-30
105530,21821.0,21821000.0,FARMERS STATE BANK,2025-09-30
105530,22991.0,22991000.0,FARMERS STATE BANK,2025-12-31
105530,22342.0,22342000.0,FARMERS STATE BANK,2026-03-31
106359,224350.0,224350000.0,FIRST FIDELITY BANK,2025-06-30
106359,239143.0,239143000.0,FIRST FIDELITY BANK,2025-09-30
106359,246097.0,246097000.0,FIRST FIDELITY BANK,2025-12-31
106359,249607.0,249607000.0,FIRST FIDELITY BANK,2026-03-31
106452,77034.0,77034000.0,"PUEBLO BANK AND TRUST COMPANY, THE",2025-06-30
106452,80948.0,80948000.0,"PUEBLO BANK AND TRUST COMPANY, THE",2025-09-30
106452,83070.0,83070000.0,"PUEBLO BANK AND TRUST COMPANY, THE",2025-12-31
106452,85276.0,85276000.0,PB&T BANK,2026-03-31
106676,11891.0,11891000.0,BAR HARBOR SAVINGS AND LOAN ASSOCIATION,2025-06-30
106676,11753.0,11753000.0,BAR HARBOR SAVINGS AND LOAN ASSOCIATION,2025-09-30
106676,11827.0,11827000.0,BAR HARBOR SAVINGS AND LOAN ASSOCIATION,2025-12-31
106676,11918.0,11918000.0,BAR HARBOR SAVINGS AND LOAN ASSOCIATION,2026-03-31
107244,5924875.0,5924875000.0,BANK OZK,2025-06-30
107244,6093406.0,6093406000.0,BANK OZK,2025-09-30
107244,6129851.0,6129851000.0,BANK OZK,2025-12-31
107244,6156210.0,6156210000.0,BANK OZK,2026-03-31
107570,47969.0,47969000.0,FIRST FEDERAL SAVINGS BANK,2025-06-30
107570,50966.0,50966000.0,FIRST FEDERAL SAVINGS BANK,2025-09-30
107570,52778.0,52778000.0,FIRST FEDERAL SAVINGS BANK,2025-12-31
107570,53690.0,53690000.0,FIRST FEDERAL SAVINGS BANK,2026-03-31
107758,6414.0,6414000.0,BONANZA VALLEY STATE BANK,2025-06-30
107758,6668.0,6668000.0,BONANZA VALLEY STATE BANK,2025-09-30
107758,6941.0,6941000.0,BONANZA VALLEY STATE BANK,2025-12-31
107758,6902.0,6902000.0,BONANZA VALLEY STATE BANK,2026-03-31
108072,16160.0,16160000.0,BUFFALO FEDERAL BANK,2025-06-30
108072,16608.0,16608000.0,BUFFALO FEDERAL BANK,2025-09-30
108072,17212.0,17212000.0,BUFFALO FEDERAL BANK,2025-12-31
108072,17765.0,17765000.0,BUFFALO FEDERAL BANK,2026-03-31
108269,8972.0,8972000.0,"FIRST NATIONAL BANK OF MOODY, THE",2025-06-30
108269,9387.0,9387000.0,"FIRST NATIONAL BANK OF MOODY, THE",2025-09-30
108269,9487.0,9487000.0,"FIRST NATIONAL BANK OF MOODY, THE",2025-12-31
108269,9144.0,9144000.0,"FIRST NATIONAL BANK OF MOODY, THE",2026-03-31
10849,30525.0,30525000.0,FIRST STATE BANK,2025-06-30
10849,32426.0,32426000.0,FIRST STATE BANK,2025-09-30
10849,33025.0,33025000.0,FIRST STATE BANK,2025-12-31
10849,33297.0,33297000.0,FIRST STATE BANK,2026-03-31
108652,11258.0,11258000.0,B2 BANK NATIONAL ASSOCIATION,2025-06-30
108652,11280.0,11280000.0,B2 BANK NATIONAL ASSOCIATION,2025-09-30
108652,11224.0,11224000.0,B2 BANK NATIONAL ASSOCIATION,2025-12-31
108652,10932.0,10932000.0,B2 BANK NATIONAL ASSOCIATION,2026-03-31
108746,10249.0,10249000.0,MASON CITY NATIONAL BANK,2025-06-30
108746,11397.0,11397000.0,MASON CITY NATIONAL BANK,2025-09-30
108746,11155.0,11155000.0,MASON CITY NATIONAL BANK,2025-12-31
108746,10826.0,10826000.0,MASON CITY NATIONAL BANK,2026-03-31
108951,47201.0,47201000.0,RELIABANK DAKOTA,2025-06-30
108951,55371.0,55371000.0,RELIABANK DAKOTA,2025-09-30
108951,59551.0,59551000.0,RELIABANK DAKOTA,2025-12-31
108951,60273.0,60273000.0,RELIABANK DAKOTA,2026-03-31
109136,45086.0,45086000.0,PEOPLES BANK & TRUST,2025-06-30
109136,48728.0,48728000.0,PEOPLES BANK & TRUST,2025-09-30
109136,49344.0,49344000.0,PEOPLES BANK & TRUST,2025-12-31
109136,50504.0,50504000.0,PEOPLES BANK & TRUST,2026-03-31
109154,10190.0,10190000.0,FIRST SECURITY BANK,2025-06-30
109154,10906.0,10906000.0,FIRST SECURITY BANK,2025-09-30
109154,11156.0,11156000.0,FIRST SECURITY BANK,2025-12-31
109154,10923.0,10923000.0,FIRST SECURITY BANK,2026-03-31
109453,30197.0,30197000.0,BANKSTAR FINANCIAL,2025-06-30
109453,31667.0,31667000.0,BANKSTAR FINANCIAL,2025-09-30
109453,33011.0,33011000.0,BANKSTAR FINANCIAL,2025-12-31
109453,33427.0,33427000.0,BANKSTAR FINANCIAL,2026-03-31
109574,55103.0,55103000.0,HAVERHILL BANK,2025-06-30
109574,58091.0,58091000.0,HAVERHILL BANK,2025-09-30
109574,60189.0,60189000.0,HAVERHILL BANK,2025-12-31
109574,60322.0,60322000.0,HAVERHILL BANK,2026-03-31
109659,42903.0,42903000.0,LOUISIANA NATIONAL BANK,2025-06-30
109659,43638.0,43638000.0,LOUISIANA NATIONAL BANK,2025-09-30
109659,45477.0,45477000.0,LOUISIANA NATIONAL BANK,2025-12-31
109659,46697.0,46697000.0,LOUISIANA NATIONAL BANK,2026-03-31
110413,209063.0,209063000.0,SUTTON BANK,2025-06-30
110413,215117.0,215117000.0,SUTTON BANK,2025-09-30
110413,220659.0,220659000.0,SUTTON BANK,2025-12-31
110413,224057.0,224057000.0,SUTTON BANK,2026-03-31
110936,325984.0,325984000.0,BANCO DO BRASIL AMERICAS,2025-06-30
110936,340626.0,340626000.0,BANCO DO BRASIL AMERICAS,2025-09-30
110936,353783.0,353783000.0,BANCO DO BRASIL AMERICAS,2025-12-31
110936,364237.0,364237000.0,BANCO DO BRASIL AMERICAS,2026-03-31
110945,37865.0,37865000.0,UNITED SOUTHERN BANK,2025-06-30
110945,39603.0,39603000.0,UNITED SOUTHERN BANK,2025-09-30
110945,40260.0,40260000.0,UNITED SOUTHERN BANK,2025-12-31
110945,41322.0,41322000.0,UNITED SOUTHERN BANK,2026-03-31
110972,9396.0,9396000.0,FIRST FEDERAL SAVINGS BANK OF WASHINGTON,2025-06-30
110972,9591.0,9591000.0,FIRST FEDERAL SAVINGS BANK OF WASHINGTON,2025-09-30
110972,9696.0,9696000.0,FIRST FEDERAL SAVINGS BANK OF WASHINGTON,2025-12-31
110972,9792.0,9792000.0,FIRST FEDERAL SAVINGS BANK OF WASHINGTON,2026-03-31
111157,8809.0,8809000.0,BANK OF LINDSAY,2025-06-30
111157,9049.0,9049000.0,BANK OF LINDSAY,2025-09-30
111157,9351.0,9351000.0,BANK OF LINDSAY,2025-12-31
111157,9210.0,9210000.0,BANK OF LINDSAY,2026-03-31
111205,97021.0,97021000.0,PARTNERS BANK OF NEW ENGLAND,2025-06-30
111205,101955.0,101955000.0,PARTNERS BANK OF NEW ENGLAND,2025-09-30
111205,105129.0,105129000.0,PARTNERS BANK OF NEW ENGLAND,2025-12-31
111205,107169.0,107169000.0,PARTNERS BANK OF NEW ENGLAND,2026-03-31
11145,43800.0,43800000.0,LAKE-OSCEOLA STATE BANK,2025-06-30
11145,47546.0,47546000.0,LAKE-OSCEOLA STATE BANK,2025-09-30
11145,48796.0,48796000.0,LAKE-OSCEOLA STATE BANK,2025-12-31
11145,50114.0,50114000.0,LAKE-OSCEOLA STATE BANK,2026-03-31
111942,84314.0,84314000.0,FORTIFI BANK,2025-06-30
111942,87689.0,87689000.0,FORTIFI BANK,2025-09-30
111942,87866.0,87866000.0,FORTIFI BANK,2025-12-31
111942,87643.0,87643000.0,FORTIFI BANK,2026-03-31
112163,362940.0,362940000.0,"GUARANTY BANK & TRUST, N.A.",2025-06-30
112163,345386.0,345386000.0,"GUARANTY BANK & TRUST, N.A.",2025-09-30
112332,17005.0,17005000.0,FIRST NATIONAL BANK OF HARTFORD,2025-06-30
112332,18180.0,18180000.0,FIRST NATIONAL BANK OF HARTFORD,2025-09-30
112332,18952.0,18952000.0,FIRST NATIONAL BANK OF HARTFORD,2025-12-31
112332,19483.0,19483000.0,FIRST NATIONAL BANK OF HARTFORD,2026-03-31
112510,7970.0,7970000.0,"BALTIC STATE BANK, THE",2025-06-30
112510,8404.0,8404000.0,"BALTIC STATE BANK, THE",2025-09-30
112510,8574.0,8574000.0,"BALTIC STATE BANK, THE",2025-12-31
112510,8824.0,8824000.0,"BALTIC STATE BANK, THE",2026-03-31
112556,7699.0,7699000.0,STATE BANK OF CHANDLER,2025-06-30
112556,7972.0,7972000.0,STATE BANK OF CHANDLER,2025-09-30
112556,7507.0,7507000.0,STATE BANK OF CHANDLER,2025-12-31
112556,7431.0,7431000.0,STATE BANK OF CHANDLER,2026-03-31
112837,97139218.0,97139218000.0,"CAPITAL ONE, NATIONAL ASSOCIATION",2025-06-30
112837,97868410.0,97868410000.0,"CAPITAL ONE, NATIONAL ASSOCIATION",2025-09-30
112837,97584212.0,97584212000.0,"CAPITAL ONE, NATIONAL ASSOCIATION",2025-12-31
112837,97280000.0,97280000000.0,"CAPITAL ONE, NATIONAL ASSOCIATION",2026-03-31
113003,214770.0,214770000.0,STAFFORD SAVINGS BANK,2025-06-30
113003,223411.0,223411000.0,STAFFORD SAVINGS BANK,2025-09-30
113003,228495.0,228495000.0,STAFFORD SAVINGS BANK,2025-12-31
113003,230994.0,230994000.0,STAFFORD SAVINGS BANK,2026-03-31
113030,18284.0,18284000.0,FARMERS STATE BANK,2025-06-30
113030,19130.0,19130000.0,FARMERS STATE BANK,2025-09-30
113030,19717.0,19717000.0,FARMERS STATE BANK,2025-12-31
113030,19881.0,19881000.0,FARMERS STATE BANK,2026-03-31
113441,115551.0,115551000.0,FARMERS STATE BANK,2025-06-30
113441,122646.0,122646000.0,FARMERS STATE BANK,2025-09-30
113441,125529.0,125529000.0,FARMERS STATE BANK,2025-12-31
113441,126491.0,126491000.0,FARMERS STATE BANK,2026-03-31
113601,282051.0,282051000.0,BANK OF NEW ENGLAND,2025-06-30
113601,292461.0,292461000.0,BANK OF NEW ENGLAND,2025-09-30
113601,303349.0,303349000.0,BANK OF NEW ENGLAND,2025-12-31
113601,292778.0,292778000.0,BANK OF NEW ENGLAND,2026-03-31
113740,116807.0,116807000.0,FIRST STATE BANK,2025-06-30
113740,121390.0,121390000.0,FIRST STATE BANK,2025-09-30
113740,124628.0,124628000.0,FIRST STATE BANK,2025-12-31
113740,127462.0,127462000.0,FIRST STATE BANK,2026-03-31
114149,36553.0,36553000.0,PARTNERS BANK,2025-06-30
114149,38107.0,38107000.0,PARTNERS BANK,2025-09-30
114149,38626.0,38626000.0,PARTNERS BANK,2025-12-31
114149,39122.0,39122000.0,PARTNERS BANK,2026-03-31
114260,550135.0,550135000.0,FIRST NATIONAL BANK ALASKA,2025-06-30
114260,567724.0,567724000.0,FIRST NATIONAL BANK ALASKA,2025-09-30
114260,569246.0,569246000.0,FIRST NATIONAL BANK ALASKA,2025-12-31
114260,576437.0,576437000.0,FIRST NATIONAL BANK ALASKA,2026-03-31
114457,22747.0,22747000.0,"FIRST NATIONAL BANK & TRUST, ELK CITY, OKLAHOMA",2025-06-30
114457,27068.0,27068000.0,"FIRST NATIONAL BANK & TRUST, ELK CITY, OKLAHOMA",2025-09-30
114457,27851.0,27851000.0,"FIRST NATIONAL BANK & TRUST, ELK CITY, OKLAHOMA",2025-12-31
114457,28109.0,28109000.0,"FIRST NATIONAL BANK & TRUST, ELK CITY, OKLAHOMA",2026-03-31
114774,19464.0,19464000.0,"ABBEVILLE BUILDING AND LOAN, A STATE CHARTERED SAVINGS BANK",2025-06-30
114774,19541.0,19541000.0,"ABBEVILLE BUILDING AND LOAN, A STATE CHARTERED SAVINGS BANK",2025-09-30
114774,19548.0,19548000.0,"ABBEVILLE BUILDING AND LOAN, A STATE CHARTERED SAVINGS BANK",2025-12-31
114774,19591.0,19591000.0,"ABBEVILLE BUILDING AND LOAN, A STATE CHARTERED SAVINGS BANK",2026-03-31
114840,61128.0,61128000.0,FIRST STATE BANK,2025-06-30
114840,64485.0,64485000.0,FIRST STATE BANK,2025-09-30
114840,66636.0,66636000.0,FIRST STATE BANK,2025-12-31
114840,66807.0,66807000.0,FIRST STATE BANK,2026-03-31
114859,8726.0,8726000.0,FIRST BANK AND TRUST COMPANY,2025-06-30
114859,9395.0,9395000.0,FIRST BANK AND TRUST COMPANY,2025-09-30
114859,9425.0,9425000.0,FIRST BANK AND TRUST COMPANY,2025-12-31
114859,8903.0,8903000.0,FIRST BANK AND TRUST COMPANY,2026-03-31
115146,17715.0,17715000.0,ST. ANSGAR STATE BANK,2025-06-30
115146,17789.0,17789000.0,ST. ANSGAR STATE BANK,2025-09-30
115146,17834.0,17834000.0,ST. ANSGAR STATE BANK,2025-12-31
115146,18071.0,18071000.0,ST. ANSGAR STATE BANK,2026-03-31
1155,54114.0,54114000.0,RVR BANK,2025-06-30
1155,57100.0,57100000.0,RVR BANK,2025-09-30
1155,58188.0,58188000.0,RVR BANK,2025-12-31
1155,57526.0,57526000.0,RVR BANK,2026-03-31
115575,102799.0,102799000.0,COASTAL HERITAGE BANK,2025-06-30
115575,104437.0,104437000.0,COASTAL HERITAGE BANK,2025-09-30
115575,105926.0,105926000.0,COASTAL HERITAGE BANK,2025-12-31
115575,106765.0,106765000.0,COASTAL HERITAGE BANK,2026-03-31
1157415,398341.0,398341000.0,STATE BANK OF TEXAS,2025-06-30
1157415,431272.0,431272000.0,STATE BANK OF TEXAS,2025-09-30
1157415,407265.0,407265000.0,STATE BANK OF TEXAS,2025-12-31
1157415,401316.0,401316000.0,STATE BANK OF TEXAS,2026-03-31
1160509,29407.0,29407000.0,PREMIER BANK OF THE SOUTH,2025-06-30
1160509,30243.0,30243000.0,PREMIER BANK OF THE SOUTH,2025-09-30
1160509,31470.0,31470000.0,PREMIER BANK OF THE SOUTH,2025-12-31
1160509,31547.0,31547000.0,PREMIER BANK OF THE SOUTH,2026-03-31
1162017,140837.0,140837000.0,UNITED SECURITY BANK,2025-06-30
1162017,141121.0,141121000.0,UNITED SECURITY BANK,2025-09-30
1162017,142754.0,142754000.0,UNITED SECURITY BANK,2025-12-31
1162017,143981.0,143981000.0,UNITED SECURITY BANK,2026-03-31
1163283,13752.0,13752000.0,"CITIZENS BANK AND TRUST, INC.",2025-06-30
1163283,14624.0,14624000.0,"CITIZENS BANK AND TRUST, INC.",2025-09-30
1163283,15303.0,15303000.0,"CITIZENS BANK AND TRUST, INC.",2025-12-31
1163283,14368.0,14368000.0,"CITIZENS BANK AND TRUST, INC.",2026-03-31
116358,7021.0,7021000.0,STATE BANK OF COLD SPRING,2025-06-30
116358,7315.0,7315000.0,STATE BANK OF COLD SPRING,2025-09-30
116358,7626.0,7626000.0,STATE BANK OF COLD SPRING,2025-12-31
116358,7582.0,7582000.0,STATE BANK OF COLD SPRING,2026-03-31
11640,38429.0,38429000.0,FIRST NATIONAL BANK OF CLARKSDALE,2025-06-30
11640,41395.0,41395000.0,FIRST NATIONAL BANK OF CLARKSDALE,2025-09-30
11640,39351.0,39351000.0,FIRST NATIONAL BANK OF CLARKSDALE,2025-12-31
11640,39393.0,39393000.0,FIRST NATIONAL BANK OF CLARKSDALE,2026-03-31
116554,9836.0,9836000.0,OLD GLORY BANK,2025-06-30
116554,10098.0,10098000.0,OLD GLORY BANK,2025-09-30
116554,9562.0,9562000.0,OLD GLORY BANK,2025-12-31
116554,8792.0,8792000.0,OLD GLORY BANK,2026-03-31
116741,23974.0,23974000.0,UNITED BANK AND TRUST COMPANY,2025-06-30
116741,25981.0,25981000.0,UNITED BANK AND TRUST COMPANY,2025-09-30
116741,27094.0,27094000.0,UNITED BANK AND TRUST COMPANY,2025-12-31
116741,27124.0,27124000.0,UNITED BANK AND TRUST COMPANY,2026-03-31
1169650,147034.0,147034000.0,AMERASIA BANK,2025-06-30
1169650,154339.0,154339000.0,AMERASIA BANK,2025-09-30
1169650,151848.0,151848000.0,AMERASIA BANK,2025-12-31
1169650,156336.0,156336000.0,AMERASIA BANK,2026-03-31
117038,23572.0,23572000.0,HNB FIRST BANK,2025-06-30
117038,24619.0,24619000.0,HNB FIRST BANK,2025-09-30
117038,25318.0,25318000.0,HNB FIRST BANK,2025-12-31
117038,25009.0,25009000.0,HNB FIRST BANK,2026-03-31
117074,64476.0,64476000.0,COLONIAL FEDERAL SAVINGS BANK,2025-06-30
117074,64807.0,64807000.0,COLONIAL FEDERAL SAVINGS BANK,2025-09-30
117458,179611.0,179611000.0,BANKFIRST,2025-06-30
117458,178138.0,178138000.0,BANKFIRST,2025-09-30
117458,184752.0,184752000.0,BANKFIRST,2025-12-31
117458,189822.0,189822000.0,BANKFIRST,2026-03-31
1176881,1163738.0,1163738000.0,XD BANK,2025-06-30
1176881,1163305.0,1163305000.0,MONET BANK,2025-09-30
1176881,1183716.0,1183716000.0,MONET BANK,2025-12-31
1176881,960951.0,960951000.0,MONET BANK,2026-03-31
1176920,6652.0,6652000.0,COMMUNITY STATE BANK,2025-06-30
1176920,6662.0,6662000.0,COMMUNITY STATE BANK,2025-09-30
1176920,6671.0,6671000.0,COMMUNITY STATE BANK,2025-12-31
1176920,6702.0,6702000.0,COMMUNITY STATE BANK,2026-03-31
117775,16168.0,16168000.0,"SOUTHERN BANK COMPANY, THE",2025-06-30
117775,16626.0,16626000.0,"SOUTHERN BANK COMPANY, THE",2025-09-30
117775,17210.0,17210000.0,"SOUTHERN BANK COMPANY, THE",2025-12-31
117775,17504.0,17504000.0,"SOUTHERN BANK COMPANY, THE",2026-03-31
118156,164994.0,164994000.0,SECURITY BANK AND TRUST COMPANY,2025-06-30
118156,172085.0,172085000.0,SECURITY BANK AND TRUST COMPANY,2025-09-30
118156,175562.0,175562000.0,SECURITY BANK AND TRUST COMPANY,2025-12-31
118156,176780.0,176780000.0,SECURITY BANK AND TRUST COMPANY,2026-03-31
11837,12734.0,12734000.0,"FARMERS BANK, THE",2025-06-30
11837,13864.0,13864000.0,"FARMERS BANK, THE",2025-09-30
11837,14473.0,14473000.0,"FARMERS BANK, THE",2025-12-31
11837,14836.0,14836000.0,"FARMERS BANK, THE",2026-03-31
118660,31004.0,31004000.0,HOME BANK OF CALIFORNIA,2025-06-30
118660,31081.0,31081000.0,HOME BANK OF CALIFORNIA,2025-09-30
118660,31124.0,31124000.0,HOME BANK OF CALIFORNIA,2025-12-31
118660,29851.0,29851000.0,HOME BANK OF CALIFORNIA,2026-03-31
1187001,597684.0,597684000.0,INTERBANK,2025-06-30
1187001,623897.0,623897000.0,INTERBANK,2025-09-30
1187001,613832.0,613832000.0,INTERBANK,2025-12-31
1187001,638267.0,638267000.0,INTERBANK,2026-03-31
118736,32006.0,32006000.0,BANK OF YAZOO CITY,2025-06-30
118736,33618.0,33618000.0,BANK OF YAZOO CITY,2025-09-30
118736,33719.0,33719000.0,BANK OF YAZOO CITY,2025-12-31
118736,33983.0,33983000.0,BANK OF YAZOO CITY,2026-03-31
1187551,19961.0,19961000.0,"INDEPENDENT CORRESPONDENT BANKERS' BANK, INC.",2025-06-30
1187551,20333.0,20333000.0,"INDEPENDENT CORRESPONDENT BANKERS' BANK, INC.",2025-09-30
1187551,20633.0,20633000.0,"INDEPENDENT CORRESPONDENT BANKERS' BANK, INC.",2025-12-31
1187551,20797.0,20797000.0,"INDEPENDENT CORRESPONDENT BANKERS' BANK, INC.",2026-03-31
1188772,86634.0,86634000.0,FIRST COMMUNITY BANK OF TENNESSEE,2025-06-30
1188772,86983.0,86983000.0,FIRST COMMUNITY BANK OF TENNESSEE,2025-09-30
1188772,89409.0,89409000.0,FIRST COMMUNITY BANK OF TENNESSEE,2025-12-31
1188772,89507.0,89507000.0,FIRST COMMUNITY BANK OF TENNESSEE,2026-03-31
1188987,37811.0,37811000.0,PEOPLES INDEPENDENT BANK,2025-06-30
1188987,39515.0,39515000.0,PEOPLES INDEPENDENT BANK,2025-09-30
1188987,40760.0,40760000.0,PEOPLES INDEPENDENT BANK,2025-12-31
1188987,39835.0,39835000.0,PEOPLES INDEPENDENT BANK,2026-03-31
1190476,1914810.0,1914810000.0,ENTERPRISE BANK & TRUST,2025-06-30
1190476,1960801.0,1960801000.0,ENTERPRISE BANK & TRUST,2025-09-30
1190476,2006846.0,2006846000.0,ENTERPRISE BANK & TRUST,2025-12-31
1190476,2010243.0,2010243000.0,ENTERPRISE BANK & TRUST,2026-03-31
1191352,17451.0,17451000.0,WAYCROSS BANK & TRUST,2025-06-30
1191352,20108.0,20108000.0,WAYCROSS BANK & TRUST,2025-09-30
1191352,20042.0,20042000.0,WAYCROSS BANK & TRUST,2025-12-31
1191352,20608.0,20608000.0,WAYCROSS BANK & TRUST,2026-03-31
119153,31870.0,31870000.0,"SECURITY NATIONAL BANK OF ENID, THE",2025-06-30
