"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
55336	112746	0	345	139934	0	251125	0	0	0	0	329230	0	0		59054	26120		250780	329230	0	0	3859	0	0	43802	75482	10360	2272	119071	25596	29062	3178	612	72862	58448	17036	0	54658	0																	
55635	4565	0	1035	23108	0	38268	0	0	0	0	121385	0	12930		3567	27475		36937	63601	296	44854	0	0	0	14377	33478	13830	445	47855	4570	12617	5120	4908	58563	27215	20997	0	17187	23449																	
55970	147819	13	1569	164833	0	225937	0	0	0	0	319025	0	1238		44128	18072		223118	317787	1237	0	9817	0	0	43664	54473	1602	1061	98137	26654	25428	0	252	56672	52334	12986	0	52082	0																	
56258	70362	0	5141	60109	0	60109	0	0	0	0	206868	0	26855		23539	80844		54968	180013	0	0	216	0	0	14265	22836	2155	692	14751	5125	9557	1031	0	16410	15713	0	0	14682	0																	
56351	1410498	0	8783	82374	0	82374	0	0	0	495	3892770	0	355102		171826	1888885	33808	70473	3529146	3118	8027	3268	0	0	226924	123173	30332	7375	350097	141641	53382	9560	1000	215978	205583	495790	0	195023	0	0		0		0		0		0	true	6880	1581	694367	862339	623892	773845	
56548	94744	0	2045	54994	0	74920	0	0	141569	0	505276	4750	60040		126922	42378		71759	338324	1116	102162	831	141569	86812	52634	113290	129188	11314	165924	18352	33039	10336	0	179505	61727	39137	0	51391	136950																	
56717	465393	0	23966	64282	0	67884	0	0	40175	0	916502	0	81644		135724	92499		40207	834858	3711	0	8921	10147	10147	137009	94937	4382	504	231946	63893	54158	3725	0	101108	121776	70071	30028	118051	0																	
57451	68212	0	68989	100582	0	251087	0	0	21911	0	393501	0	43132		65242	176994		182098	350369	0	0	7934	7759	0	44577	61100	6542	1453	104788	9289	24544	790	0	48430	34623	0	0	33833	0																	
58225	63514	0	14818	105154	0	152257	0	0	0	0	275023	0	14237		71238	35964		137439	260786	0	0	9546	0	0	31596	75558	19701	3917	98998	7162	29806	7482	323	59535	44773	0	0	34514	0																	
58243	318022	0	214938	1636884	0	2202534	0	0	132915	0	3634152	0	151333		385958	2239846	58968	1981517	3482453	6079	366	20576	132915	132915	172896	429346	26272	2002	602242	227623	165295	48850	4000	244558	445768	144493	0	392918	0	0		0		133132		0		133132	true	349170	426288	938329	1301517	285685	32337	
58355	5846	0	1170	14600	0	26176	0	0	0	0	46615	0	976		7022	17878		25000	44780	6	859	0	0	0	4701	9991	1265	25	14692	3186	3325	397	0	8960	6908	0	0	6511	0																	
58551	48348	0	18202	59603	0	103751	0	0	28204	0	152880	0	39975		18017	1622		85549	112905	0	0	473	4	4	8422	25627	4697	0	34049	14125	40586	9453	0	20729	64164	0	25800	54711	0																	
58636	230861	0	2742	58948	0	62639	0	0	0	0	444001	0	67096		39074	50256		59897	376905	0	0	1842	0	0	25110	51626	2324	1725	76736	15708	66390	0	0	41712	82098	0	0	82098	0																	
58757	35411	0	9322	134093	0	134093	0	0	5000	0	244993	0	7616		40785	107052		123781	236147	990	1230	3955	5000	0	19310	47748	11328	1954	67057	8833	12689	412	256	39555	22190	16966	0	21522	0																	
58971	409609	86	40250	937611	0	1013915	0	0	0	0	7850347	30754	143518		148518	6756057	24057	970362	7675831	3217	244	6659	0	0	130756	197017	8553	2905	327385	196469	148729	252	0	190713	345450	105382	0	345198	0	0		0		81388		0		81388	true	79018	51015	1997147	4604229	331763	77303	
59316	229944	80	262391	942623	0	976718	0	0	43447	0	1545789	0	293185		318955	254613		708350	1251606	5897	998	33031	0	0	238198	398037	98160	1942	636026	127990	167865	29039	0	417382	324894	264124	10262	295842	0																	
59352	108359	0	42602	125366	0	258063	0	0	0	0	324039	0	5972		49810	54215		215460	318067	1	0	3122	0	0	34219	76981	5604	92	111200	16029	27843	696	0	67086	44568	0	0	43872	0																	
59370	37117	0	0	17431	0	51689	0	0	0	0	247440	0	192		80062	35947		51490	247248	199	0	12569	0	0	42517	71728	21516	10503	114245	8163	15693	3373	883	66202	28112	0	0	23856	0																	
59754	3854	0	8972	17219	0	54554	0	0	136507	0	157209	0	800		127213	13954		42864	154662	2718	1747	238	136507	7442	566	8867	28455	91691	9433	303	9018	501	0	2366	9822	25758	0	9321	745																	
60330	118808	0	163936	450300	0	711689	0	0	0	0	568329	0	35499		60543	246234	20255	547753	532830	0	0	7188	0	0	47626	66886	5139	1572	114512	31833	46480	2767	983	60680	82063	32930	0	78313	0	0		0		26235		0		26235	true	163916	100226	120572	99250	99236	10486	
60545	16251	0	15654	29297	0	52405	0	0	0	0	208813	0	28259		49206	80881		36751	180554	0	0	13430	0	0	31182	33655	14334	2530	52989	12823	14693	2139	325	32495	29980	0	0	21333	0																	
60554	10907	12	4054	33243	0	38635	0	0	4090	0	53591	241	967		6716	18405		34569	52383	0	0	0	0	0	1210	14808	247	32	16018	1437	3194	3351	0	9581	7982	0	1008	4631	0																	
60648	38947	0	64896	79472	0	221993	0	0	0	0	162814	0	10297		15205	88862		157097	152517	0	0	6717	0	0	11523	6705	6324	1423	11749	5012	257	3761	0	10770	9030	4354	0	2265	0																	
61122	431974	0	104522	175530	0	486285	0	0	25001	0	1271833	0	94510		63854	664660	19532	374088	1177321	7675	2	3308	25001	25001	20522	88221	16758	465	108742	14851	32777	1604	0	62112	49232	301659	0	47628	0	0		0		0		0		0	true	84729	19327	417390	247270	405603	26371	
61355	297498	0	92105	608914	0	662163	0	0	52556	0	735206	0	54006		228214	0		570058	680727	0	473	698	52556	27556	82718	175248	101358	19554	257802	21383	1031	35418	998	150664	58830	60058	0	22413	0																	
61757	33279	0	13374	117153	0	200285	0	0	0	0	322200	0	27652		63096	128889	15922	186911	294548	0	0	5457	0	0	23364	79917	4047	769	103280	17613	32906	1417	0	45000	51936	0	0	50519	0	0		0		0		0		0	true							
61832	33770	0	1222	144153	0	182602	0	0	4909	0	133097	0	1751		14342	32268		181380	128611	0	2735	246	249	249	17543	17474	993	83	34224	15153	13903	1910	0	21750	30966	23602	4660	29056	2735																	
61953	17757	0	23406	28596	0	63677	0	0	0	0	49834	0	652		8395	1081		40271	49182	0	0	2916	0	0	4008	13943	1688	81	17951	2202	9075	0	0	11324	11277	0	0	11277	0																	
62044	4600	0	3123	8873	0	49280	0	0	39440	0	205322	0	2559		5099	120133		45416	148530	741	54233	495	39440	37924	27906	34222	6467	360	61874	5041	4440	2151	0	63858	11632	28028	0	9191	13142																	
62110	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
62147	15700	0	4042	30668	0	38703	0	0	3337	0	44709	0	966		4817	15874		34661	43743	0	0	758	3337	0	3265	3331	4105	152	6596	1372	343	568	0	6036	2283	0	0	1715	0																	
63050	55714	0	12553	83036	0	144104	0	0	0	0	210471	0	3893		40494	49998		131551	206578	0	0	4710	0	0	27844	44765	5814	1306	71600	8178	16205	647	0	39235	25030	0	0	24383	0																	
63069	30894427	43	200742	2861050	4461	14757553	42	167688	13147578	129	66309560	0	5984		5134011	26459982	38675	14545409	66133827	6856	1932	16226	13147578	10699392	402051	2718791	2453516	1931	3120842	2203539	1158436	12857	4031	442277	3378863	7202502	0	3361975	0	10059695		4380552		6750621		0		14440247	true	277001	84966	5132950	21161968	4806767	26087260	
63201	42638	8	13965	59722	0	80970	0	0	7961	0	176291	0	69680		27976	75494		66997	106611	0	0	577	7961	0	3131	24201	12758	4948	27332	6260	5435	1426	0	17062	13121	0	0	9095	0																	
63573	36948	0	0	102192	0	115322	0	0	24995	0	397404	0	15690		91549	48880		115322	381612	0	102	19161	24995	24995	85638	85566	6248	302	171204	49242	79490	5090	0	86205	133822	0	0	128732	0																	
63733	147947	0	73004	491713	0	491713	0	0	0	0	1010361	0	74726		188627	107904	93542	418709	935635	0	0	33698	0	0	43530	356788	67420	3221	400318	24986	215666	42369	529	282332	283550	3301	0	240652	0	0		0		0		0		0	true	108271	179421	66392	41273	141778	6169	
64552	5204	0	34068	255978	0	259587	0	0	111742	0	133246	0	34862		6723	47224	1662	220784	97686	4735	698	625	111742	111742	32491	40763	1251	686	72565	2629	2509	490	0	68468	5628	191050	0	5138	0	0		0		120656		0		120656	true							
64730	14583	0	62190	95620	0	153858	0	0	0	0	114429	0	2744		24158	5795		91668	111685	0	0	567	0	0	12807	36995	1434	1549	49802	15393	25270	350	253	28627	41266	0	0	40663	0																	
65205	48251	5	1703	83026	0	167762	0	0	0	0	628991	0	10814		169296	229023		166054	618177	0	0	22541	0	0	124656	151929	13898	4139	276585	23261	29332	3765	737	125326	57095	95	0	52593	0																	
65559	59289	0	33101	208312	0	352448	0	0	0	0	521652	0	48982		23466	344677	8937	319152	472570	195	100	3878	0	0	16075	27993	7209	20	41840	21086	36049	9254	0	27831	66389	0	0	56796	0	0		0		0		0		0	true			208428	130605	50580	8709	
65858	396168	33	126649	1264731	0	1264731	0	0	26500	0	1237157	0	36296		218707	351280		1132357	1199732	5692	1129	19228	26500	26500	140276	203319	28376	4980	343595	36305	66155	3515	6785	158244	112760	163171	0	102460	0																	
