"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
17978																																																																																				324184	0				42.4941%			136319		320795	0	0						0	0	0	0	136319	320795	0	0.0000%	15615	0	0	15615	4.8167%	0	0	0	0	1		0		1	0	136319	0	0	0	0	0	0	0		0	136319	0	0	136319	0	0	0	0	0	0						0	0	0		
18050																																																																																						138136	7853	7853	11.5456%	19.1506%	18.0619%	130283	721314	1128422	-26607	0			11.1506%			0				94398	1128422								0	0	0		0		35885	18.0619%	1	0	103676	0	0	0	-26607	0	0	0		0	130283	0	0	130283	0	0	0	0	0	0	0	0	0	7853	0	0	0			
18827																																																																																						291321	25820	25820	9.2858%	12.8975%	11.7544%	265501	2258746	2859205	-6099	0			4.8975%			0				144225	2901191								0	0	0		0		163262	11.7544%	1	0	301388	35325	6177	484	-6099	0	0	0		0	265501	0	0	265501	0	0	0	0	0	0	0	0	0	25820	0	41986	0			
18836																																																																																				239663	0				9.6850%			23193		239474	-774	0						0	0	0	0	21337	239474	0	0.0000%	27293	0	10	27303	11.3922%	0	0	0	0	1		1856		1	0	22419	0	0	0	-774	0	0	0		0	23193	0	0	23193	0	0	0	0	0	0						0	0	0		
18854																																																																																						270454	19916	19916	13.2405%	15.9639%	14.7883%	250538	1694164	1892213	-2687	0			7.9639%			0				247218	1903131								0	0	0		0		14238	14.7883%	1	0	258769	10197	721	0	-2687	0	0	0		0	250538	0	0	250538	0	0	0	0	0	0	0	0	0	19916	0	10918	0			
19356																																																																																						14594	1583	1583	8.6274%	11.5671%	10.3124%	13011	126168	150811	-1206	0			3.5671%			0				5557	151582								0	0	0		0		8225	10.3124%	1	0	12576	762	9	0	-1206	0	0	0		0	13011	0	0	13011	0	0	0	0	0	0	0	0	0	1583	0	771	0			
19936																																																																																						55353	3673	3673	10.1006%	18.8942%	17.6405%	51680	292963	511655	-4624	0			10.8942%			0				37055	511655								0	0	0		0		14625	17.6405%	1	0	47056	0	0	0	-4624	0	0	0		0	51680	0	0	51680	0	0	0	0	0	0	0	0	0	3673	0	0	0			
19972																																																																																						25444	519	519	20.5606%	48.7060%	47.7125%	24925	52240	121227	0	0			40.7060%			0				24925	121227								0	0	0		0		0	47.7125%	1	0	24925	0	0	0	0	0	0	0		0	24925	0	0	24925	0	0	0	0	0	0	0	0	0	519	0	0	0			
20053																																																																																						30432	1905	1905	12.1561%	14.6708%	13.7525%	28527	207432	234672	-146	0			6.6708%			0				22338	234686								0	0	0		0		6203	13.7525%	1	0	28395	0	0	14	-146	0	0	0		0	28527	0	0	28527	0	0	0	0	0	0	0	0	0	1905	0	14	0			
20633																																																																																				365540	0				12.1759%			44310		363915	-3401	104						0	0	0	0	40388	364019	0	0.0000%	16288	0	6	16294	4.4575%	0	0	0	0	1		3922		1	0	40909	0	0	0	-3074	0	-327	0		0	44310	0	0	44310	0	0	0	0	0	0						0	0	1405		
20857																																																																																						60388	2891	2891	8.2724%	11.8367%	11.2701%	57497	510174	695047	-6847	0			3.8367%			0				16695	700338								0	0	0		0		46093	11.2701%	1	0	55941	5247	44	0	-2990	0	0	-3857		0	57497	0	0	57497	0	0	0	0	0	0	0	0	0	2891	0	5291	0			
21256																																																																																				9373	0				9.8361%			894		9089	1	0						0	0	0	0	94	9089	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		800		1	0	895	0	0	0	1	0	0	0		0	894	0	0	894	0	0	0	0	0	0						0	0	16		
21359																																																																																				81158	0				10.6934%			8501		79498	-1566	0						0	0	0	0	3101	79498	0	0.0000%	6190	0	13	6203	7.6431%	0	0	0	0	1		5400		1	0	6935	0	0	0	-1566	0	0	0		0	8501	0	0	8501	0	0	0	0	0	0						0	0	0		
21658																																																																																				254060	0				10.3142%			26262		254619	-1387	0						0	0	0	0	22005	254619	0	0.0000%	20647	0	68	20715	8.1536%	0	0	0	0	1		4257		1	0	24875	0	0	0	-1387	0	0	0		0	26262	0	0	26262	0	0	0	0	0	0						0	0	0		
22048																																																																																				329266	0				10.6268%			35810		336977	-5417	0						0	0	0	0	28160	336977	0	0.0000%	14071	0	928	14999	4.5553%	0	0	0	0	1		7650		1	0	30393	0	0	0	-5417	0	0	0		0	35810	0	0	35810	0	0	0	0	0	0						0	0	16388		
22543																																																																																				404574	0				9.0180%			37186		412352	8	0						0	0	0	0	22823	412352	0	0.0000%	30927	0	4532	35459	8.7645%	0	0	0	0	1		14363		1	0	37194	0	0	0	8	0	0	0		0	37186	0	0	37186	0	0	0	0	0	0						0	0	57620		
22552																																																																																						14348	1235	1235	8.5692%	11.0468%	10.0959%	13113	129884	153024	-1156	0			3.0468%			0				4113	153024								0	0	0		0		9000	10.0959%	1	0	11957	0	0	0	-1156	0	0	0		0	13113	0	0	13113	0	0	0	0	0	0	0	0	0	1235	0	0	0			
22730																																																																																						28131	1937	1937	8.4958%	15.2146%	14.1670%	26194	184895	308318	-6474	0			7.2146%			0				25644	308318								0	0	0		0		550	14.1670%	1	0	19720	0	0	0	-6474	0	0	0		0	26194	0	0	26194	0	0	0	0	0	0	0	0	0	1937	0	0	0			
23456																																																																																						40690	3428	3428	9.0354%	12.8515%	11.7688%	37262	316616	412401	-8307	0			4.8515%			0				38572	416349								0	0	0		0		2638	11.7688%	1	0	32903	2414	1534	0	-8307	0	0	0		0	37262	0	0	37262	0	0	0	0	0	0	0	0	0	3428	0	3948	0			
23504																																																																																						1650369	103407	103407	10.4243%	15.6006%	14.6231%	1546962	10578886	14840011	-33019	-4220			7.6006%			0				714493	14989344								0	0	0		0		986022	14.6231%	1	0	1667496	151668	1885	0	-17206	-445	-4220	-11148		0	1546962	0	0	1546962	0	0	0	0	0	0	0	0	0	103407	0	153553	0			
23643																																																																																				372851	0				11.0427%			41045		371692	-15978	0						0	0	0	0	36045	371692	0	0.0000%	6919	0	945	7864	2.1092%	0	0	0	0	1		5000		1	0	25067	0	0	0	-15978	0	0	0		0	41045	0	0	41045	0	0	0	0	0	0						0	0	7234		
23755																																																																																						33626	2283	2283	9.3300%	14.4977%	13.5134%	31343	231940	335939	-5321	0			6.4977%			0				26618	335939								0	0	0		0		4725	13.5134%	1	0	26022	0	0	0	-600	0	0	-4721		0	31343	0	0	31343	0	0	0	0	0	0	0	0	0	2283	0	0	0			
24378																																																																																				79489	0				11.0826%			8762		79061	-129	0						0	0	0	0	8762	79061	0	0.0000%	5642	0	0	5642	7.0978%	0	0	0	0	1		0		1	0	8633	0	0	0	-129	0	0	0		0	8762	0	0	8762	0	0	0	0	0	0						0	0	0		
24659																																																																																				110591	0				10.1200%			11138		110059	6	0						0	0	0	0	3889	110810	0	0.0000%	561	0	20	581	0.5254%	0	0	0	0	1		8000		1	0	11895	716	35	0	6	0	0	0		0	11138	0	0	11138	0	0	0	0	0	0						751	0	3821		
24949																																																																																						69418	4318	4318	11.1492%	20.1666%	18.9122%	65100	344223	583898	-385	0			12.1666%			0				30077	583898								0	0	0		0		35023	18.9122%	1	0	64715	0	0	0	-168	0	0	-217		0	65100	0	0	65100	0	0	0	0	0	0	0	0	0	4318	0	0	0			
25357																																																																																						69218	5395	5395	10.5010%	14.4475%	13.3214%	63823	479100	607782	-789	0			6.4475%			0				12308	607782								0	0	0		0		51515	13.3214%	1	0	63034	0	0	0	-789	0	0	0		0	63823	0	0	63823	0	0	0	0	0	0	0	0	0	5395	0	0	0			
25647																																																																																						43436	3486	3486	11.5975%	15.4599%	14.2192%	39950	280959	344472	-798	0			7.4599%			0				10195	345558								0	0	0		0		30841	14.2192%	1	0	40238	0	0	1086	-798	0	0	0		0	39950	0	0	39950	0	0	0	0	0	0	0	0	0	3486	0	1086	0			
26765																																																																																						498867	53010	53010	9.0691%	11.7864%	10.5340%	445857	4232555	4916247	-14658	0			3.7864%			0				136415	4919701								0	0	0		0		312896	10.5340%	1	0	434653	3454	0	0	-14658	0	0	0		0	445857	0	0	445857	0	0	0	0	0	0	0	0	0	53010	0	3454	0			
27070																																																																																				1012360	0				12.6319%			127089		1006098	-9660	0						0	0	0	0	143158	1022167	0	0.0000%	26893	0	1787	28680	2.8330%	0	0	0	0	1		0		1	0	133498	15394	675	0	-9660	0	0	0		0	127089	0	0	127089	0	0	0	0	0	0						16069	0	30443		
27614																																																																																						60423	1574	1574	9.7269%	22.1007%	21.5250%	58849	273398	605014	-25313	0			14.1007%			0				48849	607668								0	0	0		0		12654	21.5250%	1	0	36190	2654	0	0	-25313	0	0	0		0	58849	0	0	58849	0	0	0	0	0	0	0	0	0	1574	0	2654	0			
27847																																																																																						103147	7978	7978	9.9885%	15.7903%	14.5690%	95169	653231	952789	-14233	0			7.7903%			0				86757	952789								0	0	0		0		8412	14.5690%	1	0	80936	0	0	0	-14233	0	0	0		0	95169	0	0	95169	0	0	0	0	0	0	0	0	0	7978	0	0	0			
28013																																																																																				5735013	0				13.0821%			743444		5682909	-6571	25						0	2536	0	0	294028	5682934	22331	0.3894%	359745	0	5007	364752	6.3601%	0	0	0	0	1		449416		1	0	736873	0	0	0	-6596	0	25	0		0	743444	0	0	743444	0	0	0	0	0	0						0	0	0		
28152																																																																																						35346	2938	2938	8.9534%	15.0305%	13.7811%	32408	235162	361964	-6900	0			7.0305%			0				15110	364666								0	0	0		0		20000	13.7811%	1	0	28210	2702	0	0	-4834	311	-2377	0		0	32408	0	0	32408	0	0	0	0	0	0	0	0	0	2938	0	2702	0			
28675																																																																																						35049	1834	1834	9.9676%	18.2202%	17.2668%	33215	192363	333231	-1974	0			10.2202%			0				33215	333231								0	0	0		0		0	17.2668%	1	0	31241	0	0	0	-1974	0	0	0		0	33215	0	0	33215	0	0	0	0	0	0	0	0	0	1834	0	0	0			
28732																																																																																				170365	0				14.2628%			24408		171130	-733	0						0	0	0	0	23851	171130	0	0.0000%	23519	0	305	23824	13.9841%	0	0	0	0	1		557		1	0	23675	0	0	0	-733	0	0	0		0	24408	0	0	24408	0	0	0	0	0	0						0	0	938		
29476																																																																																				164754	0				12.2401%			19573		159909	-212	0						0	0	0	0	13745	160108	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		6027		1	0	19560	199	0	0	-212	0	0	0		0	19573	0	0	19573	0	0	0	0	0	0						199	0	15472		
29636																																																																																						145092	10435	10435	8.9701%	13.4055%	12.4414%	134657	1082329	1501168	-67393	0			5.4055%			0				18921	1514239								0	0	0		0		128807	12.4414%	1	0	80335	13030	41	0	-25729	-284	0	-41380		0	134657	0	0	134657	0	0	0	0	0	0	0	0	0	10435	0	13071	0			
29878																																																																																				2227906	0				34.8286%			771466		2215037	-5298	0						0	0	0	0	771466	2215037	0	0.0000%	51790	0	0	51790	2.3246%	0	0	0	0	1		0		1	0	766168	0	0	0	-1655	0	-3643	0		0	771466	0	0	771466	0	0	0	0	0	0						0	0	6436		
30052																																																																																				56320	0				15.4236%			8086		52426	-80	0						0	0	0	0	1537	55017	0	0.0000%	4997	0	229	5226	9.2791%	0	0	0	0	1		9140		1	0	10597	1231	1360	0	-80	0	0	0		0	8086	0	0	8086	0	0	0	0	0	0						2591	0	0		
31134																																																																																						45637	1595	1595	19.4605%	35.9247%	34.6692%	44042	127035	226315	-1153	0			27.9247%			0				43592	226315								0	0	0		0		450	34.6692%	1	0	42889	0	0	0	-1153	0	0	0		0	44042	0	0	44042	0	0	0	0	0	0	0	0	0	1595	0	0	0			
31255																																																																																						143224	10754	10754	10.0778%	14.3922%	13.3116%	132470	995147	1314467	-8003	0			6.3922%			0				99103	1315400								0	0	0		0		34300	13.3116%	1	0	125400	933	0	0	-8003	0	0	0		0	132470	0	0	132470	0	0	0	0	0	0	0	0	0	10754	0	933	0			
31657																																																																																				187054	0				15.3041%			28370		185375	0	0						0	0	0	0	26100	185375	0	0.0000%	0	0	15	15	0.0080%	0	0	0	0	1		2270		1	0	28370	0	0	0	0	0	0	0		0	28370	0	0	28370	0	0	0	0	0	0						0	0	4636		
31826																																																																																						54808	5022	5022	9.8743%	13.6498%	12.3991%	49786	401529	504199	-1467	0			5.6498%			0				49051	505064								0	0	0		0		1600	12.3991%	1	0	49184	865	0	0	-1467	0	0	0		0	49786	0	0	49786	0	0	0	0	0	0	0	0	0	5022	0	865	0			
31835																																																																																				199368	0				14.3740%			28168		195965	-1517	0						0	0	0	0	10125	195965	0	0.0000%	31649	0	2061	33710	16.9084%	0	0	0	0	1		20011		1	0	28619	0	0	0	981	0	-530	0		0	28168	0	0	28168	0	0	0	0	0	0						0	0	0		
32234																																																																																						29812	1145	1145	7.7833%	12.9870%	12.4882%	28667	229553	368314	-31578	0			4.9870%			0				6207	374247								0	0	0		0		28393	12.4882%	1	0	3022	3935	374	1624	-31578	0	0	0		0	28667	0	0	28667	0	0	0	0	0	0	0	0	0	1145	0	5933	0			
32766																																																																																				394784	0				13.6619%			52980		387794	0	0						0	0	0	0	12983	389389	0	0.0000%	11939	0	305	12244	3.1014%	0	0	0	0	1		41592		1	0	54575	1062	533	0	0	0	0	0		0	52980	0	0	52980	0	0	0	0	0	0						1595	0	0		
32971																																																																																				452936	0				9.8115%			44669		455271	-3603	0						0	0	0	0	44669	455271	0	0.0000%	49135	0	321	49456	10.9190%	0	0	0	0	1		0		1	0	41066	0	0	0	-3603	0	0	0		0	44669	0	0	44669	0	0	0	0	0	0						0	0	0		
33147																																																																																						129159	13235	13235	8.9649%	12.2421%	10.9877%	115924	1055037	1293082	-6907	0			4.2421%			0				83058	1293082								0	0	0		0		32866	10.9877%	1	0	109017	0	0	0	-6907	0	0	0		0	115924	0	0	115924	0	0	0	0	0	0	0	0	0	13235	0	0	0			
33259																																																																																						132111	11767	11767	10.1296%	14.0508%	12.7993%	120344	940236	1188046	-3760	0			6.0508%			0				42844	1188046								0	0	0		0		77500	12.7993%	1	0	116584	0	0	0	-3760	0	0	0		0	120344	0	0	120344	0	0	0	0	0	0	0	0	0	11767	0	0	0			
33370																																																																																				27191	0				10.5073%			2728		25963	0	0						0	0	0	0	3013	26248	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	3013	0	0	285	0	0	0	0		0	2728	0	0	2728	0	0	0	0	0	0						285	0	1259		
33839																																																																																				47037	0				11.2614%			5427		48191	13	0						0	0	0	0	4677	48191	0	0.0000%	2084	0	34	2118	4.5028%	0	0	0	0	1		750		1	0	5440	0	0	0	13	0	0	0		0	5427	0	0	5427	0	0	0	0	0	0						0	0	0		
34537																																																																																						2132925	176320	176320	9.8737%	15.1242%	13.8739%	1956605	14102727	19816273	-78587	0			7.1242%			0				300259	20970413								0	0	0		0		2810482	13.8739%	1	0	3032154	1038617	113324	2199	-79801	1214	0	0		0	1956601	0	0	1956601	0	0	4	4	0	4	0	0	0	176320	0	1154140	0			
34555																																																																																				407420	0				9.5203%			38525		404663	-1965	0						0	0	0	0	36989	405427	0	0.0000%	45717	0	711	46428	11.3956%	0	0	0	0	1		2300		1	0	37324	764	0	0	-1965	0	0	0		0	38525	0	0	38525	0	0	0	0	0	0						764	0	3696		
34742																																																																																						75398	6078	6078	8.9951%	12.4291%	11.4272%	69320	606623	770644	-1464	0			4.4291%			0				52363	771214								0	0	0		0		17527	11.4272%	1	0	68426	570	0	0	-1464	0	0	0		0	69320	0	0	69320	0	0	0	0	0	0	0	0	0	6078	0	570	0			
35057																																																																																						25112	2312	2312	8.6233%	13.6007%	12.3486%	22800	184637	264399	-415	0			5.6007%			0				15939	264399								0	0	0		0		6861	12.3486%	1	0	22385	0	0	0	-415	0	0	0		0	22800	0	0	22800	0	0	0	0	0	0	0	0	0	2312	0	0	0			
35301			20767000	179000	702000	5.9462%	15.2145%	14.7002%	20065000	136495120	337440000	-1040000	-159000	285410000	7.0302%	7.2145%						16418000	345964000												13333000	14.7002%	0	28711000	7381000	861000	441000					-37000	0					0	0	0	0	0	0	523000	0	0	702000	0	8683000	0		20618000	30000	553000	18.2246%	17.7358%	113133000	2.5000%	17.7358%	0	20065000	0	0	0	0	0	0	20065000	553000																			0																	0				0																															
35646																																																																																						18745	755	755	13.7193%	22.3043%	21.4060%	17990	84042	131129	-941	0			14.3043%			0				15840	131129								0	0	0		0		2150	21.4060%	1	0	17049	0	0	0	-941	0	0	0		0	17990	0	0	17990	0	0	0	0	0	0	0	0	0	755	0	0	0			
35879																																																																																						18274	1301	1301	6.3261%	11.5200%	10.6998%	16973	158629	268302	-4994	0			3.5200%			0				12521	268302								0	0	0		0		4452	10.6998%	1	0	11979	0	0	0	-1992	0	0	-3002		0	16973	0	0	16973	0	0	0	0	0	0	0	0	0	1301	0	0	0			
36933																																																																																				514131	0				9.8299%			51205		520912	-6008	0						0	0	0	0	35519	520912	0	0.0000%	43746	0	0	43746	8.5087%	0	0	0	0	1		15686		1	0	45197	0	0	0	-6008	0	0	0		0	51205	0	0	51205	0	0	0	0	0	0						0	0	0		
37051																																																																																						13548	1341	1341	8.4041%	11.0023%	9.9133%	12207	123138	145251	-171	0			3.0023%			0				4589	149666								0	0	0		0		12033	9.9133%	1	0	16451	4207	208	0	-171	0	0	0		0	12207	0	0	12207	0	0	0	0	0	0	0	0	0	1341	0	4415	0			
37341																																																																																				80553	0				13.8500%			11199		80859	-200	0						0	0	0	0	10299	80859	0	0.0000%	2581	0	0	2581	3.2041%	0	0	0	0	1		900		1	0	10999	0	0	0	-200	0	0	0		0	11199	0	0	11199	0	0	0	0	0	0						0	0	0		
37435																																																																																						278908	14177	14177	11.9446%	24.7394%	23.4819%	264731	1127382	2216329	-18861	0			16.7394%			0				206644	2219270								0	0	0		0		61028	23.4819%	1	0	248811	2941	0	0	-18861	0	0	0		0	264731	0	0	264731	0	0	0	0	0	0	0	0	0	14177	0	2941	0			
37640																																																																																						964142	62935	62935	11.0382%	14.0260%	13.1104%	901207	6873977	8164413	-174437	0			6.0260%			0				383305	8562011								0	0	0		0		915500	13.1104%	1	0	1124368	373151	24447	0	-173923	0	-514	0		0	901207	0	0	901207	0	0	0	0	0	0	0	0	0	62935	0	397598	0			
37659																																																																																				55943	0				13.5307%			7527		55629	2	0						0	0	0	0	6527	55629	0	0.0000%	3314	0	303	3617	6.4655%	0	0	0	0	1		1000		1	0	7529	0	0	0	2	0	0	0		0	7527	0	0	7527	0	0	0	0	0	0						0	0	0		
37949																																																																																				283562	0				10.7206%			30514		284629	-4507	0						0	0	0	0	22361	285072	0	0.0000%	32003	0	3990	35993	12.6932%	0	0	0	0	1		8596		1	0	26450	443	0	0	-4507	0	0	0		0	30514	0	0	30514	0	0	0	0	0	0						443	0	0		
38740																																																																																						37515	3384	3384	8.4957%	13.8634%	12.6128%	34131	270605	401743	-7544	0			5.8634%			0				18981	401743								0	0	0		0		15150	12.6128%	1	0	26587	0	0	0	-7544	0	0	0		0	34131	0	0	34131	0	0	0	0	0	0	0	0	0	3384	0	0	0			
39327																																																																																				993460	0				13.4970%			132728		983388	-5330	0						0	0	0	0	111726	983388	0	0.0000%	61648	0	1862	63510	6.3928%	0	0	0	0	1		21002		1	0	127398	0	0	0	-5330	0	0	0		0	132728	0	0	132728	0	0	0	0	0	0						0	0	42009		
40033																																																																																				53768	0				15.6954%			8462		53914	-543	0						0	0	0	0	3607	53914	0	0.0000%	1009	0	152	1161	2.1593%	0	0	0	0	1		4855		1	0	7919	0	0	0	-543	0	0	0		0	8462	0	0	8462	0	0	0	0	0	0						0	0	0		
40855																																																																																				198105	0				9.5251%			18705		196375	-209	0						0	0	0	0	8905	196575	0	0.0000%	10495	0	391	10886	5.4951%	0	0	0	0	1		10000		1	0	18696	0	200	0	-209	0	0	0		0	18705	0	0	18705	0	0	0	0	0	0						200	0	0		
41553																																																																																				143644	0				11.0811%			16475		148677	-7879	0						0	0	0	0	13175	148677	0	0.0000%	5179	0	4	5183	3.6082%	0	0	0	0	1		3300		1	0	8596	0	0	0	-7879	0	0	0		0	16475	0	0	16475	0	0	0	0	0	0						0	0	790		
41629																																																																																						43573	2561	2561	11.4440%	15.5760%	14.6605%	41012	279745	358370	-818	0			7.5760%			0				38483	358370								0	0	0		0		2529	14.6605%	1	0	40194	0	0	0	-818	0	0	0		0	41012	0	0	41012	0	0	0	0	0	0	0	0	0	2561	0	0	0			
