"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
2471239																														64924	36490	0	1233	63691	1000		1150	0	0	35340	0	0	0	63691	false	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0					www.thecfgbank.com	CFG Bank		CFG Community Bank													www.cfg.bank	
2482824																														17675	551	0	13881	0	0		51	0	453	0	47	106	0	0			0	0	0	0	0	0	0	0	0	0	0	0				3794						1	38	0	0	0	0					https://gpbankok.biz-business.online-banking-services.com		https://www.old-ebanking.com/103103985/login/														https://www.gpbankok.com.	
2489805	454000	45000	0	431000	0	15241000		25000	9	0	false	0	0	0	0	0	0	0	2472000	4330000	2482000	5957000	0	0	23000	0											0	0	45000	0	0																0		true	false								0	0	0	0	0	0																					www.etrade.com	
2490285																														0	0	0	0	0	0		0	0	0	0	0	230	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.fnbrotan.com/m																www.fnbrotan.com	
2497181																														0	9492	10000	0	0	10108		335	0	0	0	9157	69619	7	0			0	10000	0	108	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.plantersbankonline.com	
2502825																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
2505424																														0	0	834	0	0	24195		0	0	0	0	0	3392	2	0			0	834	11430	8931	3000	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://wolfriverbank.com	
2505451																														0	0	0	0	0	0		0	0	0	0	0	7261	4	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.citizbank.com	
2505460																														0	814	0	0	0	0		0	0	814	0	0	1248	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.thebank.bank	
2508751																														237056	676	0	38280	195276	486753		676	0	0	0	0	94	0	195276	false	0	0	0	0	0	400000	0	0	0	188	86565	0	86753	true	false		3500	0					0	0	0	0	0	0					hawthornwoodsbank.com	Hanover Park Community Bank	hanoverparkbank.com	Hoffman Estates Community Bank	hecommunitybank.com	Palatine Bank & Trust	palatinebank.com	Hawthorn Woods Community Bank									www.barringtonbank.com	
2515320																														10	0	130699	0	0	150699		0	0	0	0	0	9852	1	0			20000	130699	0	0	0	0	20000	0	0	0	0	20000			0	10						0	0	0	0	0	0																					www.fortisbankus.com	
2529176																														0	0	0	0	0	12100		0	0	0	0	0	4528	1	0			0	0	9100	3000	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.snbsd.com	
2531562																														987	0	1693	951	0	21025		0	0	0	0	0	0	0	0			0	1693	13768	5563	0	0	0	1	0	0	0	1			0	36						0	0	0	0	0	0																					www.1stequitybank.net	
2531991	0	0	0	0	0	0		0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											0	0	0	0	0																0		false	false								0	0	0	0	0	0					www.wellsfargoadvisors.com																www.wellsfargo.com	
2533043																														0	0	6000	0	0	9707		0	0	0	0	0	260	0	0			0	6000	1751	1956	0	9707	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.americanmetrobank.com	
2536633																														0	152	7000	0	0	7000		152	0	0	0	0	0	0	0			0	7000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.hiawathabank.com	
2539960																														9206	10	47000	6810	0	58000		0	0	10	0	0	70565	3	0			0	47000	11000	0	0	0	0	0	0	0	0	0			10	2396						0	0	0	0	0	0					www.epremierbank.com																www.premierbank.bank	
2562137																														11704	0	0	10873	0	0		0	0	0	0	0	347	0	0			0	0	0	0	0	0	0	0	0	0	0	0				831						0	0	0	0	0	0																					http://WWW.NORTHSTARBANKIOWA.COM	
2562164																														4450	0	0	0	11	0		0	0	0	0	0	12847	2	10	true	5412	0	0	0	0	0	0	0	0	0	0	0	0	true	false		4439	0					0	0	0	0	0	0					www.ccbx.com																www.coastalbank.com	
2567123																														573596	0	0	566417	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	7179	0					0	0	0	0	0	0																					www.usbank.com	
2568063																														0	0	0	0	0	0		0	0	0	0	0	1361	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																					www.firstcommand.com	
2576134																														5251	0	0	3656	0	3962		0	0	0	0	0	95	0	0			789	0	0	0	0	0	789	3173	0	0	0	3962			1375	1595						167	297	45	546	45	0																					www.webbank.com	
2580243																														0	293	10000	0	0	55625		0	0	0	0	293	3525	2	0	false	0	0	10000	35417	10208	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.ambk.com	
2594240																														0	0	7000	0	0	22500		0	0	0	0	0	29536	10	0			0	7000	15500	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankencore.com	
2594419																														0	0	0	0	0	0		0	0	0	0	0	6057	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0					www.bankoftheislands.com	Bank of the Islands															www.edisonnationalbank.com	
2596646																														549	39704	67032	549	0	328504		28216	0	1842	0	9646	5963	4	0			0	67032	149849	108270	3284	0	0	0	0	69	0	69			0	0						0	0	0	0	0	0																					www.firstcommunity.net	
2597223																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			3464	0						0	0	0	0	0	0																					www.legacytrust.com	
2597232																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.hightowertrust.com	
2598396																														0	368	0	0	0	0		0	0	0	0	368	340	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.prairiecommunitybank.com	
2600039																														509033	0	0	134206	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				374827						0	0	0	0	0	0																					www.computershare.com	
2602828																														0	0	0	0	0	0		0	0	0	0	0	3146	4	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					statebankwy.com	
2605566																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																						
2607412																														123	0	3860	0	0	7100		0	0	0	0	0	0	0	0			0	3860	3240	0	0	0	0	0	0	0	0	0			0	123						0	0	0	0	0	0																					www.springvalleybank.com	
2608754																														45682	0	90000	32171	13511	315322		0	0	0	0	0	11429	3	21613	true	0	0	90000	160000	40000	25322	0	0	0	0	0	0	0	true	false	0	0	0					1	4	0	0	0	0																					www.mercbank.com	
2610784																														0	605	8900	0	0	8900		0	0	0	0	605	719	1	0			0	8900	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.keycommunitybank.com	
2614344																														0	0	0	0	0	0		0	0	0	0	0	5962	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.peoplesbank-tn.com																www.PBET.bank	
2615190																														117914	0	0	0	0	85		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	85	0	0	0	85	false	false		117914	0					0	0	0	0	0	0																					http://www.merrickbank.com	
2615220																														0	1612	15000	0	0	15000		0	0	0	0	1612	12554	4	0			0	15000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.cfbankco.com	
2618780																														1496	0	0	1496	0	2920		0	0	0	0	0	1357	1	0	false	285601	1098	0	0	0	0	0	1098	1822	0	0	0	2920	false	false		0	0					0	0	0	0	0	0					www.baskbank.com	Bask Bank	www.texascapital.com	Texas Capital													www.texascapitalbank.com	
2619714																														0	0	5000	0	0	5000		0	0	0	0	0	17690	5	0			0	5000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.alliancebanking.com	
2621285																														0	0	0	0	0	0		0	0	0	0	0	3020	6	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.millennial.bank	
2621940																														0	0	0	0	0	0		0	0	0	0	0	2533	2	0			0	0	0	0	0	0	0	0	0	0	0	0			7	0						0	0	0	0	0	0																					www.communitybankliberal.com	
2624400																														0	0	0	0	0	125093		0	0	0	0	0	0	0	0	true	0	2	0	0	25000	100000	0	2	91	0	0	0	93	false	false		0	0					0	0	0	0	0	0					bankalgonquin.com	Algonquin Bank & Trust	carybank.com	Cary Bank & Trust	mchenrybank.com	McHenry Bank & Trust											crystallakebank.com	
2625724																														0	0	0	0	0	0		0	0	0	0	0	114	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						1	4	0	0	0	0																					http://www.swnbk.com	
2631172																														3170	0	20000	2704	450	20000		0	0	0	0	0	11730	3	450	true	0	0	20000	0	0	0	0	0	0	0	0	0	0	true	false		16	0					0	0	0	0	0	0						State Bank Shelby		State Bank Onalaska		State Bank Sparta		State Bank Marshfield									www.statebankfinancial.bank	
2631846																														0	454	0	0	0	50000		454	0	0	0	0	16680	3	0	false	0	0	0	50000	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.nabankco.com	
2634191																														1489133	1418	0	1378283	11871	82773		1148	0	270	0	0	53329	5	16922	true	0	13731	0	0	0	0	0	13731	34029	27316	7697	0	82773	true	false	818	98979	0					2	1	0	0	0	0					www.valleybankglacier.com	Valley Bank	www.fsbmsla.com	First Security Bank of Missoula	www.ourbank.com	First Security Bank Bozeman	www.westernsecuritybank.com	Western Security Bank	www.mountainwestbank.com	Mountain West Bank	www.firstbankofwyoming.com	First Bank of Wyoming	www.ccb-idaho.com	www.fsbwy.com	www.banksanjuans.com	www.wheatland.bank	www.glacierbank.com	
2634351																														223048	585	0	142083	0	0		0	0	0	0	585	26550	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		80965	0					0	0	0	0	0	0					www.macatawabank.com																www.macatawabank.com	
2641827																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					newcovenanttrust.com	
2643595																														0	0	0	0	0	43000		0	0	0	0	0	0	0	0			0	0	14000	26000	3000	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.paccrest.com/	
2649177																														0	0	0	0	0	6250		0	0	0	0	0	0	0	0			5700	0	0	0	0	0	5700	0	0	550	0	0			1717	0						0	0	0	0	0	0																						
2651899																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
2652092																														3	2059	0	0	0	0		93	0	1966	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		3	0					0	0	0	0	0	0																					www.eaglebankcorp.com	
2654911																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0			1	true	0	0	0	0	0	0																					www.principal.com/bank	
2661861																														3660	0	0	3335	0	0		0	0	0	0	0	320	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	325	0					0	0	0	0	0	0																					www.peoplesbank.bank	
2666400																														14782	4499	53000	14732	50	53000		0	0	4499	0	0	1135	1	50			0	53000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.i-bankonline.com	
2667920																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0					0	0	0	0	0	0																					www.usbank.com	
2667939																														4843	0	655	3264	0	55893		0	0	0	0	0	6429	1	0			0	655	24409	10321	20508	12500	0	0	0	0	0	0			11423	1579						0	0	0	0	0	0					www.fmbcolorado.com	F&M BANK IN COLORADO															www.fmbcolby.com	
2667957																														0	0	0	0	0	105000		0	0	0	0	0	13517	5	0	false	0	0	0	30000	0	75000	85000	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0					www.commercebankwyoming.com	Commerce Bank of Wyoming, a branch of NebraskaLand National Bank															www.nebraskalandbank.com	
2668598																														70	0	23	70	0	754		0	0	0	0	0	9576	2	0			0	23	411	320	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.portagecommunity.bank	
2686211																														2120	14885	1121	2120	0	12327		13728	0	0	558	599	938	0	0			0	1121	0	0	0	0	0	410	267	10529	0	11206				0						0	0	0	0	0	0																					www.crownbank.net	
2687133																														0	0	2176	0	0	6313		0	0	0	0	0	9418	3	0	true	0	0	2176	4137	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					http://www.premierbanking.com	
2687487																														4285	0	0	0	0	0		0	0	0	0	0	48	0	0			0	0	0	0	0	0	0	0	0	0	0	0				4285						0	0	0	0	0	0																					www.tcmbank.com	
2693264																														75426	1194	629	75418	0	276309		0	0	0	0	1194	118	0	0	false	0	0	629	680	25000	250000	0	0	0	0	0	0	0	true	false		8	0					0	0	0	0	0	0																					www.townbank.us	
2694681																														0	11240	0	0	0	0		0	0	0	0	11240	15435	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.afnb.com	www.afnb.com															www.afnb.com	
2696180																														0	0	4050	0	0	16094		0	0	0	0	0	146	0	0			0	4050	9201	1468	1375	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fcbhillsboro.com	
2697963																														1384	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		1384	0					0	0	0	0	0	0																					www.cityfirstbank.com	
2700984	0	0	1275000	0	0	1283761		0	0	0	false	0	8761	1275000	0	0	0	0	8761	0	0	0	8761	27653	0	0			0						1283761		0	0	0	0	0																0		false	false								0	0	0	0	0	0																					www.wexinc.com	
2702764																														0	458	6500	0	0	6500		0	0	0	0	458	1628	1	0			0	6500	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.oelweinbank.com																www.bankoelwein.com	
2705112																														0	0	0	0	0	0		0	0	0	0	0	516	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.charterbanker.com	
2705895																														9733	0	0	9733	0	15975		0	0	0	0	0	0	0	0	false	0	10975	0	0	0	0	0	10975	5000	0	0	0	15975	false	false	5903	0	0					0	0	0	0	0	0																					www.mcbankny.com	
2708122																														10202	0	0	7768	0	20000		0	0	0	0	0	9085	2	0			0	0	20000	0	0	0	0	0	0	0	0	0			0	2434						0	0	0	0	0	0																					www.vnb.com	
2713920																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.stifeltrust.com/	
2716088																														0	0	9500	0	0	9500		0	0	0	0	0	3303	2	0			0	9500	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.resource.bank	
2718596																														3190	0	0	2562	542	0		0	0	0	0	0	1374	1	542			0	0	0	0	0	0	0	0	0	0	0	0				86						0	0	0	0	0	0																					www.firsttrustbankil.com	
2719810																														2965	0	0	2965	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																						
2723376																														413	0	0	413	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.clearpointfederal.com	
2724766																														913	0	0	913	0	0		0	0	0	0	0	191	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.communitybankofmemphis.com	
2726050																														0	0	1925	0	0	3825		0	0	0	0	0	5450	3	0			0	1925	1800	100	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.firstcentral.com	
2729677																														0	0	0	0	0	80000		0	0	0	0	0	0	0	0			80000	0	0	0	0	0	80000	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.nationwide.com	
2730431																														25	13019	10500	25	0	64472		0	0	1185	0	11834	1522	1	0			0	10500	39390	14582	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.enterprisebankpgh.com	
2732565																														2888	250	28000	2888	0	28000		0	0	0	0	250	2795	1	0			0	28000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0						Peoples Bank															www.mybankpsb.com	
2733263																														219	0	24000	0	219	24000		0	0	0	0	0	6036	1	219			0	24000	0	0	0	0	0	0	0	0	0	0			0	0						1	11	0	0	0	0					www.goambank.com																www.goambank.com	
2734729																														163	0	0	0	0	0		0	0	0	0	0	9653	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		163	0					1	186	0	0	0	0																					WWW.AMERICANBB.BANK	
2735137																														0	0	25585	0	0	42917		0	0	0	0	0	90	0	0			0	25585	10064	7268	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.freedomfinancialbank.com	
2735146																														6933	5747	4460000	0	2333	4685000		0	0	5747	0	0	0	0	2333	false	0	0	4685000	0	0	0	0	0	0	0	0	0	0	true	false	19761	4600	0					0	0	0	0	0	0						EverBank															www.everbank.com	
2736219																														0	0	0	0	0	13209		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	13209	0	13209			3256	0						26	437	0	0	0	0																					www.TABBANK.COM	
2736291																														357127	504	399500	355045	1745	461934		0	0	495	0	9	1471	2	1745	true	0	0	399500	47406	0	0	0	0	0	0	15028	0	15028	true	false	0	337	0					24	583	0	0	0	0					www.populardirect.com		www.associationbankers.com														www.popularbank.com	
2736451																														0	184	0	0	0	7000		0	57	32	0	95	1233	1	0	true	0	0	0	7000	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.newpeoples.bank	
2736714																														14	0	0	14	0	0		0	0	0	0	0	1676	1	0			0	0	0	0	0	0	0	0	0	0	0	0			525	0						2	81	0	0	0	0																					www.missionbank.bank	
2737980																														21975	3355	498996	0	20608	1452267		294	0	3061	0	0	0	0	20608	false	0	771	498996	400000	252500	300000	952500	771	0	0	0	0	771	false	false	1500	1367	0					0	0	0	0	0	0																					www.northpointe.com	
2743244																														1546	205	0	1546	0	0		36	0	169	0	0	18541	8	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	3000	0	0					0	0	0	0	0	0					http://M.RedRiverBank.net																http://www.RedRiverBank.net	
2745426																														0	0	2026	0	0	5268		0	0	0	0	0	3631	2	0	true	0	0	2026	2629	613	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					www.legendsbank.com	
2745529																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																					WWW.THRIVENTTRUST.COM	
2746245																														0	26	1700	0	0	1700		0	0	26	0	0	2638	2	0			0	1700	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.commerce-bank.com	
2747279																														0	0	0	0	0	0		0	0	0	0	0	14	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.settlers.bank	
2747466																														3511	223	0	2400	0	0		0	0	223	0	0	2724	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	1111						0	0	0	0	0	0																					exchangebankco.com	
2747587																														45960	0	5000	0	45960	5000		0	0	0	0	0	1334	1	84919			0	5000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.nbkc.com	
2748502																														37496	1148	0	34486	0	0		339	0	570	0	239	9356	4	0			0	0	0	0	0	0	0	0	0	0	0	0				3010						0	0	0	0	0	0																					www.synergybank.com	
2753917																														0	0	0	0	0	0		0	0	0	0	0	15560	5	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.idahotrust.com	
2754222																														2602	0	0	1784	0	0		0	0	0	0	0	22	0	0			0	0	0	0	0	0	0	0	0	0	0	0				818						0	0	0	0	0	0																					newrepublicbank.com	
2756730																														1569	173	56000	1353	0	56000		0	0	173	0	0	558	0	0			0	56000	0	0	0	0	0	0	0	0	0	0			0	216						0	0	0	0	0	0																					www.comcapbank.com	
2756909																														5	0	0	0	0	403		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	403	0	0	0				5						6	225	0	0	0	0					www.insurbanc.com	Greenwich Bank and Trust Company		Westport National Bank		Darien Bank and Trust		Norwalk Bank and Trust		Stamford Bank and Trust		Insurbanc					www.ccbankonline.com	
2757205																														2191	580	0	1200	187	0		461	0	119	0	0	0	0	187	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	5500	804	0					17	40	0	0	0	0																					www.mvbbanking.com	
2758613																														28376	1945	0	4687	8038	239500		0	0	1094	0	851	47735	2	8038	false	0	0	0	89500	0	150000	150000	0	0	0	0	0	0	true	false	0	15651	0					0	0	0	0	0	0																					www.firstib.com	
2759629																														38	0	0	38	0	0		0	0	0	0	0	10209	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fnbhereford.com	
2764212																														0	2862	140000	0	0	140000		0	0	0	0	2862	1073	1	0	false	0	0	140000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					1	3	0	0	0	0																					www.parkebank.com	
2769570																														0	0	0	0	0	0		0	0	0	0	0	6067	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.pjsb.com	
2771694																														11334	400	0	0	1420	0		0	0	0	0	400	14565	4	1839			0	0	0	0	0	0	0	0	0	0	0	0			0	9914						1	6	0	0	0	0						BayFirst															www.bayfirstfinancial.com	
2774707																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
2775151																														0	0	0	0	0	424		0	0	0	0	0	9197	4	0			40	0	0	0	0	0	40	384	0	0	0	424				0						0	0	0	0	0	0																					www.abtgold.com	
2775179																														0	41	0	0	0	0		41	0	0	0	0	671	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.cfirstbank.com	
2775692																														0	0	0	0	0	0		0	0	0	0	0	897	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.cbw.bank	
2785477																														0	0	29405	0	0	84918		0	0	0	0	0	620	1	0			0	29405	40569	11411	3533	0	0	0	0	0	0	0				0						3	41	0	0	0	0																					http://www.theasianbank.com	
2785646																														2176	2408	26000	2176	0	70000		0	0	602	0	1806	2873	2	0			0	26000	41000	3000	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.ombbank.com	
2787770																														0	0	0	0	0	0		0	0	0	0	0	5526	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					www.bankofthejames.bank	
2791085																														8207	0	0	8207	0	0		0	0	0	0	0	1158	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.sunstatefl.com																www.sunstatefl.com	
2793593																														2369	0	7000	2369	0	10000		0	0	0	0	0	13705	4	0	false	0	0	7000	3000	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.southernbankoftn.com	
2794732																														0	498	20000	0	0	20096		246	0	0	0	252	3239	1	0			0	20000	0	0	96	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.optus.bank	
2796277																														0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.philadelphiatrust.com	
2797162																														1133	379	14285	0	967	55902		0	0	379	0	0	3252	1	967	true	0	0	14285	2000	1516	25000	0	0	190	5385	7526	0	13101	true	false		166	0					0	0	0	0	0	0																					www.saukvalleybank.com	
2797210																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.townebank.com	
2797359																														196	0	0	0	196	25000		0	0	0	0	0	0	0	196			0	0	25000	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://FIRSTCENTRALSAVINGS.COM	
2797724																														906774	16828	145000	804143	0	202837		0	0	505	0	16323	561788	15	0	true	0	0	190000	7257	0	0	0	0	5580	0	0	0	0	false	false	505	102631	0					3	10	0	0	0	0					www.dogwoodstatebank.com	TowneBank of Currituck		TowneBank of Richmond		Dogwood A Division of TowneBank											www.townebank.com	
2805535																														19	3456	54000	0	0	54000		0	0	0	0	3456	0	0	0			0	54000	0	0	0	0	0	0	0	0	0	0				19						0	0	0	0	0	0					https://morrisbl.net																http://www.1stsecurebank.com	
2805928																														0	28	0	0	0	0		0	0	28	0	0	3866	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.mccbflorida.com	
2806635																														0	0	0	0	0	0		0	0	0	0	0	8677	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.yampavalleybank.com	
2806840																														0	76	0	0	0	3474		0	0	76	0	0	4506	1	0	false	0	0	0	1288	1036	1150	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					http://www.wyomingcommunity.bank	
2806877																														13867	1265	50000	0	13517	110000		0	0	1265	0	0	0	0	13517	false	0	0	50000	60000	0	0	0	0	0	0	0	0	0	true	false		350	0			1	true	0	0	0	0	0	0																					www.thefederalsavingsbank.com	
2807173																														7499	0	0	2990	0	0		0	0	0	0	0	599	1	0			0	0	0	0	0	0	0	0	0	0	0	0				4509						0	0	0	0	0	0																					www.currency.bank	
2808602																														25881	3856	50000	22448	568	50000		1721	0	0	0	2135	27543	3	568	false	0	0	50000	0	0	0	0	0	0	0	0	0	0	true	false	0	2865	0					2	5	0	0	0	0																					http://www.capitalbankmd.com	
2809373																														209	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	209						0	0	0	0	0	0					www.NationalAdvisors.com																www.NationalAdvisors.com	
2811086																														0	405	0	0	0	0		0	0	405	0	0	1948	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
2815879																														15206	0	0	14867	0	20000		0	0	0	0	0	8687	1	0			0	0	0	0	20000	20000	0	0	0	0	0	0				339						0	0	0	0	0	0																					http://www.greatambank.com	
2819167																														159	0	4000	0	0	25000		0	0	0	0	0	1421	0	0			0	4000	21000	0	0	0	0	0	0	0	0	0				159						0	0	0	0	0	0					www.farmbureaubank.com																www.farmbureau.bank	
