"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
858818																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0							0														0				0		0	0		0													0			CONF	CONF										
858854																																																																				0	49689	699		73238			28944	902		0	211308	0	1990	0	36965	686		96835	1638	7214	7977	12729	4977	2413	39472	70492	17184	34457	8195	4286				0	0			2660	752	5906	1693							0														34025				0		0	120		3872													3192			CONF	CONF										
859002																																																																				0	2394	115548		80			183416	42229		13524	1601489	0	0	4186	535709	23880		109100	7295	13153	52374	128603	158018	173292	137725	112365	235281	256907	286936	25488				0	195			5319	37601	198260	442620							102														655968				164		0	0		32													682			CONF	CONF										
859141																																																																				0	203155	92302	0	167372	127242	0	127242	26646		19069	1204737	0	0	0	188492	2744	54600	264322	8538	16335	57543	59327	14155	32407	295465	79293	247744	258538	89086	43300	0	0	0	0	110	420		8551	61942	116823	187303	0	0				0	169														584466				1459	342	0	342	0	1770	0	0	0	0	0	0	0	1459	157	1301	0	0	874	0	246	CONF	CONF										
859552																																																																				0	11144	7605	0	931	40637	0	40637	0		0	497939	0	0	1790	108326	1203	71039	92864	22669	12904	18007	19867	14953	19926	122124	94681	102990	49198	19983	637	0	0	0	0	0	0		39075	58182	138718	70844	0	0				0	0													0	476666				1738	0	18180	0	0	569	0	0	0	1738	0	0	0	0	0	0	0	0	2525	0	0	CONF	CONF									0	
859655																																																																				0	4124	13972		14942			12073	0		0	249951	0	0	0	8557	0		38971	0	41	410	283	4339	3484	100981	27738	53715	39061	17198	2700				0	0			0	26182	39243	87010							0														0				0		23575	20181		38													54			CONF	CONF										
859712																																																																				0	0	2063147	0	0	2441	0	2441	79935		0	4866111	431	0	0	2292950	2638	1205843	231793	42191	94471	150207	225178	877109	862478	132648	377324	993731	783795	173187	75086	0	0	0	4351	183	0		0	0	0	394653	0	0				0	22833														1981399				44595	11488	0	11488	0	0	0	0	44595	0	0	0	0	0	0	0	0	0	14756	0	0	CONF	CONF										
860053																																																																				0	0	267539	0	0	122827	0	122827	20984		12396	1804135	0	12880	831	231831	7324	43057	103424	12028	3983	19970	35091	41828	116482	101183	204656	417445	559634	267890	6510	0	0	0	3690	229	0		205	65442	312486	441559	0	12880				0	0														913096				0	4137	0	4137	0	4949	0	0	0	0	0	0	0	0	0	0	0	0	295657	0	0	CONF	CONF										
860147																																																																				0	36188	6808		22825			35256	792		2915	277146	0	0	245	69892	952		70156	2021	7153	21086	28660	4030	6868	37567	37467	57252	49303	17736	7396				0	24			7800	6294	32143	43732							36														50866				542		0	104		2629													8792			CONF	CONF										
860231																																																																				0	2268	0		7718			1147	0		0	13432	0	0	0	0	0		7702	0	0	0	0	0	0	3431	4271	2297	2142	1291	0				0	0			0	0	0	1782							0														0				54		0	5		480													32			CONF	CONF										
860259																																																																				0	1082	10552	0	0	21503	0	21503	13068		0	247243	0	0	0	24188	245	16125	108182	5180	1446	7245	6575	533	3209	85478	16078	62993	32951	2880	18497	0	0	0	0	1	0		23816	31353	43977	77160	0	0				0	0													15699	105403				0	11	0	11	0	62	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	CONF	CONF									271	
860334																																																																				0	3466	527		1752			12490	3898		7274	309400	0	0	0	122407	3544		55722	1436	5148	24768	49721	37378	3564	36919	35184	39380	56879	18443	0				0	170			20602	51098	51249	26486							0													0	143922				417		0	0		1707													2730			CONF	CONF									0	
860352																																																																				0	85038	0		139761			22294	3020		1675	339015	0	0	0	29444	2805		125579	1431	4142	10694	12204	800	0	105980	51074	50411	87905	10630	45				276	60			3119	0	24107	9499							0													0	65652				548		0	210		7520													10187			CONF	CONF									0	
861658																																																																				0	10064	272		4628			11010	457		2398	43162	0	0	0	4771	813		6722	173	3	503	3723	369	0	8461	3672	9049	8340	5679	1624				0	48			0	588	1471	4785							0														16894				0		0	8		1027													822			CONF	CONF										
861854																																																																				0	13673	0		39941			1257	1072		0	63400	0	0	0	2542	0		25058	0	381	563	1156	41	400	25116	24743	2161	2948	2998	2892				0	0			0	0	4129	0							0														15015				0		0	4		685													97			CONF	CONF										
862057																																																																				0	90757	13412		54390			39771	0		3711	328628	0	400	0	85483	0		91741	4073	10798	25230	36308	6135	2898	35785	55956	52779	83073	13435	2114				0	0			2799	4416	9922	12294							0														107122				0		0	77		6532													4664			CONF	CONF										
862141																																																																				0	41778	9059		13739			40021	4203		4857	288421	0	0	0	50591	2143		124629	9240	10056	12074	14342	1891	2988	64835	48991	64047	35453	16032	8472				0	43			18690	18175	52474	29080							0													0	56368				0		188	94		1419													1867			CONF	CONF									0	
863362																																																																				0	0	0		0			29	0		0	23298	0	0	0	22530	0		13642	7530	8252	3118	1807	0	1824	2	31	671	60	0	3				0	3			0	0	640	0							0														17788				0		0	0		22													74			CONF	CONF										
863607																																																																				0	0	0		0			2997	13203		0	323809	0	0	0	292253	1281		1757	1340	6238	4929	5453	15805	258489	20196	2826	2001	4632	747	1153				0	151			1594	945	6123	3477							0														282037				0		0	81		375													1329			CONF	CONF										
863652																																																																				0	14190	2284		2919			1679	139		0	50474	0	0	0	23717	422		2219	966	2463	5820	11673	584	2211	1340	2819	7455	7813	4084	3175				0	0			1230	950	919	1107							0														35002				0		0	83		542													293			CONF	CONF										
863746																																																																				2000	24433	5958		44789			182879	6473		6189	436511	0	0	0	35481	4381		214943	5229	9270	10368	7836	1852	927	136153	64292	45709	123810	22289	2087				922	6			15883	12405	52070	41221							0													0	226662				0		0	275		460													686			CONF	CONF									0	
864378																																																																				0	0	940		0			2033	1994		0	135749	0	0	0	118445	593		3303	205	4140	459	519	12655	100466	924	2691	1436	5598	3570	2897				0	0			2536	1182	2221	3820							0														99604				0		0	4		669													1312			CONF	CONF										
864471																																																																				0	0	30363		0			33761	45130		0	892090	2537	0	0	504321	645		70754	357	3298	10497	23343	124725	341652	10663	56436	75255	135302	98550	14048				0	88			28971	54730	97133	99346							27													0	400700				0		0	0		0													139			CONF	CONF									0	
864846																																																																				0	37860	1643		7613			24602	1392		0	257983	455	0	0	104057	8783		53691	11539	59809	26078	4177	80	1427	20755	66361	45155	16033	1868	2742				0	0			6045	9595	27755	6879							0													0	0				0		0	173		7360													14681			CONF	CONF									0	
864855																																																																				0	22476	0		20078			12139	0		0	63303	0	0	0	627	0		15233	0	0	54	86	78	377	14364	13476	6775	15120	7900	4472				0	0			0	0	7227	0							0														32037				867		0	398		313													45			CONF	CONF										
865142																																																																				0	99115	2052		84830			46046	0		332	279295	0	0	0	22744	1631		112207	1992	5294	5534	7990	573	322	33577	85477	71512	53263	4188	1995				407	0			612	3325	8399	5509							0														52756				444		0	0		1990													2303			CONF	CONF										
865151																																																																				0	47461	41889		16341			29027	18064		3781	439799	0	79	0	108660	4914		243496	19544	63681	14705	1806	699	8105	86812	155143	46680	35419	6202	698				0	0			18516	27073	61697	24766							219														107270				491		0	1235		20737													15559			CONF	CONF										
865450																																																																				0	91225	40911		63616			24556	13473		1120	390693	0	0	1427	50648	2555		71742	2652	983	11034	12110	12653	10962	88059	28194	56975	75949	74018	16472				396	119			14070	6358	29703	50951							0													0	163476				0		0	23		904													65			CONF	CONF									0	
865544																																																																				0	34431	9890		17285			52639	12867		4153	490120	0	0	0	109647	10140		119315	5204	8370	25265	54692	15096	1018	72670	58353	104935	110673	29421	4342				0	127			12024	40980	74802	93649							0													0	80799				1079		4160	0		10188													3138			CONF	CONF									0	
865759																																																																				0	28774	1518		13806			9639	10		4190	115165	0	0	0	35600	240		14412	0	0	222	175	10003	25201	7030	8776	7127	13510	23448	19673				0	34			1221	0	12012	3195							0														64613				0		0	13		2682													2231			CONF	CONF										
865852																																																																				0	8459	352		8120			11439	3337		0	81458	0	0	0	22449	2022		8977	3389	11449	3411	2142	847	1211	9870	28470	13187	5750	1543	189				0	77			2114	1656	4555	14734							0														10870				0		0	30		945													1169			CONF	CONF										
866000																																																																				0	0	171288	0	0	138005	0	138005	131587		22856	3438967	0	0	0	1208345	12959	402919	21963	1149	18954	28660	178988	301462	677241	332863	96401	348867	709021	723152	18407	0	0	0	0	461	0		33163	37445	224604	378434	0	0				1016	776														2007155				1016	8738	0	8738	0	1066854	0	0	0	0	0	0	0	0	0	0	0	0	4228	0	0	CONF	CONF										
866121																																																																				0	16620	11466		5875			47100	15744		411	396899	-35	0	0	81417	11398		25880	90	336	2129	1873	37780	39010	69162	18140	46288	114223	41745	18425				0	405			220	1199	177173	25472							87														309936				85		0	647		473													1244			CONF	CONF										
866251																																																																				0	3669	0		9615			2684	0		0	19167	0	0	0	1249	0		11978	62	274	552	361	0	0	2596	9046	3206	2255	262	553				0	682			0	142	348	0							0														0				0		0	9		769													0			CONF	CONF										
867070																																																																				0	18054	12689		7549			15116	2770		0	350501	0	0	0	91384	411		98123	3158	4594	12275	7151	22582	38594	39408	57923	120608	16932	8657	12				0	101			8067	2483	77267	113389							536														269059				2418		0	0		296													925			CONF	CONF										
867632																																																																				0	0	206175	0	0	234934	38130	273064	1536		0	1280022	669	0	0	169211	1571	133699	163816	6249	26920	11207	21786	3831	97038	354100	83622	183911	334372	155462	0	0	0	0	0	13365	131434		10602	33977	63725	397270	0	0				0	0													0	309278				0	0	36028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74167	0	0	CONF	CONF									0	
867650																																																																				0	211491	107575	2163	867	72174	0	72174	2613		2046	1887556	5404	0	1354	261489	2259	59561	308314	25557	36727	51604	51584	33242	61742	217439	220414	421877	365519	215205	190984	0	0	0	457	93	0		112767	300907	250876	556815	0	0				0	0													2109	1846784				0	416	0	2579	0	2112	0	0	0	0	0	0	0	0	0	0	0	0	5840	0	1039	CONF	CONF									322	
867856																																																																				0	8589	28809		1101			20001	63425		482	400748	0	0	403	138668	21329		43183	6836	12025	33697	53257	30197	2272	77686	19336	53287	50862	55103	4330				0	288			5499	19844	56751	33162							0													0	305874				0		0	76		594													2130			CONF	CONF									0	
868059																																																																				0	10481	0		6485			19854	0		0	69706	0	0	0	968	0		20352	81	102	599	186	0	0	8844	11325	21220	25290	2059	0				0	0			0	0	11944	4523							0														0				0		0	587		5385													9479			CONF	CONF										
868572																																																																				0	1131	641		0			0	3271		0	36608	0	0	0	27853	0		877	130	140	628	1938	10667	14350	3572	436	407	609	2906	826				0	0			786	73	0	2853							0														27853				0		0	0		0													0			CONF	CONF										
868956																																																																				0	94953	21274		43370			69382	9318		6691	610326	1474	1631	0	88430	22124		106612	2814	11155	18723	33592	2013	19916	46199	91363	94616	196487	37904	53858				3238	66			22896	33131	119052	54349							0														0				0		0	0		10264													11631			CONF	CONF										
869346																																																																				0	55701	5174		36692			9392	4432		689	160911	88	0	0	30969	23	3424	33576	745	5082	5821	2700	16621	0	35508	11341	36135	37526	9180	0				247	0			982	2292	4418	3711						0	0														42796				0		2742	0	0	1781	0	0	0	0	0			0	0	0	0	0	1754	0	122	CONF	CONF										
869551																																																																				0	54215	2951		75385			47779	2396		0	305516	0	769	0	44509	3070		101657	5400	12532	22451	452	1248	1994	46131	106158	53935	27800	22336	2580				0	0			3000	18761	29695	10432							342														37158				0		0	288		2915													9351			CONF	CONF										
869663																																																																				0	2068	53074		65			8047	1727		6678	488634	0	0	0	89693	8300		112229	11619	12524	20418	34906	8000	1753	101998	57811	140188	67356	11143	17263				0	0			5773	66907	24582	215971							0														245738				0		0	0		2010													3739			CONF	CONF										
869953																																																																				0	49048	2945		17322			13957	186		984	173077	335	0	0	37631	486		20801	518	2584	8078	13836	11774	841	25218	7408	26976	36880	10811	28488				0	0			1950	0	17247	24412							0														43987				0		0	15		4428													2801			CONF	CONF										
870539																																																																				0	7	4998		10			15373	1980		2295	268814	0	0	49	79009	2474		22181	4629	1516	6624	16356	49041	334	41438	14857	15393	39178	50442	28489				0	138			6282	23554	31287	93433							164														265610				0		0	187		3116													4671			CONF	CONF										
870650																																																																				0	192	64067		0			167353	15119		0	689720	0	0	0	89180	7161		215855	8804	15114	35607	10860	7934	9656	261720	52941	159243	62304	62245	0				0	5			10810	51460	149515	131265							0														186234				0		0	0		284													3309			CONF	CONF										
870856																																																																				0	12573	0		28013			2328	0		0	48328	0	0	0	1861	0		26019	16	0	288	1136	315	106	27607	2799	2009	5575	5467	789				0	0			404	65	0	1544							0														35656				490		0	4		971													565			CONF	CONF										
870913																																																																				0	2915	39251		124			32249	32692		0	330874	0	0	0	61255	3133		30776	5028	9116	9246	13494	15674	8479	67662	28428	43210	81055	37297	11441				0	0			3356	21961	52464	75488							0														278240				0		0	560		1271													4155			CONF	CONF										
871358																																																																				0	8028	0		6223			12761	117		0	39730	0	0	0	8271	0	0	13058	692	1035	3359	3157	0	0	5803	5528	6861	11105	941	0				0	0			0	0	25	2676						0	0														8271				0		0	1	0	768	0	0	0	0	0			0	0	0	0	0	860	0	0	CONF	CONF										
871648																																																																				0	2204	0		2422			5770	8473		385	79008	0	0	0	44956	717		7380	446	3284	1832	6536	2577	29258	8062	4402	5091	3635	1826	10710				252	0			1956	520	5405	874							833														0				0		0	4		3205													1865			CONF	CONF										
871769																																																																				0	2342	343391	135314	0	147285	0	147285	48631		3779	6328969	0	0	243643	519084	644	378061	791482	40394	45581	143758	60603	199625	28206	665269	563720	905871	1179671	2395246	92253	0	0	0	0	0	0		37656	312882	757805	3552540	0	0				1081	0													0	4405724				1081	158440	123690	293753	0	380	0	0	0	0	0	0	0	0	0	0	0	0	185107	0	0	CONF	CONF				58053	0	22500	1732	41405	0	
871956																																																																				0	3193	386		3208			4266	0		0	29570	0	0	0	3980	0		7956	0	0	867	84	2040	989	3268	4865	4480	5681	5447	1850				0	0			3632	780	1971	1940							0													0	0				0		0	15		1968													4231			CONF	CONF									0	
872047																																																																				0	91277	14493	0	65656	108291	0	108291	17789		3704	572766	0	0	0	76976	8903	39539	151668	1488	4543	3199	5678	9845	52223	123718	62974	88083	126960	76150	17014	0	0	0	0	7	0		8054	34702	38549	60159	0	0				100	136														135857				519	62	0	62	0	5780	0	0	0	0	0	0	0	419	419	0	0	0	38364	0	0	CONF	CONF										
872579																																																																				0	0	12234		0			949	8535		0	195416	529	0	0	105957	0		28390	3807	15137	22635	13825	19821	28853	11411	18674	30499	17090	7843	3399				0	62			3435	58	27020	37389							0														130446				0		0	235		0													71			CONF	CONF										
873259																																																																				0	43258	29484		10460			139067	18053		0	809013	511	0	0	194872	11626		439247	29944	50431	79159	25832	7255	1465	234677	124195	147275	74487	32353	931				0	0			94211	56957	100391	97102							0													0	342890				0		0	334		6876													6833			CONF	CONF									0	
874050																																																																				0	121120	10154	0	71091	25117	0	25117	11614		0	399314	0	0	0	112493	7165	0	105656	2559	12550	37901	27909	15011	16563	32752	79737	66806	79153	28075	298	0	0	0	0	35	0		3416	1830	16846	13415	0	0				0	0														234908				0	15	0	15	0	2481	0	0	0	0	0	0	0	0	0	0	0	0	2522	0	93	CONF	CONF										
874452																																																																				0	51778	0		27531			3156	0		0	112795	0	0	0	22078	4627		33690	811	1029	4052	8034	7739	303	18180	15358	13245	18258	25676	0				0	0			269	0	0	1551							0														84642				0		0	53		1661													91			CONF	CONF										
874845																																																																				0	177832	462510	27484	196357	1578119	0	1578119	261430		23351	5474444	0	0	116156	293439	4422	190644	1848432	32133	27887	37135	69391	105100	20541	2912724	381363	769870	838407	253744	5206	0	0	0	0	50930	0		53532	468238	807360	959698	0	0				0	1020														1850309				1711	44730	0	72214	0	35015	0	0	0	0	0	1711	0	0	0	0	0	0	29997	1711	0	CONF	CONF										
875048																																																																				0	48094	1955		22045			30219	5540		176	209991	0	0	398	77528	4914		49670	1404	5645	23992	10637	3821	29533	29815	24213	38086	27072	8209	2244				0	79			606	0	9360	4327							304														33591				1068		0	64		4820													264			CONF	CONF										
875057																																																																				0	20851	0		13076			88548	0		0	238985	0	0	0	27206	0		79956	3276	11376	1087	2430	5935	3102	81081	71310	23862	13586	20850	983				0	12			3145	12497	23668	42071							0														0				0		0	149		1653													6109			CONF	CONF										
875132																																																																				0	424	16857		845			17556	2548		0	331756	0	0	0	17756	1287		71070	2236	1355	9233	3744	53	0	52429	26201	76871	132507	25273	0				0	0			1095	10968	133479	128917							1134														200617				0		0	24		0													0			CONF	CONF										
875655																																																																				0	17280	0		15421			17429	2126		0	71881	0	88	0	8596	1066		28703	103	743	1435	5820	496	0	18602	13128	17727	9766	1699	0				0	37			345	601	4881	2496							0														34351				18		0	123		383													1009			CONF	CONF										
875758																																																																				0	5441	4229		1053			4709	97		0	86978	75	0	0	30712	417		10890	842	3540	9372	15993	0	964	5013	13702	20723	10821	533	5549				0	9			4518	3785	12966	16883							0														0				0		0	7		949													1278			CONF	CONF										
875879																																																																				0	0	3207		0			613	341		0	78700	0	0	0	69541	52		95	0	290	4152	10047	32085	22528	0	1430	1919	2331	1651	992				0	0			1433	0	1060	2393							216														48467				0		0	60		0													0			CONF	CONF										
875936																																																																				0	19751	19678		1904			50817	17167		1643	375654	0	0	0	86749	2999		90572	5768	6500	23816	28811	9437	12157	67179	39779	79627	70162	28486	1226				0	1070			6148	24914	53095	82001							0													0	185269				350		0	156		2968													4594			CONF	CONF									0	
876157																																																																				0	11226	0		11581			2287	0		22	62210	0	0	0	31202	76		11336	197	703	15320	14655	327	0	7655	2842	9095	9402	1799	0				0	0			76	0	359	0							0														17387				0		0	0		2682													2699			CONF	CONF										
876634																																																																				0	34767	49776	0	4854	141279	0	141279	253039		20096	2543492	0	0	144405	939829	16087	869187	211483	18477	44387	54817	97426	63028	658183	445746	203715	306253	220000	293786	126531	0	0	0	0	10899	0		127355	134450	337485	288808	0	0				0	480													0	1642279				0	14433	0	14433	0	156495	0	0	0	0	0	0	0	0	0	0	0	0	13840	0	0	CONF	CONF									0	
876700																																																																				0	1253	247121	0	14	286527	0	286527	55715		6731	2326565	0	0	0	629890	22345	304223	173922	20528	20984	40720	129916	182164	231997	528625	141305	351149	419520	144231	66573	0	0	0	0	10	0		5708	185586	159618	654973	0	0				0	0													0	527576				0	11801	0	11801	0	33	0	0	0	0	0	0	0	0	0	0	0	0	59240	0	0	CONF	CONF									0	
877350																																																																				8	40531	402		59029			9389	276		414	137558	0	6162	0	6062	76		57899	669	811	2890	1656	36	0	31726	34645	25523	26444	10905	2246				91	33			2198	922	6400	2661							124														20340				0		0	288		1895													721			CONF	CONF										
877752																																																																				0	14934	12053		8387			25718	17154		2795	300194	0	373	0	106602	3971		68010	3017	15161	34548	43413	6808	2975	24264	34880	51635	70360	10192	1473				1472	442			7825	17072	44922	24038							0														68582				115		0	79		5983													6374			CONF	CONF										
877958																																																																				750	224	0		5062			6121	0		0	20828	0	0	0	6055	0		7014	6055	0	0	0	0	0	1236	4881	4114	3408	1134	0				0	0			0	0	1698	0							0													0	0				0		0	4		757													157			CONF	CONF									0	
879439																																																																				0	15311	497		931			7677	5242		19	128180	0	0	0	49425	2250		36029	2861	4522	22545	14900	4364	0	8517	20129	28255	17567	3784	0				0	0			10030	12150	19214	755							121													0	66252				0		0	37		1187													3455			CONF	CONF									0	
879457																																																																				0	135024	113120	0	181958	202280	0	202280	23203		3292	1284431	0	21560	0	114712	13346	2681	296842	18624	7595	27524	31158	1876	26004	357731	126273	283906	337975	42507	4298	0	0	0	0	1915	0		18726	56689	207540	153543	0	21560				1083	0														189600				1433	0	0	0	0	9297	0	0	0	0	0	0	0	350	254	0	0	0	28226	0	0	CONF	CONF										
879644																																																																				0	68912	18420		29392			42755	70		2159	402096	0	0	0	138246	6406		85090	9868	20624	39578	47571	9189	10390	33582	99288	54943	64115	8620	1970				0	185			9391	22337	30121	5145							0														234489				493		0	722		19625													8210			CONF	CONF										
879747																																																																				0	2335	5137		2139			13368	9568		302	167960	0	0	0	82726	2603		18598	13648	38403	13646	10094	4377	2546	26568	32313	13790	8552	2934	1073				44	43			6704	7832	25521	2306							0														51829				0		0	55		5034													2243			CONF	CONF										
880332																																																																				0	10354	7089		0			24918	1673		1014	205966	0	0	0	45503	770		40148	2651	5614	14963	13949	8023	0	23803	22915	38698	66661	7184	690				0	29			1210	23210	46085	26885							0														186024				1033		2676	246		7841													6463			CONF	CONF										
880855																																																																				0	57890	6737		6670			92623	27375		230	653814	0	0	0	86019	3950		381633	9312	22332	39731	1692	712	11986	231812	153631	152641	18784	4527	6118				0	0			39167	203651	77003	46260							0													14949	210604				0		0	3626		1380													1233			CONF	CONF									263	
881012																																																																				0	21120	72711		12343			61485	81814		34757	1182485	0	0	49614	531260	26441		35178	38755	102058	213573	97617	43309	31297	129558	103897	175378	142773	74812	20363				0	1573			18181	42306	155506	112718							1025														831441				400		0	112		2862													7296			CONF	CONF										
881441																																																																				0	8806	0		7600			7442	735		0	81380	0	62	0	35949	3535		19709	5074	5554	6491	16556	2178	0	3811	9310	15486	12104	4358	271				0	615			0	689	139	8862							0														0				0		0	40		3722													3184			CONF	CONF										
881478																																																																				0	28841	513782	0	23955	748883	0	748883	182415		275956	5722238	0	18693	44836	501512	29741	138527	656612	29770	25412	50531	52429	84873	257811	1256097	305468	942592	1477895	1163824	60578	0	0	0	2108	2592	0		88499	305896	1199810	1722059	0	18693				0	0													0	2194130				18301	42416	26731	42416	0	3641	0	0	0	1708	216	13613	0	2764	0	2187	0	0	4708	13613	2107	CONF	CONF									0	
881852																																																																				0	16165	0		67247			11802	0		294	175673	0	52	0	20867	0		82081	1800	880	6248	11092	847	0	56936	43869	22248	26480	4023	85				0	0			5113	510	18508	29766							0														40733				1		0	12		1059													4278			CONF	CONF										
881900																																																																				0	0	3269		0			3613	17490		0	109789	0	0	0	43181	2234	39494	6087	3124	7796	3114	4892	2428	20454	30067	4286	13063	6907	5052	7071				0	93			12513	2759	14350	9135						0	2112													0	33404				0		0	235	0	712	0	0	0	0	0			0	0		0	0	205	0	0	CONF	CONF									0	
882242																																																																				0	133513	16323		58011			27820	256		2047	375347	0	0	0	42223	249		113776	878	3677	11601	13769	2591	9707	106368	70368	80264	56440	11502	7983				0	17			9222	20966	20776	40461							0														161477				0		0	0		1759													1704			CONF	CONF										
882541																																																																				0	9878	1157		17047			14669	1472		82	99281	0	0	0	35620	3583		31703	508	2571	14499	17856	164	0	18355	13075	13191	14636	3824	580				0	0			1736	745	0	9222							0														37454				0		0	17		2492													1561			CONF	CONF										
882701																																																																				0	281	103330		0			180239	8942		2381	1485856	0	0	80362	459014	1741		86986	7729	17714	7902	28153	102638	294397	134309	125695	258259	281961	211831	13746				0	185			32280	84764	247562	364962							0													0	651833				1706		0	95		0													80			CONF	CONF									0	
882952																																																																				0	15252	12164		1313			11299	5082		0	266410	0	0	0	107514	5452		92843	20513	29202	42834	13002	49	1915	61549	35975	29824	20547	7094	0				0	3			12684	9127	39947	44559							0														168007				0		0	13		1345													656			CONF	CONF										
883351																																																																				0	15515	827		20417			3700	0		1520	58136	0	0	0	8546	0		26683	51	49	1610	3536	3300	0	19339	8177	7980	7191	4690	2201				208	0			402	0	175	4429							0														27253				0		0	5		998													1394			CONF	CONF										
883959																																																																				0	49527	1296		72094			33472	1317		0	276949	0	0	0	34314	380		121101	8259	5779	10010	9900	57	308	129014	38951	29590	31102	11257	2720				0	0			311	2978	7483	52930							0														81726				0		13233	1975		3257													2382			CONF	CONF										
884303																																																																				0	257	454119	0	212	302570	0	302570	60960		0	2314413	0	0	74222	361768	21045	66541	257243	3116	3075	15567	32956	119570	185159	866680	105364	272077	400034	301074	2188	0	0	0	0	1872	0		8406	123261	177391	656287	0	0				160	623													0	231326				4621	24059	0	24059	0	117599	0	0	0	4342	0	119	0	0	0	0	0	0	4607	119	0	CONF	CONF									0	
884358																																																																				0	7249	332		110			17383	0		79223	217399	0	0	0	47573	856		15972	1509	2128	10738	4152	17394	11354	13459	14117	33379	26502	64021	15007				0	0			807	12655	28265	2300							0														52699				55		0	700		4679													15267			CONF	CONF										
884376																																																																				0	0	6735		0			862	5556		0	84487	0	0	0	61908	396		703	303	1462	633	3971	12551	42988	5789	284	2865	2065	6154	5422				0	66			4739	295	1242	1831							0														58064				0		0	1		434													422			CONF	CONF										
884442																																																																				0	14823	38109		1097			57436	63394		8109	894134	0	596	0	324015	1454		143528	12885	6214	23103	30179	9387	239804	122093	50406	131264	140370	50047	72818				0	60			35284	47467	143455	151613							527														529120				469		0	683		2636													3903			CONF	CONF										
884648																																																																				0	54345	5930		42194			11499	4857		9188	200737	0	0	0	30440	323		77310	627	3673	8066	14196	3075	803	28563	47579	26268	40141	24768	0				0	0			7661	377	18212	10968							0													0	85759				0		2556	172		569													1446			CONF	CONF									0	
884657																																																																				0	19095	317		4827			3892	1678		0	58492	0	0	0	19039	86		8535	417	889	5559	4257	7727	0	2150	5079	12447	13575	5640	70				0	15			0	0	5103	611							0														16202				1084		0	0		1022													2807			CONF	CONF										
885252																																																																				0	54380	0		98294			12982	802		0	184492	66	0	0	10171	58		98953	2840	3924	2655	746	0	6	137226	29952	4039	733	751	1687				0	14			249	0	3306	3846							0														0				0		0	23		124													309			CONF	CONF										
885430																																																																				0	0	2253		275			11136	0		640	81187	0	0	0	12178	0		10309	2967	1378	1402	5835	415	171	4264	14285	12269	24044	11211	205				0	2			1047	9778	7220	25652							0														0				2474		0	12		544													10450			CONF	CONF										
885579																																																																				0	0	1929		0			13817	1756		0	58497	229	0	0	21912	126		5845	1750	1114	3627	4290	4469	5888	10182	484	6262	6585	9932	447				0	0			1212	20	4669	13261							743														7182				304		0	0		0													24			CONF	CONF										
885869																																																																				0	18110	5850		8508			157649	15928		1855	1149647	0	0	4569	313528	11166		128070	23798	83701	85470	38468	59295	22631	138789	254658	221761	119892	69786	31169				0	0			43584	104781	238810	178422							0														541697				1791		0	715		13011													37730			CONF	CONF										
