"IDRSSD"	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ459	RCONPV10	RCONPV11	RCONPV12	RCONPV13	RCONPV14	RCONPV15	RCONPV16	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
	CR DRIVTS:NTNL AMTS-TOT RETRN SWAPS-	CR DRIVTS:NTNL AMTS-TOT RETRN SWAPS-	CRD DERIVTS:NOTL AMTS-CRD OPTIONS-GU	CRD DERIVTS:NOTL AMTS-CRDIT OPTIONS-	CRD DERIVTS:NOTL AMTS-OT CR DERIVTS-	CRD DERIVTS:NOTL AMTS-OT CR DERIVTS-	STNDBY LTRS OF CRD ISSD BY FHLB BK B	1-4  FAM RES CNSTRCTN LN COMMITMNTS	CMRL RE OTHR CNSTRCTN LN & LND DEV L	NTL AMT REG CAP CVRD MRR SL PRTC	NTL AMT REG CAP CVRD MRR PURC PRTC	NTL AMT REG CAP OTHR SL PRTC	NTL AMT REG CAP OTHR PRTC REG CAP	NTL REG CAP OTHR PRTC NOT REG CAP	NTL SL CR PRTC INV MAT LE 1 YR.	NTL SL CR PRTC INV MAT 1T5 YR	NTL SL CR PRTC INV MAT GT 5 YR	NTL SL CR PRTC SUBINV MAT LE 1 YR.	NTL SL CR PRTC SUBINV MAT 1T5 YR	NTL SL CR PRTC SUBINV MAT GT 5 YR	NTL PURC CR PRTC INV MAT LE 1 YR.	NTL PURC CR PRTC INV MAT 1T5 YR	NTL PURC CR PRTC INV MAT GT 5 YR	NTL PURC CR PRTC SUBINV MAT LE 1 YR.	NTL PURC CR PRTC SUBINV MAT 1T5 YR	NTL PURC CR PRTC SUBINV MAT GT 5 YR	OTC DRVT CR EXP BK & SCTY FIRM	OTC DRVT CR EXP CORP OTHR CNTRPRTY	OTC FV CSH USD BK & SCTY FIRM	OTC FV CSH USD CORP OTHR CNTRPRTY	OTC FV CSH OTHR CUR BK & SCTY FIRM	OTC FV CSH OTHR CUR CORP OTHR CNTRPR	OTC FV US TREAS SCTY BK & SCTY FIRM	OTC FV US TREAS SCTY CORP OTHR CNTRP	OTC FV OTHR CLTRL BK & SCTY FIRM	OTC FV OTHR CLTRL CORP OTHR CNTRPRTY	OTC FV TOTAL FV CLTRL BK & SCTY FIRM	OTC FV TOTAL FV CLTRL CORP OTHR CNTR	Unused commitments, Revolving, open 	UNUSED CNSMR CR CARD LINE	OTHR UNUSED CNSMR CR CARD LINE	OTHR UNUSED CMTMT CMRL IND LN	OTHR UNUSED CMTMT ALL OTHR	Loans to depository financial instit	Loans to nondepository financial ins	Loans to mortgage credit intermediar	Loans to business credit intermediar	Loans to private equity fund	Loans to consumer credit intermediar	Other loans to nondepository financi	1ST CP OF OT OFF BALANCE SHEET LIABI	2ND CP OF OT OFF BALANCE SHEET LIABI	3RD CP OF OT OFF BALANCE SHEET LIABI	1ST ITMZD&DESCRPTN LINE CPNT OF 5591	2ND ITMZD&DESCRPTN LINE CPNT OF 5591	3RD ITMZD&DESCRPTN LINE CPNT OF 5591	4TH ITMZD&DESCRPTN LINE CPNT OF 5591	
645157	0	0	0	0	0	0	4200	2186	1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2962	16107	0	0													
645317	0	0	0	0	0	0	0	4391	23521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																60901	3085	0	0													
645540								1669	4269																																	10676	11243	0	0													
645577								6837	9002																																	1615	3732	0	0													
645625	0	0	0	0	0	0	150000	164499	1133948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55313	0	0	0	0	0	0	0	0	0	0	0				2650773	959505	0	37895	37895	0	0	0	0								
646042								187	425																																	2951	11914	0	0													
646145								3391	3120																																	5470	3967	0	0													
646172								17506	1681																																	0	8318	0	0													
646444								0	2833																																	10382	0	0	0													
646471								0	0																																	0	0	0	0													
646556								26583	25286																																	2367	4817	0	0													
646743								2529	4147																																	15148	23792	0	0													
646873								4225	7592																																	14101	413	0	0													
647218								5032	50226																																	16363	14096	0	0													
647245	0	0	0	0	0	0	0	14640	3785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5867	16124	0	0													
647414	0	0	0	0	0	0	0	0	1556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	7870	0	0													
647759								1234	773																																	2154	5980	0	0													
647777	0	0	0	0	0	0	0	2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	592	0	0													
647955								122	1122																																	3946	23	0	1400													
648130	0	0	0	0	0	0	0	217	15743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																73212	10194	0	0													
648242								21974	153449																																	137568	86730	0	2022													
648251								9945	7683																																	1263	6375	0	0													
648345								475	0																																	888	954	0	0													
648550								583	20																																	5247	9616	0	0													
649342								17604	8863																																	5158	19052	0	1000													
649632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	7047	0	0													
651121								3056	17206																																	1430	2707	0	0													
651149								1412	0																																	7371	1650	0	0													
651158								677	1536																																	1002	3493	0	0													
651448																																																										
651541								661	854																																	13687	17221	0	0													
651859	0	0	0	0	0	0	452400	169015	480065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																102319	628432	0	0													
651952								73	2095																																	10128	10149	0	0													
652043								471	2095																																	6318	18862	0	0													
652070								5953	0																																	0	267	0	0													
652874	0	0	0	0	0	0	0	6066	154063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54963	0	6498	0	0	0	0	0	0	0	6498	0				21710	0	0	163162	63062	24228	11810	0	64062								
652959								0	0																																	0	4201	0	0													
653134								6367	17038																																	1925	8880	0	3422													
653433								0	0																																	1929	14175	0	0													
653611								12541	46063																																	24688	25747	0	0													
653778								4426	21785																																	4216	571	0	0													
653947								7634	13568																																	20199	33390	0	0													
654047								1054	0																																	6241	0	0	0													
654300	0	0	0	0	0	0	0	3166	1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	8120	0	0													
654579								31	101																																	0	0	0	0													
655530								662	1649																																	0	9394	0	0													
655839								3484	15701																																	35575	20133	0	0													
656032								80	980																																	1146	14711	0	0													
656377	0	0	0	0	32419	0	0	187191	1274072	0	0	32419	0	0	0	0	0	0	32419	0	0	0	0	0	0	0	120615	32004	118400	0	0	0	0	0	0	0	118400	0				923127	44122	0	17519	11	0	3969	0	13539								
656470								68864	166503																																	78395	19083	0	0													
656658								0	0																																	4830	27608	0	0													
656779								0	0																																	0	3125	0	0													
657178								0	111																																	0	700	0	0													
657271	0	0	0	0	0	0	0	30785	45956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																72281	80355	0	0													
657365	0	0	0	0	0	0	0	0	114957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																577038	5396	0	186599													
657459	0	0	0	0	0	0	0	24413	244530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																377559	33651	0	0													
657758								409	6206																																	1116	6868	0	0													
657954								4118	638																																	19237	19219	0	0													
658072								0	411																																	0	5	0	0													
658474								0	0																																	0	0	0	0													
658924								1470	3791																																	1390	44	0	0													
659341								3373	58931																																	450	3429	0	0													
659556	0	0	0	0	0	0	10280	620	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9062	17953	0	0													
659640								0	0																																	0	0	0	0													
659855	0	0	0	0	63326	0	0	67430	252093	0	0	63326	0	0	0	0	0	0	30628	32698	0	0	0	0	0	0	90	0	28120	0	0	0	0	0	0	0	28120	0				1145533	472795	0	0	0	0	0	0	0								
660066								119	0																																	1411	0	0	0													
660253								2522	767																																	4994	18710	0	0													
660271								4362	4446																																	24017	25497	0	0													
660655	0	0	0	0	0	0	0	8230	223232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																289745	30565	0	12642													
660879								665	0																																	1437	2416	0	0													
660927	0	0	0	0	0	0	0	12382	34854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																35965	7537	0	0													
661072	0	0	0	0	0	0	0	2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																541	2647	0	0													
661223	0	0	0	0	0	0	3000	272	3509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5367	6415	0	0													
661308	0	0	0	0	0	0	0	0	78187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																289071	94163	0	11861													
661474								0	0																																	0	4645	0	0													
662350								308	64																																	1325	1948	0	0													
662369	0	0	0	0	0	0	127941	0	20811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																92538	130108	0	319546													
662949								2589	10063																																	21202	17071	0	0													
663245	0	0	0	0	0	0	993150	348668	1679093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2341	81504	0	0	0	0	0	0	0	0	0	0				1243433	720646	0	150729	24546	52363	49800	9020	15000								
663638								285	681																																	202	6405	0	0													
663656								0	0																																	0	0	0	0													
663834	0	0	0	0	0	0	0	39928	520932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																150418	40173	282	71972													
663955								27034	329328																																	89	2460	0	0													
664206	0	0	0	0	0	0	0	32011	72630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																124632	40520	0	0													
664653								0	18578																																	2089	9069	0	0													
664756	0	0	0	0	0	0	0	924851	1108710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	57	1018	1018	0	0	0	0	0	0	1018	1018				1973153	515775	0	685038	621265	0	0	18978	44796								
665146								101	0																																	5248	29462	0	0													
665258								637	6																																	7169	4733	0	0													
665865								8532	3179																																	15957	13688	0	0													
666554								838	10616																																	34590	68634	0	0													
666844								0	0																																	1382	14901	0	0													
666974								0	0																																	0	1490	0	0													
667346								0	0																																	4033	13346	0	0													
667524	0	0	0	0	0	0	0	2948	6485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1725	1032	0	0													
667551								502	0																																	4644	13832	0	0													
667757	0	0	0	0	18647	0	618343	73764	745836	0	0	18647	0	0	0	0	0	12061	6586	0	0	0	0	0	0	0																1087981	34213	0	141604													
668053								181	0																																	8171	81	0	0													
668147								1769	3269																																	5181	18353	0	0													
669555								3124	32																																	85668	146570	0	0													
670430								2938	1932																																	5695	6308	0	0													
670467								824	33058																																	84116	49212	0	0													
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
670654								144	0																																	2612	889	0	0													
670748								0	3630																																	4399	1697	0	0													
670878								3284	18122																																	3738	20	0	0													
671053								353	220																																	2336	7297	0	0													
671147								5424	6154																																	23000	43957	0	0													
671334	0	0	0	0	0	0	299000	51715	111527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																198747	24492	0	0													
671464	0	0	0	0	130616	0	0	0	280615	0	0	130616	0	0	0	0	0	23469	107147	0	0	0	0	0	0	0	17207	8918	18000	0	0	0	0	0	0	0	18000	0				1162787	22261	0	607152	46306	241572	184882	11648	122746								
671558								7627	44302																																	43999	67620	0	0													
672238								0	91																																	1142	4073	0	0													
672247								7478	2509																																	1409	195	0	0													
672537								1159	5862																																	8443	13479	0	0													
672573								1378	7524																																	4694	1237	0	0													
673244								929	0																																	714	6550	0	0													
673440	0	0	0	0	0	0	400000	3435	686019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																350183	4596	0	0													
673477								39	0																																	0	0	0	0													
673851								3688	449																																	12605	710	0	0													
673909	0	0	0	0	0	0	0	26078	138417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																31	80663	0	0													
674344								2548	1790																																	679	149	0	0													
674849								28119	18231																																	7710	43167	0	1250													
675042	0	0	0	0	0	0	0	176	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																393	20916	0	0													
675079								18701	2315																																	0	3560	0	0													
675248								4337	10953																																	2080	5487	2655	0													
