"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
3284397																																							517752	96775	7509551	0	0	42827	3135	734545	13025805	3670887	60966	10128941	0	49052	6397088	0	2896864	1	13025805	0	0	949475	0	0	1848458	238	54468	3616419	2a	1231	0	4170034	4120982	98930	0	0	0	0	2896864	0	0	
3284445																																							83428	2613	21795	0	21629	5122	4891	17092	1047405	902125	16619	918744	0	12541	0	0	128661	7000	1047405	0	0	55407	0	0	67161	59681	61814	840311	2a	1231	0	819795	807254	-907	2212	0	0	0	128661	0	21688	
3284490																																							392535	9394	51993	0	721	69910	0	16311	1571899	1386573	11965	1398538	0	14018	0	0	173361	3625	1571899	0	0	71295	0	0	99777	0	149540	1237033	2b	1231	0	1045053	1031035	-1336	0	0	0	0	173361	0	0	
3285246																																							8155	1882	3360	0	0	497	0	926	72225	61423	292	64599	0	525	1691	0	7626	300	72225	0	0	4684	0	0	2700	0	16467	44956	4	1231	0	55256	54731	-58	2674	0	0	1193	7626	0	0	
3285778																																							21106	3952	32279	0	0	6894	0	6234	285744	258744	714	259458	0	1905	0	0	26286	13034	285744	0	0	-5138	0	994	18103	0	82671	176073	1b	1231	0	196339	194434	-707	0	0	0	0	26286	0	20845	
3286999																																							12603	2401	0	0	0	4727	0	2929	239560	213056	578	213634	0	948	0	0	25926	3000	239560	0	0	16926	0	0	6000	0	26983	186073	4	1231	0	151978	151030	0	0	0	0	0	25926	0	65870	
3287660																																							766114	36551	3728653	0	0	2284	0	3240652	16100274	13591638	226945	14393583	0	79905	575000	0	1706691	1	16100274	0	0	156707	0	0	1619999	0	0	13591638	1a	331	0	8402172	8322267	-70016	0	0	0	0	1706691	3753	0	
3288452																																							5419	3032	52026	0	503	15281	108	19834	892335	782223	13262	816523	0	8355	19000	0	75812	22420	892335	0	0	29929	0	0	25779	38733	145826	636397	2b	1231	0	765754	757399	-2316	0	0	0	2038	75812	0	0	
3290240																																							19495	5054	493327	0	0	6429	0	41368	1370609	1185840	8548	1254500	0	7369	60112	0	116109	2117	1370609	0	0	90119	0	0	30950	0	147786	1038054	2b	1231	0	807765	800396	-7077	4540	0	0	0	116109	0	0	
3293540																																							54977	10240	22602	0	0	4553	0	14024	627944	546200	3600	549800	0	7900	0	0	78144	31212	627944	0	0	29534	0	0	17578	0	172657	373543	1a	1231	0	529448	521548	-180	0	0	0	0	78144	0	0	
3296859																																							39630	5310	16675	0	596	4443	0	3358	285730	239737	2008	247040	0	3782	5295	0	38690	5800	285730	0	0	10222	0	0	22592	0	67425	172312	2a	1231	0	217283	213501	76	2217	0	0	0	38690	0	0	
3297490																																							51241	11345	80424	0	45617	18839	0	9133	816643	671187	7990	679177	0	7522	0	0	137466	5580	816643	0	0	21686	0	0	114109	0	237933	433254	1b	1231	0	607566	600044	-3909	0	0	0	0	137466	0	0	
3303298	11649392	1515786	36360980	0	9588709	1840432	17130	10736355	227134099	3702897	200482875	0	1958158	7897030	1125000	26651224	1	227134099	887867	906548	6371360	2906121	75	22349204	1397702	2a	0	144123701	142165543	-2069416	0	0	26651224	268030	7800052	0												186851400																	44209056	142642344		1231					0		0					
3303944																																							74317	3082	39612	0	0	4629	0	9519	403359	359925	2735	367699	0	3294	5039	0	35660	40562	403359	0	0	-4485	0	0	1467	0	82015	277910	2b	1231	0	269629	266335	-1884	0	0	0	0	35660	0	5865	
3306280																																							43823	14666	42004	0	5548	26384	0	24611	1221577	1100692	10212	1110904	0	14074	0	0	110673	4	1221577	0	0	48973	0	1	63554	1254	205965	894727	1a	1231	0	1073861	1059787	-1859	3500	0	0	0	110673	0	0	
3306598																																							12018	3762	20945	0	0	4485	30	3953	277569	240009	2008	246017	0	3133	4000	0	31552	6000	277569	0	0	20334	0	0	6000	0	64551	175458	2a	1231	0	234107	230974	-782	1402	0	0	0	31552	0	0	
3308529																																							350	2616	12500	0	0	3219	0	1939	110709	98196	1775	99971	0	1182	0	0	10738	8	110709	0	0	-7028	0	0	18434	0	16757	81439	4	1231	0	79701	78519	-676	11566	0	0	0	10738	0	0	
3308574																																							11699	214	0	0	655	1449	470	1916	88989	76223	1194	77417	0	694	0	0	11572	590	88989	0	0	-12911	0	0	23893	5453	6318	69905	2b	1231	0	67827	67133	0	0	0	0	0	11572	0	0	
3309393																																							30069	2430	25737	0	0	7020	50	3480	345912	302006	956	315962	0	1897	13000	0	29950	9231	345912	0	0	16542	0	0	6000	0	44913	257093	1a	1231	0	278415	276518	-1823	608	0	0	0	29950	0	0	
3309571																																							2900	3090	167781	0	0	123	0	10635	1059474	945637	3018	948655	0	28917	0	0	110819	243	1059474	0	0	88021	0	0	28708	0	25920	919717	1b	1231	-236	846294	817377	-5917	56825	0	0	0	110819	0	743	
3310287																																							4937	0	19940	0	0	2421	0	10994	38599	7	5066	5073	0	0	0	0	33526	1250	38599	0	0	26889	0	0	5387	0	7	0	2a	1231	0	0	0	0	0	0	0	0	33526	307	0	
3314043																																							55811	7020	74406	0	4688	10063	0	12819	866895	688396	4376	786272	0	9317	93500	0	80623	60	866895	0	0	13315	0	0	68250	0	124157	564239	1b	1231	0	710972	701655	-1002	433	0	0	0	80623	0	0	
3314119																																							11665	2246	0	0	0	2382	0	933	147028	129167	483	129650	0	1809	0	0	17378	1000	147028	0	0	3378	0	0	13000	0	27703	101464	4	1231	0	131611	129802	0	0	0	0	0	17378	0	0	
3316739																																							24790	4077	29663	0	2252	2422	679	9982	282688	196049	1153	251652	0	2698	54450	0	31036	1000	282688	0	0	14923	0	0	15276	223	26241	169808	4	1231	0	211298	208600	-163	0	0	0	0	31036	0	0	
3317192																																							25155	1931	2989	0	0	3389	0	1825	206068	185268	1291	186559	0	2098	0	0	19509	534	206068	0	0	2121	0	0	16889	0	49671	135597	4	1231	0	172877	170779	-35	0	0	0	0	19509	0	0	
3317932																																							258035	86436	1196384	0	277313	78880	0	698935	14200455	11566509	68844	12463701	162	153056	828348	0	1736592	11113	14200455	0	0	723155	0	0	1040373	10222	2447394	9119115	2a	1231	0	11735596	11582540	-38049	0	0	0	0	1736754	11710	0	
3320781																																							249523	16616	0	0	25894	10433	978	28037	1197423	1051900	6005	1063085	0	10824	5180	0	134338	0	1197423	0	0	1153	94	0	133185	114	139702	912198	2a	1231	0	875537	864713	0	873	0	0	0	134338	148	0	
3322468																																							19855	4037	0	0	0	119	0	2610	207082	161176	765	169941	0	1353	8000	0	37141	13355	207082	0	0	10609	0	0	13177	0	45403	115773	1b	1231	0	177300	175947	0	4514	0	0	0	37141	0	0	
3325759																																							118419	41823	171877	0	93488	70705	0	162788	4238557	3431394	87080	3766449	0	46381	244450	0	472108	2000	4238557	0	0	134703	0	0	338858	223180	495284	2936110	2a	1231	0	3395866	3349485	-3453	0	0	0	3525	472108	0	6792	
3337097																																							405383	13776	52152	0	9024	15206	5651	26735	1990854	1686692	31357	1718049	0	16854	0	0	272805	63119	1990854	0	0	203537	0	0	6101	62173	310172	1376520	1a	1231	0	1404573	1387719	48	513	0	0	0	272805	0	12522	
3340725																																							238756	752	4884	0	0	4956	384	21658	852770	759760	7386	767146	0	1159	0	0	85624	60	852770	1442	0	46437	0	0	39212	205439	9632	750128	2b	1231	0	375448	374289	-85	210	0	0	0	85624	0	0	
3340903																																							16019	1910	38418	0	0	2080	0	2714	205888	178811	348	183159	0	1736	4000	0	22729	13470	205888	0	0	-9449	0	840	19940	0	25997	152814	1a	1231	0	146483	144747	-2072	0	0	0	0	22729	0	0	
3341393																																							43803	4830	9973	0	0	4567	0	8283	351829	303900	2404	320304	0	3760	14000	0	31525	5000	351829	0	0	19035	0	0	7486	0	78192	225708	1a	1231	0	279758	275998	4	4375	0	0	0	31525	0	0	
3342671																																							45862	9841	69516	0	0	12416	0	12015	606938	477059	3481	553540	0	3328	73000	0	53398	24975	606938	0	0	-1937	0	0	31226	0	141611	335448	2b	1231	0	450136	446808	-866	0	0	0	0	53398	0	10480	
3344321																																							106225	21128	340051	0	0	8711	3856	50159	2675658	2091573	17817	2454390	0	26638	345000	0	221268	100	2675658	0	0	16416	0	0	214900	0	387318	1704255	2a	1231	0	2172166	2145528	-10148	0	0	0	0	221268	0	0	
3346633																																							2005	4289	78085	0	0	1172	0	5589	177918	156143	1273	157416	0	2733	0	0	20502	1500	177918	0	0	2505	0	0	17900	0	38726	117417	1a	1231	0	89183	86450	-1403	328	0	0	0	20502	0	0	
3347603																																							919	4141	16612	0	0	12485	206	9790	495100	348375	1579	452054	0	3695	102100	0	43046	5798	495100	0	0	3612	0	0	36744	479	35262	313113	2b	1231	0	423446	419751	-3108	18490	0	0	0	43046	0	12227	
3347911																																							15282	462	6219	425	0	805	0	20872	422410	336338	3583	379921	0	1599	40000	0	42489	2265	422410	0	0	9445	0	0	30250	0	9181	327157	2b	1231	0	379944	378345	529	0	0	0	0	42489	0	0	
3348468																																							90252	7163	164348	0	82	17459	0	17649	789280	713478	3878	717356	0	5863	0	0	71924	11603	789280	0	0	31873	0	0	32919	0	209490	503988	1a	1231	0	498190	492327	-4471	0	0	0	0	71924	0	0	
3348888																																							1218296	100561	1037151	0	13615	84157	3072	763290	18170078	14511649	169529	16228165	500	173905	0	0	1941413	25562	18170078	0	0	1651639	0	0	266887	12893	2861907	11649742	1a	1231	0	13945913	13772008	-2675	18678	499087	1546987	0	1941913	0	647270	
3349241																																							47062	5991	22699	0	133	10153	0	15912	810963	722623	7357	744142	0	5338	14162	0	66821	2931	810963	0	0	42634	0	0	22099	0	124203	598420	2b	1231	0	705291	699953	-843	0	0	0	0	66821	0	9060	
3350658																																							52831	6537	52930	0	0	7161	5479	12510	423716	367000	6289	373289	0	3814	0	0	50427	1767	423716	0	0	33327	0	0	16505	0	67252	299748	2b	1231	0	290082	286268	-1172	0	0	0	0	50427	0	0	
3350724																																							69373	20489	174616	0	1538	36346	0	31697	1628308	1434416	33604	1479465	0	15248	11445	0	148843	0	1628308	0	0	33114	0	0	120423	3953	252036	1182380	1a	1231	0	1305544	1290296	-4694	0	0	0	0	148843	0	0	
3353154																																							0	8033	0	0	0	0	0	180	8213	1000	39	1039	0	0	0	0	7174	2064	8213	0	0	1277	0	0	3833	0	1000	0	2b	1231	0	0	0	0	0	0	0	0	7174	0	0	
3354599																																							57858	6474	129349	0	0	18355	1898	27863	1177177	1063965	18528	1082493	0	11112	0	0	94684	15150	1177177	0	0	21313	0	0	63087	0	139835	924130	2a	1231	0	898320	887208	-4866	48172	0	0	0	94684	0	0	
3356191																																							778661	25247	294732	0	0	70873	6714	29528	2915023	2356588	21568	2640920	0	13805	0	0	274103	200	2915023	535	105	173128	0	0	103835	26096	650951	1705637	1a	1231	0	1334321	1320516	-3060	23	0	240394	22265	274103	0	362098	
3357077																																							24951	1102	0	0	0	520	0	3438	252544	185822	987	226750	0	1864	39941	0	25794	100	252544	0	0	1548	0	0	24146	0	13938	171884	4	1231	0	224397	222533	0	0	0	0	0	25794	0	0	
3357219																																							147523	12842	209006	0	9834	13574	0	87489	2699382	2328101	38606	2441707	0	28406	75000	0	257675	93898	2699382	0	0	137814	0	0	36995	9498	549086	1779015	2a	1231	0	2234259	2205853	-11032	0	0	0	0	257675	3763	0	
3357385																																							84997	7129	25887	0	45	10070	0	10121	767510	670003	12389	682392	0	7749	0	0	85118	29614	767510	0	0	55534	0	0	0	0	276352	393651	1b	1231	0	637010	629261	-30	0	0	0	0	85118	0	0	
3357620																																							54371	453	0	0	0	0	0	1828	56652	499	729	1228	0	0	0	0	55424	2000	56652	0	0	5323	0	0	48101	0	499	0	2a	1231	0	0	0	0	0	0	0	0	55424	0	0	
3358270																																							22463	3164	16431	0	0	7338	0	6359	286693	257745	1512	259257	0	2918	0	0	27436	4042	286693	0	0	3496	0	0	20591	0	85664	172081	1a	1231	0	231960	229042	-693	1896	0	0	0	27436	0	0	
3368635																																							60024	2603	42950	0	1223	28046	0	11179	444871	413051	3028	416079	0	3006	0	0	28792	12123	444871	0	0	2881	0	0	21626	0	144583	268468	2a	1231	0	301852	298846	-7838	0	0	0	0	28792	0	0	
3368925																																							89400	1401	86547	0	591	1203	0	6406	646922	558385	2414	560799	0	5609	0	0	86123	4700	646922	0	0	30530	0	0	55964	0	110784	447601	2b	1231	0	466983	461374	-5071	0	0	0	0	86123	0	0	
3370133																																							20913	3602	95430	0	0	7690	0	4702	599794	527936	4378	547314	0	5842	15000	0	52480	2934	599794	0	0	15363	0	0	40376	0	112875	415061	2b	1231	0	467332	461490	-6193	0	0	0	0	52480	0	5967	
3370357																																							46575	2790	26623	0	0	4015	0	2210	250405	221597	4810	226407	0	2401	0	0	23998	37	250405	0	0	-1345	0	0	25602	0	82538	139059	1a	1231	0	136157	133756	-296	34436	0	0	0	23998	0	0	
3374234																																							7710	1100	4244	0	0	1796	0	2105	225971	192348	1710	199058	0	2462	5000	0	26913	500	225971	0	0	1182	0	0	25246	0	26393	165955	9	1231	0	204978	202516	-15	6500	0	0	0	26913	0	0	
3374382																																							150668	11966	31907	0	0	5785	0	26515	1002435	801227	10443	895670	0	13862	84000	0	106765	6628	1002435	0	0	71613	0	0	29037	2021	145129	656098	2b	1231	0	787435	773573	-513	0	0	0	0	106765	0	0	
3374403																																							31094	3908	97236	0	0	10280	0	20669	549049	444693	2941	509819	0	3622	62185	0	39230	3877	549049	0	0	18762	0	0	21968	581	79229	365464	4	1231	0	375599	371977	-5377	0	0	0	0	39230	84	13220	
3374412																																							41741	11033	102426	0	19472	91919	274	106586	3135122	2744392	40472	2819864	0	34044	35000	0	315258	5000	3135122	0	0	151956	0	0	162387	3623	358487	2385905	1a	1231	0	2792092	2758048	-4085	0	0	0	0	315258	0	0	
3377235																																							10249	1936	3961	0	15503	3010	0	11368	204957	163191	3522	176713	0	2762	10000	0	28244	2930	204957	0	0	-10516	0	0	35803	16868	23762	139429	1a	1231	0	131311	128549	27	13513	0	0	0	28244	0	0	
3378773																																							206610	15213	566565	0	18685	53271	0	160701	5323177	4326053	52078	4714131	0	57277	336000	0	609046	100	5323177	0	0	317280	0	0	297446	0	849387	3476666	2a	1231	0	4359409	4302132	-5780	0	0	0	0	609046	0	0	
3384952																																							467104	11822	7969	0	0	9025	0	9446	1371673	1226018	4763	1232568	0	11343	1787	0	139105	108587	1371673	0	0	30995	0	0	0	0	245633	980385	1b	1231	0	877650	866307	-477	0	0	0	0	139105	0	0	
3385744																																							25609	6725	114388	0	0	8799	0	21378	439752	399484	4597	404081	0	3510	0	0	35671	1478	439752	0	0	25924	0	0	21888	0	109483	290001	1a	1231	0	264638	261128	-13619	0	0	0	0	35671	0	1725	
3386264																																							173763	3054	4847	0	924	7293	2953	29203	1141218	811904	28191	840095	0	12895	0	0	301123	51314	1141218	0	0	248182	0	0	2468	0	112371	699533	1a	1231	0	930042	917147	-841	0	0	0	0	301123	0	2034	
3386536																																							128355	73755	46207	1918	14095	25631	3109	40614	1444006	1318742	9429	1328171	0	33406	0	0	115835	2101	1444006	0	0	29365	0	0	92048	7651	146209	1172533	2a	1231	0	1126077	1092671	-7679	10000	0	0	0	115835	0	0	
3387140																																							3000	2867	17804	0	4821	12536	7599	4193	191973	153590	919	166509	0	2934	12000	0	25464	550	191973	0	0	6064	0	0	19450	0	14387	139203	4	1231	0	142082	139148	-600	0	0	0	0	25464	0	5	
3388482																																							55038	11640	164839	0	4872	12389	0	45781	1422849	1268061	10730	1278791	0	12712	0	0	144058	48280	1422849	0	0	82693	0	0	26946	0	477878	790183	2a	1231	0	1099436	1086724	-13861	0	0	0	0	144058	119	41447	
3390337																																							2979	9495	9737	0	0	158	0	1015	122227	100377	1418	104795	0	1447	3000	0	17432	51544	122227	0	0	-35816	0	0	1916	0	35568	64809	1a	1231	0	95675	94228	-212	4615	0	0	0	17432	0	0	
3391718																																							130219	12680	145022	0	0	11832	0	13649	1028368	904706	14438	919144	0	8975	0	0	109224	1200	1028368	0	0	88011	0	0	30528	0	221295	683411	2b	1231	0	723941	714966	-10515	0	0	0	0	109224	0	0	
3393851																																							5075	2261	24943	0	0	1941	0	1503	176704	158348	1832	160180	0	2272	0	0	16524	1249	176704	0	0	7248	0	0	12263	0	30564	127784	1a	1231	0	142971	140699	-4236	282	0	0	0	16524	0	0	
3394278																																							5262214	109101	1744224	7258	0	87163	0	2021443	29457314	20817258	442485	26436219	0	1390913	5176476	0	3021095	1	29457314	45817	0	1029948	0	0	2029195	232003	57633	20759625	2a	1231	0	21339004	19948091	-38049	0	0	0	0	3021095	0	0	
3394380																																							25699	525	77	0	45	487	0	1720	95231	80882	1161	82043	0	2387	0	0	13188	38831	95231	0	0	-26853	0	0	1212	0	8185	72697	1a	1231	0	67435	65048	-2	1630	0	0	0	13188	0	0	
3397233																																							1694	1451	624920	0	0	35228	998	43814	1611204	1233314	10739	1501467	0	13178	257414	0	109737	16600	1611204	0	0	106082	0	0	18753	0	443051	790263	2a	1231	0	916277	903099	-31698	0	0	0	0	109737	0	0	
3398623																																							6981	35993	252369	0	417	612	0	66424	1571464	1345950	15572	1386522	0	17000	25000	0	184942	27164	1571464	0	0	124072	0	0	48178	18328	745019	600931	2a	1231	0	1206753	1189753	-14472	0	0	0	0	184942	0	587	
3401970																																							289429	29496	100603	0	50905	29586	0	169683	3970761	3227440	27783	3521383	0	45919	221606	34419	449378	138049	3970761	0	10135	219867	0	0	126588	0	561963	2665477	1a	1231	-31724	3304110	3258191	-3402	0	0	0	0	449378	1918	40950	
3402913	311398	26208	988561	0	1715	29324	0	215329	5775714	47866	5174811	0	41852	275000	0	600903	44930	5775714	0	0	236557	0	250000	109748	0	1a	0	4074787	4032935	-40332	0	0	600903	9958	160286	959757	165465	794292			988560							3867188					275000												1582777	2284411		1231					0	0	25000	0		9958		
3404207																																							77759	14230	489230	0	15564	42052	165	61723	3321035	2888372	17328	3035133	0	14048	127546	0	285902	5000	3321035	1890	1887	172565	0	0	130928	0	473775	2414597	2a	1231	0	2388550	2374502	-22591	5	0	0	0	285902	0	243915	
3404373																																							59850	2238	83492	0	5	27873	6937	71320	1820457	1342105	6648	1632532	0	15541	283779	0	187925	47578	1820457	0	0	89737	0	0	51242	0	194637	1147468	2a	1231	0	1467440	1451899	-632	0	0	0	0	187925	0	116843	
3404467																																							11667	1352	110732	0	0	11186	0	33643	982437	760438	8491	892929	0	11421	124000	0	89508	8500	982437	0	0	68125	0	0	16387	0	141000	619438	2b	1231	0	825278	813857	-3504	0	0	0	0	89508	0	0	
3404506																																							19107	10637	149236	0	13619	5401	0	38535	1459963	1245742	12171	1277913	0	10771	20000	0	182050	10874	1459963	0	0	107093	0	0	70016	0	187583	1058159	1a	1231	0	1219216	1208445	-5933	14983	0	0	0	182050	0	0	
3404999																																							142680	6020	10044	0	9389	9334	0	4701	761702	660920	4949	665869	0	5826	0	0	95833	7775	761702	0	0	23046	0	0	65044	0	190775	470145	2b	1231	0	585360	579534	-32	0	0	0	0	95833	0	0	
3407084																																							45918	1968	0	0	1401	720	0	8607	360510	299254	8898	308152	0	9024	0	0	52358	1	360510	0	0	35474	0	0	16883	0	5810	293444	1a	1231	0	307582	298558	0	113	0	0	0	52358	578	2647	
3408728																																							483534	108540	1045817	0	158656	87994	20898	257894	8903421	7470898	101017	7854301	0	63655	260792	0	1049120	3216	8903421	0	0	335536	0	0	748277	480	1581034	5889864	2a	1231	0	6684263	6620608	-37909	88257	30743	0	21594	1049120	0	0	
3410141																																							46132	4569	11883	0	0	9571	0	13965	399363	341348	8817	355165	0	1698	5000	0	44198	1491	399363	0	0	27938	0	0	15881	1548	108782	232566	2b	1231	0	313393	311695	-1112	0	0	0	0	44198	0	0	
3411773																																							18881	4142	25758	0	0	14351	0	6690	382764	325707	1656	337363	0	2780	10000	0	45401	650	382764	0	0	28650	0	0	17800	0	35799	289908	2a	1231	0	290900	288120	-1699	0	0	0	0	45401	0	24822	
3412417																																							84361	9834	64310	0	0	9469	0	15251	568499	511521	4763	516284	0	6623	0	0	52215	1200	568499	0	0	40172	0	0	14239	5689	159433	352088	1a	1231	0	386208	379585	-3396	0	0	0	0	52215	0	0	
3419416																																							141061	9133	126165	0	130	4962	0	25859	2348668	1992852	12509	2061361	0	19983	56000	0	287307	50841	2348668	0	0	183113	0	0	60878	0	463321	1529531	1a	1231	0	1973743	1953760	-7525	0	0	0	0	287307	0	87598	
3428258																																							44278	3971	39339	747	63	11333	0	43761	860651	716575	17617	778192	0	5461	44000	0	82459	0	860651	0	0	11570	0	6766	65074	174551	44024	672551	2b	331	0	548069	542608	-951	0	0	0	0	82459	0	0	
3429219																																							10717	6590	31916	0	0	8110	0	13018	417914	373664	5704	385368	0	5844	6000	0	32546	1	417914	0	0	13962	0	0	21114	619	54090	319574	1b	1231	0	352338	346494	-2531	450	0	0	0	32546	0	0	
3435948																																							438536	920	447560	0	238	50096	0	130561	1388684	1184551	58793	1243344	0	1995	0	0	145340	9675	1388684	0	0	114745	0	0	28413	120841	523675	660876	1b	1231	0	201927	199932	-7493	0	0	0	0	145340	0	0	
3437148																																							62062	6979	17699	0	735	13046	0	25952	781115	676680	8085	684765	0	7373	0	0	96350	2400	781115	0	0	59197	0	0	35142	0	68202	608478	2b	1231	0	654484	647111	-389	0	0	0	0	96350	5531	2000	
3437157																																							87808	35753	665952	0	28267	58713	1558	142026	3915224	3451620	21196	3572816	0	37869	100000	0	342408	3044	3915224	0	0	203986	0	0	171479	11595	704900	2746720	2a	1231	0	2739313	2701444	-36101	66000	0	0	0	342408	0	116108	
3437456																																							334173	34932	26616	0	17293	44046	1147	166119	4633553	3658600	48726	4132326	0	26700	425000	0	501227	42766	4633553	0	0	405994	0	0	51878	0	831010	2827590	2a	1231	0	4003718	3977018	589	13645	0	0	0	501227	18564	0	
3437483																																							175847	21989	364637	0	0	3292	1890	34820	1950418	1714210	11112	1728013	0	14895	2691	0	222405	1750	1950418	0	0	214358	0	0	47536	0	583516	1130694	2a	1231	0	1362838	1347943	-41239	0	0	0	0	222405	0	0	
3438958																																							9916	5551	22733	0	0	667	0	4525	283745	250513	972	253485	0	3150	2000	0	30260	16559	283745	0	0	3867	0	0	11607	0	96334	154179	2b	1231	0	236681	233531	-1773	6822	0	0	0	30260	0	0	
3440803																																							39052	6697	158757	0	0	5193	0	11019	577734	525767	4454	530221	0	4354	0	0	47513	18706	577734	0	0	32930	0	0	3841	0	167466	358301	2b	1231	0	274020	269666	-7964	23980	0	0	0	47513	0	63370	
3445901																																							40581	4507	35555	0	201	6322	0	10546	416865	375717	2605	379042	0	4143	720	0	37823	10663	416865	0	0	17424	0	0	12356	0	80942	294775	2a	1231	0	320522	316379	-2620	0	0	0	0	37823	0	2774	
3446225																																							40101	4193	47646	0	3160	10908	0	5285	541895	478264	1805	501863	0	4430	13496	0	40032	3558	541895	0	0	11808	0	0	28431	200	38516	439748	4	1231	0	419625	415195	-3765	15207	0	0	8298	40032	0	0	
3446784																																							16207	1872	15733	0	0	21356	0	10333	419580	357260	3679	385899	0	3234	24960	0	33681	2220	419580	0	0	13059	0	0	20784	0	52023	305237	1a	1231	0	355341	352107	-2382	1972	0	0	0	33681	0	0	
3447576																																							492829	17963	230852	0	118664	57650	5740	48654	2826945	2172736	32098	2204834	0	21286	0	0	622111	99902	2826945	0	0	343534	0	0	189379	8573	895599	1277137	1a	1231	0	1855076	1833790	-10704	0	0	0	0	622111	12230	0	
3447820																																							180074	42147	257994	0	0	6096	0	69752	2405103	2120730	16835	2137604	0	23470	39	0	267499	10000	2405103	0	0	204608	0	0	62340	0	565206	1555524	2a	1231	0	1814198	1790728	-9449	0	0	0	0	267499	0	58312	
3448162																																							27920	1169	0	0	36	687	0	1910	200224	174876	821	175697	0	1962	0	0	24527	3531	200224	0	0	5503	0	0	16386	0	14505	160371	1a	1231	-893	170464	168502	0	0	0	0	0	24527	0	0	
3448425																																							12474	1783	63060	0	59	2015	0	4785	136830	128421	422	128843	0	127	0	0	7987	670	136830	0	0	7495	0	0	6030	0	38531	89890	8	1231	0	52781	52654	-6208	0	0	0	0	7987	0	0	
3449066																																							40635	38446	412556	0	72038	58159	3390	160458	3865992	3236715	36831	3427941	0	35985	136032	0	438051	3943	3865992	0	0	48249	0	0	422969	0	644030	2592685	1a	1231	0	3067816	3031831	-37110	0	0	0	18363	438051	435	48044	
3451050																																							65036	9063	266267	0	223	6655	0	23925	764212	670456	3823	704279	0	4925	30000	0	59933	16243	764212	0	0	52180	0	0	0	0	168397	502059	2b	1231	0	397968	393043	-8490	0	0	0	0	59933	0	0	
3455227																																							120252	9826	23764	0	1140	10077	642	22168	945774	823506	14360	837866	0	12971	0	0	107908	51187	945774	0	0	50766	0	0	6893	0	251656	571850	1b	1231	0	566888	553917	-938	139798	0	0	0	107908	0	64190	
3459207																																							89397	6595	18602	0	999	14294	0	11390	871507	686291	5781	772072	0	14064	80000	0	99435	0	871507	0	0	55448	4641	0	45125	5048	118560	567731	2a	1231	0	733608	719544	-1138	0	0	0	0	99435	0	997	
3459216																																							16183	1496	15324	0	0	802	0	2882	174687	132360	1794	154154	0	1490	20000	0	20533	2315	174687	0	0	-1887	0	0	20658	0	31316	101044	1a	1231	0	134462	132972	-553	5028	0	0	0	20533	0	0	
3463875																																							39776	6447	83545	0	0	4995	0	13705	510715	459520	3006	463626	28	6444	1100	0	47061	608	510715	0	0	40572	0	0	6679	0	105060	354460	1a	1231	0	368691	362247	-798	0	0	0	0	47089	0	0	
3465392																																							402405	5862	102452	0	0	36951	0	11702	1495075	1305146	5719	1327640	0	11081	16775	0	167435	10713	1495075	0	0	110326	0	0	47700	0	391335	913811	2a	1231	0	946784	935703	-1304	0	0	0	0	167435	0	0	
3466988																																							49678	3391	5405	0	0	2727	0	32205	806830	651947	6049	732996	0	7871	75000	0	73834	125	806830	0	0	29078	0	0	44727	0	125785	526162	1b	1231	0	718353	710482	-96	0	0	0	0	73834	0	2942	
3468450																																							14830	3459	18767	0	203	8878	0	4132	389728	319475	2075	357050	0	2483	35500	0	32678	6950	389728	0	0	16005	0	0	9950	0	43297	276178	2a	1231	0	325569	323086	-227	9003	0	0	0	32678	0	7370	
3470097																																							265958	1568	0	0	35	31	0	4363	349305	318948	85	319033	0	421	0	0	30272	2000	349305	0	0	5272	0	0	23000	0	181909	137039	2a	1231	0	77717	77296	0	40	0	0	0	30272	14	0	
3470154																																							172967	15943	48294	0	8595	5779	3369	21827	1563129	1362873	16287	1404160	164	16607	25000	0	158805	75646	1563129	0	0	64955	0	0	23457	29533	240990	1121883	1a	1231	0	1273429	1256822	-5253	0	0	0	0	158969	0	0	
3470239																																							2670746	44750	20261667	0	889	0	0	256552	25514060	23776997	233385	24010382	0	11064	0	0	1503678	500	25514060	0	0	670493	0	0	1185963	0	4356	23772641	1a	1231	0	2290128	2279064	-353278	0	0	0	0	1503678	392	0	
