"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	ACCRUED INTEREST RECEIVABLE	DERIVATIVES W/POSITIVE FAIR VALUE	COMPUTER SOFTWARE	ACCOUNTS RECEIVABLE	RECEIVABLES FROM FORECLOSED GOVERNME	Other Assets, Interest-only strips r	LIFE INS ASSET GNRL ACCNT	LIFE INS ASSET SEPARATE ACCNT	LIFE INS ASSET HYBRID ACCNT	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	ACCRUED INTEREST RECEIVABLE	DERIVATIVES W/POSITIVE FAIR VALUE	COMPUTER SOFTWARE	ACCOUNTS RECEIVABLE	RECEIVABLES FROM FORECLOSED GOVERNME	Other Assets, Interest-only strips r	LIFE INS ASSET GNRL ACCNT	LIFE INS ASSET SEPARATE ACCNT	LIFE INS ASSET HYBRID ACCNT	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	
380944																				366	314	6187		1429				480					0	3598	0	0				
381026																				356	521	4135	150	390	62			661			176		0	1778	0	429	Contract Use Asset			
381932																				479	1699	13432		452				1507					0	9295	0	0				
381950																				426	4714	15282		966				1491					0	7685	0	0				
382050																				1428	1867	19347		2421				2016					0	11615	0	0				
382069																				837	3084	14522		931				1852					0	1253	0	6565				
382256																				479	0	1109		119				511					0	0	0	0				
382274																				0	0	50		50				0					0	0	0	0				
382443																				120	34	9356		252				2484					0	6466	0	0				
382537																				286	1053	4855		1189				2327					0	0	0	0				
382649																				2136	8664	32389		4012				4577					0	13000	0	0				
382658																				201	0	4865		206				4458					0	0	0	0				
382742																				1073	1092	5136		2440				531					0	0	0	0				
382854																			98	230	232	4729	232	555				1128					0	2584	0	0				
384018																				3109	13938	64010		4769				16389					0	25805	0	0				
384278																			5	24366	0	218978	4885	136992	45515			19836	12768		33074	539	0	15917	9911	11956	Federated Govt Obligation Fund			
384353																				44	5	672		108				174					0	341	0	0				
384652																				7293	6307	44676		1840				2789					0	26447	0	0				
384830																				353	700	2620		305				568					0	694	0	0				
385350																				533	0	6090		442				1295					0	3820	0	0				
385471																				6781	728	25529		866				7023					0	8081	0	2050				
385547																				328	678	8491		54				1271					0	5823	0	337				
385686																				357	2645	18395		345				1157					0	12358	1533	0				
386432																				165	63	2802		1196				1378					0	0	0	0				
386450																				3085	390	23278	755	2214	977	74	388	3426					0	14163	0	0	Midwest Housing	Fiserv Reserve Account	Accounts Receivable	
386731																				1451	1274	11858		550				2185					0	6398	0	0				
386825																				546	543	3222		233				454					0	1446	0	0				
387671																				4322	1710	28585		3155				2389					0	17009	0	0				
388155																				529	993	3456		380				1271					0	283	0	0				
388258																				314	244	864		47				259					0	0	0	0				
388557																				2135	0	7521		1435				3951					0	0	0	0				
388744																				471	887	10639		740				827					0	7714	0	0				
388753																				110	0	668		50				508					0	0	0	0				
388874																				440	52	1624		264				370					0	498	0	0				
389358																				132	0	8659		4310				4217					0	0	0	0				
389376																				357	208	4029		213				212					0	3039	0	0				
390372																				2409	2576	12393		5583				1825					0	0	0	0				
390840																				1894	759	12459		2109				1427					0	4813	0	1457				
391418																				288	9816	18659		7687				868					0	0	0	0				
391557																				100	133	1845		81				398					0	1133	0	0				
391575		22386	0	264824		202814	136521			24556					0	14149	0	919		22386																	Development & Construction Mgmt Fee Receivable			
391959																				650	0	1978		463				865					0	0	0	0				
391977																				1131	14472	48904		2303				4066					0	23616	0	3316				
392152																				392	0	996		49				555					0	0	0	0				
392255																				260	1	3790		88				887					0	2554	0	0				
392778																				14565	11462	52705		6814				1965					0	16786	0	1113				
393252																				96	0	2480		125				2259					0	0	0	0				
393355																				174	597	2267	417	486				1010		66			0	0	0	0				
393953																				464	5624	13494		4022				3384					0	0	0	0				
394156																				1223	0	6768		771				1480					0	3294	0	0				
394259																				2299	805	12771		682				5919					0	3066	0	0				
396057																				200	326	1476		159				791					0	0	0	0				
396244																				1622	3777	20792	172	235				2634					0	6798	0	5726				
396253																				12115	1966	41338		7293				5868					0	14096	0	0				
396954																				591	0	10540		419				2340					0	7190	0	0				
397456																				728	0	1822	208	436				658		215			0	0	0	0				
397531																				2249	2211	38691		19826				3503					0	10902	0	0				
397540																				6410	6475	84358		11921				10659	5063				0	34329	0	14564				
397559																				1455	0	8018		1767				4796					0	0	0	0				
397755																				13085	0	42392		4194				9735					0	15378	0	0				
397858																				0	406	1028		162				460					0	0	0	0				
398051																				1146	0	6239	313	313				1077					0	3703	0	0				
398248																				2039	0	17226	13905	13973				1214					0	0	0	0				
398668	0	3279	0	117808	0	114132	0	0	0	397	0	0	111720	0	0	0	0	0																						
398837																				854	0	9930		598				1444					0	7034	0	0				
399357																				138	144	1824		115				1427					0	0	0	0				
399517																				36273	34280	338569	18770	73404		39220		34124					0	147539	249	12700		Investment in SBIC, Community Development Entities and Tax Credit Projects		
399731																				250	357	3066	140	504				442					0	1513	0	0				
399973																				1501	223	2746		221				801					0	0	0	0				
400057																				202	0	5742		483				1911					0	3146	0	0				
400141																				787	4125	10076		1693				3471					0	0	0	0				
400365																				1816	0	17389		912				1411					0	12707	543	0				
400767																				927	972	7893		482				716					0	4796	0	0				
401072																				266	822	1948		619				241					0	0	0	0				
401559																				170	55	4259		503				644					0	2887	0	0				
401755																				325	0	5881		271				2327					0	2958	0	0				
401906																				813	3216	23781		708				2283					0	16761	0	0				
401951																				705	205	2531		539				449					0	633	0	0				
402846																				0	0	2088		9				1420					0	659	0	0				
402873																				153	612	1010		96				149					0	0	0	0				
403067																				1502	0	7059		248				518					0	4791	0	0				
403151																				6065	0	42607	8737	13473				22137					0	932	0	0				
403179																				21168	11765	101196		18362				7051					0	14978	27872	0				
403254																				415	0	2287		400				30					0	1442	0	0				
403656																				51	0	1075		457				567					0	0	0	0				
403946																				9932	5216	29110		3131				4649					0	6182	0	0				
404653																				360	1006	5171		1039				1872					0	426	0	468				
404943																				241	23	1108		86				758					0	0	0	0				
406022																				387	4386	15327		2202				1396					0	6956	0	0				
406059																				1789	1456	5351		390				1716					0	0	0	0				
406666																				402	0	2732		328				2002					0	0	0	0				
406974																				528	0	9683		535				978					0	7642	0	0				
407168																				1393	0	5458		2246				1668					0	151	0	0				
407506																				9551	13995	101926		24975				12300					0	41105	0	0				
407645																				939	0	6201		2421				2841					0	0	0	0				
408642																				19586	4649	81977		14988				9235					0	31213	0	2306				
408875																				3068	6803	21166		7584				3711					0	0	0	0				
409265																				112	232	1375		221				810					0	0	0	0				
410159																				0	0	266		36				230					0	0	0	0				
410560																				273	0	3616		135				2965					0	243	0	0				
410748																				671	0	6236	1955	1955				2023					0	1587	0	0				
410917																				726	0	4261		820				2715					0	0	0	0				
411062																				314	0	3031		1445				1272					0	0	0	0				
411174																				280	47	643		100				216					0	0	0	0				
411231																				77	712	2052		751				512					0	0	0	0				
411240																				267	0	1019		347				405					0	0	0	0				
411549																				113	0	691		57				521					0	0	0	0				
411576																				222	63	2575		169				247					0	1874	0	0				
411624																				714	0	4774	206	751				3309					0	0	0	0				
411651																				347	307	4050		300				3096					0	0	0	0				
412153																				821	0	4977		744				3412					0	0	0	0				
412452																				0	0	1417		43				703					0	671	0	0				
412555																				1986	0	9131		104				4273					0	2768	0	0				
412667																				1003	0	9644		262				3039					0	5340	0	0				
412751																				12818	0	289632	20693	71698				35072			45160		0	166099	0	3945				
412845																				497	1128	6222		466				4131					0	0	0	0				
412872																				1255	0	2010		240				515					0	0	0	0				
413141																				111887	17235	178715	13045	16194				33399					0	0	0	0				
413208	0	665046	1129529	6159057	0	3548976	1760884	0	0	601031	0	0	0	0	0	2943	211532	0		665046																	Miscellaneous Assets			
413347																				80	320	913		49				464					0	0	0	0				
413543																				219	91	2495		97				2088					0	0	0	0				
413646																				4141	1818	27879		2908				5218					0	12294	0	1500				
413673																				875	1170	3638		396				569					0	628	0	0				
413758																				370	0	3276		357				2549					0	0	0	0				
414102																				429	580	18056		708				1548					0	13373	0	1418				
414652																				1539	741	8814		504				2633					0	3397	0	0				
414764																				2627	0	12948		3689				3629					1	1169	1833	0				
414858																				834	1407	7221		231				1489					0	3260	0	0				
416245																				247288	122494	766813	16105	62481				72488	26612		9670		0	227574	13006	21482				
416272																				660	352	4847		488				560					0	2787	0	0				
416339																				152	0	3964		137				1956					0	1719	0	0				
416357																				0	0	1429		261				1168					0	0	0	0				
416656																				3066	0	15892		420				4129					0	8277	0	0				
416674																				590	3459	12789		1737				3319					0	3684	0	0				
417626																				657	2165	6423		1705				1896					0	0	0	0				
417710																				445	231	1150		68				406					0	0	0	0				
418100																				484	647	4024		915				1978					0	0	0	0				
418249																				3269	8365	67012		1201				12621					0	41556	0	0				
418436																				0	0	158		20				138					0	0	0	0				
419406																				69932	34467	425553		154215		78448		18372					0	148567	0	0		Right to user Asset		
419675																				13907	13341	41848		4816				6152					0	3632	0	0				
420578																				1963	484	19229		823				842					0	10714	0	4403				
420644																				1922	1118	12767		820				1750					0	7157	0	0				
421445																				793	0	2857		257				1807					0	0	0	0				
421539																				303	885	4797		516				801					0	2292	0	0				
422116																				228	221	3947		326				503					0	1748	0	921				
422433																				10370	18291	68629	3329	19854	763			13920					0	3843	0	2351	Other Receivables			
422657																				388	0	2272		252				1632					0	0	0	0				
423159																				501	409	3579		644				2025					0	0	0	0				
423449																				7143	6700	46933		8156				5062					0	19872	0	0				
423636																				142	849	4564		423				567					0	2583	0	0				
423739																				4623	5298	41372		8803				6979					0	15669	0	0				
424156																				1353	263	8963		267				3135					0	3945	0	0				
424240																				479	0	2127		122				1526					0	0	0	0				
